EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,BadPassTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyPointsPct,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,LostBallSteals,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,HeaveAttempts,StepOutOfBoundsTurnovers,ShortMidRangePctAssisted,PtsPutbacks,BlockedShortMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,3SecondViolations,OffFTReboundPct,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,3pt And 1 Free Throw Trips
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,105.0,2,2,3,3,,3,1,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,346.0,6,-6,11,15,9.0,8,1,26,1.0,1.0,1.0,,1.0,,2.0,,13,,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,1.0,9.0,1.0,,,,,,,,,25.0,1.0,,0.3333333333333333,,,0.25,,,,,,0.5,1.0,0.5,0.5,,,1.0,1.0,0.5,0.4364,0.4978,0.4978,,6.1,0.8181818181818182,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,2626.0,44,11,78,75,46.0,35,11,153,,,,,,1.0,1.0,23.0,90,,,3.0,1.0,2.0,,,1.0,3.0,2.0,6.0,2.0,8.0,2.0,1.0,2.0,,,2.0,,2.0,,1.0,3.0,5.0,,,,,,,46.0,,1.0,,0.8,,0.8461538461538461,0.75,,,17.045454545454547,1.0,0.6666666666666666,0.14285714285714285,0.045454545454545456,,0.14814814814814814,0.03333333333333333,,,,0.14285714285714285,0.2857142857142857,,,,,,,,0.8,0.48522999999999994,,0.44206666666666666,0.13043478260869565,16.2,0.5897435897435898,,1.0,1.0,1.0,19.0,,,,,,,19.0,,,1.0,0.8333333333333334,0.9,,,,,,0.2,1.0,1.0,,0.8260869565217391,,,1.0,,2.0,3.0,,1.0,1.0,2.0,4.0,15.0,,3.0,1.0,2.0,14.0,6.0,,3.0,2.0,,,,,,1.0,,1.0,18.0,2.0,8.0,,,,,1.0,0.5,0.5,0.5,0.8,0.16666666666666666,,0.07692307692307693,0.3333333333333333,,,0.2,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,0.3333333333333333,1.0,0.6666666666666666,0.6153846153846154,0.8888888888888888,,24.575,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,0.25,False,,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,1922.0,32,4,59,58,44.0,35,6,117,2.0,1.0,2.0,,,2.0,5.0,5.0,66,,1.0,1.0,4.0,,,1.0,2.0,3.0,,3.0,3.0,6.0,,,,,2.0,,,2.0,,1.0,1.0,4.0,,2.0,,,,,44.0,,0.4,,0.4,,0.4166666666666667,0.25,,,12.5,,,0.2,0.11764705882352941,0.14285714285714285,0.17647058823529413,0.125,,,0.25,0.2,0.14285714285714285,,0.4,,,,1.0,0.5,0.4,0.41769999999999996,0.2378,0.432575,0.2,10.52,0.7457627118644068,1.0,1.0,3.0,1.0,2.0,4.0,,,,,,2.0,1.0,1.0,0.25,0.25,0.25,,0.3333333333333333,0.5,0.5,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,0.4,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,0.5,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,14954.0,249,1,453,439,101.0,58,59,892,26.0,2.0,8.0,4.0,8.0,23.0,53.0,110.0,447,1.0,4.0,7.0,11.0,28.0,8.0,1.0,3.0,13.0,6.0,23.0,4.0,27.0,15.0,8.0,12.0,2.0,6.0,6.0,,18.0,3.0,3.0,8.0,21.0,1.0,1.0,3.0,1.0,3.0,2.0,101.0,2.0,0.4339622641509434,0.25,0.4759036144578313,0.19230769230769232,0.545,0.25,0.1509433962264151,0.23076923076923078,22.519083969465647,0.6666666666666666,0.5,0.07926829268292683,0.018292682926829267,0.016129032258064516,0.0779816513761468,0.017699115044247787,0.03278688524590164,0.021739130434782608,,0.14285714285714285,0.07894736842105263,0.6666666666666666,0.3132530120481928,0.0963855421686747,0.5,0.6666666666666666,0.15384615384615385,0.47058823529411764,0.6746987951807228,0.49783253012048195,0.47995000000000004,0.5364441176470588,0.06363636363636363,8.081132075471698,0.2229580573951435,14.0,5.0,19.0,2.0,22.0,18.0,12.0,15.0,3.0,33.0,6.0,22.0,0.391304347826087,0.391304347826087,0.18181818181818182,0.29411764705882354,0.4375,0.25,0.02857142857142857,0.5384615384615384,0.7,0.5714285714285714,0.2289156626506024,0.2631578947368421,0.2631578947368421,0.2,0.2,2.0,4.0,8.0,,7.0,22.0,9.0,1.0,3.0,11.0,30.0,31.0,9.0,2.0,2.0,6.0,12.0,24.0,9.0,22.0,7.0,3.0,,3.0,6.0,3.0,4.0,,7.0,37.0,1.0,16.0,,3.0,,1.0,0.7272727272727273,0.36666666666666664,0.3333333333333333,0.36666666666666664,0.3614457831325301,0.07407407407407407,,0.016129032258064516,0.05,0.14285714285714285,,0.0963855421686747,0.5,0.5,0.75,0.26506024096385544,0.3181818181818182,0.3181818181818182,0.7142857142857143,,0.6923076923076923,0.25,0.17647058823529413,0.3333333333333333,0.3181818181818182,0.16494845360824742,0.23880597014925373,,24.946666666666665,,3.0,1.0,1.0,2.0,2.0,0.1111111111111111,,,,0.1111111111111111,,0.17647058823529413,,1.0,,,2.0,,,,,,,False,1.0,0.3333333333333333,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,5666.0,94,12,167,165,75.0,59,20,332,4.0,,,1.0,2.0,4.0,13.0,28.0,180,,,3.0,4.0,6.0,2.0,,,5.0,,6.0,,6.0,3.0,3.0,4.0,1.0,3.0,1.0,,7.0,1.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,75.0,,0.3076923076923077,,0.5476190476190477,1.5,0.6086956521739131,1.5,0.15384615384615385,0.5,15.957446808510639,0.5714285714285714,,0.09259259259259259,,,0.08823529411764706,,,,,0.3076923076923077,,1.0,0.19047619047619047,0.09523809523809523,0.5,0.5,,,0.5714285714285714,0.4685000000000001,0.61605,0.3657714285714286,0.10714285714285714,11.100000000000001,0.4491017964071856,2.0,1.0,7.0,1.0,5.0,2.0,5.0,7.0,2.0,16.0,3.0,5.0,0.25,0.25,0.25,0.35714285714285715,0.35714285714285715,,0.045454545454545456,0.5,1.0,0.5,0.3333333333333333,0.14285714285714285,0.14285714285714285,,0.17857142857142858,,3.0,3.0,1.0,2.0,5.0,,,2.0,5.0,8.0,5.0,1.0,,1.0,3.0,,15.0,,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,3.0,,,,,1.0,0.625,0.3333333333333333,0.625,0.38095238095238093,0.07142857142857142,,,,0.25,,0.14285714285714285,1.0,1.0,1.0,0.23809523809523808,0.4,0.4,1.0,1.0,,,0.2857142857142857,,0.4,0.13043478260869565,0.2,,25.275,,1.0,,1.0,,1.0,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,False,1.0,1.0,1.0,1.0,1.0,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,14463.0,241,-17,434,426,94.0,62,53,860,6.0,,2.0,5.0,6.0,21.0,39.0,99.0,428,2.0,5.0,5.0,9.0,6.0,,,1.0,7.0,,13.0,1.0,14.0,5.0,2.0,6.0,2.0,5.0,5.0,,11.0,2.0,2.0,5.0,15.0,,1.0,,,,,94.0,1.0,0.5384615384615384,0.4,0.5131578947368421,0.18181818181818182,0.5487804878048781,0.18181818181818182,,,18.637274549098194,0.5454545454545454,,0.04294478527607362,0.006097560975609756,,0.06018518518518518,0.0044444444444444444,,,,,0.05405405405405406,,0.07894736842105263,0.07894736842105263,0.8333333333333334,0.8333333333333334,,0.11764705882352941,0.5657894736842105,0.48376644736842106,0.5154785714285715,0.49411470588235296,0.050505050505050504,14.876923076923076,0.21658986175115208,4.0,12.0,27.0,3.0,26.0,36.0,9.0,9.0,3.0,18.0,1.0,26.0,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.35294117647058826,0.5,,0.06756756756756757,0.6666666666666666,0.6666666666666666,0.75,0.35526315789473684,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.26262626262626265,1.0,4.0,13.0,4.0,8.0,24.0,2.0,1.0,4.0,12.0,37.0,21.0,6.0,1.0,2.0,8.0,14.0,33.0,3.0,24.0,8.0,,,,4.0,2.0,6.0,1.0,3.0,23.0,9.0,3.0,,5.0,,,0.9166666666666666,0.32432432432432434,0.25,0.32432432432432434,0.4868421052631579,0.11320754716981132,,0.015873015873015872,0.0975609756097561,0.16666666666666666,0.023255813953488372,0.17105263157894737,0.3076923076923077,0.3076923076923077,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.875,0.36363636363636365,0.18181818181818182,0.5,0.23529411764705882,0.25,0.3333333333333333,0.03896103896103896,0.075,,24.924324324324324,,4.0,,,1.0,2.0,,,,,,,0.23529411764705882,,1.0,0.8,,,,,,,,,False,1.0,0.25,,,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,2550.0,42,1,76,78,59.0,50,9,154,4.0,1.0,4.0,1.0,3.0,4.0,10.0,24.0,85,2.0,2.0,4.0,9.0,8.0,3.0,,,3.0,,4.0,,4.0,1.0,1.0,3.0,,,1.0,,3.0,,1.0,,,,,,,,,59.0,,0.4,1.0,0.34375,1.0,0.5217391304347826,1.0,0.3,0.5,30.952380952380953,1.0,,0.13636363636363635,,,0.14814814814814814,,,,,0.2222222222222222,0.1111111111111111,,0.25,0.1875,0.3333333333333333,0.5,0.5,0.26666666666666666,0.625,0.48503125,0.3315,0.49684,0.16666666666666666,8.790000000000001,0.7763157894736842,2.0,1.0,3.0,4.0,22.0,,1.0,5.0,,14.0,2.0,22.0,,,0.4444444444444444,0.36666666666666664,0.5238095238095238,0.3333333333333333,,0.5,1.0,,0.1875,0.3333333333333333,0.3333333333333333,,0.9166666666666666,2.0,1.0,5.0,,,1.0,,,1.0,1.0,6.0,13.0,,,1.0,6.0,11.0,3.0,,1.0,,4.0,3.0,1.0,1.0,,1.0,,,15.0,,3.0,,5.0,,,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.375,0.2,,,,0.3333333333333333,,0.3125,0.2,0.25,1.0,0.0625,,,,,,0.5,0.06666666666666667,,,0.16666666666666666,0.25,,23.650000000000002,1.0,5.0,,,,1.0,,,1.0,,,,0.3333333333333333,,,,,,1.0,0.16666666666666666,,,,,False,1.0,0.2,,,,0.2,
2592,1610612754,James Jones,James Jones,2592,IND,5186.0,86,-10,154,157,79.0,83,16,311,1.0,,1.0,,,2.0,8.0,15.0,170,1.0,1.0,2.0,4.0,4.0,,1.0,,8.0,2.0,11.0,1.0,12.0,2.0,1.0,,,,,,,,,5.0,13.0,,,3.0,1.0,3.0,3.0,79.0,3.0,0.25,1.0,0.38235294117647056,1.0,0.4166666666666667,1.0,,,10.588235294117647,,0.2857142857142857,0.13793103448275862,,0.0625,0.13043478260869565,0.014925373134328358,,0.125,,0.2,0.10526315789473684,1.0,0.058823529411764705,,,,,0.125,0.5882352941176471,0.4750970588235294,,0.47700624999999997,0.13333333333333333,16.4125,0.512987012987013,,2.0,7.0,1.0,7.0,,4.0,7.0,,17.0,,7.0,,,0.25,0.3125,0.3888888888888889,,0.125,,,,0.4117647058823529,0.2857142857142857,0.2857142857142857,,0.4666666666666667,,2.0,4.0,,1.0,5.0,,,2.0,3.0,9.0,2.0,,,1.0,4.0,2.0,9.0,,5.0,1.0,3.0,1.0,2.0,4.0,,1.0,,1.0,4.0,,,2.0,1.0,,,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5294117647058824,0.09090909090909091,,,,0.3333333333333333,,0.23529411764705882,0.5,0.5,1.0,0.29411764705882354,0.2,0.2,1.0,,,,0.25,,0.2,0.11764705882352941,,0.2222222222222222,25.0,,2.0,,,,,,,,,,,0.25,,,,2.0,2.0,,,,,,,False,1.0,0.5,,,,,2.0
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,5937.0,99,17,182,181,78.0,57,29,363,17.0,9.0,8.0,,1.0,15.0,22.0,41.0,182,8.0,10.0,16.0,9.0,16.0,2.0,8.0,13.0,13.0,2.0,18.0,21.0,39.0,3.0,2.0,1.0,,4.0,,2.0,5.0,,3.0,3.0,9.0,2.0,1.0,5.0,4.0,5.0,3.0,78.0,2.0,0.6818181818181818,0.8,0.6818181818181818,0.8,0.7068965517241379,0.7272727272727273,0.09090909090909091,0.11764705882352941,15.277777777777777,0.2,0.2,0.22033898305084745,0.19402985074626866,0.32,0.2077922077922078,0.22826086956521738,0.19047619047619047,0.38461538461538464,0.25,0.16666666666666666,0.16666666666666666,0.6,0.7727272727272727,0.045454545454545456,,,0.9,0.8888888888888888,0.7727272727272727,0.5417272727272727,0.5467142857142856,0.575911111111111,0.3902439024390244,3.977272727272727,0.42857142857142855,14.0,1.0,4.0,8.0,22.0,14.0,4.0,4.0,,8.0,1.0,22.0,0.4666666666666667,1.0,0.8888888888888888,0.8888888888888888,0.8461538461538461,,0.27586206896551724,0.8235294117647058,0.9333333333333333,0.42857142857142855,0.18181818181818182,0.25,0.25,1.0,0.5365853658536586,7.0,,,,,,,,,,,11.0,,,,,6.0,,,,,,,,3.0,1.0,3.0,,1.0,16.0,,5.0,,5.0,,,,,,,,0.16666666666666666,0.11764705882352941,0.2413793103448276,0.2,0.125,,,,,,,,,,,,0.875,,,,0.20833333333333334,0.20833333333333334,,,8.0,,,,,3.0,,,0.8888888888888888,,,,,,,,16.0,1.0,,,,,1.0,,False,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,14670.0,244,5,439,434,77.0,55,58,873,35.0,4.0,7.0,13.0,22.0,30.0,69.0,78.0,433,3.0,8.0,6.0,11.0,58.0,15.0,,6.0,20.0,,23.0,6.0,29.0,13.0,2.0,17.0,6.0,9.0,5.0,1.0,26.0,,5.0,10.0,29.0,2.0,1.0,2.0,1.0,2.0,1.0,77.0,3.0,0.43478260869565216,0.375,0.3793103448275862,0.375,0.4105263157894737,0.375,0.21739130434782608,0.3142857142857143,23.86587771203156,0.6538461538461539,,0.11904761904761904,0.037037037037037035,,0.10550458715596331,0.02702702702702703,0.016129032258064516,,,0.12962962962962962,0.13953488372093023,0.5,0.40229885057471265,0.25287356321839083,0.5909090909090909,0.65,0.5,0.4375,0.6091954022988506,0.4915488505747127,0.43900000000000006,0.5106062499999999,0.07692307692307693,6.743478260869565,0.17539863325740318,15.0,2.0,12.0,4.0,15.0,2.0,35.0,51.0,11.0,118.0,12.0,15.0,0.03333333333333333,0.034482758620689655,0.36363636363636365,0.34375,0.39473684210526316,0.09090909090909091,0.09859154929577464,0.42857142857142855,0.625,0.06666666666666667,0.13793103448275862,0.16666666666666666,0.2,,0.19230769230769232,2.0,,4.0,,2.0,14.0,,1.0,3.0,2.0,18.0,12.0,,,1.0,5.0,4.0,3.0,3.0,14.0,2.0,16.0,12.0,4.0,15.0,9.0,3.0,5.0,11.0,21.0,,11.0,,2.0,,1.0,0.5,0.1111111111111111,0.2,0.1111111111111111,0.20689655172413793,0.06,0.07317073170731707,0.03389830508474576,0.02702702702702703,0.15384615384615385,0.125,0.04597701149425287,,,,0.16091954022988506,0.14285714285714285,0.14285714285714285,0.5,,,0.2857142857142857,0.1875,0.3333333333333333,0.14285714285714285,0.11827956989247312,0.14666666666666667,,24.794444444444444,2.0,2.0,,,,5.0,,0.16666666666666666,0.5,,,,0.125,,1.0,,2.0,1.0,,,,,,,False,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,15361.0,256,-2,459,451,88.0,55,56,910,32.0,5.0,6.0,14.0,46.0,40.0,108.0,109.0,446,3.0,9.0,10.0,17.0,20.0,13.0,3.0,4.0,35.0,3.0,56.0,8.0,64.0,2.0,2.0,3.0,2.0,10.0,3.0,4.0,13.0,,2.0,10.0,20.0,1.0,2.0,20.0,16.0,20.0,9.0,88.0,2.0,0.37037037037037035,0.3333333333333333,0.37037037037037035,0.3333333333333333,0.42913385826771655,0.4166666666666667,0.12037037037037036,0.15625,26.615969581749052,0.23076923076923078,0.2,0.19444444444444445,0.023391812865497075,0.05084745762711865,0.22844827586206898,0.030434782608695653,0.031746031746031744,0.023255813953488372,0.125,0.2413793103448276,0.27906976744186046,0.45,0.2962962962962963,0.42592592592592593,0.30434782608695654,0.3684210526315789,0.5555555555555556,0.35294117647058826,0.2962962962962963,0.43903703703703706,0.4244714285714286,0.4300764705882353,0.09174311926605505,8.730555555555556,0.19172113289760348,16.0,10.0,30.0,4.0,21.0,60.0,7.0,10.0,2.0,23.0,,21.0,0.75,0.8108108108108109,0.23529411764705882,0.23529411764705882,0.4375,0.17391304347826086,0.11392405063291139,0.5,0.5925925925925926,0.8125,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.8,0.1926605504587156,2.0,,,,,,,,,,,29.0,,4.0,,,13.0,,,,,3.0,1.0,2.0,4.0,1.0,18.0,,,38.0,,15.0,,4.0,,,,,,,,0.34615384615384615,0.041666666666666664,,0.4,0.16666666666666666,,,,,,,,,,,,0.3333333333333333,,,,0.12195121951219512,0.12195121951219512,,,2.0,,,,1.0,,,,0.4,,,,,,,0.6428571428571429,6.0,4.0,,,,1.0,1.0,0.05555555555555555,False,,,,,,,
905,1610612754,Dale Davis,Dale Davis,905,IND,10875.0,181,-12,324,321,54.0,36,38,645,22.0,13.0,,5.0,8.0,15.0,32.0,39.0,318,3.0,13.0,10.0,1.0,6.0,4.0,2.0,19.0,20.0,2.0,25.0,21.0,46.0,8.0,5.0,,1.0,5.0,,,5.0,,,12.0,19.0,,4.0,3.0,3.0,3.0,2.0,54.0,,0.46875,0.23076923076923078,0.46875,0.23076923076923078,0.527027027027027,0.3125,0.125,0.18181818181818182,11.382113821138212,,0.4,0.15873015873015872,0.16101694915254236,0.041666666666666664,0.13855421686746988,0.12650602409638553,0.13333333333333333,0.02857142857142857,0.07692307692307693,0.20454545454545456,0.16666666666666666,0.6666666666666666,0.6875,0.25,0.625,0.625,1.0,,0.6875,0.5245,0.5507,0.3943,0.2564102564102564,4.128125,0.16666666666666666,9.0,1.0,2.0,,2.0,24.0,3.0,3.0,2.0,6.0,,2.0,0.8,1.0,,,0.3333333333333333,,0.11538461538461539,0.4090909090909091,0.5,0.6666666666666666,0.0625,0.5,0.5,1.0,0.05128205128205128,,,,,,,,,,,,9.0,,4.0,,,2.0,,,,,,,,1.0,,3.0,1.0,3.0,13.0,,7.0,,1.0,,,,,,,,0.075,0.15625,0.1951219512195122,0.06060606060606061,0.14285714285714285,0.07692307692307693,,,,,,,,,,,,,,,0.19444444444444445,0.19444444444444445,,,3.0,,,,,3.0,,,0.23076923076923078,,,,,,,1.0,6.0,,,,,,,,False,,,,,,,
