EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,OffTwoPtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChancePointsPct,Corner3Assists,ShootingFouls,OffArc3ReboundPct,Loose Ball Fouls,AtRimPctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PenaltyFtPoints,FTDefRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedAtRim,3SecondViolations,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Corner3FGM,SecondChanceFtPoints,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTOffRebounds,OffFTReboundPct,Offensive Fouls,BlockedShortMidRange,Travels,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,3209.0,53,8.0,104,103,24.0,23.0,17.0,207,4.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,1.0,2.0,10.0,1.0,2.0,6.0,14,2.0,13.0,3.0,21.0,115,1.0,1.0,1.0,3.0,2.0,4.0,8.0,6.0,10.0,2.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,2.0,13.0,1.0,1.0,3.0,4.0,1.0,5,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,24.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.15384615384615385,0.15384615384615385,0.42857142857142855,1.0,0.3333333333333333,0.25,0.375,0.25,0.48148148148148145,0.07142857142857142,0.5,24.193548387096776,1.0,0.10714285714285714,0.06666666666666667,0.05263157894736842,0.09302325581395349,0.018518518518518517,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.25,0.058823529411764705,1.0,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.5,0.07407407407407407,0.5,1.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.37037037037037035,0.2,0.2,1.0,1.0,0.25,1.0,0.25,0.5,0.7037037037037037,0.2,0.5084981481481481,0.50685,0.545225,0.07142857142857142,0.13333333333333333,0.09523809523809523,8.971428571428572,25.015384615384615,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,2915.0,49,20.0,91,89,33.0,39.0,18.0,180,1.0,4.0,,1.0,3.0,6.0,4.0,7.0,,,3.0,8.0,2.0,5.0,8.0,17,3.0,8.0,1.0,26.0,100,2.0,2.0,5.0,5.0,13.0,2.0,14.0,3.0,8.0,3.0,,8.0,2.0,10.0,2.0,5.0,1.0,2.0,22.0,,1.0,5.0,6.0,2.0,8,2.0,5.0,3.0,,,,2.0,1.0,1.0,2.0,,1.0,,,,,13.0,33.0,,0.125,0.14285714285714285,0.3333333333333333,0.375,0.375,0.47058823529411764,0.4,0.5,0.65,0.5,0.65,0.32,,,24.999999999999996,,0.18518518518518517,0.125,,0.17142857142857143,0.041666666666666664,,0.3333333333333333,0.18181818181818182,,0.14285714285714285,,0.16,0.25,0.25,,0.24,0.5,0.5,0.28,0.5714285714285714,0.5714285714285714,,0.32,0.375,0.375,0.3333333333333333,0.3333333333333333,0.1,,,0.5,0.48,0.375,0.452198,0.45746000000000003,0.454655,0.038461538461538464,0.05555555555555555,0.5,9.947058823529412,25.725,0.3626373626373626,1.0,1.0,3.0,2.0,4.0,1.0,7.0,3.0,6.0,2.0,2.0,2.0,2.0,2.0,0.5,0.6,0.5,0.5833333333333334,0.5833333333333334,0.07142857142857142,0.1111111111111111,0.14285714285714285,0.1,0.16666666666666666,0.25,0.16666666666666666,0.5,1.0,0.6,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,1492.0,25,4.0,47,47,8.0,12.0,10.0,94,1.0,1.0,,,3.0,4.0,3.0,4.0,,,,1.0,,,7.0,9,,1.0,2.0,16.0,51,,,2.0,,,6.0,8.0,,1.0,,,1.0,1.0,2.0,,1.0,,,5.0,1.0,1.0,2.0,3.0,1.0,4,,,,2.0,2.0,,2.0,,4.0,2.0,,1.0,,,,,,8.0,,0.42857142857142855,0.42857142857142855,,,,0.7777777777777778,,0.7,,0.7272727272727273,,0.1,,,22.413793103448278,1.0,0.13333333333333333,0.25,0.07692307692307693,0.15789473684210525,0.03333333333333333,,0.5,0.14285714285714285,1.0,,,0.1,1.0,1.0,1.0,0.4,0.75,0.75,0.4,0.75,0.75,,0.1,,,,,,,,,0.2,,0.43799,0.426,0.37339999999999995,0.09090909090909091,0.1,,11.61111111111111,25.0,0.1702127659574468,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,0.6666666666666666,,,,,0.125,1.0,3.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2230,1610612758,Maurice Evans,Maurice Evans,2230,SAC,1707.0,28,16.0,55,54,9.0,17.0,7.0,109,1.0,3.0,,,,,,,,,,2.0,,,1.0,3,,2.0,3.0,5.0,46,,,,,,2.0,,,2.0,,1.0,2.0,1.0,3.0,1.0,,1.0,1.0,7.0,,2.0,2.0,4.0,2.0,6,,1.0,1.0,,,,,,2.0,4.0,,2.0,,,,,,9.0,,1.0,1.0,,,,0.3333333333333333,,0.2,,0.35714285714285715,,0.4,0.3333333333333333,,10.9375,,0.10526315789473684,0.25,,0.14814814814814814,0.06896551724137931,,,0.1111111111111111,0.25,,,0.6,0.3333333333333333,0.5,1.0,,,,,,,,0.4,,,,,,,,,1.0,,0.61143,0.5449,,0.2857142857142857,0.4,,,25.45,0.16363636363636364,1.0,,,,1.0,,,,,,2.0,,,,,,,,,0.11764705882352941,,0.16666666666666666,0.16666666666666666,0.25,,1.0,,,,,,1.0,,1.0,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,4568.0,76,26.0,147,143,48.0,57.0,25.0,290,2.0,6.0,,1.0,4.0,9.0,2.0,4.0,,,,,,,8.0,19,,,4.0,20.0,153,,,2.0,,3.0,10.0,6.0,,,,3.0,2.0,1.0,3.0,1.0,1.0,,1.0,7.0,2.0,1.0,6.0,8.0,6.0,14,,2.0,2.0,,,,2.0,,14.0,5.0,1.0,2.0,1.0,,1.0,1.0,3.0,48.0,4.0,0.625,0.7142857142857143,,,,0.42105263157894735,,0.42105263157894735,,0.47619047619047616,0.375,,0.15789473684210525,0.2222222222222222,13.068181818181818,,0.13636363636363635,0.05263157894736842,0.07142857142857142,0.1111111111111111,0.08108108108108109,,,0.15789473684210525,0.16666666666666666,,1.0,0.3157894736842105,0.3333333333333333,0.4,,0.47368421052631576,0.4444444444444444,0.5714285714285714,0.21052631578947367,0.5,0.5,,,,,,,0.5,,,,0.3157894736842105,,0.4391052631578947,0.5088333333333334,0.46355,0.1,0.1,0.15,7.515789473684211,,0.32653061224489793,3.0,,,2.0,5.0,,4.0,,,2.0,4.0,,,2.0,,,0.4,0.4,0.4,0.08695652173913043,0.07142857142857142,0.07692307692307693,0.23076923076923078,,1.0,0.6,,,,0.2,,9.0,0.08333333333333333,1.0,0.16666666666666666,0.10526315789473684,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,2857.0,48,16.0,93,89,42.0,48.0,16.0,182,5.0,5.0,3.0,3.0,1.0,1.0,4.0,10.0,1.0,,4.0,10.0,3.0,6.0,10.0,16,5.0,11.0,8.0,43.0,103,3.0,6.0,8.0,6.0,26.0,8.0,12.0,15.0,10.0,4.0,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,2.0,4.0,2.0,6,,1.0,1.0,1.0,1.0,,1.0,,4.0,8.0,1.0,3.0,1.0,,1.0,,26.0,42.0,1.0,0.4,0.5,1.0,0.45454545454545453,0.45454545454545453,0.625,0.75,0.6481481481481481,0.75,0.6896551724137931,0.78125,0.4074074074074074,,,27.027027027027025,1.0,0.08,0.1,,0.08571428571428572,0.044444444444444446,,,0.09090909090909091,,,,0.18518518518518517,1.0,1.0,0.4,0.037037037037037035,1.0,1.0,0.37037037037037035,0.4,0.4,0.037037037037037035,0.37037037037037035,0.4,0.4,1.0,0.42857142857142855,0.21428571428571427,1.0,,0.42857142857142855,0.5925925925925926,0.4,0.47630185185185187,0.5362750000000001,0.47961785714285704,0.10344827586206896,0.16666666666666666,0.6046511627906976,11.768749999999999,24.9,0.45161290322580644,2.0,1.0,3.0,4.0,4.0,1.0,14.0,3.0,,4.0,2.0,,,,0.3333333333333333,0.5,1.0,0.7857142857142857,0.875,0.07142857142857142,0.14285714285714285,,0.14285714285714285,0.125,0.5,0.2857142857142857,0.3333333333333333,1.0,0.5,0.32558139534883723,,2.0,,1.0,,0.07692307692307693,2.0,5.0,1.0,,,1.0,,0.5,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,665.0,11,7.0,23,22,11.0,9.0,5.0,45,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,3,,,2.0,6.0,21,,1.0,1.0,,2.0,2.0,2.0,,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,1.0,2,,,,,,,,,1.0,3.0,,1.0,,,,,2.0,11.0,1.0,0.5,0.5,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6,1.0,,,,14.285714285714285,,0.25,,,0.125,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,1.0,,,0.6666666666666666,,0.45103333333333334,,0.4796,0.25,0.25,0.3333333333333333,5.5,,0.4782608695652174,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,True,,,,,,,,,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,1120.0,19,-1.0,38,37,23.0,14.0,6.0,75,2.0,2.0,,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,4.0,5,,1.0,6.0,14.0,49,,1.0,2.0,1.0,6.0,6.0,2.0,,1.0,,,1.0,1.0,2.0,,,,1.0,5.0,,,1.0,1.0,1.0,2,,1.0,,1.0,,1.0,2.0,1.0,6.0,8.0,,3.0,2.0,,2.0,2.0,6.0,23.0,,0.75,1.0,,,,0.8,0.5,0.6666666666666666,0.3333333333333333,0.7,0.5,0.16666666666666666,,,26.666666666666664,0.5,0.14285714285714285,,,0.08333333333333333,0.058823529411764705,,,,,,1.0,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,,0.46323333333333333,0.5514,0.38536666666666664,0.3333333333333333,0.375,0.42857142857142855,6.42,26.0,0.6052631578947368,1.0,,,1.0,1.0,,2.0,,,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,0.07692307692307693,0.14285714285714285,,0.3333333333333333,,1.0,1.0,,,,0.14285714285714285,1.0,3.0,,,,,1.0,4.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,
1730,1610612758,Brian Skinner,Brian Skinner,1730,SAC,1392.0,23,10.0,43,41,7.0,22.0,6.0,84,2.0,3.0,,,,,,,,,,,,,2.0,3,,,,4.0,39,,,,,,4.0,,,,,,1.0,1.0,2.0,1.0,,,1.0,5.0,2.0,1.0,2.0,3.0,4.0,7,,1.0,,,,,3.0,1.0,4.0,,,,2.0,,2.0,,,7.0,1.0,1.0,1.0,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,11.76470588235294,,0.11764705882352941,0.125,0.2222222222222222,0.12,0.19047619047619047,0.5,0.3333333333333333,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1.0,,0.5466666666666666,0.5882,,,,,0.9666666666666667,,0.16279069767441862,1.0,,,,1.0,,,,,,2.0,1.0,1.0,3.0,,,,,,0.16666666666666666,0.5,,,0.25,,1.0,,,,,,,0.14285714285714285,1.0,,0.14285714285714285,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,True,,,,,,,,,,
2067,1610612758,Eddie House,Eddie House,2067,SAC,1008.0,17,6.0,33,32,4.0,12.0,3.0,65,,,,,,1.0,2.0,5.0,,,1.0,1.0,,,2.0,6,1.0,1.0,2.0,9.0,30,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,,1.0,9.0,,,1.0,1.0,,1,,,,,,,,,1.0,2.0,,1.0,,,,,,4.0,,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,,0.5,,0.5625,,0.14285714285714285,0.16666666666666666,1.0,21.62162162162162,,0.1,,,0.0625,,,0.2,,,,,,,,,0.14285714285714285,,,0.7142857142857143,0.4,0.4,,0.14285714285714285,1.0,1.0,1.0,,,,,,0.14285714285714285,1.0,0.3969285714285714,0.4,,0.125,0.14285714285714285,,16.916666666666668,26.4,0.12121212121212122,,,,1.0,2.0,,4.0,,,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,0.5,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,True,,,,,,,,,,
