EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,DefensiveGoaltends,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,BlockedShortMidRange,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Arc3Assists,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,HeaveMakes,HeaveAttempts,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,3495.0,58,-16.0,112,116,48.0,47,7.0,228,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,121,1.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,8.0,8.0,8.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,48.0,3.0,1.0,0.2,0.5,0.2,0.21428571428571427,0.75,0.21428571428571427,0.75,0.7142857142857143,5.645161290322581,0.20512820512820512,0.1702127659574468,0.125,0.3888888888888889,1.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.25,0.25,1.0,0.14285714285714285,1.0,0.5,1.0,0.25,0.5,0.8571428571428571,0.5358428571428571,0.48453749999999995,1.0,8.55,24.18,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,5771.0,96,-34.0,181,176,75.0,90,28.0,357,7.0,5.0,18.0,,1.0,,1.0,,4.0,35.0,,5.0,46.0,215,,1.0,6.0,15.0,3.0,,4.0,13.0,13.0,5.0,3.0,5.0,26.0,1.0,1.0,2.0,1.0,7.0,,1.0,1.0,1.0,1.0,75.0,1.0,,,,,0.425,0.5,0.48936170212765956,0.6,0.125,25.238095238095237,0.01639344262295082,0.012195121951219513,,0.06666666666666667,1.0,0.175,0.45,0.025,,,,0.1,0.25,,,0.2777777777777778,,0.3,0.4366725000000001,0.44881666666666675,0.13043478260869565,11.251428571428571,24.140000000000004,0.4143646408839779,3.0,1.0,1.0,2.0,7.0,10.0,7.0,3.0,17.0,12.0,2.0,3.0,2.0,8.0,10.0,26.0,6.0,28.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,6.0,3.0,14.0,4.0,3.0,26.0,0.17647058823529413,0.1875,0.4857142857142857,0.6666666666666666,0.5333333333333333,0.4444444444444444,0.5416666666666666,0.6666666666666666,0.013888888888888888,0.011627906976744186,0.03125,0.42857142857142855,0.42857142857142855,0.25,0.7,0.7,0.14285714285714285,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.25,1.0,0.4,0.16666666666666666,0.451825,0.09090909090909091,0.10256410256410256,0.5652173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,8794.0,147,-15.0,271,270,56.0,77,31.0,541,19.0,1.0,15.0,,,,,,2.0,49.0,,2.0,57.0,288,,,,5.0,2.0,,2.0,22.0,23.0,13.0,2.0,7.0,47.0,7.0,12.0,18.0,8.0,18.0,1.0,1.0,,1.0,,56.0,6.0,,,,,0.39215686274509803,,0.4523809523809524,,0.0392156862745098,23.856209150326798,0.06930693069306931,0.078125,,0.1111111111111111,,0.37254901960784315,0.29411764705882354,,,,,0.0392156862745098,,,,0.14285714285714285,,0.4117647058823529,0.4852774509803922,0.4599357142857143,,8.438775510204081,24.450000000000003,0.2066420664206642,10.0,,,1.0,7.0,15.0,3.0,2.0,20.0,17.0,,4.0,,2.0,1.0,5.0,4.0,36.0,,4.0,6.0,9.0,7.0,4.0,3.0,6.0,1.0,2.0,10.0,,25.0,12.0,1.0,5.0,0.1,0.1,0.40816326530612246,,0.4,0.2857142857142857,0.3125,0.4,0.03418803418803419,0.047244094488188976,0.0625,0.5263157894736842,0.5882352941176471,0.29411764705882354,0.4666666666666667,0.5,0.14285714285714285,0.2,0.21428571428571427,,,,1.0,0.2857142857142857,0.36652500000000005,0.1935483870967742,0.2,0.08771929824561403,4.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.08163265306122448,0.10526315789473684,0.06666666666666667,0.06666666666666667,0.2,0.1111111111111111,0.2,0.024390243902439025,0.2857142857142857,0.07894736842105263,0.1111111111111111,0.1111111111111111,0.07692307692307693,0.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,10840.0,181,-32.0,340,336,104.0,124,39.0,676,49.0,16.0,22.0,,,,,,1.0,82.0,,1.0,96.0,375,,,19.0,25.0,,,1.0,7.0,10.0,5.0,1.0,1.0,23.0,8.0,13.0,27.0,6.0,20.0,1.0,1.0,,1.0,,104.0,3.0,,,,,0.42168674698795183,0.75,0.4845360824742268,0.7307692307692307,0.012048192771084338,28.645833333333336,0.06504065040650407,0.06369426751592357,,0.10256410256410256,,0.5903614457831325,0.26506024096385544,,,,,0.012048192771084338,,,,0.64,,0.6024096385542169,0.5182240963855421,0.527832,0.19791666666666666,6.291463414634148,24.7,0.3058823529411765,24.0,9.0,12.0,8.0,4.0,11.0,7.0,,35.0,26.0,9.0,12.0,1.0,11.0,16.0,38.0,42.0,28.0,12.0,12.0,14.0,3.0,1.0,2.0,1.0,11.0,1.0,1.0,13.0,3.0,32.0,11.0,5.0,38.0,0.6,0.7241379310344828,0.4268292682926829,0.75,0.44,0.44,0.5588235294117647,0.15384615384615385,0.08695652173913043,0.08917197452229299,0.08620689655172414,0.4897959183673469,0.6,0.13253012048192772,0.36363636363636365,0.5714285714285714,0.5,0.3181818181818182,0.3181818181818182,1.0,1.0,0.75,0.5,,0.6332545454545454,0.11956521739130435,0.12087912087912088,0.3958333333333333,13.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,7.0,2.0,1.0,,0.15853658536585366,0.1836734693877551,0.36363636363636365,,0.25,0.058823529411764705,0.10526315789473684,0.10416666666666667,0.16666666666666666,0.08333333333333333,0.09523809523809523,,0.08571428571428572,0.5,1.0,2.0,2.0,1.0,0.0625,0.1111111111111111,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
445,1610612743,Wesley Person,Wesley Person,445,DEN,1115.0,19,6.0,40,38,24.0,21,3.0,78,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,3.0,5.0,45,,,,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,24.0,,1.0,0.3333333333333333,,0.3333333333333333,0.625,,0.625,,0.75,11.904761904761905,,,,,,,0.25,0.25,1.0,1.0,1.0,0.5,,,,,0.25,0.75,0.5098625,0.5098625,,20.0,23.733333333333334,0.6,,,,,,,1.0,2.0,1.0,,,,,1.0,,5.0,2.0,,,,,,,,,1.0,,,1.0,1.0,,,,5.0,1.0,1.0,1.0,,1.0,0.625,0.625,,,,,,,,,,,1.0,1.0,1.0,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,9343.0,156,-23.0,288,285,68.0,86,32.0,573,7.0,2.0,22.0,,,,,,,34.0,,,44.0,309,,,9.0,7.0,,,,7.0,8.0,4.0,2.0,1.0,17.0,34.0,44.0,47.0,10.0,14.0,1.0,10.0,,10.0,5.0,68.0,1.0,,,,,0.4411764705882353,0.5,0.5,0.6428571428571429,,16.0,0.30357142857142855,0.29577464788732394,0.15151515151515152,0.2777777777777778,0.5,0.20588235294117646,0.6470588235294118,,,,,,,,,0.2857142857142857,,0.20588235294117646,0.4122882352941177,0.41052857142857146,0.20454545454545456,13.4,,0.2361111111111111,5.0,1.0,1.0,2.0,2.0,5.0,8.0,,15.0,14.0,3.0,6.0,3.0,3.0,4.0,10.0,28.0,2.0,2.0,2.0,3.0,1.0,,5.0,2.0,3.0,3.0,,8.0,2.0,21.0,11.0,,10.0,0.9333333333333333,1.0,0.4411764705882353,0.5,0.42857142857142855,0.42857142857142855,0.5555555555555556,0.625,0.016666666666666666,0.022388059701492536,0.0196078431372549,0.7142857142857143,0.8333333333333334,0.14705882352941177,0.4,0.4,1.0,0.36363636363636365,0.36363636363636365,1.0,0.16666666666666666,1.0,1.0,,0.44670000000000004,0.25,0.25,0.22727272727272727,1.0,1.0,1.0,1.0,8.0,2.0,,1.0,2.0,,1.0,8.0,,0.029411764705882353,0.14285714285714285,,,0.2,0.26666666666666666,0.07142857142857142,,0.125,0.4418604651162791,0.29411764705882354,0.23076923076923078,,0.8,1.0,1.0,,2.0,0.03571428571428571,,,,,,2.0,,,,,,,True,,,,,,,,,,,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,7819.0,130,1.0,247,242,57.0,73,26.0,489,17.0,1.0,9.0,,,,,,,41.0,,,50.0,260,,,2.0,7.0,,,,6.0,6.0,,2.0,4.0,12.0,11.0,17.0,21.0,8.0,17.0,2.0,4.0,,4.0,,57.0,2.0,,,,,0.5365853658536586,0.5,0.5813953488372093,0.5,,17.454545454545453,0.12087912087912088,0.14035087719298245,0.16,0.06666666666666667,,0.4146341463414634,0.21951219512195122,,,,,,,,,0.14285714285714285,,0.4146341463414634,0.47190000000000004,0.4419571428571429,0.04,6.868292682926828,,0.23076923076923078,13.0,1.0,2.0,,6.0,15.0,3.0,,22.0,6.0,1.0,2.0,,2.0,2.0,6.0,34.0,10.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,,,5.0,1.0,6.0,3.0,1.0,6.0,0.7727272727272727,0.8095238095238095,0.5365853658536586,0.5,0.2857142857142857,0.2857142857142857,0.375,0.2,0.0297029702970297,0.03636363636363636,,0.7647058823529411,0.8125,0.36585365853658536,0.4,0.46153846153846156,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,0.54175,0.07142857142857142,0.07142857142857142,0.12,3.0,,,1.0,5.0,1.0,,3.0,4.0,,2.0,4.0,,0.07317073170731707,0.058823529411764705,0.13333333333333333,,0.1111111111111111,0.21739130434782608,0.1111111111111111,0.08823529411764706,,0.1388888888888889,0.23529411764705882,0.16666666666666666,,0.6153846153846154,,1.0,,1.0,,,,,,,,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,3508.0,58,-27.0,105,106,57.0,58,16.0,211,6.0,4.0,1.0,,,,,,,9.0,,,17.0,128,,,3.0,4.0,,,,1.0,1.0,1.0,,,2.0,5.0,6.0,9.0,3.0,9.0,1.0,,,,,57.0,1.0,,,,,0.4444444444444444,,0.53125,0.75,,15.32258064516129,0.13513513513513514,0.125,0.2222222222222222,0.08333333333333333,,0.6666666666666666,0.1111111111111111,,,,,,,,,1.0,,0.6666666666666666,0.5085333333333334,0.534925,0.17647058823529413,4.800000000000001,,0.5428571428571428,4.0,,,2.0,,2.0,,,4.0,9.0,,,3.0,2.0,5.0,9.0,6.0,2.0,,3.0,3.0,2.0,1.0,1.0,,2.0,1.0,,3.0,,14.0,5.0,2.0,9.0,0.75,0.75,0.4444444444444444,,0.5,0.5,0.5625,0.3333333333333333,0.06666666666666667,0.057692307692307696,0.047619047619047616,0.6666666666666666,1.0,0.2222222222222222,,,,,,,,,0.5,,,0.35714285714285715,0.35714285714285715,0.5294117647058824,4.0,,,,1.0,,,1.0,,2.0,,,,0.4444444444444444,0.3333333333333333,1.0,,,0.09090909090909091,,0.058823529411764705,,0.125,0.2,,,0.75,,,,,0.14285714285714285,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
935,1610612743,Bryon Russell,Bryon Russell,935,DEN,289.0,5,,12,10,11.0,10,1.0,22,,,,,1.0,,,1.0,,,,1.0,3.0,14,,,,,1.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,0.75,,1.0,15.384615384615383,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.4248,0.4248,,,23.8,0.9166666666666666,,,,,,,,,,3.0,,,,,3.0,3.0,,,,,,,,,,,,,,,3.0,,,3.0,,,,,,,0.75,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,True,,,,,,,,,,,,,,,,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,2982.0,50,-13.0,96,93,18.0,31,12.0,189,7.0,2.0,,3.0,5.0,,,1.0,3.0,7.0,3.0,8.0,22.0,110,,,7.0,2.0,4.0,9.0,3.0,2.0,2.0,,1.0,1.0,4.0,2.0,2.0,5.0,2.0,4.0,,1.0,,1.0,,18.0,1.0,1.0,0.375,,0.375,0.7,1.0,0.7333333333333333,1.1666666666666667,0.5333333333333333,13.761467889908255,0.05714285714285714,0.044444444444444446,0.07692307692307693,0.1111111111111111,,0.4666666666666667,,0.3333333333333333,0.6,0.6,1.0,0.2,,,,0.3333333333333333,0.16666666666666666,1.0,0.5781633333333333,0.5291583333333333,0.3181818181818182,0.6142857142857142,23.775,0.1875,6.0,3.0,3.0,2.0,,,,3.0,6.0,1.0,3.0,3.0,1.0,2.0,1.0,5.0,2.0,10.0,4.0,3.0,3.0,2.0,,,,,,,,,1.0,1.0,,5.0,0.16666666666666666,0.25,0.8571428571428571,1.0,1.0,0.3333333333333333,0.4166666666666667,,0.075,0.06382978723404255,0.11764705882352941,0.8571428571428571,0.8571428571428571,,,,,,,,1.0,1.0,1.0,0.5,0.58175,0.06666666666666667,0.14285714285714285,0.22727272727272727,,,,,,,,2.0,,,1.0,,,,,,,,,,0.06666666666666667,,,,,,0.16666666666666666,,,,,,0.3333333333333333,,,,,1.0,,,,1.0,0.125,0.3333333333333333,True,,,,,,,,,,,,,,,,,,
