EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,LongMidRangeAssists,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,TsPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,BadPassSteals,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffAtRimReboundPct,ShortMidRangeAssists,NonShootingPenaltyNonTakeFouls,DefArc3ReboundPct,ShortMidRangeFGM,NonShootingFoulsDrawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,on,ThreePtAssists,Arc3Assists,SelfOReb,Offensive Fouls,3SecondViolations,OffShortMidRangeReboundPct,SelfORebPct,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,Corner3Assists,OffThreePtRebounds,FTDefRebounds,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,OffensiveGoaltends,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,294.0,5.0,-6.0,9.0,7.0,3.0,3.0,3.0,16.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.333333333333334,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,744.0,12.0,-11.0,22.0,21.0,3.0,5.0,3.0,43.0,27.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,3.0,36.0,0.5,0.125,,0.1111111111111111,,,0.13636363636363635,2.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,0.14285714285714285,0.25,0.4,0.6,0.36368,0.2857142857142857,0.2857142857142857,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,1206.0,20.0,-12.0,36.0,36.0,22.0,22.0,1.0,72.0,39.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,,,1.0,,,,22.0,24.324324324324326,,0.16666666666666666,0.25,0.1875,0.3333333333333333,0.3333333333333333,0.6111111111111112,,4.0,6.0,,11.0,,,1.0,,1.0,3.0,,,0.6875,0.1111111111111111,,0.5,0.49887499999999996,,,13.633333333333333,1.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.25,0.25,0.5,0.5,0.5,0.6666666666666666,0.5,0.6875,0.625,0.625,0.25,0.16666666666666666,0.5,0.25,0.5,1.0,0.75,0.75,0.3333333333333333,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.469925,0.45454545454545453,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,1636.0,27.0,-23.0,49.0,47.0,30.0,31.0,4.0,96.0,57.0,,,,,,3.0,3.0,6.0,1.0,1.0,3.0,2.0,2.0,3.0,30.0,15.094339622641508,0.3333333333333333,0.1875,,0.13636363636363635,0.14285714285714285,,0.6122448979591837,,,5.0,1.0,9.0,,,2.0,,4.0,7.0,1.0,1.0,0.9,0.2222222222222222,,,0.59316,0.2,0.2,1.58,4.0,5.0,,,,,,4.0,,,2.0,2.0,,,5.0,4.0,4.0,,,,,,,1.0,5.0,0.5,1.0,,,,0.8,1.0,0.8,1.0,1.25,,,,1.0,0.8,0.8,,,,,,,,,1.0,,0.6392,0.5555555555555556,,2.0,3.0,2.0,2.0,2.0,3.0,1.0,5.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.2,0.16666666666666666,0.375,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,1.0,0.6278,0.5555555555555556,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1610612738,Al Jefferson,Al Jefferson,2744,BOS,1120.0,19.0,-9.0,34.0,33.0,20.0,20.0,1.0,67.0,35.0,,,,,1.0,2.0,3.0,3.0,,,1.0,,,,20.0,14.285714285714286,,0.18181818181818182,0.25,0.2,,0.3333333333333333,0.5882352941176471,1.0,,2.0,2.0,4.0,,,1.0,,1.0,2.0,4.0,2.0,0.5,0.2857142857142857,0.5,,0.41075,0.5,0.5,4.8,1.0,1.0,,,,,,1.0,,,1.0,2.0,,,2.0,,2.0,,,,,1.0,,,2.0,,,,,,0.5,0.5,0.5,0.5,0.5,,,,0.5,1.0,1.0,,,,,,,,,0.5,,0.41075,0.5,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,1.0,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,239.0,4.0,-6.0,8.0,6.0,3.0,3.0,3.0,14.0,10.0,,,,,,,,1.0,,,,,,,3.0,27.272727272727273,,,,,,,0.375,,,1.0,1.0,1.0,,,,,,,2.0,1.0,0.16666666666666666,,,,0.5730500000000001,0.3333333333333333,0.5,1.1,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,0.25,0.5,1.0,1.0,0.5,,,,,,0.5,,,1.0,,1.0,,0.4557,1.0,25.8,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,1021.0,17.0,-13.0,30.0,29.0,17.0,17.0,1.0,59.0,34.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,,17.0,6.451612903225807,1.0,0.125,0.25,0.16666666666666666,,,0.5666666666666667,,1.0,1.0,,,,1.0,,,,2.0,,,,0.25,,1.0,0.3669,,,14.3,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3669,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,2.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1610612738,Gary Payton,Gary Payton,56,BOS,184.0,3.0,-9.0,6.0,5.0,3.0,3.0,2.0,11.0,10.0,,,,,,,,,,,,,,,3.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,861.0,14.0,-14.0,25.0,25.0,24.0,25.0,1.0,50.0,32.0,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,24.0,19.23076923076923,1.0,0.25,,0.16666666666666666,0.6666666666666666,,0.96,1.0,2.0,3.0,,2.0,,1.0,,,1.0,3.0,2.0,,0.25,,0.3333333333333333,0.6666666666666666,0.3873333333333333,,,14.566666666666668,,,,,,,,1.0,,,1.0,3.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,0.3873333333333333,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,1610612738,Justin Reed,Justin Reed,2770,BOS,875.0,15.0,-12.0,26.0,26.0,25.0,26.0,1.0,52.0,30.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,25.0,29.629629629629626,1.0,,0.25,0.07692307692307693,,0.3333333333333333,0.9615384615384616,,1.0,3.0,3.0,5.0,,1.0,,,,,4.0,2.0,0.35714285714285715,,,0.2,0.5192,0.2857142857142857,0.4,7.366666666666667,1.0,2.0,,,1.0,,1.0,1.0,,2.0,1.0,3.0,,2.0,5.0,,2.0,,1.0,,,,,,5.0,,,,,,0.3333333333333333,0.3333333333333333,0.2,0.2,0.35714285714285715,0.4,,,0.4,0.5,0.5,,,,0.2,,,0.2,,0.8,,0.5192,1.0,23.75,,,1.0,2.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,0.4,0.5,,,,,,,,,,,,,,,1.0,1.0,0.2,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
