EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,SelfOReb,Travels,PenaltyTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,OffensiveGoaltends,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,3SecondViolations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,801.0,13,-8,20,23,8,13,1.0,43,1.0,1.0,2.0,28,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3,8,18.181818181818183,0.5,0.125,0.1111111111111111,0.2,0.5,0.5,0.3696,0.3339,14.35,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,9957.0,166,4,301,305,50,68,30.0,606,4.0,5.0,22.0,316,5.0,1.0,8.0,,17.0,5.0,6.0,31.0,4.0,2.0,3.0,,7.0,,17.0,26,50,14.07185628742515,0.5714285714285714,0.04950495049504951,0.04285714285714286,0.043478260869565216,0.1111111111111111,0.1388888888888889,0.5409902777777779,0.64368,6.699999999999999,0.16611295681063123,5.0,13.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,6.0,5.0,8.0,1.0,7.0,8.0,14.0,8.0,46.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,12.0,2.0,24.0,8.0,5.0,5.0,7.0,1.0,3.0,1.0,3.0,1.0,5.0,19.0,1.0,25.0,6.0,4.0,2.0,1.0,2.0,5.0,2.0,10.0,2.0,6.0,11.0,7.0,2.0,2.0,11.0,8.0,1.0,2.0,2.0,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,0.5714285714285714,0.3181818181818182,0.25,0.2,0.5277777777777778,0.2,0.2,0.575,0.3333333333333333,0.2,0.3888888888888889,0.22727272727272727,0.3076923076923077,0.25,0.125,0.17757009345794392,0.13157894736842105,0.02564102564102564,0.16551724137931034,0.057692307692307696,0.038461538461538464,0.037037037037037035,0.17073170731707318,0.19444444444444445,0.16666666666666666,0.13333333333333333,0.125,0.7272727272727273,0.3611111111111111,0.38461538461538464,0.5555555555555556,1.0,0.25,0.3333333333333333,0.2,0.2,1.0,0.16666666666666666,0.5,0.5,1.0,0.2222222222222222,0.625,0.625,1.0,0.6,0.3333333333333333,1.0,0.2,1.0,0.2,0.75,0.625,0.46557499999999996,0.15,0.23076923076923078,0.08695652173913043,0.043478260869565216,24.392857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,13922.0,232,22,417,418,95,123,50.0,835,12.0,23.0,54.0,424,13.0,8.0,28.0,6.0,64.0,5.0,6.0,47.0,11.0,1.0,4.0,,15.0,3.0,9.0,15,95,24.57983193277311,0.7333333333333333,0.034722222222222224,0.030456852791878174,,0.15,0.2875,0.4849556250000001,0.461175,10.466666666666667,0.2278177458033573,8.0,19.0,2.0,3.0,,3.0,9.0,14.0,,3.0,7.0,23.0,1.0,31.0,7.0,26.0,48.0,131.0,5.0,6.0,1.0,3.0,13.0,8.0,50.0,16.0,46.0,21.0,23.0,7.0,6.0,20.0,2.0,14.0,2.0,4.0,1.0,12.0,24.0,5.0,41.0,9.0,5.0,4.0,1.0,10.0,,1.0,54.0,1.0,18.0,8.0,6.0,,2.0,8.0,5.0,,50.0,,0.25806451612903225,0.26666666666666666,1.0,0.2692307692307692,0.2692307692307692,0.5740740740740741,0.8333333333333334,0.6153846153846154,0.51875,0.7142857142857143,0.625,0.6127450980392157,0.8125,0.734375,0.325,0.1111111111111111,0.21052631578947367,0.08333333333333333,0.3333333333333333,0.1643835616438356,0.22641509433962265,0.018867924528301886,0.18090452261306533,0.0379746835443038,0.05714285714285714,0.02564102564102564,0.15384615384615385,0.13636363636363635,0.2,0.2,0.3076923076923077,0.625,0.2375,0.42105263157894735,0.5333333333333333,0.375,0.75,0.8181818181818182,0.6086956521739131,0.6363636363636364,0.2857142857142857,0.0375,,,,0.2875,0.30434782608695654,0.30434782608695654,1.0,0.42857142857142855,0.6666666666666666,,0.14285714285714285,0.15,,0.5625,0.30434782608695654,0.46769,0.20408163265306123,0.2535211267605634,0.09923664122137404,0.3816793893129771,24.826923076923077,3.0,7.0,3.0,7.0,25.0,2.0,3.0,1.0,3.0,1.0,7.0,2.0,4.0,0.42857142857142855,0.043478260869565216,0.08823529411764706,0.1111111111111111,0.35,0.42857142857142855,0.07407407407407407,,,,,,,,,,,,,,,,,True,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,9914.0,165,43,297,295,73,107,39.0,592,9.0,17.0,40.0,288,9.0,1.0,9.0,,19.0,3.0,5.0,20.0,8.0,7.0,5.0,,13.0,3.0,7.0,14,73,19.533527696793,0.6153846153846154,0.03,0.03731343283582089,,0.1875,0.3541666666666667,0.472803125,0.4462,10.417499999999999,0.24579124579124578,8.0,14.0,1.0,1.0,1.0,4.0,3.0,9.0,2.0,4.0,1.0,4.0,1.0,20.0,3.0,8.0,11.0,60.0,2.0,2.0,1.0,,4.0,2.0,14.0,22.0,18.0,6.0,4.0,1.0,2.0,8.0,1.0,4.0,2.0,2.0,2.0,2.0,13.0,,15.0,5.0,2.0,3.0,1.0,1.0,,3.0,12.0,,4.0,,,,,,,,14.0,2.0,0.55,0.5789473684210527,0.6666666666666666,0.375,0.375,0.5,1.0,0.2222222222222222,0.5104166666666666,0.6666666666666666,0.4166666666666667,0.5555555555555556,0.6666666666666666,0.5,0.16666666666666666,0.05,0.14285714285714285,,,0.12871287128712872,0.047619047619047616,0.058823529411764705,0.1048951048951049,0.05555555555555555,,0.08333333333333333,0.1875,0.12121212121212122,0.08333333333333333,0.06060606060606061,,,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.08333333333333333,0.5,0.5,0.5,0.08333333333333333,0.25,0.25,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.3333333333333333,0.25,0.4583333333333333,0.25,0.57065,0.07692307692307693,0.09090909090909091,0.06666666666666667,0.23333333333333334,24.3625,,1.0,2.0,3.0,4.0,2.0,1.0,,2.0,,,,2.0,0.6666666666666666,,0.043478260869565216,0.3333333333333333,0.08333333333333333,,,2.0,2.0,3.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,True,,,
56,1610612738,Gary Payton,Gary Payton,56,BOS,14319.0,239,22,430,430,100,129,53.0,860,18.0,4.0,60.0,434,12.0,12.0,32.0,8.0,76.0,7.0,8.0,29.0,8.0,4.0,3.0,1.0,11.0,,3.0,10,100,17.479674796747968,0.7272727272727273,0.04666666666666667,0.0392156862745098,0.03333333333333333,0.24324324324324326,0.05405405405405406,0.5197623287671232,0.5250884615384616,4.655,0.23255813953488372,22.0,38.0,4.0,5.0,6.0,9.0,8.0,2.0,,4.0,1.0,10.0,,32.0,1.0,14.0,5.0,72.0,4.0,7.0,,,8.0,7.0,15.0,26.0,38.0,3.0,9.0,1.0,7.0,20.0,4.0,11.0,3.0,6.0,1.0,5.0,14.0,2.0,21.0,6.0,3.0,3.0,,4.0,,,6.0,4.0,5.0,1.0,1.0,,,1.0,1.0,1.0,15.0,1.0,0.40625,0.43333333333333335,1.0,0.07142857142857142,0.07692307692307693,0.5333333333333333,0.5714285714285714,0.5833333333333334,0.4527027027027027,0.5714285714285714,0.5,0.48,0.5714285714285714,0.5357142857142857,0.1891891891891892,0.11666666666666667,0.15789473684210525,,0.125,0.09333333333333334,0.08928571428571429,0.018518518518518517,0.09223300970873786,0.06172839506172839,0.02564102564102564,,0.07547169811320754,0.13333333333333333,0.07692307692307693,0.11627906976744186,,1.0,0.5135135135135135,0.5789473684210527,0.6875,0.5,0.4444444444444444,0.4444444444444444,0.5,0.6666666666666666,0.5,0.05405405405405406,,,,0.13513513513513514,0.1,0.1,1.0,0.7142857142857143,0.8,0.5,,0.6428571428571429,0.6666666666666666,0.7027027027027027,0.1111111111111111,0.5886333333333333,0.06666666666666667,0.08196721311475409,0.1111111111111111,0.20833333333333334,25.91428571428571,,2.0,,2.0,1.0,4.0,2.0,1.0,2.0,,,,,,0.25,0.06060606060606061,0.125,0.14285714285714285,,,,,,,,,1.0,0.07142857142857142,,,,,,,,,True,,,
2744,1610612738,Al Jefferson,Al Jefferson,2744,BOS,3000.0,50,44,85,83,24,40,16.0,168,3.0,,17.0,65,3.0,1.0,1.0,,3.0,7.0,8.0,20.0,1.0,1.0,1.0,,2.0,1.0,4.0,6,24,18.69158878504673,0.5,0.21212121212121213,0.1951219512195122,,0.17647058823529413,,0.5020588235294118,0.4394,3.423529411764706,0.2823529411764706,5.0,14.0,2.0,6.0,1.0,2.0,,,,,,,,5.0,,,2.0,12.0,2.0,6.0,,,4.0,1.0,3.0,6.0,4.0,,,,5.0,,1.0,,,,1.0,1.0,11.0,,12.0,2.0,2.0,,1.0,,1.0,,3.0,1.0,2.0,1.0,,,1.0,1.0,,,3.0,1.0,0.6,1.0,,,,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,,0.29411764705882354,0.35714285714285715,,,0.39285714285714285,0.07142857142857142,0.125,0.2857142857142857,0.2857142857142857,0.1,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.4666666666666667,0.08333333333333333,,,0.8235294117647058,0.35714285714285715,0.5555555555555556,0.6,,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.6666666666666666,0.5,0.8235294117647058,,0.6222833333333333,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.25,,,,,,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,3375.0,56,5,107,105,40,32,12.0,212,1.0,2.0,10.0,112,5.0,,2.0,,4.0,2.0,3.0,8.0,2.0,1.0,1.0,,3.0,,5.0,11,40,12.396694214876034,0.6666666666666666,0.047619047619047616,0.05660377358490566,,0.1,0.2,0.55695,0.59634,5.6499999999999995,0.37383177570093457,4.0,7.0,2.0,2.0,3.0,4.0,,1.0,,,,,,5.0,,,2.0,12.0,2.0,2.0,,,4.0,3.0,8.0,6.0,4.0,,,,2.0,2.0,,2.0,,,1.0,,5.0,,5.0,3.0,3.0,,,1.0,1.0,,4.0,,2.0,1.0,1.0,,,1.0,,,8.0,2.0,0.6,1.0,,,,0.5,1.0,0.6,0.5,1.0,0.6,0.5,1.0,0.5714285714285714,,0.2,0.2857142857142857,,,0.125,,0.09090909090909091,0.1,,0.15384615384615385,0.1,,0.16666666666666666,0.23076923076923078,,,,0.7,0.5714285714285714,0.8,0.5,,,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,0.8,0.75,0.7,,0.65665,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,,,,,,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,11692.0,195,-2,352,348,75,90,48.0,700,20.0,5.0,74.0,355,15.0,4.0,12.0,4.0,28.0,12.0,14.0,35.0,8.0,5.0,9.0,,17.0,1.0,3.0,13,75,27.87286063569682,0.47058823529411764,0.09230769230769231,0.0782122905027933,0.08695652173913043,0.21739130434782608,0.05434782608695652,0.5156483695652174,0.4898552631578948,4.410810810810811,0.21306818181818182,24.0,49.0,5.0,11.0,5.0,10.0,9.0,1.0,3.0,5.0,4.0,13.0,1.0,34.0,7.0,18.0,7.0,96.0,6.0,14.0,3.0,2.0,20.0,7.0,20.0,32.0,36.0,21.0,13.0,4.0,5.0,8.0,,6.0,1.0,1.0,2.0,8.0,8.0,5.0,21.0,7.0,4.0,3.0,1.0,3.0,3.0,4.0,11.0,1.0,6.0,4.0,3.0,,1.0,4.0,2.0,1.0,20.0,1.0,0.47058823529411764,0.5714285714285714,1.0,0.3888888888888889,0.3888888888888889,0.4594594594594595,0.42857142857142855,0.4666666666666667,0.483695652173913,0.5294117647058824,0.4473684210526316,0.4948453608247423,0.5555555555555556,0.47619047619047616,0.1956521739130435,0.06756756756756757,0.08163265306122448,0.05,0.38461538461538464,0.06956521739130435,0.18181818181818182,0.04081632653061224,0.10062893081761007,0.12162162162162163,0.030303030303030304,0.05263157894736842,0.047619047619047616,0.0967741935483871,0.07142857142857142,0.18181818181818182,0.18181818181818182,0.5,0.532608695652174,0.4897959183673469,0.5333333333333333,0.4583333333333333,0.45,0.47368421052631576,0.2,0.2,1.0,0.05434782608695652,0.6,0.6,1.0,0.14130434782608695,0.3076923076923077,0.3076923076923077,1.0,0.6470588235294118,0.45454545454545453,,0.058823529411764705,0.5263157894736842,0.5,0.7282608695652174,0.3076923076923077,0.5669366666666666,0.061855670103092786,0.0759493670886076,0.20833333333333334,0.20833333333333334,24.955555555555556,,2.0,1.0,4.0,3.0,12.0,4.0,3.0,3.0,,,,,0.25,,0.08888888888888889,0.4444444444444444,0.10526315789473684,,,1.0,2.0,,,0.10526315789473684,0.5,,,2.0,2.0,2.0,1.0,0.6666666666666666,0.11764705882352941,1.0,1.0,True,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,1032.0,17,-3,30,34,3,16,2.0,64,,2.0,4.0,29,,,,,,,1.0,3.0,1.0,,,,1.0,1.0,2.0,3,3,18.75,1.0,,0.06666666666666667,,,0.5,0.4546,,11.2,0.1,1.0,2.0,,,,,,1.0,,,,,,2.0,,,1.0,5.0,,,,,,,1.0,2.0,2.0,,,,1.0,,,,,,1.0,,2.0,,2.0,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,,0.5,0.5,,,,0.5,,,0.5,,,0.5,,0.5,,0.25,0.5,,,0.11764705882352941,,0.2,0.1,,,0.5,0.125,0.14285714285714285,,,,,0.5,0.5,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,0.5,,,,,,0.2,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,3310.0,55,-4,104,99,28,19,12.0,203,3.0,2.0,7.0,104,1.0,1.0,1.0,1.0,3.0,,1.0,4.0,1.0,,,,1.0,,2.0,11,28,14.782608695652176,1.0,,0.022727272727272728,,0.21428571428571427,0.14285714285714285,0.5264571428571428,0.6279,9.542857142857143,0.2692307692307692,1.0,2.0,,,,1.0,2.0,1.0,2.0,2.0,2.0,5.0,,4.0,4.0,7.0,2.0,22.0,,,,,,,10.0,8.0,,12.0,5.0,2.0,1.0,,,,,,1.0,1.0,2.0,,3.0,3.0,2.0,1.0,,1.0,1.0,,4.0,,,,,,,,,1.0,10.0,3.0,1.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,0.7142857142857143,,0.9,0.6875,,0.8333333333333334,0.5,0.14285714285714285,0.5,,,0.0625,0.07142857142857142,0.06666666666666667,0.06521739130434782,,,0.08333333333333333,0.07692307692307693,,0.09090909090909091,0.125,,,0.14285714285714285,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.35714285714285715,0.4,0.4,1.0,,,,,0.2,,0.6428571428571429,0.4,,,,,0.45454545454545453,24.385714285714283,1.0,2.0,3.0,4.0,1.0,,,,,,,,2.0,0.75,,,1.0,0.4,0.5,,2.0,2.0,,,0.4,1.0,,,,,,,,,,,True,,,
