EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,Offensive Fouls,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Corner3Assists,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,LostBallSteals,SecondChanceTurnovers,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,OffFTReboundPct,PenaltyAtRimFGM,LostBallTurnovers,2pt And 1 Free Throw Trips,PenaltyAtRimAccuracy,SelfOReb,Loose Ball Fouls,OffCorner3ReboundPct,SelfORebPct,on,Travels,DefensiveGoaltends,SecondChanceAtRimPctAssisted,OffensiveGoaltends
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,4380.0,73,-9.0,145,145,15.0,45,16,290,6.0,9.0,1.0,1.0,1.0,4.0,9.0,2.0,3.0,1.0,6.0,14.0,1.0,10.0,19.0,8.0,17.0,1.0,45.0,168,1.0,1.0,1.0,3.0,1.0,2.0,4.0,16.0,18.0,6.0,14.0,6.0,3.0,10.0,3.0,13.0,3.0,3.0,3.0,4.0,29.0,1.0,1.0,5.0,1.0,7.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,15.0,2.0,0.2,0.2,0.75,0.47058823529411764,0.47058823529411764,0.5263157894736842,0.3333333333333333,0.6111111111111112,0.25,0.6111111111111112,0.25,0.4722222222222222,0.15789473684210525,0.3333333333333333,25.30864197530864,0.4,0.14285714285714285,0.1,0.02040816326530612,0.05,0.08571428571428572,0.015625,0.06666666666666667,0.09523809523809523,0.16666666666666666,0.058823529411764705,0.1111111111111111,0.25,0.6666666666666666,1.0,0.3333333333333333,0.027777777777777776,0.25,0.4444444444444444,0.4444444444444444,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.5,0.5,0.25,0.25,0.7222222222222222,0.42857142857142855,0.5405428571428571,0.5502,0.4784,0.044444444444444446,9.4,26.541176470588233,0.10344827586206896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,159.0,3,-3.0,5,6,,6,1,11,,,,,1.0,,1.0,,,,,,,,2.0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.333333333333336,,,1.0,,,0.5,,,,,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,0.4124,,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,961.0,16,-20.0,32,33,4.0,26,5,65,,1.0,,,,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,3.0,3.0,6.0,37,,,,,1.0,2.0,,,3.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,3.0,4.0,,2.0,4.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,0.375,,0.5,0.5,0.75,1.0,1.0,18.91891891891892,,,,,0.16666666666666666,0.07142857142857142,,,,,,0.3333333333333333,0.25,,,,,,,,0.25,,,,0.5,0.5,0.5,1.0,,,,1.0,1.0,0.5,0.5454625,,0.5961,0.3333333333333333,,24.03333333333333,0.125,2.0,1.0,1.0,1.0,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,4268.0,71,-17.0,140,138,17.0,40,17,278,2.0,4.0,,,1.0,4.0,6.0,1.0,1.0,,4.0,8.0,1.0,6.0,11.0,5.0,9.0,2.0,29.0,168,,1.0,1.0,1.0,2.0,8.0,8.0,4.0,9.0,6.0,8.0,4.0,1.0,6.0,2.0,8.0,1.0,2.0,1.0,3.0,18.0,,2.0,5.0,,7.0,,7.0,,,2.0,,2.0,3.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,,8.0,17.0,,0.6666666666666666,0.6666666666666666,0.6,0.5555555555555556,0.5555555555555556,0.5454545454545454,1.0,0.675,1.3333333333333333,0.6904761904761905,1.3333333333333333,0.45,0.09090909090909091,0.25,16.352201257861633,0.4,,0.10869565217391304,,0.10526315789473684,0.1076923076923077,,,0.10526315789473684,,0.2,0.125,0.2,0.5,0.6666666666666666,,0.05,0.3,0.6666666666666666,0.6666666666666666,0.05,1.0,1.0,1.0,0.4,0.5,0.5714285714285714,0.5,,,,0.3333333333333333,0.65,0.5,0.48473000000000005,0.38295,0.4895333333333334,0.27586206896551724,11.736363636363636,26.0,0.12142857142857143,,1.0,1.0,,0.047619047619047616,0.08333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.1111111111111111,0.125,0.09090909090909091,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,5011.0,84,-18.0,164,163,21.0,54,18,327,6.0,11.0,5.0,,10.0,5.0,7.0,,,,,,,16.0,28.0,,,1.0,33.0,195,6.0,,,1.0,,1.0,18.0,14.0,,,,,3.0,5.0,4.0,9.0,4.0,4.0,1.0,,22.0,5.0,6.0,6.0,2.0,14.0,6.0,20.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,,9.0,10.0,2.0,,1.0,21.0,,0.5625,0.6428571428571429,,,,0.5714285714285714,,0.5714285714285714,,0.5689655172413793,0.25,,0.10714285714285714,0.2727272727272727,16.84782608695652,0.5,0.25,0.11320754716981132,0.09090909090909091,0.2608695652173913,0.15789473684210525,0.0821917808219178,0.06666666666666667,0.047619047619047616,0.23076923076923078,0.10526315789473684,0.3,0.39285714285714285,0.5454545454545454,0.75,0.5,0.35714285714285715,0.25,0.7142857142857143,0.7142857142857143,,,,,,,,,0.8333333333333334,,,,0.39285714285714285,,0.46411071428571427,0.54728,0.3735,0.030303030303030304,7.450000000000001,,0.12804878048780488,1.0,,1.0,,0.034482758620689655,0.034482758620689655,,,,,,,,1.0,1.0,,1.0,1.0,,,,0.23076923076923078,1.0,0.8,,,,,3.0,5.0,3.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.05555555555555555,0.07142857142857142,0.16666666666666666,0.07692307692307693,0.5,0.5,0.4,0.6,0.21212121212121213,,,,,,,,,,,,,,,,,,True,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,446.0,7,-9.0,15,15,8.0,7,1,30,,,,,1.0,,,,,,,,,,1.0,,,,,18,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,8.0,,,,,,,,,,,,,,,,12.5,1.0,,,,0.3333333333333333,0.14285714285714285,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4067,,,,6.9,,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,939.0,16,-1.0,30,30,10.0,19,2,60,,,,,2.0,,,,,,1.0,2.0,1.0,,2.0,1.0,2.0,,3.0,34,,1.0,,1.0,1.0,3.0,,,3.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,3.0,,4.0,,4.0,,,,,,,,,,,2.0,2.0,,,3.0,10.0,,,,1.0,0.5,0.5,,,0.375,0.75,0.375,0.75,0.5,0.5,,12.5,,,0.3,,0.25,0.2857142857142857,,,0.25,,0.4,,,,,,0.5,,,,,,,,0.5,0.5,0.5,1.0,,,,0.5,0.5,0.5,0.428125,0.5013,0.4291,1.0,9.5,25.35,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,0.5,,,1.0,,,1.0,,,,,3.0,,,,,,,1.5,1.5,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,True,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,1051.0,18,-2.0,34,32,5.0,19,4,66,,,,,4.0,,,,,,,1.0,,1.0,4.0,,1.0,1.0,3.0,38,,,,1.0,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,2.0,1.0,3.0,1.0,4.0,,,,,,,,,,,4.0,5.0,3.0,1.0,,5.0,,1.0,1.0,,,,0.25,,0.2,,0.25,,0.2,,,15.384615384615383,,0.5,0.2222222222222222,,,0.13333333333333333,,,,0.25,0.3333333333333333,,,,,,0.8,,,,,,,,0.2,,,,,,,,0.2,,0.37070000000000003,,0.3441,,12.35,67.6,0.14705882352941177,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,0.25,1.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,True,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,4128.0,69,-5.0,136,134,11.0,29,14,270,7.0,8.0,4.0,3.0,3.0,,1.0,,3.0,,,1.0,,9.0,12.0,,4.0,2.0,20.0,163,4.0,,2.0,3.0,,4.0,10.0,8.0,,,1.0,,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,3.0,2.0,10.0,2.0,14.0,5.0,19.0,,,2.0,,1.0,1.0,,1.0,3.0,,7.0,8.0,5.0,,4.0,11.0,,0.5555555555555556,0.8333333333333334,,,,0.75,0.6666666666666666,0.5625,0.6666666666666666,0.5555555555555556,0.5,0.25,0.08333333333333333,0.125,13.81578947368421,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.07692307692307693,0.10526315789473684,0.1875,0.07547169811320754,,0.21052631578947367,0.2727272727272727,0.2,0.125,0.5,0.875,1.0,0.5714285714285714,0.1875,0.0625,,,0.1875,,,,0.0625,,,,1.0,,1.0,,0.75,,0.531634375,0.5466333333333333,0.5786333333333333,0.2,3.6666666666666665,23.4,0.08088235294117647,,,2.0,1.0,0.11764705882352941,0.15384615384615385,,,,,,,,4.0,2.0,2.0,4.0,2.0,,,,0.09090909090909091,0.5,,,,,,3.0,2.0,3.0,,6.0,6.0,1.0,,,,0.75,0.75,0.75,0.07142857142857142,0.10526315789473684,0.14285714285714285,0.1,0.6666666666666666,0.6666666666666666,0.5,0.75,0.3,,,,,,,,1.0,0.2,2.0,1.0,1.0,0.6666666666666666,,,,,True,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,3081.0,51,3.0,100,101,8.0,16,10,201,9.0,12.0,4.0,1.0,19.0,1.0,2.0,,,,,,,18.0,33.0,,,2.0,38.0,121,4.0,,1.0,2.0,,2.0,22.0,14.0,,,,,4.0,5.0,,5.0,,3.0,1.0,1.0,10.0,4.0,4.0,5.0,,9.0,6.0,15.0,,,4.0,1.0,2.0,2.0,1.0,,6.0,,1.0,3.0,4.0,,2.0,8.0,1.0,0.6111111111111112,0.6875,,,,0.5454545454545454,0.5,0.5454545454545454,0.5,0.5428571428571428,0.5,,0.12121212121212122,,36.93693693693693,0.6666666666666666,,0.1388888888888889,0.15384615384615385,0.36363636363636365,0.19148936170212766,0.16666666666666666,0.125,0.17647058823529413,,0.14285714285714285,0.3333333333333333,0.36363636363636365,0.75,0.75,0.6666666666666666,0.5757575757575758,0.06060606060606061,0.5,0.5,,,,,,,,,1.0,,0.5,,0.36363636363636365,,0.4434666666666667,0.5482666666666667,0.4488,0.05263157894736842,6.545454545454546,,0.08,,,2.0,,0.05714285714285714,0.05714285714285714,,,,,,,,3.0,3.0,,3.0,1.0,,,,0.4,0.3333333333333333,1.0,,,,,2.0,8.0,2.0,,4.0,4.0,2.0,,,,0.5,0.5,0.5,0.2,0.21428571428571427,,0.14285714285714285,0.42105263157894735,0.5333333333333333,0.5,0.5,0.10526315789473684,,,,0.21052631578947367,,,,,,1.0,2.0,,1.0,1.0,2.0,0.3333333333333333,0.09090909090909091,True,,,,
