EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,Loose Ball Fouls,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,ShortMidRangePctBlocked,SecondChanceCorner3FGA,PtsUnassisted3s,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,FTOffRebounds,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,on,BlockedLongMidRange,OffCorner3ReboundPct,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,8537.0,142,34.0,261,274,85.0,96,40.0,535,15.0,22.0,6.0,8.0,5.0,7.0,3.0,16.0,3.0,5.0,3.0,6.0,1.0,21.0,43.0,3.0,6.0,9.0,60.0,284,6.0,8.0,2.0,14.0,8.0,14.0,1.0,4.0,20.0,26.0,16.0,9.0,10.0,1.0,5.0,3.0,2.0,1.0,3.0,4,1.0,2.0,1.0,11,2.0,10.0,5.0,25.0,6.0,36.0,12.0,48.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,13.0,1.0,5.0,2.0,4.0,1.0,3.0,4.0,20.0,85.0,1.0,0.6190476190476191,0.8125,1.0,0.5,0.6,0.4883720930232558,0.75,0.5714285714285714,0.5204081632653061,0.75,0.5333333333333333,0.5454545454545454,0.7777777777777778,0.5555555555555556,0.12244897959183673,0.046511627906976744,0.09090909090909091,18.506493506493506,0.5,0.46153846153846156,0.21739130434782608,0.09900990099009901,0.14705882352941177,0.07407407407407407,0.20134228187919462,0.09375,0.13793103448275862,0.11363636363636363,0.03571428571428571,0.09523809523809523,0.0975609756097561,0.18604651162790697,0.41935483870967744,0.043478260869565216,0.36363636363636365,0.045454545454545456,0.4489795918367347,0.6818181818181818,0.75,0.6666666666666666,0.32653061224489793,0.1875,0.1875,0.3333333333333333,0.10204081632653061,0.6,0.6,0.6666666666666666,0.12244897959183673,0.5,0.5,1.0,1.0,0.75,0.16666666666666666,0.4666666666666667,0.7142857142857143,0.06666666666666667,0.5714285714285714,0.6,0.5060625,0.604,0.49156428571428573,0.09433962264150944,0.10638297872340426,0.23333333333333334,0.3333333333333333,5.790697674418604,27.883333333333336,0.32567049808429116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,7569.0,126,33.0,236,244,57.0,65,29.0,480,9.0,12.0,1.0,1.0,2.0,2.0,,2.0,,3.0,4.0,11.0,4.0,9.0,17.0,5.0,13.0,6.0,39.0,243,1.0,1.0,1.0,6.0,2.0,3.0,4.0,3.0,13.0,6.0,12.0,15.0,2.0,,11.0,4.0,1.0,3.0,,3,,,1.0,6,,2.0,4.0,9.0,1.0,14.0,2.0,16.0,,2.0,2.0,,2.0,5.0,2.0,1.0,7.0,7.0,11.0,8.0,,3.0,1.0,1.0,1.0,,1.0,13.0,57.0,,0.3333333333333333,0.375,1.0,0.38461538461538464,0.38461538461538464,0.5294117647058824,1.0,0.6666666666666666,0.55,1.25,0.7142857142857143,0.5735294117647058,1.0,0.7222222222222222,0.43333333333333335,0.058823529411764705,0.08333333333333333,15.185185185185183,0.2857142857142857,0.1,0.0967741935483871,0.022988505747126436,0.11428571428571428,,0.1015625,0.018691588785046728,0.058823529411764705,,,,0.09090909090909091,0.13333333333333333,0.06666666666666667,0.045454545454545456,0.23076923076923078,,0.4,0.75,0.8181818181818182,0.3333333333333333,0.06666666666666667,,,,0.1,,,,0.36666666666666664,0.36363636363636365,0.36363636363636365,1.0,0.5,1.0,,0.2857142857142857,1.0,0.5714285714285714,0.8333333333333334,0.36363636363636365,0.5398999999999999,0.5918,0.51505,0.09090909090909091,0.15,0.15384615384615385,0.3333333333333333,3.894117647058823,25.13076923076923,0.24152542372881355,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.0,0.06666666666666667,0.5,0.5,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,6106.0,102,49.0,182,185,49.0,54,25.0,367,4.0,8.0,1.0,2.0,2.0,3.0,2.0,7.0,4.0,13.0,2.0,4.0,3.0,10.0,28.0,4.0,8.0,2.0,34.0,193,2.0,3.0,,4.0,4.0,9.0,4.0,,17.0,2.0,18.0,12.0,2.0,1.0,3.0,2.0,1.0,11.0,4.0,15,4.0,,8.0,34,1.0,2.0,4.0,7.0,,11.0,3.0,14.0,,1.0,1.0,,4.0,1.0,,3.0,5.0,,4.0,4.0,2.0,3.0,,2.0,1.0,1.0,2.0,17.0,49.0,,0.1,0.1111111111111111,1.0,0.5,0.5714285714285714,0.35714285714285715,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.6538461538461539,0.4594594594594595,0.6666666666666666,0.6538461538461539,0.2222222222222222,0.03571428571428571,0.125,19.71830985915493,0.8,,0.08235294117647059,0.03333333333333333,0.21052631578947367,0.047619047619047616,0.10576923076923077,0.037037037037037035,0.05555555555555555,0.05,,0.06666666666666667,0.06666666666666667,0.06451612903225806,0.125,0.25,0.14285714285714285,,0.2222222222222222,0.5,0.5714285714285714,0.25,0.19444444444444445,0.2857142857142857,0.2857142857142857,,0.3611111111111111,0.3076923076923077,0.3076923076923077,,0.1111111111111111,0.5,0.5,1.0,0.6666666666666666,0.5,,0.23076923076923078,0.6666666666666666,0.23076923076923078,0.4444444444444444,0.6666666666666666,0.4630585714285715,0.43500000000000005,0.4407041666666666,0.08108108108108109,0.10344827586206896,0.11764705882352941,0.5,10.928571428571429,27.3625,0.2692307692307692,2.0,4.0,,,2.0,,,3.0,,3.0,,1.0,1.0,,,2.0,,0.75,1.0,0.1111111111111111,0.5,0.5,1.0,,,,0.6666666666666666,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,,,,,,,,,,,,,,,True,,,,,,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,12872.0,215,50.0,390,401,94.0,119,51.0,791,21.0,32.0,6.0,11.0,8.0,10.0,3.0,10.0,,1.0,,,,24.0,43.0,,,12.0,60.0,423,6.0,12.0,5.0,17.0,8.0,11.0,,1.0,17.0,32.0,16.0,,12.0,,,,7.0,2.0,1.0,3,1.0,,2.0,7,3.0,14.0,6.0,11.0,4.0,21.0,17.0,38.0,2.0,1.0,1.0,,5.0,3.0,1.0,4.0,8.0,13.0,25.0,20.0,,9.0,1.0,18.0,10.0,8.0,18.0,17.0,94.0,4.0,0.6666666666666666,0.8888888888888888,,,,0.5581395348837209,0.5,0.7272727272727273,0.5581395348837209,0.5,0.7272727272727273,0.5660377358490566,0.5666666666666667,0.6538461538461539,,0.16279069767441862,0.125,13.585746102449887,0.625,0.2857142857142857,0.06748466257668712,0.10144927536231885,0.10714285714285714,0.07894736842105263,0.0776255707762557,0.09659090909090909,0.09090909090909091,0.07692307692307693,0.14285714285714285,0.1,0.08771929824561403,,0.12244897959183673,0.125,0.0625,0.16666666666666666,0.7441860465116279,0.65625,0.75,0.7142857142857143,0.23255813953488372,0.3,0.42857142857142855,0.3333333333333333,0.023255813953488372,,,,,,,,0.9166666666666666,0.5454545454545454,,0.9090909090909091,0.8,,0.7441860465116279,,0.5459325581395349,0.5643545454545454,0.6273,0.17307692307692307,0.17307692307692307,0.2833333333333333,0.2833333333333333,2.6465116279069765,,0.24102564102564103,,,,,,,,,,,,1.0,1.0,1.0,2.0,8.0,,,0.4444444444444444,,,,,,,,,,,,4.0,,,4.0,0.3,,,,,,,,,,,,,True,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,3176.0,53,-25.0,102,105,29.0,38,12.0,207,3.0,8.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,5.0,11.0,4.0,8.0,,22.0,125,,,,,1.0,2.0,2.0,,2.0,2.0,8.0,6.0,,,5.0,3.0,1.0,2.0,4.0,6,2.0,2.0,1.0,16,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,,,,,1.0,1.0,1.0,,2.0,,3.0,,,,,,,,,2.0,29.0,,0.2,0.2,0.5,0.5,0.5,0.45454545454545453,,0.5,0.5789473684210527,,0.25,0.5789473684210527,,0.25,0.42105263157894735,0.09090909090909091,0.125,18.10344827586207,0.5,,0.025,0.023809523809523808,0.08333333333333333,0.09090909090909091,0.038461538461538464,0.03773584905660377,,0.1111111111111111,,0.1111111111111111,,,0.06666666666666667,0.09090909090909091,,,0.42105263157894735,0.375,0.42857142857142855,,0.05263157894736842,1.0,1.0,,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,0.6,0.6,0.3333333333333333,,,,0.25,,0.25,0.8421052631578947,0.6,0.513178947368421,0.51915,0.46672499999999995,,,,0.09090909090909091,5.027272727272727,24.2375,0.28431372549019607,1.0,3.0,,1.0,,,2.0,,1.0,,,1.0,,1.0,,,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,1.0,,,0.25,,,,1.0,6.0,0.5,,,,,,,,,,True,,,,,,
754,1610612756,Jim Jackson,Jim Jackson,754,PHX,9921.0,165,43.0,291,300,71.0,92,40.0,591,1.0,6.0,,2.0,1.0,2.0,3.0,8.0,5.0,11.0,10.0,16.0,5.0,9.0,25.0,15.0,25.0,1.0,64.0,320,1.0,3.0,,11.0,1.0,5.0,8.0,,17.0,6.0,12.0,45.0,2.0,,16.0,10.0,2.0,2.0,4.0,6,2.0,2.0,1.0,16,,3.0,5.0,19.0,,24.0,4.0,28.0,1.0,3.0,,3.0,1.0,,,,1.0,6.0,13.0,1.0,,,,2.0,2.0,,2.0,17.0,71.0,3.0,0.3333333333333333,0.375,1.0,0.6,0.6,0.36,0.3333333333333333,0.2,0.63,0.6875,0.6538461538461539,0.63,0.6875,0.6538461538461539,0.5,0.08,0.16666666666666666,15.088757396449704,1.0,,0.16101694915254236,0.027522935779816515,0.1111111111111111,,0.147239263803681,0.022058823529411766,0.06896551724137931,,0.029411764705882353,,0.12195121951219512,0.25,0.10810810810810811,0.11428571428571428,0.1,0.043478260869565216,0.12,0.16666666666666666,0.2,,0.16,0.375,0.375,,0.22,0.45454545454545453,0.5,0.6,0.32,0.625,0.625,1.0,0.25,,,0.15384615384615385,0.5,0.38461538461538464,0.62,0.625,0.485049,0.5393571428571428,0.4919499999999999,,,0.171875,0.265625,12.140000000000002,24.351999999999997,0.24398625429553264,5.0,9.0,1.0,2.0,3.0,3.0,5.0,5.0,,1.0,,1.0,,,,1.0,0.6,0.625,0.5,0.18,0.5555555555555556,0.5555555555555556,1.0,0.25,0.5,1.0,0.6,2.0,3.0,,2.0,0.23076923076923078,0.6666666666666666,,,3.0,,0.375,2.0,1.0,1.0,0.09090909090909091,0.1111111111111111,0.6666666666666666,1.0,,,True,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,9267.0,154,49.0,280,286,65.0,88,38.0,566,6.0,10.0,,1.0,2.0,4.0,12.0,24.0,17.0,27.0,3.0,14.0,6.0,35.0,61.0,5.0,16.0,10.0,95.0,297,,3.0,2.0,2.0,7.0,14.0,7.0,8.0,28.0,,70.0,6.0,,2.0,12.0,3.0,3.0,30.0,13.0,43,10.0,3.0,21.0,99,1.0,1.0,11.0,9.0,1.0,21.0,2.0,23.0,1.0,5.0,3.0,2.0,12.0,2.0,,3.0,14.0,3.0,5.0,10.0,,2.0,3.0,1.0,1.0,,1.0,28.0,65.0,,,,0.4,0.3125,0.35714285714285715,0.5737704918032787,,0.5,0.551948051948052,,0.47619047619047616,0.5792682926829268,0.25,0.56,0.2077922077922078,0.04918032786885246,,29.906542056074766,0.8571428571428571,0.09090909090909091,0.07758620689655173,0.011111111111111112,0.24444444444444444,0.034482758620689655,0.12422360248447205,0.01680672268907563,,,0.045454545454545456,0.043478260869565216,0.10256410256410256,0.023255813953488372,0.11764705882352941,0.25,0.23076923076923078,0.03225806451612903,0.12987012987012986,0.6,0.6,,0.3116883116883117,0.5,0.5714285714285714,,0.35064935064935066,0.6296296296296297,0.6296296296296297,,0.18181818181818182,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.19047619047619047,0.5,0.2857142857142857,0.33766233766233766,0.25,0.4395653333333333,0.4403333333333333,0.45386315789473686,0.02531645569620253,0.031746031746031744,0.021052631578947368,0.29473684210526313,11.529508196721311,28.50625,0.23214285714285715,2.0,2.0,,,1.0,,,2.0,5.0,4.0,1.0,9.0,1.0,4.0,,1.0,,0.2857142857142857,1.0,0.025974025974025976,1.0,1.0,0.5,,,,0.16666666666666666,1.0,1.0,1.0,,0.047619047619047616,1.0,,0.125,,9.0,,,,,,,,,,,True,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,5908.0,98,22.0,174,176,16.0,27,19.0,350,18.0,23.0,4.0,6.0,2.0,4.0,14.0,23.0,8.0,17.0,,,,40.0,63.0,,,16.0,96.0,183,6.0,9.0,1.0,13.0,2.0,5.0,,1.0,5.0,34.0,46.0,,6.0,,,,6.0,1.0,2.0,3,1.0,1.0,1.0,8,,7.0,6.0,13.0,,19.0,7.0,26.0,2.0,2.0,2.0,,4.0,3.0,,2.0,7.0,,4.0,22.0,4.0,13.0,,3.0,3.0,,3.0,5.0,16.0,1.0,0.425,0.4594594594594595,,,,0.6349206349206349,0.6666666666666666,0.4,0.6349206349206349,0.6666666666666666,0.4,0.6666666666666666,0.7222222222222222,0.4166666666666667,,0.09523809523809523,0.13043478260869565,40.51282051282051,0.5714285714285714,,0.18840579710144928,0.12280701754385964,0.2,,0.1919191919191919,0.10294117647058823,0.15,0.21052631578947367,,,0.047619047619047616,0.3333333333333333,0.1111111111111111,0.19047619047619047,0.2222222222222222,0.11764705882352941,0.36507936507936506,0.782608695652174,0.9,0.5,0.36507936507936506,0.6086956521739131,0.7,0.35714285714285715,0.2698412698412698,0.47058823529411764,0.47058823529411764,0.375,,,,,0.6666666666666666,0.6666666666666666,0.25,0.8,0.5,,0.36507936507936506,,0.456152380952381,0.5222666666666667,0.51644,0.18055555555555555,0.18055555555555555,0.13541666666666666,0.052083333333333336,7.6380952380952385,,0.09195402298850575,,,,,,,,,,,1.0,2.0,1.0,3.0,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,0.13043478260869565,,,,,,,,,,,1.0,1.0,True,,,,,,
962,1610612756,Walter McCarty,Walter McCarty,962,PHX,856.0,14,-5.0,29,28,4.0,11,1.0,57,,,,,,,,,,,,3.0,,,,1.0,4.0,,3.0,39,,,,,,,,,,,,3.0,,,3.0,,,1.0,1.0,2,,1.0,1.0,5,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,,,,,1.0,3.0,2.0,,,1.0,,,,,,4.0,,,,1.0,0.25,0.25,,,,0.375,,,0.3,,,1.0,,,16.666666666666668,,,0.07692307692307693,,,,0.058823529411764705,,,,,,0.25,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,1.0,,0.5239125,,,,,,,,25.0,0.13793103448275862,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,0.25,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,148.0,2,,5,6,,5,,11,,,,,,,,,,1.0,,,,,1.0,,,,,8,,,,,,,,,,,,,,,,,,1.0,,1,,,1.0,2,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3694,,,,,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
