EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGM,Corner3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3FGM,Arc3FGA,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,LongMidRangeFrequency,Avg2ptShotDistance,ThreePtAssists,Corner3Assists,on,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,32.0,1,1.0,1,1,2,1.0,1.0,1.0,1.0,3.0,2,3.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,100.0,1.0,1.0,1.0,1.0,1.0,0.4998,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,148.0,2,,5,6,11,,,,,2.0,8,,,,,,1.0,1.0,,20.0,,,,,1.0,0.6405,,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,148.0,2,,5,6,11,,,1.0,1.0,3.0,8,,,,1.0,1.0,1.5,1.5,1.0,20.0,,,,,1.0,0.5163,25.2,5.0,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,148.0,2,,5,6,11,,,,,,8,,,,,,,,,20.0,,,,,,0.3694,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,18.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1610612756,Walter McCarty,Walter McCarty,962,PHX,148.0,2,,5,6,11,,,,1.0,,8,,,,,,,,1.0,20.0,,,,,1.0,0.4527,26.0,5.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,3.0,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,1610612756,Jim Jackson,Jim Jackson,754,PHX,116.0,2,-1.0,4,5,9,,,,,,6,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,38083.0,635,56.0,1256,1263,2519,5.0,18.0,18.0,43.0,264.0,1440,54.0,47.0,1.0,0.4186046511627907,0.42857142857142855,0.5246636771300448,0.55,0.19282511210762332,18.037318590186594,0.08071748878923767,0.2777777777777778,0.2777777777777778,1.0,0.6143497757847534,0.5245141891891891,24.786046511627905,317.0,60.0,94.0,90.0,180.0,114.0,0.6333333333333333,0.76,0.5,0.42152466367713004,0.6382978723404256,0.7142857142857143,0.65,13.0,25.0,,24.0,13.0,0.11210762331838565,0.52,0.52,0.5416666666666666,30.0,11.0,23.0,8.0,58.0,21.0,16.0,0.13452914798206278,5.687777777777779,12.0,5.0,False,402.0,165.0,18.0,32.0,23.0,29.0,20.0,56.0,10.0,1.0,1.0,6.0,1.0,2.0,9.0,30.0,21.0,42.0,2.0,5.0,47.0,34.0,53.0,3.0,15.0,13.0,90.0,66.0,30.0,1.0,13.0,7.0,2.0,1.0,7.0,37.0,2.0,26.0,84.0,21.0,131.0,46.0,177.0,7.0,5.0,12.0,4.0,8.0,9.0,2.0,4.0,1.0,1.0,21.0,2.0,3.0,29.0,1.0,39.0,5.0,15.0,7.0,26.0,14.0,3.0,9.0,26.0,15.0,90.0,402.0,3.0,0.2,0.5,0.6415094339622641,0.4772727272727273,0.5661764705882353,0.5108695652173914,0.6,0.07222222222222222,0.10638297872340426,0.05357142857142857,0.5714285714285714,0.4375,0.05,0.18461538461538463,0.08685446009389672,0.18309859154929578,0.050724637681159424,0.18425460636515914,0.07801418439716312,0.12195121951219512,0.08955223880597014,0.0390625,0.0594059405940594,0.02702702702702703,0.14935064935064934,0.18791946308724833,0.21710526315789475,0.16346153846153846,0.23684210526315788,0.06930693069306931,0.5769230769230769,0.25112107623318386,0.35714285714285715,0.37735849056603776,0.6,0.3333333333333333,0.3333333333333333,0.6,1.0,0.7272727272727273,0.5625,0.1111111111111111,0.022727272727272728,0.022727272727272728,0.4264705882352941,0.7931034482758621,0.08823529411764706,0.16666666666666666,0.1323529411764706,0.2222222222222222,0.5541918918918919,0.5341417910447761,0.06437768240343347,0.07894736842105263,0.17803030303030304,0.3409090909090909,0.3200636942675159,,,,,,,,,,,,,,,,,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,33764.0,563,41.0,1121,1120,2241,4.0,8.0,31.0,81.0,176.0,1263,81.0,52.0,0.8709677419354839,0.38271604938271603,0.38271604938271603,0.5,0.5176470588235295,0.5294117647058824,14.475743348982787,0.05228758169934641,0.5,0.5,1.0,0.8496732026143791,0.5386937908496732,25.113580246913582,239.0,26.0,49.0,30.0,72.0,24.0,0.4,0.4444444444444444,0.4166666666666667,0.3202614379084967,0.5306122448979592,0.6046511627906976,0.38461538461538464,27.0,73.0,12.0,73.0,27.0,0.477124183006536,0.3698630136986301,0.3698630136986301,0.3698630136986301,12.0,10.0,25.0,5.0,65.0,19.0,15.0,0.0784313725490196,4.319444444444445,15.0,3.0,False,296.0,137.0,5.0,10.0,3.0,7.0,3.0,11.0,1.0,,,,5.0,6.0,19.0,23.0,5.0,10.0,5.0,5.0,24.0,5.0,13.0,6.0,19.0,10.0,38.0,36.0,6.0,,7.0,12.0,2.0,3.0,4.0,19.0,1.0,13.0,37.0,3.0,53.0,24.0,77.0,4.0,4.0,6.0,2.0,5.0,9.0,2.0,1.0,3.0,,15.0,1.0,5.0,30.0,2.0,36.0,2.0,13.0,6.0,3.0,3.0,,,3.0,2.0,38.0,296.0,6.0,0.3157894736842105,0.5,0.38461538461538464,0.6333333333333333,0.4375,0.6,0.4634146341463415,0.09722222222222222,0.12244897959183673,0.09090909090909091,0.4,0.07894736842105263,0.030303030303030304,0.09226932668329177,0.04922279792746114,0.09923664122137404,0.03418803418803419,0.09398496240601503,0.04572564612326044,0.057692307692307696,0.03361344537815126,0.05405405405405406,0.03529411764705882,0.03125,0.05223880597014925,0.12295081967213115,0.10344827586206896,0.0625,0.2,0.047619047619047616,0.6666666666666666,0.0718954248366013,0.2727272727272727,0.3,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.8518518518518519,0.6666666666666666,0.5,0.2,,0.3333333333333333,0.21875,0.42857142857142855,,,0.59375,0.3157894736842105,0.5580384615384615,0.48478593749999993,0.07926829268292683,0.1566265060240964,0.13636363636363635,0.2159090909090909,0.264049955396967,3.0,3.0,0.6,0.6,0.6666666666666666,,,,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,21267.0,354,78.0,677,686,1363,11.0,22.0,20.0,36.0,169.0,756,57.0,18.0,0.95,0.5555555555555556,0.5714285714285714,0.584,0.6079136690647482,0.288,19.201030927835053,0.176,0.5,0.5,0.9090909090909091,0.48,0.4817979838709677,24.727777777777774,145.0,14.0,24.0,43.0,89.0,18.0,0.20930232558139536,0.21951219512195122,0.48314606741573035,0.192,0.5833333333333334,0.6363636363636364,0.42857142857142855,9.0,14.0,3.0,13.0,9.0,0.112,0.6428571428571429,0.6428571428571429,0.6923076923076923,37.0,18.0,30.0,14.0,72.0,10.0,8.0,0.296,10.182022471910111,12.0,2.0,False,218.0,88.0,3.0,6.0,5.0,7.0,16.0,28.0,13.0,,4.0,7.0,1.0,2.0,4.0,23.0,4.0,10.0,1.0,2.0,13.0,16.0,28.0,6.0,11.0,8.0,58.0,68.0,4.0,1.0,3.0,10.0,1.0,3.0,3.0,4.0,,10.0,20.0,2.0,32.0,7.0,39.0,1.0,2.0,6.0,1.0,1.0,4.0,2.0,5.0,,1.0,10.0,1.0,2.0,6.0,,33.0,5.0,14.0,5.0,4.0,2.0,,2.0,4.0,4.0,58.0,218.0,4.0,0.5454545454545454,0.4,0.5714285714285714,0.5,0.6410256410256411,0.5416666666666666,0.6444444444444445,0.033707865168539325,0.08333333333333333,,0.6,0.08,,0.07722007722007722,0.01809954751131222,0.12658227848101267,0.039473684210526314,0.08875739644970414,0.02356902356902357,0.01282051282051282,0.031746031746031744,0.0125,0.038461538461538464,0.041666666666666664,0.044444444444444446,0.06593406593406594,0.1282051282051282,0.15789473684210525,0.045454545454545456,0.017543859649122806,1.0,0.224,0.5714285714285714,0.5714285714285714,0.1875,0.35135135135135137,0.3611111111111111,,1.0,0.5454545454545454,0.5,0.3333333333333333,,0.09090909090909091,0.1794871794871795,0.7142857142857143,0.1794871794871795,0.5714285714285714,0.10256410256410256,0.5,0.48196875000000006,0.4577407894736842,0.1044776119402985,0.14285714285714285,0.07692307692307693,0.3431952662721893,0.32200886262924666,1.0,1.0,1.0,1.0,1.0,2.0,0.02702702702702703,,,,,,,,,,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,12724.0,212,50.0,385,395,780,,,,,58.0,415,,25.0,,,,0.5476190476190477,0.5576923076923077,,13.513513513513512,,,,,0.7380952380952381,0.5436809523809524,,114.0,20.0,31.0,23.0,42.0,30.0,0.6521739130434783,0.8823529411764706,0.5476190476190477,0.7380952380952381,0.6451612903225806,0.7407407407407407,0.7,,,,,,,,,,1.0,2.0,3.0,2.0,7.0,1.0,1.0,0.023809523809523808,2.7095238095238097,1.0,,False,94.0,51.0,6.0,11.0,8.0,10.0,3.0,10.0,,,,,,,,12.0,6.0,12.0,,5.0,17.0,8.0,11.0,,,1.0,17.0,16.0,12.0,,7.0,1.0,,,3.0,14.0,,6.0,11.0,4.0,21.0,17.0,38.0,2.0,,5.0,,1.0,3.0,1.0,4.0,,,8.0,1.0,1.0,13.0,2.0,20.0,,9.0,1.0,18.0,10.0,,8.0,18.0,8.0,17.0,94.0,4.0,,0.5,0.7272727272727273,0.5,0.7272727272727273,0.5666666666666667,0.6538461538461539,0.16666666666666666,0.12903225806451613,0.3,0.625,0.2857142857142857,,0.06875,0.10218978102189781,0.10714285714285714,0.08108108108108109,0.0787037037037037,0.09770114942528736,0.09090909090909091,0.07692307692307693,0.14634146341463414,0.10344827586206896,,0.09259259259259259,,0.12244897959183673,0.125,0.0625,0.16666666666666666,0.4444444444444444,0.23809523809523808,0.3,0.42857142857142855,0.3333333333333333,,,,,0.9166666666666666,0.5454545454545454,,,,0.9090909090909091,0.8,,,,,0.5643545454545454,0.6273,0.17647058823529413,0.17647058823529413,0.29310344827586204,0.29310344827586204,0.24415584415584415,,,,,,4.0,,4.0,,,,,,,,,
