EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,OffTwoPtRebounds,FTOffRebounds,OffRebounds,LostBallTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,3SecondViolations,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceTurnovers,SecondChanceFtPoints,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,SecondChanceCorner3Frequency,on,PenaltyAtRimFGM,PenaltyAtRimFGA,SelfOReb,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3Assists,LongMidRangePctBlocked,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTDefRebounds,BlockedShortMidRange,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,3694.0,62,-19,115,115,34,25,22.0,230,3.0,5.0,1.0,1.0,7.0,3.0,1.0,1.0,8.0,1.0,5.0,13.0,1.0,11.0,16.0,141,1.0,6.0,2.0,8.0,3.0,8.0,1.0,,4.0,1.0,5.0,1.0,1.0,,11.0,,2.0,2.0,4.0,2.0,,2.0,,3,,,,,34,2.0,0.2,0.2,1.0,0.09090909090909091,0.09090909090909091,0.38461538461538464,0.2708333333333333,0.32,0.4583333333333333,,,19.28571428571429,1.0,0.06896551724137931,,0.044444444444444446,0.0625,,,0.20833333333333334,0.6,0.6,0.3333333333333333,0.041666666666666664,0.2916666666666667,0.14285714285714285,0.14285714285714285,0.125,0.3333333333333333,0.125,0.125,1.0,0.3333333333333333,0.125,0.6666666666666666,0.125,0.4865916666666666,0.4283,0.4428375,10.830769230769231,24.70909090909091,0.2956521739130435,1.0,3.0,,2.0,3.0,1.0,2.0,,5.0,,,2.0,2.0,1.0,3.0,2.0,,,5.0,,0.5,0.5,0.3125,0.5,0.3125,,,,0.029411764705882353,,1.0,1.0,,0.08,0.14285714285714285,0.1875,0.3125,,,,3.0,2.0,1.0,1.0,,,,,,,,0.10526315789473684,,,0.0625,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,5.0,1.0,1.0,,1.0,0.16666666666666666,1.0,1.0,0.625,0.2,,,1.0,,,,,,False,1.0,1.0,1.0,0.0625,0.125,1.0,,,,,,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,10294.0,172,-11,329,331,113,83,49.0,660,12.0,18.0,8.0,12.0,30.0,3.0,,5.0,19.0,6.0,27.0,56.0,5.0,22.0,87.0,401,6.0,11.0,16.0,38.0,9.0,19.0,5.0,3.0,26.0,5.0,31.0,4.0,12.0,5.0,67.0,7.0,9.0,16.0,19.0,6.0,4.0,11.0,1.0,10,1.0,,1.0,,113,4.0,0.2962962962962963,0.3076923076923077,0.6,0.22727272727272727,0.22727272727272727,0.48214285714285715,0.4423076923076923,0.4887640449438202,0.28205128205128205,0.05357142857142857,,25.974025974025974,0.5454545454545454,0.1,0.17073170731707318,0.12213740458015267,0.15789473684210525,0.2,,0.23076923076923078,0.6666666666666666,0.75,0.25,0.10256410256410256,0.38461538461538464,0.4,0.41379310344827586,0.038461538461538464,0.24358974358974358,0.2631578947368421,0.2631578947368421,0.6,0.5454545454545454,,0.5128205128205128,0.2631578947368421,0.4709769230769231,0.43851666666666667,0.43928599999999995,11.094642857142857,25.277272727272727,0.3434650455927052,3.0,18.0,3.0,5.0,12.0,7.0,14.0,10.0,33.0,3.0,,3.0,2.0,6.0,23.0,7.0,5.0,1.0,33.0,0.6,0.5,0.5454545454545454,0.46,0.5454545454545454,0.515625,0.1111111111111111,,0.02727272727272727,0.018518518518518517,0.041666666666666664,0.375,0.375,0.4166666666666667,0.08333333333333333,0.11290322580645161,0.13793103448275862,0.3793103448275862,,1.0,2.0,9.0,,7.0,5.0,2.0,3.0,5.0,,,2.0,,,0.037037037037037035,0.01694915254237288,,,0.09090909090909091,0.03333333333333333,0.16666666666666666,0.09090909090909091,,2.0,3.0,11.0,2.0,3.0,,0.3333333333333333,0.2727272727272727,0.3333333333333333,1.0,0.44,0.2727272727272727,,,1.0,,,6.0,,,False,2.0,4.0,3.0,0.06976744186046512,0.16,0.5,1.0,0.03333333333333333,,,,,,,,,,,,,,,
1749,1610612758,Cuttino Mobley,Cuttino Mobley,1749,SAC,7800.0,130,-22,253,254,97,67,38.0,507,4.0,10.0,9.0,10.0,18.0,5.0,4.0,4.0,15.0,1.0,18.0,37.0,6.0,20.0,59.0,292,3.0,9.0,8.0,28.0,15.0,15.0,4.0,4.0,8.0,1.0,9.0,,4.0,1.0,19.0,2.0,6.0,9.0,12.0,3.0,3.0,5.0,2.0,10,2.0,1.0,2.0,1.0,97,4.0,0.2222222222222222,0.25,0.8333333333333334,0.3,0.3,0.4864864864864865,0.47368421052631576,0.4915254237288136,0.3508771929824561,0.10810810810810811,0.1111111111111111,21.548821548821547,0.6,0.08108108108108109,0.058823529411764705,0.07407407407407407,0.11764705882352941,,0.5,0.17543859649122806,0.4,0.5714285714285714,0.25,0.15789473684210525,0.3157894736842105,0.5555555555555556,0.5555555555555556,0.08771929824561403,0.2631578947368421,0.26666666666666666,0.26666666666666666,0.75,0.1,0.17391304347826086,0.5263157894736842,0.26666666666666666,0.48141754385964913,0.57539375,0.4658260869565218,11.227027027027027,24.61,0.383399209486166,4.0,5.0,4.0,7.0,15.0,8.0,14.0,3.0,28.0,2.0,,3.0,,1.0,7.0,3.0,1.0,,28.0,0.5714285714285714,0.5714285714285714,0.7,0.5434782608695652,0.7,0.56,0.3,,0.021739130434782608,0.023076923076923078,,0.4444444444444444,0.5,0.3,0.05172413793103448,0.07894736842105263,0.2542372881355932,0.4745762711864407,2.0,3.0,4.0,3.0,1.0,6.0,2.0,4.0,,2.0,1.0,1.0,1.0,,0.02631578947368421,0.07407407407407407,,,0.1111111111111111,0.047619047619047616,0.05263157894736842,0.06666666666666667,0.3,0.6666666666666666,1.0,1.0,5.0,2.0,3.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.21739130434782608,0.2,,1.0,2.0,,2.0,3.0,,0.2,False,2.0,4.0,1.0,0.034482758620689655,0.17391304347826086,0.5,1.0,,2.0,1.0,2.0,1.0,1.0,0.14285714285714285,0.4,0.4,1.0,0.5,1.0,0.5,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,8332.0,139,-13,267,266,75,62,38.0,533,7.0,9.0,8.0,11.0,21.0,,,,2.0,1.0,23.0,38.0,,2.0,56.0,318,1.0,1.0,30.0,16.0,,2.0,,2.0,10.0,6.0,16.0,4.0,6.0,,38.0,2.0,9.0,11.0,19.0,4.0,4.0,9.0,14.0,21,3.0,,3.0,2.0,75,4.0,0.6521739130434783,0.6521739130434783,,,,0.6052631578947368,0.575,0.6086956521739131,0.05,0.05263157894736842,0.125,17.799352750809064,0.4444444444444444,0.12,0.05555555555555555,0.0990990990990991,0.16666666666666666,0.2,0.6666666666666666,0.225,0.7777777777777778,0.875,0.5714285714285714,0.2,0.525,0.5238095238095238,0.5238095238095238,,0.05,,,,0.5,,0.275,,0.438595,0.36119999999999997,0.40383,12.294736842105264,25.05,0.2808988764044944,5.0,10.0,1.0,1.0,6.0,1.0,9.0,3.0,5.0,5.0,,8.0,,2.0,14.0,6.0,2.0,2.0,5.0,1.0,0.1111111111111111,0.5,0.1,0.75,0.19230769230769232,0.1111111111111111,,0.056179775280898875,0.05970149253731343,,0.625,0.7142857142857143,0.8181818181818182,0.13636363636363635,0.14285714285714285,0.10714285714285714,0.08928571428571429,,,,4.0,3.0,1.0,1.0,,2.0,5.0,1.0,2.0,2.0,,0.06666666666666667,0.1111111111111111,0.057692307692307696,0.05714285714285714,0.1,0.06666666666666667,0.08333333333333333,0.03225806451612903,,,,,1.0,,,,,,,,0.1,,,4.0,2.0,0.4,,,,,False,1.0,1.0,2.0,0.14285714285714285,0.1,1.0,2.0,,,,,,1.0,,,,,,,,,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,2311.0,39,-19,72,72,34,16,11.0,144,2.0,5.0,5.0,1.0,5.0,,,,1.0,,6.0,15.0,,1.0,24.0,98,,1.0,10.0,2.0,,1.0,,2.0,2.0,1.0,3.0,,1.0,,7.0,,2.0,2.0,6.0,1.0,,4.0,4.0,10,2.0,,2.0,2.0,34,,0.8333333333333334,1.0,,,,0.4,0.375,0.5,0.0625,0.13333333333333333,0.2,32.94117647058824,0.25,0.14285714285714285,,0.07692307692307693,0.14285714285714285,,1.0,0.3125,0.4,0.5,0.5,0.3125,0.3125,0.2,0.2,,0.0625,,,,,,0.375,,0.4446875,0.5120250000000001,0.37575000000000003,8.013333333333332,26.0,0.4722222222222222,3.0,12.0,1.0,4.0,3.0,2.0,5.0,5.0,9.0,4.0,,4.0,1.0,1.0,16.0,7.0,1.0,1.0,9.0,0.25,0.4,0.25,0.3333333333333333,0.3,0.45,0.2,,0.125,0.1111111111111111,,0.6,0.75,1.0,0.30434782608695654,0.3181818181818182,0.125,0.375,1.0,3.0,2.0,1.0,,1.0,,1.0,,3.0,,1.0,3.0,,,0.23076923076923078,0.07142857142857142,,,,0.25,,0.75,0.3333333333333333,,,1.0,,,,,,,,0.16666666666666666,,,1.0,,1.0,,,,,False,,,1.0,0.14285714285714285,,,1.0,,,,,,1.0,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,10165.0,169,-11,328,326,125,90,48.0,654,12.0,16.0,6.0,12.0,24.0,6.0,2.0,6.0,20.0,2.0,26.0,46.0,9.0,26.0,98.0,392,2.0,8.0,30.0,22.0,27.0,20.0,6.0,2.0,6.0,,6.0,,2.0,,12.0,3.0,10.0,15.0,20.0,1.0,1.0,1.0,8.0,13,,,,,125,,0.5769230769230769,0.6521739130434783,1.0,0.34615384615384615,0.34615384615384615,0.5652173913043478,0.5486111111111112,0.59375,0.3611111111111111,0.043478260869565216,0.16666666666666666,21.148825065274153,1.0,0.1111111111111111,0.075,0.1,0.075,,,0.2222222222222222,0.75,0.8,0.75,0.08333333333333333,0.3333333333333333,0.5,0.5,0.08333333333333333,0.2777777777777778,0.3,0.3,1.0,0.18181818181818182,0.08695652173913043,0.5833333333333334,0.3,0.47569652777777777,0.43425714285714284,0.4613847826086956,10.897826086956522,25.200000000000003,0.38109756097560976,2.0,19.0,8.0,9.0,22.0,9.0,15.0,10.0,37.0,4.0,,5.0,,1.0,20.0,7.0,2.0,,37.0,0.8888888888888888,0.6,0.8636363636363636,0.5869565217391305,0.9166666666666666,0.6428571428571429,0.0625,,0.036036036036036036,0.03067484662576687,,0.3333333333333333,0.4,0.5,0.08974358974358974,0.1346153846153846,0.22448979591836735,0.37755102040816324,3.0,3.0,6.0,4.0,1.0,4.0,3.0,1.0,,,,,,,0.019230769230769232,0.07407407407407407,0.034482758620689655,0.025,,0.17391304347826086,0.1111111111111111,0.08571428571428572,0.2727272727272727,1.0,1.0,3.0,6.0,1.0,3.0,3.0,0.5,0.375,0.5,1.0,0.2608695652173913,0.5,,3.0,1.0,,,,,,False,4.0,5.0,,,0.21739130434782608,0.8,,,3.0,,,2.0,,0.2,0.5,0.5,1.0,,,,0.3333333333333333,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,7929.0,132,-17,256,257,94,60,36.0,513,14.0,20.0,7.0,5.0,11.0,,,,,,21.0,38.0,,,56.0,307,,,18.0,24.0,,,,,5.0,4.0,9.0,2.0,2.0,,22.0,6.0,17.0,26.0,40.0,3.0,2.0,6.0,6.0,18,1.0,,1.0,1.0,94,4.0,0.42857142857142855,0.5,,,,0.5526315789473685,0.5526315789473685,0.5714285714285714,,,,17.845117845117844,0.5,0.23943661971830985,0.17647058823529413,0.21904761904761905,0.1724137931034483,0.2,1.0,0.5263157894736842,0.7,0.7,0.42857142857142855,0.18421052631578946,0.2894736842105263,0.45454545454545453,0.45454545454545453,,,,,,,,0.5263157894736842,,0.47091578947368423,0.505675,0.5009999999999999,7.078947368421052,,0.3671875,2.0,14.0,5.0,8.0,11.0,7.0,11.0,6.0,20.0,11.0,1.0,14.0,1.0,2.0,20.0,6.0,5.0,1.0,20.0,0.625,0.6363636363636364,0.625,0.6363636363636364,0.6111111111111112,0.6666666666666666,,0.1111111111111111,0.13253012048192772,0.10743801652892562,0.21052631578947367,0.2857142857142857,0.2857142857142857,0.6,0.13636363636363635,0.13636363636363635,0.19642857142857142,0.35714285714285715,4.0,6.0,6.0,3.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,4.0,,,0.05263157894736842,0.15789473684210525,0.08888888888888889,0.034482758620689655,0.1111111111111111,0.21052631578947367,0.34782608695652173,0.1724137931034483,0.75,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,,,,,,,False,6.0,8.0,1.0,0.058823529411764705,0.7272727272727273,0.75,2.0,,,,,3.0,,0.42857142857142855,,,,,,,,1.0,1.0
731,1610612758,Greg Ostertag,Greg Ostertag,731,SAC,1525.0,25,3,44,46,11,10,9.0,90,2.0,2.0,1.0,,,,,,,,3.0,3.0,,,6.0,46,,,4.0,2.0,,,,,,,,,,,,,4.0,5.0,9.0,2.0,,2.0,4.0,4,2.0,,2.0,2.0,11,,0.6666666666666666,1.0,,,,1.0,1.0,1.0,,,,9.09090909090909,1.0,0.19047619047619047,,0.17391304347826086,0.2,,1.0,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.5393,0.5681,,1.4000000000000001,,0.25,1.0,,1.0,1.0,2.0,,,,,2.0,,4.0,2.0,,,,,2.0,,1.0,,1.0,,1.0,,,,0.11764705882352941,0.15384615384615385,,1.0,1.0,,,,0.3333333333333333,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,,,,,0.2222222222222222,0.4,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,False,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,
2230,1610612758,Maurice Evans,Maurice Evans,2230,SAC,2531.0,42,12,83,81,23,24,10.0,164,2.0,4.0,1.0,,,2.0,1.0,,1.0,,3.0,5.0,2.0,3.0,13.0,96,,1.0,4.0,2.0,6.0,1.0,,1.0,,1.0,1.0,1.0,,,3.0,1.0,3.0,4.0,6.0,,,,1.0,4,,,,,23,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6,0.75,0.8125,0.375,0.2,,8.51063829787234,,0.12,0.1111111111111111,0.11764705882352941,0.09090909090909091,,,0.5,0.5,0.6666666666666666,1.0,0.125,,,,0.25,0.125,,,,,1.0,0.875,,0.5921624999999999,0.5449,0.50805,1.7,24.566666666666663,0.27710843373493976,1.0,1.0,,1.0,,,,,3.0,2.0,,2.0,,,1.0,1.0,,,3.0,,,,1.5,,1.5,0.25,,0.08695652173913043,0.05555555555555555,0.2,1.0,1.0,,0.125,0.2,,0.23076923076923078,,1.0,,,,1.0,,1.0,,,,,,,,,0.07692307692307693,,,,0.16666666666666666,0.14285714285714285,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,False,,,,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,3176.0,53,16,104,102,41,35,19.0,206,2.0,5.0,5.0,1.0,3.0,,,,,,4.0,13.0,,,11.0,114,,,2.0,6.0,,,,2.0,1.0,1.0,2.0,1.0,,,5.0,,4.0,5.0,10.0,,,1.0,8.0,12,1.0,,1.0,1.0,41,3.0,0.25,0.3333333333333333,,,,0.3076923076923077,0.3076923076923077,0.36666666666666664,,0.15384615384615385,0.2,12.8,,0.14814814814814814,,0.10526315789473684,0.09090909090909091,,1.0,0.38461538461538464,0.4,0.5,,0.38461538461538464,0.23076923076923078,0.3333333333333333,0.3333333333333333,,,,,,,,0.38461538461538464,,0.471923076923077,0.5088333333333334,0.46355,6.884615384615385,,0.3942307692307692,1.0,3.0,2.0,5.0,4.0,,2.0,3.0,3.0,3.0,,5.0,,,4.0,1.0,1.0,1.0,3.0,0.4,,0.4,,0.4,0.375,0.2,,0.08823529411764706,0.09433962264150944,0.1,0.2,0.25,1.0,0.07142857142857142,0.07142857142857142,0.36363636363636365,0.2727272727272727,1.0,3.0,2.0,1.0,2.0,2.0,2.0,,,1.0,,1.0,,1.0,0.10526315789473684,0.08333333333333333,0.08333333333333333,0.11764705882352941,,,0.3,,0.6,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,False,,1.0,,,0.5,,,,,,,1.0,,0.5,,,,,,,,,
2067,1610612758,Eddie House,Eddie House,2067,SAC,353.0,6,-4,9,10,3,3,,19,,,1.0,,,,,,,,,1.0,,,,10,,,,,,,,,,,,,,,,,,,1.0,,,,,1,,,,,3,,,,,,,,,,,,,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3769,,,12.4,,0.3333333333333333,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
