EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,OffThreePtRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Travels,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,Corner3Assists,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Technical Free Throw Trips,LiveBallTurnoverPct,Arc3PctAssisted,TwoPtAssists,AtRimAssists,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,182.0,3,1.0,6,6,6,6,,12,,,,,,,1.0,1.0,,,2.0,4,,,,,,,,,6,,,,1.0,1.0,1.0,,16.666666666666668,,,,,,,,,,1.0,0.6523,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,0.6523,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,22062.0,368,28.0,731,725,272,212,105.0,1456,18.0,43.0,48.0,6.0,10.0,21.0,55.0,125.0,16.0,31.0,180.0,778,17.0,54.0,45.0,21.0,8.0,15.0,23.0,5.0,272,0.9375,0.5161290322580645,0.5161290322580645,0.44,0.5064102564102564,0.5232558139534884,0.1987179487179487,21.805392731535758,0.27564102564102566,0.4186046511627907,0.43902439024390244,0.3076923076923077,0.0641025641025641,0.6,0.6,1.0,0.1346153846153846,0.4166666666666667,0.4646842948717948,0.4635642857142857,10.368000000000002,24.612903225806452,0.37209302325581395,22.0,9.0,20.0,10.0,3.0,10.0,30.0,47.0,16.0,63.0,12.0,32.0,10.0,0.5294117647058824,0.5294117647058824,0.5263157894736842,0.024,0.046511627906976744,0.13452914798206278,0.03937007874015748,0.11926605504587157,0.04610951008645533,0.06329113924050633,0.11428571428571428,0.11578947368421053,0.06060606060606061,0.07462686567164178,0.1111111111111111,6.0,4.0,2.0,2.0,4.0,1.0,0.06451612903225806,0.07792207792207792,0.25,13.0,10.0,,4.0,2.0,19.0,37.0,1.0,6.0,13.0,54.0,3.0,10.0,9.0,54.0,0.16666666666666666,0.5135135135135135,0.47674418604651164,0.5192307692307693,0.08653846153846154,0.0641025641025641,0.2708333333333333,0.2708333333333333,0.47619047619047616,0.47619047619047616,0.09302325581395349,,0.47619047619047616,0.4690174418604652,0.3,1.0,12.0,,25.0,1.0,6.0,2.0,0.1896551724137931,1.0,7.0,,7.0,4.0,,0.4666666666666667,0.9,11.0,3.0,24.0,34.0,11.0,12.0,56.0,0.509090909090909,0.56,0.21794871794871795,0.7058823529411765,0.7272727272727273,0.5,0.27906976744186046,0.9166666666666666,False,4.0,7.0,1.0,2.0,4.0,4.0,8.0,3.0,7.0,1.0,3.0,1.0,3.0,2.0,1.0,7.0,1.0,0.029411764705882353,0.22857142857142856,0.04477611940298507,0.018518518518518517,0.15384615384615385,0.036585365853658534,0.3888888888888889,0.6923076923076923,0.4117647058823529,0.5714285714285714,0.046511627906976744,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,23673.0,395,-18.0,775,780,295,238,123.0,1555,12.0,34.0,72.0,1.0,6.0,27.0,60.0,144.0,7.0,33.0,204.0,846,28.0,72.0,21.0,27.0,14.0,25.0,34.0,6.0,295,1.0,0.21212121212121213,0.21212121212121213,0.4166666666666667,0.3983050847457627,0.4834123222748815,0.1864406779661017,25.70806100217865,0.192090395480226,0.35294117647058826,0.41379310344827586,0.4067796610169492,0.03389830508474576,0.16666666666666666,0.16666666666666666,1.0,0.15254237288135594,0.4011299435028249,0.4825706214689266,0.47059130434782603,11.099305555555555,25.290909090909093,0.38064516129032255,63.0,10.0,24.0,8.0,16.0,10.0,29.0,52.0,16.0,68.0,11.0,75.0,33.0,0.35714285714285715,0.30303030303030304,0.34285714285714286,0.1111111111111111,0.14705882352941177,0.11836734693877551,0.03484320557491289,0.12427745664739884,0.03836317135549872,0.02197802197802198,0.08860759493670886,0.13592233009708737,0.1625615763546798,0.19411764705882353,0.11764705882352941,5.0,5.0,1.0,2.0,7.0,3.0,0.04807692307692308,0.047058823529411764,0.42857142857142855,29.0,6.0,1.0,11.0,4.0,19.0,55.0,2.0,14.0,30.0,74.0,,6.0,14.0,74.0,0.14285714285714285,0.34545454545454546,0.3188405797101449,0.42528735632183906,0.13861386138613863,0.16883116883116883,0.4027777777777778,0.4084507042253521,0.2222222222222222,0.2222222222222222,0.15942028985507245,0.09090909090909091,0.2222222222222222,0.47622173913043486,0.3627450980392157,9.0,37.0,7.0,83.0,2.0,16.0,7.0,0.12698412698412698,2.0,20.0,8.0,11.0,3.0,,0.44,1.0,28.0,15.0,19.0,38.0,7.0,15.0,48.0,0.4,0.42857142857142855,0.21468926553672316,0.5,0.6785714285714286,0.47368421052631576,0.21739130434782608,0.4666666666666667,False,1.0,5.0,1.0,3.0,5.0,8.0,9.0,4.0,12.0,1.0,8.0,2.0,2.0,1.0,7.0,8.0,,0.2631578947368421,0.2647058823529412,0.06493506493506493,0.025210084033613446,0.041666666666666664,0.043010752688172046,0.25,0.41379310344827586,0.15151515151515152,0.2,0.043478260869565216,0.3333333333333333,1.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,0.013888888888888888,0.030303030303030304,0.05263157894736842,0.030303030303030304,0.12121212121212122,,,,,,,,,,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,9113.0,152,-41.0,288,295,147,154,49.0,583,,1.0,,,,,7.0,10.0,,,23.0,338,2.0,4.0,,,2.0,4.0,32.0,2.0,147,,,,0.7,0.7,0.6764705882352942,,6.122448979591836,0.1,,,,,,,,,0.9,0.53442,0.6537999999999999,1.52,,0.5104166666666666,9.0,2.0,4.0,4.0,2.0,8.0,9.0,20.0,15.0,35.0,21.0,16.0,4.0,1.0,1.0,0.6666666666666666,0.2,1.0,0.10112359550561797,0.07920792079207921,0.11627906976744186,0.08843537414965986,0.09375,0.08,0.06818181818181818,0.3333333333333333,0.3333333333333333,0.17391304347826086,5.0,3.0,3.0,,3.0,1.0,0.10869565217391304,0.1111111111111111,0.3333333333333333,,,,,,7.0,8.0,,,9.0,23.0,,,6.0,23.0,,0.875,0.875,0.8214285714285714,0.15,0.12903225806451613,,,,,,,,0.5673750000000001,1.0,3.0,9.0,1.0,21.0,,2.0,7.0,0.2,2.0,3.0,2.0,2.0,,,0.5,,6.0,3.0,7.0,9.0,7.0,8.0,10.0,0.7142857142857143,1.0,0.9,0.7777777777777778,0.875,0.7142857142857143,1.0,0.875,False,2.0,2.0,,,,3.0,5.0,,1.0,,2.0,,,2.0,2.0,5.0,,0.1111111111111111,0.3125,0.041666666666666664,0.08888888888888889,0.2222222222222222,,,,1.0,1.0,,,,,,2.0,,,,,,,0.1111111111111111,0.1,,,,,,,,,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,7531.0,126,-29.0,254,251,148,123,36.0,505,2.0,4.0,1.0,,,,18.0,28.0,,,46.0,286,9.0,18.0,,,4.0,9.0,23.0,1.0,148,,,,0.6428571428571429,0.6428571428571429,0.6052631578947368,,15.824915824915823,0.14285714285714285,0.5,0.5,0.03571428571428571,,,,,,0.8214285714285714,0.5508678571428571,0.5253857142857143,2.5142857142857147,,0.5826771653543307,10.0,7.0,16.0,10.0,2.0,9.0,8.0,24.0,12.0,36.0,13.0,22.0,6.0,0.7777777777777778,0.7777777777777778,0.7272727272727273,0.07142857142857142,,0.1038961038961039,0.10465116279069768,0.15702479338842976,0.09401709401709402,0.15789473684210525,0.1111111111111111,0.10714285714285714,0.1875,0.1875,0.34782608695652173,2.0,7.0,4.0,2.0,7.0,6.0,0.06451612903225806,,0.8571428571428571,1.0,,,,2.0,8.0,17.0,,,5.0,21.0,,,11.0,21.0,,0.47058823529411764,0.47058823529411764,0.45652173913043476,0.25,0.3055555555555556,1.0,1.0,,,,,,0.5379941176470587,0.45652173913043476,,2.0,,4.0,1.0,6.0,4.0,0.09090909090909091,,,,5.0,4.0,,0.5555555555555556,,2.0,2.0,15.0,23.0,7.0,14.0,18.0,0.5,0.6923076923076923,0.8214285714285714,0.6521739130434783,0.7142857142857143,0.5333333333333333,0.8235294117647058,0.5,False,6.0,8.0,,,,,5.0,,,,1.0,,2.0,3.0,2.0,6.0,,0.08695652173913043,0.35714285714285715,0.08,0.09523809523809523,,,,1.0,0.8888888888888888,0.75,,,,,,1.0,,,,,1.0,,0.07692307692307693,0.25,,,,,,,,,,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,27026.0,450,6.0,893,887,365,301,131.0,1780,7.0,18.0,58.0,4.0,11.0,66.0,55.0,117.0,18.0,77.0,234.0,963,9.0,74.0,27.0,65.0,20.0,39.0,34.0,7.0,365,0.5,0.23376623376623376,0.23684210526315788,0.4700854700854701,0.422680412371134,0.49137931034482757,0.39690721649484534,25.69245463228271,0.09278350515463918,0.3888888888888889,0.4666666666666667,0.29896907216494845,0.05670103092783505,0.36363636363636365,0.36363636363636365,0.5,0.3402061855670103,0.6082474226804123,0.4797538860103627,0.4652866666666666,10.573504273504273,25.596103896103894,0.4087346024636058,70.0,4.0,20.0,4.0,11.0,8.0,32.0,44.0,8.0,52.0,9.0,92.0,29.0,0.4444444444444444,0.4666666666666667,0.5263157894736842,0.09401709401709402,0.16666666666666666,0.11228070175438597,0.025,0.10810810810810811,0.018433179723502304,0.010416666666666666,0.07608695652173914,0.17647058823529413,0.1388888888888889,0.21014492753623187,0.08547008547008547,,3.0,2.0,,6.0,4.0,,,0.6666666666666666,25.0,14.0,7.0,24.0,6.0,21.0,47.0,8.0,27.0,43.0,109.0,27.0,14.0,12.0,109.0,0.2962962962962963,0.44680851063829785,0.44594594594594594,0.5515463917525774,0.09836065573770492,0.09782608695652174,0.43103448275862066,0.43859649122807015,0.21212121212121213,0.21212121212121213,0.32432432432432434,0.2916666666666667,0.2153846153846154,0.48180479452054786,0.4658119658119658,14.0,62.0,9.0,138.0,1.0,15.0,9.0,0.05405405405405406,5.0,21.0,6.0,19.0,9.0,7.0,0.48717948717948717,0.5,48.0,26.0,23.0,41.0,10.0,22.0,36.0,0.32727272727272727,0.33962264150943394,0.211340206185567,0.5609756097560976,0.6764705882352942,0.30434782608695654,0.2972972972972973,0.45454545454545453,False,3.0,4.0,1.0,3.0,2.0,20.0,,4.0,15.0,7.0,10.0,2.0,2.0,,8.0,16.0,,0.17073170731707318,,0.04597701149425287,0.021897810218978103,0.1,0.037383177570093455,0.2857142857142857,0.36,0.26666666666666666,0.75,0.04054054054054054,0.3333333333333333,1.0,5.0,6.0,,,3.0,2.0,1.0,1.0,0.017241379310344827,,,0.06666666666666667,0.3333333333333333,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.4,0.5,0.01282051282051282,,,,,
324,1610612764,Anthony Peeler,Anthony Peeler,324,WAS,2155.0,36,-24.0,80,84,51,57,10.0,164,,,4.0,,1.0,2.0,1.0,5.0,,3.0,4.0,97,,,,1.0,2.0,2.0,4.0,,51,,,,0.2,0.125,0.2222222222222222,0.375,12.087912087912088,,,,0.5,0.125,,,,0.25,0.5,0.4914071428571429,0.66915,14.579999999999998,30.0,0.6375,2.0,,,,1.0,,3.0,6.0,,6.0,1.0,2.0,,,,,0.2,,0.15,,0.13333333333333333,,,0.14285714285714285,0.2857142857142857,,,,,,,,,,,,,1.0,,,2.0,,1.0,2.0,,2.0,2.0,4.0,,,1.0,4.0,,0.5,0.25,0.4,0.1,0.1111111111111111,0.25,0.25,,,0.5,,,0.43683333333333335,1.0,1.0,3.0,1.0,7.0,,,2.0,,,1.0,,,,,,,2.0,,,1.0,,,2.0,1.0,1.0,0.125,,,,,,False,,,,,,2.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,0.2857142857142857,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,3619.0,60,-27.0,121,122,62,57,15.0,243,2.0,5.0,2.0,,,,5.0,13.0,,,15.0,144,1.0,4.0,,,2.0,2.0,5.0,1.0,62,,,,0.38461538461538464,0.38461538461538464,0.4411764705882353,,13.66906474820144,0.38461538461538464,0.4,0.5,0.15384615384615385,,,,,,0.46153846153846156,0.4717076923076924,0.3728,5.915384615384616,,0.512396694214876,5.0,,3.0,,3.0,3.0,7.0,11.0,4.0,15.0,1.0,9.0,5.0,,,0.375,0.23076923076923078,0.2,0.14893617021276595,0.06666666666666667,0.14285714285714285,0.046875,,0.23809523809523808,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.2,,2.0,2.0,,2.0,1.0,,,0.5,1.0,,,,3.0,1.0,4.0,,,3.0,5.0,,,2.0,5.0,,0.25,0.25,0.35714285714285715,0.125,0.15384615384615385,0.5,1.0,,,,,,0.49215,0.3333333333333333,1.0,3.0,1.0,7.0,,1.0,1.0,0.1111111111111111,,,,,,,,,2.0,1.0,2.0,6.0,,2.0,6.0,0.6,0.6,0.46153846153846156,0.3333333333333333,0.4,0.5,0.5,,False,,,,,,1.0,2.0,,,1.0,,,,2.0,1.0,,,0.16666666666666666,0.6666666666666666,0.06666666666666667,0.10526315789473684,,,0.5,1.0,,,,,,,,1.0,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,17004.0,283,18.0,547,550,165,106,92.0,1097,6.0,26.0,5.0,,,,39.0,72.0,,,106.0,577,14.0,34.0,,,6.0,10.0,40.0,5.0,165,,,,0.5416666666666666,0.5416666666666666,0.5888888888888889,,15.290519877675841,0.3611111111111111,0.23076923076923078,0.2857142857142857,0.06944444444444445,,,,,,0.5694444444444444,0.5087805555555556,0.5507750000000001,4.163888888888888,,0.3016453382084095,28.0,12.0,35.0,22.0,6.0,28.0,27.0,40.0,34.0,74.0,22.0,44.0,21.0,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.08333333333333333,0.19230769230769232,0.15517241379310345,0.1278538812785388,0.14634146341463414,0.11929824561403508,0.18666666666666668,0.14285714285714285,0.14285714285714285,0.24705882352941178,0.24705882352941178,0.330188679245283,6.0,15.0,8.0,6.0,16.0,9.0,0.09090909090909091,0.10909090909090909,0.5625,2.0,,,,11.0,11.0,21.0,,,10.0,32.0,,,9.0,32.0,,0.5238095238095238,0.5238095238095238,0.5714285714285714,0.125,0.1568627450980392,0.4,0.4,,,,,,0.480752380952381,0.3018867924528302,4.0,10.0,4.0,24.0,,5.0,1.0,0.1875,,14.0,7.0,4.0,1.0,,0.4,,6.0,1.0,31.0,41.0,8.0,10.0,44.0,0.5641025641025641,0.7857142857142857,0.5694444444444444,0.7560975609756098,0.775,0.5806451612903226,0.47619047619047616,0.8,False,12.0,13.0,,,1.0,4.0,4.0,4.0,7.0,,3.0,,3.0,2.0,8.0,5.0,2.0,0.024390243902439025,0.2,0.11320754716981132,0.08791208791208792,0.047619047619047616,0.14814814814814814,0.5,0.5,0.9285714285714286,0.9230769230769231,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.08333333333333333,,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,14326.0,239,-3.0,469,473,156,92,63.0,942,,9.0,5.0,,,5.0,20.0,42.0,2.0,5.0,56.0,526,17.0,30.0,6.0,4.0,7.0,13.0,34.0,2.0,156,1.0,0.4,0.5,0.47619047619047616,0.48936170212765956,0.5384615384615384,0.10638297872340426,11.948529411764705,0.19148936170212766,,,0.10638297872340426,,,,,0.10638297872340426,0.7021276595744681,0.5222402173913043,0.5226428571428571,4.542857142857143,28.22,0.3326226012793177,10.0,10.0,23.0,18.0,4.0,15.0,14.0,20.0,19.0,39.0,15.0,13.0,7.0,0.5882352941176471,0.5555555555555556,0.6052631578947368,0.09523809523809523,0.2222222222222222,0.0915032679738562,0.09202453987730061,0.0892018779342723,0.0892018779342723,0.10526315789473684,0.12,0.0967741935483871,0.13725490196078433,0.15217391304347827,0.4107142857142857,4.0,9.0,6.0,3.0,9.0,6.0,0.08,0.06666666666666667,0.6666666666666666,1.0,2.0,,2.0,3.0,6.0,10.0,,2.0,4.0,16.0,,2.0,5.0,16.0,,0.6,0.5,0.5714285714285714,0.08333333333333333,0.11627906976744186,0.2,0.2,0.4,0.4,0.16666666666666666,,0.5,0.5763636363636363,0.2857142857142857,6.0,18.0,5.0,42.0,,5.0,4.0,0.04878048780487805,1.0,9.0,3.0,6.0,3.0,,0.46153846153846156,1.0,12.0,7.0,19.0,28.0,6.0,8.0,10.0,0.25,0.45454545454545453,0.5957446808510638,0.6785714285714286,0.7307692307692307,0.2631578947368421,0.6666666666666666,0.75,False,10.0,13.0,,,3.0,2.0,1.0,,6.0,2.0,3.0,1.0,1.0,8.0,3.0,1.0,,0.07142857142857142,0.043478260869565216,0.05128205128205128,0.1044776119402985,,,,,0.7222222222222222,0.7692307692307693,,,,1.0,1.0,,1.0,,,,,,,0.2,,0.05555555555555555,,,1.0,,,,,,,,1.0,,,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,12532.0,209,-45.0,410,416,202,188,61.0,826,5.0,14.0,41.0,3.0,7.0,23.0,30.0,65.0,9.0,30.0,107.0,455,7.0,34.0,21.0,22.0,4.0,11.0,19.0,2.0,202,0.7777777777777778,0.3,0.3103448275862069,0.46153846153846156,0.45789473684210524,0.5,0.3157894736842105,24.481327800829874,0.14736842105263157,0.35714285714285715,0.35714285714285715,0.43157894736842106,0.07368421052631578,0.42857142857142855,0.42857142857142855,1.0,0.24210526315789474,0.42105263157894735,0.43688829787234046,0.39586875,14.452307692307691,25.913333333333334,0.4926829268292683,20.0,2.0,5.0,,4.0,2.0,12.0,20.0,3.0,23.0,4.0,24.0,6.0,0.2857142857142857,0.2,0.22727272727272727,0.06153846153846154,,0.08823529411764706,0.0136986301369863,0.09405940594059406,0.014150943396226415,0.02702702702702703,0.08,0.07547169811320754,0.0594059405940594,0.08450704225352113,0.04672897196261682,1.0,,,,,,0.015151515151515152,0.018867924528301886,,21.0,6.0,2.0,12.0,1.0,12.0,27.0,2.0,14.0,14.0,44.0,6.0,6.0,7.0,44.0,0.14285714285714285,0.4444444444444444,0.36585365853658536,0.4489795918367347,0.10606060606060606,0.12,0.5121951219512195,0.5526315789473685,0.2608695652173913,0.2727272727272727,0.2926829268292683,0.16666666666666666,0.2727272727272727,0.44924999999999987,0.411214953271028,1.0,12.0,,25.0,1.0,4.0,6.0,0.12121212121212122,1.0,6.0,3.0,7.0,3.0,,0.6363636363636364,0.6666666666666666,11.0,7.0,4.0,10.0,3.0,7.0,26.0,0.43333333333333335,0.43333333333333335,0.10526315789473684,0.4,0.4444444444444444,,0.17073170731707318,0.42857142857142855,False,,1.0,,2.0,3.0,1.0,1.0,,3.0,1.0,4.0,,3.0,,,6.0,,0.1,0.045454545454545456,,0.015384615384615385,0.0625,,0.4,0.5238095238095238,0.1,,0.04878048780487805,,,3.0,3.0,,,,,,,0.07317073170731707,,,,0.3,,,1.0,,,,,,,,,1.0,0.03333333333333333,0.043478260869565216
1919,1610612764,Laron Profit,Laron Profit,1919,WAS,59.0,1,-5.0,2,2,2,2,,4,,,1.0,,,,,1.0,,,,5,,,,,,,,,2,,,,,,,,50.0,,,,1.0,,,,,,,0.2197,,19.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.2197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
