EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,PenaltyFG2M,PtsUnassisted2s,Arc3Assists,FTOffRebounds,FTDefRebounds,LostBallTurnovers,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffFTReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PtsPutbacks,OffThreePtRebounds,DeadBallTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,PtsUnassisted3s,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,DefAtRimReboundPct,SecondChanceTurnovers,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffArc3ReboundPct,Travels,OffShortMidRangeReboundPct,on,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,SelfOReb,SelfORebPct
1444,1610612741,Lawrence Funderburke,Lawrence Funderburke,1444,CHI,907.0,15,12.0,33,36,23,23,5,69,1.0,1.0,1.0,1.0,35,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4,1.0,2.0,1.0,1.0,23,4.0,0.25,0.5,0.5,1.0,1.0,5.2631578947368425,0.2,0.3333333333333333,0.23076923076923078,0.2857142857142857,0.5,1.0,1.0,0.5507,1.0,1.0,0.696969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,3839.0,64,19.0,136,135,54,70,13,271,5.0,6.0,6.0,23.0,145,,,3.0,9.0,2.0,5.0,3.0,8.0,9.0,3,,7.0,1.0,9.0,54,,0.5,,0.6428571428571429,0.3333333333333333,0.4,15.131578947368421,0.07692307692307693,0.35714285714285715,0.1509433962264151,0.1,0.2727272727272727,0.2631578947368421,0.9473684210526315,0.5444105263157895,,0.391304347826087,0.39705882352941174,1.0,2.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,5.0,13.0,1.0,2.0,2.0,2.0,3.0,2.0,15.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.6666666666666666,0.38461538461538464,0.16666666666666666,0.4473684210526316,0.6,0.6842105263157895,1.0,0.025,0.01694915254237288,0.06666666666666667,0.08333333333333333,0.6666666666666666,0.05263157894736842,1.0,1.0,1.0,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.3157894736842105,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.5,0.2,1.0,0.5,0.6294,0.5649200000000001,0.09523809523809523,0.25,2.9333333333333336,24.923076923076927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,1922.0,32,9.0,65,64,23,29,6,129,4.0,12.0,1.0,13.0,62,,2.0,,4.0,1.0,,1.0,4.0,5.0,6,1.0,2.0,,4.0,23,2.0,0.5,0.5,0.6666666666666666,0.08333333333333333,0.25,20.833333333333336,0.058823529411764705,,0.038461538461538464,0.125,,0.3333333333333333,0.3333333333333333,0.42121666666666663,0.15384615384615385,0.3076923076923077,0.35384615384615387,2.0,1.0,,3.0,,,,,,,,,,,6.0,,,2.0,,3.0,,,4.0,,,,2.0,3.0,5.0,1.0,1.0,1.0,13.0,,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,0.5,0.5,0.6666666666666666,,1.0,,,,,,0.25,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,0.5082,0.3712,0.07692307692307693,0.07692307692307693,9.641666666666667,,2.0,1.0,1.0,4.0,5.0,1.0,2.0,8.0,2.0,1.0,3.0,1.0,0.5,0.6666666666666666,0.5,0.75,0.5,0.5,0.6666666666666666,0.4166666666666667,0.8,0.8,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,2052.0,34,16.0,75,75,30,39,6,150,3.0,4.0,8.0,14.0,77,,2.0,4.0,8.0,,1.0,3.0,5.0,8.0,9,,8.0,1.0,8.0,30,4.0,0.875,0.5,0.8,,,13.253012048192772,0.15,0.1,0.13333333333333333,0.1111111111111111,0.14285714285714285,0.75,0.75,0.545675,0.14285714285714285,0.5714285714285714,0.4,1.0,2.0,,,,,,,,,,,,,3.0,,,2.0,,3.0,,,4.0,,,,,1.0,1.0,,,,3.0,2.0,3.0,,,,1.0,,3.0,1.0,4.0,,3.0,3.0,,4.0,0.6666666666666666,1.0,,,,,0.75,0.75,0.6666666666666666,,0.3333333333333333,0.1111111111111111,0.0967741935483871,,0.2222222222222222,,,,,,,,,,,,,,0.5,,,0.6666666666666666,,,,,,0.49995,0.5411,0.42857142857142855,0.42857142857142855,1.35,,3.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,,1.0,1.0,0.25,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.07692307692307693,0.2222222222222222,0.3333333333333333,0.5,0.6666666666666666,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,1617.0,27,22.0,61,61,30,35,7,122,1.0,7.0,3.0,25.0,58,,,3.0,14.0,,,,,,5,,5.0,1.0,14.0,30,3.0,0.5952380952380952,,0.6363636363636364,,,37.68115942028986,,,,,,0.05263157894736842,0.6842105263157895,0.4516552631578947,,0.56,0.4918032786885246,,,2.0,6.0,2.0,3.0,,1.0,1.0,4.0,9.0,1.0,2.0,5.0,2.0,6.0,12.0,,1.0,3.0,3.0,6.0,2.0,12.0,9.0,4.0,4.0,1.0,5.0,,,2.0,11.0,,,1.0,,1.0,3.0,1.0,5.0,3.0,1.0,,,,,,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,0.2857142857142857,0.5789473684210527,0.6111111111111112,0.631578947368421,0.6,,,,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.47368421052631576,0.4444444444444444,0.4444444444444444,0.5,,,1.0,,0.1111111111111111,1.0,0.5555555555555556,0.4,0.4444444444444444,,0.3919166666666667,0.05,,17.542857142857144,25.74166666666667,,,,,,,1.0,2.0,1.0,,,2.0,,0.3333333333333333,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,6.0,2.0,1.0,1.0,0.07692307692307693,,,,,,,,,True,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,1463.0,24,3.0,57,54,26,34,7,111,3.0,13.0,6.0,25.0,63,,2.0,,12.0,,,1.0,1.0,1.0,2,,8.0,,12.0,26,,0.5952380952380952,1.0,0.8571428571428571,,,33.33333333333333,0.06666666666666667,,0.05263157894736842,,,0.17647058823529413,0.4117647058823529,0.4482441176470588,0.08,0.48,0.45614035087719296,,2.0,2.0,5.0,,,,,,3.0,4.0,,2.0,2.0,5.0,3.0,4.0,1.0,,5.0,2.0,2.0,2.0,6.0,4.0,3.0,1.0,4.0,5.0,2.0,,1.0,14.0,,,1.0,,1.0,,,1.0,,1.0,,4.0,,,,0.2,0.2,0.6666666666666666,0.75,1.0,0.75,0.38461538461538464,0.5588235294117647,0.8571428571428571,0.23529411764705882,,,,,,,0.29411764705882354,0.4,0.4,0.5,,,,,0.23529411764705882,0.75,0.75,0.6666666666666666,,,,0.2857142857142857,,,0.2857142857142857,1.0,0.75,,0.5038571428571429,0.19047619047619047,0.23529411764705882,11.169230769230769,25.5,1.0,,1.0,2.0,5.0,1.0,3.0,8.0,2.0,,,,1.0,0.6,1.0,,,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.4,0.4,,,0.5,,,1.0,,,,,,,,,,,,,,3.0,,,,,1.0,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,2123.0,35,20.0,73,72,21,34,7,145,3.0,8.0,,13.0,71,,2.0,,,1.0,2.0,6.0,9.0,10.0,5,,1.0,,,21,1.0,0.5909090909090909,0.5,,0.125,,14.814814814814813,0.25,0.25,0.25,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.5454545454545454,0.478140909090909,0.15384615384615385,,0.2876712328767123,1.0,,1.0,3.0,1.0,1.0,,,,,2.0,1.0,,1.0,5.0,1.0,3.0,1.0,1.0,2.0,,1.0,8.0,3.0,2.0,,1.0,1.0,2.0,,1.0,,5.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,0.8,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.625,0.5909090909090909,,0.2727272727272727,1.0,0.04,0.03125,0.1,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,,,,0.5,,0.5,,,,0.3333333333333333,,,0.541525,0.41231666666666666,0.09090909090909091,0.125,8.8875,26.066666666666666,3.0,1.0,,1.0,2.0,1.0,,2.0,1.0,,1.0,,1.0,,0.5,0.5,,1.0,1.0,0.18181818181818182,0.5,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,0.5,0.6666666666666666,,,,,,,0.25,1.0,1.0,0.5,,,,True,,,,,,,,,,,,,,
2876,1610612741,Jared Reiner,Jared Reiner,2876,CHI,249.0,4,,9,9,3,9,2,18,,1.0,,,9,,,,,,1.0,,1.0,2.0,1,,,,,3,1.0,,,,,,8.333333333333334,,1.0,1.0,,1.0,,,0.3219,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3219,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,1206.0,20,-7.0,39,40,13,17,5,79,2.0,10.0,2.0,21.0,51,2.0,2.0,2.0,9.0,,,,,,2,,3.0,1.0,9.0,13,,0.75,1.0,0.6428571428571429,,,30.434782608695652,,,,,,0.15384615384615385,0.38461538461538464,0.4602923076923077,0.09523809523809523,0.42857142857142855,0.3333333333333333,,2.0,5.0,8.0,,,,,,3.0,3.0,,1.0,1.0,5.0,3.0,3.0,,,5.0,1.0,1.0,8.0,6.0,3.0,3.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,0.8,0.8,0.6666666666666666,1.0,1.0,1.0,0.5,0.7307692307692307,0.5833333333333334,0.23076923076923078,,,,,,,0.6153846153846154,0.625,0.625,0.8,,,,,0.23076923076923078,1.0,1.0,0.6666666666666666,,,,0.3333333333333333,,,0.16666666666666666,1.0,1.0,,0.4655666666666667,,,15.179999999999998,25.633333333333336,,,,,,,2.0,2.0,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,884.0,15,-11.0,29,30,8,12,2,59,4.0,8.0,,10.0,38,,2.0,,4.0,1.0,1.0,,1.0,2.0,3,,,,4.0,8,,0.625,1.0,0.5,0.125,0.25,29.032258064516128,,0.16666666666666666,0.1111111111111111,,0.25,0.5,0.5,0.45407500000000006,0.2,0.4,0.27586206896551724,1.0,3.0,,1.0,,,,,,,,,,,5.0,,,1.0,,4.0,,,4.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,2.0,,,,,,0.4,0.5,,,,,0.625,0.625,0.5,,,0.125,0.07692307692307693,0.5,,,0.125,,,,,,,,,,,,1.0,,,0.75,,,,,,0.5096,0.48324999999999996,,,4.9125,,2.0,1.0,1.0,3.0,3.0,1.0,2.0,6.0,,,,,1.0,0.5,1.0,,,0.5,0.6666666666666666,0.375,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,2.0,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,
