EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,FtPoints,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,LostBallSteals,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangePctAssisted,SecondChanceAtRimFGM,PtsPutbacks,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Loose Ball Fouls,HeaveMakes,HeaveAttempts,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,on
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,2340.0,39,-3.0,80,82,35,53,5.0,162,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,6,4.0,102,1.0,1.0,2.0,2.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,12.0,3.0,2.0,4.0,6.0,3.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,35,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,10.588235294117647,0.6666666666666666,0.17391304347826086,0.1875,0.16666666666666666,0.17142857142857143,0.14285714285714285,0.42857142857142855,0.3,0.125,0.25,0.25,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,1.0,0.5,1.0,0.5,0.5262,0.7178,0.5650499999999999,0.5,7.216666666666666,0.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,1530.0,26,2.0,54,52,25,36,7.0,106,,1.0,1.0,,,,5.0,3.0,6,8.0,57,1.0,2.0,3.0,4.0,6.0,,,,,,,,,1.0,5.0,7.0,1.0,8.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,4.0,5.0,4.0,25,,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5714285714285714,0.6666666666666666,14.285714285714286,0.5,0.3333333333333333,,0.2,0.3,0.041666666666666664,,0.14285714285714285,1.0,0.25,,0.16666666666666666,,,,,0.8333333333333334,1.0,,,0.16666666666666666,0.40986666666666666,,0.3783,0.5,14.216666666666667,0.46296296296296297,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,1.0,1.0,0.25,1.0,0.42857142857142855,0.6,0.6,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,30124.0,502,77.0,960,949,300,315,96.0,1909,10.0,13.0,,3.0,3.0,3.0,22.0,23.0,38,181.0,961,2.0,5.0,9.0,58.0,16.0,48.0,12.0,60.0,5.0,28.0,13.0,132.0,2.0,9.0,28.0,38.0,3.0,41.0,1.0,7.0,6.0,13.0,10.0,4.0,,3.0,17.0,4.0,9.0,24.0,58.0,300,2.0,0.34782608695652173,0.34782608695652173,0.6052631578947368,0.5555555555555556,0.6317829457364341,0.6515151515151515,0.6302816901408451,0.6333333333333333,14.943609022556391,0.7647058823529411,0.06947890818858561,0.007352941176470588,0.07692307692307693,0.07115384615384615,0.005449591280653951,,0.05343511450381679,0.10126582278481013,0.07228915662650602,0.016129032258064516,0.10077519379844961,0.7692307692307693,0.7692307692307693,0.5,0.023255813953488372,0.17054263565891473,,0.09090909090909091,1.0,0.8062015503875969,0.5224724806201549,0.5145333333333334,0.509130303030303,0.32044198895027626,11.502631578947367,0.3125,11.0,18.0,,,1.0,1.0,1.0,30.0,1.0,,,0.03225806451612903,,,0.043859649122807015,0.5,0.5,0.2727272727272727,0.015384615384615385,0.02564102564102564,2.0,12.0,22.0,1.0,1.0,2.0,6.0,27.0,69.0,3.0,3.0,9.0,18.0,39.0,91.0,1.0,4.0,4.0,1.0,15.0,11.0,24.0,15.0,30.0,84.0,33.0,69.0,27.0,2.0,7.0,7.0,1.0,1.0,1.0,3.0,1.0,12.0,0.717948717948718,0.42857142857142855,1.0,0.4583333333333333,0.42857142857142855,0.5,1.1666666666666667,1.1666666666666667,0.7054263565891473,0.02197802197802198,0.028985507246376812,0.02127659574468085,0.025,0.08823529411764706,0.6666666666666666,0.6666666666666666,0.17054263565891473,0.5454545454545454,0.5454545454545454,0.9166666666666666,0.5348837209302325,0.391304347826087,0.40298507462686567,0.6296296296296297,0.16666666666666666,1.0,1.0,0.5,1.0,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.5454545454545454,0.5,0.391304347826087,0.01098901098901099,0.08287292817679558,24.767032967032964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,5207.0,87,-18.0,164,161,57,78,14.0,325,,1.0,,,,4.0,7.0,4.0,12,17.0,175,1.0,1.0,3.0,8.0,4.0,2.0,,2.0,,1.0,,4.0,,3.0,7.0,10.0,,10.0,,1.0,1.0,1.0,1.0,,,,1.0,,4.0,8.0,8.0,57,3.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.38636363636363635,0.6666666666666666,0.38636363636363635,0.6666666666666666,12.92134831460674,1.0,0.0958904109589041,,0.2,0.11363636363636363,,,,0.1724137931034483,0.25,,0.045454545454545456,,,,0.18181818181818182,0.3181818181818182,,,,0.5,0.43566136363636365,0.3757,0.43684999999999996,0.47058823529411764,14.225,0.3475609756097561,3.0,,1.0,,,,,1.0,,0.08333333333333333,1.0,,,,0.11764705882352941,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.045454545454545456,,1.0,,3.0,,,,1.0,3.0,7.0,,,2.0,2.0,3.0,10.0,,,,,,2.0,3.0,,4.0,6.0,3.0,7.0,3.0,,,1.0,,,1.0,,1.0,,0.6666666666666666,0.3,,0.6666666666666666,0.3,,,,0.45454545454545453,,,,,0.14285714285714285,0.25,0.25,0.13636363636363635,,,,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,0.16666666666666666,,0.3333333333333333,1.0,0.42857142857142855,0.1,,25.119999999999997,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,24332.0,406,88.0,781,775,256,243,81.0,1556,45.0,76.0,12.0,17.0,29.0,39.0,71.0,90.0,186,264.0,780,15.0,27.0,60.0,97.0,46.0,49.0,21.0,70.0,11.0,34.0,11.0,161.0,14.0,14.0,28.0,42.0,19.0,61.0,3.0,15.0,5.0,26.0,13.0,24.0,3.0,13.0,50.0,17.0,14.0,34.0,97.0,256,3.0,0.25555555555555554,0.26744186046511625,0.4838709677419355,0.45,0.4765625,0.4523809523809524,0.5523012552301255,0.5574712643678161,33.256616800920604,0.52,0.0875,0.061946902654867256,0.1414141414141414,0.10023866348448687,0.06333333333333334,0.056338028169014086,0.0673076923076923,0.10317460317460317,0.14666666666666667,0.03260869565217391,0.3958333333333333,0.5921052631578947,0.6164383561643836,0.37777777777777777,0.203125,0.3697916666666667,0.8,0.4603174603174603,0.5862068965517241,0.4270833333333333,0.4771153645833333,0.5042461538461539,0.4956507936507937,0.36742424242424243,8.908602150537636,0.32778489116517284,24.0,81.0,8.0,5.0,,10.0,7.0,102.0,39.0,0.043010752688172046,0.039473684210526314,,0.06756756756756757,0.1111111111111111,0.08888888888888889,0.3380281690140845,0.34782608695652173,0.125,0.17777777777777778,0.17889908256880735,21.0,,,,,,,1.0,6.0,,,1.0,3.0,1.0,6.0,8.0,,,8.0,24.0,1.0,3.0,40.0,134.0,3.0,,6.0,1.0,,10.0,4.0,,8.0,,,1.0,14.0,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.5333333333333333,0.5333333333333333,0.6,0.03125,,,,0.030303030303030304,0.125,0.5384615384615384,0.5833333333333334,,,,,0.03125,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,,0.047619047619047616,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.09090909090909091,26.333333333333332,0.14285714285714285,7.0,8.0,2.0,1.0,3.0,7.0,9.0,1.0,1.0,5.0,1.0,3.0,10.0,5.0,0.07692307692307693,0.028169014084507043,0.0898876404494382,0.05357142857142857,0.5,0.5833333333333334,0.14285714285714285,,,,,,,True
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,24301.0,405,85.0,762,756,221,201,77.0,1518,23.0,43.0,14.0,5.0,15.0,12.0,33.0,44.0,88,109.0,747,17.0,9.0,23.0,27.0,74.0,5.0,2.0,7.0,,1.0,2.0,16.0,25.0,9.0,69.0,85.0,29.0,114.0,2.0,7.0,3.0,7.0,4.0,7.0,,3.0,14.0,3.0,18.0,37.0,27.0,221,2.0,0.8409090909090909,0.9487179487179487,0.5,0.391304347826087,0.5,0.391304347826087,0.545,0.46551724137931033,13.475177304964538,0.5,0.2116564417177914,0.1141552511415525,0.09574468085106383,0.18571428571428572,0.09965635738831616,0.0945945945945946,0.24770642201834864,0.24603174603174602,0.043478260869565216,0.0625,0.48863636363636365,0.5348837209302325,0.6388888888888888,0.782608695652174,0.13636363636363635,0.375,0.8235294117647058,0.6521739130434783,0.3333333333333333,0.48863636363636365,0.49196022727272726,0.5597764705882353,0.5124391304347826,0.24770642201834864,7.765909090909091,0.2900262467191601,14.0,21.0,12.0,4.0,7.0,4.0,4.0,29.0,12.0,0.13636363636363635,0.16279069767441862,0.35,0.05555555555555555,0.05263157894736842,0.12087912087912088,0.42424242424242425,0.4666666666666667,1.0,0.12631578947368421,0.12631578947368421,7.0,,,,,,,,,,,,,,,7.0,,,4.0,18.0,,,9.0,14.0,,,,,,2.0,2.0,,,,,,5.0,,,,,,0.4117647058823529,0.4117647058823529,0.47368421052631576,,,,,0.1746031746031746,0.24,0.5833333333333334,0.7,,,,,,,,,,,,,,,,,,,,,0.1651376146788991,,0.7142857142857143,6.0,10.0,2.0,1.0,3.0,5.0,3.0,,,2.0,,1.0,3.0,,0.16666666666666666,0.09090909090909091,0.08536585365853659,0.05660377358490566,,0.42857142857142855,0.16666666666666666,2.0,,,,,,True
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,2103.0,35,-1.0,69,70,20,20,7.0,139,2.0,5.0,1.0,,1.0,1.0,5.0,4.0,11,19.0,72,1.0,2.0,3.0,6.0,2.0,3.0,4.0,7.0,1.0,1.0,,18.0,1.0,,2.0,2.0,1.0,3.0,,1.0,,1.0,1.0,2.0,,,3.0,1.0,2.0,7.0,6.0,20,1.0,0.25,0.3333333333333333,0.36363636363636365,0.6666666666666666,0.5,0.6666666666666666,0.5625,0.75,24.675324675324674,0.3333333333333333,0.07407407407407407,0.043478260869565216,,0.05128205128205128,0.037037037037037035,,,,,,0.35714285714285715,0.4,1.0,0.5,0.07142857142857142,0.35714285714285715,1.0,0.3333333333333333,,0.5714285714285714,0.4637107142857143,0.5558,0.38996666666666663,0.3157894736842105,9.427272727272728,0.2898550724637681,2.0,5.0,3.0,,,1.0,,5.0,2.0,0.2727272727272727,0.6,,,,0.18181818181818182,0.4,0.4,,0.125,0.15384615384615385,,1.0,2.0,,,,,1.0,1.0,,,,,2.0,3.0,1.0,,,,2.0,,,2.0,6.0,6.0,,1.0,1.0,,3.0,2.0,,,,1.0,,,1.0,0.6666666666666666,,,0.6666666666666666,1.0,1.0,1.0,0.21428571428571427,,,,0.1,,,,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.10526315789473684,23.766666666666666,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,True
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,27248.0,454,86.0,864,850,257,260,88.0,1714,20.0,25.0,3.0,5.0,6.0,11.0,21.0,29.0,57,171.0,847,7.0,7.0,15.0,57.0,38.0,24.0,7.0,31.0,2.0,13.0,3.0,69.0,4.0,18.0,37.0,61.0,4.0,65.0,1.0,14.0,11.0,9.0,6.0,10.0,2.0,3.0,19.0,4.0,20.0,39.0,57.0,257,5.0,0.6551724137931034,0.7307692307692307,0.5087719298245614,0.4666666666666667,0.5942622950819673,0.5394736842105263,0.6119402985074627,0.5869565217391305,15.9375,0.47368421052631576,0.1,0.016,0.17142857142857143,0.11578947368421053,0.011869436201780416,0.024390243902439025,0.09243697478991597,0.1232876712328767,0.18666666666666668,0.016666666666666666,0.20491803278688525,0.8,0.9090909090909091,0.65,0.09016393442622951,0.1721311475409836,0.21428571428571427,0.15789473684210525,0.8333333333333334,0.7377049180327869,0.5154438016528925,0.47852500000000003,0.5030689189189189,0.3333333333333333,8.556140350877193,0.2974537037037037,7.0,26.0,3.0,,6.0,3.0,2.0,34.0,7.0,0.05263157894736842,0.12,0.24,,,0.0761904761904762,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.05426356589147287,0.109375,2.0,10.0,22.0,1.0,3.0,2.0,7.0,19.0,43.0,2.0,4.0,7.0,16.0,29.0,65.0,5.0,3.0,7.0,,19.0,9.0,23.0,16.0,20.0,81.0,6.0,41.0,18.0,,5.0,8.0,,4.0,,10.0,,5.0,0.9310344827586207,0.4461538461538462,0.42857142857142855,0.391304347826087,0.4375,0.7142857142857143,0.6785714285714286,0.6785714285714286,0.5327868852459017,,,,0.013157894736842105,0.13333333333333333,0.18181818181818182,0.18181818181818182,0.18032786885245902,0.45454545454545453,0.45454545454545453,1.0,0.3524590163934426,0.4418604651162791,0.4418604651162791,0.8947368421052632,0.21428571428571427,0.3333333333333333,1.0,0.2857142857142857,0.5,1.0,0.18421052631578946,0.2857142857142857,0.42105263157894735,0.4375,0.43902439024390244,,0.1111111111111111,24.752307692307692,,3.0,6.0,,,2.0,,5.0,,,2.0,2.0,1.0,5.0,3.0,,,0.010869565217391304,,0.6,1.0,,,1.0,1.0,,,,True
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,8380.0,140,3.0,271,275,118,112,31.0,546,12.0,12.0,4.0,6.0,6.0,9.0,1.0,16.0,22,53.0,271,7.0,8.0,10.0,31.0,20.0,1.0,2.0,3.0,,,1.0,8.0,6.0,5.0,17.0,26.0,12.0,38.0,1.0,3.0,2.0,6.0,4.0,10.0,,2.0,16.0,8.0,15.0,30.0,31.0,118,2.0,0.625,0.9090909090909091,0.7272727272727273,0.8,0.7272727272727273,0.8,0.6973684210526315,0.7045454545454546,17.763157894736842,0.375,0.13934426229508196,0.08333333333333333,0.1282051282051282,0.13664596273291926,0.1111111111111111,0.13043478260869565,0.2222222222222222,0.0975609756097561,0.1111111111111111,0.2,0.5454545454545454,1.0,1.0,0.6666666666666666,0.4090909090909091,0.045454545454545456,0.5714285714285714,0.6,1.0,0.5454545454545454,0.472609090909091,0.5036333333333333,0.49772,0.5849056603773585,4.2318181818181815,0.4354243542435424,1.0,21.0,1.0,6.0,4.0,1.0,5.0,35.0,10.0,0.045454545454545456,,0.4444444444444444,0.16666666666666666,0.2857142857142857,0.1111111111111111,1.0,1.0,1.0,0.3448275862068966,0.3448275862068966,3.0,,,,,,,,,,,,,,,5.0,,,4.0,14.0,,,15.0,12.0,,,,,,2.0,,,,,,,9.0,,,,,,0.7142857142857143,0.7142857142857143,0.7,,,,,0.1,0.16666666666666666,0.3333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,0.2641509433962264,,0.3333333333333333,4.0,10.0,,4.0,2.0,3.0,23.0,,,18.0,,5.0,23.0,13.0,0.1111111111111111,,0.034482758620689655,0.09090909090909091,0.5652173913043478,1.0,,3.0,,,3.0,1.0,2.0,True
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,20341.0,339,51.0,632,622,146,158,56.0,1254,42.0,55.0,10.0,6.0,8.0,75.0,,73.0,130,191.0,641,13.0,13.0,21.0,47.0,70.0,11.0,8.0,19.0,1.0,6.0,4.0,46.0,11.0,11.0,48.0,67.0,13.0,80.0,4.0,4.0,3.0,16.0,6.0,21.0,,10.0,37.0,3.0,20.0,42.0,47.0,146,5.0,0.4794520547945205,0.546875,0.5615384615384615,0.6190476190476191,0.5615384615384615,0.6190476190476191,0.5584795321637427,0.5875,29.91329479768786,0.43243243243243246,0.17843866171003717,0.061452513966480445,0.16417910447761194,0.17559523809523808,0.05555555555555555,0.01639344262295082,0.19047619047619047,0.1794871794871795,0.17391304347826086,0.07407407407407407,0.4230769230769231,0.7636363636363637,0.7777777777777778,0.47619047619047616,0.5769230769230769,,0.7692307692307693,0.38095238095238093,0.75,0.4230769230769231,0.45514615384615387,0.5025000000000001,0.446652380952381,0.24607329842931938,4.4146153846153835,0.2310126582278481,,45.0,3.0,2.0,8.0,1.0,12.0,88.0,37.0,0.023076923076923078,0.01818181818181818,0.38095238095238093,0.03636363636363636,0.16666666666666666,0.16176470588235295,,,,0.23125,0.23125,31.0,,,,,,,,,,,,,,,11.0,,,3.0,25.0,,,21.0,76.0,,,,,,7.0,1.0,,,,,,11.0,,,,,,0.8461538461538461,0.8461538461538461,0.8333333333333334,,,,,0.12727272727272726,0.14285714285714285,0.41333333333333333,0.4246575342465753,,,,,,,,,,,,,,,,,,,,,0.13089005235602094,,0.4838709677419355,10.0,18.0,,3.0,2.0,7.0,18.0,,,12.0,,6.0,18.0,12.0,0.02666666666666667,,0.047619047619047616,,0.6666666666666666,1.0,0.1,2.0,,,1.0,5.0,5.0,True
