EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGM,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,BlockedAtRim,Defensive 3 Seconds Violations,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceTurnovers,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Arc3Assists,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,2348.0,39,-31,73,76,27.0,35,7.0,149,1.0,,1.0,,2.0,,,1.0,,1.0,,2.0,1.0,3.0,1.0,3.0,5.0,78,,,1.0,,2.0,,,3.0,2.0,,,,,,,,,,,2.0,5.0,7.0,,7.0,,4.0,7.0,,,,,,27.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4166666666666667,,0.4166666666666667,,0.5,,,11.11111111111111,0.25,,0.2222222222222222,0.2413793103448276,,,,0.5,0.16666666666666666,,,0.16666666666666666,0.3333333333333333,,,,0.16666666666666666,,,,0.3333333333333333,,1.0,,,0.5,,0.6666666666666666,0.55735,0.62595,0.5384,,5.066666666666666,24.03333333333333,0.3698630136986301,1.0,,1.0,,,,,,1.0,,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,2.0,,,3.0,,,,,,2.0,1.0,1.0,,0.5,0.5,0.5,0.3333333333333333,,,,1.0,1.0,,,,,1.0,,,,0.4,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,0.25,0.3333333333333333,1.0,,0.5,0.5,1.0,,,,0.5,,,,,1.0,,,,,,,,False,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,2744.0,46,-27,91,89,42.0,47,12.0,180,6.0,,2.0,4.0,6.0,8.0,,,,,,4.0,9.0,20.0,,4.0,22.0,104,,,,,12.0,1.0,16.0,,4.0,1.0,4.0,2.0,6.0,,1.0,1.0,2.0,14.0,,,,,,,,1.0,3.0,1.0,,,,,42.0,,,,,,0.45,0.375,,0.4230769230769231,,0.16666666666666666,0.05,,27.884615384615383,,,,,,,,,,,,0.25,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,,0.16666666666666666,,,,,0.15384615384615385,,0.4166666666666667,0.42944583333333347,,0.38156538461538464,,9.305,24.425000000000004,0.46153846153846156,3.0,,1.0,2.0,1.0,4.0,,,6.0,2.0,14.0,2.0,,,2.0,1.0,1.0,2.0,2.0,1.0,,,3.0,1.0,4.0,,2.0,,14.0,0.1111111111111111,0.1111111111111111,,0.5,0.46153846153846156,0.5,0.6666666666666666,,,,0.5,0.5,0.25,0.2857142857142857,,,0.5,0.07692307692307693,0.07692307692307693,0.09090909090909091,0.6363636363636364,,,,,,,,,,,,,,,,,,0.125,,,,,,,,0.25,,,,,,,,,,,2.0,1.0,,,,,,,,False,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,1380.0,23,-12,45,47,18.0,26,4.0,92,2.0,,1.0,1.0,3.0,,,,,,,,2.0,5.0,,,6.0,58,1.0,,,,1.0,,4.0,,,1.0,5.0,,5.0,,4.0,1.0,,10.0,1.0,,1.0,1.0,2.0,3.0,,2.0,9.0,1.0,,,,,18.0,6.0,,,,,0.4,0.4,,0.5,,,0.2,,16.0,0.2,0.0625,,0.1,0.1,,,,,,,0.4,0.6,0.3333333333333333,0.5,,,,,,,,,,,1.0,,0.4,0.51434,0.3859,0.7876,,4.88,,0.4,1.0,,1.0,,,2.0,,,1.0,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,1.0,,2.0,,,,1.0,1.0,1.0,0.5,0.25,0.16666666666666666,,0.5,0.5,,,,,1.0,,0.16666666666666666,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,False,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,2127.0,35,-20,69,68,31.0,31,10.0,137,2.0,1.0,,,2.0,5.0,,,,,,,2.0,9.0,,,5.0,83,1.0,,,3.0,2.0,,2.0,,,2.0,,,,,,,,,2.0,1.0,5.0,6.0,2.0,8.0,,1.0,4.0,1.0,1.0,,1.0,,31.0,1.0,,,,,0.2222222222222222,0.2222222222222222,1.0,0.25,0.75,,0.2222222222222222,0.5,16.25,0.29411764705882354,0.07142857142857142,0.1111111111111111,0.23076923076923078,0.05555555555555555,,0.25,,0.14285714285714285,,,0.2222222222222222,0.2222222222222222,,,0.5555555555555556,,,,,,1.0,,,,,,0.2222222222222222,0.4265333333333333,0.6125,0.33594999999999997,0.6,10.544444444444444,,0.4492753623188406,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,,,1.0,,2.0,1.0,,3.0,2.0,2.0,,1.0,,2.0,0.5,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,,,,0.5,1.0,0.2,0.2,1.0,1.0,,,0.1,0.1,0.4,,,,,,,,,,,,1.0,1.0,1.0,,,0.5,,,,0.15384615384615385,,0.4,,,,,,,,,,,,,,,,,,,,,,,False,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,545.0,9,-8,15,18,,2,1.0,33,1.0,,,,,1.0,,,,,,,,2.0,,,,22,,,,,,,,,,,,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,17.64705882352941,0.3333333333333333,0.16666666666666666,,0.25,0.14285714285714285,1.0,1.0,,,,,0.5,,,,0.5,,,,,,,,,,,,0.5,0.44730000000000003,,,,9.05,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,False,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,1497.0,25,-9,52,51,36.0,38,7.0,103,11.0,4.0,7.0,1.0,2.0,5.0,,,,,,,8.0,18.0,,,23.0,66,4.0,,,4.0,11.0,,6.0,,,1.0,2.0,,2.0,,2.0,,,4.0,1.0,,3.0,4.0,2.0,6.0,1.0,2.0,5.0,,,,,,36.0,1.0,,,,,0.4444444444444444,0.4444444444444444,0.5,0.5238095238095238,0.5,,0.05555555555555555,0.09090909090909091,40.67796610169492,0.2727272727272727,0.05555555555555555,,0.2,0.08695652173913043,,,0.3333333333333333,,0.1111111111111111,,0.6111111111111112,0.1111111111111111,0.5,0.5,0.2777777777777778,,,,,,1.0,,,,0.6363636363636364,,0.6111111111111112,0.5236888888888889,0.6013666666666667,0.5259181818181818,0.17391304347826086,6.372222222222223,,0.6923076923076923,7.0,2.0,4.0,,,7.0,2.0,,5.0,5.0,15.0,10.0,2.0,1.0,,,,,,3.0,,,3.0,2.0,8.0,1.0,3.0,1.0,15.0,0.625,0.7142857142857143,0.5,0.45454545454545453,0.45454545454545453,0.5357142857142857,,0.2,,,0.6363636363636364,0.7,,,,0.5,0.5714285714285714,,0.15,0.15,0.6521739130434783,,,,,,,,,,,1.0,,2.0,,,,,,0.5,,0.14285714285714285,0.25,0.4,,0.5714285714285714,1.0,,,,,,,,,1.0,,,1.0,,,,,1.0,,,False,,
445,1610612743,Wesley Person,Wesley Person,445,DEN,1812.0,30,-13,61,62,20.0,29,6.0,123,,,,1.0,1.0,3.0,1.0,2.0,,,,3.0,2.0,4.0,2.0,5.0,10.0,59,,,,,1.0,,,6.0,3.0,,1.0,,1.0,,1.0,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,20.0,,1.0,0.4,,0.4,0.5,0.5555555555555556,,0.5555555555555556,,0.5555555555555556,,,13.636363636363635,,0.045454545454545456,,,0.03225806451612903,,,,,,,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,,,,,,,0.5555555555555556,0.44935,,0.3812,,18.025,24.0,0.32786885245901637,,,,1.0,,,,,1.0,,2.0,4.0,,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.2,1.0,,,,,,,,1.0,,,,,,,,,,,,0.125,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,,,,,,,,,False,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,374.0,6,1,11,10,10.0,10,2.0,21,1.0,,1.0,,,,,,,,,,,1.0,,,,9,,,,,1.0,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,,10.0,,,,,,,,,,,,,,7.692307692307692,0.5,,,0.42857142857142855,,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,0.6557,,0.6557,,1.8,,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,False,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,1288.0,21,-10,41,39,23.0,29,4.0,80,3.0,2.0,3.0,,,,,2.0,,,1.0,2.0,2.0,3.0,,4.0,7.0,47,2.0,,,5.0,3.0,3.0,,,2.0,,2.0,,2.0,,1.0,1.0,,4.0,,1.0,1.0,3.0,,3.0,,1.0,3.0,1.0,,,,,23.0,1.0,,,,,0.6666666666666666,0.2857142857142857,1.0,0.4375,1.25,0.5714285714285714,,,17.77777777777778,0.08333333333333333,,0.3333333333333333,0.13333333333333333,,,,0.3333333333333333,,,,0.42857142857142855,,,,,0.2857142857142857,,,,0.2857142857142857,1.0,,,,0.5,0.16666666666666666,1.0,0.6273571428571428,0.7385,0.6326416666666667,0.7142857142857143,1.2,24.05,0.5609756097560976,2.0,2.0,2.0,,2.0,3.0,2.0,1.0,2.0,3.0,7.0,4.0,,,,,,,,,,,,,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,,,,,0.6666666666666666,0.6666666666666666,,,,1.0,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,,,,,,,,,,,1.0,,,,,,,,0.5,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,False,,
2403,1610612743,Nene,Nene,2403,DEN,2855.0,48,-29,91,91,39.0,50,10.0,182,8.0,1.0,3.0,,3.0,1.0,,,,,,,4.0,12.0,,,16.0,101,1.0,,,4.0,3.0,,4.0,,,4.0,,,,,,,,,2.0,1.0,4.0,7.0,3.0,10.0,,3.0,6.0,2.0,2.0,,2.0,2.0,39.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.47058823529411764,0.6666666666666666,,0.3333333333333333,0.375,17.647058823529413,0.14814814814814814,0.05,0.1111111111111111,0.1388888888888889,0.057692307692307696,,0.16666666666666666,,0.14285714285714285,,1.0,0.6666666666666666,0.25,,,0.08333333333333333,,,,,,1.0,,,,1.0,,0.6666666666666666,0.4999250000000001,,0.5106333333333334,0.25,5.041666666666667,,0.42857142857142855,4.0,,1.0,,,8.0,,4.0,1.0,4.0,6.0,4.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,10.0,,4.0,1.0,6.0,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.6,,0.08333333333333333,0.06666666666666667,,0.5,0.8,,,,,0.3333333333333333,,0.25,0.25,0.375,,,,,,,,,,,2.0,,1.0,1.0,,,0.3333333333333333,,0.6666666666666666,,0.07142857142857142,0.125,0.17647058823529413,,0.5,,,,,,,,,,,,,,1.0,,,,,,,False,,
935,1610612743,Bryon Russell,Bryon Russell,935,DEN,435.0,7,-2,16,14,14.0,13,2.0,30,,,,,,,,1.0,,,1.0,,,,,1.0,3.0,18,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,0.75,,1.0,,,11.11111111111111,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,0.4248,,0.4248,,,23.8,0.875,,,,,,3.0,,,,3.0,3.0,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,0.75,,,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,0.5
