EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,PtsPutbacks,Fg2aBlocked,FTDefRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PtsAssisted2s,LiveBallTurnovers,LostBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,AtRimPctAssisted,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,Technical Free Throw Trips,PenaltyFg3Pct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,SecondChanceArc3FGA,LostBallSteals,SecondChanceArc3Frequency,ShortMidRangePctBlocked,on,PenaltyCorner3FGM,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedLongMidRange,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,1792.0,30,19.0,66,63,29.0,25,9.0,129,2.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,8,1.0,5.0,9.0,18.0,69,1.0,5.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,6.0,4.0,10.0,2.0,1.0,1.0,2.0,2.0,9.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,29.0,1.0,0.2,0.2,0.375,0.2,0.3333333333333333,0.34615384615384615,0.16666666666666666,0.2,0.5294117647058824,0.2857142857142857,0.42857142857142855,0.38461538461538464,21.794871794871796,0.17857142857142858,0.13043478260869565,0.16666666666666666,0.14285714285714285,0.17647058823529413,0.13333333333333333,0.14285714285714285,0.2,0.5,0.18181818181818182,0.1111111111111111,0.25,0.25,0.2222222222222222,0.5,0.38461538461538464,0.4,0.4,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.25,0.16666666666666666,0.2,1.0,0.2,0.2,0.7692307692307693,0.3333333333333333,0.5284307692307693,0.5457599999999999,0.49241999999999997,0.2,0.3,0.2222222222222222,0.3333333333333333,2.7625,23.98,0.4393939393939394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,1663.0,28,6.0,63,59,18.0,17,6.0,122,1.0,5.0,1.0,3.0,,3.0,,3.0,3.0,,,1.0,3.0,,1.0,9,3.0,6.0,3.0,14.0,63,1.0,3.0,,,2.0,,3.0,,1.0,1.0,2.0,9.0,3.0,1.0,,,,,,4.0,1.0,2.0,4.0,4.0,8.0,4.0,,,,3.0,4.0,,1.0,1.0,,,,,,1.0,18.0,1.0,0.5,0.5,0.1111111111111111,0.3333333333333333,,0.36666666666666664,0.3333333333333333,,0.4117647058823529,0.3333333333333333,0.125,0.4,26.760563380281692,0.0625,0.21052631578947367,0.14285714285714285,,0.07692307692307693,0.14285714285714285,0.3333333333333333,0.14285714285714285,,,0.16666666666666666,0.07142857142857142,,0.4,,0.3333333333333333,0.2,0.25,0.2,,,0.2,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,1.0,,,,0.7333333333333333,0.3333333333333333,0.4991933333333333,0.5384,0.49709999999999993,0.0625,0.1,0.14285714285714285,0.07142857142857142,4.011111111111111,24.700000000000003,0.2857142857142857,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.1111111111111111,0.2,1.0,0.5,0.06666666666666667,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,872.0,15,6.0,28,28,4.0,4,5.0,56,1.0,2.0,,1.0,,,,,1.0,,,,,,1.0,2,1.0,1.0,1.0,6.0,24,,1.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.5,,,0.8333333333333334,,,0.75,,0.5,0.3333333333333333,14.705882352941176,0.07142857142857142,,,,0.05555555555555555,,,,,,,0.1111111111111111,,,1.0,0.6666666666666666,0.5,0.5,,,,0.3333333333333333,,,,,1.0,,,,,,,1.0,,0.5438833333333334,0.4628,,0.3333333333333333,0.5,,0.16666666666666666,,23.3,0.14285714285714285,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,2710.0,45,19.0,93,92,28.0,31,11.0,185,6.0,8.0,,1.0,3.0,3.0,2.0,3.0,,,,2.0,5.0,1.0,15.0,22,2.0,5.0,7.0,43.0,98,1.0,3.0,,1.0,3.0,7.0,9.0,1.0,3.0,20.0,30.0,,5.0,2.0,5.0,9.0,5.0,22.0,2.0,,1.0,4.0,5.0,2.0,7.0,1.0,2.0,2.0,1.0,4.0,7.0,2.0,3.0,1.0,,,,,,20.0,28.0,,0.4,0.4,0.6818181818181818,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.85,0.7241379310344828,0.3333333333333333,0.9090909090909091,0.18518518518518517,31.775700934579437,0.09302325581395349,,0.07692307692307693,0.125,0.08928571428571429,0.047619047619047616,,,,0.058823529411764705,,0.16666666666666666,0.09090909090909091,0.1,,0.2962962962962963,0.75,0.75,0.1111111111111111,0.6666666666666666,0.6666666666666666,,0.18518518518518517,0.4,0.4,,0.3333333333333333,,,0.3,1.0,,0.1,0.48148148148148145,0.4,0.4716759259259259,0.40059999999999996,0.45436499999999996,0.10714285714285714,0.13043478260869565,0.06976744186046512,0.46511627906976744,9.763636363636364,25.1,0.3010752688172043,11.0,,2.0,,,,,5.0,,1.0,,,,,0.4074074074074074,,,,,5.0,,,,1.0,,7.0,1.0,1.0,6.0,4.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.6363636363636364,0.6363636363636364,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,1610612756,Walter McCarty,Walter McCarty,962,PHX,3400.0,57,16.0,118,117,33.0,38,13.0,235,,2.0,,,,1.0,,1.0,2.0,,,,4.0,1.0,,3,2.0,6.0,,6.0,126,,,1.0,,,,1.0,1.0,,,,6.0,4.0,,1.0,3.0,1.0,8.0,,,,6.0,6.0,,6.0,,2.0,1.0,8.0,13.0,2.0,,,1.0,2.0,2.0,,2.0,1.0,,33.0,1.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,0.3,,,0.6666666666666666,8.148148148148147,0.10909090909090909,,,,0.08450704225352113,,,,,0.18181818181818182,0.18181818181818182,,,,0.5,0.2222222222222222,,,0.1111111111111111,,,0.2222222222222222,0.4444444444444444,,,,,,,0.5,,,0.5,0.8888888888888888,,0.5303888888888889,,0.560075,,,,,2.2666666666666666,24.8,0.2796610169491525,,2.0,,1.0,,,,1.0,,,0.3333333333333333,0.5,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,2.0,,2.0,1.0,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,856.0,14,-5.0,29,28,4.0,11,1.0,57,3.0,4.0,,,1.0,1.0,,,,,,,,,3.0,4,,,,6.0,39,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,2.0,1.0,1.0,2.0,1.0,2.0,4.0,,,,0.75,,1.0,0.75,,1.0,0.75,,1.0,,13.333333333333334,,,0.25,,0.058823529411764705,,,,,,,,0.25,,0.5,1.0,0.75,0.75,,,,,,,,,,,,1.0,1.0,,,1.0,,0.635625,,0.7417,,,,0.3333333333333333,,,0.13793103448275862,,,,,,,,,,1.0,,,,,,,,,6.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,1044.0,17,-1.0,40,40,16.0,21,2.0,80,3.0,6.0,,,1.0,2.0,,,,,,2.0,2.0,,3.0,7,2.0,2.0,,12.0,43,,,,,,1.0,3.0,,,2.0,4.0,,2.0,2.0,2.0,2.0,2.0,4.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,2.0,16.0,,1.0,1.0,0.42857142857142855,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.2222222222222222,23.25581395348837,0.06666666666666667,,,,0.047619047619047616,,,,,0.14285714285714285,,,,,,0.6666666666666666,0.5,0.5,,,,,0.2222222222222222,1.0,1.0,,,,,0.6666666666666666,0.5,,,0.8888888888888888,1.0,0.5198111111111112,,0.5239333333333334,,,,0.16666666666666666,2.9857142857142853,24.6,0.4,1.0,,,,,,,1.0,,,,,,,0.1111111111111111,,,,2.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,6.0,,,,1.0,1.0,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,2049.0,34,9.0,66,69,12.0,11,10.0,135,6.0,7.0,2.0,2.0,,1.0,,,,,,,,,6.0,7,,,6.0,18.0,70,2.0,2.0,,,4.0,,1.0,,2.0,2.0,4.0,,,,,,,,1.0,2.0,3.0,9.0,13.0,3.0,16.0,,,,1.0,2.0,9.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,12.0,,,,0.8571428571428571,1.0,,0.8571428571428571,1.0,,0.8181818181818182,1.0,0.5,,15.189873417721518,0.2571428571428571,0.1,0.3333333333333333,0.07692307692307693,0.2727272727272727,0.09090909090909091,0.15384615384615385,,,0.07142857142857142,0.42857142857142855,0.35714285714285715,0.2857142857142857,,1.0,1.0,0.8571428571428571,1.0,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,0.5892142857142856,0.6326499999999999,0.5693,0.4,0.4,0.2222222222222222,0.1111111111111111,,,0.18181818181818182,,,4.0,1.0,1.0,,,1.0,,1.0,0.14285714285714285,0.14285714285714285,0.5,0.5,,,,,8.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,0.1111111111111111,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,1610612756,Jim Jackson,Jim Jackson,754,PHX,2466.0,41,11.0,82,83,21.0,27,8.0,165,4.0,7.0,1.0,1.0,,,2.0,3.0,1.0,,,1.0,4.0,,8.0,12,1.0,5.0,,19.0,90,1.0,1.0,,,2.0,1.0,1.0,,,2.0,14.0,3.0,4.0,1.0,,2.0,,6.0,,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,2.0,21.0,1.0,0.2,0.2,0.6666666666666666,1.0,1.0,0.5588235294117647,1.0,1.0,0.5588235294117647,1.0,1.0,0.29411764705882354,20.43010752688172,0.05405405405405406,0.045454545454545456,0.06666666666666667,,0.057692307692307696,0.02857142857142857,0.07142857142857142,,,0.0625,0.14285714285714285,,0.08333333333333333,0.14285714285714285,,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.17647058823529413,0.6666666666666666,1.0,0.058823529411764705,0.23529411764705882,0.25,0.25,1.0,1.0,1.0,,,,,,0.7058823529411765,0.25,0.52285,0.5665,0.413,,,0.10526315789473684,0.10526315789473684,4.308333333333334,24.94,0.25609756097560976,2.0,,2.0,1.0,,1.0,,2.0,1.0,3.0,0.08333333333333333,,,,0.11764705882352941,,,,2.0,1.0,1.0,0.125,0.14285714285714285,0.5,0.25,2.0,,,,2.0,,2.0,,,1.0,,,,1.0,1.0,,,,,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,148.0,2,,5,6,,5,,11,,,,,,,,,,,,,,,,1,,,,,8,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3694,,,,,,,18.4,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
