EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,OffCorner3ReboundPct,3SecondViolations,on,Clear Path Fouls,Defensive 3 Seconds Violations
133,1610612745,David Wesley,David Wesley,133,HOU,16814.0,280.0,-13.0,517.0,512,193.0,171,72.0,1029,3.0,11.0,1.0,1.0,3.0,2.0,6.0,20.0,7.0,15.0,2.0,2.0,2.0,5.0,3.0,6.0,1.0,3.0,4.0,9.0,33.0,10.0,21.0,9.0,57.0,590,2.0,3.0,2.0,3.0,10.0,3.0,8.0,5.0,9.0,1.0,22.0,10.0,8.0,30.0,1.0,5.0,3.0,6.0,14.0,9.0,23.0,6.0,3.0,9.0,2.0,3.0,55.0,2.0,1.0,1.0,6.0,11.0,17.0,4.0,21.0,1.0,9.0,5.0,4.0,3.0,3.0,2.0,6.0,1.0,1.0,9.0,3.0,8.0,20.0,1.0,1.0,13.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,22.0,193.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.47619047619047616,0.6666666666666666,0.5555555555555556,0.5,0.2727272727272727,0.6666666666666666,0.375,0.4444444444444444,0.8333333333333334,0.6176470588235294,0.46551724137931033,0.8333333333333334,0.6176470588235294,0.3888888888888889,0.18181818181818182,0.45454545454545453,0.05,11.241610738255034,0.3333333333333333,0.0625,0.058823529411764705,0.005813953488372093,0.10526315789473684,0.03333333333333333,0.06967213114754098,0.01293103448275862,0.013157894736842105,0.046511627906976744,0.056338028169014086,0.07894736842105263,0.05128205128205128,0.09090909090909091,0.15384615384615385,0.03571428571428571,1.0,0.2037037037037037,0.2727272727272727,0.5,0.6666666666666666,0.037037037037037035,0.37037037037037035,0.3,0.3157894736842105,0.5,0.2777777777777778,0.4666666666666667,0.4666666666666667,1.0,0.1111111111111111,0.5,0.5,1.0,0.16666666666666666,0.3333333333333333,1.0,1.0,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.29411764705882354,0.4,0.23529411764705882,0.75,0.5925925925925926,0.6,0.5026632075471698,0.4751166666666667,0.50406875,0.08771929824561403,0.1388888888888889,0.17543859649122806,0.38596491228070173,12.793939393939393,25.48095238095238,0.3733075435203095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,15267.0,254.0,-21.0,471.0,465,180.0,158,63.0,936,27.0,46.0,11.0,12.0,14.0,18.0,18.0,46.0,3.0,5.0,,2.0,1.0,3.0,13.0,39.0,4.0,6.0,14.0,51.0,110.0,16.0,44.0,35.0,185.0,545,6.0,13.0,2.0,6.0,21.0,23.0,36.0,7.0,17.0,20.0,87.0,26.0,76.0,24.0,,39.0,13.0,5.0,27.0,12.0,39.0,8.0,4.0,20.0,1.0,6.0,90.0,1.0,10.0,1.0,8.0,23.0,32.0,12.0,44.0,4.0,9.0,8.0,1.0,11.0,2.0,10.0,10.0,1.0,,21.0,8.0,10.0,15.0,,1.0,41.0,4.0,,16.0,6.0,8.0,1.0,8.0,2.0,87.0,180.0,1.0,0.2549019607843137,0.2708333333333333,0.5,0.36363636363636365,0.3333333333333333,0.4117647058823529,0.36363636363636365,0.4636363636363636,0.46153846153846156,0.6388888888888888,0.487012987012987,0.47368421052631576,0.6320754716981132,0.5377906976744186,0.525,0.6904761904761905,0.2857142857142857,0.045454545454545456,0.08695652173913043,0.021739130434782608,35.67467652495379,0.5238095238095238,0.07142857142857142,0.13450292397660818,0.06329113924050633,0.1568627450980392,0.017543859649122806,0.13963963963963963,0.05116279069767442,0.05555555555555555,0.023809523809523808,0.09375,0.19444444444444445,0.14084507042253522,0.15,0.18181818181818182,0.05063291139240506,0.25,0.2987012987012987,0.5869565217391305,0.6428571428571429,0.18518518518518517,0.11688311688311688,0.2987012987012987,0.391304347826087,0.4,0.3888888888888889,0.032467532467532464,0.6,0.6,1.0,0.2532467532467532,0.3333333333333333,0.34210526315789475,0.38461538461538464,0.5789473684210527,0.10526315789473684,,,0.21052631578947367,0.2641509433962264,0.8571428571428571,0.05660377358490566,0.3333333333333333,0.2641509433962264,0.42857142857142855,0.5844155844155844,0.3333333333333333,0.4742607142857143,0.53446875,0.4508707547169811,0.10240963855421686,0.13114754098360656,0.11351351351351352,0.4702702702702703,9.322727272727274,25.111363636363638,0.3821656050955414,6.0,6.0,2.0,3.0,24.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,0.022727272727272728,0.02564102564102564,0.058823529411764705,0.08928571428571429,0.03333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5454545454545454,0.16666666666666666,0.5,1.0,0.022727272727272728,,,,True,,
1763,1610612745,Ryan Bowen,Ryan Bowen,1763,HOU,4810.0,80.0,-24.0,147.0,157,67.0,47,21.0,304,2.0,5.0,,2.0,2.0,1.0,4.0,11.0,,,,,,,,,,,,6.0,17.0,,,,12.0,192,1.0,3.0,,,2.0,2.0,4.0,,,,4.0,12.0,,,,,,3.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,,3.0,,1.0,4.0,5.0,3.0,8.0,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,4.0,4.0,8.0,18.0,,,,,,,,,,,,4.0,67.0,4.0,1.0,1.0,,,,,,0.35294117647058826,0.3333333333333333,0.5,0.35294117647058826,0.3333333333333333,0.5,0.35294117647058826,0.3333333333333333,0.5,,0.17647058823529413,0.4,,12.352941176470589,0.75,,0.0851063829787234,0.061224489795918366,0.06666666666666667,,0.08064516129032258,0.05084745762711865,0.08,,0.21428571428571427,0.125,,0.1111111111111111,,,,0.29411764705882354,0.4,0.6666666666666666,1.0,0.058823529411764705,0.6470588235294118,0.36363636363636365,0.36363636363636365,1.0,,,,,,,,,,,,,,0.5,1.0,,,,,0.29411764705882354,,0.4403411764705883,0.38759999999999994,0.47124999999999995,,,0.16666666666666666,0.3333333333333333,12.076470588235296,,0.4557823129251701,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,1.0,,,True,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,5722.0,95.0,-1.0,174.0,171,56.0,37,29.0,345,4.0,6.0,2.0,3.0,3.0,,,2.0,,,,,,,5.0,11.0,1.0,,1.0,4.0,8.0,5.0,11.0,2.0,25.0,201,1.0,2.0,1.0,1.0,5.0,3.0,4.0,,1.0,,6.0,6.0,2.0,15.0,,11.0,5.0,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,2.0,5.0,1.0,2.0,8.0,10.0,8.0,18.0,,3.0,3.0,,2.0,1.0,2.0,1.0,,,3.0,1.0,12.0,17.0,,,2.0,,,1.0,,2.0,,2.0,,6.0,56.0,4.0,0.75,1.0,1.0,0.45454545454545453,1.0,,0.45454545454545453,0.5,0.5,0.75,0.6052631578947368,0.8333333333333334,0.6,0.625,0.8333333333333334,0.6,0.5789473684210527,,,,11.219512195121952,0.6666666666666666,0.2,0.12698412698412698,0.09090909090909091,0.09523809523809523,0.06896551724137931,0.11904761904761904,0.08333333333333333,0.08695652173913043,0.05,0.16,0.08333333333333333,0.11538461538461539,0.125,,,,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.75,,0.10526315789473684,,,,,,,,0.5789473684210527,0.45454545454545453,0.5,1.0,0.6666666666666666,,,,0.3333333333333333,0.6,1.0,,,0.2,,0.8947368421052632,0.45454545454545453,0.5102263157894736,0.5128,0.43913,0.05,0.1111111111111111,0.2,0.24,4.3625,25.38181818181818,0.3218390804597701,1.0,,1.0,,,2.0,1.0,,,,,,,2.0,,0.09090909090909091,0.09090909090909091,,0.043478260869565216,0.2222222222222222,,,,0.5,,1.0,1.0,,,0.1111111111111111,,True,,
2229,1610612745,Mike James,Mike James,2229,HOU,7442.0,124.0,18.0,233.0,226,97.0,106,28.0,459,8.0,16.0,1.0,,3.0,7.0,9.0,19.0,,1.0,,,,1.0,,4.0,,,1.0,21.0,42.0,,5.0,20.0,62.0,250,2.0,3.0,,,6.0,5.0,13.0,,2.0,16.0,26.0,6.0,36.0,,,4.0,,5.0,9.0,3.0,12.0,,3.0,4.0,2.0,3.0,27.0,,2.0,,2.0,7.0,9.0,2.0,11.0,1.0,4.0,1.0,3.0,5.0,,4.0,2.0,1.0,,7.0,4.0,2.0,12.0,,1.0,21.0,1.0,,9.0,2.0,2.0,,2.0,1.0,26.0,97.0,4.0,0.14285714285714285,0.15,,,,,,0.5,0.6666666666666666,0.38461538461538464,0.44680851063829785,0.6666666666666666,0.3333333333333333,0.543859649122807,0.75,0.5652173913043478,0.10638297872340426,0.11904761904761904,0.25,0.05263157894736842,24.242424242424242,0.7142857142857143,,0.08235294117647059,0.028169014084507043,0.07142857142857142,,0.07964601769911504,0.021505376344086023,,,0.09375,,0.11764705882352941,0.05,0.125,0.05263157894736842,0.5,0.3404255319148936,0.5,0.6666666666666666,0.125,0.14893617021276595,0.40425531914893614,0.47368421052631576,0.5,0.2222222222222222,0.02127659574468085,,,,0.0851063829787234,,,,0.3333333333333333,,,,,0.2,,0.06666666666666667,,0.06666666666666667,,0.44680851063829785,,0.4539904255319149,0.4313,0.41384999999999994,0.16363636363636364,0.18,0.0967741935483871,0.41935483870967744,9.823809523809524,25.16,0.41630901287553645,1.0,4.0,,2.0,,2.0,,,1.0,,1.0,,,1.0,1.0,,,,0.037037037037037035,0.06666666666666667,0.5714285714285714,0.5714285714285714,,1.0,,,,,,,,True,,
682,1610612745,Bob Sura,Bob Sura,682,HOU,9940.0,166.0,-36.0,304.0,304,109.0,85,46.0,608,6.0,16.0,3.0,3.0,7.0,3.0,3.0,10.0,2.0,4.0,,,1.0,2.0,3.0,7.0,,2.0,3.0,12.0,29.0,5.0,11.0,6.0,45.0,362,1.0,3.0,,,3.0,5.0,13.0,3.0,5.0,2.0,21.0,8.0,16.0,15.0,,7.0,3.0,1.0,9.0,4.0,13.0,1.0,3.0,3.0,1.0,5.0,30.0,2.0,3.0,,4.0,13.0,18.0,5.0,23.0,1.0,7.0,3.0,4.0,9.0,1.0,7.0,2.0,2.0,,11.0,4.0,3.0,15.0,1.0,,10.0,,,3.0,2.0,,,,,21.0,109.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,,0.6,0.45454545454545453,0.41379310344827586,0.3333333333333333,0.38461538461538464,0.4875,0.3333333333333333,0.5277777777777778,0.5,0.375,0.5,0.275,0.034482758620689655,0.0625,,15.819209039548022,0.8181818181818182,,0.11926605504587157,0.027522935779816515,0.13793103448275862,0.05128205128205128,0.12318840579710146,0.033783783783783786,,0.034482758620689655,0.024390243902439025,0.15,0.1875,0.125,0.2,0.047619047619047616,,0.4,0.375,0.4,0.5,0.075,0.25,0.3,0.3,0.3333333333333333,0.1,0.5,0.5,1.0,0.175,0.42857142857142855,0.42857142857142855,1.0,1.0,,,,,0.3888888888888889,0.42857142857142855,0.1111111111111111,0.5,0.16666666666666666,0.6666666666666666,0.675,0.42857142857142855,0.508745,0.58245,0.4922055555555557,0.06976744186046512,0.09375,0.06666666666666667,0.4666666666666667,6.851724137931033,24.527272727272724,0.35855263157894735,1.0,3.0,,1.0,,,,1.0,,,1.0,,,,,,,0.16666666666666666,0.05128205128205128,0.047619047619047616,1.0,1.0,,0.3333333333333333,,,,,,0.1,,True,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,11565.0,193.0,-36.0,362.0,352,124.0,100,50.0,714,33.0,40.0,11.0,13.0,14.0,28.0,,5.0,,,,,,,,,,,,47.0,73.0,,,35.0,129.0,427,8.0,13.0,,,28.0,15.0,18.0,,,13.0,43.0,64.0,30.0,,,,,7.0,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,4.0,18.0,,3.0,17.0,24.0,22.0,46.0,1.0,2.0,2.0,,4.0,,1.0,12.0,3.0,,16.0,6.0,11.0,26.0,2.0,7.0,47.0,5.0,,22.0,4.0,15.0,3.0,15.0,10.0,43.0,124.0,2.0,0.6808510638297872,0.8205128205128205,,,,,,0.6438356164383562,0.6153846153846154,0.8333333333333334,0.6438356164383562,0.6153846153846154,0.8333333333333334,0.6861702127659575,0.6666666666666666,0.8269230769230769,,0.0958904109589041,0.1,,26.378896882494004,0.25,,0.13076923076923078,0.1565217391304348,0.0967741935483871,0.0851063829787234,0.12422360248447205,0.13580246913580246,0.10416666666666667,0.12121212121212122,0.08163265306122448,0.19230769230769232,0.14545454545454545,0.11538461538461539,,0.05263157894736842,0.6666666666666666,0.547945205479452,0.825,0.9166666666666666,0.696969696969697,0.3835616438356164,0.0684931506849315,,,,,,,,,,,,0.8461538461538461,,,,,0.7777777777777778,0.9285714285714286,,,,,0.547945205479452,,0.47824794520547936,0.527025,0.5272722222222224,0.24444444444444444,0.24444444444444444,0.21705426356589147,0.3333333333333333,4.22054794520548,,0.3425414364640884,8.0,14.0,,12.0,,16.0,,4.0,1.0,,1.0,,,12.0,,,,0.3333333333333333,0.20454545454545456,0.17391304347826086,0.5,0.56,0.6428571428571429,0.7272727272727273,,,,,0.10714285714285714,,1.0,True,,
468,1610612745,Jon Barry,Jon Barry,468,HOU,7822.0,130.0,25.0,242.0,234,89.0,97,31.0,476,2.0,6.0,,1.0,4.0,2.0,4.0,9.0,1.0,5.0,,1.0,1.0,4.0,6.0,8.0,,,,7.0,17.0,7.0,13.0,7.0,42.0,247,,1.0,,1.0,2.0,2.0,7.0,1.0,4.0,2.0,9.0,12.0,2.0,18.0,,8.0,6.0,1.0,7.0,,7.0,,,2.0,4.0,1.0,14.0,1.0,,,6.0,9.0,21.0,1.0,22.0,,2.0,2.0,,3.0,,3.0,1.0,,,4.0,3.0,7.0,10.0,1.0,,8.0,,,3.0,1.0,,,,,9.0,89.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5384615384615384,,0.25,0.5384615384615384,0.4117647058823529,,0.2857142857142857,0.5833333333333334,,0.3181818181818182,0.6176470588235294,0.3333333333333333,0.375,0.43333333333333335,0.058823529411764705,0.16666666666666666,,13.768115942028986,0.75,,0.10112359550561797,,0.18181818181818182,0.037037037037037035,0.12295081967213115,0.009708737864077669,,0.058823529411764705,0.05263157894736842,,0.21875,0.18518518518518517,0.16666666666666666,,,0.2,0.3333333333333333,0.4,1.0,0.06666666666666667,0.3,0.4444444444444444,0.4444444444444444,0.75,0.16666666666666666,0.2,0.2,1.0,0.26666666666666666,0.75,0.75,0.8333333333333334,,0.5,,,,0.36363636363636365,0.25,0.36363636363636365,0.25,,,0.6333333333333333,0.75,0.48497166666666663,0.3623,0.5125590909090909,0.09090909090909091,0.15,0.047619047619047616,0.21428571428571427,11.48235294117647,24.284615384615385,0.3677685950413223,,1.0,,2.0,3.0,,,6.0,1.0,,,,,,,,,0.46153846153846156,,,0.5,0.5,1.0,,,,,,,,,True,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,4679.0,78.0,24.0,135.0,138,50.0,53,20.0,273,5.0,7.0,5.0,4.0,6.0,3.0,,,,,,,,,,,,,,6.0,10.0,,,8.0,20.0,135,3.0,5.0,,,10.0,5.0,7.0,,,5.0,15.0,4.0,8.0,,,,,,,2.0,2.0,2.0,,,,,6.0,3.0,7.0,,5.0,12.0,20.0,10.0,30.0,,1.0,1.0,,3.0,,1.0,3.0,2.0,1.0,6.0,4.0,8.0,11.0,2.0,1.0,11.0,1.0,,6.0,,7.0,,7.0,5.0,15.0,50.0,1.0,0.3333333333333333,0.6666666666666666,,,,,,0.6,0.6,0.7142857142857143,0.6,0.6,0.7142857142857143,0.6666666666666666,0.625,0.8333333333333334,,,,,13.375796178343949,0.5,,0.2222222222222222,0.12727272727272726,0.25,0.3333333333333333,0.22972972972972974,0.15625,0.07692307692307693,0.42857142857142855,0.09523809523809523,0.4166666666666667,0.23809523809523808,0.2857142857142857,0.16666666666666666,,0.7142857142857143,0.7,0.7142857142857143,0.7142857142857143,0.2,0.3,,,,,,,,,,,,,1.0,,,,,0.8571428571428571,0.6666666666666666,,,,,0.7,,0.51683,0.5682499999999999,0.5550714285714285,0.4,0.4,0.5,0.75,2.7399999999999998,,0.37037037037037035,3.0,1.0,,4.0,,6.0,,3.0,1.0,,1.0,,,7.0,,,,0.5,0.21052631578947367,0.1,0.3333333333333333,0.3333333333333333,1.0,0.6,,,,,,,,True,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,9.0,,-1.0,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
