EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Arc3Assists,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,LostBallSteals,3SecondViolations,DefAtRimReboundPct,PenaltyArc3FGM,PenaltyFG3M,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,ShortMidRangeAssists,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,on,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,31.0,1,-2,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2873,1610612751,Billy Thomas,Billy Thomas,2873,NJN,31.0,1,-2,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,7505.0,125,-24,237,241,75,90,28.0,478,6.0,19.0,1.0,4.0,3.0,8.0,7.0,14.0,4.0,16.0,1.0,,,5.0,12.0,1.0,3.0,17.0,49.0,5.0,13.0,20.0,69.0,271,1.0,4.0,1.0,,2.0,6.0,14.0,3.0,15.0,33.0,12.0,22.0,12.0,2.0,12.0,5.0,,13.0,17.0,3.0,6.0,38.0,,3.0,3.0,13.0,2.0,18.0,3.0,21.0,,8.0,5.0,4.0,2.0,5.0,2.0,9.0,2.0,6.0,11.0,4.0,23.0,2.0,9.0,3.0,33.0,75,,0.35294117647058826,0.375,0.8,0.38461538461538464,0.38461538461538464,0.3469387755102041,0.25,0.42857142857142855,0.3951612903225806,0.2,0.5294117647058824,0.4788732394366197,0.2,0.6666666666666666,0.20967741935483872,,,29.629629629629626,0.4444444444444444,0.18181818181818182,0.16883116883116883,0.034482758620689655,0.13636363636363635,,0.16161616161616163,0.02608695652173913,0.045454545454545456,0.08,,,0.3333333333333333,0.16666666666666666,,0.3064516129032258,0.3157894736842105,0.3157894736842105,0.22580645161290322,0.5,0.5,0.42857142857142855,0.25806451612903225,0.25,0.25,0.5,0.016129032258064516,0.1935483870967742,0.4166666666666667,0.4166666666666667,0.8,0.8,0.25,,0.2,0.47058823529411764,0.375,,0.17647058823529413,0.5161290322580645,0.4166666666666667,0.48014838709677415,0.6034499999999999,0.5135852941176471,0.1323529411764706,0.16363636363636364,0.028985507246376812,0.4782608695652174,8.375510204081634,25.353846153846156,0.31645569620253167,4.0,4.0,,,3.0,,,0.10714285714285714,0.16666666666666666,,3.0,,0.08,2.0,2.0,,,,,0.6666666666666666,,,0.6666666666666666,,,,4.0,,,,,,,False,3.0,1.0,,,,,,,,,,,,
2074,1610612751,Jabari Smith,Jabari Smith,2074,NJN,169.0,3,-5,7,6,5,6,,13,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,5195.0,87,-17,168,173,69,78,19.0,341,8.0,10.0,1.0,1.0,1.0,2.0,,6.0,3.0,6.0,5.0,2.0,3.0,1.0,2.0,,1.0,11.0,22.0,2.0,7.0,12.0,40.0,192,1.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,6.0,8.0,18.0,4.0,6.0,,2.0,1.0,1.0,5.0,7.0,4.0,,16.0,3.0,,1.0,5.0,3.0,9.0,3.0,12.0,,2.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,18.0,,8.0,1.0,8.0,69,2.0,0.8181818181818182,0.8181818181818182,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.25,0.4827586206896552,0.25,0.125,0.5263157894736842,0.4,0.3333333333333333,0.2413793103448276,0.045454545454545456,,22.105263157894736,0.75,0.42857142857142855,0.09090909090909091,,0.07142857142857142,0.14285714285714285,0.08695652173913043,0.04054054054054054,,,,0.14285714285714285,,,,0.3448275862068966,0.8,0.8,0.20689655172413793,,,,0.20689655172413793,0.5,0.5,0.6666666666666666,0.1724137931034483,0.06896551724137931,0.5,0.5,1.0,0.25,1.0,0.5,,0.25,0.5,0.375,0.125,0.5862068965517241,0.5,0.5253241379310345,0.62685,0.5135124999999999,0.21621621621621623,0.26666666666666666,0.1,0.2,7.245454545454546,23.657142857142862,0.4107142857142857,2.0,1.0,,1.0,,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.875,1.0,1.0,,0.1,,,,,,,,0.25,,,,,,1.0,,,,,,,False,,,1.0,1.0,0.2,0.2,1.0,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,7354.0,123,-37,233,234,69,87,27.0,467,6.0,8.0,1.0,2.0,2.0,2.0,2.0,7.0,1.0,10.0,4.0,,2.0,8.0,17.0,2.0,7.0,9.0,25.0,9.0,21.0,5.0,50.0,273,1.0,3.0,2.0,,5.0,3.0,7.0,9.0,3.0,18.0,4.0,14.0,27.0,,17.0,8.0,1.0,13.0,17.0,6.0,4.0,38.0,2.0,5.0,2.0,13.0,,15.0,7.0,22.0,3.0,8.0,6.0,3.0,3.0,4.0,,7.0,2.0,3.0,7.0,,10.0,1.0,1.0,2.0,18.0,69,2.0,0.2222222222222222,0.2222222222222222,1.0,0.42857142857142855,0.42857142857142855,0.36,0.3333333333333333,0.42857142857142855,0.4891304347826087,0.5,0.46875,0.5,0.5,0.47368421052631576,0.45652173913043476,0.04,,21.50943396226415,0.42857142857142855,,0.17333333333333334,0.05952380952380952,0.1,0.06451612903225806,0.15789473684210525,0.06086956521739131,0.09523809523809523,,0.07894736842105263,0.05,0.21739130434782608,0.1111111111111111,0.1111111111111111,0.17391304347826086,0.75,0.75,0.15217391304347827,0.2857142857142857,0.2857142857142857,0.5,0.21739130434782608,0.1,0.1111111111111111,,0.08695652173913043,0.3695652173913043,0.47058823529411764,0.47058823529411764,1.0,0.4,0.5,,0.4,0.125,1.0,0.125,0.4375,0.6304347826086957,0.47058823529411764,0.5032423913043478,0.5188666666666667,0.505553125,0.041666666666666664,0.038461538461538464,0.1,0.36,9.504000000000001,24.428571428571427,0.296137339055794,4.0,4.0,,,,,0.09090909090909091,0.21428571428571427,0.16666666666666666,,2.0,,0.08333333333333333,3.0,3.0,,,,,0.3333333333333333,,,0.42857142857142855,1.0,1.0,,3.0,0.5,,,0.5,1.0,,False,,3.0,1.0,,0.25,0.25,1.0,1.0,1.0,0.1,0.045454545454545456,,,
696,1610612751,Travis Best,Travis Best,696,NJN,2328.0,39,1,71,76,28,42,4.0,147,4.0,4.0,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,,,,2.0,,1.0,6.0,6.0,,4.0,2.0,14.0,86,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,5.0,4.0,8.0,,2.0,1.0,,,4.0,5.0,1.0,1.0,11.0,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,,2.0,1.0,,4.0,,3.0,1.0,1.0,,5.0,28,1.0,0.3333333333333333,0.4,,,,1.0,1.0,1.0,0.6,1.0,0.6666666666666666,0.5909090909090909,1.0,0.625,0.4,,,17.333333333333332,0.5,0.3333333333333333,0.047619047619047616,0.058823529411764705,,,0.04,0.04,0.5,,,,0.14285714285714285,,,0.4,1.0,1.0,,,,,0.2,1.0,1.0,0.5,0.2,0.2,,,,1.0,1.0,,,0.6666666666666666,1.0,,0.3333333333333333,0.8,,0.5624666666666667,0.5055,0.6661,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.35714285714285715,5.966666666666666,36.925,0.39436619718309857,1.0,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,2.0,,,,,,,False,,1.0,,1.0,,,,,,,,1.0,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,6249.0,104,-30,197,200,59,72,25.0,397,2.0,2.0,2.0,2.0,,,,,2.0,10.0,,,,,,,,4.0,12.0,,,3.0,11.0,218,2.0,3.0,,,4.0,,4.0,,1.0,1.0,4.0,4.0,,4.0,,,,,1.0,,,3.0,1.0,5.0,4.0,9.0,1.0,14.0,6.0,20.0,,1.0,,,,2.0,,2.0,,6.0,15.0,1.0,8.0,,3.0,1.0,1.0,59,4.0,0.5,1.0,,,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.34375,0.6666666666666666,0.08333333333333333,,,,7.964601769911505,,0.09090909090909091,0.14285714285714285,0.06756756756756757,0.19047619047619047,0.03333333333333333,0.15476190476190477,0.057692307692307696,0.1111111111111111,0.05555555555555555,0.05263157894736842,,,0.17647058823529413,,0.16666666666666666,1.0,1.0,,,,,0.8333333333333334,0.2,0.2,1.0,,,,,,0.6666666666666666,1.0,,,,,,,0.16666666666666666,,0.41832500000000006,0.4892666666666667,0.39565000000000006,0.2,0.2,0.36363636363636365,0.09090909090909091,14.866666666666669,,0.29949238578680204,1.0,1.0,,1.0,,,0.1,0.16666666666666666,,,1.0,1.0,0.22727272727272727,,,,,,,,0.25,,,,,,,,,,,,,False,,,,,,,,,,,,,1.0,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,7456.0,124,-30,234,237,76,85,28.0,471,8.0,12.0,6.0,7.0,6.0,7.0,8.0,14.0,8.0,15.0,,,,,,,,24.0,41.0,,,13.0,61.0,269,9.0,11.0,,1.0,19.0,7.0,13.0,,4.0,18.0,36.0,12.0,,8.0,,,1.0,3.0,7.0,,2.0,18.0,3.0,6.0,8.0,7.0,4.0,19.0,9.0,28.0,,,,2.0,,3.0,2.0,5.0,3.0,8.0,15.0,2.0,18.0,,7.0,2.0,18.0,76,1.0,0.75,0.9,,,,0.5853658536585366,0.8181818181818182,0.5384615384615384,0.5853658536585366,0.8181818181818182,0.5384615384615384,0.61,0.7916666666666666,0.6,,0.024390243902439025,0.08333333333333333,20.59925093632959,0.4,0.36363636363636365,0.0945945945945946,0.07142857142857142,0.36363636363636365,0.1,0.15625,0.07894736842105263,0.18181818181818182,0.043478260869565216,0.02564102564102564,0.10526315789473684,0.041666666666666664,0.3888888888888889,,0.2926829268292683,0.6666666666666666,0.7272727272727273,0.34146341463414637,0.5714285714285714,0.5714285714285714,0.875,0.36585365853658536,0.5333333333333333,0.5333333333333333,0.875,,,,,,0.6363636363636364,0.8571428571428571,,,0.5384615384615384,0.8571428571428571,,,0.2926829268292683,,0.44583658536585363,0.4995555555555556,0.49222307692307693,0.14583333333333334,0.14583333333333334,0.3114754098360656,0.29508196721311475,9.800000000000002,,0.3247863247863248,4.0,4.0,,1.0,,,0.09090909090909091,0.11538461538461539,0.5,0.3333333333333333,,1.0,0.125,,,1.0,1.0,1.0,,,0.25,,,,,,1.0,,,,,,,False,,,,,,,,,,,,,1.0,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,2604.0,43,-17,81,79,17,11,9.0,160,,1.0,,,,,1.0,2.0,,2.0,1.0,,,1.0,3.0,,,1.0,5.0,1.0,4.0,2.0,7.0,96,,,,,,1.0,1.0,,,2.0,,2.0,3.0,,3.0,1.0,,1.0,1.0,,1.0,2.0,,1.0,,4.0,,4.0,1.0,5.0,1.0,,,,,4.0,,4.0,,3.0,6.0,1.0,2.0,,1.0,,2.0,17,1.0,,,1.0,0.25,0.25,0.2,,1.0,0.2777777777777778,,1.0,0.35,,1.0,0.4444444444444444,,,15.053763440860214,,,0.16,0.02631578947368421,,,0.125,0.022222222222222223,,0.1111111111111111,,,0.18181818181818182,,0.14285714285714285,0.1111111111111111,,,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5555555555555556,0.3333333333333333,0.471,,0.4098,0.1,0.16666666666666666,,0.2857142857142857,10.78,24.275,0.20987654320987653,,,1.0,,,,,0.25,,,,,,,,2.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,False,,2.0,,,,,,,,,,,,1.0
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,128.0,2,-4,5,4,5,4,,9,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
2565,1610612751,Zoran Planinic,Zoran Planinic,2565,NJN,128.0,2,-4,5,4,5,4,,9,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
2873,1610612751,Billy Thomas,Billy Thomas,2873,NJN,44.0,1,-3,2,1,2,1,,3,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3682,,0.3682,,,,,17.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
