EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,OffThreePtRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,NonShootingFoulsDrawn,PtsPutbacks,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,on,HeaveAttempts,Corner3Assists,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,1567.0,26,46,48,7,22,6,94,1.0,2.0,1.0,1.0,1.0,2.0,4,4.0,34,2.0,2.0,1.0,1.0,2.0,4.0,6.0,1.0,7.0,1.0,1.0,1.0,1.0,2,1.0,2.0,1.0,1.0,1.0,1.0,7,0.5,0.5,0.5,0.5,0.4,0.25,0.5,10.909090909090908,0.18181818181818182,0.038461538461538464,0.3333333333333333,0.21428571428571427,0.03571428571428571,0.1,0.1,0.2,0.2857142857142857,0.6666666666666666,0.5,0.5,1.0,1.0,0.25,1.0,1.0,0.25,0.5,0.54,0.2,0.2,7.550000000000001,0.15217391304347827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,2476.0,41,75,77,20,35,9,152,1.0,1.0,,3.0,2.0,2.0,6,16.0,60,4.0,,,1.0,2.0,3.0,5.0,1.0,6.0,3.0,6.0,1.0,1.0,3,1.0,6.0,3.0,,,,20,1.0,1.0,0.3333333333333333,0.4166666666666667,0.5333333333333333,,,24.137931034482758,0.09375,0.03225806451612903,0.2,0.11904761904761904,0.02857142857142857,,0.07692307692307693,,0.18181818181818182,0.2,0.08333333333333333,1.0,1.0,1.0,0.25,,,0.16666666666666666,0.5833333333333334,0.46700416666666666,0.2,0.3333333333333333,11.366666666666667,0.26666666666666666,14.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,5.0,6.0,5.0,2.0,7.0,7.0,4.0,3.0,14.0,1.0,1.0,3.0,2.0,3.0,5.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,1.25,0.5,1.25,0.625,0.5,0.5,0.2,0.2,0.5,0.5,1.0,0.08333333333333333,0.4166666666666667,0.4,0.4,1.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4681,0.44566666666666666,0.3125,0.3125,24.700000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,2791.0,47,85,86,22,38,12,171,4.0,5.0,2.0,9.0,5.0,8.0,19,26.0,67,10.0,6.0,3.0,2.0,1.0,3.0,5.0,2.0,7.0,2.0,2.0,,,2,,11.0,5.0,,,,22,0.625,0.625,0.42105263157894735,0.42105263157894735,0.5909090909090909,0.15789473684210525,,24.0,0.08571428571428572,0.05,0.09090909090909091,0.08695652173913043,0.044444444444444446,0.06666666666666667,0.16666666666666666,,0.07142857142857142,0.2,0.2631578947368421,0.8,0.8,0.5,0.47368421052631576,0.2222222222222222,0.25,0.2631578947368421,0.2631578947368421,0.4630315789473684,0.2727272727272727,0.23809523809523808,10.178947368421053,0.25882352941176473,15.0,2.0,,,,,,,,,,,10.0,2.0,4.0,,,5.0,5.0,,,6.0,12.0,,,,3.0,6.0,2.0,,15.0,,,,1.0,,12.0,,,,,,,0.5,0.5,0.6,0.5,1.0,,,,,0.4,0.6666666666666666,1.0,,,,,,,,,,,,,0.44835,0.50808,0.19230769230769232,0.46153846153846156,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,0.6,0.1111111111111111,0.4,0.14285714285714285,0.058823529411764705,0.5,0.25,1.0,0.4,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,2194.0,37,64,65,18,26,10,129,2.0,5.0,2.0,5.0,4.0,4.0,14,8.0,53,6.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,8.0,,1.0,,2.0,2,,,,,,,18,0.75,0.75,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.07142857142857142,,19.23076923076923,0.1,0.0625,0.1111111111111111,0.10256410256410256,0.08333333333333333,,0.1111111111111111,0.2222222222222222,,,0.35714285714285715,0.4,0.4,1.0,0.35714285714285715,0.4,0.5,0.2857142857142857,0.35714285714285715,0.47528571428571426,,,8.2,0.28125,7.0,,,,,,,,,,,,,,2.0,,,,3.0,,,,2.0,,,,2.0,2.0,1.0,1.0,4.0,2.0,,1.0,,,2.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,1.0,0.16666666666666666,0.2,,,,,,,,,,,,,,,,0.4011,0.5705666666666667,,0.25,,,,1.0,2.0,,1.0,,,,1.0,,,,0.3333333333333333,0.2,,0.2,0.06666666666666667,0.5,,,0.6666666666666666,0.5,,1.0,1.0,2.0,1.0,1.0,0.25,0.3333333333333333,0.1111111111111111,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,1610612765,Elden Campbell,Elden Campbell,922,DET,3467.0,58,104,107,34,56,15,211,3.0,5.0,,4.0,4.0,4.0,13,12.0,90,6.0,2.0,3.0,2.0,2.0,10.0,15.0,3.0,18.0,1.0,4.0,1.0,5.0,13,1.0,8.0,4.0,,,,34,0.75,0.75,0.3076923076923077,0.3076923076923077,0.35294117647058826,0.23076923076923078,0.4,16.935483870967744,0.23809523809523808,0.04081632653061224,0.14285714285714285,0.21428571428571427,0.05454545454545454,0.05555555555555555,0.2857142857142857,0.25,0.1875,0.14285714285714285,0.38461538461538464,0.6,1.0,0.6666666666666666,0.3076923076923077,,,0.3076923076923077,0.38461538461538464,0.42837692307692304,0.23529411764705882,0.23529411764705882,8.892307692307693,0.3269230769230769,9.0,1.0,,,,,,,,,,,4.0,,1.0,,,2.0,5.0,,,1.0,3.0,,,,3.0,5.0,3.0,,12.0,2.0,1.0,3.0,,2.0,3.0,3.0,,,,,,,,0.2,0.3333333333333333,0.25,,0.75,,0.14285714285714285,0.25,0.25,1.0,,,,,,,,,,,,,,0.44286000000000003,0.16666666666666666,0.25,,,,1.0,3.0,2.0,1.0,2.0,2.0,,3.0,,,,0.2,0.25,,0.3333333333333333,0.05,,,,0.6,0.3333333333333333,,1.0,,1.0,1.0,,0.16666666666666666,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,1560.0,26,49,51,22,36,5,100,1.0,2.0,,,2.0,2.0,4,10.0,46,2.0,2.0,1.0,,,,,,,3.0,3.0,2.0,1.0,5,1.0,,,1.0,1.0,1.0,22,0.5,0.5,0.5,0.625,0.625,0.25,0.5,20.0,,,,,,,,,,,0.25,0.5,1.0,1.0,,,,0.25,0.75,0.46674374999999996,,,10.475,0.4489795918367347,,1.0,1.0,1.0,2.0,3.0,,,1.0,2.0,2.0,4.0,,,1.0,,,,3.0,1.0,3.0,,5.0,6.0,3.0,2.0,1.0,1.0,1.0,,2.0,2.0,,,,,5.0,2.0,1.0,0.5,,0.3333333333333333,0.5,,,0.4166666666666667,,0.4166666666666667,0.5,,,,0.5,0.5,,0.125,0.375,0.6666666666666666,0.6666666666666666,1.0,,,,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.4221,0.4777833333333333,,0.5,25.325,,1.0,1.0,2.0,,1.0,,,,,2.0,,,0.3333333333333333,,,,,,1.0,,0.3333333333333333,0.5,,,,2.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,604.0,10,18,19,8,10,3,37,,,,1.0,1.0,,2,,13,,,1.0,3.0,,4.0,5.0,3.0,8.0,,1.0,,,1,,,,2.0,1.0,2.0,8,,,,,,0.5,,13.043478260869565,0.36363636363636365,0.3,,0.3333333333333333,0.2727272727272727,0.25,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.5,,,0.5,,0.3539,,,12.15,0.4444444444444444,5.0,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.33,0.3539,,,,,,,,,,,,,1.0,,,,,1.0,,0.5,0.5,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,599.0,10,19,19,5,3,3,38,1.0,2.0,,1.0,1.0,2.0,4,8.0,14,2.0,2.0,,1.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,,1.0,2,1.0,3.0,1.0,,,,5,0.5,0.5,0.5,0.7,0.6666666666666666,,,27.272727272727273,0.3333333333333333,0.25,0.25,0.3,0.16666666666666666,,,0.3333333333333333,1.0,0.5,0.4,0.5,0.5,1.0,0.2,,,0.2,0.6,0.52472,0.2,0.25,7.125,0.2631578947368421,12.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,0.5,,0.2,,,,1.0,1.0,,,0.2,1.0,1.0,1.0,,,,,,,1.0,,,0.125,,25.3,,,,,1.0,,,,,1.0,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,966.0,16,28,29,13,20,6,57,3.0,5.0,,,3.0,5.0,8,10.0,30,2.0,8.0,,,,1.0,1.0,,1.0,,1.0,,1.0,1,,,,,,,13,0.2,0.2,0.625,0.625,0.625,,,25.0,0.1,,,0.07142857142857142,,,,0.25,,,0.625,0.6,0.6,0.3333333333333333,,,,0.375,0.625,0.478925,,,6.65,0.4642857142857143,-5.0,2.0,,,,,,,,,,,,,1.0,,,,4.0,,,,6.0,,,,1.0,1.0,,,2.0,,,1.0,,,6.0,,,,,,,,,0.75,,0.75,,1.0,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,0.3431,0.50725,,0.6,,,,2.0,3.0,,3.0,,,1.0,,,,,0.75,,,,,,,,0.75,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,514.0,9,15,15,8,15,3,30,,,1.0,1.0,2.0,1.0,3,3.0,23,,2.0,,1.0,,,,1.0,1.0,,,,1.0,2,,1.0,,,,,8,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,16.666666666666668,,0.125,,,0.1111111111111111,0.25,,,,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,0.37633333333333335,,,14.533333333333333,0.5333333333333333,-9.0,,,,,,,,,,,,1.0,1.0,1.0,,,3.0,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.4316,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
