EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FtPoints,PenaltyFtPoints,PtsUnassisted2s,TwoPtAssists,ShortMidRangeAssists,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,LongMidRangePctBlocked,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,SecondChancePoints,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassSteals,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChancePointsPct,SecondChanceAtRimFGM,Corner3FGM,FG3M,SecondChanceFG2M,PtsAssisted3s,PtsPutbacks,Fg3aBlocked,FTDefRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,LongMidRangePctAssisted,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,OffFTReboundPct,on,SecondChanceCorner3FGM,Arc3FGM,SecondChanceFG3M,NonHeaveArc3FGM,BlockedLongMidRange,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,Arc3Assists,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Defensive 3 Seconds Violations,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,791.0,13,-12.0,28,31,16.0,26,4.0,59,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,31,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,16.0,1.0,1.0,1.0,0.2,0.5,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.2,0.5,21.875,0.125,0.08333333333333333,0.3333333333333333,0.18181818181818182,0.05555555555555555,0.2,0.2,0.5,0.2,0.2857142857142857,0.5,1.0,1.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5714285714285714,0.4982857142857142,0.5571,0.5179833333333334,1.0,5.54,24.45,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,1775.0,30,-16.0,59,57,29.0,34,9.0,116,3.0,5.0,,1.0,3.0,7.0,,,,2.0,10.0,21.0,2.0,25.0,71,,,5.0,11.0,1.0,12.0,2.0,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,4.0,12.0,29.0,,0.1,0.1,0.47619047619047616,0.45454545454545453,0.43478260869565216,0.4166666666666667,0.5,0.46153846153846156,0.08695652173913043,0.047619047619047616,,40.57971014492754,,,,,,,,,,0.21739130434782608,0.6,0.6,,0.30434782608695654,,0.08695652173913043,,,0.25,0.3333333333333333,,0.30434782608695654,0.42860217391304345,,0.4184666666666667,0.48,10.40952380952381,24.6,0.4915254237288136,5.0,2.0,9.0,1.0,5.0,2.0,18.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,0.1111111111111111,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.2,0.391304347826087,0.2222222222222222,0.25,0.08333333333333333,0.12,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,3474.0,58,-8.0,109,112,12.0,31,11.0,221,4.0,9.0,1.0,,1.0,4.0,,,,,8.0,17.0,,29.0,119,2.0,,,1.0,,4.0,2.0,,2.0,1.0,7.0,1.0,15.0,1.0,1.0,5.0,6.0,2.0,8.0,,4.0,6.0,4.0,12.0,1.0,0.125,0.125,0.47058823529411764,,0.47058823529411764,,0.6041666666666666,0.6666666666666666,,0.11764705882352941,0.1111111111111111,22.764227642276424,0.13157894736842105,0.020833333333333332,0.09090909090909091,0.12244897959183673,0.038461538461538464,0.07142857142857142,0.29411764705882354,0.14285714285714285,,0.5294117647058824,0.4444444444444444,0.5,0.25,0.23529411764705882,,,0.5,,1.0,,,0.5294117647058824,0.5194411764705883,0.4194,0.8149,0.13793103448275862,7.264705882352941,,0.11009174311926606,2.0,2.0,4.0,,13.0,4.0,14.0,6.0,1.0,2.0,,2.0,2.0,,1.0,1.0,4.0,,14.0,,5.0,,0.5,0.5,0.6666666666666666,,0.23529411764705882,0.5,0.5,,0.22727272727272727,0.22727272727272727,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.25,0.25,0.5,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,4559.0,76,-23.0,146,146,37.0,60,18.0,292,7.0,9.0,4.0,3.0,4.0,,8.0,,2.0,3.0,7.0,9.0,11.0,29.0,164,4.0,,3.0,4.0,5.0,9.0,4.0,3.0,,,3.0,,6.0,3.0,1.0,3.0,5.0,3.0,8.0,,4.0,9.0,9.0,37.0,2.0,0.2857142857142857,0.4,0.7777777777777778,0.75,0.65,0.3333333333333333,0.6904761904761905,0.45,0.55,,,12.650602409638555,0.057692307692307696,0.04918032786885246,0.058823529411764705,0.057971014492753624,0.041666666666666664,,,,,0.45,0.7777777777777778,0.7777777777777778,0.2857142857142857,,0.4,0.15,1.0,,0.4444444444444444,0.75,0.2222222222222222,1.0,0.589775,0.634,0.5740611111111111,0.3103448275862069,0.8777777777777778,23.672727272727272,0.2534246575342466,,,,3.0,3.0,3.0,10.0,3.0,1.0,2.0,2.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.05,0.1111111111111111,1.0,9.0,1.0,1.0,,,,,,1.0,1.125,,,,0.3103448275862069,4.0,4.0,4.0,4.0,12.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.36363636363636365,0.36363636363636365,1.0,1.0,0.09090909090909091,0.3333333333333333,0.2,0.045454545454545456,0.08695652173913043,0.06666666666666667,0.14285714285714285,0.16666666666666666,0.5,0.5,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,3271.0,55,-13.0,105,107,14.0,31,14.0,212,1.0,3.0,,,1.0,1.0,,,,,3.0,12.0,,12.0,117,2.0,,,1.0,,2.0,6.0,,1.0,,3.0,,6.0,,3.0,12.0,17.0,1.0,18.0,,1.0,3.0,2.0,14.0,1.0,1.0,1.0,0.25,,0.25,,0.35294117647058826,0.3333333333333333,,0.08333333333333333,0.3333333333333333,15.702479338842975,0.3,,0.21428571428571427,0.2777777777777778,0.019230769230769232,,0.3333333333333333,0.2222222222222222,,0.25,0.3333333333333333,0.5,1.0,0.08333333333333333,,,,,1.0,,,0.25,0.40958333333333335,0.41165,0.3535,0.16666666666666666,13.141666666666666,,0.13333333333333333,,2.0,8.0,,6.0,2.0,,3.0,2.0,,,2.0,,,,,2.0,,10.0,,4.0,,1.0,,,,0.6666666666666666,0.25,0.25,,0.25,0.25,,,1.0,,1.0,,2.0,,,1.0,,,0.2,0.5,,,,,,,,,2.0,8.0,4.0,4.0,8.0,,,,,,,,0.6666666666666666,,,0.14285714285714285,0.45454545454545453,0.2,,,,,,3.0,1.0,0.375,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,374.0,6,1.0,11,10,10.0,10,2.0,21,,1.0,,,1.0,,,,,,,1.0,,,9,,,,1.0,,,,,,,,,,,,3.0,3.0,,3.0,,,,,10.0,,,,,,,,,,,,,7.692307692307692,0.5,,,0.42857142857142855,,,0.3333333333333333,,,1.0,,,,,,,,,1.0,,,1.0,0.6557,,0.6557,,1.8,,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,1522.0,25,-13.0,46,48,20.0,33,6.0,94,,,,,,2.0,,,,,,3.0,,8.0,58,,,,,,5.0,,,,,,,,2.0,2.0,3.0,6.0,2.0,8.0,,3.0,5.0,5.0,20.0,1.0,,,,,,,0.5,0.8333333333333334,,,,17.307692307692307,0.17647058823529413,0.11764705882352941,0.3333333333333333,0.21739130434782608,0.08695652173913043,,0.16666666666666666,0.6666666666666666,,,,,,0.6666666666666666,,,,,,,,,0.3310666666666667,,,0.625,12.6,,0.43478260869565216,,,1.0,,8.0,5.0,,,,,,,1.0,,,,1.0,1.0,10.0,,3.0,,,,,,0.3333333333333333,,,,0.5,0.5,5.0,5.0,,,,,,,1.0,2.0,0.8333333333333334,,,,0.625,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,3093.0,52,-7.0,100,97,18.0,27,11.0,197,3.0,5.0,1.0,,,7.0,,,,,7.0,14.0,,18.0,113,1.0,,1.0,2.0,,2.0,12.0,,1.0,,2.0,,4.0,2.0,1.0,3.0,4.0,3.0,7.0,,1.0,7.0,2.0,18.0,,0.8571428571428571,0.8571428571428571,0.5,0.5,0.5,0.5,0.5294117647058824,0.5,,0.07142857142857142,,17.857142857142854,0.08823529411764706,0.05,0.125,0.09523809523809523,0.045454545454545456,,0.14285714285714285,0.16666666666666666,,0.35714285714285715,0.6,0.6,0.6666666666666666,0.5,,,1.0,,,,,0.35714285714285715,0.45835714285714285,0.471,0.42405000000000004,0.1111111111111111,6.807142857142858,,0.18,4.0,,2.0,,4.0,,2.0,2.0,1.0,3.0,1.0,,3.0,,,,3.0,,7.0,1.0,4.0,,,0.5714285714285714,0.6666666666666666,1.0,0.14285714285714285,,,,0.23529411764705882,0.23529411764705882,,,,1.0,,2.0,,1.0,1.0,,,0.14285714285714285,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,,0.125,,0.1,,,,,,,,,,,,1.0,2.0,1.0,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,2982.0,50,-13.0,96,93,18.0,31,12.0,189,3.0,9.0,3.0,,,5.0,,,,,7.0,21.0,,16.0,110,3.0,,,,,,8.0,,3.0,2.0,5.0,2.0,12.0,2.0,,2.0,3.0,3.0,6.0,,1.0,5.0,,18.0,,0.5714285714285714,0.6666666666666666,0.3333333333333333,,0.3333333333333333,,0.36363636363636365,,,0.14285714285714285,0.1111111111111111,24.77064220183486,0.05714285714285714,0.05,,0.044444444444444446,0.06382978723404255,0.125,0.07692307692307693,,,0.42857142857142855,0.3333333333333333,0.375,0.3333333333333333,0.23809523809523808,,,1.0,,,,,0.42857142857142855,0.48178095238095237,0.5939666666666666,,,8.4,,0.1875,2.0,2.0,7.0,,2.0,,6.0,3.0,1.0,1.0,1.0,,5.0,,,1.0,5.0,,2.0,,1.0,,,0.4,0.6666666666666666,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,,0.045454545454545456,0.045454545454545456,,4.0,2.0,,1.0,,,1.0,3.0,,0.6666666666666666,0.4,0.14285714285714285,0.25,0.25,2.0,,,2.0,,2.0,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,,0.058823529411764705,,0.1111111111111111,,,,,0.6666666666666666,,,,,1.0,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,1610612743,Wesley Person,Wesley Person,445,DEN,501.0,8,-3.0,16,16,6.0,11,2.0,32,,,,,,1.0,,,,,1.0,2.0,,2.0,11,,,,,,,2.0,,,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,6.0,,1.0,1.0,0.5,,0.5,,0.5,,,,,11.11111111111111,,0.125,,,0.1,,,,,,,,,0.5,,,,,,,,,0.40195000000000003,,,,15.8,,0.375,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
