EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,NonShootingFoulsDrawn,BlockedAtRim,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAssists,Offensive Fouls,3SecondViolations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,on,HeaveAttempts,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations
133,1610612745,David Wesley,David Wesley,133,HOU,5722.0,95.0,-1.0,174.0,171,56.0,37.0,29.0,345,1.0,5.0,1.0,1.0,1.0,1.0,2.0,9.0,5.0,8.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,15.0,6.0,10.0,1.0,25.0,201,1.0,2.0,2.0,2.0,8.0,2.0,4.0,2.0,4.0,10.0,4.0,2.0,18.0,2.0,1.0,3.0,4.0,3.0,7.0,2.0,1.0,2.0,2.0,17.0,2.0,2.0,5.0,7.0,2.0,9.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,56.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6,1.0,0.5,0.6,0.2,0.5,0.5,0.48,1.0,0.625,0.4807692307692308,1.0,0.625,0.4,0.2,0.4,0.1111111111111111,14.634146341463415,0.25,0.07936507936507936,0.09523809523809523,0.06896551724137931,0.08333333333333333,0.023809523809523808,0.1,0.04,0.16666666666666666,0.07692307692307693,0.0625,0.2,1.0,0.2,0.2,0.3333333333333333,1.0,0.04,0.36,0.2222222222222222,0.25,0.5,0.32,0.625,0.625,1.0,0.08,0.5,0.5,1.0,0.25,0.5,1.0,1.0,0.125,1.0,0.375,0.3333333333333333,0.125,1.0,0.6,0.5,0.506612,0.42610000000000003,0.49241250000000003,0.07692307692307693,0.125,0.32,0.4,12.639999999999999,23.740000000000002,0.3218390804597701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,5069.0,84.0,-14.0,156.0,153,48.0,30.0,25.0,309,13.0,21.0,4.0,5.0,5.0,3.0,5.0,14.0,1.0,3.0,,2.0,,2.0,3.0,15.0,1.0,5.0,19.0,38.0,4.0,18.0,17.0,67.0,191,2.0,4.0,1.0,4.0,9.0,10.0,12.0,1.0,7.0,31.0,4.0,34.0,6.0,15.0,3.0,3.0,10.0,4.0,14.0,3.0,1.0,9.0,1.0,32.0,,4.0,6.0,11.0,5.0,16.0,2.0,2.0,,3.0,,2.0,2.0,5.0,2.0,5.0,23.0,1.0,9.0,3.0,,3.0,1.0,31.0,48.0,,0.10526315789473684,0.1111111111111111,0.5,0.2222222222222222,0.25,0.14285714285714285,0.2222222222222222,0.5,0.5,0.8333333333333334,0.44642857142857145,0.4375,0.6052631578947368,0.5,0.5,0.6458333333333334,0.32142857142857145,0.07894736842105263,0.14285714285714285,,39.130434782608695,0.6,0.10714285714285714,0.26666666666666666,,0.14084507042253522,0.05063291139240506,,0.045454545454545456,0.2727272727272727,0.08695652173913043,0.25,0.3333333333333333,0.3333333333333333,0.375,0.6190476190476191,0.7222222222222222,0.07692307692307693,0.05357142857142857,0.25,0.35714285714285715,0.35714285714285715,0.2,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.26785714285714285,0.2,0.2,0.3333333333333333,0.5,0.25,,,0.2631578947368421,1.0,0.10526315789473684,,0.2631578947368421,0.2,0.6964285714285714,0.2,0.49665535714285713,0.48718333333333336,0.45798947368421056,0.140625,0.1956521739130435,0.13432835820895522,0.4626865671641791,8.163157894736843,24.927777777777777,0.3076923076923077,2.0,1.0,1.0,2.0,2.0,8.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,0.25,0.2,0.0784313725490196,0.09090909090909091,0.08695652173913043,0.034482758620689655,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,
1763,1610612745,Ryan Bowen,Ryan Bowen,1763,HOU,502.0,8.0,-19.0,13.0,18,12.0,5.0,1.0,31,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,27,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,12.0,2.0,,,,,,,,,,,,,,,,,,,,,7.142857142857142,,,,,,0.125,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3814,,0.3814,,,,,20.5,,0.9230769230769231,,,,,,,,,1.0,,,,,,,,,,,,,0.14285714285714285,,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,6489.0,108.0,-17.0,195.0,193,69.0,40.0,31.0,388,4.0,7.0,2.0,3.0,3.0,2.0,,3.0,,,,,,,5.0,12.0,,1.0,4.0,12.0,5.0,12.0,2.0,25.0,234,1.0,2.0,1.0,1.0,5.0,3.0,6.0,,1.0,6.0,6.0,2.0,15.0,12.0,5.0,,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,3.0,2.0,8.0,10.0,9.0,19.0,3.0,3.0,,2.0,1.0,2.0,1.0,3.0,1.0,18.0,2.0,,1.0,2.0,,2.0,,6.0,69.0,4.0,0.75,1.0,1.0,0.4166666666666667,1.0,,0.4166666666666667,0.3333333333333333,0.5,0.5,0.4791666666666667,0.8333333333333334,0.42857142857142855,0.5,0.8333333333333334,0.42857142857142855,0.5,,,,12.173913043478262,0.6666666666666666,0.11428571428571428,0.09090909090909091,0.09375,0.10869565217391304,0.08163265306122448,0.08695652173913043,0.15384615384615385,0.07692307692307693,0.0967741935483871,0.11764705882352941,,,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.75,0.08333333333333333,0.125,,,,,,,,0.5,0.4166666666666667,0.45454545454545453,1.0,0.6666666666666666,,,,0.42857142857142855,1.0,,,0.14285714285714285,,0.7916666666666666,0.4166666666666667,0.487675,0.5128,0.39947857142857146,0.04,0.07692307692307693,0.2,0.24,6.675,25.391666666666666,0.35384615384615387,1.0,,1.0,1.0,,,,2.0,5.0,1.0,,,,,,,12.0,,2.0,,0.16666666666666666,0.07575757575757576,0.038461538461538464,0.07407407407407407,,,,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.15384615384615385,0.1111111111111111,,,,,,True,,,,,,,,,,
2229,1610612745,Mike James,Mike James,2229,HOU,1143.0,19.0,10.0,36.0,36,22.0,17.0,4.0,72,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,,1.0,,,5.0,5.0,,1.0,3.0,13.0,41,,,,,,3.0,3.0,,,9.0,,10.0,,1.0,,,2.0,2.0,4.0,,2.0,2.0,,10.0,,,,,,,1.0,1.0,,,,,,,,4.0,3.0,1.0,2.0,,,,,9.0,22.0,2.0,,,,,,,,1.0,,1.0,0.8333333333333334,,1.0,0.9285714285714286,,1.125,0.16666666666666666,,,,16.666666666666668,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.16666666666666666,0.3333333333333333,1.0,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,0.5,,0.4584083333333333,,0.3783,0.2857142857142857,0.3333333333333333,,0.6923076923076923,8.16,26.2,0.6111111111111112,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,
682,1610612745,Bob Sura,Bob Sura,682,HOU,4863.0,81.0,-19.0,144.0,144,34.0,21.0,25.0,288,1.0,7.0,1.0,,1.0,2.0,1.0,5.0,1.0,3.0,,,,1.0,,,,,4.0,14.0,1.0,3.0,1.0,12.0,175,,1.0,,,1.0,,3.0,,1.0,1.0,,8.0,3.0,,,1.0,2.0,3.0,5.0,,3.0,1.0,,13.0,2.0,1.0,6.0,7.0,3.0,10.0,2.0,,2.0,3.0,,2.0,,3.0,,7.0,4.0,,,,,,,1.0,34.0,1.0,,,1.0,0.3333333333333333,,,0.3333333333333333,0.2857142857142857,,,0.3235294117647059,,,0.3157894736842105,0.25,0.08333333333333333,0.17647058823529413,0.07142857142857142,0.14285714285714285,,12.790697674418604,1.0,0.10714285714285714,0.0625,0.09090909090909091,0.09722222222222222,0.03896103896103896,0.058823529411764705,0.047619047619047616,0.2,0.12,0.07692307692307693,,,0.4117647058823529,0.14285714285714285,0.16666666666666666,,0.11764705882352941,0.29411764705882354,0.2,0.2,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,0.25,,0.25,,,,0.5882352941176471,,0.48000882352941177,,0.41357499999999997,,,0.08333333333333333,0.08333333333333333,6.5857142857142845,23.433333333333334,0.2361111111111111,,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,2.0,,,,0.01818181818181818,0.041666666666666664,,,1.0,1.0,,,,,,1.0,,,,0.2,1.0,,,,,True,,,,,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,6123.0,102.0,-13.0,182.0,178,58.0,32.0,29.0,360,14.0,18.0,6.0,5.0,5.0,16.0,,2.0,,,,,,,,,,,21.0,36.0,,,19.0,61.0,213,4.0,8.0,,,14.0,6.0,9.0,,,15.0,26.0,16.0,,,,3.0,2.0,2.0,4.0,2.0,,,,10.0,1.0,3.0,8.0,13.0,8.0,21.0,,,,1.0,,,6.0,7.0,2.0,11.0,24.0,,11.0,8.0,,8.0,7.0,15.0,58.0,,0.6190476190476191,0.7647058823529411,,,,,,0.5833333333333334,0.5,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.6354166666666666,0.5833333333333334,0.6818181818181818,,0.08333333333333333,0.05555555555555555,,25.581395348837212,0.14285714285714285,0.11594202898550725,0.15789473684210525,0.03571428571428571,0.125,0.08602150537634409,0.05,0.11538461538461539,0.15384615384615385,0.1,0.1875,,0.875,0.5,0.7777777777777778,0.8235294117647058,0.6428571428571429,0.4444444444444444,0.05555555555555555,,,,,,,,,,,,0.75,,,,0.5555555555555556,1.0,,,,,0.5,,0.47699722222222224,0.5065875,0.4958444444444445,0.23404255319148937,0.23404255319148937,0.22950819672131148,0.2459016393442623,4.322222222222222,,0.31868131868131866,4.0,7.0,,,6.0,3.0,,8.0,7.0,,2.0,,,1.0,,,5.0,1.0,8.0,0.6666666666666666,,0.1076923076923077,0.19230769230769232,0.07407407407407407,,0.4375,0.5,0.6666666666666666,,,,,,,,,,2.0,4.0,1.0,0.125,0.5714285714285714,True,,,,,,,,,,
468,1610612745,Jon Barry,Jon Barry,468,HOU,2030.0,34.0,,62.0,58,36.0,16.0,10.0,120,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,3.0,,1.0,3.0,5.0,2.0,6.0,2.0,14.0,68,,1.0,,2.0,2.0,3.0,4.0,,2.0,8.0,6.0,,6.0,3.0,1.0,,1.0,,1.0,,,,1.0,2.0,,2.0,1.0,4.0,,4.0,,,,1.0,,1.0,1.0,2.0,2.0,3.0,2.0,,,,,,,8.0,36.0,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.6,,0.75,0.5454545454545454,,0.5,0.5833333333333334,0.25,0.5714285714285714,0.5454545454545454,,,,18.91891891891892,0.5,0.05,0.25,,0.10714285714285714,,,,,0.1,0.16666666666666666,0.5,,0.18181818181818182,0.5,0.5,1.0,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,1.0,0.16666666666666666,,0.16666666666666666,,0.7272727272727273,0.3333333333333333,0.5203818181818182,0.70665,0.515325,,,0.14285714285714285,0.5714285714285714,8.86,23.78333333333333,0.5806451612903226,,1.0,,1.0,2.0,2.0,,,,,1.0,,1.0,,,,2.0,1.0,,0.5,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,1.0,True,,,,,,,,,,
87,1610612745,Dikembe Mutombo,Dikembe Mutombo,87,HOU,103.0,2.0,-2.0,2.0,3,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,9.0,,-1.0,,1,,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
