EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,on,StepOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,1107.0,18,-13.0,38,35,31,35,6,73,,,,,1.0,5.0,1.0,3.0,42,2.0,2.0,,,,,1.0,1.0,3.0,,,1,1.0,,,31,,,0.2,0.2,0.2,,,,13.636363636363637,0.0625,0.05555555555555555,,0.1,,,,,,,,,0.36816,0.3832,0.3539,,,,14.059999999999999,0.8157894736842105,,,1.0,2.0,,3.0,,,,1.0,1.0,3.0,,,2.0,2.0,,,1.0,,1.0,,1.0,,2.0,,,2.0,,2.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,,0.5,,0.5,,1.0,,0.25,,,0.125,,,,1.0,,0.2,,,,0.4,0.5,0.5,0.6,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
922,1610612765,Elden Campbell,Elden Campbell,922,DET,1560.0,26,,49,51,22,36,5,100,1.0,2.0,,2.0,2.0,5.0,2.0,6.0,46,,3.0,1.0,3.0,4.0,2.0,1.0,1.0,8.0,,4.0,8,4.0,2.0,3.0,22,1.0,1.0,0.4,0.4,0.42857142857142855,0.375,0.4,0.5,14.545454545454545,0.05555555555555555,0.05,,0.14285714285714285,,0.4,0.5,1.0,1.0,,0.6666666666666666,0.4,0.42834000000000005,,0.44766666666666666,0.2857142857142857,0.2857142857142857,0.5,7.4,0.4489795918367347,,1.0,,2.0,1.0,1.0,,,,,,,1.0,,,,,,2.0,1.0,3.0,1.0,2.0,,7.0,,2.0,4.0,1.0,7.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.2,0.25,0.4,,0.2857142857142857,,,,0.2857142857142857,0.25,0.2,0.3333333333333333,0.5,,0.4,,,0.2,1.0,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,258.0,4,-3.0,7,9,7,9,2,16,,,,,,,,,11,,,,,,,,,,,,1,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,43288.0,721,99.0,1283,1268,315,230,198,2551,63.0,112.0,31.0,24.0,80.0,155.0,33.0,193.0,1287,37.0,33.0,8.0,46.0,102.0,15.0,57.0,71.0,207.0,7.0,26.0,49,70.0,32.0,46.0,315,0.6375,0.8360655737704918,0.5161290322580645,0.5128205128205128,0.5132978723404256,0.5348837209302325,0.0967741935483871,0.125,13.86861313868613,0.10694183864915573,0.10823170731707317,0.09696969696969697,0.115,0.1206896551724138,0.717948717948718,0.5625,0.6428571428571429,0.6666666666666666,0.8378378378378378,0.7058823529411765,0.7243589743589743,0.5144474358974359,0.5283545454545455,0.5025852941176471,0.17679558011049723,0.17777777777777778,0.23834196891191708,3.2412903225806455,0.24551831644583008,21.0,17.0,13.0,31.0,4.0,12.0,1.0,1.0,1.0,25.0,13.0,63.0,19.0,1.0,58.0,38.0,,1.0,18.0,4.0,22.0,3.0,11.0,2.0,48.0,14.0,23.0,94.0,19.0,136.0,31.0,17.0,14.0,14.0,7.0,8.0,,7.0,2.0,22.0,3.0,2.0,,3.0,7.0,41.0,35.0,4.0,43.0,27.0,,5.0,0.6756756756756757,0.5757575757575758,0.6756756756756757,0.5588235294117647,0.6847826086956522,0.00641025641025641,0.6363636363636364,0.475,0.19747899159663865,0.16911764705882354,0.11382113821138211,0.19117647058823528,0.10714285714285714,0.10256410256410256,0.13333333333333333,0.1317365269461078,0.23846153846153847,0.22905027932960895,0.19101123595505617,0.1276595744680851,0.627906976744186,0.1987179487179487,0.41935483870967744,0.43333333333333335,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.00641025641025641,0.6774193548387096,0.14285714285714285,0.7083333333333334,0.029411764705882353,0.32642487046632124,24.2,,,,,,,,,,,,,,,1.0,5.0,,7.0,,,,,,,0.03225806451612903,,0.38461538461538464,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,False,1.0,1.0,1.0,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,46718.0,779,100.0,1386,1357,322,240,205,2743,39.0,67.0,7.0,14.0,81.0,173.0,105.0,360.0,1387,21.0,37.0,39.0,96.0,40.0,18.0,18.0,18.0,88.0,5.0,18.0,55,116.0,40.0,96.0,322,0.24691358024691357,0.2564102564102564,0.4682080924855491,0.47752808988764045,0.5527156549520766,0.5897435897435898,0.10404624277456648,0.16417910447761194,21.569839307787394,0.03220035778175313,0.025714285714285714,0.05325443786982249,0.015228426395939087,0.03731343283582089,0.250936329588015,0.582089552238806,0.6964285714285714,0.1794871794871795,0.25,0.23333333333333334,0.602996254681648,0.4870640977443608,0.4275159090909091,0.4580686440677965,0.13377926421404682,0.1951219512195122,0.26666666666666666,8.901156069364163,0.23232323232323232,3.0,10.0,24.0,45.0,18.0,61.0,77.0,17.0,94.0,11.0,8.0,39.0,18.0,23.0,122.0,6.0,1.0,76.0,109.0,22.0,131.0,14.0,50.0,14.0,284.0,,18.0,50.0,2.0,70.0,18.0,10.0,8.0,25.0,18.0,11.0,2.0,7.0,1.0,36.0,2.0,2.0,4.0,4.0,14.0,4.0,1.0,3.0,5.0,5.0,,9.0,0.5238095238095238,0.4864864864864865,0.5535714285714286,0.475,0.609375,0.352059925093633,0.6944444444444444,0.04,0.10040160642570281,0.11764705882352941,,0.10445468509984639,0.031088082901554404,,,0.07344632768361582,0.06474820143884892,0.15384615384615385,0.1326530612244898,0.09090909090909091,1.0,0.16853932584269662,0.5333333333333333,0.5853658536585366,0.22846441947565543,0.29508196721311475,0.3103448275862069,0.3888888888888889,0.2883895131086142,0.42857142857142855,,0.7142857142857143,0.2833333333333333,0.10833333333333334,25.195744680851064,5.0,17.0,2.0,6.0,26.0,5.0,5.0,31.0,7.0,7.0,66.0,27.0,26.0,2.0,8.0,45.0,2.0,8.0,16.0,0.7096774193548387,0.32978723404255317,0.30434782608695654,0.3333333333333333,0.02127659574468085,0.08888888888888889,0.025974025974025976,0.25,0.06367041198501873,0.29411764705882354,0.29411764705882354,1.0,0.33766233766233766,0.3466666666666667,0.6538461538461539,0.17857142857142858,0.1,0.3333333333333333,0.29411764705882354,0.34210526315789475,2.0,,0.07142857142857142,,0.04918032786885246,,3.0,3.0,,0.42857142857142855,,,,,0.6,1.0,1.0,1.0,False,1.0,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,49075.0,818,102.0,1463,1434,349,270,219,2897,46.0,81.0,13.0,25.0,140.0,299.0,67.0,374.0,1452,31.0,64.0,40.0,120.0,176.0,21.0,17.0,22.0,76.0,3.0,12.0,61,81.0,31.0,120.0,349,0.6285714285714286,0.6330935251798561,0.4682274247491639,0.4781931464174455,0.523943661971831,0.6593406593406593,0.07023411371237458,0.14814814814814814,24.283206553540083,0.02857142857142857,0.02981029810298103,0.04,0.022727272727272728,0.02,0.2523364485981308,0.5679012345679012,0.6666666666666666,0.5869565217391305,0.3611111111111111,0.35714285714285715,0.32087227414330216,0.4542163551401868,0.4800919354838709,0.4686935714285714,0.09329446064139942,0.096875,0.32085561497326204,10.32040133779264,0.23855092276144907,5.0,19.0,40.0,97.0,54.0,121.0,9.0,4.0,22.0,13.0,3.0,32.0,34.0,6.0,104.0,2.0,,9.0,67.0,15.0,82.0,9.0,38.0,13.0,179.0,5.0,10.0,44.0,,54.0,14.0,6.0,8.0,29.0,24.0,31.0,3.0,5.0,2.0,60.0,6.0,19.0,6.0,15.0,12.0,1.0,1.0,,1.0,1.0,,9.0,0.41935483870967744,0.53125,0.4027777777777778,0.5714285714285714,0.42105263157894735,0.06853582554517133,0.48333333333333334,,0.08349146110056926,0.0625,0.03496503496503497,0.07860262008733625,0.025,0.03225806451612903,0.04,0.07446808510638298,0.1,0.08040201005025126,0.058823529411764705,0.06896551724137931,1.0,0.30218068535825543,0.41237113402061853,0.43478260869565216,0.37694704049844235,0.4462809917355372,0.46153846153846156,0.8148148148148148,0.028037383177570093,0.38461538461538464,0.4,0.76,0.05714285714285714,0.0855614973262032,24.36818181818182,4.0,13.0,1.0,2.0,5.0,2.0,3.0,9.0,5.0,4.0,27.0,,5.0,,6.0,16.0,9.0,10.0,2.0,1.0,0.4090909090909091,0.6666666666666666,0.4090909090909091,,0.05154639175257732,,0.425,0.040498442367601244,0.3076923076923077,0.3076923076923077,1.0,0.5555555555555556,0.5555555555555556,1.0,0.05555555555555555,0.02857142857142857,0.5,0.75,0.5555555555555556,3.0,,0.08333333333333333,2.0,0.03305785123966942,,1.0,1.0,,0.2,,,,,0.5,1.0,,,False,,,,1.0,0.043478260869565216
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,48369.0,806,132.0,1437,1416,350,266,220,2853,48.0,82.0,17.0,20.0,91.0,202.0,33.0,266.0,1420,30.0,44.0,11.0,57.0,92.0,18.0,31.0,43.0,117.0,13.0,17.0,40,43.0,20.0,57.0,350,0.5054945054945055,0.5476190476190477,0.4504950495049505,0.46975806451612906,0.49812734082397003,0.41304347826086957,0.0891089108910891,0.12195121951219512,17.37841043890866,0.052364864864864864,0.057534246575342465,0.06857142857142857,0.04090909090909091,0.10743801652892562,0.33064516129032256,0.5853658536585366,0.6666666666666666,0.5625,0.4473684210526316,0.3225806451612903,0.5161290322580645,0.47790141129032304,0.4863396551724138,0.47467983870967745,0.07575757575757576,0.09174311926605505,0.21428571428571427,7.751485148514851,0.24356297842727906,11.0,8.0,22.0,59.0,21.0,61.0,18.0,7.0,46.0,17.0,4.0,53.0,14.0,18.0,90.0,14.0,,18.0,51.0,16.0,67.0,10.0,15.0,13.0,150.0,11.0,20.0,50.0,4.0,74.0,22.0,21.0,1.0,13.0,4.0,13.0,5.0,9.0,1.0,26.0,2.0,8.0,3.0,4.0,3.0,7.0,7.0,,7.0,4.0,4.0,4.0,0.5666666666666667,0.3181818181818182,0.6447368421052632,0.3709677419354839,0.6463414634146342,0.18548387096774194,0.5,0.0784313725490196,0.09596928982725528,0.1282051282051282,0.07971014492753623,0.103397341211226,0.050761421319796954,0.06818181818181818,0.1,0.08287292817679558,0.07692307692307693,0.1218274111675127,0.13131313131313133,0.12280701754385964,0.5714285714285714,0.23790322580645162,0.3728813559322034,0.41509433962264153,0.24596774193548387,0.3442622950819672,0.3559322033898305,0.7142857142857143,0.07258064516129033,0.6470588235294118,0.18181818181818182,0.4,0.11290322580645161,0.19924812030075187,24.426086956521736,9.0,28.0,3.0,11.0,8.0,3.0,3.0,17.0,8.0,6.0,45.0,6.0,8.0,,6.0,23.0,2.0,4.0,,0.8823529411764706,0.3695652173913043,0.3333333333333333,0.3695652173913043,,0.1016949152542373,,0.18181818181818182,0.11290322580645161,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.875,0.07894736842105263,0.1774193548387097,0.2727272727272727,0.42857142857142855,0.4444444444444444,5.0,,0.13157894736842105,,0.03278688524590164,2.0,3.0,5.0,1.0,0.625,,0.025,0.4,1.0,1.0,1.0,,,False,,,,,
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,5965.0,99,12.0,186,181,65,68,32,367,1.0,5.0,,1.0,7.0,26.0,4.0,18.0,174,4.0,12.0,4.0,10.0,4.0,3.0,1.0,1.0,5.0,,4.0,9,4.0,2.0,10.0,65,0.2857142857142857,0.2857142857142857,0.2692307692307692,0.25925925925925924,0.3103448275862069,0.35714285714285715,0.11538461538461539,0.2,17.117117117117115,0.011363636363636364,0.010309278350515464,0.05,,,0.18518518518518517,0.2,0.25,1.0,,0.08333333333333333,0.2222222222222222,0.38969999999999994,0.33964999999999995,0.3607916666666666,0.06896551724137931,0.07142857142857142,0.5555555555555556,14.065384615384614,0.34946236559139787,,,,1.0,6.0,20.0,1.0,,1.0,,2.0,2.0,3.0,,10.0,,,1.0,26.0,2.0,28.0,1.0,7.0,5.0,58.0,,1.0,3.0,,4.0,3.0,1.0,2.0,6.0,3.0,3.0,1.0,3.0,,9.0,2.0,2.0,,,,2.0,,1.0,2.0,1.0,,3.0,,0.25,,0.25,0.2,0.037037037037037035,0.6666666666666666,,0.039473684210526314,0.06666666666666667,,0.04395604395604396,,,,0.06060606060606061,,0.034482758620689655,0.2,,0.5,0.037037037037037035,,,0.7407407407407407,0.3,0.3333333333333333,0.16666666666666666,0.037037037037037035,,,,,0.1111111111111111,28.5,,,,,,,,,,,,,,,1.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.1,,,,,,,,,,,,,,False,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,39712.0,662,93.0,1183,1151,243,155,172,2334,42.0,61.0,22.0,9.0,91.0,192.0,31.0,279.0,1174,40.0,32.0,10.0,53.0,106.0,6.0,29.0,34.0,142.0,4.0,46.0,71,40.0,20.0,53.0,243,0.5824175824175825,0.6973684210526315,0.4739583333333333,0.48249027237354086,0.5072727272727273,0.4818181818181818,0.03125,0.04918032786885246,22.206095791001452,0.06170212765957447,0.05733558178752108,0.07432432432432433,0.024242424242424242,0.029850746268656716,0.23735408560311283,0.6885245901639344,0.7241379310344828,0.5714285714285714,0.4888888888888889,0.1836734693877551,0.490272373540856,0.4618044747081712,0.5013378378378378,0.44679591836734694,0.07326007326007326,0.09615384615384616,0.18996415770609318,8.883333333333333,0.20540997464074387,17.0,9.0,28.0,76.0,21.0,55.0,49.0,12.0,65.0,23.0,5.0,63.0,17.0,17.0,76.0,30.0,,49.0,18.0,4.0,22.0,4.0,11.0,4.0,48.0,5.0,22.0,73.0,13.0,108.0,20.0,10.0,10.0,11.0,8.0,20.0,4.0,3.0,,31.0,5.0,6.0,,8.0,2.0,37.0,23.0,10.0,37.0,22.0,,4.0,0.575,0.53125,0.6444444444444445,0.4387755102040816,0.65625,0.2529182879377432,0.3548387096774194,0.3170731707317073,0.17761557177615572,0.16793893129770993,0.04065040650406504,0.1752767527675277,0.08917197452229299,0.037037037037037035,0.047619047619047616,0.14965986394557823,0.20754716981132076,0.18354430379746836,0.1744186046511628,0.15555555555555556,0.5945945945945946,0.29571984435797666,0.3684210526315789,0.3835616438356164,0.2140077821011673,0.38181818181818183,0.38181818181818183,0.6190476190476191,0.19066147859922178,0.7727272727272727,0.17647058823529413,1.0,0.24489795918367346,0.22580645161290322,24.863076923076925,5.0,16.0,1.0,5.0,17.0,3.0,2.0,22.0,5.0,3.0,63.0,3.0,17.0,,,3.0,3.0,4.0,,0.9545454545454546,0.3384615384615385,0.17647058823529413,0.3384615384615385,,0.039473684210526314,,0.5714285714285714,0.0622568093385214,0.3125,0.3125,1.0,0.3469387755102041,0.3469387755102041,0.9411764705882353,0.06666666666666667,0.10204081632653061,0.2,0.16666666666666666,0.3469387755102041,2.0,4.0,0.044444444444444446,2.0,,2.0,2.0,4.0,,0.8,,,1.0,1.0,0.6666666666666666,1.0,,,False,,2.0,1.0,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,236.0,4,3.0,7,7,4,7,1,14,,,,,1.0,2.0,,2.0,7,,1.0,,2.0,,,,,1.0,,2.0,2,,,2.0,4,,,0.5,0.5,0.5,1.0,,,25.0,,,,,,,,,,,,,0.35205,,0.3437,,,1.0,13.100000000000001,0.5714285714285714,,,1.0,1.0,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,761.0,13,,20,22,6,11,1,42,1.0,1.0,,,1.0,2.0,,2.0,21,,,,,2.0,1.0,1.0,1.0,3.0,,1.0,5,,,,6,1.0,1.0,0.5,0.5,0.5,,0.5,,14.285714285714286,0.3333333333333333,0.2,,1.0,,0.5,1.0,1.0,1.0,,,0.5,0.5107999999999999,,,,,,6.7,0.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,0.15384615384615385,,,0.13333333333333333,,,,0.2222222222222222,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,15036.0,251,33.0,453,444,142,149,65,897,13.0,23.0,7.0,7.0,42.0,94.0,15.0,99.0,438,19.0,24.0,7.0,25.0,62.0,9.0,23.0,26.0,78.0,2.0,25.0,46,20.0,9.0,25.0,142,0.7380952380952381,0.8378378378378378,0.44680851063829785,0.44680851063829785,0.4852941176470588,0.44642857142857145,0.09574468085106383,0.30434782608695654,22.753346080305924,0.12921348314606743,0.11627906976744186,0.07894736842105263,0.12,0.046511627906976744,0.24468085106382978,0.5652173913043478,0.8125,0.38461538461538464,0.3684210526315789,0.2916666666666667,0.24468085106382978,0.41956382978723394,0.4375944444444444,0.4081333333333333,0.09090909090909091,0.09090909090909091,0.25252525252525254,11.036170212765958,0.31346578366445915,5.0,3.0,4.0,24.0,25.0,47.0,,,,8.0,5.0,21.0,9.0,,22.0,10.0,,,3.0,3.0,6.0,3.0,2.0,,15.0,2.0,7.0,39.0,6.0,52.0,5.0,4.0,1.0,7.0,3.0,10.0,,4.0,2.0,17.0,3.0,3.0,5.0,5.0,3.0,14.0,10.0,4.0,14.0,8.0,1.0,7.0,0.42105263157894735,0.375,0.42105263157894735,0.375,0.4772727272727273,,0.4117647058823529,0.35294117647058826,0.2254335260115607,0.14893617021276595,0.05405405405405406,0.20909090909090908,0.16923076923076924,0.043478260869565216,0.07142857142857142,0.27941176470588236,0.23404255319148937,0.15517241379310345,0.12,0.18181818181818182,0.5714285714285714,0.2553191489361702,0.16666666666666666,0.17391304347826086,0.5,0.5319148936170213,0.5434782608695652,0.92,,0.7142857142857143,,0.42857142857142855,,0.21212121212121213,,,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,0.041666666666666664,,0.75,,,,,,,,,,,,,,,,,0.02127659574468085,,,,1.0,,,0.06666666666666667,,,,,,,False,,,1.0,,
922,1610612765,Elden Campbell,Elden Campbell,922,DET,1907.0,32,9.0,55,56,12,20,10,111,2.0,3.0,,1.0,2.0,8.0,2.0,6.0,44,1.0,2.0,,,2.0,1.0,1.0,2.0,10.0,,1.0,5,4.0,2.0,,12,0.5,0.5,0.25,0.25,0.3,,0.125,0.3333333333333333,18.84057971014493,0.03225806451612903,0.05714285714285714,,,,0.375,0.6666666666666666,1.0,0.5,,0.5,0.375,0.4284,,0.43565,0.2,0.2,,9.825000000000001,0.21818181818181817,,,,2.0,,3.0,,,,,2.0,2.0,,,2.0,,,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,,6.0,2.0,8.0,,,,3.0,2.0,,,1.0,,3.0,,1.0,,,,,,,,,,3.0,,,,,0.3333333333333333,,1.0,0.5,0.23076923076923078,,0.25,0.17142857142857143,0.06666666666666667,0.3333333333333333,,0.2857142857142857,0.25,0.18181818181818182,,,,0.25,,,0.375,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
