EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,Corner3FGM,SecondChanceFtPoints,Corner3Assists,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3SecondViolations,Defensive 3 Seconds Violations,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,on,StepOutOfBoundsTurnovers,Travels,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,7497.0,125,-15,243,239,100,110,34.0,482,8.0,23.0,3.0,6.0,3.0,9.0,8.0,16.0,5.0,13.0,2.0,1.0,2.0,5.0,13.0,1.0,2.0,4.0,21.0,52.0,5.0,15.0,22.0,79.0,264,4.0,8.0,2.0,8.0,8.0,18.0,2.0,6.0,16.0,38.0,16.0,26.0,12.0,3.0,6.0,13.0,5.0,2.0,10.0,2.0,12.0,2.0,4.0,1.0,5.0,26.0,2.0,3.0,4.0,9.0,3.0,16.0,5.0,21.0,6.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,8.0,3.0,7.0,11.0,4.0,26.0,1.0,3.0,8.0,4.0,38.0,100,0.38095238095238093,0.4444444444444444,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.40384615384615385,0.5,0.4444444444444444,0.4253731343283582,0.4,0.4583333333333333,0.5,0.4,0.578125,0.22388059701492538,0.038461538461538464,0.08695652173913043,30.281690140845072,0.375,0.1875,0.125,0.03409090909090909,0.2,0.05263157894736842,0.14130434782608695,0.03968253968253968,0.03333333333333333,0.08,0.08,0.04,0.07692307692307693,0.2857142857142857,0.3076923076923077,0.34328358208955223,0.34782608695652173,0.38095238095238093,0.125,0.23880597014925373,0.5,0.5,0.5,0.19402985074626866,0.38461538461538464,0.38461538461538464,0.6,0.029850746268656716,0.19402985074626866,0.38461538461538464,0.38461538461538464,0.8,0.6,0.5,0.1,0.1,0.375,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.5,0.5671641791044776,0.38461538461538464,0.461131343283582,0.4787,0.46624375,0.10810810810810811,0.13559322033898305,0.10126582278481013,0.4810126582278481,7.3076923076923075,25.68666666666666,0.411522633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2074,1610612751,Jabari Smith,Jabari Smith,2074,NJN,125.0,2,-2,5,5,3,5,,10,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,8496.0,142,-12,277,274,114,127,35.0,551,12.0,18.0,2.0,3.0,1.0,3.0,,10.0,6.0,12.0,5.0,2.0,3.0,1.0,5.0,1.0,,3.0,18.0,40.0,2.0,10.0,21.0,63.0,299,2.0,7.0,3.0,6.0,2.0,10.0,,6.0,8.0,12.0,30.0,6.0,6.0,,,5.0,1.0,4.0,6.0,3.0,9.0,2.0,4.0,1.0,1.0,21.0,7.0,1.0,2.0,7.0,5.0,14.0,8.0,22.0,3.0,2.0,1.0,7.0,,4.0,1.0,3.0,8.0,3.0,5.0,14.0,1.0,31.0,1.0,,14.0,2.0,12.0,114,0.8333333333333334,0.8333333333333334,1.0,0.2,,0.2,0.45,0.2857142857142857,0.2,0.42,0.2,0.125,0.4846153846153846,0.2727272727272727,0.2727272727272727,0.2,0.1,0.05555555555555555,22.8125,0.875,0.2631578947368421,0.0875,0.010638297872340425,0.09090909090909091,0.16279069767441862,0.08823529411764706,0.058394160583941604,,0.038461538461538464,0.1724137931034483,0.07407407407407407,0.14285714285714285,0.04,0.07142857142857142,0.36,0.6666666666666666,0.7058823529411765,0.9166666666666666,0.2,,,,0.24,0.5,0.5,0.6666666666666666,0.1,0.1,0.2,0.2,1.0,0.3,0.6666666666666666,0.2,0.1,0.1875,0.3333333333333333,0.1875,0.1875,,0.56,0.2,0.499031,0.5673166666666667,0.451978125,0.2222222222222222,0.2641509433962264,0.09523809523809523,0.19047619047619047,7.779999999999999,23.880000000000003,0.41155234657039713,3.0,1.0,2.0,1.0,2.0,2.0,2.0,0.3,0.14285714285714285,0.125,0.08,0.2,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,7437.0,124,-18,244,243,93,112,31.0,487,5.0,6.0,,,3.0,3.0,1.0,2.0,1.0,10.0,4.0,,2.0,6.0,17.0,3.0,2.0,7.0,7.0,18.0,7.0,21.0,5.0,40.0,265,,,3.0,6.0,4.0,6.0,2.0,9.0,3.0,17.0,4.0,10.0,21.0,,,17.0,6.0,1.0,19.0,4.0,23.0,4.0,8.0,4.0,7.0,50.0,2.0,1.0,2.0,14.0,2.0,18.0,3.0,21.0,8.0,4.0,4.0,3.0,3.0,3.0,4.0,,7.0,2.0,6.0,13.0,,9.0,,,1.0,2.0,17.0,93,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3888888888888889,,0.6666666666666666,0.44871794871794873,1.0,0.4666666666666667,0.46511627906976744,1.0,0.4722222222222222,0.5384615384615384,0.05555555555555555,,17.73049645390071,0.42857142857142855,0.125,0.19444444444444445,0.012345679012345678,0.10526315789473684,0.04878048780487805,0.17582417582417584,0.02459016393442623,,,0.03571428571428571,0.13043478260869565,0.15384615384615385,0.30434782608695654,0.07142857142857142,0.15384615384615385,0.8333333333333334,0.8333333333333334,0.2,0.05128205128205128,0.5,0.5,1.0,0.2564102564102564,0.1,0.1111111111111111,,0.10256410256410256,0.4358974358974359,0.35294117647058826,0.35294117647058826,1.0,,,,1.0,0.2,1.0,0.13333333333333333,0.4666666666666667,0.2857142857142857,0.6923076923076923,0.35294117647058826,0.5029435897435898,0.5736,0.5082433333333333,0.04878048780487805,0.05263157894736842,0.15,0.425,10.777777777777779,24.41904761904762,0.38114754098360654,5.0,1.0,,,2.0,,,,0.07692307692307693,0.2,0.08333333333333333,0.25,0.25,1.0,,2.0,2.0,1.0,1.0,0.6666666666666666,0.1,0.03225806451612903,0.6666666666666666,1.0,0.045454545454545456,,,,,,,,,True,,,,,
696,1610612751,Travis Best,Travis Best,696,NJN,3775.0,63,1,122,121,53,70,10.0,243,6.0,9.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,,,2.0,7.0,11.0,1.0,5.0,6.0,23.0,148,1.0,1.0,,2.0,2.0,4.0,,3.0,1.0,5.0,6.0,8.0,3.0,,2.0,2.0,1.0,1.0,5.0,3.0,8.0,2.0,2.0,1.0,2.0,19.0,,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,,7.0,1.0,,4.0,,5.0,53,0.42857142857142855,0.5,1.0,0.2,,0.25,0.6363636363636364,1.0,0.5,0.53125,1.0,0.2857142857142857,0.6052631578947368,1.0,0.3125,0.3125,0.09090909090909091,0.1111111111111111,16.417910447761194,0.6666666666666666,0.1111111111111111,0.06451612903225806,0.03333333333333333,,,0.05405405405405406,0.02127659574468085,0.1,,,,,0.16666666666666666,,0.5625,0.6666666666666666,0.75,0.5,0.0625,,,,0.0625,1.0,1.0,,0.125,0.1875,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.2857142857142857,,0.875,0.5,0.5423566666666667,0.5055,0.5753166666666667,0.21052631578947367,0.2857142857142857,0.08695652173913043,0.21739130434782608,3.127272727272727,34.14,0.4344262295081967,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,4743.0,79,-8,156,158,60,63,23.0,314,1.0,4.0,1.0,4.0,,1.0,,,,5.0,,,,,,,,,1.0,9.0,,,2.0,4.0,152,1.0,4.0,,2.0,,4.0,,,1.0,1.0,,2.0,,,2.0,,,2.0,,,,,,,,,,6.0,3.0,11.0,,14.0,6.0,20.0,2.0,,2.0,,,,4.0,,4.0,,6.0,12.0,2.0,6.0,,,3.0,,1.0,60,,,,,,,0.1111111111111111,0.25,,0.1111111111111111,0.25,,0.16666666666666666,0.25,0.08333333333333333,,0.2222222222222222,0.5,8.743169398907103,,,0.2037037037037037,0.1,0.2,,0.2028985507246377,0.07228915662650602,0.1,0.14285714285714285,,0.35,0.2,,0.18181818181818182,0.4444444444444444,0.25,0.5,,,,,,0.5555555555555556,,,,,,,,,1.0,0.25,,,0.25,,,,,0.4444444444444444,,0.4536777777777778,0.541425,0.438275,0.25,0.25,0.5,0.25,9.288888888888888,,0.38461538461538464,3.0,,,,,,,,,0.25,,,,,,,,,,,,0.07692307692307693,,,,,2.0,1.0,,,,,,True,,,,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,6106.0,102,-10,196,195,81,83,23.0,391,7.0,10.0,5.0,7.0,6.0,8.0,3.0,9.0,7.0,11.0,,,,,,,,,17.0,30.0,,,18.0,52.0,215,6.0,9.0,,13.0,8.0,17.0,,,10.0,26.0,22.0,12.0,,,8.0,,,,1.0,3.0,4.0,3.0,,1.0,,11.0,4.0,6.0,3.0,5.0,2.0,10.0,10.0,20.0,1.0,,1.0,2.0,,,3.0,2.0,5.0,3.0,9.0,15.0,2.0,22.0,,,6.0,5.0,26.0,81,0.6470588235294118,0.8461538461538461,,,,,0.5666666666666667,0.6666666666666666,0.47058823529411764,0.5666666666666667,0.6666666666666666,0.47058823529411764,0.6341463414634146,0.65,0.5909090909090909,,,,20.535714285714285,0.4,0.16666666666666666,0.08333333333333333,0.09836065573770492,0.16666666666666666,0.14285714285714285,0.10256410256410256,0.11235955056179775,0.2,0.05263157894736842,0.15789473684210525,0.13043478260869565,0.047619047619047616,0.0625,0.16666666666666666,0.3333333333333333,0.7,0.7,0.42857142857142855,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.36666666666666664,0.6363636363636364,0.6363636363636364,0.8571428571428571,,,,,,0.7777777777777778,0.7142857142857143,,,0.47058823529411764,0.75,,,,0.3333333333333333,,0.44849666666666665,0.5206666666666667,0.47384705882352945,0.16666666666666666,0.16666666666666666,0.25,0.5,9.006666666666666,,0.413265306122449,1.0,,1.0,,,,,,0.1111111111111111,0.16666666666666666,,,,,0.2,,,,,,,0.045454545454545456,,,,,1.0,,2.0,2.0,2.0,1.0,0.5,True,,,,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,3301.0,55,5,109,101,45,49,16.0,210,1.0,1.0,,,1.0,1.0,1.0,3.0,2.0,5.0,3.0,1.0,2.0,4.0,9.0,1.0,1.0,2.0,4.0,9.0,4.0,12.0,2.0,22.0,107,,,2.0,,2.0,4.0,1.0,4.0,2.0,9.0,8.0,,12.0,,,9.0,4.0,,1.0,3.0,4.0,3.0,1.0,,,11.0,1.0,1.0,1.0,1.0,5.0,7.0,2.0,9.0,3.0,3.0,,,,,,,,,8.0,17.0,,2.0,,,,1.0,9.0,45,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.4444444444444444,,0.5,0.47619047619047616,,0.4375,0.5,,0.5,0.5714285714285714,,,16.923076923076923,,0.4166666666666667,0.04,0.024390243902439025,0.125,0.045454545454545456,0.06060606060606061,0.031746031746031744,,,,,0.14285714285714285,,,0.047619047619047616,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.23809523809523808,0.4,0.4,1.0,0.14285714285714285,0.42857142857142855,0.4444444444444444,0.4444444444444444,1.0,,,0.5,0.5,0.125,1.0,0.25,0.25,0.5,0.6190476190476191,0.4444444444444444,0.46637380952380947,0.34155,0.46873125000000004,,,,0.4090909090909091,13.566666666666666,24.25,0.41284403669724773,2.0,,,,,,,,0.14285714285714285,0.25,,,,,,,,,,,,0.07142857142857142,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,832.0,14,1,27,28,15,10,3.0,55,,2.0,,,,1.0,,,,,,,,,,,,,,2.0,,,4.0,4.0,32,,,,,,1.0,,,2.0,2.0,,,,,,,,,1.0,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,4.0,,,1.0,1.0,2.0,15,,,,,,,,,,,,,0.5,,0.5,,,,12.5,,,0.16666666666666666,,,,0.125,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.4789,,0.455,0.3333333333333333,0.3333333333333333,,0.5,1.8,,0.5555555555555556,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,84.0,1,-1,3,3,3,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
