EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,HeaveAttempts,FTDefRebounds,LostBallSteals,Travels,Loose Ball Fouls,BlockedShortMidRange,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,SecondChanceTurnovers,Clear Path Fouls,Defensive 3 Seconds Violations,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,ShortMidRangePctAssisted,3SecondViolations,on,BlockedLongMidRange
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,985.0,16,-17.0,31,31,10.0,6.0,6.0,62,1.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,5.0,2.0,9.0,38,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,10.0,1.0,0.2,1.0,0.25,0.2,0.3333333333333333,1.0,0.3181818181818182,0.75,0.5,0.375,0.75,0.5,0.45454545454545453,37.83783783783784,1.0,0.14285714285714285,0.25,0.07692307692307693,0.05555555555555555,0.25,0.5,0.18181818181818182,0.5,0.5,0.36363636363636365,0.25,0.25,0.45454545454545453,0.2,0.2,1.0,0.5,1.0,1.0,0.2,1.0,0.8,0.25,0.6363636363636364,0.2,0.4714,0.4283,0.45274000000000003,0.08333333333333333,0.14285714285714285,0.3333333333333333,0.5555555555555556,13.233333333333334,25.04,0.3225806451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,8489.0,141,-25.0,269,270,91.0,64.0,39.0,539,12.0,16.0,2.0,3.0,10.0,29.0,2.0,11.0,1.0,4.0,1.0,7.0,23.0,48.0,2.0,15.0,18.0,70.0,327,4.0,1.0,4.0,7.0,6.0,12.0,1.0,7.0,26.0,30.0,3.0,11.0,2.0,19.0,23.0,7.0,50.0,,4.0,9.0,3.0,12,3.0,3.0,8.0,3.0,12.0,7.0,23.0,7.0,26.0,91.0,0.5,0.13333333333333333,0.25,0.14285714285714285,0.13333333333333333,0.4791666666666667,0.5,0.4126984126984127,0.4375,0.39473684210526316,0.47297297297297297,0.4375,0.48148148148148145,0.23809523809523808,27.388535031847134,0.6666666666666666,0.046511627906976744,,0.0743801652892562,0.015267175572519083,,,0.25396825396825395,0.75,0.9230769230769231,0.4603174603174603,0.3448275862068966,0.35714285714285715,0.1746031746031746,0.18181818181818182,0.18181818181818182,0.5,0.5,0.25,1.0,0.15789473684210525,0.6666666666666666,0.3684210526315789,0.14285714285714285,0.49206349206349204,0.18181818181818182,0.4708277777777778,0.396925,0.4273710526315789,0.10144927536231885,0.12962962962962962,0.1,0.37142857142857144,11.6875,25.04666666666667,0.3382899628252788,1.0,3.0,4.0,2.0,11.0,16.0,3.0,5.0,4.0,3.0,1.0,9.0,3.0,2.0,1.0,5.0,1.0,2.0,5.0,4.0,2.0,10.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,4.0,0.34782608695652173,0.34782608695652173,0.5,0.10416666666666667,0.1875,0.3333333333333333,0.034482758620689655,0.125,0.021505376344086023,0.14285714285714285,0.05555555555555555,0.018518518518518517,0.125,0.13333333333333333,0.2,0.03125,0.5,0.25,0.047619047619047616,0.3333333333333333,0.5,0.5,0.06349206349206349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1749,1610612758,Cuttino Mobley,Cuttino Mobley,1749,SAC,7498.0,125,-35.0,243,242,81.0,56.0,37.0,485,3.0,8.0,,2.0,9.0,17.0,5.0,14.0,1.0,1.0,1.0,3.0,18.0,37.0,6.0,19.0,4.0,58.0,283,5.0,2.0,4.0,12.0,5.0,10.0,2.0,6.0,19.0,28.0,12.0,13.0,5.0,6.0,7.0,2.0,15.0,1.0,5.0,7.0,2.0,9,5.0,1.0,4.0,,6.0,1.0,6.0,3.0,19.0,81.0,0.6666666666666666,0.3157894736842105,0.5,0.3333333333333333,0.3333333333333333,0.4864864864864865,0.5,0.48214285714285715,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5277777777777778,0.3392857142857143,22.29965156794425,0.6666666666666666,0.0641025641025641,0.03125,0.05454545454545454,0.015873015873015872,,0.04,0.14285714285714285,0.375,0.6,0.30357142857142855,0.5294117647058824,0.5294117647058824,0.25,0.35714285714285715,0.35714285714285715,0.6,0.1111111111111111,1.0,1.0,0.125,,0.1875,0.3333333333333333,0.48214285714285715,0.38461538461538464,0.47706454545454546,0.56326875,0.4453125,0.05263157894736842,0.07894736842105263,0.20689655172413793,0.3275862068965517,11.370270270270268,26.273684210526316,0.3333333333333333,6.0,12.0,5.0,3.0,3.0,8.0,6.0,4.0,1.0,,1.0,4.0,,1.0,,1.0,1.0,,4.0,2.0,3.0,9.0,1.0,2.0,1.0,1.0,,1.0,,2.0,0.2222222222222222,0.23529411764705882,0.6,0.10810810810810811,0.375,0.08333333333333333,,,0.010638297872340425,0.03125,,,0.1,0.037037037037037035,,0.037037037037037035,,,0.21428571428571427,0.5,0.5454545454545454,0.4444444444444444,0.08928571428571429,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.16666666666666666,0.038461538461538464,0.1111111111111111,0.043478260869565216,0.2,0.2,1.0,0.2222222222222222,0.5,0.3333333333333333,0.3333333333333333,1.0,0.1875,0.3333333333333333,,,,,,,,,True,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,9217.0,154,-36.0,293,294,98.0,68.0,43.0,587,15.0,24.0,6.0,8.0,5.0,13.0,,,,,,,23.0,45.0,,,14.0,60.0,356,10.0,,,13.0,8.0,12.0,,,22.0,28.0,,,,7.0,12.0,5.0,29.0,2.0,18.0,27.0,17.0,44,4.0,3.0,4.0,2.0,8.0,3.0,20.0,6.0,22.0,98.0,,,,,,0.5111111111111111,0.6666666666666666,0.5111111111111111,0.6,0.6666666666666666,0.5357142857142857,0.5909090909090909,0.6875,,18.075801749271136,0.5,0.1956521739130435,0.05,0.183206106870229,0.1103448275862069,0.03333333333333333,0.14814814814814814,0.5333333333333333,0.625,0.625,0.28888888888888886,0.38461538461538464,0.38461538461538464,,,,,,,,0.6666666666666666,0.75,,,0.5333333333333333,,0.4724444444444445,0.50389,0.4951083333333333,0.11764705882352941,0.11764705882352941,0.21666666666666667,0.36666666666666664,7.064444444444444,,0.33447098976109213,3.0,8.0,,6.0,6.0,18.0,,,5.0,3.0,2.0,2.0,,14.0,1.0,6.0,1.0,1.0,2.0,4.0,7.0,22.0,1.0,,5.0,2.0,2.0,2.0,1.0,5.0,0.391304347826087,0.45,0.6,,,,,0.1,0.13333333333333333,0.15384615384615385,0.18181818181818182,0.10526315789473684,0.17142857142857143,0.15151515151515152,0.16666666666666666,0.045454545454545456,0.5,0.4,0.17777777777777778,0.375,0.375,0.6,,4.0,7.0,,,,,,6.0,,3.0,1.0,1.0,4.0,,0.42857142857142855,0.15384615384615385,0.1,0.26666666666666666,,,,0.7,0.5714285714285714,,,,,,1.0,2.0,1.0,1.0,,,,,True,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,8720.0,145,-30.0,277,278,97.0,68.0,39.0,555,7.0,8.0,1.0,1.0,8.0,18.0,5.0,16.0,1.0,1.0,2.0,4.0,16.0,32.0,7.0,21.0,11.0,64.0,334,5.0,1.0,1.0,13.0,3.0,7.0,2.0,6.0,19.0,10.0,21.0,16.0,5.0,5.0,5.0,4.0,10.0,1.0,11.0,16.0,4.0,20,3.0,2.0,1.0,,1.0,1.0,12.0,3.0,19.0,97.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,0.42857142857142855,0.5,0.9166666666666666,0.46153846153846156,0.5344827586206896,0.9285714285714286,0.5588235294117647,0.39622641509433965,18.26625386996904,1.0,0.125,0.02564102564102564,0.12096774193548387,0.029197080291970802,0.034482758620689655,0.19230769230769232,0.1509433962264151,0.875,0.875,0.33962264150943394,0.4444444444444444,0.4444444444444444,0.3018867924528302,0.3125,0.3125,1.0,0.16666666666666666,1.0,1.0,0.07692307692307693,1.0,0.3076923076923077,0.5,0.5471698113207547,0.3125,0.4741962264150943,0.3897,0.45978846153846153,0.05357142857142857,0.08571428571428572,0.203125,0.296875,12.306250000000002,25.219047619047622,0.35018050541516244,1.0,6.0,5.0,4.0,7.0,22.0,,1.0,,,,1.0,,3.0,,4.0,,,1.0,,5.0,11.0,,,2.0,,,,,,0.6875,0.7333333333333333,0.8,0.03125,,0.16666666666666666,,,0.030612244897959183,0.1111111111111111,,0.037037037037037035,0.08823529411764706,0.0967741935483871,0.2,,,1.0,0.11320754716981132,0.16666666666666666,0.2,0.5,0.09433962264150944,1.0,1.0,2.0,,,,2.0,2.0,,1.0,1.0,,,,0.14285714285714285,0.043478260869565216,,0.10714285714285714,0.4,0.4,1.0,0.16666666666666666,1.0,,,,0.15384615384615385,,2.0,,,,2.0,1.0,,,True,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,5838.0,97,-13.0,190,189,63.0,44.0,23.0,379,4.0,6.0,1.0,1.0,7.0,15.0,,1.0,,1.0,,1.0,13.0,25.0,,1.0,7.0,33.0,232,,,1.0,4.0,1.0,7.0,,1.0,5.0,6.0,,1.0,,7.0,12.0,3.0,29.0,2.0,4.0,4.0,7.0,11,1.0,1.0,2.0,,4.0,2.0,11.0,4.0,5.0,63.0,,,,,,0.52,0.14285714285714285,0.5,,0.125,0.532258064516129,0.6666666666666666,0.22727272727272727,0.038461538461538464,16.203703703703702,0.5,0.07692307692307693,0.06666666666666667,0.05063291139240506,0.07954545454545454,0.043478260869565216,,0.23076923076923078,0.6666666666666666,0.8,0.5769230769230769,0.4666666666666667,0.4666666666666667,0.038461538461538464,,,,1.0,,,0.125,1.0,0.125,,0.2692307692307692,,0.4355192307692308,0.2964,0.4114375,0.13793103448275862,0.14285714285714285,0.12121212121212122,0.15151515151515152,13.18,25.1,0.33157894736842103,2.0,4.0,,,3.0,20.0,,2.0,5.0,4.0,1.0,4.0,,5.0,,,2.0,,2.0,2.0,10.0,15.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,0.7692307692307693,0.7692307692307693,,0.08,0.16666666666666666,0.25,,,0.08620689655172414,,,0.08333333333333333,0.09090909090909091,,,0.2,0.6666666666666666,0.5,0.15384615384615385,0.5,0.6666666666666666,0.8571428571428571,,,,,,,,,,,,,1.0,2.0,1.0,,0.18181818181818182,0.14285714285714285,0.11764705882352941,,,,,,,,,,,4.0,,,,,,1.0,,True,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,665.0,11,7.0,23,22,11.0,9.0,5.0,45,1.0,2.0,,,,,,,,,,,2.0,4.0,,,,4.0,21,3.0,,,4.0,,1.0,,,,4.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,4,1.0,1.0,,,1.0,,,,,11.0,,,,,,0.5,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,,17.857142857142854,,0.25,,0.125,0.375,,,0.5,0.5,0.5,,,,,,,,,,,,,,,0.5,,0.46229999999999993,0.5088333333333334,0.3227,,,1.0,,3.125,,0.4782608695652174,1.0,2.0,,2.0,,,,,,,,,,3.0,,,,,,1.0,1.0,4.0,,,,,,,,2.0,,,0.6666666666666666,,,,,,0.42857142857142855,,0.5,0.5,,,,,,,0.5,0.5,0.5,,,1.0,2.0,,,,,,2.0,,,,,,,,0.3333333333333333,,0.5,,,,0.6666666666666666,0.5,,,,,,,1.0,,,,,,1.0,True,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,648.0,11,-6.0,19,20,11.0,,5.0,39,,,,,1.0,2.0,,,,,,,2.0,3.0,,,1.0,5.0,26,,,,1.0,1.0,2.0,,,3.0,,,,,,,,,,,,1.0,1,,,1.0,1.0,1.0,,2.0,1.0,3.0,11.0,,,,,,0.6666666666666666,0.5,0.6666666666666666,,0.5,0.625,0.5,0.5,,20.833333333333336,1.0,,,,0.1111111111111111,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,0.4186666666666667,,0.40265,0.25,0.25,0.2,0.6,15.266666666666666,,0.5789473684210527,1.0,1.0,,,1.0,4.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,2.0,1.0,2.0,2.0,,1.0,1.0,,,,,,,0.1111111111111111,,,0.3333333333333333,,,,,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,True,
731,1610612758,Greg Ostertag,Greg Ostertag,731,SAC,1038.0,17,-6.0,31,33,9.0,6.0,6.0,64,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,4,,,2.0,2.0,2.0,,,,,9.0,,,,,,,,,,,,,,,5.128205128205128,1.0,0.16666666666666666,,0.14285714285714285,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2903225806451613,,,,,,,,,,,,,,1.0,,,,,,,3.0,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.07692307692307693,,,,0.4,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,0.25,,,,,,,,,,,,,,1.0,,,,,,,True,
1730,1610612758,Brian Skinner,Brian Skinner,1730,SAC,1288.0,21,-19.0,37,37,4.0,8.0,7.0,74,2.0,5.0,,,,,,,,,,,2.0,5.0,,,,4.0,49,2.0,,,2.0,,,,,,4.0,,,,,,,,,2.0,2.0,2.0,4,1.0,1.0,,,2.0,,,,,4.0,,,,,,0.4,,0.4,0.5,,0.4,0.5,,,15.217391304347826,,0.09523809523809523,,0.07692307692307693,0.08333333333333333,,,1.0,0.4,1.0,,,,,,,,,,,,,,,1.0,,0.5399200000000001,0.5568,,,,0.5,,1.0,,0.10810810810810811,,,,1.0,,,,3.0,,,,,,2.0,,,,,,2.0,1.0,1.0,,,,2.0,2.0,2.0,1.0,,,,0.5,0.6,0.6,,,,0.09090909090909091,,,,,,,,0.5,,,,,,,1.0,2.0,,,,,,2.0,,,,1.0,,,,0.2857142857142857,,0.2857142857142857,,,,1.0,0.5,,,,,,,,,,,,,1.0,True,
