EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Arc3Assists,AtRimAssists,OffThreePtRebounds,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimPctAssisted,PenaltyArc3Frequency,SecondChanceTurnovers,DefensiveGoaltends,DefAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,BlockedShortMidRange,PenaltyAtRimAccuracy,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,HeaveMakes,HeaveAttempts,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
935,1610612743,Bryon Russell,Bryon Russell,935,DEN,95.0,2,2.0,3,3,3.0,3.0,,6,,,,,,,,,,,,,3.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,1.5,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,3.0,3.0,,,,,,,,,,3.0,,,,,,,3.0,,,,,,,1.5,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,2326.0,39,-1.0,74,75,34.0,49.0,8.0,149,3.0,,3.0,,2.0,,1.0,,1.0,7.0,,3.0,4.0,75,,,1.0,,,1.0,,,1.0,,1.0,,,,2.0,,1.0,5.0,6.0,,6.0,,,,,,,1.0,,1.0,3.0,10.0,34.0,3.0,,,,,0.2,,0.2,,0.3,,,12.941176470588236,,0.2777777777777778,,0.14285714285714285,0.24,,,0.2,0.6666666666666666,0.2,,,0.3,0.3,0.2,,,,0.1,,,,,1.0,,,0.6,,0.48229999999999995,,,6.285714285714286,24.5,0.4594594594594595,1.0,,2.0,1.0,,1.0,2.0,,,1.0,4.0,,2.0,2.0,2.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.2857142857142857,,0.25,0.16666666666666666,0.16666666666666666,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1,,,,,0.3333333333333333,0.5024916666666667,,,0.5,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,0.2,,1.0,,0.5,,,2.0,,,0.3333333333333333,,,,False,,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,3986.0,66,-36.0,127,125,59.0,69.0,21.0,252,5.0,,9.0,,,,,,4.0,30.0,,4.0,27.0,152,,,,2.0,,4.0,,1.0,6.0,,6.0,,1.0,4.0,12.0,,2.0,1.0,3.0,,3.0,,,,,3.0,1.0,1.0,,4.0,3.0,7.0,59.0,,,,,,0.29411764705882354,,0.35526315789473684,1.0,0.11764705882352941,0.03333333333333333,,27.81456953642384,0.75,0.024390243902439025,,0.1111111111111111,0.05084745762711865,,,,0.09090909090909091,0.18181818181818182,,,0.14705882352941177,0.2647058823529412,,,,,0.11764705882352941,,,,,,,,0.2647058823529412,,0.42555588235294123,,0.07407407407407407,11.943333333333333,24.325000000000003,0.4645669291338583,2.0,,4.0,4.0,4.0,16.0,10.0,7.0,,4.0,12.0,4.0,12.0,,20.0,,,1.0,,2.0,1.0,,9.0,4.0,1.0,,,,,12.0,,,0.3333333333333333,,0.3333333333333333,0.26666666666666666,0.3333333333333333,,,,,0.4,0.4,0.4444444444444444,0.4444444444444444,,0.47058823529411764,0.25,0.26666666666666666,,,0.26666666666666666,0.4401533333333333,0.10810810810810811,0.12121212121212122,0.4444444444444444,3.0,2.0,3.0,,,,1.0,,1.0,,,,,,,,,0.2,,,,,2.0,,0.5,,,,,,,,,,False,0.0625,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,2745.0,46,-2.0,82,87,29.0,40.0,15.0,169,3.0,1.0,7.0,,,,,2.0,2.0,15.0,2.0,2.0,24.0,90,1.0,1.0,1.0,3.0,3.0,,1.0,2.0,5.0,,5.0,,1.0,2.0,10.0,3.0,,4.0,4.0,4.0,8.0,1.0,2.0,2.0,,1.0,1.0,1.0,,2.0,3.0,7.0,29.0,3.0,0.5,1.0,1.0,1.0,0.5882352941176471,0.75,0.631578947368421,0.75,0.11764705882352941,0.13333333333333333,,21.0,0.5,0.15384615384615385,0.075,,0.10810810810810811,0.08888888888888889,0.1,0.23076923076923078,0.1111111111111111,,,0.16666666666666666,0.17647058823529413,0.4117647058823529,,,,,0.11764705882352941,1.0,1.0,0.5,0.5,,,,0.29411764705882354,,0.4143375,0.5418000000000001,0.125,10.520000000000001,32.75,0.35365853658536583,2.0,,1.0,5.0,,5.0,7.0,4.0,,3.0,4.0,,9.0,,14.0,,,2.0,1.0,,1.0,,5.0,3.0,,,,,,9.0,,,0.4666666666666667,,0.75,0.9,0.9,0.2,0.125,,,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.8333333333333334,,0.29411764705882354,,,,,0.2,0.47607499999999997,0.15789473684210525,0.17647058823529413,0.375,1.0,,1.0,,,,,1.0,1.0,,,0.14285714285714285,,,,0.25,,0.2,,,,,1.0,,1.0,,,,1.0,1.0,,,,,False,0.2,1.0,1.0,1.0,3.0,1.0,1.0,0.5,1.0,1.0,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,1466.0,24,-16.0,46,49,19.0,33.0,7.0,95,4.0,2.0,,1.0,4.0,,,,1.0,4.0,1.0,5.0,11.0,51,2.0,,,4.0,3.0,1.0,,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,1.0,2.0,19.0,,1.0,0.2,,0.2,0.5,1.0,0.55,1.0,0.5555555555555556,,,18.51851851851852,,0.05555555555555555,0.047619047619047616,0.1111111111111111,0.07407407407407407,0.03571428571428571,,,0.25,,0.25,,0.4444444444444444,,0.4444444444444444,0.25,0.25,1.0,0.1111111111111111,,,,1.0,,,,1.0,,0.5648777777777778,0.64895,0.36363636363636365,0.9,23.54,0.41304347826086957,3.0,2.0,3.0,,,,3.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,4.0,2.0,,1.0,,,,1.0,2.0,,1.0,1.0,,1.0,,6.0,0.3333333333333333,0.5,0.75,1.0,0.6666666666666666,0.3333333333333333,0.42857142857142855,,0.125,,,0.75,0.75,,,,,,,,1.0,0.5,0.5603833333333333,,,0.5454545454545454,1.0,,3.0,,1.0,,,,,1.0,,,0.3333333333333333,,,,0.3333333333333333,0.16666666666666666,,,,0.5,2.0,,0.6666666666666666,,,2.0,,,0.3333333333333333,,,,False,,,,,,,,,,,1.0,0.2,1.0
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,3519.0,59,-16.0,107,108,46.0,54.0,19.0,215,4.0,,3.0,,,,,,,13.0,,,12.0,125,1.0,,,,,,,1.0,1.0,1.0,2.0,,,,5.0,1.0,5.0,6.0,12.0,2.0,14.0,,2.0,,2.0,1.0,,3.0,,4.0,3.0,4.0,46.0,1.0,,,,,0.3076923076923077,,0.375,,,0.07692307692307693,,15.384615384615383,0.25,0.15789473684210525,0.02127659574468085,0.2777777777777778,0.19642857142857142,0.03636363636363636,,0.17647058823529413,0.2,0.3,0.25,,0.3076923076923077,0.23076923076923078,,,,,,,,,,,,,0.3076923076923077,,0.42123076923076924,0.3756,,11.161538461538461,,0.42990654205607476,2.0,,3.0,1.0,1.0,6.0,4.0,4.0,,3.0,7.0,1.0,7.0,6.0,2.0,,1.0,1.0,1.0,1.0,1.0,,8.0,4.0,1.0,6.0,,6.0,,7.0,0.75,0.75,0.3076923076923077,,0.42857142857142855,0.42857142857142855,0.4375,0.125,0.05,,,0.5,0.5,0.3333333333333333,0.5,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,,0.42857142857142855,0.44820000000000004,0.26666666666666666,0.26666666666666666,0.5833333333333334,,,,,1.0,2.0,1.0,,2.0,2.0,,0.3333333333333333,0.3333333333333333,,,0.2,0.5,,1.0,3.0,0.09090909090909091,,2.0,4.0,0.6666666666666666,,,,,,,,,,False,,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,4392.0,73,-17.0,132,134,54.0,68.0,18.0,266,7.0,3.0,5.0,,,,,,,14.0,,,23.0,149,3.0,,,11.0,,,,2.0,2.0,,2.0,,1.0,,4.0,6.0,4.0,6.0,12.0,6.0,18.0,,1.0,1.0,,3.0,1.0,2.0,,5.0,7.0,12.0,54.0,,,,,,0.5,1.0,0.5476190476190477,0.9166666666666666,,0.14285714285714285,0.14285714285714285,16.99346405228758,0.6,0.13333333333333333,0.10714285714285714,0.23529411764705882,0.16129032258064516,0.09375,0.13333333333333333,0.08333333333333333,0.18181818181818182,0.3333333333333333,0.125,,0.5,0.35714285714285715,,,,,,,,,1.0,,,,0.5,,0.4808714285714286,0.6844666666666667,0.4782608695652174,6.121428571428572,,0.4090909090909091,6.0,3.0,3.0,1.0,,2.0,7.0,9.0,3.0,2.0,3.0,6.0,10.0,6.0,8.0,4.0,,1.0,,2.0,,,15.0,5.0,3.0,,,,,10.0,0.42857142857142855,0.6,0.5,1.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,,0.038461538461538464,,,0.8571428571428571,1.0,0.2,0.25,,0.14285714285714285,,,,1.0,1.0,0.5248,0.2777777777777778,0.2777777777777778,0.43478260869565216,,5.0,,,2.0,,,2.0,1.0,,,0.2,0.4,,0.2,,0.5,,1.0,,0.2,0.3333333333333333,2.0,,0.6666666666666666,,,,,,,,,,False,,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,3021.0,50,-33.0,93,94,47.0,51.0,13.0,187,17.0,6.0,2.0,,,,,,,26.0,,,33.0,115,6.0,,,13.0,,,,4.0,1.0,1.0,2.0,1.0,,,5.0,5.0,,1.0,4.0,6.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,7.0,47.0,2.0,,,,,0.46153846153846156,1.0,0.5161290322580645,0.9285714285714286,,0.15384615384615385,0.17647058823529413,33.944954128440365,0.16666666666666666,0.03125,0.13513513513513514,,0.023255813953488372,0.1276595744680851,,0.08333333333333333,,,,0.2,0.6538461538461539,0.07692307692307693,,,,,,,,,1.0,,,,0.6538461538461539,,0.5054153846153846,0.6465666666666667,0.3939393939393939,5.592307692307691,,0.5053763440860215,8.0,6.0,8.0,1.0,3.0,7.0,12.0,9.0,6.0,5.0,13.0,5.0,15.0,14.0,10.0,8.0,,1.0,1.0,,2.0,,11.0,4.0,1.0,,,,,15.0,0.5833333333333334,0.875,0.46153846153846156,1.0,0.38461538461538464,0.38461538461538464,0.46875,0.1,0.10526315789473684,,,0.47058823529411764,0.5714285714285714,0.5,1.0,1.0,0.2692307692307692,0.42857142857142855,0.42857142857142855,1.0,1.0,0.6153846153846154,0.4855615384615385,0.13333333333333333,0.13333333333333333,0.45454545454545453,,1.0,,,3.0,,1.0,3.0,,,,0.5,1.0,,0.21428571428571427,0.16666666666666666,0.375,,1.0,1.0,,0.16666666666666666,3.0,,0.375,1.0,,,,,,,,,False,,,,,,,,,,,,,
445,1610612743,Wesley Person,Wesley Person,445,DEN,1806.0,30,-8.0,58,59,24.0,36.0,5.0,117,,,1.0,1.0,1.0,,,,2.0,5.0,1.0,3.0,9.0,61,,,,,3.0,2.0,,,1.0,,1.0,,,,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,24.0,,1.0,0.3333333333333333,,0.3333333333333333,0.5625,,0.5625,,0.375,,,12.698412698412698,,,0.05555555555555555,,,0.04,,,,,,,,0.125,0.125,1.0,1.0,1.0,0.25,,,,,,,,0.375,,0.45071250000000007,,,17.56,23.733333333333334,0.41379310344827586,,,,1.0,2.0,4.0,3.0,,,2.0,2.0,,4.0,6.0,,,,1.0,,,,,,,,,,,,4.0,1.0,1.0,0.6,,1.0,0.5,0.5,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,0.47375,,,0.4444444444444444,2.0,,2.0,,,,,,,,,,,,0.3333333333333333,,,0.5,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,374.0,6,1.0,11,10,10.0,10.0,2.0,21,1.0,,,,,,,,,1.0,,,,9,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,7.692307692307692,,0.5,,,0.42857142857142855,,,0.3333333333333333,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,1.0,,0.6557,,,1.8,,0.9090909090909091,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,390.0,6,-8.0,12,13,2.0,5.0,,25,,,,,,,,,,,,,,14,,,,,,,,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.16666666666666666,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,False,,,,,,,,,,,,,
935,1610612743,Bryon Russell,Bryon Russell,935,DEN,340.0,6,-4.0,13,11,11.0,10.0,2.0,24,,,,,1.0,,,,,,,1.0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,1.0,,,6.666666666666667,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.4248,,,,23.8,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4248,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,False,,,,,,,,,,,,,
