EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Corner3Assists,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceCorner3Frequency,HeaveAttempts,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,HeaveMakes
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,2598.0,43,-10.0,81,86,35,23,9.0,167,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5,1.0,2.0,4.0,99,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,35,1.0,1.0,0.2,0.16666666666666666,0.2857142857142857,0.16666666666666666,8.51063829787234,1.0,0.043478260869565216,0.06896551724137931,0.13333333333333333,0.07894736842105263,0.058823529411764705,0.2857142857142857,0.08333333333333333,0.1111111111111111,0.16666666666666666,0.2,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.5,0.46715833333333334,0.53915,0.39691666666666664,0.14285714285714285,0.16666666666666666,9.36,23.5,0.43209876543209874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
120,1610612748,Steven Smith,Steven Smith,120,MIA,242.0,4,-3.0,7,5,4,3,,12,,,,,1.0,,,,1,,,,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,1.0,,,,,0.3743,,0.3743,,,18.3,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,275.0,5,-2.0,8,8,8,2,,16,,,,,1.0,,,,1,,,,7,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,8,,,,,,,12.5,,,,0.5,0.25,,,,0.5,,,,,,,,1.0,,,,,0.3872,,0.3872,,,17.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,7751.0,129,-16.0,236,238,87,86,20.0,474,4.0,7.0,,10.0,19.0,3.0,1.0,22.0,36,7.0,7.0,54.0,261,,10.0,3.0,10.0,7.0,11.0,3.0,3.0,26.0,,1.0,5.0,6.0,,6.0,,2.0,1.0,1.0,3.0,2.0,6.0,3.0,17.0,10.0,3.0,87,0.22727272727272727,0.22727272727272727,0.6111111111111112,0.5465116279069767,0.5625,0.16279069767441862,20.76923076923077,0.5,0.060240963855421686,,0.03333333333333333,0.05309734513274336,,,0.10714285714285714,0.05555555555555555,,,0.16279069767441862,0.5714285714285714,0.8,,0.23255813953488372,0.4418604651162791,0.06976744186046512,,0.07692307692307693,0.32558139534883723,0.43495581395348837,,0.4229923076923078,0.06521739130434782,0.07692307692307693,12.047222222222224,24.285714285714285,0.3686440677966102,1.0,1.0,6.0,12.0,1.0,4.0,2.0,1.0,8.0,5.0,21.0,34.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,21.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.8,0.6153846153846154,0.6176470588235294,0.1111111111111111,0.2857142857142857,0.1,0.05263157894736842,0.05714285714285714,1.0,0.6,0.6666666666666666,0.16666666666666666,0.631578947368421,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.09302325581395349,0.07692307692307693,1.0,0.15384615384615385,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,15327.0,255,-13.0,480,489,195,191,50.0,969,25.0,29.0,10.0,10.0,5.0,,,31.0,44,,29.0,91.0,508,13.0,15.0,,38.0,3.0,5.0,1.0,2.0,12.0,11.0,8.0,32.0,51.0,21.0,72.0,1.0,5.0,3.0,2.0,6.0,4.0,22.0,21.0,49.0,52.0,16.0,195,0.6129032258064516,0.8636363636363636,0.7045454545454546,0.7045454545454546,0.6691176470588235,,16.791044776119403,0.2727272727272727,0.16580310880829016,0.08148148148148149,0.12121212121212122,0.15444015444015444,0.10471204188481675,0.1111111111111111,0.13043478260869565,0.11363636363636363,0.13636363636363635,0.09090909090909091,0.6590909090909091,0.8620689655172413,0.8928571428571429,0.64,0.22727272727272727,0.11363636363636363,,0.7692307692307693,,0.6590909090909091,0.4950477272727273,0.5363285714285714,0.4728333333333333,0.2857142857142857,0.2857142857142857,3.9340909090909095,,0.40625,8.0,8.0,3.0,3.0,,,,,11.0,21.0,43.0,24.0,,,2.0,2.0,2.0,,,16.0,2.0,9.0,6.0,12.0,33.0,,33.0,17.0,43.0,6.0,,,,0.7333333333333333,0.7333333333333333,0.6935483870967742,0.045454545454545456,0.034482758620689655,0.1,,0.125,0.5151515151515151,0.3,0.3333333333333333,0.3333333333333333,0.6,0.6,0.6666666666666666,,,,,0.5333333333333333,1.0,,0.4725274725274725,10.0,11.0,6.0,28.0,18.0,9.0,1.0,11.0,5.0,2.0,6.0,4.0,26.0,7.0,5.0,5.0,2.0,0.8461538461538461,0.8461538461538461,0.7777777777777778,0.55,0.037037037037037035,0.16071428571428573,0.1388888888888889,0.031746031746031744,0.09090909090909091,0.2608695652173913,0.2692307692307692,1.0,0.1,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,3885.0,65,-20.0,117,120,53,55,11.0,237,,,,2.0,10.0,7.0,2.0,5.0,12,14.0,,22.0,132,1.0,5.0,5.0,6.0,3.0,3.0,2.0,1.0,6.0,,1.0,4.0,5.0,,5.0,,,,,,,1.0,5.0,9.0,1.0,,53,0.6,0.6,0.4166666666666667,0.4230769230769231,0.4230769230769231,0.5384615384615384,21.09375,,0.0784313725490196,,0.07692307692307693,0.078125,,,0.2,0.14285714285714285,,,,,,,0.07692307692307693,0.38461538461538464,0.2692307692307692,,0.2,0.5384615384615384,0.4554807692307692,0.3409,0.441995,0.038461538461538464,,17.15,24.150000000000002,0.452991452991453,,,,5.0,,7.0,3.0,4.0,2.0,,10.0,4.0,9.0,7.0,1.0,,,,,1.0,,,1.0,,,,,,10.0,2.0,0.75,0.2857142857142857,0.2857142857142857,0.4,0.5,0.5,0.08333333333333333,,,0.1,0.04,,,,,0.5,0.5555555555555556,0.6,,,,0.2692307692307692,,,0.3,0.45454545454545453,,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.09090909090909091,4.0,2.0,2.0,3.0,4.0,1.0,1.0,0.4,0.5714285714285714,0.5714285714285714,0.75,0.6666666666666666,0.5714285714285714,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,8380.0,140,3.0,271,275,118,112,31.0,546,3.0,3.0,,,5.0,7.0,3.0,6.0,8,27.0,9.0,54.0,271,,3.0,9.0,4.0,11.0,15.0,7.0,2.0,34.0,,3.0,9.0,12.0,1.0,13.0,,2.0,1.0,1.0,2.0,2.0,4.0,2.0,5.0,16.0,,118,0.3333333333333333,0.3333333333333333,0.75,0.6428571428571429,0.6309523809523809,0.7714285714285715,15.131578947368421,0.5,0.07377049180327869,,0.07692307692307693,0.07453416149068323,,,0.06666666666666667,0.1111111111111111,,,0.08571428571428572,1.0,1.0,,,0.14285714285714285,0.2,,0.25,0.8571428571428571,0.5118542857142857,,0.5322833333333333,0.02857142857142857,,11.55,24.977777777777778,0.4354243542435424,2.0,2.0,,3.0,2.0,20.0,6.0,11.0,2.0,9.0,25.0,8.0,21.0,20.0,,4.0,2.0,2.0,,2.0,,1.0,1.0,7.0,,,,,25.0,,0.6363636363636364,0.4074074074074074,0.4074074074074074,0.6666666666666666,0.6666666666666666,0.631578947368421,,,,,0.07317073170731707,,,,,0.6,0.6,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.5,0.5714285714285714,0.16666666666666666,1.0,0.5,0.46296296296296297,,,1.0,7.0,,,1.0,,,,,,,,,,,,1.5,1.5,,0.0625,,,,,,0.08333333333333333,,,0.12962962962962962,9.0,3.0,4.0,12.0,9.0,1.0,1.0,0.4444444444444444,0.45,0.47368421052631576,0.6666666666666666,0.5,0.45,0.037037037037037035,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.037037037037037035,0.05,1.0,1.0,0.5,0.3333333333333333,,,,,,,True,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,11616.0,194,-2.0,368,379,150,155,42.0,747,8.0,12.0,1.0,7.0,9.0,9.0,6.0,12.0,28,27.0,13.0,55.0,379,4.0,12.0,15.0,14.0,7.0,10.0,4.0,2.0,23.0,3.0,8.0,18.0,27.0,4.0,31.0,2.0,4.0,3.0,1.0,4.0,1.0,10.0,5.0,10.0,19.0,5.0,150,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.38181818181818183,0.4274193548387097,0.4909090909090909,17.349397590361445,0.4,0.11464968152866242,0.02830188679245283,0.16,0.12560386473429952,0.026845637583892617,0.034482758620689655,0.08928571428571429,0.18181818181818182,0.11764705882352941,0.05555555555555555,0.21818181818181817,0.6666666666666666,0.7272727272727273,0.625,0.12727272727272726,0.16363636363636364,0.16363636363636364,0.14285714285714285,0.2222222222222222,0.7090909090909091,0.5076318181818182,0.45876,0.5091574074074073,0.08620689655172414,0.16129032258064516,8.335714285714285,24.85925925925926,0.4076086956521739,4.0,5.0,2.0,2.0,1.0,18.0,9.0,6.0,7.0,11.0,31.0,10.0,18.0,18.0,1.0,3.0,3.0,1.0,1.0,6.0,3.0,2.0,1.0,4.0,3.0,,3.0,3.0,31.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.5833333333333334,0.37037037037037035,0.4393939393939394,0.03571428571428571,0.08333333333333333,,,0.18518518518518517,1.0,0.2857142857142857,0.2857142857142857,,0.2222222222222222,0.2222222222222222,1.0,0.1111111111111111,0.1111111111111111,1.0,0.32727272727272727,0.18518518518518517,0.8,0.3333333333333333,0.5636363636363636,1.0,3.0,1.0,7.0,2.0,1.0,,1.0,1.0,2.0,,2.0,1.0,2.0,,,,0.75,0.42857142857142855,0.5,0.0625,,0.023255813953488372,,0.044444444444444446,,0.07142857142857142,0.06382978723404255,1.0,,0.12727272727272726,5.0,2.0,2.0,,5.0,,,0.13333333333333333,0.2777777777777778,0.2777777777777778,1.0,0.2222222222222222,0.2777777777777778,,,,2.0,,3.0,,,3.0,,,,0.2857142857142857,,,,1.0,1.0,0.14285714285714285,,,,True,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,12729.0,212,6.0,403,408,159,155,44.0,811,21.0,38.0,6.0,24.0,52.0,,,57.0,114,5.0,38.0,152.0,429,9.0,43.0,3.0,28.0,29.0,33.0,18.0,8.0,70.0,3.0,8.0,18.0,26.0,6.0,32.0,1.0,3.0,2.0,1.0,13.0,8.0,24.0,6.0,19.0,46.0,17.0,159,0.24561403508771928,0.25,0.5,0.4789915966386555,0.5467625899280576,0.04201680672268908,36.06194690265487,0.5416666666666666,0.12162162162162163,0.027777777777777776,0.14035087719298245,0.12682926829268293,0.03870967741935484,,0.07547169811320754,0.15,0.11764705882352941,0.01818181818181818,0.31932773109243695,0.5526315789473685,0.6,0.38095238095238093,0.20168067226890757,0.4369747899159664,,0.6666666666666666,,0.36134453781512604,0.45471737288135594,0.47178000000000003,0.4842977777777778,0.13636363636363635,0.1349206349206349,10.150877192982458,29.32,0.3945409429280397,11.0,18.0,11.0,25.0,,5.0,3.0,,22.0,21.0,65.0,86.0,,4.0,6.0,4.0,3.0,3.0,4.0,11.0,5.0,6.0,4.0,7.0,4.0,,6.0,4.0,65.0,5.0,,,,0.5116279069767442,0.4782608695652174,0.5603448275862069,0.05263157894736842,0.07894736842105263,0.08333333333333333,0.019230769230769232,0.18518518518518517,0.6666666666666666,0.4583333333333333,0.5,0.18181818181818182,0.4807692307692308,0.49019607843137253,0.16,,,,0.04201680672268908,0.391304347826087,0.6111111111111112,0.06521739130434782,0.4276315789473684,4.0,5.0,2.0,12.0,2.0,3.0,,,,,,5.0,2.0,2.0,,,,0.5555555555555556,0.5555555555555556,0.6,,,0.06382978723404255,,0.05660377358490566,,0.15789473684210525,0.0975609756097561,0.6666666666666666,0.5,0.07894736842105263,,,,,,,1.0,,,,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,2.0,,1.0,2.0,2.0,True,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,10094.0,168,,307,318,112,107,35.0,625,8.0,12.0,4.0,5.0,13.0,,,16.0,30,,9.0,41.0,320,5.0,9.0,,26.0,5.0,5.0,2.0,3.0,10.0,8.0,9.0,16.0,29.0,13.0,42.0,,2.0,1.0,1.0,1.0,1.0,5.0,6.0,16.0,12.0,5.0,112,0.8125,0.9285714285714286,0.5333333333333333,0.5333333333333333,0.5857142857142857,,11.560693641618498,0.2,0.12030075187969924,0.09302325581395349,0.21951219512195122,0.14367816091954022,0.104,0.1,0.08333333333333333,0.13793103448275862,0.4166666666666667,,0.4,0.6666666666666666,0.7272727272727273,0.75,0.16666666666666666,0.43333333333333335,,0.8,,0.4,0.48905666666666664,0.57872,0.5154666666666666,0.15151515151515152,0.15151515151515152,9.266666666666667,,0.36482084690553745,1.0,5.0,4.0,4.0,,,,,2.0,3.0,7.0,6.0,,,1.0,,,,,4.0,,3.0,4.0,2.0,2.0,,2.0,1.0,7.0,2.0,,,,0.2222222222222222,0.2222222222222222,0.3181818181818182,0.03333333333333333,0.08333333333333333,,,0.17391304347826086,0.5,0.8,0.8,0.75,0.3076923076923077,0.3076923076923077,1.0,,,,,0.5555555555555556,0.2,,0.17073170731707318,2.0,3.0,1.0,7.0,4.0,5.0,,4.0,,,,2.0,1.0,1.0,1.0,,,0.6,0.6,0.5833333333333334,0.3076923076923077,,0.1282051282051282,0.17391304347826086,0.046511627906976744,0.16666666666666666,0.06666666666666667,0.10256410256410256,0.5,,0.17073170731707318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
