EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,SelfOReb,Offensive Fouls,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceTurnovers,Loose Ball Fouls,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,on,BlockedLongMidRange,3SecondViolations
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,18274.0,305,67.0,588,598,214.0,137,76.0,1186,29.0,39.0,12.0,17.0,13.0,15.0,13.0,25.0,7.0,18.0,2.0,8.0,1.0,3.0,6.0,10.0,1.0,3.0,49.0,82,8.0,18.0,13.0,135.0,661,13.0,19.0,1.0,27.0,21.0,31.0,2.0,6.0,4.0,52.0,62.0,36.0,24.0,20.0,10.0,6.0,4.0,6.0,7.0,13,4.0,3.0,4.0,1.0,1.0,33,3.0,16.0,1.0,14.0,45.0,8.0,67.0,20.0,87.0,12.0,8.0,4.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,10.0,18.0,18.0,2.0,8.0,2.0,16.0,11.0,5.0,16.0,8.0,52.0,214.0,1.0,0.6326530612244898,0.7948717948717948,1.0,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5975609756097561,0.6842105263157895,0.6774193548387096,0.61,0.6842105263157895,0.6486486486486487,0.625,0.7105263157894737,0.6666666666666666,0.18,0.04878048780487805,0.05128205128205128,0.08,17.236255572065378,0.375,0.34782608695652173,0.047619047619047616,0.2,0.08333333333333333,0.208955223880597,0.045454545454545456,0.20205479452054795,0.07364341085271318,0.13636363636363635,0.07407407407407407,0.041666666666666664,0.06666666666666667,0.1566265060240964,0.225,0.22580645161290322,0.20833333333333334,0.21052631578947367,0.5,0.39,0.7435897435897436,0.7837837837837838,0.5862068965517241,0.25,0.52,0.5652173913043478,0.6923076923076923,0.18,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.08,0.25,0.25,1.0,0.1,0.6,0.6,1.0,0.8947368421052632,0.7058823529411765,0.08333333333333333,0.40540540540540543,0.8666666666666667,0.08108108108108109,0.3333333333333333,0.08108108108108109,0.3333333333333333,0.57,0.6,0.5227504999999999,0.60266875,0.5184067567567567,0.07547169811320754,0.09090909090909091,0.2,0.3851851851851852,6.710975609756097,24.622222222222224,0.36394557823129253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,15621.0,260,52.0,504,512,145.0,99,64.0,1016,8.0,22.0,3.0,5.0,1.0,3.0,2.0,6.0,,4.0,2.0,4.0,,,14.0,34.0,4.0,9.0,10.0,32,16.0,38.0,16.0,84.0,564,3.0,5.0,3.0,9.0,2.0,5.0,4.0,9.0,7.0,23.0,2.0,18.0,45.0,2.0,34.0,14.0,5.0,8.0,5.0,13,3.0,2.0,5.0,1.0,2.0,31,1.0,8.0,1.0,7.0,20.0,1.0,28.0,10.0,38.0,7.0,6.0,1.0,2.0,1.0,1.0,3.0,,1.0,1.0,,5.0,1.0,12.0,19.0,23.0,1.0,9.0,3.0,2.0,2.0,,2.0,2.0,23.0,145.0,1.0,0.1,0.1111111111111111,0.9375,0.42105263157894735,0.4444444444444444,0.42105263157894735,0.3125,0.6,0.4,0.4857142857142857,0.5,0.5714285714285714,0.5185185185185185,0.5,0.6052631578947368,0.5428571428571428,0.15625,0.22727272727272727,,14.90467937608319,0.4,0.058823529411764705,0.058823529411764705,0.10526315789473684,0.04519774011299435,0.12280701754385964,0.0196078431372549,0.10931174089068826,0.039473684210526314,0.06060606060606061,0.08,,0.03125,0.07246376811594203,0.15384615384615385,0.08928571428571429,0.10256410256410256,0.16666666666666666,1.0,0.3142857142857143,0.36363636363636365,0.47058823529411764,0.125,0.08571428571428572,0.3333333333333333,0.3333333333333333,,0.05714285714285714,,,,0.05714285714285714,0.5,0.5,1.0,0.4857142857142857,0.4117647058823529,0.4117647058823529,0.9285714285714286,0.8333333333333334,0.6,0.3333333333333333,0.21428571428571427,0.3333333333333333,,,0.6428571428571429,0.4444444444444444,0.8571428571428571,0.4117647058823529,0.5431157142857144,0.5531699999999999,0.48833571428571426,0.11538461538461539,0.225,0.10714285714285714,0.27380952380952384,3.95625,25.07894736842105,0.2876984126984127,1.0,1.0,3.0,3.0,1.0,0.07692307692307693,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,21267.0,354,78.0,677,686,218.0,145,88.0,1363,14.0,24.0,3.0,6.0,5.0,7.0,16.0,28.0,13.0,37.0,11.0,22.0,4.0,7.0,9.0,14.0,2.0,4.0,43.0,89,20.0,36.0,23.0,169.0,756,4.0,10.0,2.0,13.0,16.0,28.0,6.0,11.0,8.0,58.0,18.0,68.0,57.0,4.0,13.0,9.0,3.0,18.0,12.0,30,10.0,2.0,14.0,1.0,3.0,72,3.0,4.0,,10.0,20.0,2.0,32.0,7.0,39.0,10.0,8.0,2.0,6.0,1.0,1.0,4.0,2.0,5.0,,1.0,10.0,2.0,6.0,18.0,33.0,5.0,14.0,5.0,4.0,2.0,2.0,4.0,4.0,58.0,218.0,4.0,0.20930232558139536,0.21951219512195122,0.95,0.5555555555555556,0.5454545454545454,0.5714285714285714,0.48314606741573035,0.4,0.5714285714285714,0.584,0.5,0.6410256410256411,0.6079136690647482,0.5416666666666666,0.6444444444444445,0.288,0.033707865168539325,0.08333333333333333,,19.201030927835053,0.6,0.08,,0.07722007722007722,0.01809954751131222,0.12658227848101267,0.039473684210526314,0.08875739644970414,0.02356902356902357,0.01282051282051282,0.031746031746031744,0.0125,0.038461538461538464,0.044444444444444446,0.06593406593406594,0.1282051282051282,0.15789473684210525,0.045454545454545456,1.0,0.192,0.5833333333333334,0.6363636363636364,0.42857142857142855,0.224,0.5714285714285714,0.5714285714285714,0.1875,0.296,0.35135135135135137,0.3611111111111111,,0.176,0.5,0.5,0.9090909090909091,0.112,0.6428571428571429,0.6428571428571429,1.0,0.5454545454545454,0.5,0.3333333333333333,0.1794871794871795,0.7142857142857143,0.1794871794871795,0.5714285714285714,0.10256410256410256,0.5,0.48,0.6923076923076923,0.4817979838709677,0.48196875000000006,0.4577407894736842,0.1044776119402985,0.14285714285714285,0.07692307692307693,0.3431952662721893,10.182022471910111,24.727777777777774,0.32200886262924666,1.0,1.0,3.0,1.0,,0.017543859649122806,0.09090909090909091,1.0,1.0,1.0,1.0,2.0,1.0,0.02702702702702703,0.041666666666666664,1.0,1.0,,,,,,,,,,,,True,,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,6106.0,102,49.0,182,185,49.0,54,25.0,367,12.0,16.0,3.0,4.0,6.0,6.0,2.0,7.0,,,,,,,,,,,14.0,23,,,6.0,34.0,193,3.0,5.0,2.0,8.0,6.0,7.0,,,1.0,13.0,18.0,10.0,,6.0,,,4.0,1.0,1.0,2,1.0,,1.0,,,5,2.0,5.0,,2.0,8.0,3.0,13.0,7.0,20.0,,,,3.0,,,2.0,,3.0,,,5.0,1.0,4.0,10.0,8.0,,3.0,1.0,12.0,6.0,6.0,12.0,5.0,13.0,49.0,1.0,0.6428571428571429,0.8181818181818182,,,,,0.6086956521739131,0.6,0.8571428571428571,0.6086956521739131,0.6,0.8571428571428571,0.6296296296296297,0.6666666666666666,0.8125,,0.17391304347826086,0.0625,0.42857142857142855,15.023474178403756,0.6,0.42857142857142855,,0.09411764705882353,0.08333333333333333,0.10526315789473684,0.09523809523809523,0.09615384615384616,0.08641975308641975,0.1111111111111111,,0.13636363636363635,0.13333333333333333,0.13333333333333333,,0.16666666666666666,0.08333333333333333,0.14285714285714285,0.4166666666666667,0.6956521739130435,0.75,0.8,0.75,0.30434782608695654,0.2857142857142857,0.5,,,,,,,,,,,,,,0.8,0.75,,0.8571428571428571,1.0,,,,,0.6956521739130435,,0.5391347826086956,0.5289,0.6328285714285714,0.11538461538461539,0.11538461538461539,0.23529411764705882,0.38235294117647056,2.869565217391305,,0.2692307692307692,,,,1.0,2.0,0.2,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,True,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,1462.0,24,4.0,47,45,17.0,14,9.0,92,2.0,2.0,,,,,,,,,,1.0,,,1.0,2.0,,1.0,2.0,2,1.0,3.0,,7.0,45,,,,,,,,1.0,,,,4.0,3.0,,2.0,1.0,,,3.0,3,1.0,2.0,,,,9,1.0,1.0,,1.0,1.0,,2.0,2.0,4.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,17.0,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,,,0.7,,,0.7,,,0.6,,,,10.344827586206897,1.0,,,0.05,0.05,0.2,0.2,0.08,0.08,,0.16666666666666666,,0.25,,,0.1111111111111111,0.2,,,0.4,1.0,1.0,,,,,,,,,,0.2,,,,0.4,0.5,0.5,1.0,,,,,,,,1.0,,1.0,0.5,0.53513,0.51915,0.51915,,,,,,25.0,0.3617021276595745,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
754,1610612756,Jim Jackson,Jim Jackson,754,PHX,8645.0,144,43.0,259,267,102.0,61,39.0,526,1.0,3.0,,1.0,1.0,1.0,2.0,4.0,4.0,11.0,7.0,12.0,4.0,6.0,7.0,14.0,4.0,7.0,7.0,18,14.0,26.0,3.0,59.0,286,1.0,2.0,,11.0,2.0,5.0,8.0,13.0,2.0,30.0,6.0,8.0,42.0,2.0,14.0,7.0,2.0,5.0,5.0,10,1.0,4.0,1.0,3.0,1.0,25,1.0,2.0,1.0,3.0,13.0,,16.0,4.0,20.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,,1.0,,,5.0,2.0,9.0,15.0,3.0,,,1.0,1.0,1.0,,1.0,1.0,30.0,102.0,1.0,0.42857142857142855,0.5,1.0,0.5384615384615384,0.6153846153846154,0.5384615384615384,0.3888888888888889,0.5,0.4,0.6363636363636364,0.9166666666666666,0.7777777777777778,0.6444444444444445,0.9166666666666666,0.7894736842105263,0.5909090909090909,0.1111111111111111,0.3333333333333333,,16.44736842105263,0.6,,0.1111111111111111,0.1262135922330097,0.023809523809523808,0.08571428571428572,0.03225806451612903,0.11594202898550725,0.02608695652173913,0.04,,0.029411764705882353,0.043478260869565216,0.1875,0.15789473684210525,0.030303030303030304,0.07692307692307693,0.1111111111111111,1.0,0.06818181818181818,0.3333333333333333,0.5,,0.09090909090909091,0.5,0.5,,0.25,0.36363636363636365,0.4,0.75,0.2727272727272727,0.5833333333333334,0.5833333333333334,1.0,0.3181818181818182,0.5,0.5,1.0,0.16666666666666666,,,0.05555555555555555,1.0,0.3333333333333333,0.6666666666666666,0.3888888888888889,0.5714285714285714,0.6590909090909091,0.5,0.4885568181818183,0.53772,0.49841388888888893,,,0.1864406779661017,0.5084745762711864,14.761111111111111,24.130769230769236,0.3938223938223938,1.0,4.0,,,1.0,,0.16666666666666666,1.0,3.0,,,1.0,0.75,0.09090909090909091,,1.0,1.0,,2.0,3.0,1.0,0.5,0.6666666666666666,1.0,,,,,True,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,16718.0,279,54.0,543,547,173.0,118,63.0,1090,11.0,19.0,1.0,1.0,2.0,3.0,15.0,24.0,12.0,29.0,1.0,1.0,1.0,1.0,7.0,22.0,2.0,9.0,38.0,72,8.0,23.0,21.0,121.0,616,1.0,4.0,3.0,8.0,8.0,19.0,3.0,10.0,17.0,42.0,6.0,70.0,18.0,,21.0,7.0,1.0,51.0,28.0,79,18.0,10.0,32.0,8.0,11.0,186,3.0,,,6.0,16.0,,22.0,3.0,25.0,5.0,3.0,2.0,17.0,7.0,12.0,10.0,1.0,5.0,,1.0,27.0,6.0,4.0,16.0,25.0,1.0,5.0,7.0,,,,,,42.0,173.0,2.0,0.07894736842105263,0.07894736842105263,0.75,0.34782608695652173,0.3,0.36363636363636365,0.5277777777777778,0.25,0.42105263157894735,0.5263157894736842,0.5,0.43103448275862066,0.5660377358490566,0.5714285714285714,0.5384615384615384,0.24210526315789474,0.013888888888888888,,,21.76759410801964,0.6296296296296297,,,0.07920792079207921,,0.0967741935483871,0.046875,0.08333333333333333,0.013333333333333334,,,,0.045454545454545456,0.057971014492753624,0.05333333333333334,0.13793103448275862,0.045454545454545456,0.2222222222222222,,0.2,0.5789473684210527,0.5789473684210527,0.09090909090909091,0.25263157894736843,0.625,0.625,0.13333333333333333,0.30526315789473685,0.41379310344827586,0.42857142857142855,,0.010526315789473684,1.0,1.0,1.0,0.23157894736842105,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.2,1.0,,0.10344827586206896,0.6666666666666666,0.034482758620689655,1.0,0.3103448275862069,0.2222222222222222,0.4421052631578947,0.3333333333333333,0.4803329787234043,0.4736125,0.4568625,0.050505050505050504,0.06578947368421052,0.06611570247933884,0.34710743801652894,10.315277777777778,26.221739130434784,0.31860036832412525,1.0,1.0,6.0,1.0,1.0,0.02127659574468085,0.2,1.0,1.0,1.0,2.0,,1.0,0.034482758620689655,0.05,1.0,1.0,,,,2.0,,,,,,,,True,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,17370.0,290,37.0,557,562,168.0,93,71.0,1119,51.0,82.0,12.0,17.0,15.0,26.0,13.0,32.0,13.0,31.0,,,,,,2.0,,2.0,77.0,145,,2.0,65.0,219.0,635,14.0,24.0,14.0,42.0,18.0,39.0,,2.0,23.0,59.0,82.0,72.0,,20.0,2.0,,12.0,7.0,4.0,11,3.0,1.0,3.0,4.0,,26,5.0,24.0,,7.0,36.0,5.0,48.0,29.0,77.0,9.0,8.0,1.0,8.0,1.0,1.0,10.0,1.0,7.0,1.0,3.0,18.0,7.0,15.0,31.0,88.0,6.0,44.0,3.0,15.0,10.0,5.0,16.0,8.0,59.0,168.0,4.0,0.5324675324675324,0.6119402985074627,,,,,0.5310344827586206,0.5833333333333334,0.46153846153846156,0.5238095238095238,0.5833333333333334,0.43902439024390244,0.5824468085106383,0.65625,0.5267857142857143,0.013605442176870748,0.08275862068965517,0.14634146341463414,,32.49211356466877,0.4444444444444444,0.2631578947368421,,0.18274111675126903,0.1348314606741573,0.1044776119402985,0.08196721311475409,0.16287878787878787,0.12133891213389121,0.22388059701492538,0.10416666666666667,0.06349206349206349,0.0975609756097561,0.15384615384615385,0.23943661971830985,0.14754098360655737,0.14,,0.5,0.5578231292517006,0.6219512195121951,0.7285714285714285,0.5294117647058824,0.21768707482993196,0.40625,0.40625,0.3076923076923077,0.2108843537414966,0.41935483870967744,0.41935483870967744,0.7692307692307693,,,,,0.013605442176870748,,,,0.7083333333333334,0.7058823529411765,0.25,0.6341463414634146,0.5769230769230769,,,0.04878048780487805,,0.5714285714285714,,0.5021683673469387,0.5260521739130435,0.5160646341463415,0.23783783783783785,0.24043715846994534,0.1917808219178082,0.2694063926940639,5.914482758620689,25.25,0.3016157989228007,,,,9.0,3.0,0.15517241379310345,,,,,2.0,3.0,,,0.05,,,3.0,,,,,,,1.0,1.0,1.0,1.0,True,,
962,1610612756,Walter McCarty,Walter McCarty,962,PHX,872.0,15,6.0,28,28,4.0,4,5.0,56,,1.0,,,,1.0,,,,,2.0,2.0,,,,1.0,,,,1,2.0,3.0,,6.0,24,,,,,,1.0,,,,,,,6.0,,1.0,,,1.0,,1,,,1.0,,,2,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,4.0,,,,1.0,0.6666666666666666,,0.6666666666666666,,,,0.75,,,0.75,,,0.75,,,,11.76470588235294,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.25,,,,,,,1.0,,,,,,1.0,,0.5673999999999999,,0.5677,,,,,,23.933333333333334,0.14285714285714285,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,19809.0,330,-11.0,668,665,188.0,180,89.0,1333,31.0,55.0,6.0,15.0,10.0,14.0,7.0,31.0,3.0,12.0,3.0,10.0,,3.0,7.0,15.0,1.0,6.0,41.0,98,10.0,25.0,17.0,129.0,779,8.0,23.0,4.0,20.0,13.0,22.0,1.0,9.0,9.0,38.0,52.0,30.0,30.0,10.0,14.0,7.0,9.0,5.0,5.0,10,3.0,2.0,4.0,1.0,,25,4.0,21.0,1.0,12.0,39.0,13.0,64.0,26.0,90.0,9.0,8.0,1.0,9.0,2.0,6.0,4.0,1.0,3.0,,,13.0,2.0,19.0,29.0,21.0,3.0,7.0,5.0,10.0,3.0,4.0,10.0,7.0,38.0,188.0,2.0,0.6341463414634146,0.7222222222222222,1.0,0.4,0.1111111111111111,0.4166666666666667,0.41836734693877553,0.34782608695652173,0.5909090909090909,0.45528455284552843,0.32,0.46774193548387094,0.48863636363636365,0.37037037037037035,0.5277777777777778,0.2032520325203252,0.09183673469387756,0.14545454545454545,0.03225806451612903,18.733850129198967,0.6923076923076923,0.52,0.05263157894736842,0.16956521739130434,0.08974358974358974,0.16,0.05555555555555555,0.16721311475409836,0.08169934640522876,0.11224489795918367,0.1,0.03571428571428571,0.05357142857142857,0.14084507042253522,0.14492753623188406,0.2111111111111111,0.125,0.2631578947368421,0.7,0.44715447154471544,0.5636363636363636,0.6595744680851063,0.7096774193548387,0.25203252032520324,0.22580645161290322,0.23333333333333334,0.42857142857142855,0.0975609756097561,0.25,0.25,0.3333333333333333,0.08130081300813008,0.3,0.3,1.0,0.12195121951219512,0.4666666666666667,0.4666666666666667,1.0,0.6,0.4,0.16666666666666666,0.45161290322580644,0.7142857142857143,0.0967741935483871,,0.1935483870967742,0.16666666666666666,0.6504065040650406,0.5,0.5259598360655737,0.5172571428571429,0.5535483333333333,0.05511811023622047,0.06862745098039216,0.15503875968992248,0.29457364341085274,4.831632653061225,24.904,0.281437125748503,1.0,2.0,,7.0,1.0,0.11290322580645161,0.04,,,1.0,2.0,,,,0.0625,,,,,1.0,,0.04,,,,,,,False,3.0,
