EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,AtRimPctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Corner3Assists,FTOffRebounds,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,Travels,BlockedLongMidRange,BlockedShortMidRange,OffCorner3ReboundPct,PtsUnassisted3s,HeaveAttempts,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted
1919,1610612764,Laron Profit,Laron Profit,1919,WAS,241.0,4,-4,8,8,8,8.0,,16,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,9,,,,,,2.0,,,,,,,,,,,1.0,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,25.0,,,0.5,,,,0.3333333333333333,,,,,0.5,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,0.2863,,0.2863,,,,,14.100000000000001,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2581,1610612764,Steve Blake,Steve Blake,2581,WAS,182.0,3,1,6,6,6,6.0,,12,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,6,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,18044.0,301,20,584,582,167,137.0,89.0,1166,18.0,27.0,2.0,4.0,8.0,9.0,13.0,36.0,10.0,37.0,6.0,10.0,1.0,8.0,19.0,3.0,41.0,100.0,14.0,29.0,9.0,133.0,615,7.0,15.0,,14.0,13.0,22.0,4.0,5.0,34.0,46.0,36.0,39.0,6.0,19.0,8.0,2.0,10.0,11.0,3.0,23.0,3.0,8.0,7.0,28.0,6.0,41.0,11.0,52.0,2.0,6.0,6.0,3.0,1.0,7.0,2.0,10.0,2.0,2.0,9.0,19.0,4.0,19.0,,5.0,5.0,34.0,167,0.5609756097560976,0.6052631578947368,0.9285714285714286,0.4827586206896552,0.4827586206896552,0.41,0.4666666666666667,0.5909090909090909,0.4806201550387597,0.4666666666666667,0.5576923076923077,0.4784172661870504,0.4375,0.5483870967741935,0.2248062015503876,0.02,0.027777777777777776,21.511627906976745,0.3,0.24,0.14736842105263157,0.03619909502262444,0.0945945945945946,0.036585365853658534,0.13257575757575757,0.036303630363036306,0.03571428571428571,0.010638297872340425,0.04285714285714286,0.20408163265306123,0.12658227848101267,0.07692307692307693,0.13636363636363635,0.027777777777777776,0.20930232558139536,0.6666666666666666,0.6923076923076923,0.5555555555555556,0.27906976744186046,0.3611111111111111,0.37142857142857144,0.46153846153846156,0.2868217054263566,0.2702702702702703,0.2702702702702703,0.7,0.07751937984496124,0.6,0.6,1.0,0.14728682170542637,0.42105263157894735,0.42105263157894735,0.875,0.26666666666666666,0.5,0.34615384615384615,0.8888888888888888,0.038461538461538464,0.11538461538461539,0.43410852713178294,0.42105263157894735,0.46520232558139535,0.4451615384615385,0.48791346153846155,0.03731343283582089,0.047619047619047616,0.10526315789473684,0.2556390977443609,10.432,24.486206896551725,0.285958904109589,,,,,1.0,1.0,,3.0,4.0,1.0,2.0,2.0,0.25,0.037037037037037035,0.07042253521126761,0.12903225806451613,,,,1.0,,,4.0,2.0,4.0,1.0,,0.25,1.0,,2.0,,3.0,,1.0,,,,,,,,,,,False,1.0,1.0,1.0,,,,,,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,19005.0,317,18,619,623,197,171.0,95.0,1242,16.0,31.0,1.0,4.0,6.0,13.0,7.0,26.0,23.0,58.0,1.0,3.0,2.0,5.0,21.0,7.0,46.0,115.0,6.0,24.0,47.0,157.0,659,6.0,21.0,1.0,13.0,10.0,39.0,9.0,19.0,42.0,40.0,52.0,18.0,6.0,21.0,5.0,13.0,21.0,27.0,6.0,60.0,5.0,7.0,11.0,22.0,7.0,40.0,13.0,53.0,3.0,17.0,9.0,7.0,4.0,9.0,3.0,16.0,1.0,10.0,9.0,23.0,2.0,56.0,4.0,25.0,5.0,42.0,197,0.43478260869565216,0.46511627906976744,1.0,0.25,0.25,0.4,0.2857142857142857,0.2564102564102564,0.39568345323741005,0.25,0.23958333333333334,0.47575757575757577,0.26,0.35,0.17266187050359713,0.11304347826086956,0.19230769230769232,24.828532235939644,0.4375,0.28,0.10891089108910891,0.030434782608695653,0.14473684210526316,0.05747126436781609,0.11870503597122302,0.03785488958990536,0.05263157894736842,0.021052631578947368,0.0547945205479452,0.09615384615384616,0.13793103448275862,0.18181818181818182,0.047619047619047616,0.04054054054054054,0.22302158273381295,0.5161290322580645,0.6666666666666666,0.4375,0.18705035971223022,0.2692307692307692,0.3333333333333333,0.2857142857142857,0.4172661870503597,0.39655172413793105,0.40350877192982454,0.4782608695652174,0.02158273381294964,0.3333333333333333,0.3333333333333333,1.0,0.1510791366906475,0.23809523809523808,0.23809523809523808,1.0,0.16666666666666666,0.25,0.2708333333333333,0.46153846153846156,0.041666666666666664,0.14583333333333334,0.39568345323741005,0.23809523809523808,0.48911402877697846,0.4806000000000001,0.4940479166666667,0.15625,0.18382352941176472,0.08280254777070063,0.267515923566879,10.816521739130435,25.44583333333333,0.3182552504038772,,3.0,,3.0,1.0,6.0,4.0,11.0,4.0,1.0,,3.0,0.1111111111111111,0.22580645161290322,0.02564102564102564,0.07936507936507936,,0.125,,2.0,1.0,8.0,5.0,1.0,7.0,3.0,0.04,0.42857142857142855,2.0,2.0,2.0,0.07142857142857142,,,1.0,,2.0,1.0,1.0,0.017241379310344827,1.0,,,,,False,1.0,,0.5,,,,,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,6201.0,103,-47,195,202,94,105.0,28.0,397,4.0,5.0,1.0,1.0,4.0,4.0,,1.0,,,,,,,,,4.0,6.0,,,5.0,13.0,233,1.0,1.0,,2.0,4.0,4.0,,5.0,13.0,6.0,2.0,,2.0,,,2.0,2.0,4.0,1.0,10.0,4.0,6.0,2.0,8.0,5.0,15.0,11.0,26.0,,2.0,1.0,2.0,2.0,2.0,,4.0,,2.0,14.0,23.0,2.0,11.0,1.0,2.0,4.0,13.0,94,0.75,1.0,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.5909090909090909,0.5,0.8125,,0.3333333333333333,1.0,6.696428571428571,0.5,0.4166666666666667,0.12698412698412698,0.09523809523809523,0.09523809523809523,0.11764705882352941,0.11904761904761904,0.10309278350515463,,0.11538461538461539,0.10344827586206896,0.23076923076923078,0.12121212121212122,0.058823529411764705,0.25,,0.8333333333333334,0.8,1.0,0.75,0.16666666666666666,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,0.8333333333333334,,0.4981,0.6343,0.54585,0.2857142857142857,0.2857142857142857,0.15384615384615385,1.0,1.7333333333333334,,0.48205128205128206,,,,,,2.0,1.0,1.0,,,2.0,6.0,,0.2,0.125,0.058823529411764705,,,,1.0,1.0,1.0,,,,,0.09090909090909091,,,,,0.2,,,,,,,,,,,,,,False,,,,,,,,,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,1716.0,29,-1,56,55,23,21.0,6.0,111,2.0,3.0,,,,,2.0,3.0,1.0,1.0,,,,,,,5.0,7.0,,,2.0,12.0,62,,1.0,2.0,2.0,1.0,1.0,,,2.0,6.0,4.0,,,,,1.0,2.0,3.0,1.0,7.0,,2.0,1.0,3.0,,4.0,2.0,6.0,,,,,,1.0,,1.0,,1.0,,1.0,,3.0,1.0,2.0,,2.0,23,0.6,0.6,,,,0.7142857142857143,,1.0,0.7142857142857143,,1.0,0.75,0.5,1.0,,0.14285714285714285,,14.285714285714286,,,0.12,0.09090909090909091,0.14285714285714285,,0.125,0.06896551724137931,0.125,0.1,,0.2,0.1111111111111111,0.2,,,0.42857142857142855,0.6666666666666666,1.0,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,0.42857142857142855,,0.46399999999999997,0.3728,0.3935,0.25,0.25,0.16666666666666666,0.16666666666666666,6.728571428571428,,0.4107142857142857,,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.09090909090909091,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,False,,,,,,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,19973.0,333,14,653,654,222,180.0,100.0,1307,20.0,33.0,3.0,4.0,7.0,15.0,6.0,13.0,19.0,45.0,3.0,9.0,3.0,11.0,52.0,15.0,45.0,91.0,14.0,61.0,52.0,184.0,703,4.0,9.0,6.0,20.0,13.0,28.0,18.0,31.0,72.0,24.0,66.0,21.0,4.0,52.0,11.0,7.0,40.0,51.0,16.0,113.0,,7.0,11.0,22.0,,33.0,7.0,40.0,4.0,18.0,12.0,13.0,7.0,14.0,6.0,27.0,2.0,7.0,5.0,26.0,5.0,69.0,7.0,26.0,9.0,72.0,222,0.26666666666666666,0.27906976744186046,0.5,0.22950819672131148,0.22950819672131148,0.4945054945054945,0.4444444444444444,0.4642857142857143,0.4342105263157895,0.4666666666666667,0.44565217391304346,0.5027624309392266,0.5263157894736842,0.5725806451612904,0.40131578947368424,0.07692307692307693,0.15384615384615385,26.953125,0.48148148148148145,,0.10426540284360189,0.029166666666666667,0.1375,,0.1134020618556701,0.02147239263803681,0.06451612903225806,0.020202020202020204,,0.07547169811320754,0.15217391304347827,0.13793103448275862,0.13636363636363635,0.046511627906976744,0.21710526315789475,0.6060606060606061,0.6896551724137931,0.25,0.08552631578947369,0.46153846153846156,0.5454545454545454,0.16666666666666666,0.29605263157894735,0.4222222222222222,0.4318181818181818,0.3157894736842105,0.05921052631578947,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.34210526315789475,0.21153846153846154,0.21153846153846154,0.5454545454545454,0.26666666666666666,0.75,0.32608695652173914,0.4666666666666667,0.06521739130434782,0.32608695652173914,0.618421052631579,0.21153846153846154,0.48613618421052623,0.4652866666666666,0.4883467391304347,0.1569767441860465,0.23636363636363636,0.10869565217391304,0.391304347826087,10.491208791208793,25.33770491803278,0.33996937212863704,1.0,5.0,4.0,6.0,5.0,11.0,7.0,22.0,2.0,1.0,,7.0,0.2777777777777778,0.12121212121212122,0.012658227848101266,0.06060606060606061,0.06666666666666667,0.3333333333333333,0.26666666666666666,4.0,,6.0,2.0,1.0,3.0,2.0,,0.6666666666666666,,1.0,,,21.0,,6.0,3.0,1.0,1.0,,0.022222222222222223,,,,,,False,1.0,,0.3333333333333333,2.0,2.0,1.0,1.0,0.3333333333333333,0.4,0.5,0.016129032258064516,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,17537.0,292,25,564,564,163,116.0,93.0,1128,31.0,41.0,12.0,13.0,8.0,10.0,6.0,26.0,2.0,5.0,,,,,,,39.0,72.0,,,28.0,106.0,587,12.0,14.0,11.0,35.0,11.0,21.0,,10.0,32.0,44.0,34.0,,22.0,,,6.0,6.0,10.0,4.0,24.0,7.0,28.0,9.0,28.0,4.0,41.0,35.0,76.0,4.0,14.0,7.0,4.0,3.0,6.0,1.0,10.0,3.0,5.0,22.0,40.0,5.0,44.0,8.0,21.0,5.0,32.0,163,0.5641025641025641,0.7857142857142857,,,,0.5416666666666666,0.8571428571428571,0.5238095238095238,0.5416666666666666,0.8571428571428571,0.5238095238095238,0.5888888888888889,0.8333333333333334,0.5714285714285714,,0.08333333333333333,0.19230769230769232,14.858841010401187,0.4,0.2,0.1497326203208556,0.12389380530973451,0.125,0.10144927536231885,0.14285714285714285,0.11864406779661017,0.11320754716981132,0.08333333333333333,0.12280701754385964,0.16981132075471697,0.1375,0.16,0.045454545454545456,0.14814814814814814,0.5694444444444444,0.7560975609756098,0.775,0.5806451612903226,0.3611111111111111,0.23076923076923078,0.2857142857142857,0.5,0.06944444444444445,0.4,0.4,0.5,,,,,,,,,0.9285714285714286,0.9230769230769231,0.47619047619047616,0.8,,,0.5694444444444444,,0.5087805555555556,0.5507750000000001,0.480752380952381,0.24705882352941178,0.24705882352941178,0.330188679245283,0.3018867924528302,4.163888888888888,,0.28900709219858156,,,,,,4.0,4.0,1.0,1.0,,2.0,1.0,,0.024390243902439025,0.18181818181818182,0.14814814814814814,,,,,,7.0,19.0,10.0,20.0,12.0,,0.6,,1.0,8.0,,,,,,1.0,1.0,,,,,,,,False,,2.0,,,,,,,,,,0.08333333333333333
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,12954.0,216,16,421,428,132,75.0,63.0,849,17.0,26.0,9.0,12.0,5.0,7.0,,9.0,2.0,6.0,,,,1.0,3.0,1.0,19.0,41.0,1.0,3.0,11.0,52.0,462,9.0,16.0,4.0,22.0,6.0,10.0,1.0,4.0,16.0,8.0,30.0,3.0,16.0,2.0,1.0,4.0,10.0,15.0,2.0,35.0,4.0,14.0,4.0,14.0,1.0,19.0,18.0,37.0,,9.0,6.0,6.0,3.0,5.0,3.0,11.0,1.0,4.0,12.0,30.0,2.0,15.0,3.0,8.0,1.0,16.0,132,0.21052631578947367,0.36363636363636365,1.0,0.3333333333333333,0.5,0.4634146341463415,0.5625,0.6,0.4659090909090909,0.5294117647058824,0.5454545454545454,0.52,0.5789473684210527,0.6153846153846154,0.06818181818181818,0.0975609756097561,0.2222222222222222,12.323232323232324,0.5454545454545454,0.0625,0.09722222222222222,0.0915032679738562,0.07547169811320754,0.08163265306122448,0.09137055837563451,0.0891089108910891,0.05405405405405406,0.11475409836065574,0.06818181818181818,0.05128205128205128,0.1,0.10526315789473684,,,0.5909090909090909,0.6538461538461539,0.7083333333333334,0.23529411764705882,0.20454545454545456,,,,0.13636363636363635,0.3333333333333333,0.3333333333333333,,,,,,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.7058823529411765,0.75,0.6363636363636364,0.7142857142857143,,0.09090909090909091,0.6590909090909091,0.5,0.5190860465116279,0.5186307692307692,0.56662,0.16326530612244897,0.17391304347826086,0.4230769230769231,0.3076923076923077,5.090243902439024,30.0,0.31353919239904987,,1.0,,1.0,,5.0,4.0,5.0,3.0,1.0,7.0,4.0,,0.07692307692307693,0.09090909090909091,0.13333333333333333,,0.058823529411764705,,1.0,,3.0,8.0,5.0,8.0,5.0,,0.625,,,3.0,0.2,,1.0,2.0,,,,,,,,,,,False,,,,,,,,,,,,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,8028.0,134,-18,264,271,114,120.0,36.0,535,4.0,8.0,,1.0,3.0,6.0,5.0,9.0,12.0,19.0,2.0,4.0,2.0,6.0,18.0,9.0,21.0,36.0,8.0,22.0,13.0,79.0,291,2.0,3.0,1.0,5.0,6.0,11.0,11.0,12.0,27.0,16.0,26.0,21.0,,17.0,6.0,2.0,5.0,6.0,,13.0,1.0,,4.0,11.0,1.0,16.0,1.0,17.0,,4.0,1.0,5.0,2.0,3.0,3.0,8.0,1.0,1.0,3.0,12.0,1.0,15.0,,1.0,6.0,27.0,114,0.38095238095238093,0.38095238095238093,0.875,0.36363636363636365,0.38095238095238093,0.5833333333333334,0.6666666666666666,0.5454545454545454,0.5689655172413793,0.5,0.3409090909090909,0.6,0.5,0.46551724137931033,0.3793103448275862,0.05555555555555555,,23.856209150326798,0.625,0.08333333333333333,0.1134020618556701,,0.1111111111111111,0.022727272727272728,0.11278195488721804,0.007692307692307693,,,0.02702702702702703,0.18181818181818182,0.075,0.12,0.09090909090909091,,0.13793103448275862,0.5,0.5714285714285714,,0.15517241379310345,0.5555555555555556,0.5555555555555556,0.4,0.3275862068965517,0.631578947368421,0.6666666666666666,0.5,0.06896551724137931,0.5,0.5,1.0,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.25,,0.2727272727272727,0.5,0.09090909090909091,0.4090909090909091,0.5172413793103449,0.35294117647058826,0.45094035087719303,0.42165,0.478045238095238,0.01694915254237288,0.02702702702702703,0.06329113924050633,0.34177215189873417,12.783333333333333,26.322727272727274,0.4318181818181818,,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,,,3.0,0.09090909090909091,0.125,,0.11428571428571428,,0.25,0.1111111111111111,1.0,,3.0,,,,,,,1.0,,,,3.0,1.0,1.0,1.0,,,,0.05263157894736842,,,,,,False,,,,,,,,,,,,
324,1610612764,Anthony Peeler,Anthony Peeler,324,WAS,1120.0,19,-13,46,49,35,45.0,7.0,95,,,,,,,,,1.0,4.0,,,,,,,1.0,4.0,,,2.0,4.0,58,,,,,1.0,2.0,,2.0,4.0,2.0,,,,,,,,1.0,,3.0,,,1.0,3.0,2.0,6.0,,6.0,,,,,,,,,,,,2.0,,2.0,,,1.0,4.0,35,1.0,1.0,,,,0.25,,0.5,0.25,,0.5,0.4,,0.6666666666666666,,,,9.433962264150942,,0.4,0.3333333333333333,,0.25,,0.3076923076923077,,,,,0.3333333333333333,0.25,0.25,,,,,,,,,,,1.0,0.25,0.25,1.0,,,,,,,,,,,,,,,,,0.365625,,0.36755,,,,1.0,18.224999999999998,,0.7608695652173914,,,,,,1.0,1.0,,,,,2.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
2581,1610612764,Steve Blake,Steve Blake,2581,WAS,798.0,13,2,26,25,6,14.0,3.0,51,,,,,,,,1.0,1.0,2.0,,,,,1.0,,1.0,3.0,,1.0,,2.0,22,,,,,,,,,,,2.0,,,1.0,,,,2.0,,6.0,,,,3.0,,3.0,,3.0,,,,,,,,,,,,3.0,,,,,,,6,,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,13.793103448275863,,,0.1875,,,,0.16666666666666666,,,,,0.16666666666666666,,,,,,,,,0.25,,,,0.5,0.5,0.5,,,,,,0.25,,,,,,,,,,0.25,,0.4002,,,,,,,13.366666666666667,25.9,0.23076923076923078,,,,,,2.0,2.0,,,,,1.0,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
1919,1610612764,Laron Profit,Laron Profit,1919,WAS,59.0,1,-1,2,2,2,1.0,,4,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,
