EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,AtRimAssists,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SelfOReb,DeadBallTurnovers,Travels,Offensive Fouls,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,LongMidRangePctBlocked,Arc3PctBlocked,BlockedLongMidRange,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,on
1444,1610612741,Lawrence Funderburke,Lawrence Funderburke,1444,CHI,1201.0,20,20,41,43,20,24,6,84,1.0,1.0,1.0,1,1.0,3.0,40,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2,6,1.0,2.0,1.0,1.0,20,3.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,4.25531914893617,0.06666666666666667,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.5,1.0,1.0,1.0,1.0,1.0,0.583,0.3333333333333333,0.3333333333333333,1.8,0.4878048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,2052.0,34,16,75,75,30,39,6,150,,1.0,,1,6.0,12.0,77,,,3.0,9.0,,1.0,2.0,,5.0,5.0,3.0,8.0,8,2,,7.0,1.0,9.0,30,,,,,0.42857142857142855,0.55,,0.9,12.048192771084338,0.15,0.5,0.26666666666666666,0.2222222222222222,0.42857142857142855,0.14285714285714285,,,,1.0,0.5376571428571428,,0.75,,0.4,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.8571428571428571,1.0,1.0,0.1111111111111111,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6294,0.5494,0.2222222222222222,0.6666666666666666,25.01666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,4238.0,71,17,138,141,52,78,19,279,2.0,2.0,14.0,23,3.0,31.0,149,,6.0,2.0,10.0,14.0,3.0,9.0,1.0,24.0,2.0,6.0,10.0,15,11,1.0,3.0,1.0,10.0,52,4.0,0.5,0.5384615384615384,0.6086956521739131,0.6086956521739131,0.6458333333333334,0.75,0.7142857142857143,17.088607594936708,0.13953488372093023,0.09523809523809523,0.125,0.1111111111111111,0.125,0.08695652173913043,1.0,1.0,,0.08695652173913043,0.4047826086956522,0.1935483870967742,0.3225806451612903,12.213043478260868,0.37681159420289856,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,4.0,1.0,3.0,3.0,,1.0,,,,,0.6666666666666666,,,,0.25,,,,,,,,,,,,,,,,,0.5443666666666667,0.4397333333333333,0.043478260869565216,0.043478260869565216,,2.0,2.0,2.0,2.0,8.0,12.0,4.0,9.0,3.0,4.0,4.0,6.0,14.0,2.0,5.0,1.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,1.0,0.2857142857142857,0.2,0.06818181818181818,0.05555555555555555,0.06451612903225806,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.07142857142857142,0.5217391304347826,0.6666666666666666,0.6666666666666666,0.5,0.391304347826087,0.4444444444444444,0.4444444444444444,0.75,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,10446.0,174,23,355,356,142,185,57,711,17.0,31.0,19.0,40,32.0,70.0,369,6.0,26.0,13.0,25.0,18.0,5.0,8.0,1.0,19.0,8.0,16.0,29.0,58,27,2.0,46.0,5.0,25.0,142,6.0,0.47368421052631576,0.8181818181818182,0.475,0.475,0.5737704918032787,0.5909090909090909,0.44642857142857145,16.235294117647058,0.125,0.1702127659574468,0.13714285714285715,0.16129032258064516,0.1794871794871795,0.775,0.5483870967741935,0.6071428571428571,0.4117647058823529,0.775,0.5050324999999999,0.37142857142857144,0.35714285714285715,2.72,0.4,,,,,,,,,,,,,,,,,,,4.0,3.0,,2.0,1.0,,1.0,12.0,,20.0,,,,,0.3333333333333333,,0.1,0.0967741935483871,0.07894736842105263,0.125,,,,,,,,,,,,,,,,0.5605000000000001,0.4765277777777777,0.35714285714285715,0.35714285714285715,,10.0,16.0,5.0,14.0,2.0,7.0,,2.0,10.0,18.0,6.0,18.0,20.0,16.0,3.0,2.0,5.0,23.0,1.0,5.0,29.0,2.0,,2.0,8.0,3.0,4.0,2.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.25,0.3333333333333333,0.05,0.18548387096774194,0.08928571428571429,0.15555555555555556,0.20833333333333334,0.1935483870967742,0.15555555555555556,0.07142857142857142,0.175,0.2857142857142857,0.3333333333333333,1.0,0.05,,,,0.8888888888888888,0.625,0.7777777777777778,0.35714285714285715,3.0,6.0,1.0,4.0,12.0,1.0,1.0,6.0,6.0,13.0,5.0,1.0,0.14285714285714285,0.14285714285714285,0.10714285714285714,0.17647058823529413,0.38461538461538464,,,,,,,,,,,,,,,,,,,,True
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,3700.0,62,28,130,131,78,72,21,261,,1.0,4.0,17,3.0,47.0,126,,6.0,3.0,25.0,4.0,5.0,6.0,2.0,13.0,1.0,2.0,3.0,4,12,,5.0,1.0,25.0,78,7.0,0.5,0.5,0.23529411764705882,0.5,0.5108695652173914,0.6,0.4807692307692308,33.76623376623377,0.04081632653061224,0.047619047619047616,0.04285714285714286,0.07142857142857142,0.058823529411764705,0.022727272727272728,,,,0.6363636363636364,0.4535395348837208,0.1276595744680851,0.5319148936170213,16.323529411764707,0.6,3.0,7.0,1.0,2.0,3.0,9.0,20.0,3.0,4.0,12.0,12.0,27.0,4.0,6.0,15.0,27.0,19.0,9.0,,1.0,,1.0,3.0,,3.0,3.0,,,0.75,0.4444444444444444,0.4,0.46153846153846156,0.4583333333333333,0.6136363636363636,,,,,0.1590909090909091,0.42857142857142855,0.5,1.0,0.45454545454545453,0.45,0.45,0.6666666666666666,0.2,0.6,0.125,0.6666666666666666,0.5,0.3333333333333333,0.47368421052631576,0.44025000000000003,0.42492826086956526,0.022222222222222223,,26.244444444444444,,,,,,3.0,4.0,13.0,,1.0,2.0,9.0,4.0,,1.0,2.0,1.0,,,,1.0,3.0,2.0,1.0,6.0,4.0,,,,0.2222222222222222,0.6,0.5,,,,0.047619047619047616,0.016129032258064516,,,,,0.06818181818181818,,,,0.29545454545454547,0.3076923076923077,0.3076923076923077,0.5,,,,,,3.0,,2.0,,,,,,,,,,0.16666666666666666,,,,2.0,2.0,9.0,1.0,1.0,1.0,1.0,0.5,0.037037037037037035,0.14285714285714285,0.6666666666666666,1.0,0.03571428571428571,,,,,,,True
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,7302.0,122,8,248,245,80,114,42,493,6.0,18.0,14.0,39,7.0,68.0,257,,13.0,3.0,25.0,10.0,10.0,17.0,2.0,41.0,2.0,9.0,12.0,13,9,,12.0,3.0,25.0,80,2.0,0.35714285714285715,0.35714285714285715,0.358974358974359,0.49193548387096775,0.5074626865671642,0.9285714285714286,0.5681818181818182,24.916943521594686,0.0989010989010989,0.06451612903225806,0.09016393442622951,0.1702127659574468,0.07407407407407407,0.2903225806451613,0.3333333333333333,0.4,0.16666666666666666,0.6612903225806451,0.5076838709677419,0.19117647058823528,0.36764705882352944,8.856410256410255,0.3225806451612903,3.0,4.0,,1.0,1.0,8.0,19.0,5.0,3.0,6.0,11.0,23.0,5.0,4.0,7.0,30.0,19.0,8.0,5.0,7.0,4.0,6.0,7.0,4.0,3.0,2.0,,4.0,0.9090909090909091,0.4782608695652174,0.5714285714285714,0.4782608695652174,0.5789473684210527,0.3709677419354839,0.1282051282051282,0.16666666666666666,,,0.06451612903225806,0.75,0.75,1.0,0.3064516129032258,0.42105263157894735,0.4444444444444444,0.875,,0.7142857142857143,0.05263157894736842,1.0,0.3157894736842105,0.5,0.42105263157894735,0.4994083333333334,0.4839736842105264,0.0625,0.0975609756097561,25.465217391304346,,,2.0,6.0,2.0,6.0,6.0,15.0,2.0,2.0,5.0,12.0,18.0,,3.0,2.0,,,1.0,1.0,1.0,4.0,2.0,2.0,8.0,5.0,2.0,,1.0,0.4166666666666667,0.9285714285714286,0.5,0.1,0.07142857142857142,,,,,,,,0.0967741935483871,0.3333333333333333,0.4,,0.24193548387096775,0.4,0.42857142857142855,0.6666666666666666,,,0.3157894736842105,0.3333333333333333,,4.0,,2.0,1.0,,,,1.0,1.0,1.0,,0.16666666666666666,,0.05,,1.0,3.0,3.0,3.0,,1.0,,,0.6,0.043478260869565216,,0.6,1.0,,2.0,0.06666666666666667,0.05263157894736842,,,,True
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,5867.0,98,7,196,201,63,88,31,397,3.0,9.0,10.0,25,14.0,40.0,192,2.0,8.0,4.0,11.0,10.0,5.0,9.0,1.0,22.0,1.0,17.0,21.0,26,10,,18.0,3.0,11.0,63,1.0,0.5,0.5,0.4,0.41935483870967744,0.5,0.5,0.55,18.72340425531915,0.20987654320987653,0.038461538461538464,0.16822429906542055,0.18421052631578946,0.045454545454545456,0.2903225806451613,0.3333333333333333,0.375,0.6666666666666666,0.4838709677419355,0.4721241935483871,0.2,0.275,9.088000000000001,0.32142857142857145,2.0,3.0,,1.0,2.0,,3.0,,,2.0,2.0,6.0,,1.0,4.0,6.0,3.0,,3.0,4.0,,3.0,,,,6.0,,6.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.5,0.1935483870967742,0.12,0.1111111111111111,0.24,,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,0.0967741935483871,,,,,,0.2857142857142857,0.5,0.2857142857142857,,,0.5270166666666667,0.4685642857142857,0.16216216216216217,0.1935483870967742,25.166666666666668,1.0,4.0,1.0,1.0,3.0,6.0,4.0,10.0,3.0,7.0,2.0,3.0,10.0,,4.0,1.0,1.0,4.0,,3.0,5.0,2.0,1.0,1.0,4.0,1.0,,,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5,0.3333333333333333,,0.05128205128205128,0.03571428571428571,0.04716981132075472,0.058823529411764705,0.13333333333333333,,0.047619047619047616,0.1935483870967742,0.5,0.6,0.3333333333333333,0.3225806451612903,0.4,0.4444444444444444,0.5,0.5714285714285714,0.25,0.14285714285714285,1.0,1.0,2.0,1.0,,4.0,,,1.0,1.0,4.0,3.0,,0.16666666666666666,,0.2222222222222222,0.0625,0.75,,,,,,1.0,,,,,,,,,0.1,,2.0,1.0,,True
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,5201.0,87,-5,175,176,63,85,26,351,4.0,7.0,4.0,10,6.0,20.0,185,,,2.0,2.0,,7.0,8.0,3.0,17.0,,8.0,9.0,12,4,,7.0,,2.0,63,1.0,,,0.4,0.30434782608695654,0.38461538461538464,,0.25,14.903846153846153,0.11940298507462686,,0.09195402298850575,0.1935483870967742,,0.30434782608695654,0.5714285714285714,0.5714285714285714,,0.8695652173913043,0.5189630434782608,,0.1,3.1,0.36,,1.0,1.0,,,2.0,12.0,,,1.0,2.0,13.0,1.0,,1.0,6.0,12.0,2.0,1.0,1.0,,2.0,2.0,2.0,,2.0,,4.0,1.0,0.15384615384615385,,0.15384615384615385,,0.5652173913043478,0.1,,0.05555555555555555,,0.043478260869565216,,,,0.5217391304347826,0.16666666666666666,0.16666666666666666,1.0,0.5,,,,0.3333333333333333,,0.16666666666666666,0.4016,0.5016999999999999,0.15384615384615385,0.3076923076923077,25.72307692307692,,,,1.0,,2.0,,1.0,,1.0,,2.0,8.0,,1.0,2.0,,3.0,,1.0,3.0,3.0,1.0,2.0,5.0,1.0,1.0,,,,,0.6,0.1,,0.05,,0.03409090909090909,0.07407407407407407,0.07142857142857142,,,0.08695652173913043,,,,0.043478260869565216,,,,,,0.3333333333333333,,2.0,2.0,,,,,,,,,,,0.5,,0.05555555555555555,0.125,,,,,,,,,,,,,,,1.0,,,,,1.0,True
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,6074.0,101,10,208,206,89,116,38,414,6.0,12.0,14.0,33,19.0,62.0,220,5.0,7.0,10.0,26.0,16.0,5.0,8.0,1.0,19.0,1.0,8.0,9.0,14,13,,23.0,4.0,26.0,89,1.0,0.5714285714285714,0.5714285714285714,0.42424242424242425,0.4387755102040816,0.5084745762711864,0.5,0.46296296296296297,27.34375,0.10526315789473684,0.04,0.0891089108910891,0.1,0.045454545454545456,0.24489795918367346,0.5,0.5454545454545454,0.5,0.5714285714285714,0.4874336734693879,0.11290322580645161,0.41935483870967744,9.645454545454546,0.42788461538461536,,5.0,1.0,,2.0,5.0,11.0,1.0,2.0,4.0,5.0,16.0,2.0,2.0,6.0,6.0,11.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,7.0,2.0,5.0,0.4,0.3125,0.3333333333333333,0.3125,0.38095238095238093,0.32653061224489793,0.09090909090909091,0.08333333333333333,0.13043478260869565,,0.10204081632653061,,,,0.22448979591836735,0.45454545454545453,0.45454545454545453,0.4,0.25,0.25,0.09523809523809523,,0.19047619047619047,0.5,0.45454545454545453,0.5054000000000001,0.48641428571428563,0.10909090909090909,0.13157894736842105,24.9375,,,3.0,6.0,4.0,9.0,4.0,12.0,1.0,2.0,5.0,15.0,12.0,,,1.0,1.0,3.0,1.0,,5.0,7.0,5.0,2.0,11.0,6.0,,,0.5,0.3333333333333333,0.25,0.6363636363636364,,0.06666666666666667,0.039473684210526314,0.030303030303030304,0.03669724770642202,0.0625,,0.043478260869565216,0.041666666666666664,0.1836734693877551,0.4444444444444444,0.5714285714285714,0.75,0.24489795918367346,0.3333333333333333,0.3333333333333333,0.5,,,0.2857142857142857,0.5,2.0,4.0,,,2.0,,,2.0,,2.0,1.0,,0.2222222222222222,,0.08695652173913043,0.07407407407407407,0.5,,,9.0,,,1.0,1.0,,,,,,0.058823529411764705,1.0,,,,,,True
213,1610612741,Antonio Davis,Antonio Davis,213,CHI,4522.0,75,5,154,151,74,88,29,305,8.0,11.0,10.0,20,6.0,26.0,159,,8.0,4.0,12.0,14.0,5.0,6.0,2.0,13.0,6.0,6.0,13.0,21,10,,11.0,3.0,12.0,74,1.0,0.7,0.875,0.5,0.5,0.52,0.6666666666666666,0.5454545454545454,15.873015873015873,0.10714285714285714,0.2727272727272727,0.15384615384615385,0.09090909090909091,0.25,0.55,0.7272727272727273,0.7272727272727273,0.625,0.55,0.5483199999999999,0.3076923076923077,0.46153846153846156,6.42,0.4805194805194805,,,,,,,,,,,,,,,,,,,,1.0,,2.0,3.0,2.0,1.0,5.0,,3.0,,,,,0.5,,,,0.16666666666666666,0.5,,,,,,,,,,,,,,,,0.5873166666666666,0.575675,0.13636363636363635,0.13636363636363635,,3.0,5.0,3.0,4.0,1.0,4.0,1.0,5.0,4.0,6.0,4.0,8.0,6.0,4.0,1.0,1.0,2.0,6.0,,1.0,8.0,3.0,3.0,,5.0,3.0,1.0,,0.6666666666666666,0.5,0.6666666666666666,0.6,0.14285714285714285,,0.10714285714285714,0.08,0.09876543209876543,0.15,0.14285714285714285,0.045454545454545456,0.05555555555555555,0.2,0.25,0.25,1.0,0.25,0.2,0.2,1.0,0.8333333333333334,0.6,0.5,0.75,,2.0,,2.0,2.0,,,1.0,1.0,2.0,1.0,,,0.14285714285714285,0.09090909090909091,,0.5,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,True
