EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,FTOffRebounds,FTDefRebounds,OffRebounds,LostBallSteals,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,SelfOReb,LostBallTurnovers,Loose Ball Fouls,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,SecondChanceFg3Pct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,HeaveAttempts,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Travels,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,4981.0,83,-15,167,166,31.0,62,20,333,7.0,8.0,1.0,2.0,3.0,6.0,10.0,2.0,2.0,7.0,14.0,2.0,15.0,21.0,9.0,16.0,2.0,59.0,212,1.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,22.0,18.0,9.0,14.0,7.0,1.0,12.0,3.0,15.0,2.0,1.0,5.0,3.0,4.0,33.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,7.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,31.0,1.0,0.26666666666666666,0.26666666666666666,0.6666666666666666,0.5625,0.5625,0.7142857142857143,0.5,1.0,0.7702702702702703,0.5,0.3333333333333333,0.7837837837837838,0.5,0.3333333333333333,0.43243243243243246,0.047619047619047616,0.125,23.036649214659686,0.5714285714285714,0.0625,0.046153846153846156,0.05263157894736842,0.08333333333333333,0.058823529411764705,0.21621621621621623,0.875,1.0,0.2857142857142857,0.08108108108108109,0.6666666666666666,0.6666666666666666,0.2702702702702703,0.6,0.6,0.3333333333333333,0.05405405405405406,1.0,1.0,0.5,0.3783783783783784,0.5,0.5,0.7142857142857143,0.5,0.6666666666666666,0.6486486486486487,0.5,0.5108958333333333,0.4542,0.35840000000000005,0.02702702702702703,0.047619047619047616,0.03389830508474576,0.03389830508474576,11.41904761904762,26.80625,0.18562874251497005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,967.0,16,4,26,26,,4,3,52,2.0,2.0,,1.0,2.0,,1.0,,,,,,3.0,5.0,,,4.0,10.0,22,1.0,1.0,2.0,,,,,2.0,4.0,,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,4.0,,,2.0,,,,0.3333333333333333,0.3333333333333333,,,,0.6,1.0,,0.6,1.0,,0.7142857142857143,1.0,,,,,24.13793103448276,,,0.058823529411764705,,,,0.4,1.0,1.0,,0.4,0.5,0.5,0.2,,,,,,,,,,,,,,0.4,,0.51136,0.3978,,0.2857142857142857,0.2857142857142857,0.2,,6.88,,,1.0,0.2,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,3602.0,60,3,107,107,19.0,39,16,214,2.0,3.0,1.0,,1.0,,3.0,,1.0,3.0,6.0,2.0,2.0,7.0,3.0,7.0,4.0,17.0,128,1.0,1.0,5.0,,,2.0,7.0,2.0,2.0,9.0,,6.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,1.0,9.0,10.0,1.0,,,,,1.0,,1.0,1.0,2.0,6.0,6.0,,,2.0,7.0,19.0,1.0,0.5,0.5,1.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,1.0,,0.4642857142857143,1.0,0.75,0.5,0.8333333333333334,0.7,0.5,0.14285714285714285,,14.4,,0.030303030303030304,0.14285714285714285,,0.07692307692307693,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.07142857142857142,,,0.21428571428571427,,,,0.07142857142857142,,,,0.42857142857142855,0.5,0.5,1.0,1.0,1.0,0.7142857142857143,0.5,0.4703678571428571,0.4454,0.469875,0.125,0.2222222222222222,0.29411764705882354,0.4117647058823529,9.12857142857143,24.928571428571427,0.17757009345794392,6.0,0.375,0.5,,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.16666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,7938.0,132,-10,250,249,45.0,83,32,499,18.0,31.0,8.0,16.0,39.0,4.0,9.0,,,1.0,1.0,1.0,38.0,79.0,1.0,1.0,6.0,85.0,307,6.0,10.0,16.0,5.0,10.0,1.0,14.0,38.0,38.0,3.0,,1.0,1.0,9.0,7.0,3.0,10.0,3.0,,4.0,1.0,2.0,23.0,7.0,15.0,30.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,7.0,,4.0,12.0,12.0,2.0,,7.0,14.0,45.0,5.0,0.5,0.5588235294117647,1.0,1.0,1.0,0.4810126582278481,0.6,0.5,0.49375,0.6818181818181818,0.5909090909090909,0.5,0.6666666666666666,0.5833333333333334,0.0125,0.11392405063291139,0.12903225806451613,31.944444444444446,0.5714285714285714,0.09210526315789473,0.12264150943396226,0.12,0.047619047619047616,0.1,0.3875,0.5806451612903226,0.6666666666666666,0.6666666666666666,0.4875,0.41025641025641024,0.47058823529411764,0.1125,0.4444444444444444,0.4444444444444444,0.5,,,,,0.0125,1.0,1.0,1.0,0.7272727272727273,0.09090909090909091,0.4,1.0,0.442869375,0.504235,0.4727772727272727,0.08235294117647059,0.08333333333333333,0.18823529411764706,0.16470588235294117,6.326582278481012,26.2,0.18,6.0,0.2,0.15789473684210525,0.3125,4.0,1.0,1.0,1.0,1.0,,2.0,15.0,1.0,,,7.0,6.0,7.0,1.0,0.1282051282051282,0.18181818181818182,,0.2727272727272727,0.5,1.0,5.0,7.0,1.0,1.0,1.0,1.0,8.0,3.0,12.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.1276595744680851,0.11538461538461539,0.125,0.12121212121212122,0.17142857142857143,0.07692307692307693,0.09523809523809523,0.2,0.0967741935483871,0.14285714285714285,0.09090909090909091,1.0,1.0,0.6363636363636364,0.7142857142857143,,,,,,,,,True,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,5210.0,87,-26,171,170,26.0,62,20,341,6.0,10.0,6.0,1.0,4.0,1.0,2.0,1.0,4.0,,3.0,1.0,8.0,16.0,1.0,7.0,2.0,21.0,223,3.0,6.0,6.0,2.0,5.0,2.0,7.0,8.0,8.0,3.0,,3.0,,3.0,4.0,2.0,6.0,2.0,,1.0,1.0,2.0,14.0,7.0,10.0,17.0,1.0,,1.0,,1.0,1.0,,2.0,,9.0,10.0,4.0,,,1.0,7.0,26.0,1.0,0.5,0.8,1.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.4,0.41304347826086957,0.5,0.5,0.42,0.5,0.4375,0.30434782608695654,0.1875,0.3,13.846153846153847,0.5,0.13725490196078433,0.1044776119402985,0.15789473684210525,0.16666666666666666,0.1,0.43478260869565216,0.6,0.8571428571428571,0.5,0.17391304347826086,0.25,0.25,0.08695652173913043,0.5,0.5,1.0,0.17391304347826086,0.25,0.25,1.0,0.13043478260869565,,,,1.0,0.14285714285714285,0.7391304347826086,,0.49665217391304356,0.55536,0.4941,0.041666666666666664,0.058823529411764705,0.2857142857142857,0.3333333333333333,3.98125,23.914285714285715,0.15204678362573099,,,,,3.0,,,1.0,,,3.0,7.0,1.0,,1.0,2.0,2.0,2.0,0.5,,0.375,,,0.5,,2.0,4.0,,,,,6.0,1.0,6.0,,,,,1.0,,,0.0967741935483871,0.058823529411764705,0.08860759493670886,0.047619047619047616,0.14814814814814814,0.07142857142857142,0.07142857142857142,,,0.5,,,,0.5714285714285714,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,,,,True,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,4364.0,73,-7,149,142,32.0,49,21,291,1.0,3.0,,,1.0,4.0,7.0,,1.0,4.0,9.0,4.0,5.0,11.0,4.0,10.0,4.0,26.0,183,,1.0,,,2.0,5.0,8.0,10.0,,9.0,3.0,9.0,4.0,2.0,7.0,2.0,9.0,1.0,1.0,2.0,1.0,4.0,20.0,6.0,8.0,8.0,,,,,,2.0,1.0,2.0,1.0,2.0,6.0,4.0,,,1.0,8.0,32.0,1.0,1.0,1.0,0.75,0.4,0.4,0.45454545454545453,,,0.5238095238095238,,0.42857142857142855,0.5652173913043478,,0.5,0.47619047619047616,0.18181818181818182,0.6666666666666666,14.285714285714286,,0.13333333333333333,0.13793103448275862,0.1111111111111111,,0.25,0.14285714285714285,0.3333333333333333,1.0,1.0,0.047619047619047616,,,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.047619047619047616,,,,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.75,,0.5714285714285714,0.6190476190476191,0.4444444444444444,0.46003809523809525,0.3886,0.4274357142857143,0.045454545454545456,0.08333333333333333,,0.3076923076923077,13.718181818181819,25.880000000000003,0.21476510067114093,2.0,0.15384615384615385,0.1111111111111111,,,2.0,,2.0,2.0,,,,,1.0,1.0,2.0,1.0,2.0,0.4,,,,0.25,,0.5,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,,,1.0,,0.14285714285714285,,,,,True,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,2496.0,42,-22,75,75,18.0,33,10,150,2.0,4.0,1.0,2.0,3.0,2.0,6.0,,,,1.0,,6.0,13.0,,1.0,4.0,16.0,101,1.0,3.0,2.0,,1.0,,1.0,6.0,6.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,3.0,5.0,5.0,6.0,3.0,2.0,,,,,,,,3.0,4.0,5.0,1.0,,2.0,1.0,18.0,,0.5,0.5,,,,0.46153846153846156,0.3333333333333333,,0.42857142857142855,0.3333333333333333,,0.5,0.3333333333333333,0.25,0.07142857142857142,0.07692307692307693,,18.39080459770115,,0.21739130434782608,0.16129032258064516,,0.2857142857142857,0.2727272727272727,0.2857142857142857,0.5,0.5,0.5,0.21428571428571427,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,0.07142857142857142,,,,0.3333333333333333,,0.35714285714285715,,0.42098214285714286,0.43260000000000004,0.437,0.13333333333333333,0.14285714285714285,0.125,0.0625,9.930769230769231,25.8,0.24,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,1.0,,,,,,,,0.027777777777777776,,0.023809523809523808,,0.1,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,3011.0,50,-3,89,94,19.0,35,10,183,2.0,5.0,2.0,1.0,3.0,1.0,2.0,,,1.0,1.0,,4.0,10.0,1.0,1.0,3.0,14.0,115,1.0,2.0,2.0,1.0,2.0,,3.0,2.0,6.0,3.0,,1.0,1.0,3.0,1.0,,1.0,,,1.0,,,2.0,2.0,3.0,5.0,1.0,1.0,1.0,,1.0,,,1.0,,5.0,7.0,4.0,,,2.0,3.0,19.0,1.0,0.25,0.25,1.0,1.0,1.0,0.4,0.5,0.5,0.5,0.5,0.5,0.5384615384615384,0.5,0.5,0.09090909090909091,0.3,0.4,13.861386138613861,1.0,0.1,0.09090909090909091,,,0.2,0.45454545454545453,0.4,0.6666666666666666,0.5,0.2727272727272727,0.3333333333333333,0.5,0.18181818181818182,0.5,0.5,,,,,,0.09090909090909091,1.0,1.0,1.0,1.0,,0.5454545454545454,1.0,0.4440727272727273,0.4884,0.36245,0.15384615384615385,0.16666666666666666,0.14285714285714285,0.21428571428571427,6.529999999999999,24.9,0.21348314606741572,1.0,0.07692307692307693,,,1.0,,,,1.0,,,2.0,,,,,,,,0.3333333333333333,,,0.16666666666666666,0.5,,,,,,,,,,2.0,,,1.0,,,,,0.05405405405405406,,0.046511627906976744,0.14285714285714285,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,1083.0,18,18,33,32,13.0,11,6,65,3.0,7.0,3.0,2.0,2.0,1.0,2.0,,,,,,6.0,11.0,,,,12.0,28,1.0,3.0,2.0,4.0,6.0,,8.0,8.0,4.0,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,3.0,4.0,7.0,1.0,,,,,,,,,,,,,,,8.0,13.0,,0.6666666666666666,0.6666666666666666,,,,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.6666666666666666,,0.09090909090909091,0.14285714285714285,26.82926829268293,,0.375,0.25,0.5,,1.0,0.6363636363636364,0.42857142857142855,0.5,0.6666666666666666,0.18181818181818182,1.0,1.0,0.18181818181818182,0.5,0.5,,,,,,,,,,1.0,,0.6363636363636364,,0.5296363636363637,0.71615,0.5247499999999999,,,0.16666666666666666,0.6666666666666666,4.1000000000000005,,0.3939393939393939,1.0,0.125,,1.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,3.0,,,,,,2.0,1.0,,,,,,,,0.07692307692307693,0.5,0.17647058823529413,,,0.2,0.6666666666666666,,,,,,,0.5,0.3333333333333333,,,,,,1.0,,,True,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,3081.0,51,3,100,101,8.0,16,10,201,3.0,5.0,1.0,4.0,6.0,5.0,6.0,,,,,,12.0,17.0,,,,24.0,121,1.0,1.0,2.0,,,,,16.0,8.0,,,,,2.0,5.0,4.0,9.0,4.0,,4.0,1.0,,22.0,4.0,8.0,9.0,1.0,,1.0,,1.0,1.0,1.0,2.0,,6.0,7.0,,,,,,8.0,,0.6666666666666666,0.7272727272727273,,,,0.7058823529411765,1.0,,0.7058823529411765,1.0,,0.7058823529411765,1.0,,,0.11764705882352941,0.4,17.117117117117115,0.5,0.1111111111111111,0.14893617021276595,0.058823529411764705,0.2,0.14285714285714285,0.29411764705882354,0.6,1.0,0.6666666666666666,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.35294117647058826,0.8333333333333334,0.8333333333333334,0.8,,,,,,,,,1.0,,0.29411764705882354,,0.4459,,,,,0.08333333333333333,,8.952941176470588,,0.08,3.0,0.2727272727272727,0.2,0.5,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,0.2,,0.3333333333333333,1.0,,,,,,,,2.0,1.0,,,,,,1.0,,,,0.1,0.027777777777777776,,,,0.14285714285714285,,,1.0,,,,,,,,,,,,1.0,,True,,,,,,,,
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,2957.0,49,5,83,83,14.0,21,12,166,4.0,6.0,2.0,,,1.0,3.0,,,1.0,6.0,2.0,5.0,9.0,1.0,6.0,,13.0,95,2.0,2.0,4.0,1.0,1.0,2.0,2.0,,10.0,3.0,,5.0,1.0,1.0,9.0,,9.0,,,6.0,1.0,2.0,18.0,3.0,4.0,7.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,9.0,,,,,2.0,14.0,,,,1.0,0.16666666666666666,0.2,0.5555555555555556,1.0,1.0,0.43333333333333335,1.0,0.3333333333333333,0.43333333333333335,1.0,0.3333333333333333,0.4,0.1111111111111111,0.16666666666666666,16.494845360824744,1.0,0.10714285714285714,0.0975609756097561,,0.1111111111111111,0.15384615384615385,0.4,0.6666666666666666,0.8,,,,,0.2,0.3333333333333333,0.3333333333333333,,,,,,0.4,0.16666666666666666,0.16666666666666666,1.0,1.0,0.6666666666666666,0.8,0.2,0.48399999999999993,0.47919999999999996,0.5129666666666667,,,0.3076923076923077,0.15384615384615385,6.566666666666666,29.266666666666666,0.1686746987951807,1.0,0.07692307692307693,0.1111111111111111,,2.0,,,,,,,3.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,2.0,,3.0,,,1.0,,,,,0.08108108108108109,,0.06382978723404255,0.14285714285714285,0.1,,,,,,,,,0.3333333333333333,1.0,,,,,,,,1.0,True,,,,,,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,1971.0,33,-26,67,68,23.0,37,8,135,,3.0,,,1.0,3.0,7.0,,1.0,1.0,4.0,,3.0,11.0,1.0,5.0,,9.0,81,,,,1.0,4.0,,2.0,,6.0,,3.0,4.0,1.0,2.0,3.0,3.0,6.0,3.0,,,1.0,2.0,15.0,3.0,5.0,6.0,2.0,1.0,,,,1.0,,1.0,,,3.0,,,,,2.0,23.0,2.0,,,,0.2,0.2,0.2727272727272727,,0.25,0.28125,,0.25,0.28125,,0.25,0.3125,0.18181818181818182,0.6666666666666666,22.36842105263158,,0.16666666666666666,0.13333333333333333,0.2,0.2857142857142857,,0.1875,,,,0.0625,,,0.4375,0.42857142857142855,0.42857142857142855,,0.0625,,,,0.25,0.25,0.25,,,,0.5,0.25,0.49764687499999993,0.5502,0.513575,,,,0.2222222222222222,12.518181818181818,25.299999999999997,0.34328358208955223,1.0,0.08333333333333333,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.3333333333333333,,0.25,,,,2.0,,,,1.0,,,1.0,,,,,,,,0.03333333333333333,,0.02564102564102564,0.1111111111111111,,,,,,,,,,0.5,,,,1.0,,,,,,False,1.0,1.0,,,,,,
