EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,on,DefensiveGoaltends
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,1190.0,20,14,38,38,19,26,1,76,3.0,3.0,1.0,2.0,1.0,3,4,2.0,7.0,13,40,1.0,1.0,5.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5,8.0,2.0,2.0,5.0,19,1.0,0.75,0.5,0.65,0.5,0.3333333333333333,27.5,1.0,0.1111111111111111,0.07692307692307693,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.5707166666666666,0.456075,0.25,0.3333333333333333,0.38461538461538464,4.575,25.450000000000003,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,26800.0,447,-16,867,874,260,295,107,1741,21.0,52.0,78.0,25.0,8.0,72,175,25.0,73.0,241,976,46.0,8.0,39.0,91.0,84.0,25.0,57.0,88.0,107.0,16.0,13.0,14.0,9.0,27.0,7.0,20.0,34,88.0,33.0,12.0,91.0,260,4.0,0.4114285714285714,0.42,0.5,0.6081081081081081,0.125,26.559356136820927,0.5185185185185185,0.19322033898305085,0.19289340101522842,0.18110236220472442,0.26,0.40384615384615385,0.525,0.39,0.125,0.14814814814814814,0.385,0.44442125,0.4337027777777777,0.1511111111111111,0.1658291457286432,0.3775933609958506,10.034857142857142,25.356000000000005,0.29988465974625145,4.0,9.0,6.0,14.0,22.0,45.0,29.0,8.0,2.0,4.0,8.0,11.0,25.0,2.0,8.0,30.0,20.0,4.0,60.0,15.0,9.0,6.0,8.0,16.0,29.0,7.0,36.0,6.0,1.0,15.0,5.0,9.0,79.0,6.0,12.0,1.0,19.0,12.0,19.0,1.0,3.0,5.0,13.0,2.0,5.0,1.0,2.0,3.0,3.0,9.0,4.0,1.0,16.0,1.0,1.0,14.0,1.0,1.0,17.0,12.0,1.0,1.0,0.4166666666666667,0.43478260869565216,0.625,0.32,0.5,0.32,0.44,0.43478260869565216,0.4074074074074074,0.48148148148148145,0.4838709677419355,0.09142857142857143,0.23076923076923078,0.044444444444444446,0.02564102564102564,0.48,0.02857142857142857,0.03908794788273615,0.1919191919191919,0.061224489795918366,0.044444444444444446,0.008849557522123894,0.06557377049180328,0.05263157894736842,0.0684931506849315,0.04,0.2857142857142857,0.16071428571428573,0.1891891891891892,0.2,0.009708737864077669,0.7058823529411765,0.3333333333333333,0.225,0.4888888888888889,0.5116279069767442,0.22727272727272727,0.3717948717948718,0.3815789473684211,0.6206896551724138,0.32,0.32,0.625,0.3333333333333333,0.4444444444444444,0.07407407407407407,0.25925925925925924,0.42857142857142855,0.5,0.32,0.43322857142857146,0.038461538461538464,0.12448132780082988,,,,,,,,,,,,,,,,,,,,,,,,True,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,24147.0,402,5,778,780,226,243,101,1558,12.0,24.0,38.0,33.0,12.0,40,80,40.0,28.0,165,861,15.0,16.0,8.0,48.0,68.0,33.0,25.0,37.0,45.0,14.0,9.0,13.0,9.0,24.0,8.0,6.0,18,33.0,13.0,3.0,48.0,226,2.0,0.5,0.5708333333333333,0.6037037037037037,0.6571428571428571,0.3333333333333333,17.59465478841871,0.5416666666666666,0.09057971014492754,0.09782608695652174,0.06896551724137931,0.2,0.5,0.631578947368421,0.31666666666666665,0.275,0.3870967741935484,0.5333333333333333,0.46126541666666665,0.4441806451612903,0.09848484848484848,0.14130434782608695,0.2909090909090909,10.51625,25.0775,0.29048843187660667,1.0,1.0,1.0,5.0,10.0,18.0,18.0,18.0,5.0,9.0,19.0,1.0,2.0,6.0,1.0,12.0,5.0,10.0,12.0,30.0,27.0,2.0,18.0,7.0,41.0,10.0,51.0,5.0,5.0,13.0,5.0,23.0,112.0,2.0,6.0,,11.0,1.0,8.0,4.0,5.0,8.0,11.0,1.0,4.0,,2.0,,,1.0,2.0,,7.0,,,7.0,,,7.0,2.0,,,0.15,0.15384615384615385,0.5263157894736842,0.475,0.625,0.475,0.5,0.3333333333333333,0.6875,0.6451612903225806,0.6666666666666666,0.0875,0.20833333333333334,0.05555555555555555,0.02631578947368421,0.041666666666666664,,0.02142857142857143,0.11956521739130435,0.022727272727272728,0.021739130434782608,0.0297029702970297,0.017857142857142856,0.016260162601626018,,0.1,0.03508771929824561,0.14563106796116504,0.11764705882352941,0.125,0.07407407407407407,0.2857142857142857,,0.15,0.5555555555555556,0.5882352941176471,,0.47368421052631576,0.4864864864864865,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.5555555555555556,0.125,1.0,0.625,0.16129032258064516,0.2,0.75,0.5454545454545454,0.54241,,0.07272727272727272,1.0,7.0,1.0,1.0,4.0,3.0,3.0,1.0,0.5,0.058333333333333334,0.14285714285714285,0.14285714285714285,0.125,0.6,0.12903225806451613,0.25,,,,,,,,True,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,19491.0,325,26,634,633,158,177,77,1267,30.0,54.0,34.0,9.0,4.0,62,113,12.0,31.0,161,695,33.0,4.0,14.0,53.0,78.0,9.0,30.0,46.0,68.0,11.0,10.0,10.0,7.0,25.0,6.0,21.0,49,41.0,21.0,2.0,53.0,158,3.0,0.5486725663716814,0.52,0.5669014084507042,0.6022727272727273,0.096,23.194444444444443,0.4,0.13761467889908258,0.14965986394557823,0.060240963855421686,0.432,0.5555555555555556,0.625,0.272,0.072,0.10810810810810811,0.528,0.4953912000000001,0.5010743243243243,0.15,0.1640625,0.32919254658385094,7.3929203539823005,24.908333333333335,0.24921135646687698,3.0,10.0,11.0,19.0,17.0,25.0,15.0,1.0,,1.0,2.0,6.0,15.0,,5.0,17.0,18.0,1.0,46.0,6.0,,8.0,1.0,9.0,15.0,3.0,18.0,3.0,,4.0,3.0,8.0,39.0,3.0,18.0,1.0,14.0,2.0,22.0,6.0,1.0,2.0,15.0,,3.0,3.0,2.0,2.0,8.0,6.0,,,5.0,,,1.0,1.0,3.0,5.0,3.0,,,0.3709677419354839,0.39655172413793105,1.0,0.16666666666666666,0.25,0.16666666666666666,0.4,0.5454545454545454,0.4,0.527027027027027,0.4473684210526316,0.07964601769911504,0.1111111111111111,0.12,,0.13333333333333333,0.058823529411764705,0.08490566037735849,0.18421052631578946,0.046153846153846156,0.07581227436823104,0.18571428571428572,0.06521739130434782,0.020833333333333332,0.04,0.06666666666666667,0.23076923076923078,0.1566265060240964,0.15517241379310345,0.2777777777777778,0.11764705882352941,0.6,0.36666666666666664,0.2,0.68,0.7727272727272727,0.23529411764705882,0.4411764705882353,0.4411764705882353,0.5333333333333333,0.1111111111111111,0.1111111111111111,1.0,0.6666666666666666,0.3,,0.5135135135135135,0.5789473684210527,0.25,0.1111111111111111,0.5198846153846154,,0.10559006211180125,1.0,3.0,,,,,,,,0.024,0.3333333333333333,0.3333333333333333,,,,,1.0,,,,,,,True,
714,1610612742,Michael Finley,Michael Finley,714,DAL,29759.0,496,-19,960,967,302,334,123,1927,5.0,12.0,64.0,46.0,14.0,41,92,61.0,16.0,170,1084,17.0,18.0,11.0,53.0,36.0,43.0,32.0,43.0,56.0,17.0,12.0,8.0,6.0,13.0,2.0,22.0,32,18.0,4.0,5.0,53.0,302,5.0,0.44565217391304346,0.5032679738562091,0.5246913580246914,0.6463414634146342,0.39869281045751637,15.822784810126581,0.6153846153846154,0.09876543209876543,0.0944700460829493,0.08148148148148149,0.0784313725490196,0.4166666666666667,0.45454545454545453,0.41830065359477125,0.3006535947712418,0.4,0.477124183006536,0.4686209999999999,0.46517968750000005,0.025477707006369428,0.041666666666666664,0.31176470588235294,14.695652173913041,26.162295081967216,0.3145833333333333,1.0,4.0,2.0,2.0,5.0,16.0,31.0,17.0,8.0,7.0,24.0,5.0,11.0,10.0,4.0,23.0,9.0,8.0,46.0,66.0,6.0,2.0,17.0,3.0,20.0,8.0,28.0,5.0,3.0,8.0,1.0,11.0,64.0,5.0,8.0,,9.0,2.0,13.0,2.0,5.0,2.0,5.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,1.0,0.5609756097560976,0.575,0.9166666666666666,0.39344262295081966,0.4444444444444444,0.41379310344827586,0.45454545454545453,0.5294117647058824,0.4523809523809524,0.6,0.5,0.03260869565217391,0.08333333333333333,0.0625,0.015625,0.07692307692307693,,0.023391812865497075,0.08181818181818182,0.04716981132075472,0.029017857142857144,0.03361344537815126,,0.025806451612903226,0.05,0.038461538461538464,0.1044776119402985,0.11475409836065574,0.037037037037037035,0.20689655172413793,0.024691358024691357,,0.6,0.10457516339869281,0.3125,0.3333333333333333,0.4,0.484375,0.49206349206349204,0.5806451612903226,0.3695652173913043,0.3695652173913043,0.8823529411764706,0.19047619047619047,0.25,0.38095238095238093,0.05714285714285714,1.0,0.5,0.3953488372093023,0.47303947368421045,,0.13529411764705881,7.0,15.0,2.0,1.0,4.0,2.0,3.0,,0.3,0.09803921568627451,0.4666666666666667,0.4666666666666667,0.09523809523809523,0.25,0.11428571428571428,0.25,1.0,1.0,3.0,0.5,1.0,1.0,,True,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,3009.0,50,-8,97,102,50,66,12,199,,3.0,1.0,2.0,1.0,4,7,3.0,3.0,14,117,4.0,1.0,1.0,5.0,4.0,2.0,4.0,7.0,7.0,4.0,3.0,2.0,1.0,5.0,3.0,2.0,3,6.0,2.0,1.0,5.0,50,,0.5714285714285714,0.55,0.5384615384615384,0.4166666666666667,0.3,16.07142857142857,0.4,0.14285714285714285,0.1891891891891892,0.25,0.3,,,0.1,0.2,0.2,0.6,0.532915,0.5393,0.16666666666666666,0.2222222222222222,0.35714285714285715,6.228571428571428,24.266666666666666,0.5154639175257731,,,,2.0,3.0,3.0,1.0,1.0,,,1.0,,,,,,2.0,,4.0,3.0,,,1.0,2.0,3.0,3.0,6.0,2.0,1.0,,,3.0,15.0,,,,3.0,,,,1.0,,3.0,,1.0,2.0,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,,0.5,,0.4,,0.2857142857142857,0.6666666666666666,,,,,,0.3333333333333333,,,,,,,,,0.07692307692307693,0.25,0.4,,1.0,,0.3,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,1.0,,,,0.4,,,0.5,,,,,1.0,,,,,,,,0.1,,,,,,,,,,,,,,True,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,17372.0,290,-13,565,567,248,256,69,1132,11.0,29.0,45.0,13.0,6.0,36,94,27.0,39.0,144,648,31.0,9.0,25.0,62.0,42.0,13.0,15.0,22.0,34.0,5.0,5.0,10.0,8.0,17.0,10.0,6.0,18,43.0,13.0,9.0,62.0,248,4.0,0.3829787234042553,0.43388429752066116,0.5070422535211268,0.5740740740740741,0.2231404958677686,24.386503067484664,0.5882352941176471,0.0847457627118644,0.09053497942386832,0.10126582278481013,0.2396694214876033,0.3793103448275862,0.4782608695652174,0.371900826446281,0.10743801652892562,0.15,0.4628099173553719,0.45693223140495876,0.43954249999999995,0.09774436090225563,0.12264150943396226,0.4305555555555556,10.85,24.47407407407408,0.4389380530973451,1.0,3.0,3.0,13.0,8.0,20.0,17.0,5.0,2.0,3.0,11.0,1.0,9.0,3.0,2.0,13.0,11.0,5.0,30.0,33.0,,2.0,5.0,7.0,9.0,14.0,23.0,10.0,4.0,3.0,2.0,4.0,60.0,4.0,6.0,2.0,7.0,,12.0,,,1.0,7.0,2.0,2.0,1.0,,2.0,3.0,1.0,,,3.0,,,3.0,,,3.0,2.0,,,0.4166666666666667,0.42857142857142855,1.0,0.4074074074074074,0.5555555555555556,0.4074074074074074,0.1111111111111111,0.3548387096774194,0.4583333333333333,0.4625,0.5,0.07446808510638298,0.20689655172413793,0.05,,,0.08695652173913043,0.029850746268656716,0.10606060606060606,0.0547945205479452,0.0364963503649635,0.05714285714285714,,0.021739130434782608,0.05660377358490566,0.05,0.02857142857142857,0.09523809523809523,0.1111111111111111,0.09523809523809523,,0.6666666666666666,0.45454545454545453,0.1652892561983471,0.4,0.42105263157894735,0.25,0.37777777777777777,0.37777777777777777,0.47058823529411764,0.38461538461538464,0.38461538461538464,1.0,0.25,0.3333333333333333,0.16666666666666666,0.325,0.23076923076923078,0.5,0.38461538461538464,0.3889944444444444,,0.09027777777777778,6.0,14.0,1.0,2.0,3.0,2.0,3.0,,1.0,0.11570247933884298,0.42857142857142855,0.42857142857142855,0.08333333333333333,1.0,0.075,0.6666666666666666,1.0,1.0,,1.0,1.0,1.0,,True,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,13574.0,226,-15,429,427,65,62,59,856,32.0,45.0,1.0,1.0,1.0,36,53,1.0,6.0,78,472,6.0,1.0,,10.0,32.0,,25.0,34.0,69.0,7.0,5.0,3.0,3.0,9.0,1.0,29.0,47,18.0,9.0,,10.0,65,1.0,0.6792452830188679,0.6666666666666666,0.6190476190476191,0.625,0.018518518518518517,14.371257485029941,0.3333333333333333,0.15432098765432098,0.15165876777251186,0.17391304347826086,0.8333333333333334,0.7111111111111111,0.7619047619047619,0.018518518518518517,0.018518518518518517,0.14285714285714285,0.8518518518518519,0.5427188679245282,0.5772333333333334,0.14285714285714285,0.14516129032258066,0.1282051282051282,1.169811320754717,50.0,0.15151515151515152,16.0,22.0,4.0,5.0,3.0,7.0,1.0,,,,,16.0,22.0,,2.0,34.0,5.0,,40.0,,,28.0,,3.0,1.0,3.0,4.0,3.0,,,,1.0,11.0,4.0,31.0,,7.0,2.0,35.0,2.0,2.0,1.0,6.0,2.0,,,2.0,2.0,2.0,,,,8.0,,,6.0,,2.0,8.0,5.0,1.0,,0.5555555555555556,0.9090909090909091,,,,,0.7272727272727273,0.8333333333333334,0.7272727272727273,0.7142857142857143,0.7083333333333334,0.05660377358490566,0.06666666666666667,,,0.2222222222222222,,0.17613636363636365,0.14285714285714285,0.10256410256410256,0.16279069767441862,0.21818181818181817,0.12903225806451613,0.16666666666666666,0.13793103448275862,,0.12903225806451613,0.14516129032258066,0.15,0.1111111111111111,0.14285714285714285,0.625,0.5625,0.12962962962962962,0.42857142857142855,0.42857142857142855,0.3333333333333333,1.0,1.0,1.0,,,,1.0,0.7272727272727273,,0.7142857142857143,0.8,,,0.5740899999999999,,0.4358974358974359,,,,,,,,,,,,,,,,,,,1.0,,,,0.125,True,
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,6770.0,113,-25,219,224,113,87,29,443,12.0,20.0,10.0,2.0,,19,37,2.0,14.0,52,256,18.0,,5.0,25.0,26.0,2.0,10.0,14.0,24.0,4.0,3.0,6.0,5.0,10.0,4.0,4.0,11,22.0,10.0,3.0,25.0,113,3.0,0.5135135135135135,0.48717948717948717,0.5416666666666666,0.5952380952380952,0.05128205128205128,23.2,0.6,0.13157894736842105,0.13725490196078433,0.0625,0.5128205128205128,0.6,0.6666666666666666,0.2564102564102564,0.05128205128205128,,0.5641025641025641,0.5032102564102564,0.5274,0.2222222222222222,0.23255813953488372,0.4807692307692308,6.4324324324324325,24.9,0.5159817351598174,4.0,6.0,8.0,11.0,4.0,7.0,3.0,,,,,4.0,7.0,,4.0,12.0,10.0,,12.0,,,2.0,,3.0,7.0,3.0,10.0,3.0,,4.0,,3.0,23.0,2.0,8.0,,4.0,,10.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,3.0,,,1.0,2.0,,3.0,1.0,,,0.3157894736842105,0.3333333333333333,,,,,0.5714285714285714,0.5555555555555556,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.08108108108108109,0.1,0.14285714285714285,,,,0.10256410256410256,0.15384615384615385,0.08333333333333333,0.09803921568627451,0.09090909090909091,0.125,0.1,0.10526315789473684,,0.11764705882352941,0.2222222222222222,0.15789473684210525,0.14285714285714285,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.1794871794871795,0.5714285714285714,0.6666666666666666,,0.3,0.3,0.6666666666666666,,,,0.8571428571428571,0.6666666666666666,,0.6111111111111112,0.7272727272727273,,,0.53224,,0.23076923076923078,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,True,
673,1610612742,Alan Henderson,Alan Henderson,673,DAL,3419.0,57,-15,104,110,32,65,18,214,7.0,8.0,,,,7,8,,2.0,16,127,5.0,,2.0,10.0,8.0,,4.0,4.0,9.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,12,2.0,1.0,,10.0,32,1.0,0.875,0.875,0.8888888888888888,0.8333333333333334,,8.870967741935484,1.0,0.13333333333333333,0.10810810810810811,0.1111111111111111,1.0,0.875,1.0,,,,1.0,0.5607875,0.55094,0.1111111111111111,0.1111111111111111,0.625,,,0.3076923076923077,4.0,4.0,4.0,5.0,,,,,,,,4.0,4.0,,,8.0,4.0,,6.0,,,8.0,,1.0,,,,,,,,,,,5.0,,,,5.0,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,0.42857142857142855,1.0,,,,,1.0,0.8,1.0,0.8,1.0,0.125,0.125,,,,,0.13157894736842105,,,0.10869565217391304,0.15384615384615385,0.2222222222222222,0.0625,,,0.2222222222222222,0.08333333333333333,,,,1.0,0.42857142857142855,,,,,,,,,,,1.0,1.0,,1.0,0.8,,,0.575075,,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,
