EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,BadPassSteals,DeadBallTurnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PtsUnassisted3s,FTDefRebounds,DefFTReboundPct,HeaveAttempts,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,OffAtRimReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,OffCorner3ReboundPct,SecondChanceArc3Frequency,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,DefensiveGoaltends,3SecondViolations,on,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,HeaveMakes
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,744.0,12,15.0,27,24,20,17,3.0,51,,3,21,,,,,,1.0,2.0,4.0,,,,,,,,,20,,16.129032258064516,,0.125,,0.07142857142857142,,0.3333333333333333,,,,0.5031,4.366666666666666,0.7407407407407407,1.0,2.0,,1.0,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,3.0,5.0,2.0,,,,,5.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.5,0.25,0.5,0.6666666666666666,0.5,0.5,1.0,1.0,,,0.6666666666666666,0.5,0.6666666666666666,0.6695,0.5031,0.2,1.0,,1.0,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,4.0,,,2.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,0.14285714285714285,0.3333333333333333,0.2,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
120,1610612748,Steven Smith,Steven Smith,120,MIA,197.0,3,,7,5,2,1,1.0,12,1.0,1,6,,,,,,,,,,,,,,,,,2,,14.285714285714285,,,,,,,,,1.0,0.3879,17.1,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,4514.0,75,-7.0,143,146,59,64,15.0,289,3.0,9,166,3.0,5.0,2.0,12.0,4.0,5.0,9.0,12.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,7.0,59,,9.25925925925926,0.75,0.11904761904761904,0.16666666666666666,0.13636363636363635,0.26666666666666666,,0.1875,0.125,0.3,0.4879049999999999,7.644444444444444,0.4125874125874126,3.0,4.0,,1.0,1.0,1.0,3.0,8.0,,2.0,,1.0,4.0,2.0,4.0,,,,,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.25,0.3,,0.2,0.36363636363636365,,0.2,0.4,0.75,0.75,0.6666666666666666,0.5,,,0.2,1.0,0.5,0.53915,0.46373,,0.25,,2.0,,,1.0,,1.0,,,,,,1.0,2.0,,1.0,,2.0,,,,,1.0,,2.0,1.0,,2.0,,1.0,,,,,,,,0.1,,,0.06666666666666667,,0.2,,,,,,0.1,,,,,,,,0.2,,,,,0.09090909090909091,0.1,23.5,,,,,2.0,,,3.0,3.0,,,,,0.06521739130434782,,0.05454545454545454,,,,,2.0,1.0,1.0,1.0,,,,,,0.14285714285714285,,,,,,,,,0.1875,,,,False,,,,,,,,,,,,,,,,,,
120,1610612748,Steven Smith,Steven Smith,120,MIA,182.0,3,6.0,8,6,5,3,,14,1.0,1,4,,,,,,,,,,,,,,,,,5,,12.5,,,,,,,,,1.0,0.3743,18.3,0.625,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,3270.0,54,-5.0,106,108,52,60,11.0,214,11.0,15,116,,,,,2.0,8.0,12.0,14.0,1.0,1.0,1.0,,3.0,1.0,11.0,12.0,52,,15.966386554621849,0.3333333333333333,0.25,0.16666666666666666,0.22727272727272727,0.125,0.3333333333333333,0.2,,0.7333333333333333,0.38760000000000006,13.879999999999999,0.49056603773584906,,2.0,,1.0,,,6.0,14.0,,1.0,,4.0,6.0,8.0,12.0,,,,,8.0,1.0,1.0,0.4,,0.6666666666666666,0.4,,0.6666666666666666,0.4375,,0.6666666666666666,0.13333333333333333,,,,1.0,,,,,0.13333333333333333,,0.3763833333333333,,0.5714285714285714,,2.0,6.0,,,,,,,,,,,2.0,,,,,,,,3.0,,,,2.0,1.0,2.0,,1.0,,,,,,,,,0.2,0.5,0.26666666666666666,,0.13333333333333333,,,0.5454545454545454,0.5454545454545454,1.0,,,,,,,,,,,,,,0.0625,0.0625,,,2.0,0.4,,,,1.0,1.0,2.0,1.0,,,,0.030303030303030304,0.09090909090909091,0.045454545454545456,0.047619047619047616,,,,,,,1.0,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,False,,,,,,,,,,,,,,,,,,
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,11921.0,199,-3.0,365,362,131,114,43.0,727,24.0,51,388,12.0,21.0,4.0,51.0,1.0,9.0,10.0,11.0,5.0,3.0,5.0,3.0,11.0,2.0,4.0,27.0,131,4.0,20.145631067961165,0.45454545454545453,0.07258064516129033,0.019230769230769232,0.056818181818181816,,0.07547169811320754,0.029411764705882353,,0.36923076923076925,0.45351538461538454,10.878431372549022,0.3589041095890411,7.0,15.0,1.0,1.0,2.0,6.0,27.0,78.0,1.0,1.0,2.0,10.0,17.0,33.0,12.0,,,,,33.0,0.2222222222222222,0.23076923076923078,0.5294117647058824,1.0,0.5882352941176471,0.5076923076923077,1.0,0.5227272727272727,0.5416666666666666,1.0,0.5892857142857143,0.23076923076923078,0.4666666666666667,0.6363636363636364,0.14285714285714285,1.0,1.0,,0.2727272727272727,0.3333333333333333,0.4461538461538462,0.5558,0.43092272727272724,0.02564102564102564,0.4230769230769231,8.0,12.0,12.0,2.0,5.0,,1.0,2.0,9.0,1.0,4.0,4.0,14.0,12.0,1.0,5.0,10.0,42.0,12.0,9.0,2.0,6.0,5.0,3.0,2.0,6.0,2.0,14.0,,4.0,3.0,,,1.0,0.2857142857142857,0.2,0.2857142857142857,0.2153846153846154,0.11764705882352941,0.26666666666666666,0.125,,0.18461538461538463,0.6666666666666666,0.7272727272727273,0.5,0.5217391304347826,0.3333333333333333,0.07692307692307693,0.4,0.4,1.0,0.13846153846153847,0.2222222222222222,0.2222222222222222,1.0,0.045454545454545456,,0.18181818181818182,0.25,0.2222222222222222,0.057971014492753624,0.07272727272727272,24.492857142857144,,,,,9.0,8.0,,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.00819672131147541,,0.0064516129032258064,,,,2.0,1.0,,,2.0,,,,0.08333333333333333,0.029411764705882353,,,,,,,,,,,0.125,,,False,1.0,,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,13313.0,222,-3.0,411,421,159,145,45.0,832,5.0,39,439,2.0,4.0,1.0,10.0,8.0,28.0,46.0,65.0,4.0,1.0,4.0,3.0,18.0,7.0,15.0,39.0,159,4.0,16.45021645021645,0.2222222222222222,0.1686746987951807,0.14035087719298245,0.16143497757847533,0.24444444444444444,0.12903225806451613,0.1282051282051282,0.16666666666666666,0.1282051282051282,0.5011230769230769,3.717948717948718,0.38686131386861317,23.0,27.0,10.0,10.0,6.0,6.0,27.0,75.0,10.0,12.0,24.0,7.0,10.0,32.0,34.0,5.0,29.0,22.0,29.0,32.0,0.6296296296296297,0.8947368421052632,0.6923076923076923,0.8333333333333334,0.7,0.6923076923076923,0.8333333333333334,0.7,0.646551724137931,0.75,0.6666666666666666,0.6923076923076923,0.8518518518518519,0.8846153846153846,0.6086956521739131,0.8333333333333334,1.0,0.1,0.6,1.0,0.6923076923076923,0.5363285714285714,0.48541999999999996,0.32,0.4266666666666667,1.0,7.0,3.0,,,,,,,,,,,21.0,,,18.0,20.0,,,,2.0,1.0,,3.0,14.0,5.0,41.0,,12.0,10.0,,15.0,,,,,,0.05128205128205128,0.037037037037037035,0.15254237288135594,0.5172413793103449,0.1794871794871795,0.14285714285714285,0.16666666666666666,0.6,0.6,0.6666666666666666,,,,,,,,,,,,,,0.25,0.25,,,10.0,0.5555555555555556,,2.0,2.0,8.0,10.0,19.0,,1.0,2.0,,0.08547008547008547,0.16666666666666666,0.10909090909090909,0.037037037037037035,0.10714285714285714,4.0,16.0,,1.0,,1.0,3.0,,7.0,0.14285714285714285,0.13333333333333333,0.1,,1.0,,0.047619047619047616,,,0.25,,0.12121212121212122,1.0,4.0,4.0,False,5.0,,,,,,,,,,,,,,,,,
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,25674.0,428,68.0,808,804,238,218,79.0,1612,16.0,32,817,43.0,54.0,12.0,119.0,8.0,21.0,29.0,31.0,5.0,1.0,12.0,9.0,16.0,4.0,9.0,23.0,238,1.0,14.781634938409855,0.75,0.06158357771260997,0.08163265306122448,0.06605922551252848,0.05405405405405406,0.08333333333333333,0.08571428571428572,0.07142857142857142,0.15384615384615385,0.5223951923076924,10.2,0.29455445544554454,10.0,13.0,,,3.0,3.0,20.0,144.0,,,13.0,4.0,6.0,37.0,14.0,,,,,37.0,0.35,0.35,0.625,,0.6666666666666666,0.6105769230769231,1.5,0.5227272727272727,0.6120689655172413,1.5,0.5454545454545454,0.125,0.7692307692307693,0.7692307692307693,0.5,,,,0.13636363636363635,1.0,0.8173076923076923,0.55635,0.5058022727272727,0.09027777777777778,0.2569444444444444,2.0,3.0,8.0,10.0,19.0,2.0,6.0,19.0,53.0,3.0,10.0,29.0,72.0,17.0,5.0,16.0,14.0,26.0,57.0,53.0,19.0,,24.0,7.0,4.0,4.0,1.0,27.0,3.0,1.0,11.0,,,0.6551724137931034,0.4027777777777778,0.3125,0.4027777777777778,0.6923076923076923,,,0.04081632653061224,,0.028846153846153848,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.18269230769230768,0.5263157894736842,0.5263157894736842,0.9,0.5096153846153846,0.3584905660377358,0.37254901960784315,0.5263157894736842,0.2727272727272727,0.3333333333333333,0.45454545454545453,0.3,0.3584905660377358,0.009523809523809525,0.030303030303030304,24.756944444444443,30.0,,,,11.0,7.0,,2.0,2.0,1.0,,,,0.00881057268722467,,0.006600660066006601,,,1.0,,4.0,1.0,,3.0,,,,,0.030303030303030304,0.0196078431372549,,,,,3.0,4.0,,0.75,,,,,False,,1.0,1.0,3.0,4.0,2.0,1.0,0.027777777777777776,0.03773584905660377,0.25,1.0,1.0,1.0,0.3333333333333333,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,7845.0,131,-14.0,240,240,89,89,25.0,480,20.0,24,258,6.0,6.0,2.0,12.0,3.0,8.0,11.0,12.0,,,,,1.0,,7.0,13.0,89,2.0,18.045112781954888,,0.08080808080808081,0.13043478260869565,0.09016393442622951,0.037037037037037035,0.08888888888888889,0.09090909090909091,0.16666666666666666,0.43478260869565216,0.4380543478260869,16.225000000000005,0.37083333333333335,,1.0,,,,,11.0,50.0,1.0,2.0,5.0,3.0,7.0,19.0,12.0,,1.0,,1.0,19.0,0.5454545454545454,0.5454545454545454,0.4583333333333333,0.5,0.42857142857142855,0.532608695652174,0.625,0.6,0.5319148936170213,0.625,0.59375,0.021739130434782608,,,,,,,,,0.5,0.3900666666666666,0.42907000000000006,0.1,0.38,1.0,3.0,10.0,1.0,6.0,,1.0,8.0,16.0,4.0,7.0,9.0,22.0,1.0,4.0,8.0,1.0,10.0,24.0,16.0,8.0,2.0,3.0,1.0,,1.0,1.0,3.0,,1.0,,,1.0,0.8888888888888888,0.4090909090909091,0.5,0.4090909090909091,0.4782608695652174,0.08333333333333333,1.0,0.1111111111111111,1.0,0.06521739130434782,0.3333333333333333,0.3333333333333333,0.5,0.5263157894736842,0.5,0.13043478260869565,0.16666666666666666,0.16666666666666666,1.0,0.34782608695652173,0.5,0.5,0.875,0.06666666666666667,,0.4666666666666667,0.5714285714285714,0.5,0.0425531914893617,0.04,24.622727272727275,3.0,,,,,,,1.0,1.0,,,,0.05,0.014925373134328358,,0.00980392156862745,0.034482758620689655,,,,,,,,,1.0,1.0,,,,0.045454545454545456,,1.0,,1.0,2.0,,0.25,,1.0,,,False,,1.0,1.0,,1.0,,0.5,,,0.25,1.0,1.0,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,28478.0,475,55.0,893,893,276,240,93.0,1786,98.0,221,931,57.0,78.0,10.0,177.0,15.0,31.0,46.0,63.0,17.0,10.0,26.0,14.0,47.0,14.0,17.0,38.0,276,4.0,32.79678068410463,0.5531914893617021,0.0893371757925072,0.12931034482758622,0.09935205183585313,0.04672897196261682,0.1276595744680851,0.12359550561797752,0.14814814814814814,0.4260869565217391,0.4647674672489082,9.806787330316743,0.3090705487122061,52.0,82.0,8.0,12.0,19.0,28.0,114.0,317.0,10.0,17.0,29.0,34.0,70.0,111.0,58.0,,10.0,6.0,12.0,111.0,0.2543859649122807,0.26126126126126126,0.5158371040723982,0.5882352941176471,0.4857142857142857,0.5021739130434782,0.5882352941176471,0.46710526315789475,0.568100358422939,0.6590909090909091,0.5606060606060606,0.3565217391304348,0.6341463414634146,0.6753246753246753,0.36538461538461536,0.7058823529411765,0.6666666666666666,0.25,0.3684210526315789,0.6785714285714286,0.39565217391304347,0.49847500000000006,0.4689306666666667,0.0914826498422713,0.3501577287066246,19.0,41.0,43.0,,,,,1.0,9.0,1.0,6.0,1.0,9.0,86.0,1.0,6.0,40.0,170.0,3.0,8.0,1.0,8.0,42.0,5.0,7.0,21.0,8.0,107.0,,45.0,13.0,1.0,5.0,1.0,0.1111111111111111,0.16666666666666666,0.125,0.0391304347826087,0.03619909502262444,0.06097560975609756,0.08080808080808081,0.4166666666666667,0.1782608695652174,0.4634146341463415,0.48717948717948717,0.4387755102040816,0.44329896907216493,0.16279069767441862,,,,,0.0391304347826087,0.1111111111111111,0.1111111111111111,1.0,,,0.07894736842105263,0.16666666666666666,0.125,0.16917293233082706,0.17509727626459143,28.077777777777776,,,,1.0,21.0,9.0,5.0,12.0,17.0,5.0,3.0,,0.01020408163265306,0.045627376425855515,0.0625,0.04956268221574344,0.0625,0.03508771929824561,9.0,6.0,12.0,3.0,2.0,12.0,9.0,,3.0,0.04878048780487805,0.013888888888888888,0.02912621359223301,,,,,,,0.13043478260869565,,0.05063291139240506,0.15789473684210525,,,False,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,31993.0,533,63.0,989,986,294,266,103.0,1975,39.0,103,996,13.0,15.0,6.0,32.0,17.0,84.0,110.0,146.0,8.0,4.0,9.0,6.0,18.0,6.0,21.0,48.0,294,4.0,12.636363636363637,0.5,0.208955223880597,0.13709677419354838,0.1920152091254753,0.23015873015873015,0.25,0.10112359550561797,0.22857142857142856,0.3786407766990291,0.4904252427184466,7.68252427184466,0.2972699696663296,29.0,52.0,7.0,16.0,6.0,18.0,51.0,133.0,8.0,19.0,25.0,10.0,27.0,33.0,86.0,2.0,6.0,4.0,6.0,33.0,0.8431372549019608,0.9555555555555556,0.49514563106796117,0.42105263157894735,0.37037037037037035,0.49514563106796117,0.42105263157894735,0.37037037037037035,0.5495867768595041,0.5208333333333334,0.4714285714285714,0.5048543689320388,0.5576923076923077,0.6744186046511628,0.7931034482758621,0.8421052631578947,0.4375,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.5048543689320388,0.5430263157894736,0.5095851851851853,0.18796992481203006,0.24812030075187969,7.0,12.0,15.0,,,,,,,,,,,31.0,,,13.0,16.0,,,,14.0,5.0,2.0,4.0,9.0,6.0,42.0,,17.0,7.0,,1.0,,,,,,0.13592233009708737,0.17307692307692307,0.12931034482758622,0.16666666666666666,0.11650485436893204,0.5833333333333334,0.7,0.38461538461538464,0.4166666666666667,1.0,,,,,,,,,,,,,,0.14912280701754385,0.14912280701754385,,,9.0,0.3,,2.0,2.0,7.0,28.0,36.0,,3.0,,0.07692307692307693,0.09491525423728814,0.07446808510638298,0.08997429305912596,0.05737704918032787,0.07352941176470588,9.0,12.0,,2.0,,3.0,6.0,,2.0,0.16666666666666666,0.1566265060240964,0.05263157894736842,,1.0,,0.022727272727272728,,,0.07692307692307693,,0.08888888888888889,0.7142857142857143,1.0,,False,1.0,,,,,,,,,,,,,,2.0,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,30822.0,514,70.0,958,954,294,270,99.0,1912,26.0,68,967,27.0,30.0,6.0,63.0,20.0,44.0,68.0,76.0,14.0,3.0,10.0,6.0,20.0,4.0,18.0,44.0,294,5.0,15.853658536585366,0.5,0.11282051282051282,0.16,0.12427184466019417,0.09917355371900827,0.1518987341772152,0.1839080459770115,0.10526315789473684,0.19117647058823528,0.5147096296296296,8.520588235294117,0.3068893528183716,25.0,32.0,4.0,4.0,7.0,8.0,34.0,186.0,6.0,8.0,22.0,9.0,17.0,66.0,38.0,,7.0,3.0,7.0,66.0,0.5588235294117647,0.6129032258064516,0.5,0.75,0.5294117647058824,0.5808823529411765,0.7,0.5581395348837209,0.6006711409395973,0.7333333333333333,0.5961538461538461,0.23529411764705882,0.78125,0.8620689655172413,0.52,0.26666666666666666,1.0,,0.18604651162790697,0.875,0.7352941176470589,0.48584166666666667,0.5158416666666666,0.11827956989247312,0.3548387096774194,2.0,10.0,7.0,9.0,23.0,2.0,9.0,21.0,45.0,8.0,17.0,30.0,68.0,28.0,10.0,26.0,18.0,30.0,84.0,43.0,20.0,3.0,14.0,7.0,11.0,10.0,2.0,37.0,10.0,8.0,6.0,2.0,5.0,0.9333333333333333,0.4411764705882353,0.38461538461538464,0.43283582089552236,0.5,0.04411764705882353,0.09375,0.07207207207207207,0.7142857142857143,0.07352941176470588,0.2,0.2,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.16911764705882354,0.391304347826087,0.391304347826087,1.0,0.33088235294117646,0.4666666666666667,0.4666666666666667,0.9047619047619048,0.20930232558139536,0.2222222222222222,0.3953488372093023,0.47058823529411764,0.46511627906976744,0.055944055944055944,0.10666666666666667,24.633823529411767,6.0,4.0,0.13333333333333333,1.0,3.0,2.0,2.0,6.0,8.0,3.0,2.0,,,0.02120141342756184,0.02247191011235955,0.021505376344086023,0.035398230088495575,0.03076923076923077,1.0,6.0,1.0,2.0,2.0,4.0,1.0,,2.0,,,0.029850746268656716,,,,,3.0,7.0,,0.2,0.02247191011235955,,,,False,1.0,1.0,4.0,2.0,3.0,,0.42857142857142855,,,0.26666666666666666,0.25,1.0,0.6666666666666666,1.0,,,,1.0
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,20973.0,350,55.0,649,630,158,126,62.0,1279,,145,653,11.0,21.0,4.0,52.0,12.0,51.0,71.0,87.0,3.0,1.0,14.0,5.0,37.0,6.0,18.0,39.0,158,2.0,30.575035063113607,0.3783783783783784,0.19245283018867926,0.15584415584415584,0.18421052631578946,0.21428571428571427,0.17796610169491525,0.14814814814814814,0.17391304347826086,,0.44830758620689665,4.597931034482757,0.24345146379044685,46.0,59.0,13.0,13.0,9.0,12.0,78.0,199.0,14.0,17.0,32.0,15.0,23.0,51.0,78.0,2.0,17.0,11.0,17.0,51.0,0.5,0.5735294117647058,0.5379310344827586,0.8235294117647058,0.6521739130434783,0.5379310344827586,0.8235294117647058,0.6521739130434783,0.5467032967032966,0.8421052631578947,0.6219512195121951,0.4068965517241379,0.7796610169491526,0.8070175438596491,0.5217391304347826,0.7647058823529411,1.0,0.23076923076923078,0.5217391304347826,0.75,0.4068965517241379,0.5031428571428571,0.44755652173913046,0.16080402010050251,0.2562814070351759,32.0,86.0,,,,,,,,,,,,43.0,,,21.0,78.0,,,,3.0,6.0,1.0,2.0,23.0,13.0,79.0,,33.0,10.0,,13.0,,,,,,0.020689655172413793,0.03389830508474576,0.19047619047619047,0.7647058823529411,0.593103448275862,0.37209302325581395,0.3764705882352941,,,,,,,,,,,,,,,,,0.19186046511627908,0.19186046511627908,,,8.0,0.5333333333333333,,10.0,9.0,3.0,13.0,16.0,,3.0,5.0,,0.06666666666666667,0.06,0.0653061224489796,0.046875,0.02564102564102564,4.0,20.0,1.0,5.0,,9.0,6.0,,6.0,0.011627906976744186,0.13793103448275862,0.078125,,,,,,,0.18181818181818182,,0.0273972602739726,0.46875,1.0,5.0,False,4.0,,,,,,,,,,,,,,,,,
