EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,PtsPutbacks,Travels,Loose Ball Fouls,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyArc3FGM,Arc3Assists,SelfOReb,LongMidRangePctBlocked,SelfORebPct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,ShortMidRangePctAssisted,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,716.0,12,-1,23,19,7,2.0,5.0,42,1.0,1.0,2.0,2.0,28,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,7,0.5,1.0,1.0,10.714285714285714,1.0,0.3333333333333333,0.14285714285714285,0.125,0.125,0.1,0.3333333333333333,0.5,1.0,1.0,0.53895,0.5,1.0,1.0,25.0,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,13352.0,223,-1,403,398,78,49.0,53.0,801,20.0,28.0,20.0,92.0,403,3.0,10.0,20.0,2.0,,12.0,21.0,3.0,24.0,12.0,6.0,17.0,8.0,18.0,25.0,12.0,10.0,78,0.5416666666666666,0.32142857142857145,0.3835616438356164,21.67381974248927,0.7058823529411765,,0.08,0.013888888888888888,0.07537688442211055,0.014925373134328358,0.018518518518518517,0.14,0.273972602739726,0.684931506849315,0.4978623287671233,0.14457831325301204,0.21818181818181817,0.10869565217391304,24.89642857142857,0.1935483870967742,13.0,22.0,1.0,2.0,5.0,4.0,6.0,4.0,17.0,4.0,8.0,1.0,3.0,6.0,8.0,2.0,21.0,45.0,10.0,1.0,3.0,8.0,2.0,2.0,7.0,1.0,5.0,18.0,24.0,24.0,6.0,6.0,5.0,11.0,1.0,12.0,1.0,5.0,3.0,3.0,25.0,1.0,3.0,6.0,13.0,6.0,7.0,1.0,6.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.8,0.35714285714285715,0.2,0.35714285714285715,0.4666666666666667,0.3333333333333333,0.2857142857142857,0.4931506849315068,0.09090909090909091,0.2916666666666667,0.09090909090909091,0.1111111111111111,0.18181818181818182,0.16666666666666666,0.5,0.061224489795918366,0.017543859649122806,0.01818181818181818,0.024390243902439025,0.031746031746031744,0.08108108108108109,0.05555555555555555,0.07692307692307693,0.5,0.3013698630136986,0.5909090909090909,0.7222222222222222,0.6153846153846154,0.0821917808219178,0.6666666666666666,0.8,0.2328767123287671,0.23529411764705882,0.23529411764705882,0.25,0.1095890410958904,0.5,0.5,0.75,0.3,0.3,0.8333333333333334,0.09090909090909091,0.7272727272727273,0.4166666666666667,0.4,0.25,0.3333333333333333,0.16666666666666666,0.3,0.46910500000000005,0.5167041666666666,0.021739130434782608,8.404444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,4344.0,72,17,134,133,36,28.0,21.0,267,,,7.0,29.0,132,2.0,10.0,,11.0,,8.0,13.0,16.0,29.0,1.0,,3.0,2.0,6.0,9.0,2.0,10.0,36,0.6304347826086957,0.625,,15.625,0.3333333333333333,,0.1951219512195122,0.20754716981132076,0.19642857142857142,0.22857142857142856,0.20833333333333334,,,0.7777777777777778,0.5376555555555556,0.1,0.1,0.3448275862068966,,0.26865671641791045,11.0,14.0,9.0,4.0,5.0,,,,4.0,,,,,,,,11.0,18.0,,8.0,9.0,,16.0,4.0,6.0,,,6.0,16.0,,,,2.0,4.0,,4.0,,3.0,1.0,,8.0,5.0,3.0,2.0,3.0,2.0,1.0,,1.0,2.0,,,,2.0,,,,3.0,4.0,4.0,,4.0,3.0,,1.0,0.2727272727272727,1.0,,,,,0.6111111111111112,0.8888888888888888,0.6666666666666666,0.6111111111111112,0.8888888888888888,0.6666666666666666,0.8,0.1111111111111111,0.14285714285714285,,0.25,0.2,0.29411764705882354,0.25,0.3,0.3333333333333333,0.07692307692307693,0.25,0.14285714285714285,0.75,0.7777777777777778,0.7857142857142857,0.9166666666666666,0.2727272727272727,,,,0.2222222222222222,,,,,,,,,,,1.0,,0.8333333333333334,0.8,,,,,0.5727166666666667,0.5556166666666666,0.5517241379310345,4.405555555555555,8.0,16.0,2.0,1.0,0.15384615384615385,0.2857142857142857,0.8888888888888888,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,15016.0,250,-1,450,449,86,63.0,59.0,899,14.0,18.0,12.0,78.0,446,4.0,15.0,14.0,6.0,,21.0,24.0,6.0,30.0,18.0,5.0,27.0,11.0,31.0,21.0,11.0,15.0,86,0.4020618556701031,0.375,0.20224719101123595,23.892100192678225,0.6666666666666666,,0.12280701754385964,0.03636363636363636,0.10810810810810811,0.02643171806167401,0.03333333333333333,0.12962962962962962,0.15730337078651685,0.6067415730337079,0.4903095505617978,0.11578947368421053,0.14285714285714285,0.19230769230769232,24.794444444444444,0.19111111111111112,15.0,36.0,5.0,2.0,8.0,13.0,23.0,2.0,12.0,,4.0,,2.0,2.0,,3.0,30.0,71.0,2.0,3.0,9.0,,6.0,4.0,12.0,1.0,5.0,2.0,58.0,3.0,3.0,2.0,15.0,35.0,16.0,51.0,4.0,15.0,9.0,11.0,118.0,,3.0,,14.0,2.0,12.0,6.0,13.0,9.0,,1.0,,5.0,1.0,5.0,,2.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,0.03333333333333333,0.034482758620689655,0.5,0.1111111111111111,0.2,0.1111111111111111,0.4225352112676056,0.3333333333333333,0.3333333333333333,0.3707865168539326,0.3333333333333333,0.3235294117647059,0.3333333333333333,0.2112676056338028,0.3055555555555556,0.08695652173913043,,0.058823529411764705,,0.015873015873015872,,0.09722222222222222,0.15555555555555556,0.02631578947368421,0.15384615384615385,0.6666666666666666,0.4044943820224719,0.4166666666666667,0.6,0.06666666666666667,0.25842696629213485,0.5652173913043478,0.6190476190476191,0.1348314606741573,0.16666666666666666,0.2,,0.0449438202247191,,,,0.14285714285714285,0.14285714285714285,0.5,0.5555555555555556,,0.47058823529411764,0.25,0.11764705882352941,,0.17647058823529413,0.14285714285714285,0.44635,0.5098529411764706,0.07692307692307693,6.725352112676056,2.0,2.0,1.0,2.0,0.07142857142857142,,0.4,1.0,12.0,5.0,0.16666666666666666,0.11904761904761904,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,2141.0,36,4,61,62,8,10.0,9.0,123,5.0,6.0,2.0,17.0,64,1.0,1.0,5.0,,,3.0,4.0,,4.0,,,1.0,,2.0,3.0,1.0,1.0,8,0.6538461538461539,0.16666666666666666,0.5,20.0,,,0.125,,0.14285714285714285,,,0.4,0.4166666666666667,0.8333333333333334,0.5341375,0.08333333333333333,0.16666666666666666,0.058823529411764705,25.650000000000002,0.13114754098360656,2.0,4.0,,,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,2.0,3.0,6.0,3.0,,,1.0,3.0,,,,2.0,2.0,4.0,9.0,,2.0,2.0,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.5,,,0.625,1.5,,1.5,0.3333333333333333,0.5,,,0.25,,,,,0.1,,0.5,,0.3333333333333333,0.5,1.0,0.5,0.08333333333333333,1.0,1.0,0.08333333333333333,,,,0.08333333333333333,1.0,1.0,1.0,0.4,0.4,1.0,,,,,,,1.0,0.4,0.61605,0.3801,0.17647058823529413,4.75,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,12684.0,211,-2,382,380,72,47.0,49.0,762,21.0,33.0,19.0,89.0,372,14.0,21.0,21.0,,,6.0,12.0,,12.0,6.0,5.0,9.0,3.0,13.0,20.0,1.0,21.0,72,0.5774647887323944,0.5294117647058824,0.5076923076923077,18.140589569160998,0.6666666666666666,,0.04081632653061224,,0.061855670103092786,,,,0.3230769230769231,0.5692307692307692,0.4748646153846154,0.015384615384615385,0.03125,0.23595505617977527,24.97272727272727,0.18848167539267016,3.0,4.0,,,,5.0,5.0,12.0,23.0,3.0,12.0,1.0,4.0,7.0,1.0,2.0,20.0,32.0,10.0,2.0,3.0,5.0,5.0,2.0,5.0,1.0,6.0,34.0,6.0,27.0,3.0,7.0,,5.0,,5.0,,2.0,1.0,2.0,10.0,,6.0,,4.0,2.0,2.0,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,7.0,6.0,,,,,,,2.0,0.85,0.85,0.9,0.30303030303030304,0.16666666666666666,0.30303030303030304,0.625,0.6666666666666666,0.4,0.5384615384615384,0.25,0.3181818181818182,0.25,,,,,0.1276595744680851,,,,0.06349206349206349,0.05714285714285714,0.1111111111111111,0.18181818181818182,,0.06153846153846154,0.75,0.75,0.6666666666666666,0.07692307692307693,1.0,1.0,0.35384615384615387,0.5217391304347826,0.5217391304347826,0.9166666666666666,0.18461538461538463,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.8571428571428571,,0.125,,,0.36363636363636365,0.25,0.18181818181818182,0.3333333333333333,0.554475,0.44328636363636365,0.056179775280898875,15.30625,,,,,,,,,,,,,,,4.0,,,0.5,,,1.0,0.8,,,,,True,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,13915.0,232,6,418,414,74,52.0,54.0,832,,,27.0,97.0,402,11.0,15.0,,4.0,1.0,34.0,53.0,8.0,61.0,4.0,3.0,13.0,9.0,20.0,36.0,14.0,15.0,74,0.42920353982300885,0.4166666666666667,,26.195426195426197,0.3076923076923077,0.0625,0.20606060606060606,0.025806451612903226,0.23696682464454977,0.0330188679245283,,0.25925925925925924,,0.30526315789473685,0.4433831578947369,0.12844036697247707,0.12844036697247707,0.15463917525773196,,0.17703349282296652,14.0,29.0,5.0,2.0,6.0,12.0,39.0,9.0,27.0,,,,,,,,35.0,95.0,,3.0,9.0,,10.0,2.0,12.0,,,50.0,20.0,,,,13.0,6.0,3.0,9.0,2.0,3.0,1.0,2.0,21.0,3.0,16.0,3.0,2.0,2.0,,1.0,1.0,9.0,1.0,,,4.0,2.0,,,4.0,16.0,13.0,3.0,16.0,8.0,,3.0,0.7142857142857143,0.78125,,,,,0.3684210526315789,0.3333333333333333,0.16666666666666666,0.3684210526315789,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.1368421052631579,0.1724137931034483,0.20512820512820512,0.1875,0.34782608695652173,0.05263157894736842,0.03333333333333333,0.023809523809523808,0.1323529411764706,0.2558139534883721,0.4,0.18181818181818182,0.5,0.30526315789473685,0.4827586206896552,0.5833333333333334,0.7857142857142857,0.4105263157894737,0.3076923076923077,0.3870967741935484,0.28421052631578947,0.3333333333333333,0.3333333333333333,0.7777777777777778,,,,,,,,0.5555555555555556,,0.5,0.3333333333333333,,,,,0.4244714285714286,0.45550833333333335,0.10309278350515463,8.676842105263157,2.0,6.0,4.0,2.0,0.05,0.13333333333333333,0.4,,1.0,,,,,,,,,,,,4.0,0.5833333333333334,1.0,,,,True,,,,,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,139.0,2,3,4,3,2,,,7,,,,,4,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,346.0,6,-6,11,15,9,8.0,1.0,26,,,2.0,2.0,13,2.0,2.0,,,,,,,,,,,,,2.0,,2.0,9,1.0,1.0,,8.333333333333334,,,,,,,,,,,,,,1.0,,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2592,1610612754,James Jones,James Jones,2592,IND,2208.0,37,-7,63,70,12,27.0,8.0,133,2.0,3.0,,5.0,70,,,2.0,,,4.0,5.0,,5.0,,,,,2.0,3.0,1.0,,12,0.35714285714285715,,0.5,9.722222222222223,,,0.14285714285714285,,0.125,,,0.14285714285714285,0.3333333333333333,0.5,0.44743333333333335,0.2857142857142857,0.25,,25.3,0.19047619047619047,,,,,,,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,3.0,1.0,,,,,,,,1.0,,2.0,3.0,,,,1.0,2.0,3.0,1.0,1.0,,,8.0,,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.4166666666666667,,,,,,,0.2,,,,,0.08333333333333333,0.2222222222222222,,,1.0,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,1.0,,,0.5394,,18.233333333333334,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,True,,,,,,,,,,
