EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Fg2aBlocked,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,Points,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,ShootingFouls,Blocked2s,BlockedLongMidRange,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,FTOffRebounds,DefThreePtRebounds,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceFtPoints,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGA,FTDefRebounds,SecondChanceTurnovers,BlockedShortMidRange,DefFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,DefCorner3ReboundPct,OffCorner3ReboundPct,Blocked3s,BlockedArc3,3SecondViolations,on,HeaveAttempts,Corner3PctBlocked
1444,1610612741,Lawrence Funderburke,Lawrence Funderburke,1444,CHI,322.0,5,-7.0,10,13,4,9,3,23,1.0,1.0,16,1.0,1.0,1.0,1,1,1.0,4,1.0,1.0,1.0,7.692307692307692,0.5,0.25,1.0,1.0,1.0,0.5507,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,1206.0,20,-7.0,39,40,13,17,5,79,3.0,3.0,51,1.0,,,1,1,,13,,0.3333333333333333,0.3333333333333333,17.391304347826086,,,,0.375,1.0,0.5872562499999999,0.3333333333333333,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1875,0.1875,0.625,0.0625,0.047619047619047616,0.14285714285714285,0.375,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,0.6666666666666666,0.3333333333333333,0.6294,0.6198333333333333,25.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,6608.0,110,10.0,219,219,73,98,41,438,18.0,34.0,231,5.0,8.0,10.0,11,8,,73,2.0,0.14705882352941177,0.16666666666666666,22.676579925650557,0.1,0.09523809523809523,0.16666666666666666,0.33962264150943394,0.6981132075471698,0.5098075471698114,0.3333333333333333,6.0,3.0,4.0,,1.0,15.0,5.0,10.0,19.0,64.0,5.0,11.0,5.0,27.0,15.0,11.0,18.0,6.0,43.0,,1.0,7.0,5.0,1.0,3.0,1.0,3.0,0.9,0.5263157894736842,0.5263157894736842,0.5283018867924528,0.5423728813559322,0.3584905660377358,,,,0.07547169811320754,0.75,0.75,1.0,0.2830188679245283,,0.8333333333333334,0.375,0.0625,0.51223,0.5063687499999999,25.415789473684214,8.0,4.0,2.0,7.0,3.0,9.0,1.0,7.0,3.0,2.0,4.0,13.0,8.0,1.0,1.0,3.0,11.0,6.0,3.0,3.0,24.0,8.0,18.0,3.0,7.0,1.0,7.0,4.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,14.0,2.0,5.0,3.0,2.0,1.0,24.0,0.3076923076923077,0.3076923076923077,0.6,0.6,0.38235294117647056,1.0,0.5454545454545454,0.9166666666666666,0.65625,0.9166666666666666,0.631578947368421,0.05263157894736842,0.14285714285714285,0.1111111111111111,0.06666666666666667,0.5,0.07142857142857142,0.08,0.08695652173913043,0.09090909090909091,0.3333333333333333,0.4444444444444444,0.5333333333333333,0.25,0.1320754716981132,0.2857142857142857,0.3333333333333333,0.16981132075471697,0.3333333333333333,0.375,0.6666666666666666,0.4666666666666667,0.5,0.8571428571428571,0.6,1.0,0.6666666666666666,1.0,0.25,0.5,0.4666666666666667,0.08928571428571429,0.13513513513513514,0.171875,0.375,6.852941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,9067.0,151,3.0,304,304,117,150,50,608,14.0,52.0,331,3.0,9.0,10.0,16,18,,117,2.0,0.057692307692307696,0.07142857142857142,26.72176308539945,0.08256880733944955,0.06993006993006994,0.08888888888888889,0.1891891891891892,0.4864864864864865,0.4731006756756757,0.3848684210526316,8.0,,6.0,1.0,2.0,16.0,1.0,7.0,22.0,87.0,2.0,22.0,7.0,12.0,16.0,10.0,15.0,2.0,35.0,4.0,6.0,5.0,2.0,9.0,2.0,,2.0,0.5714285714285714,0.3181818181818182,0.3181818181818182,0.4527027027027027,0.5059523809523809,0.2972972972972973,0.03418803418803419,0.031055900621118012,0.047619047619047616,0.08108108108108109,,,,0.21621621621621623,0.2,0.2,0.27586206896551724,0.06896551724137931,0.47992,0.47544310344827595,25.09545454545454,6.0,3.0,6.0,13.0,11.0,25.0,,7.0,,2.0,5.0,23.0,20.0,1.0,3.0,,7.0,9.0,2.0,11.0,35.0,28.0,18.0,9.0,7.0,,5.0,2.0,3.0,6.0,1.0,1.0,3.0,7.0,6.0,2.0,13.0,8.0,,25.0,1.0,6.0,4.0,2.0,1.0,35.0,0.6086956521739131,0.6086956521739131,,0.2857142857142857,0.4423076923076923,0.3333333333333333,0.4090909090909091,0.2,0.41379310344827586,0.42857142857142855,0.4857142857142857,,0.15384615384615385,,,0.5384615384615384,0.058823529411764705,0.029411764705882353,0.06060606060606061,0.03333333333333333,0.5,0.42857142857142855,0.46153846153846156,0.5,0.17567567567567569,0.46153846153846156,0.5454545454545454,0.33783783783783783,0.44,0.44,0.7272727272727273,0.4375,0.4375,0.5714285714285714,,,0.375,,0.1724137931034483,0.4,0.4375,0.0875,0.10526315789473684,0.08045977011494253,0.40229885057471265,11.440384615384614,5.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,0.022727272727272728,0.04878048780487805,0.03125,0.0967741935483871,0.04878048780487805,0.5,0.043478260869565216,,,,,,,,,,,,,,,,,,True,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,5895.0,98,,196,197,71,77,26,393,7.0,26.0,208,3.0,16.0,23.0,26,11,1.0,71,4.0,0.11538461538461539,,20.17543859649123,0.2077922077922078,0.19387755102040816,0.2,0.21875,0.40625,0.4616625,0.3622448979591837,1.0,2.0,4.0,,2.0,2.0,1.0,2.0,6.0,36.0,1.0,5.0,4.0,6.0,2.0,7.0,9.0,1.0,20.0,2.0,3.0,1.0,1.0,5.0,2.0,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.45,0.1875,0.025974025974025976,0.028846153846153848,0.03225806451612903,0.125,0.5,0.5,1.0,0.0625,,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.50571,0.4610777777777778,24.2,2.0,1.0,3.0,7.0,4.0,12.0,1.0,,,,2.0,9.0,12.0,1.0,5.0,,2.0,2.0,1.0,4.0,11.0,12.0,6.0,,,,2.0,2.0,,5.0,,3.0,,2.0,4.0,1.0,6.0,3.0,1.0,16.0,,5.0,3.0,1.0,1.0,11.0,0.6666666666666666,0.6666666666666666,,0.25,0.34615384615384615,0.2,0.4,0.16666666666666666,0.3888888888888889,0.16666666666666666,0.4583333333333333,,0.2857142857142857,0.08333333333333333,,0.3333333333333333,,0.14285714285714285,0.18181818181818182,0.15,0.5,0.2857142857142857,0.2857142857142857,0.5,0.21875,0.42857142857142855,0.6,0.375,0.3333333333333333,0.36363636363636365,1.0,,,,,,1.0,0.5,0.2222222222222222,,,0.13513513513513514,0.16129032258064516,0.05555555555555555,0.3055555555555556,10.661538461538463,,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.037037037037037035,,0.05,0.24,0.05555555555555555,0.3333333333333333,,3.0,4.0,1.0,1.0,0.6666666666666666,0.05555555555555555,0.5,,,,,,,,,,,True,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,2667.0,44,-7.0,85,88,24,40,14,173,8.0,20.0,107,1.0,4.0,4.0,8,6,1.0,24,,0.05,,23.0,0.125,0.0975609756097561,0.09090909090909091,0.4,0.4,0.44633500000000004,0.2823529411764706,3.0,,,,,,,,,29.0,,3.0,,,,1.0,1.0,1.0,2.0,3.0,4.0,1.0,,4.0,,,,,,,0.65,0.6590909090909091,,0.08823529411764706,0.09302325581395349,0.2222222222222222,,,,,,,,1.0,,0.5664,0.5783,,6.0,3.0,7.0,12.0,,,,,,,,13.0,3.0,3.0,6.0,,7.0,3.0,,1.0,7.0,14.0,12.0,,,,,,,,,,1.0,,1.0,,1.0,,,6.0,1.0,3.0,,,,7.0,0.5384615384615384,0.5833333333333334,,,0.65,0.5,1.0,0.5,1.0,0.5833333333333334,1.1666666666666667,,0.08333333333333333,,,,,,0.1,,,0.75,0.75,0.5,0.6,0.5833333333333334,0.6363636363636364,,,,,,,,,,1.0,,,,,0.13636363636363635,0.13636363636363635,0.2413793103448276,0.2413793103448276,5.295,1.0,,1.0,1.0,,,1.0,,,,0.1111111111111111,0.07692307692307693,0.14285714285714285,0.18181818181818182,0.16666666666666666,0.5714285714285714,,4.0,,1.0,,,,0.6666666666666666,3.0,2.0,0.75,0.3333333333333333,,,,,,,True,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,2544.0,42,-10.0,85,84,28,58,15,169,1.0,13.0,103,,3.0,6.0,9,5,,28,1.0,,,14.851485148514852,0.13043478260869565,0.15151515151515152,0.1,0.07692307692307693,0.07692307692307693,0.4270615384615385,0.32941176470588235,1.0,,,,,,,,,14.0,,2.0,,,,1.0,3.0,,8.0,3.0,3.0,3.0,1.0,2.0,,,,,,,0.46153846153846156,0.5,,0.08823529411764706,0.06666666666666667,0.16666666666666666,,,,,,,,0.5,,0.60785,0.58575,,1.0,1.0,2.0,5.0,3.0,7.0,,,,,,6.0,2.0,2.0,3.0,,4.0,2.0,,2.0,6.0,4.0,8.0,,,,2.0,2.0,,,,2.0,2.0,1.0,,1.0,1.0,,,2.0,,,1.0,,,6.0,0.3333333333333333,0.4,,,0.46153846153846156,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,,,,1.0,,0.2,,0.16666666666666666,,1.0,1.0,,0.38461538461538464,0.4,0.4,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,1.0,,,,,,,0.2857142857142857,0.42857142857142855,13.638461538461538,,1.0,,,,,,,,,,0.05555555555555555,,0.3333333333333333,,,,1.0,1.0,,,0.25,0.1,0.3333333333333333,1.0,2.0,1.0,,1.0,0.25,,,,,True,,
213,1610612741,Antonio Davis,Antonio Davis,213,CHI,5259.0,88,20.0,175,172,69,84,31,347,12.0,26.0,179,,5.0,12.0,20,11,,69,1.0,,,15.714285714285714,0.08333333333333333,0.13580246913580246,0.06896551724137931,0.46153846153846156,0.46153846153846156,0.5341615384615385,0.3942857142857143,6.0,,,,,,,,,29.0,,12.0,,,,6.0,7.0,2.0,15.0,5.0,8.0,2.0,1.0,5.0,2.0,,2.0,,,,0.46153846153846156,0.48333333333333334,,0.07042253521126761,0.08333333333333333,0.05,,,,,,,,0.5,,0.5794333333333334,0.5519666666666667,,10.0,5.0,1.0,6.0,1.0,8.0,,,,,,12.0,5.0,4.0,7.0,,8.0,6.0,,4.0,16.0,18.0,6.0,,,,1.0,1.0,,2.0,,6.0,1.0,2.0,1.0,,3.0,2.0,1.0,9.0,1.0,3.0,2.0,1.0,1.0,16.0,0.75,0.9,,,0.46153846153846156,0.5714285714285714,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5333333333333333,,,,,0.6666666666666666,,0.2857142857142857,0.06666666666666667,0.3157894736842105,0.5,0.8333333333333334,0.8333333333333334,0.7,0.23076923076923078,0.16666666666666666,0.16666666666666666,0.3076923076923077,0.125,0.125,1.0,,,,,,0.8333333333333334,,,,,0.10714285714285714,0.10714285714285714,0.27586206896551724,0.5517241379310345,7.015384615384615,,2.0,3.0,,,2.0,,,,,0.12,0.037037037037037035,0.058823529411764705,0.125,,1.0,,4.0,1.0,1.0,1.0,0.2,0.125,0.5714285714285714,3.0,4.0,0.75,0.3333333333333333,,,0.25,,,,True,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,6074.0,101,10.0,208,206,89,116,38,414,18.0,22.0,220,2.0,8.0,17.0,36,13,2.0,89,1.0,0.09090909090909091,0.05555555555555555,14.453125,0.10526315789473684,0.13861386138613863,0.16666666666666666,0.8181818181818182,0.8181818181818182,0.5250136363636363,0.42788461538461536,6.0,,,,,,,,,36.0,,7.0,,,,3.0,5.0,1.0,12.0,16.0,19.0,,,5.0,9.0,,10.0,,,,0.5,0.5454545454545454,,0.21052631578947367,0.1743119266055046,0.21875,,,,,,,,0.8571428571428571,,0.59514,0.46852857142857146,,10.0,2.0,1.0,4.0,,,,,,,,11.0,14.0,6.0,10.0,,18.0,2.0,,6.0,10.0,10.0,12.0,,,,2.0,2.0,,1.0,,6.0,,1.0,3.0,1.0,4.0,3.0,2.0,26.0,4.0,12.0,3.0,6.0,2.0,10.0,0.45454545454545453,0.8333333333333334,,,0.5,0.6,0.2857142857142857,0.6,0.2857142857142857,0.6428571428571429,0.38461538461538464,,0.25,,,0.25,,0.24,0.13043478260869565,0.22727272727272727,0.2,0.5555555555555556,0.5882352941176471,0.4,0.18181818181818182,0.25,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,0.4,0.4,0.5,0.2777777777777778,1.9500000000000002,6.0,1.0,3.0,2.0,,,,,,,0.09090909090909091,0.21739130434782608,0.08333333333333333,,0.2222222222222222,1.0,,10.0,3.0,,3.0,0.375,0.19047619047619047,1.0,6.0,10.0,0.6,,,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,True,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,4487.0,75,3.0,151,151,51,57,18,302,6.0,7.0,157,1.0,6.0,7.0,8,5,,51,1.0,0.14285714285714285,0.16666666666666666,15.028901734104046,0.10909090909090909,0.09722222222222222,0.19047619047619047,0.2857142857142857,0.9523809523809523,0.514107142857143,0.33774834437086093,2.0,,1.0,1.0,,13.0,1.0,5.0,14.0,25.0,2.0,2.0,2.0,12.0,13.0,7.0,9.0,3.0,20.0,1.0,1.0,1.0,1.0,3.0,,,,0.8,0.35714285714285715,0.35714285714285715,0.5,0.5434782608695652,0.6666666666666666,0.02,0.0136986301369863,0.043478260869565216,0.047619047619047616,,,,0.6190476190476191,0.5,0.5,0.5,,,0.5141374999999999,25.557142857142857,3.0,1.0,,1.0,,,,5.0,1.0,,2.0,3.0,4.0,,,1.0,3.0,1.0,,,2.0,2.0,4.0,3.0,5.0,,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,3.0,,,4.0,,2.0,,,,2.0,0.3333333333333333,0.3333333333333333,0.5,,0.42857142857142855,,0.5,0.75,0.25,0.75,0.25,,,,,0.6666666666666666,,0.058823529411764705,0.05263157894736842,0.058823529411764705,,0.5,0.6,0.3333333333333333,0.047619047619047616,,,,,,,0.38461538461538464,0.38461538461538464,0.8,1.0,1.0,0.5,,0.5,,0.38461538461538464,0.08695652173913043,0.2222222222222222,0.12,0.08,1.6428571428571428,,3.0,,1.0,,1.0,,,,,,,,0.06666666666666667,0.08333333333333333,,,,,1.0,,,,,,,,,,,,,,,True,,
