EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,LongMidRangeFGA,FG2A,PenaltyFG2A,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,AtRimAssists,BadPassSteals,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,Technical Free Throw Trips,OffAtRimReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceFtPoints,PtsPutbacks,SelfOReb,BadPassTurnovers,Travels,BlockedShortMidRange,OffArc3ReboundPct,SelfORebPct,SecondChanceTurnovers,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,LongMidRangePctBlocked,on,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,PenaltyCorner3FGM,Fg3aBlocked,ShortMidRangeAssists,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Defensive 3 Seconds Violations,ShortMidRangePctAssisted,HeaveMakes,DefensiveGoaltends,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3
363,1610612748,Christian Laettner,Christian Laettner,363,MIA,462.0,8,-2.0,14,15,11,15,3.0,29,14,,,,,1.0,1.0,2.0,4.0,1.0,1.0,,1.0,11,0.25,0.5,0.3333333333333333,,,0.7857142857142857,3.0,5.0,3.0,33.333333333333336,0.5,0.49926000000000004,0.5129666666666667,11.42,2.0,2.0,,,1.0,1.0,,1.0,3.0,,6.0,,1.0,,2.0,4.0,6.0,1.0,,2.0,,2.0,,,,,,,1.0,,,,,,,4.0,1.0,1.0,1.0,0.6,,0.6666666666666666,0.5,,0.5,0.5,,0.5,0.2,,,,,0.2222222222222222,,0.2,0.3333333333333333,,0.5,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,0.5,1.0,,,,0.25,1.0,0.5,0.404,,,,0.6666666666666666,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,0.16666666666666666,,,,,,,0.16666666666666666,0.25,57.7,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,4963.0,83,,160,164,66,67,14.0,324,180,5.0,7.0,4.0,16.0,7.0,7.0,14.0,17.0,4.0,2.0,5.0,9.0,66,0.15217391304347827,0.25925925925925924,0.1917808219178082,0.2857142857142857,0.29411764705882354,0.4125,5.0,11.0,4.0,10.674157303370785,0.4166666666666667,0.47214583333333326,0.46373,9.572727272727272,3.0,4.0,,1.0,1.0,1.0,2.0,,3.0,2.0,8.0,,2.0,,1.0,2.0,4.0,,,3.0,,3.0,5.0,,1.0,1.0,6.0,2.0,,,2.0,1.0,,,,2.0,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,,0.25,0.25,,0.2,0.3076923076923077,,0.2,,,,0.8333333333333334,,0.06382978723404255,,0.05555555555555555,,,0.07142857142857142,0.1111111111111111,0.3333333333333333,0.75,0.75,0.6666666666666666,0.16666666666666666,,,,0.5,,,0.2,1.0,0.4166666666666667,0.53915,0.07692307692307693,0.08333333333333333,,0.25,,,1.0,,,,1.0,1.0,,2.0,,,1.0,2.0,,,,,0.08333333333333333,,,0.08333333333333333,,,,,,23.5,,,,,,,2.0,,2.0,,,0.2,,,,,,1.0,,,,,,,,,0.2,,,1.0,4.0,,,,0.1111111111111111,,,,,,,,,,,,,False,1.0,0.1875,,,,,,,,,,,,,,,,,,,
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,28594.0,477,75.0,906,897,275,279,89.0,1803,904,43.0,53.0,10.0,116.0,8.0,28.0,37.0,39.0,6.0,1.0,8.0,22.0,275,0.07216494845360824,0.07142857142857142,0.072,0.056451612903225805,0.0759493670886076,0.30353200883002207,22.0,38.0,9.0,15.084915084915085,0.1774193548387097,0.5222399193548386,0.5084187499999999,11.502631578947367,10.0,13.0,,,3.0,3.0,3.0,11.0,23.0,15.0,175.0,1.0,2.0,15.0,5.0,56.0,16.0,,,1.0,1.0,2.0,11.0,1.0,4.0,1.0,15.0,4.0,,1.0,27.0,1.0,,,,56.0,2.0,0.34782608695652173,0.34782608695652173,0.6052631578947368,0.5,0.5555555555555556,0.6451612903225806,1.1666666666666667,0.671875,0.6397058823529411,1.1666666666666667,0.6395348837209303,,,,0.7333333333333333,0.03333333333333333,0.003968253968253968,,0.0029154518950437317,,,0.04672897196261682,0.10191082802547771,0.10483870967741936,0.7692307692307693,0.7692307692307693,0.5,0.024193548387096774,0.5,0.5,0.2727272727272727,,,,0.09375,1.0,0.7983870967741935,0.5145333333333334,0.016,0.02564102564102564,0.08571428571428572,0.32,2.0,12.0,21.0,65.0,17.0,38.0,86.0,23.0,13.0,30.0,84.0,65.0,26.0,5.0,11.0,0.7368421052631579,0.4418604651162791,0.4418604651162791,0.6935483870967742,0.6666666666666666,0.6666666666666666,0.1693548387096774,0.5714285714285714,0.5714285714285714,0.9166666666666666,0.5241935483870968,0.53125,24.73720930232558,,,,26.0,30.0,26.0,10.0,6.0,4.0,2.0,0.013333333333333334,0.06060606060606061,0.4,0.4126984126984127,0.4,1.0,1.0,6.0,3.0,4.0,4.0,1.0,0.16666666666666666,1.0,1.0,0.5,0.1875,1.0,,1.0,10.0,,,,0.017241379310344827,,,3.0,9.0,11.0,0.4782608695652174,0.6538461538461539,1.0,0.3333333333333333,0.5294117647058824,,,False,,,2.0,2.0,7.0,1.0,1.0,1.0,0.023255813953488372,0.03076923076923077,0.022222222222222223,0.3333333333333333,0.011627906976744186,,,,,,,,
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,13406.0,223,-2.0,413,411,141,128,41.0,824,439,14.0,23.0,3.0,55.0,1.0,10.0,11.0,12.0,4.0,2.0,6.0,26.0,141,0.07142857142857142,0.018518518518518517,0.05670103092783505,,0.030303030303030304,0.3414043583535109,32.0,57.0,16.0,20.35010940919037,0.4383561643835616,0.44655547945205476,0.42131086956521735,12.163157894736843,6.0,14.0,1.0,1.0,,3.0,11.0,17.0,30.0,12.0,90.0,1.0,1.0,2.0,10.0,35.0,14.0,6.0,,1.0,,1.0,6.0,1.0,7.0,1.0,13.0,2.0,,3.0,15.0,5.0,1.0,,1.0,35.0,4.0,0.23333333333333334,0.2413793103448276,0.5263157894736842,1.0,0.625,0.5342465753424658,1.0,0.6304347826086957,0.55625,1.0,0.6481481481481481,0.10526315789473684,0.2857142857142857,0.09090909090909091,0.46153846153846156,,0.007518796992481203,,0.006024096385542169,,,0.125,0.08064516129032258,0.1917808219178082,0.42857142857142855,0.6,0.16666666666666666,0.1506849315068493,0.53125,0.5483870967741935,0.29411764705882354,1.0,1.0,,0.13043478260869565,,0.410958904109589,0.5558,0.0641025641025641,0.08064516129032258,0.022222222222222223,0.3888888888888889,7.0,2.0,5.0,11.0,5.0,6.0,16.0,7.0,6.0,46.0,18.0,11.0,7.0,2.0,2.0,1.0,0.375,0.375,0.2191780821917808,0.6363636363636364,0.7,0.0684931506849315,0.4,0.4,1.0,0.1506849315068493,0.21739130434782608,24.55,1.0,,1.0,4.0,,4.0,9.0,8.0,1.0,1.0,0.02631578947368421,,0.36363636363636365,0.36363636363636365,0.36363636363636365,,,2.0,,,,,,,,,0.08695652173913043,,2.0,,5.0,1.0,,,,1.0,,,2.0,3.0,0.42857142857142855,1.0,,,0.4,,0.03125,False,,,1.0,,4.0,,,,,,,0.5,,1.0,1.0,0.14285714285714285,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,33814.0,564,84.0,1057,1049,333,326,108.0,2106,1058,30.0,37.0,5.0,81.0,22.0,42.0,70.0,79.0,16.0,4.0,27.0,53.0,333,0.09567198177676538,0.16296296296296298,0.11149825783972125,0.08695652173913043,0.18478260869565216,0.315042573320719,22.0,70.0,16.0,15.26001705029838,0.1506849315068493,0.521338275862069,0.5193411111111111,7.419999999999998,28.0,36.0,5.0,5.0,7.0,8.0,12.0,5.0,36.0,28.0,190.0,8.0,9.0,23.0,10.0,67.0,40.0,3.0,2.0,7.0,6.0,9.0,11.0,3.0,10.0,5.0,21.0,4.0,,2.0,38.0,8.0,8.0,3.0,8.0,67.0,6.0,0.5555555555555556,0.6451612903225806,0.5142857142857142,0.8888888888888888,0.625,0.5547945205479452,0.7333333333333333,0.5434782608695652,0.5727848101265823,0.7666666666666667,0.5727272727272728,0.04285714285714286,0.08333333333333333,,0.5238095238095238,0.15789473684210525,0.02280130293159609,0.01904761904761905,0.021844660194174758,0.03571428571428571,0.038461538461538464,0.05785123966942149,0.12777777777777777,0.2465753424657534,0.7777777777777778,0.8484848484848485,0.5357142857142857,0.0821917808219178,0.22727272727272727,0.22727272727272727,1.0,0.3333333333333333,1.0,,0.17391304347826086,0.875,0.7671232876712328,0.5050083333333334,0.05263157894736842,0.10526315789473684,0.12105263157894737,0.3526315789473684,3.0,9.0,24.0,52.0,21.0,30.0,76.0,30.0,17.0,32.0,84.0,50.0,17.0,12.0,6.0,0.9333333333333333,0.39473684210526316,0.38666666666666666,0.5205479452054794,0.25,0.25,0.1643835616438356,0.375,0.375,1.0,0.3561643835616438,0.45652173913043476,24.714473684210528,6.0,,0.75,21.0,6.0,20.0,7.0,5.0,2.0,12.0,0.010416666666666666,0.11627906976744186,0.40384615384615385,0.40384615384615385,0.4,1.0,3.0,9.0,3.0,2.0,6.0,0.3333333333333333,0.2,0.3333333333333333,1.0,0.2,0.1956521739130435,1.0,10.0,3.0,6.0,1.0,3.0,0.012658227848101266,0.04,2.0,2.0,1.0,8.0,10.0,0.3333333333333333,0.9047619047619048,0.3333333333333333,1.0,0.38095238095238093,1.0,,False,2.0,0.020202020202020204,2.0,,8.0,,,,,,,0.2222222222222222,,2.0,,,1.0,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,15052.0,251,-11.0,472,481,187,189,50.0,953,501,3.0,5.0,2.0,12.0,7.0,31.0,49.0,70.0,5.0,2.0,21.0,48.0,187,0.16230366492146597,0.109375,0.14901960784313725,0.2692307692307692,0.09523809523809523,0.3961864406779661,5.0,43.0,14.0,16.666666666666664,0.11627906976744186,0.4982790697674419,0.4811714285714285,3.837209302325582,25.0,29.0,10.0,10.0,8.0,8.0,9.0,3.0,31.0,29.0,91.0,11.0,13.0,28.0,11.0,43.0,38.0,2.0,9.0,11.0,11.0,21.0,6.0,,15.0,2.0,21.0,8.0,6.0,6.0,52.0,16.0,32.0,25.0,32.0,43.0,6.0,0.6129032258064516,0.8636363636363636,0.7209302325581395,0.8461538461538461,0.7857142857142857,0.7209302325581395,0.8461538461538461,0.7857142857142857,0.6791044776119403,0.7777777777777778,0.7166666666666667,0.046511627906976744,0.034482758620689655,0.1111111111111111,0.2857142857142857,0.55,0.08333333333333333,0.16363636363636364,0.10695187165775401,0.03278688524590164,0.2727272727272727,0.11940298507462686,0.125,0.6744186046511628,0.8620689655172413,0.8928571428571429,0.64,0.20930232558139536,0.6,0.6,0.6666666666666666,0.7692307692307693,1.0,0.1,0.5714285714285714,1.0,0.6744186046511628,0.5363285714285714,0.2909090909090909,0.2909090909090909,0.3076923076923077,0.4725274725274725,3.0,,,,,,,,21.0,24.0,,,1.0,3.0,12.0,,,,,0.3333333333333333,0.375,,,,,,,,16.0,4.0,0.5,,,,2.0,2.0,,,0.1388888888888889,0.13636363636363635,,,,,,,,,,,,,,,,6.0,18.0,1.0,4.0,5.0,7.0,0.09090909090909091,0.1,2.0,4.0,,,,,,,,,,,False,,0.11428571428571428,,,,1.0,,,,,0.038461538461538464,,,,2.0,0.3333333333333333,,5.0,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,31380.0,523,96.0,993,988,327,301,102.0,1981,1001,61.0,85.0,12.0,194.0,18.0,39.0,57.0,76.0,19.0,12.0,17.0,41.0,327,0.09798994974874371,0.144,0.1089866156787763,0.056910569105691054,0.14130434782608695,0.3293051359516616,102.0,242.0,80.0,32.819582955575704,0.408,0.46514236947791154,0.47795595238095234,9.529752066115705,55.0,93.0,8.0,13.0,23.0,33.0,47.0,43.0,122.0,94.0,341.0,10.0,18.0,28.0,43.0,137.0,58.0,10.0,6.0,13.0,,19.0,32.0,9.0,26.0,15.0,58.0,19.0,,9.0,119.0,49.0,10.0,7.0,12.0,137.0,5.0,0.23770491803278687,0.24369747899159663,0.5041322314049587,0.5555555555555556,0.5375,0.494,0.5555555555555556,0.5235294117647059,0.5608552631578947,0.6086956521739131,0.6061946902654868,0.04132231404958678,0.053763440860215055,0.06382978723404255,0.5517241379310345,,0.04513888888888889,0.06593406593406594,0.05013192612137203,0.06779661016949153,0.12,0.10185185185185185,0.12574850299401197,0.372,0.5913978494623656,0.625,0.36363636363636365,0.188,0.4215686274509804,0.43,0.13953488372093023,0.7222222222222222,0.6153846153846154,0.25,0.38823529411764707,0.696969696969697,0.404,0.5067071428571429,0.1724137931034483,0.17437722419928825,0.08211143695014662,0.40175953079178883,24.0,,,8.0,5.0,1.0,8.0,5.0,48.0,186.0,3.0,7.0,44.0,7.0,14.0,1.0,0.125,0.14285714285714285,0.032,0.5106382978723404,0.5454545454545454,,,,,0.032,0.058823529411764705,28.362499999999997,6.0,,0.5,1.0,,1.0,24.0,12.0,12.0,,0.012048192771084338,0.15151515151515152,0.125,0.125,0.14285714285714285,,,,,,,,,,,,,8.0,6.0,3.0,17.0,,2.0,0.045454545454545456,0.02608695652173913,4.0,10.0,,1.0,1.0,0.2,1.0,,,0.2,1.0,0.0196078431372549,False,3.0,0.04597701149425287,,,5.0,,,1.0,,,,,0.1111111111111111,1.0,,0.125,,,2.0,2.0,2.0
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,30034.0,501,80.0,927,919,272,234,97.0,1846,921,10.0,12.0,3.0,26.0,16.0,80.0,104.0,138.0,8.0,4.0,19.0,45.0,272,0.20833333333333334,0.1322314049586777,0.1900990099009901,0.224,0.09195402298850575,0.29341963322545844,38.0,98.0,26.0,12.900096993210475,0.3877551020408163,0.49000000000000005,0.5020346153846155,7.8561224489795904,26.0,49.0,7.0,16.0,5.0,17.0,11.0,15.0,48.0,30.0,126.0,8.0,19.0,24.0,9.0,30.0,80.0,13.0,7.0,26.0,8.0,34.0,8.0,,9.0,3.0,17.0,6.0,2.0,6.0,41.0,15.0,5.0,4.0,5.0,30.0,4.0,0.8333333333333334,0.9523809523809523,0.4897959183673469,0.42105263157894735,0.34615384615384615,0.4897959183673469,0.42105263157894735,0.34615384615384615,0.5431034482758621,0.5,0.4411764705882353,0.1326530612244898,0.1836734693877551,0.09090909090909091,0.47058823529411764,0.3076923076923077,0.09454545454545454,0.07954545454545454,0.09090909090909091,0.05660377358490566,0.04,0.13333333333333333,0.24675324675324675,0.5,0.5306122448979592,0.65,0.7692307692307693,0.11224489795918367,0.39473684210526316,0.42857142857142855,1.0,0.8421052631578947,0.4375,0.14285714285714285,0.6538461538461539,0.29411764705882354,0.5,0.5450578947368421,0.1388888888888889,0.1388888888888889,0.19047619047619047,0.23809523809523808,7.0,,,,,,,,12.0,16.0,,,5.0,4.0,8.0,,,,,0.6363636363636364,0.7,,,,,,,,1.0,,0.2,,,,2.0,2.0,,,0.15,0.23529411764705882,,,,,,,,,,,,,,,,8.0,12.0,2.0,5.0,1.0,1.0,0.09523809523809523,0.05405405405405406,2.0,5.0,,,,,,,,,,0.07894736842105263,False,,0.0898876404494382,,,2.0,1.0,,,,,0.024390243902439025,,,,,0.7142857142857143,,1.0,2.0,,
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,25753.0,429,54.0,796,782,200,195,73.0,1578,808,13.0,25.0,5.0,62.0,14.0,60.0,83.0,102.0,5.0,1.0,24.0,52.0,200,0.18461538461538463,0.15555555555555556,0.1783132530120482,0.2,0.16129032258064516,0.25125628140703515,,181.0,34.0,31.077981651376145,,0.4537187845303867,0.45784117647058825,4.3320441988950265,62.0,78.0,17.0,17.0,15.0,18.0,103.0,,101.0,50.0,252.0,18.0,22.0,40.0,24.0,72.0,100.0,4.0,3.0,16.0,9.0,19.0,17.0,,25.0,10.0,42.0,6.0,2.0,15.0,106.0,46.0,19.0,13.0,19.0,72.0,5.0,0.49504950495049505,0.5681818181818182,0.5580110497237569,0.8181818181818182,0.7058823529411765,0.5580110497237569,0.8181818181818182,0.7058823529411765,0.5478260869565217,0.8333333333333334,0.631578947368421,0.022099447513812154,0.02564102564102564,0.019417475728155338,0.40476190476190477,0.3,0.06751054852320675,0.046153846153846156,0.06291390728476821,0.036585365853658534,0.15384615384615385,0.16883116883116883,0.18243243243243243,0.430939226519337,0.7948717948717948,0.8157894736842105,0.532258064516129,0.569060773480663,,,,0.7727272727272727,1.0,0.23529411764705882,0.5294117647058824,0.8333333333333334,0.430939226519337,0.5051947368421053,0.21100917431192662,0.21100917431192662,0.15873015873015872,0.2857142857142857,39.0,,,,,,,,24.0,102.0,,,7.0,4.0,12.0,,,,,0.3786407766990291,0.38613861386138615,,,,,,,,13.0,5.0,0.6842105263157895,,,,12.0,11.0,1.0,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,4.0,26.0,6.0,7.0,4.0,6.0,0.019230769230769232,0.07894736842105263,3.0,9.0,,,,,,,,,,,False,,0.03529411764705882,,,1.0,,,,,,,,,,6.0,0.4358974358974359,,1.0,,,
363,1610612748,Christian Laettner,Christian Laettner,363,MIA,7541.0,126,9.0,246,244,101,132,20.0,490,245,4.0,7.0,,17.0,3.0,12.0,20.0,21.0,3.0,1.0,9.0,16.0,101,0.12631578947368421,0.10714285714285714,0.12195121951219512,0.10714285714285714,0.1111111111111111,0.4105691056910569,10.0,18.0,7.0,10.112359550561798,0.5555555555555556,0.4587388888888889,0.4618857142857143,10.25,3.0,7.0,,,1.0,2.0,1.0,6.0,9.0,5.0,23.0,,1.0,,4.0,13.0,14.0,2.0,1.0,,5.0,1.0,4.0,2.0,2.0,,6.0,,1.0,,6.0,1.0,,,,13.0,3.0,0.7777777777777778,0.7777777777777778,0.5,,0.5714285714285714,0.5,,0.5714285714285714,0.5476190476190477,,0.65,0.1111111111111111,0.2857142857142857,,0.6666666666666666,0.2777777777777778,,0.038461538461538464,0.010752688172043012,,,0.125,0.13953488372093023,0.3888888888888889,0.42857142857142855,0.6,0.6666666666666666,0.05555555555555555,0.6,0.6,0.8333333333333334,,,,0.2857142857142857,0.5,0.3888888888888889,0.3598,0.05263157894736842,0.05263157894736842,,0.5652173913043478,,,,,,,,,5.0,4.0,,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,0.1,,,,,,,,,,,,,,,,,,,4.0,,,0.047619047619047616,,1.0,,,,,,,,,,,,False,,,,,,,,,,,,,,,1.0,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,9539.0,159,-36.0,289,287,95,102,25.0,576,315,4.0,4.0,1.0,8.0,5.0,10.0,17.0,18.0,1.0,,12.0,18.0,95,0.08771929824561403,0.15151515151515152,0.10204081632653061,0.030303030303030304,0.16666666666666666,0.328719723183391,20.0,25.0,7.0,16.878980891719745,0.4,0.448628,0.4494433333333333,15.840000000000002,,1.0,,,,,4.0,9.0,10.0,1.0,51.0,1.0,2.0,2.0,3.0,19.0,10.0,2.0,,1.0,2.0,1.0,1.0,,1.0,,2.0,,,1.0,3.0,1.0,1.0,,1.0,19.0,3.0,0.5,0.5,0.4,0.5,0.42857142857142855,0.5,0.5,0.6,0.5,0.5,0.59375,0.08,1.0,,0.5,0.1111111111111111,0.012345679012345678,,0.008403361344537815,0.029411764705882353,,0.15384615384615385,0.09090909090909091,0.02,,,,0.08,0.45,0.47368421052631576,0.4444444444444444,,,,,,0.52,0.35829999999999995,0.0392156862745098,0.038461538461538464,0.0392156862745098,0.37254901960784315,1.0,,6.0,19.0,7.0,10.0,25.0,8.0,1.0,10.0,24.0,19.0,2.0,1.0,,0.8,0.4,0.4,0.5,0.25,0.25,0.12,,,,0.38,0.4666666666666667,24.7,1.0,,1.0,10.0,6.0,10.0,,,,,,0.13333333333333333,0.5263157894736842,0.5263157894736842,0.5263157894736842,,,1.0,,,,,,,,,0.06666666666666667,,,,1.0,,1.0,,,,,,4.0,4.0,0.5,0.8,,,0.5714285714285714,,0.05,False,,,,,1.0,,1.0,1.0,,,,,0.04,,,1.0,,,,,
120,1610612748,Steven Smith,Steven Smith,120,MIA,264.0,4,6.0,11,8,3,2,1.0,19,8,,,,,,,,,,,,,3,,,,,,0.2727272727272727,1.0,1.0,,9.090909090909092,1.0,0.3879,,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,
