EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefFTReboundPct,AtRimFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,LongMidRangeFGM,ShootingFouls,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGA,Fg2aBlocked,BlockedAtRim,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,HeaveAttempts,on,Corner3FGM,PenaltyFG2M,PtsUnassisted3s,Corner3Assists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,FTOffRebounds,Travels,PenaltyFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PtsPutbacks,OffThreePtRebounds,SelfOReb,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGA,Fg3aBlocked,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,LostBallTurnovers,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,Defensive 3 Seconds Violations,OffensiveGoaltends,OffCorner3ReboundPct
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,358.0,6,-8.0,12,13,6.0,6.0,1.0,25,1.0,1.0,1.0,1.0,1.0,2.0,1.0,17,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,0.3333333333333333,23.076923076923077,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5323333333333333,0.5502,0.6906,8.75,24.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,1566.0,26,-2.0,45,45,7.0,10.0,4.0,90,3.0,,3.0,,,9.0,,47,,1.0,1.0,3.0,1.0,7.0,,4.0,4.0,2.0,,7.0,,26.0,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.47961111111111115,0.3978,0.4271,9.177777777777779,,0.15555555555555556,3.0,1.0,3.0,4.0,6.0,14.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.4444444444444444,1.0,0.4444444444444444,1.0,0.5833333333333334,1.0,0.5,0.11764705882352941,0.25,0.16,0.2857142857142857,0.2857142857142857,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.18181818181818182,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,1459.0,24,-2.0,42,43,7.0,10.0,4.0,85,2.0,,2.0,,,4.0,4.0,45,,,,1.0,,2.0,,2.0,2.0,,,7.0,0.5,19.148936170212767,,0.25,0.25,,,,0.75,0.46413125,,0.50565,8.9,25.275,0.16666666666666666,1.0,,,1.0,3.0,11.0,,,,2.0,2.0,,2.0,1.0,,1.0,2.0,,,,,2.0,,3.0,2.0,,,,,2.0,,,0.25,,0.5,,0.6111111111111112,,0.5,,0.25,0.08333333333333333,,0.2857142857142857,0.5,0.5,,,,,,0.2222222222222222,0.4,,0.18181818181818182,2.0,4.0,1.0,2.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,762.0,13,,23,23,5.0,,1.0,46,1.0,,2.0,,,3.0,,22,,1.0,,1.0,,2.0,,2.0,3.0,,,5.0,,12.0,,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,0.4557333333333333,,0.3523,10.766666666666666,,0.21739130434782608,1.0,,,1.0,,2.0,,,,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,0.2,,0.13333333333333333,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.1,0.07692307692307693,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,927.0,15,-3.0,26,25,7.0,4.0,2.0,51,,,2.0,,,3.0,,32,,,,,,,,3.0,3.0,,,7.0,,13.793103448275863,,,0.6666666666666666,,,,,0.35296666666666665,,,16.400000000000002,,0.2692307692307692,,1.0,1.0,2.0,2.0,6.0,,,,2.0,2.0,2.0,2.0,,,,1.0,2.0,,,,1.0,,2.0,,1.0,,,,2.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.75,,1.0,0.25,0.3333333333333333,0.2727272727272727,0.2,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,159.0,3,-3.0,5,6,,6.0,1.0,11,,,,,,1.0,,6,,,,,,,,,,,,,,16.666666666666668,,,,,,,,0.4225,,,5.7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,159.0,3,-3.0,5,6,,6.0,1.0,11,,,,,,,,6,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25,0.2,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,265.0,4,1.0,8,6,2.0,,,14,,,1.0,,,1.0,,8,,,,,,,,1.0,1.0,,,2.0,,12.5,,,1.0,,,,,0.3116,,,17.4,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,967.0,16,4.0,26,26,,4.0,3.0,52,2.0,,4.0,,,8.0,,22,,,,,,,,1.0,3.0,,,,,27.586206896551726,,0.25,0.5,,,,0.25,0.4144,0.47155,,10.9,,,,1.0,2.0,3.0,,6.0,1.0,2.0,2.0,,,4.0,2.0,,,,,1.0,,,,1.0,,,,,2.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,0.375,0.5,0.375,0.5,0.375,0.5,,0.08333333333333333,,0.058823529411764705,,,,,,0.25,0.5,0.5,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.14285714285714285,0.125,0.125,,2.0,,0.2,0.5,0.5,0.5,1.0,1.0,1.0,0.125,0.5,0.25,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,1208.0,20,6.0,33,32,1.0,4.0,3.0,65,2.0,,4.0,,,6.0,3.0,30,,,,3.0,,6.0,,3.0,3.0,,,1.0,0.3333333333333333,24.324324324324326,,0.2222222222222222,0.4444444444444444,,,,0.5555555555555556,0.46219375,,,12.25,33.56666666666666,0.030303030303030304,1.0,,,3.0,,6.0,,,,,,2.0,4.0,3.0,1.0,1.0,1.0,2.0,,,,2.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,0.3333333333333333,,0.3333333333333333,,,0.14285714285714285,0.16666666666666666,0.15,0.3333333333333333,0.2,0.5,1.0,,,,,,,,,,,3.0,,,,,2.0,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,2.0,,,0.5,0.5,0.5,,1.0,,0.16666666666666666,0.5,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
