EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LostBallTurnovers,Travels,PenaltyTurnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,HeaveAttempts,FTOffRebounds,FTDefRebounds,SelfOReb,BlockedAtRim,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,AtRimPctAssisted,SecondChanceAtRimPctAssisted,Corner3Assists,SecondChanceTurnovers,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,262.0,4,1.0,8,7,8.0,7,2.0,15,1.0,1.0,,,,,,,,,1.0,,,,5,,1.0,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,8.0,,,,,,,,,10.0,,0.6,,0.5,,0.5,0.6666666666666666,,,1.0,,,,,,,,,,1.0,,1.0,,0.6557,,0.6557,1.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
935,1610612743,Bryon Russell,Bryon Russell,935,DEN,392.0,7,-2.0,14,12,12.0,11,2.0,26,,,,,1.0,,1.0,,,,,,1.0,3.0,15,,,1.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,0.75,1.0,12.5,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,0.4248,,0.4248,,23.8,0.8571428571428571,,,,,,,,3.0,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,3099.0,52,-3.0,98,105,33.0,40,6.0,203,2.0,1.0,,2.0,2.0,1.0,,,2.0,1.0,5.0,1.0,4.0,5.0,97,1.0,2.0,,,3.0,2.0,,1.0,7.0,8.0,9.0,,,,,,,,,4.0,4.0,,,33.0,,1.0,0.25,0.25,0.2,0.2777777777777778,0.2777777777777778,0.4444444444444444,8.411214953271028,,0.19444444444444445,0.09090909090909091,0.1702127659574468,,0.07142857142857142,0.35294117647058826,0.125,,0.2222222222222222,0.2222222222222222,,,0.2222222222222222,0.2222222222222222,,,,0.5,0.5,,0.6666666666666666,,0.5339333333333333,0.5571,0.5293,8.1,24.2,0.336734693877551,1.0,,1.0,1.0,,1.0,,,,1.0,,3.0,1.0,,2.0,2.0,,1.0,4.0,1.0,5.0,,1.0,1.0,2.0,11.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.5,0.75,0.5,0.75,0.5,0.2,,0.02631578947368421,,0.022727272727272728,,,1.0,0.5,1.0,,0.1111111111111111,,,,0.5,,1.0,,,,0.6,0.4,,,,1.0,,,,,,,1.0,,,1.0,,0.5,,,,,0.09090909090909091,,0.16666666666666666,,,,1.0,,1.0,,,,,,,,,1.0,,0.5,0.5,1.0,,,,False,1.0,1.0,1.0
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,5567.0,93,-2.0,175,180,35.0,50,13.0,355,14.0,1.0,5.0,11.0,,,,,1.0,13.0,34.0,,1.0,42.0,177,,3.0,1.0,24.0,,1.0,,3.0,5.0,8.0,9.0,6.0,4.0,2.0,4.0,3.0,3.0,,7.0,4.0,8.0,1.0,1.0,35.0,2.0,,,,0.38235294117647056,0.37142857142857144,0.45652173913043476,0.02857142857142857,27.604166666666668,0.5714285714285714,0.07575757575757576,0.1875,0.0975609756097561,,0.15384615384615385,0.04,0.2727272727272727,,0.4,0.3142857142857143,0.45454545454545453,0.5,,0.02857142857142857,,,,,0.25,,0.42857142857142855,,0.49731142857142857,0.3789,0.5194,8.097058823529412,25.1,0.2,7.0,,,,1.0,9.0,1.0,16.0,,3.0,2.0,2.0,1.0,5.0,7.0,2.0,,2.0,17.0,1.0,18.0,,10.0,2.0,5.0,37.0,,1.0,1.0,1.0,1.0,1.0,22.0,,8.0,3.0,,,,,7.0,0.07692307692307693,0.07692307692307693,,0.3333333333333333,,0.25,0.25,0.5,0.058823529411764705,,0.013888888888888888,,0.012658227848101266,0.03571428571428571,,,0.5,0.5384615384615384,,0.2571428571428571,0.1111111111111111,0.1111111111111111,,,,,0.25,0.18604651162790697,0.19047619047619047,0.047619047619047616,0.16666666666666666,,,,,,,,,,,1.0,,,,,0.07142857142857142,0.09090909090909091,,,,,,0.05,,,,0.14285714285714285,,1.0,,1.0,,,,,,,,,,,,,,,False,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,112.0,2,,3,3,2.0,3,,6,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,2784.0,46,-7.0,87,89,8.0,26,9.0,176,4.0,,,,6.0,,,,,3.0,4.0,4.0,6.0,18.0,93,,,,6.0,12.0,,,1.0,2.0,4.0,6.0,2.0,,2.0,,,,,,3.0,6.0,,,8.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.9,0.9,0.6,10.309278350515465,,0.0625,0.125,0.075,0.1,,0.1111111111111111,,0.3333333333333333,0.4,,,,0.6,,,,,,,,1.0,,0.606955,0.6041,,1.075,23.13333333333333,0.09195402298850575,3.0,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,,2.0,,2.0,,2.0,,1.0,,1.0,4.0,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,0.05128205128205128,,0.047619047619047616,0.07142857142857142,,,0.75,0.75,,,,,,1.0,1.0,,,,,0.1111111111111111,,,,,,,,,,,1.0,,,,,,,,0.25,,0.06666666666666667,,,,,,,,,,,,1.0,,,,,,4.0,,0.6666666666666666,0.6666666666666666,1.0,,,,False,,,
2403,1610612743,Nene,Nene,2403,DEN,1159.0,19,3.0,32,37,14.0,21,2.0,69,4.0,3.0,,,,,,,,3.0,5.0,,,7.0,30,,3.0,,,,,,,2.0,3.0,3.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,2.0,,1.0,14.0,,,,,0.6,0.6,0.5833333333333334,,22.857142857142858,0.5,0.18181818181818182,,0.13333333333333333,0.6666666666666666,,,,,0.8,,,,,,,,,,1.0,,0.8,,0.53004,,0.5217,4.8,,0.4375,3.0,,,2.0,,1.0,,1.0,,,,,2.0,1.0,5.0,6.0,,1.0,1.0,,1.0,,1.0,,,2.0,,,,1.0,,,2.0,,,1.0,,,,,5.0,1.0,1.0,,0.6666666666666666,,0.6666666666666666,,0.625,0.2,,,,,,,,0.75,1.0,,0.2,,,,,,0.6666666666666666,,,,,0.7142857142857143,,,,,,,,,,1.0,,,,,,0.25,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,4680.0,78,-10.0,151,152,27.0,34,12.0,303,11.0,1.0,5.0,10.0,,,,,,15.0,26.0,,,36.0,158,,5.0,,4.0,,,,3.0,5.0,8.0,12.0,3.0,1.0,2.0,,,4.0,,4.0,4.0,12.0,1.0,,27.0,1.0,,,,0.5769230769230769,0.5769230769230769,0.6206896551724138,,19.87951807228916,,0.08771929824561403,0.23076923076923078,0.11428571428571428,0.25,0.045454545454545456,0.043478260869565216,0.2,0.3333333333333333,0.4230769230769231,0.38461538461538464,0.5,0.5555555555555556,,,,,,,0.2,,0.4230769230769231,,0.4843038461538462,0.471,0.46837999999999996,6.796153846153846,,0.17880794701986755,8.0,,1.0,,2.0,5.0,,6.0,,1.0,,,2.0,2.0,6.0,26.0,,1.0,4.0,,4.0,,,1.0,3.0,8.0,1.0,2.0,4.0,,,1.0,8.0,2.0,4.0,1.0,2.0,,2.0,,6.0,0.8666666666666667,0.8666666666666667,,0.4,,0.4,,0.5,0.038461538461538464,,0.031746031746031744,0.2,0.04411764705882353,,0.5,,0.7272727272727273,0.7272727272727273,1.0,0.19230769230769232,0.4,0.4,1.0,1.0,,,,0.14285714285714285,0.14285714285714285,,0.16666666666666666,,,,,,,,,1.0,,,2.0,,,,,0.1,,0.125,0.09090909090909091,,,,,,,0.75,,,1.0,4.0,,1.0,,,,,,,,,,,,,False,,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,4830.0,80,3.0,153,156,25.0,35,12.0,309,2.0,,1.0,3.0,,,,,,8.0,19.0,,,22.0,152,,3.0,,,,,,3.0,24.0,29.0,29.0,1.0,,1.0,3.0,2.0,,,3.0,3.0,6.0,1.0,,25.0,,,,,0.42105263157894735,0.42105263157894735,0.4583333333333333,,15.976331360946746,1.0,0.3870967741935484,0.23076923076923078,0.36,0.2,0.5217391304347826,0.375,0.2222222222222222,0.25,0.10526315789473684,0.15789473684210525,0.3333333333333333,0.3333333333333333,,,,,,,,,0.10526315789473684,,0.3943421052631579,0.41165,0.37200000000000005,14.773684210526316,,0.16339869281045752,1.0,,,,6.0,14.0,,6.0,,2.0,,,1.0,3.0,5.0,16.0,,1.0,5.0,,5.0,,2.0,2.0,1.0,10.0,,,,1.0,,1.0,10.0,,5.0,,5.0,,5.0,3.0,5.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,0.5,0.05263157894736842,,,,,,,0.6,0.5,1.0,1.0,0.7368421052631579,0.42857142857142855,0.42857142857142855,1.0,,,,,0.20833333333333334,0.20833333333333334,,0.22727272727272727,,,,,,,,,,2.0,,4.0,,,,0.5,,0.6666666666666666,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,False,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,5069.0,84,2.0,159,160,29.0,34,11.0,319,20.0,4.0,2.0,6.0,,,,,1.0,16.0,37.0,,1.0,45.0,160,,6.0,,8.0,,1.0,,,5.0,5.0,10.0,2.0,1.0,1.0,1.0,,3.0,,4.0,3.0,6.0,,1.0,29.0,,,,,0.43243243243243246,0.42105263157894735,0.4782608695652174,0.02631578947368421,28.735632183908045,0.25,0.08064516129032258,,0.06666666666666667,,0.13043478260869565,0.08333333333333333,,,0.5263157894736842,0.15789473684210525,0.3333333333333333,0.5,,0.02631578947368421,,,,,0.6666666666666666,,0.5526315789473685,,0.534242105263158,0.6829999999999999,0.55815,7.3675675675675665,24.7,0.18238993710691823,9.0,2.0,3.0,2.0,5.0,11.0,,13.0,2.0,3.0,1.0,5.0,3.0,9.0,15.0,24.0,2.0,4.0,5.0,3.0,8.0,,3.0,1.0,1.0,19.0,,5.0,5.0,1.0,,,17.0,,5.0,3.0,1.0,,1.0,,15.0,0.75,0.8,0.6666666666666666,0.5,0.6666666666666666,0.5,0.625,0.625,0.10810810810810811,,0.07575757575757576,,0.07042253521126761,0.15384615384615385,,,0.45,0.5,0.5,0.2894736842105263,0.45454545454545453,0.45454545454545453,1.0,1.0,0.6666666666666666,0.5,,0.11627906976744186,0.11904761904761904,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,1.0,,,,0.1,0.3333333333333333,,,,0.058823529411764705,,,,,,0.6666666666666666,0.5,3.0,,2.0,,,,,,1.0,,,,,,,,,False,,,
935,1610612743,Bryon Russell,Bryon Russell,935,DEN,43.0,1,,2,2,2.0,2,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
445,1610612743,Wesley Person,Wesley Person,445,DEN,492.0,8,4.0,15,16,,5,,31,,,,,,,,,,,1.0,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,0.4146,,,18.7,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
