EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,AtRimAssists,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PtsPutbacks,SelfOReb,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Loose Ball Fouls,SecondChanceFg3Pct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,HeaveAttempts,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,LostBallTurnovers,RecoveredBlocks,BlocksRecoveredPct,BlockedShortMidRange,on,Corner3FGM,SecondChanceCorner3FGA,Corner3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3FGA,Travels,PenaltyCorner3Frequency,OffThreePtRebounds,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,SecondChanceTurnovers,OffCorner3ReboundPct
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,1780.0,30,-4.0,57,59,20,40.0,7,116,1.0,2.0,1.0,1.0,2.0,6.0,8.0,3.0,4.0,8.0,12.0,3.0,4.0,25.0,65,1.0,1.0,2.0,2.0,4.0,4.0,4.0,12.0,3.0,6.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,20,0.25,0.25,0.3333333333333333,0.75,0.75,0.6666666666666666,1.0,0.5,0.78125,1.0,0.5,0.78125,1.0,0.5,0.25,0.08333333333333333,0.5,26.153846153846153,1.0,0.08333333333333333,0.04,0.047619047619047616,0.03571428571428571,0.125,0.3333333333333333,0.125,0.5,1.0,0.125,0.5,0.5,0.5,0.75,0.75,0.3333333333333333,0.25,0.75,0.75,0.3333333333333333,0.25,0.375,0.75,0.45206562499999997,0.4542,0.41825,0.08,0.16,15.208333333333334,25.55,0.3508771929824561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,2801.0,47,-6.0,83,87,24,34.0,9,170,2.0,2.0,,,1.0,,1.0,4.0,6.0,2.0,4.0,4.0,7.0,21.0,108,1.0,1.0,3.0,,,10.0,2.0,2.0,12.0,,6.0,4.0,1.0,2.0,,2.0,,1.0,,4.0,,,6.0,1.0,7.0,2.0,1.0,,,1.0,2.0,5.0,10.0,24,0.5,0.5,1.0,0.5714285714285714,0.5714285714285714,0.5,1.0,,0.7272727272727273,1.0,0.75,0.7,0.75,0.7142857142857143,0.6363636363636364,0.25,,17.204301075268816,,,,0.12903225806451613,,,,0.18181818181818182,1.0,1.0,0.09090909090909091,,,0.09090909090909091,,,,0.5454545454545454,0.6666666666666666,0.6666666666666666,1.0,,0.8181818181818182,0.6666666666666666,0.49034090909090905,0.4454,0.5236875,0.14285714285714285,0.47619047619047616,7.075,24.942857142857143,0.2891566265060241,1.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,0.5,1.0,0.5,1.0,0.3076923076923077,0.42857142857142855,0.16666666666666666,0.5,0.09090909090909091,1.0,1.0,1.0,0.5,0.15384615384615385,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,1522.0,25,7.0,49,49,32,30.0,7,98,4.0,8.0,5.0,3.0,3.0,1.0,1.0,,,8.0,12.0,,,19.0,62,3.0,4.0,6.0,7.0,9.0,17.0,6.0,10.0,,,,,1.0,,,,,,,,3.0,,2.0,3.0,5.0,1.0,,,,1.0,1.0,2.0,17.0,32,0.375,0.5,,,,0.6666666666666666,0.75,0.7777777777777778,0.6666666666666666,0.75,0.7777777777777778,0.6785714285714286,0.6,0.85,,0.08333333333333333,0.125,26.315789473684212,,,0.2,0.15384615384615385,0.15789473684210525,0.25,,0.6666666666666666,0.5,0.5714285714285714,0.25,1.0,1.0,0.08333333333333333,1.0,1.0,,,,,,0.5555555555555556,0.6666666666666666,,0.5438999999999999,0.67665,0.5404666666666667,0.3157894736842105,0.8947368421052632,2.75,,0.6530612244897959,3.0,4.0,,,,3.0,,,,3.0,,,2.0,,1.0,1.0,1.0,,5.0,3.0,,1.0,,,,,0.3333333333333333,,0.6666666666666666,0.25,,1.0,0.75,,,0.21428571428571427,0.21428571428571427,3.0,4.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,4275.0,71,-7.0,131,135,42,65.0,15,266,2.0,7.0,1.0,2.0,6.0,1.0,3.0,3.0,5.0,5.0,16.0,3.0,5.0,22.0,165,1.0,2.0,5.0,1.0,5.0,9.0,2.0,8.0,9.0,,5.0,3.0,4.0,1.0,,1.0,,,,2.0,2.0,5.0,7.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,5.0,8.0,9.0,42,0.2,0.2,1.0,0.6,0.6,0.3125,0.5,0.2,0.4523809523809524,0.8333333333333334,0.5,0.4782608695652174,0.8333333333333334,0.5,0.23809523809523808,0.25,0.2857142857142857,16.89189189189189,0.5,0.16666666666666666,0.0392156862745098,0.14893617021276595,0.03278688524590164,0.10526315789473684,0.1111111111111111,0.3333333333333333,0.2857142857142857,0.4,0.2857142857142857,0.3333333333333333,0.5,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.23809523809523808,0.6,0.6,1.0,0.125,0.5714285714285714,0.6,0.44639047619047617,0.49269999999999997,0.42735,0.22727272727272727,0.4090909090909091,6.56875,25.04,0.32061068702290074,1.0,2.0,,2.0,3.0,3.0,,2.0,3.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,4.0,2.0,,1.0,0.6666666666666666,0.3333333333333333,,,0.11764705882352941,0.1,0.14285714285714285,0.5,,0.6666666666666666,0.5,0.375,0.6666666666666666,0.08695652173913043,0.1111111111111111,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.23076923076923078,0.3333333333333333,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,939.0,16,-1.0,30,30,10,19.0,2,60,1.0,2.0,,2.0,2.0,,,,,3.0,4.0,,,6.0,34,,1.0,,,,,4.0,2.0,,,,,,,1.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,2.0,,,,,,2.0,3.0,,10,0.6666666666666666,0.6666666666666666,,,,0.75,,,0.75,,,0.75,,,,,,12.5,,,0.1,0.07142857142857142,0.08333333333333333,,,0.5,0.5,0.5,0.5,1.0,1.0,,,,,,,,,,0.5,,0.49795,0.5672,,,,3.675,,0.3333333333333333,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,0.5,1.0,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,2097.0,35,-4.0,63,64,20,32.0,8,127,2.0,2.0,,,4.0,2.0,5.0,,2.0,4.0,11.0,,2.0,13.0,78,,1.0,,1.0,2.0,3.0,6.0,2.0,,,1.0,,1.0,,1.0,1.0,1.0,,,3.0,,5.0,6.0,,6.0,3.0,2.0,,,,2.0,3.0,3.0,20,0.75,0.75,,,,0.36363636363636365,,0.5,0.3076923076923077,,0.5,0.40625,,0.5,0.15384615384615385,0.09090909090909091,,22.535211267605636,,0.25,,0.19230769230769232,,,0.2857142857142857,0.15384615384615385,1.0,1.0,0.3076923076923077,,,0.38461538461538464,0.4,0.4,1.0,0.15384615384615385,,,,,0.3076923076923077,,0.4052625,0.3404,0.34330000000000005,,0.23076923076923078,11.70909090909091,46.699999999999996,0.31746031746031744,,,,,,5.0,,,,1.0,,,,1.0,1.0,,,,7.0,2.0,2.0,,,0.25,0.5,,,,,0.5,,,,,,0.14285714285714285,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,3011.0,50,-3.0,89,94,19,35.0,10,183,7.0,13.0,3.0,6.0,11.0,1.0,4.0,,,14.0,28.0,,,31.0,115,1.0,1.0,2.0,1.0,4.0,2.0,10.0,18.0,,,,,3.0,3.0,2.0,5.0,2.0,1.0,1.0,12.0,2.0,1.0,4.0,2.0,6.0,2.0,1.0,,,1.0,3.0,7.0,2.0,19,0.35714285714285715,0.38461538461538464,,,,0.5,1.0,0.25,0.5,1.0,0.25,0.5166666666666667,1.0,0.25,,0.10714285714285714,0.23076923076923078,30.693069306930692,,0.05,0.05405405405405406,0.09090909090909091,0.046511627906976744,,,0.4642857142857143,0.5384615384615384,0.7,0.39285714285714285,0.5454545454545454,0.5454545454545454,0.14285714285714285,0.25,0.25,,,,,,0.75,0.4642857142857143,,0.45007142857142857,0.5495,0.49260000000000004,0.06451612903225806,0.06451612903225806,5.814285714285715,,0.21348314606741572,1.0,1.0,,,,3.0,,,,,1.0,,2.0,1.0,1.0,1.0,,,5.0,3.0,,3.0,,,0.2,,0.15384615384615385,,0.3333333333333333,0.7142857142857143,,1.0,1.0,,,0.1,0.1,1.0,2.0,2.0,,1.0,,0.18181818181818182,,,0.3333333333333333,,,,,1.0,,0.25,,,,,,0.15384615384615385,,2.0,2.0,2.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,1752.0,29,-12.0,56,59,7,31.0,5,115,1.0,2.0,,1.0,3.0,,,,1.0,2.0,5.0,,1.0,4.0,72,,1.0,,,,,,4.0,,,1.0,,,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,,1.0,6.0,6.0,,7,,,,,,0.4,,,0.3333333333333333,,,0.3333333333333333,,,0.16666666666666666,,,11.290322580645162,1.0,0.18181818181818182,0.08,0.10526315789473684,0.07142857142857142,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,,0.16666666666666666,,,,,0.5,,0.450575,0.5593,,,,5.7,26.1,0.125,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,0.3333333333333333,,,,,,0.1,,1.0,1.0,1.0,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,703.0,12,-2.0,23,22,14,14.0,4,45,,,,,1.0,2.0,3.0,,,2.0,4.0,,,6.0,26,,1.0,,1.0,1.0,4.0,4.0,,,,,,,2.0,,2.0,,,,4.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,4.0,14,1.0,1.0,,,,0.5,,1.0,0.5,,1.0,0.6,,1.0,,,,21.428571428571427,1.0,,,0.2,,,,,,,0.25,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.394425,0.3886,0.3748,,0.6666666666666666,17.9,,0.6086956521739131,,,,,,2.0,,,,2.0,2.0,,1.0,,,,1.0,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,2337.0,39,,69,71,17,20.0,6,140,3.0,4.0,1.0,,,,2.0,1.0,4.0,3.0,6.0,1.0,4.0,11.0,89,1.0,1.0,2.0,1.0,1.0,2.0,,6.0,3.0,,4.0,1.0,,6.0,3.0,9.0,3.0,,1.0,21.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,,6.0,2.0,17,,,1.0,0.25,0.25,0.5,1.0,1.0,0.45,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.4,,,15.789473684210526,1.0,0.1111111111111111,0.13043478260869565,0.07692307692307693,0.1,0.2222222222222222,,0.4,0.75,0.75,,,,0.2,,,,0.4,0.25,0.25,1.0,0.3333333333333333,0.8,0.25,0.47223999999999994,0.3945,0.46065,0.18181818181818182,0.18181818181818182,5.466666666666668,25.95,0.2463768115942029,1.0,1.0,,,2.0,2.0,,,2.0,,5.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,0.6666666666666666,,0.09090909090909091,0.14285714285714285,1.0,2.0,,,,,,,,1.0,,,,,1.0,,0.25,0.125,,,,,0.14285714285714285,,1.0,,1.0,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
