EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,OffThreePtRebounds,FTDefRebounds,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,Loose Ball Fouls,Defensive 3 Seconds Violations,ShortMidRangePctAssisted,Technical Free Throw Trips,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGA,SecondChanceArc3Frequency,on,SecondChanceFtPoints,Corner3FGM,Corner3Assists,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3SecondViolations,Travels
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,3007.0,50,-24,91,92,24,19,13.0,183,2.0,11.0,1.0,4.0,1.0,4.0,2.0,5.0,3.0,9.0,1.0,2.0,3.0,1.0,1.0,7.0,25.0,2.0,4.0,8.0,28.0,116,1.0,5.0,2.0,3.0,7.0,1.0,1.0,5.0,14.0,4.0,10.0,3.0,3.0,2.0,3.0,2.0,1.0,6.0,2.0,8.0,2.0,2.0,4.0,18.0,4.0,2.0,7.0,9.0,4.0,13.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,8.0,2.0,4.0,1.0,14.0,24,0.2857142857142857,0.3333333333333333,0.5,0.5,1.0,0.5,0.28,0.2,0.42857142857142855,0.3448275862068966,0.2,0.5625,0.4375,0.2,0.7,0.13793103448275862,0.04,0.09090909090909091,34.25925925925926,0.8,0.25,0.0851063829787234,0.25,0.25,0.07407407407407407,0.0625,0.2,0.047619047619047616,0.3333333333333333,0.1111111111111111,0.3076923076923077,0.25,0.05263157894736842,0.3793103448275862,0.18181818181818182,0.2,0.1724137931034483,0.4,0.4,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.034482758620689655,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.5,0.8,0.25,0.5,0.25,0.125,1.0,0.5172413793103449,0.6666666666666666,0.4961689655172414,0.57176,0.5049875,0.12903225806451613,0.14814814814814814,0.07142857142857142,0.5,8.436,24.950000000000003,0.26373626373626374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,832.0,14,1,27,28,15,10,3.0,55,2.0,3.0,,,,,,2.0,,,,,,,,2.0,5.0,,,1.0,5.0,32,,1.0,,,1.0,,,,,4.0,,,,,,,2.0,1.0,1.0,2.0,1.0,,,5.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,15,1.0,1.0,,,,,0.4,,,0.4,,,0.5,,,,0.4,,15.625,,,,,,0.07142857142857142,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.4,,,,,,,,,,,,,,,,,,0.6,,0.5027,,0.2711,0.2,0.2,,,2.7399999999999998,,0.5555555555555556,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,3620.0,60,-27,112,112,37,31,15.0,224,,3.0,,,,2.0,1.0,2.0,,2.0,1.0,1.0,3.0,,,1.0,7.0,1.0,4.0,4.0,9.0,141,,,,1.0,3.0,,,2.0,4.0,,2.0,3.0,,,3.0,1.0,,2.0,,2.0,,,1.0,4.0,1.0,1.0,4.0,5.0,2.0,7.0,1.0,1.0,,1.0,,,4.0,,4.0,,3.0,6.0,1.0,4.0,,1.0,1.0,4.0,37,,,1.0,0.25,,0.25,0.14285714285714285,,0.3333333333333333,0.22727272727272727,,0.3333333333333333,0.34615384615384615,,0.5,0.36363636363636365,,,12.878787878787879,,0.125,0.019230769230769232,0.09090909090909091,0.11627906976744186,0.03076923076923077,,0.09090909090909091,,,0.2,0.13333333333333333,0.1111111111111111,0.1111111111111111,0.2727272727272727,,,0.18181818181818182,0.5,0.5,0.18181818181818182,,,,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,0.6666666666666666,,,,0.6363636363636364,0.3333333333333333,0.47721818181818176,,0.47340000000000004,0.08333333333333333,0.125,,0.4444444444444444,8.214285714285714,24.275,0.33035714285714285,1.0,1.0,,,,0.07692307692307693,0.1111111111111111,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,3138.0,52,-13,96,96,29,18,13.0,192,1.0,3.0,1.0,1.0,,,3.0,5.0,3.0,6.0,,,,,,7.0,14.0,,,4.0,18.0,111,3.0,3.0,6.0,,1.0,,,4.0,4.0,12.0,2.0,,,2.0,,,1.0,2.0,1.0,3.0,1.0,,2.0,7.0,1.0,4.0,3.0,9.0,1.0,10.0,,,,,,,,,,,1.0,5.0,,4.0,,,2.0,4.0,29,0.8571428571428571,1.0,,,,,0.5,1.0,,0.5,1.0,,0.5625,1.0,0.6666666666666666,,0.07142857142857142,0.3333333333333333,14.035087719298247,,0.10344827586206896,0.021739130434782608,0.36363636363636365,0.175,0.017241379310344827,0.0625,,,0.2857142857142857,0.1111111111111111,,0.4444444444444444,,0.21428571428571427,0.3333333333333333,0.5,0.35714285714285715,0.6,0.6,0.42857142857142855,0.5,0.5,1.0,,,,,,0.3333333333333333,1.0,,,,,0.21428571428571427,,0.4382714285714286,0.43860000000000005,0.378,,,0.3333333333333333,0.2222222222222222,11.864285714285714,,0.3020833333333333,,,2.0,,0.5,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,3036.0,51,-28,95,95,24,22,13.0,190,5.0,7.0,,1.0,2.0,2.0,2.0,6.0,1.0,6.0,,4.0,7.0,1.0,3.0,8.0,19.0,4.0,7.0,2.0,30.0,119,1.0,4.0,2.0,4.0,7.0,1.0,3.0,2.0,13.0,2.0,14.0,12.0,,,7.0,4.0,,2.0,2.0,4.0,2.0,1.0,1.0,10.0,5.0,1.0,6.0,9.0,5.0,14.0,1.0,2.0,2.0,,2.0,2.0,,,2.0,1.0,1.0,4.0,,4.0,1.0,2.0,,13.0,24,0.125,0.125,1.0,0.5714285714285714,0.3333333333333333,0.5714285714285714,0.42105263157894735,0.25,0.5714285714285714,0.5384615384615384,0.25,0.55,0.5555555555555556,0.25,0.5909090909090909,0.2692307692307692,,,25.89285714285714,1.0,0.2222222222222222,0.10869565217391304,0.1,0.1891891891891892,0.08771929824561403,0.2,,0.09523809523809523,,0.3333333333333333,0.25,0.1111111111111111,0.07142857142857142,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,,0.2692307692307692,0.5714285714285714,0.5714285714285714,1.0,0.25,,0.2,1.0,0.3,0.3333333333333333,0.5384615384615384,0.5714285714285714,0.4893461538461538,0.45680000000000004,0.48111,0.07407407407407407,0.1,0.06666666666666667,0.43333333333333335,8.784210526315789,24.47142857142857,0.25263157894736843,,,2.0,,0.5,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
696,1610612751,Travis Best,Travis Best,696,NJN,832.0,14,-3,25,28,16,15,3.0,53,2.0,4.0,1.0,1.0,2.0,3.0,,,,,2.0,,1.0,,,2.0,4.0,,3.0,3.0,7.0,33,1.0,1.0,2.0,2.0,3.0,,2.0,1.0,5.0,2.0,2.0,,,2.0,1.0,,1.0,,1.0,1.0,1.0,,,3.0,1.0,,,1.0,2.0,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,3.0,,1.0,,5.0,16,0.5,1.0,,,,,0.5,1.0,0.6666666666666666,0.2857142857142857,0.5,0.4,0.375,0.5,0.4,0.42857142857142855,0.25,0.25,31.03448275862069,1.0,,0.16666666666666666,,,0.16666666666666666,0.2,,,,,,,,0.5714285714285714,0.5,0.6666666666666666,,,,,,,,0.2857142857142857,0.14285714285714285,,,,0.5,1.0,0.6,0.6666666666666666,,,1.0,,0.61915,0.5055,0.63814,0.125,0.2,0.2857142857142857,0.7142857142857143,0.55,23.099999999999998,0.64,,1.0,1.0,,0.25,0.16666666666666666,0.25,0.5,,,,,,,,,,,,,1.0,1.0,2.0,1.0,0.5,0.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,1016.0,17,-10,31,33,20,20,6.0,64,,,,,,,1.0,1.0,1.0,2.0,,2.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,,10.0,45,,,,1.0,2.0,1.0,3.0,,5.0,2.0,2.0,6.0,,,4.0,2.0,,2.0,,2.0,,,1.0,4.0,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,5.0,20,0.5,0.5,1.0,0.5,0.3333333333333333,0.5,0.6666666666666666,,0.5,0.7142857142857143,,0.5,0.7142857142857143,,0.5,0.5714285714285714,,,17.94871794871795,,,,,,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,0.5714285714285714,0.5,0.5,1.0,,,,,0.6,0.3333333333333333,0.5714285714285714,0.5,0.45469999999999994,0.34155,0.45651,,,,0.5,15.266666666666666,24.75,0.6451612903225806,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,2443.0,41,-19,75,72,12,16,9.0,147,1.0,1.0,1.0,1.0,,,,,2.0,6.0,,,,,,3.0,7.0,,,1.0,7.0,96,1.0,2.0,2.0,,1.0,,,,,4.0,2.0,,,2.0,,,,,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,2.0,2.0,4.0,,,,,,,1.0,,1.0,,1.0,7.0,1.0,2.0,,,1.0,,12,0.6666666666666666,1.0,,,,,0.42857142857142855,0.5,,0.42857142857142855,0.5,,0.4375,0.5,,,,,10.465116279069768,,0.04,0.058823529411764705,0.16666666666666666,0.06451612903225806,0.04878048780487805,0.1111111111111111,,0.05555555555555555,,0.125,,0.16666666666666666,,0.14285714285714285,1.0,1.0,,,,0.8571428571428571,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,1.0,,,,,0.14285714285714285,,0.4171857142857143,0.45615,0.384,,,0.2857142857142857,,15.985714285714286,,0.16,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,44.0,1,-3,2,1,2,1,,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2074,1610612751,Jabari Smith,Jabari Smith,2074,NJN,44.0,1,-3,2,1,2,1,,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
