EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Fg2aBlocked,DefThreePtRebounds,LostBallSteals,Loose Ball Fouls,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,Corner3Assists,OffAtRimReboundPct,SecondChanceCorner3Frequency,3SecondViolations,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,on,SelfOReb,SelfORebPct,SecondChanceTurnovers,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,3659.0,61,-14,113,118,47,75,13.0,231,4.0,7.0,2.0,2.0,2.0,4.0,4.0,9.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,9.0,18.0,3.0,5.0,10.0,37.0,145,2.0,3.0,1.0,1.0,5.0,3.0,7.0,2.0,4.0,7.0,19.0,4.0,14.0,6.0,3.0,4.0,4.0,3.0,9.0,1.0,10.0,1.0,4.0,1.0,4.0,21.0,3.0,1.0,3.0,1.0,4.0,4.0,8.0,4.0,4.0,5.0,4.0,3.0,1.0,8.0,3.0,3.0,8.0,3.0,13.0,1.0,4.0,2.0,19.0,47,1.0,0.2222222222222222,0.2857142857142857,0.6666666666666666,0.6,0.5,0.6,0.5,0.6666666666666666,0.42857142857142855,0.5869565217391305,0.5,0.5454545454545454,0.6379310344827587,0.5,0.6333333333333333,0.21739130434782608,29.133858267716533,0.625,0.09090909090909091,0.10714285714285714,0.03225806451612903,0.15789473684210525,0.08823529411764706,0.08,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.25,0.391304347826087,0.4444444444444444,0.4444444444444444,0.25,0.08695652173913043,0.5,0.5,0.043478260869565216,0.17391304347826086,0.75,0.75,0.6666666666666666,0.5,1.0,0.25,0.36363636363636365,0.5,0.09090909090909091,0.2727272727272727,0.6666666666666666,0.5217391304347826,0.75,0.4628652173913043,0.45913333333333334,0.5021409090909091,0.14814814814814814,0.18181818181818182,0.13513513513513514,0.5135135135135135,6.6000000000000005,24.880000000000003,0.415929203539823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2074,1610612751,Jabari Smith,Jabari Smith,2074,NJN,125.0,2,-2,5,5,3,5,,10,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,3775.0,63,1,122,121,53,70,10.0,243,6.0,9.0,,1.0,1.0,2.0,,4.0,6.0,8.0,1.0,,1.0,4.0,1.0,,3.0,12.0,21.0,2.0,5.0,8.0,38.0,148,,3.0,1.0,,,2.0,7.0,,3.0,3.0,7.0,20.0,4.0,6.0,,,4.0,1.0,1.0,2.0,3.0,2.0,1.0,,,8.0,3.0,,2.0,1.0,4.0,3.0,7.0,1.0,,1.0,,,1.0,1.0,,4.0,8.0,,13.0,,5.0,2.0,7.0,53,3.0,0.8333333333333334,0.8333333333333334,1.0,0.4,,0.4,0.5714285714285714,,0.2857142857142857,0.5769230769230769,,0.2,0.59375,,0.2692307692307692,0.19230769230769232,24.626865671641788,1.0,0.1111111111111111,0.06451612903225806,,0.17647058823529413,0.08108108108108109,0.06382978723404255,,0.2,,0.34615384615384615,0.6666666666666666,0.75,1.0,0.15384615384615385,,,,0.3076923076923077,0.75,0.75,0.038461538461538464,0.15384615384615385,0.25,0.25,1.0,0.25,,0.25,0.2,0.5,,0.3,,0.5384615384615384,0.25,0.48203653846153843,0.5955,0.41541999999999996,0.16666666666666666,0.2,,0.18421052631578946,9.157142857142858,24.18,0.4344262295081967,1.0,2.0,1.0,1.0,1.0,1.0,0.09523809523809523,0.1111111111111111,0.25,0.16666666666666666,0.14285714285714285,0.18181818181818182,0.2,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,3739.0,62,-20,120,125,43,78,11.0,245,3.0,3.0,1.0,1.0,2.0,2.0,,,,3.0,1.0,1.0,4.0,10.0,1.0,1.0,6.0,3.0,6.0,4.0,11.0,2.0,20.0,151,1.0,1.0,1.0,,5.0,2.0,2.0,1.0,7.0,,7.0,2.0,4.0,12.0,,,10.0,4.0,10.0,2.0,12.0,2.0,5.0,2.0,3.0,26.0,1.0,1.0,4.0,4.0,8.0,2.0,10.0,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,6.0,,3.0,,,,7.0,43,3.0,0.3333333333333333,0.3333333333333333,1.0,0.36363636363636365,0.14285714285714285,0.36363636363636365,0.5,1.0,1.0,0.5294117647058824,1.25,0.3888888888888889,0.5555555555555556,1.25,0.3888888888888889,0.6470588235294118,15.15151515151515,0.5,0.36363636363636365,0.14285714285714285,0.041666666666666664,0.038461538461538464,0.11428571428571428,0.04,,0.058823529411764705,0.16666666666666666,0.17647058823529413,1.0,1.0,0.3333333333333333,,,,,0.17647058823529413,,,0.058823529411764705,0.5882352941176471,0.4,0.4444444444444444,1.0,0.5,1.0,0.5,0.2222222222222222,1.0,0.1111111111111111,0.6666666666666666,0.16666666666666666,0.8235294117647058,0.4,0.5244029411764706,,0.5382166666666666,0.05555555555555555,,0.25,0.35,8.983333333333333,24.5,0.35833333333333334,,1.0,,1.0,,,0.16666666666666666,,,,,0.09090909090909091,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,0.1,0.1,0.2,1.0,1.0,0.08333333333333333,,,,,,,,,,,,,,,True,,,,,,
696,1610612751,Travis Best,Travis Best,696,NJN,4843.0,81,-15,153,158,64,95,15.0,311,6.0,10.0,1.0,1.0,2.0,3.0,,1.0,2.0,2.0,5.0,2.0,1.0,4.0,,,2.0,8.0,13.0,1.0,9.0,8.0,27.0,187,1.0,1.0,1.0,,2.0,2.0,4.0,,4.0,2.0,6.0,8.0,8.0,3.0,,2.0,3.0,1.0,6.0,3.0,9.0,2.0,2.0,2.0,2.0,21.0,1.0,1.0,2.0,2.0,4.0,2.0,6.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,9.0,,9.0,2.0,4.0,,6.0,64,3.0,0.5,0.5714285714285714,1.0,0.1111111111111111,,0.125,0.6153846153846154,1.0,0.5,0.4318181818181818,0.5,0.25,0.5,0.5,0.2777777777777778,0.4090909090909091,16.47058823529412,0.6666666666666666,0.14285714285714285,0.05405405405405406,0.02702702702702703,0.03571428571428571,0.0425531914893617,0.03076923076923077,,0.05555555555555555,0.13333333333333333,0.45454545454545453,0.6,0.75,0.5,0.045454545454545456,,,,0.09090909090909091,1.0,1.0,0.22727272727272727,0.18181818181818182,0.25,0.25,1.0,0.5,1.0,,0.375,0.6666666666666666,0.25,0.25,,0.8636363636363636,0.3333333333333333,0.5503333333333332,0.5055,0.5776214285714286,0.16,0.25,0.07407407407407407,0.2222222222222222,3.723076923076923,29.28888888888889,0.41830065359477125,,2.0,,1.0,1.0,1.0,0.15384615384615385,0.2,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.09090909090909091,0.5,,,,,,,,,,True,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,1568.0,26,1,49,52,15,26,4.0,101,,,,,,,,,,3.0,,,,,,,,,3.0,,,1.0,1.0,47,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,4.0,1.0,5.0,1.0,6.0,,,,,2.0,,2.0,,3.0,6.0,1.0,2.0,,,1.0,,15,1.0,,,,,,,,,,,,,0.125,,,,11.320754716981131,,0.25,0.26666666666666666,,0.1111111111111111,0.21052631578947367,0.045454545454545456,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.38153333333333334,,0.3966,,,,,17.266666666666666,,0.30612244897959184,,,,,,,,,,,0.5,0.14285714285714285,,,,,,,,,,,,,,,,0.6,,,,,,,,,1.0,,,,,,,,,True,,,,,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,2991.0,50,-5,90,95,37,52,8.0,185,2.0,2.0,1.0,1.0,,,3.0,6.0,3.0,7.0,,,,,,,,8.0,15.0,,,12.0,28.0,110,1.0,2.0,,,2.0,1.0,5.0,,,8.0,10.0,14.0,2.0,,,,,,,2.0,2.0,2.0,,,,6.0,1.0,,3.0,1.0,6.0,1.0,7.0,,,1.0,,1.0,1.0,2.0,2.0,2.0,4.0,,16.0,,3.0,5.0,10.0,37,1.0,0.875,0.875,,,,,0.5333333333333333,0.5,0.2,0.5333333333333333,0.5,0.2,0.6086956521739131,0.5,0.5555555555555556,,25.252525252525253,0.5,0.16666666666666666,0.125,,0.06666666666666667,0.15625,0.02857142857142857,,,0.09090909090909091,0.13333333333333333,1.0,1.0,1.0,0.4,0.5,0.5,1.0,0.4666666666666667,0.42857142857142855,0.42857142857142855,,,,,,0.5,1.0,,,,,,,0.13333333333333333,,0.4148733333333334,0.5952,0.40036000000000005,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.35714285714285715,11.993333333333332,,0.4111111111111111,,,2.0,,1.0,,,,,0.25,0.2,0.125,,0.6666666666666666,,,,,,,,,,,,,,0.2,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,0.5,0.5,1.0,True,,,,,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,2515.0,42,-16,82,82,36,53,11.0,164,1.0,1.0,,,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,8.0,1.0,1.0,3.0,5.0,7.0,3.0,11.0,2.0,21.0,101,,,2.0,,,3.0,3.0,1.0,5.0,2.0,11.0,8.0,2.0,9.0,,,8.0,3.0,1.0,2.0,3.0,2.0,1.0,,,8.0,1.0,1.0,,4.0,5.0,2.0,7.0,2.0,2.0,,,,,,,6.0,12.0,,2.0,,,1.0,11.0,36,2.0,0.8,0.8,1.0,0.2727272727272727,0.2,0.2727272727272727,0.7142857142857143,,1.0,0.5277777777777778,,0.5625,0.5526315789473685,,0.6111111111111112,0.6111111111111112,20.0,,0.36363636363636365,,0.05,0.05,0.045454545454545456,0.05,,,,0.05555555555555555,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.4444444444444444,0.375,0.375,1.0,,,0.5,0.125,1.0,0.25,0.375,0.3333333333333333,0.6666666666666666,0.375,0.4872027777777777,0.34155,0.48593749999999997,,,,0.5238095238095238,11.357142857142858,24.30909090909091,0.43902439024390244,,,1.0,,,,,,,0.16666666666666666,0.14285714285714285,,0.25,1.0,,,,,,,,,,,,,0.16666666666666666,,,,,1.0,,,,0.5,,,,,,,,,,True,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,832.0,14,-3,25,28,16,15,3.0,53,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,33,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,1.0,,2.0,,2.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,16,1.0,,,,,,,,,,,,,,,,0.5,10.344827586206897,,,0.16666666666666666,,,0.2222222222222222,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,1.0,,0.4627,,0.455,,,,,3.6,23.9,0.64,,,1.0,1.0,,,,,,0.3333333333333333,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,84.0,1,-1,3,3,3,3,,6,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
