EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceFG2M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,OffTwoPtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,NonShootingFoulsDrawn,SecondChanceFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,BlockedAtRim,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,Corner3Assists,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,Corner3FGM,SecondChanceFtPoints,FTDefRebounds,Technical Free Throw Trips,AtRimPctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceTurnovers,3SecondViolations,on,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,4727.0,79,-8.0,149,148,38,36,25,297,4.0,6.0,1.0,1.0,1.0,2.0,2.0,11.0,4.0,2.0,3.0,14.0,1.0,2.0,1.0,5.0,7,19,3.0,18.0,3.0,26,172,2.0,1.0,2.0,3.0,1.0,2.0,1.0,7.0,5.0,4.0,10.0,9.0,14.0,3.0,1.0,7.0,2.0,9.0,2.0,2.0,2.0,3.0,20.0,2.0,1.0,3.0,4.0,2,6,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,38,3.0,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.5,0.14285714285714285,0.16666666666666666,0.3684210526315789,0.5,0.3108108108108108,0.375,0.2777777777777778,0.34210526315789475,0.375,0.2777777777777778,0.4864864864864865,0.05263157894736842,0.5,23.033707865168537,1.0,0.075,0.043478260869565216,0.08,0.06349206349206349,0.024390243902439025,0.047619047619047616,0.25,0.1111111111111111,0.1,0.25,0.041666666666666664,1.0,0.16216216216216217,0.6666666666666666,0.6666666666666666,0.5,0.05405405405405406,0.5,1.0,0.2972972972972973,0.18181818181818182,0.18181818181818182,0.10810810810810811,0.3783783783783784,0.21428571428571427,0.21428571428571427,1.0,0.5,0.5,1.0,0.1111111111111111,1.0,0.2222222222222222,0.5555555555555556,0.2,0.6486486486486487,0.21428571428571427,0.4825743243243243,0.467575,0.45230000000000004,0.05263157894736842,0.1,0.11538461538461539,0.19230769230769232,11.657894736842104,24.894444444444442,0.2550335570469799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,2429.0,40,-9.0,75,76,20,15,15,151,,2.0,,,1.0,3.0,3.0,6.0,,,2.0,6.0,,1.0,1.0,3.0,4,11,2.0,6.0,3.0,17,101,3.0,,1.0,4.0,1.0,2.0,1.0,3.0,7.0,,8.0,3.0,6.0,2.0,,5.0,1.0,6.0,1.0,3.0,1.0,1.0,13.0,,2.0,4.0,6.0,2,8,2.0,2.0,1.0,,,,1.0,,,,4.0,,1.0,,,,,7.0,20,,,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.5,0.4117647058823529,0.5,0.5,0.4473684210526316,0.5,0.5833333333333334,0.35294117647058826,,,21.73913043478261,,0.25,0.18181818181818182,,0.2222222222222222,0.046511627906976744,,,0.5,0.2857142857142857,,0.18181818181818182,,0.11764705882352941,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.5,0.5,,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,0.25,,,,,,0.6,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.4249382352941176,0.439225,0.35119999999999996,0.05555555555555555,0.08333333333333333,0.23529411764705882,0.4117647058823529,11.60909090909091,25.48333333333333,0.26666666666666666,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.06666666666666667,0.1,0.2,0.14285714285714285,0.18181818181818182,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1730,1610612758,Brian Skinner,Brian Skinner,1730,SAC,1033.0,17,11.0,34,33,4,11,3,67,1.0,1.0,,,,,,,,,,,,,,,1,1,,,,2,31,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,3.0,2,5,,1.0,,,,,1.0,,,2.0,,,,2.0,,2.0,,,4,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,5.2631578947368425,,0.18181818181818182,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.2,,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5061,,,,,,,2.9,,0.11764705882352941,,,,,,1.0,1.0,1.0,1.0,,,0.125,,,,0.25,,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,1646.0,27,-7.0,51,51,22,13,7,102,2.0,4.0,,,2.0,4.0,1.0,3.0,,,,1.0,,,,1.0,5,11,,1.0,12.0,22,70,3.0,,,2.0,1.0,3.0,,1.0,7.0,8.0,2.0,,1.0,,1.0,2.0,1.0,3.0,,1.0,,1.0,7.0,,,,,3,3,1.0,1.0,,1.0,,1.0,2.0,,2.0,7.0,14.0,,5.0,2.0,,2.0,2.0,7.0,22,,0.8,1.0,,,,,,0.45454545454545453,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.25,0.5789473684210527,0.3333333333333333,0.5,0.08333333333333333,0.09090909090909091,0.25,35.0,0.5,,,,,0.125,,,,,,0.2,1.0,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.5,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,,,,,,,,,0.25,,0.4166666666666667,,0.4396416666666667,0.5602,0.3623,0.29411764705882354,0.3125,0.09090909090909091,0.3181818181818182,6.79090909090909,26.0,0.43137254901960786,3.0,1.0,5.0,,2.0,3.0,1.0,,1.0,2.0,0.3333333333333333,0.14285714285714285,0.3,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,2603.0,43,-11.0,85,82,32,27,16,167,4.0,7.0,1.0,2.0,1.0,2.0,4.0,9.0,1.0,,,3.0,,1.0,,1.0,9,18,1.0,4.0,6.0,27,105,4.0,,1.0,7.0,4.0,7.0,,1.0,11.0,8.0,10.0,3.0,3.0,,1.0,,,,,,,,,,1.0,1.0,3.0,1,4,,1.0,1.0,,,,,,3.0,4.0,6.0,1.0,2.0,,,,,11.0,32,,0.4444444444444444,0.5,1.0,0.25,,,0.25,0.5,0.5714285714285714,0.4772727272727273,0.6,0.5,0.5217391304347826,0.7,0.5555555555555556,0.18181818181818182,0.05555555555555555,,22.33009708737864,,0.05,0.09090909090909091,,0.06451612903225806,0.02040816326530612,,,0.25,,,,,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.5,0.09090909090909091,0.5,0.5,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.045454545454545456,0.13636363636363635,,,,0.2,,,0.25,0.5,,0.125,,0.5,,0.4542204545454545,0.44966666666666666,0.41231249999999997,0.08695652173913043,0.10526315789473684,0.25925925925925924,0.4074074074074074,10.644444444444444,24.775,0.3764705882352941,1.0,3.0,3.0,,2.0,1.0,,,,,0.75,0.027777777777777776,,,,0.09090909090909091,0.2,,0.05555555555555555,1.0,,,,,,0.5,1.0,1.0,1.0,1.0,3.0,0.14285714285714285,0.3333333333333333,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,
1749,1610612758,Cuttino Mobley,Cuttino Mobley,1749,SAC,1533.0,26,-12.0,50,49,20,16,9,99,1.0,2.0,1.0,2.0,,1.0,3.0,5.0,1.0,1.0,,2.0,,,,1.0,4,8,1.0,3.0,1.0,12,59,2.0,,,3.0,3.0,5.0,1.0,2.0,9.0,2.0,6.0,3.0,2.0,,,2.0,,2.0,,,1.0,1.0,4.0,,2.0,2.0,4.0,1,5,,1.0,1.0,,,,1.0,,,5.0,1.0,,,,,,,9.0,20,3.0,0.25,0.3333333333333333,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5,0.6,0.5,0.5,0.6428571428571429,0.5,0.5,0.6428571428571429,0.2727272727272727,,,20.0,,0.15384615384615385,0.2,,0.17391304347826086,0.034482758620689655,,,,0.25,,,,0.18181818181818182,0.5,0.5,,0.09090909090909091,,,0.45454545454545453,0.6,0.6,0.09090909090909091,0.18181818181818182,,,,,,,0.2857142857142857,0.5,0.14285714285714285,0.14285714285714285,,0.45454545454545453,,0.44384545454545454,0.7024,0.4764642857142857,,,0.25,0.75,11.874999999999998,25.433333333333334,0.4,1.0,1.0,,,2.0,1.0,,,1.0,,0.5,0.043478260869565216,0.09090909090909091,,,0.2222222222222222,0.5,,,1.0,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,2058.0,34,-7.0,62,62,9,8,14,124,3.0,3.0,,,3.0,3.0,3.0,4.0,,,,1.0,,,,,9,10,,1.0,1.0,19,74,1.0,,,2.0,,,,,,8.0,10.0,,1.0,,,3.0,1.0,4.0,,2.0,,1.0,9.0,1.0,,2.0,2.0,1,3,,,,3.0,3.0,,4.0,,5.0,6.0,3.0,1.0,1.0,,,,,,9,,0.4444444444444444,0.4444444444444444,,,,,,0.9,,0.8181818181818182,1.0,,0.7916666666666666,1.0,,0.09090909090909091,,,20.77922077922078,0.75,0.11764705882352941,,0.07142857142857142,0.08,0.02631578947368421,0.09090909090909091,,,0.18181818181818182,,,,0.2727272727272727,1.0,1.0,0.6666666666666666,0.2727272727272727,1.0,1.0,0.36363636363636365,0.75,0.75,,0.09090909090909091,,,,,,,,,,,,0.36363636363636365,,0.4614909090909091,0.426,,0.09090909090909091,0.1,0.10526315789473684,,9.16,25.0,0.14516129032258066,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,985.0,16,-17.0,31,31,10,6,6,62,,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,2,5,,,2.0,6,38,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1,2,1.0,1.0,1.0,,,,,,,,3.0,,1.0,,,,,,10,,0.5,0.5,,,,,,0.4,,0.4,,,0.42857142857142855,,,,,,16.216216216216218,,0.14285714285714285,,,0.07692307692307693,0.05555555555555555,,,,,,0.3333333333333333,,0.4,,,,0.2,1.0,1.0,0.4,0.5,0.5,,,,,,,,,,,,,,0.4,,0.45892,0.3132,,0.16666666666666666,0.16666666666666666,,,10.0,,0.3225806451612903,,,,,,1.0,,,,1.0,,0.07142857142857142,0.2,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
731,1610612758,Greg Ostertag,Greg Ostertag,731,SAC,552.0,9,,15,15,2,4,4,30,1.0,1.0,,,,,,,,,,,,,,,1,1,,,,2,13,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,2.0,2.0,2,4,,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,2,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,5.2631578947368425,,0.25,,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.5,1.0,,0.2,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5726,,,,,,,,,0.13333333333333333,,,,,,,1.0,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2230,1610612758,Maurice Evans,Maurice Evans,2230,SAC,1537.0,26,9.0,49,49,5,9,6,98,1.0,3.0,,,,,,,,,,2.0,,,,,1,3,,2.0,3.0,5,43,1.0,,,,,,,,,2.0,,,2.0,,1.0,2.0,,2.0,,,1.0,1.0,4.0,,2.0,1.0,3.0,1,4,,1.0,1.0,,,,,,1.0,2.0,4.0,,2.0,,,,,,5,,1.0,1.0,,,,,,0.3333333333333333,,0.2,,,0.35714285714285715,,,0.4,0.3333333333333333,,12.280701754385966,,0.058823529411764705,0.2857142857142857,,0.125,0.037037037037037035,,,,0.125,0.3333333333333333,,,0.6,0.3333333333333333,0.5,1.0,,,,,,,,0.4,,,,,,,,,,,,1.0,,0.61143,0.5449,,0.2857142857142857,0.4,,,,25.45,0.10204081632653061,1.0,,,,,1.0,,,,,,0.06666666666666667,,,,0.25,1.0,,0.14285714285714285,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,
