EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,SecondChanceTurnovers,Loose Ball Fouls,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,StepOutOfBoundsTurnovers,on,PtsUnassisted3s,HeaveAttempts
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,10151.0,169,-46,324,324,113.0,137,46.0,648,9.0,29.0,3.0,8.0,4.0,11.0,10.0,21.0,7.0,22.0,3.0,1.0,2.0,5.0,15.0,2.0,1.0,4.0,26.0,72.0,5.0,18.0,27.0,94.0,368,4.0,11.0,3.0,1.0,9.0,10.0,23.0,1.0,6.0,17.0,40.0,20.0,32.0,15.0,6.0,15.0,5.0,3.0,17.0,4.0,21.0,4.0,3.0,4.0,10.0,46.0,3.0,5.0,6.0,15.0,3.0,24.0,8.0,32.0,1.0,8.0,5.0,3.0,7.0,1.0,4.0,7.0,3.0,14.0,5.0,8.0,16.0,6.0,32.0,3.0,3.0,12.0,4.0,40.0,113.0,1.0,0.38461538461538464,0.43478260869565216,1.0,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.3611111111111111,0.36363636363636365,0.43478260869565216,0.37222222222222223,0.2857142857142857,0.39655172413793105,0.45145631067961167,0.3,0.527027027027027,0.2,0.041666666666666664,0.10344827586206896,30.789473684210527,0.5,0.13636363636363635,0.15789473684210525,0.03968253968253968,0.2222222222222222,0.058823529411764705,0.1721311475409836,0.04519774011299435,0.05263157894736842,0.06060606060606061,0.01818181818181818,0.08823529411764706,0.07142857142857142,0.09090909090909091,0.29411764705882354,0.2727272727272727,0.017857142857142856,0.32222222222222224,0.3103448275862069,0.34615384615384615,0.1111111111111111,0.23333333333333334,0.47619047619047616,0.47619047619047616,0.4,0.24444444444444444,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.03333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.375,0.07142857142857142,0.14285714285714285,0.3793103448275862,0.36363636363636365,0.06896551724137931,0.13793103448275862,0.25,0.5222222222222223,0.3333333333333333,0.466511111111111,0.5062615384615385,0.4705327586206896,0.12121212121212122,0.14814814814814814,0.09574468085106383,0.425531914893617,8.247222222222222,25.33333333333333,0.3487654320987654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2074,1610612751,Jabari Smith,Jabari Smith,2074,NJN,41.0,1,-1,2,2,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,7437.0,124,-18,244,243,93.0,112,31.0,487,8.0,11.0,2.0,2.0,,1.0,,9.0,5.0,10.0,5.0,2.0,3.0,1.0,5.0,1.0,,3.0,13.0,30.0,2.0,10.0,19.0,51.0,265,2.0,5.0,3.0,2.0,6.0,1.0,6.0,,6.0,7.0,9.0,22.0,4.0,6.0,,5.0,1.0,2.0,5.0,2.0,7.0,1.0,3.0,1.0,1.0,16.0,6.0,1.0,1.0,7.0,4.0,12.0,7.0,19.0,2.0,3.0,2.0,1.0,7.0,,4.0,1.0,3.0,8.0,3.0,4.0,12.0,1.0,28.0,,,13.0,1.0,9.0,93.0,3.0,0.8461538461538461,0.8461538461538461,1.0,0.2,,0.2,0.43333333333333335,0.4,0.16666666666666666,0.4,0.25,0.08333333333333333,0.4722222222222222,0.3333333333333333,0.2647058823529412,0.25,0.06666666666666667,,21.98581560283688,0.875,0.25,0.09722222222222222,0.012345679012345678,0.05263157894736842,0.14634146341463414,0.08791208791208792,0.05737704918032787,,0.041666666666666664,,0.14285714285714285,0.08695652173913043,0.15384615384615385,0.043478260869565216,0.07142857142857142,0.09090909090909091,0.275,0.7272727272727273,0.7272727272727273,0.875,0.225,,,,0.25,0.5,0.5,0.8,0.125,0.125,0.2,0.2,1.0,0.25,1.0,0.25,0.125,0.08333333333333333,,0.25,0.25,,0.525,0.2,0.49546875,0.5532250000000001,0.4637041666666666,0.24528301886792453,0.3023255813953488,0.11764705882352941,0.17647058823529413,8.776666666666667,23.880000000000003,0.38114754098360654,1.0,1.0,2.0,2.0,0.2222222222222222,0.15384615384615385,0.2,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,10941.0,182,-51,351,352,120.0,148,47.0,703,10.0,13.0,1.0,2.0,4.0,4.0,3.0,8.0,2.0,16.0,4.0,,2.0,10.0,26.0,3.0,3.0,12.0,15.0,37.0,11.0,30.0,6.0,69.0,397,2.0,5.0,3.0,,10.0,7.0,12.0,3.0,14.0,4.0,27.0,6.0,24.0,33.0,,26.0,10.0,1.0,23.0,6.0,29.0,6.0,9.0,5.0,9.0,64.0,3.0,7.0,3.0,19.0,4.0,26.0,10.0,36.0,3.0,10.0,6.0,4.0,5.0,3.0,5.0,4.0,,9.0,3.0,7.0,16.0,,11.0,1.0,1.0,2.0,2.0,27.0,120.0,5.0,0.2,0.2,1.0,0.36666666666666664,0.21428571428571427,0.36666666666666664,0.40540540540540543,0.4,0.5833333333333334,0.4701492537313433,0.625,0.4423076923076923,0.4859154929577465,0.625,0.46551724137931033,0.44776119402985076,0.02702702702702703,,19.607843137254903,0.5555555555555556,0.17391304347826086,0.18811881188118812,0.0546875,0.1,0.05172413793103448,0.16793893129770993,0.053763440860215055,0.07692307692307693,,0.07142857142857142,0.05,0.10344827586206896,0.19444444444444445,0.25,0.08333333333333333,0.07692307692307693,0.19402985074626866,0.7692307692307693,0.7692307692307693,0.1,0.11940298507462686,0.375,0.375,0.3333333333333333,0.23880597014925373,0.125,0.13333333333333333,0.5,0.05970149253731343,0.3880597014925373,0.38461538461538464,0.4,1.0,0.25,0.5,,0.375,0.15384615384615385,1.0,0.07692307692307693,0.46153846153846156,0.25,0.6417910447761194,0.38461538461538464,0.5018611940298507,0.486,0.5043096153846154,0.043478260869565216,0.05263157894736842,0.14492753623188406,0.391304347826087,9.754054054054054,24.44,0.3418803418803419,1.0,,,,,0.05555555555555555,0.25,0.25,1.0,,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.03333333333333333,0.0625,0.038461538461538464,0.16666666666666666,0.6666666666666666,1.0,0.03225806451612903,,,,,,,,,,True,,
696,1610612751,Travis Best,Travis Best,696,NJN,3739.0,62,-20,120,125,43.0,78,11.0,245,4.0,7.0,,,,,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,,,1.0,6.0,10.0,1.0,7.0,7.0,22.0,151,,,1.0,,,,1.0,,2.0,1.0,1.0,6.0,6.0,3.0,,3.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,2.0,18.0,1.0,,,2.0,1.0,3.0,1.0,4.0,,,,,1.0,,,,1.0,1.0,,1.0,9.0,,7.0,1.0,2.0,3.0,,1.0,43.0,3.0,0.5,0.5,1.0,0.14285714285714285,,0.14285714285714285,0.6,,,0.4411764705882353,,,0.5263157894736842,,,0.4117647058823529,0.1,0.14285714285714285,15.15151515151515,1.0,0.09090909090909091,0.07142857142857142,,,0.038461538461538464,0.05714285714285714,0.02,,,,0.058823529411764705,,,0.16666666666666666,,,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.5,0.058823529411764705,,,,0.11764705882352941,1.0,1.0,0.5,0.23529411764705882,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,,0.8235294117647058,0.3333333333333333,0.5269264705882353,,0.4813666666666667,0.15789473684210525,0.25,,0.045454545454545456,4.62,23.37142857142857,0.35833333333333334,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,7271.0,121,-33,234,234,69.0,81,32.0,468,2.0,5.0,2.0,5.0,,1.0,,,2.0,10.0,,,,,,,,,4.0,15.0,,,2.0,10.0,253,2.0,6.0,,,4.0,,4.0,,,1.0,1.0,4.0,4.0,,4.0,,,2.0,,1.0,1.0,1.0,,,,3.0,1.0,8.0,4.0,10.0,1.0,15.0,9.0,24.0,,2.0,,2.0,,,,5.0,,5.0,,6.0,18.0,3.0,6.0,,,3.0,,1.0,69.0,4.0,0.5,1.0,,,,,0.26666666666666666,0.3333333333333333,,0.26666666666666666,0.3333333333333333,,0.2777777777777778,0.3333333333333333,0.08333333333333333,,0.13333333333333333,0.4,8.455882352941176,,0.08333333333333333,0.12987012987012986,0.08695652173913043,0.19047619047619047,0.029411764705882353,0.14285714285714285,0.07142857142857142,0.1111111111111111,0.09523809523809523,0.06818181818181818,,0.21739130434782608,0.1724137931034483,,0.15789473684210525,,0.3333333333333333,0.4,0.6666666666666666,,,,,,0.6666666666666666,0.2,0.2,1.0,,,,,,0.8333333333333334,0.4,,,0.25,,,,,0.3333333333333333,,0.44305333333333335,0.513,0.435125,0.16666666666666666,0.16666666666666666,0.4,0.1,12.22,,0.2948717948717949,,,,2.0,,0.1,,,,,,,,,,,,,,0.5,,,,2.0,1.0,,,,,,,,True,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,8502.0,142,-44,267,267,87.0,99,35.0,534,9.0,14.0,6.0,8.0,6.0,8.0,8.0,14.0,10.0,18.0,,,,,,,,,27.0,46.0,,,15.0,69.0,304,9.0,12.0,,1.0,19.0,8.0,16.0,,,6.0,22.0,42.0,12.0,,8.0,,,1.0,3.0,4.0,7.0,4.0,,1.0,2.0,18.0,4.0,6.0,8.0,7.0,3.0,18.0,10.0,28.0,,1.0,,1.0,2.0,,,4.0,2.0,6.0,4.0,9.0,18.0,2.0,20.0,,,7.0,3.0,22.0,87.0,1.0,0.7777777777777778,0.9130434782608695,,,,,0.5869565217391305,0.75,0.5,0.5869565217391305,0.75,0.5,0.6160714285714286,0.7307692307692307,0.5789473684210527,,0.021739130434782608,0.07142857142857142,20.06472491909385,0.3333333333333333,0.21428571428571427,0.08860759493670886,0.061224489795918366,0.3076923076923077,0.09523809523809523,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.038461538461538464,0.022727272727272728,0.10344827586206896,0.11538461538461539,0.10714285714285714,0.04,0.3181818181818182,,0.30434782608695654,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.875,0.391304347826087,0.5555555555555556,0.5555555555555556,0.9,,,,,,0.6666666666666666,0.75,,,0.5,0.75,,,,0.30434782608695654,,0.44702826086956526,0.4995555555555556,0.48184375,0.1320754716981132,0.1320754716981132,0.2753623188405797,0.3188405797101449,9.891304347826088,,0.3258426966292135,,,,1.0,,0.07692307692307693,,,,0.3333333333333333,,,,,,,,,,0.25,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,,True,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,3587.0,60,-14,118,118,51.0,61,20.0,236,1.0,1.0,,,1.0,1.0,2.0,3.0,4.0,8.0,3.0,1.0,2.0,2.0,8.0,,,1.0,7.0,12.0,2.0,11.0,2.0,22.0,124,,,1.0,,,3.0,6.0,,3.0,2.0,8.0,12.0,2.0,6.0,,8.0,2.0,,1.0,3.0,4.0,3.0,,,1.0,11.0,1.0,,1.0,1.0,6.0,8.0,1.0,9.0,,3.0,3.0,,,,,,,,,7.0,18.0,,2.0,,,,1.0,8.0,51.0,4.0,0.8571428571428571,0.8571428571428571,1.0,0.18181818181818182,,0.18181818181818182,0.5833333333333334,,0.5,0.43478260869565216,,0.3333333333333333,0.4583333333333333,,0.4,0.4782608695652174,,,16.783216783216783,,0.46153846153846156,0.038461538461538464,,0.1,0.037037037037037035,0.05555555555555555,0.014084507042253521,,,,,,0.125,,,,0.043478260869565216,1.0,1.0,1.0,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.34782608695652173,0.5,0.5,1.0,0.13043478260869565,0.34782608695652173,0.25,0.25,1.0,,,1.0,,0.1111111111111111,1.0,0.2222222222222222,0.1111111111111111,,0.5217391304347826,0.25,0.4711543478260869,,0.47073333333333345,,,,0.36363636363636365,14.75,24.281818181818178,0.4322033898305085,,,,,,0.14285714285714285,,,,,,,,,,,,,,0.25,,,,,,,1.0,1.0,1.0,1.0,1.0,,True,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,3036.0,51,-28,95,95,24.0,22,13.0,190,,2.0,,,,1.0,1.0,2.0,,2.0,1.0,,,1.0,3.0,,,,1.0,6.0,1.0,4.0,4.0,9.0,119,,,,,,1.0,2.0,,,2.0,4.0,,2.0,3.0,,3.0,1.0,,1.0,,1.0,,,,1.0,2.0,1.0,1.0,1.0,3.0,,4.0,2.0,6.0,1.0,,,,,2.0,,4.0,,4.0,,3.0,6.0,1.0,4.0,,,1.0,1.0,4.0,24.0,1.0,,,1.0,0.25,,0.25,0.16666666666666666,,0.5,0.25,,0.5,0.375,,0.6666666666666666,0.4,,,14.285714285714285,,,0.1111111111111111,0.021739130434782608,0.1,0.09090909090909091,0.10810810810810811,0.03508771929824561,,0.1,,0.125,,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.125,0.2,,,,0.2,0.5,0.5,,0.2,,,,0.1,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,,,,,0.6,0.3333333333333333,0.47944,,0.48260000000000003,0.09090909090909091,0.14285714285714285,,0.4444444444444444,8.983333333333333,24.275,0.25263157894736843,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,True,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,710.0,12,1,20,21,11.0,8,3.0,41,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,3.0,5.0,1.0,1.0,4.0,13.0,23,1.0,1.0,,,2.0,1.0,2.0,1.0,1.0,4.0,9.0,,6.0,,2.0,1.0,1.0,,2.0,,2.0,,2.0,,,4.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,4.0,,,1.0,1.0,9.0,11.0,,,,,1.0,1.0,1.0,0.6,1.0,0.5,0.75,1.0,0.8333333333333334,0.8125,1.0,0.9,0.16666666666666666,,,39.130434782608695,1.0,,0.16666666666666666,0.1111111111111111,,,0.125,0.1111111111111111,,1.0,,,,,1.0,,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,,0.16666666666666666,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.48938333333333334,0.5325,0.4756666666666667,0.14285714285714285,0.16666666666666666,0.15384615384615385,0.6923076923076923,5.34,26.9,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,3.0,
