EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,SecondChanceFg3Pct,SecondChanceArc3Accuracy,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Loose Ball Fouls,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,PenaltyTurnovers,DefensiveGoaltends,ShortMidRangePctBlocked,SecondChanceCorner3FGA,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,LongMidRangePctAssisted,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Travels,3SecondViolations,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,on,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,5557.0,93,-27.0,184,182,80.0,82,27.0,366,10.0,18.0,1.0,7.0,7.0,9.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,7.0,1.0,3.0,11.0,27,2.0,10.0,4.0,32.0,217,1.0,7.0,1.0,2.0,8.0,12.0,4.0,3.0,19.0,18.0,4.0,6.0,2.0,1.0,6.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,9.0,3.0,9.0,1.0,2.0,13.0,6.0,21.0,13.0,34.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,3.0,5.0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,19.0,80.0,1.0,0.8181818181818182,0.9,1.0,0.2,0.2222222222222222,0.4074074074074074,0.14285714285714285,0.6666666666666666,0.3783783783783784,0.125,0.5,0.41025641025641024,0.125,0.5588235294117647,0.2702702702702703,0.07407407407407407,0.1111111111111111,20.091324200913242,0.6,0.6666666666666666,0.16666666666666666,0.19117647058823528,0.12857142857142856,0.11764705882352941,0.12,0.17647058823529413,0.12631578947368421,0.14285714285714285,0.16666666666666666,0.08333333333333333,0.15789473684210525,0.07407407407407407,0.125,0.36,0.08333333333333333,0.2,0.09523809523809523,0.6666666666666666,0.4864864864864865,0.5555555555555556,0.625,0.9,0.16216216216216217,0.16666666666666666,0.16666666666666666,0.08108108108108109,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.1891891891891892,0.14285714285714285,0.14285714285714285,1.0,0.875,0.14285714285714285,0.125,0.5625,0.7777777777777778,0.0625,0.1875,0.7567567567567568,0.16666666666666666,0.5506888888888889,0.5930166666666666,0.5787333333333334,0.05263157894736842,0.07142857142857142,0.0625,0.59375,3.6518518518518515,26.05,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,3233.0,54,-20.0,110,109,32.0,29,14.0,219,1.0,1.0,,,,,,,1.0,1.0,1.0,,2.0,6.0,1.0,,1.0,2,3.0,7.0,1.0,12.0,123,,,1.0,3.0,,,,1.0,1.0,,2.0,6.0,,,6.0,2.0,,1.0,,1.0,,,2.0,,,,1.0,3.0,1.0,5.0,,5.0,,2.0,2.0,,,,,1.0,,1.0,,7.0,14.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,32.0,,,,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,,,0.6111111111111112,1.5,,0.5454545454545454,1.5,0.25,0.7777777777777778,,,9.448818897637794,,0.25,,0.06521739130434782,,0.08333333333333333,,0.06896551724137931,,,,,,,,0.15789473684210525,0.09090909090909091,,,,0.1111111111111111,1.0,1.0,,,,,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,1.0,,,,,0.8888888888888888,0.3333333333333333,0.5411166666666668,0.5637,,0.1,0.3333333333333333,0.25,0.08333333333333333,7.3,24.871428571428567,0.2909090909090909,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,1462.0,24,4.0,47,45,17.0,14,9.0,92,,2.0,,1.0,,,,2.0,6.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,10,3.0,3.0,,11.0,45,1.0,2.0,,2.0,1.0,4.0,3.0,,11.0,,2.0,9.0,,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,,2.0,2.0,,4.0,2.0,6.0,,1.0,1.0,,2.0,,,,2.0,2.0,,,3.0,,,,,,1.0,1.0,,,1.0,1.0,11.0,17.0,,,,1.0,1.0,1.0,0.1,0.5,0.25,0.4230769230769231,0.5,0.7857142857142857,0.4230769230769231,0.5,0.7857142857142857,0.23076923076923078,0.1,0.5,25.862068965517242,1.0,,,0.1,0.05,0.4,0.2,0.16,0.08,,0.16666666666666666,,0.25,0.125,,0.1111111111111111,0.4,,,1.0,0.15384615384615385,,,,0.15384615384615385,,,0.46153846153846156,0.07692307692307693,1.0,1.0,1.0,0.15384615384615385,1.0,1.0,1.0,0.5,,,,,0.14285714285714285,0.2857142857142857,0.38461538461538464,1.0,0.4283115384615384,0.4529,0.4093928571428571,,,0.18181818181818182,1.0,12.65,24.8,0.3617021276595745,,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,3176.0,53,-25.0,102,105,29.0,38,12.0,207,5.0,6.0,1.0,1.0,3.0,3.0,,1.0,1.0,,,,,,,,5.0,8,,,3.0,13.0,125,1.0,1.0,,4.0,3.0,3.0,,1.0,7.0,8.0,2.0,,2.0,,,,1.0,,,,,,,1.0,3.0,,1.0,4.0,1.0,6.0,4.0,10.0,1.0,1.0,1.0,,2.0,,,1.0,2.0,3.0,1.0,3.0,6.0,1.0,6.0,,2.0,1.0,5.0,3.0,,2.0,5.0,1.0,7.0,29.0,2.0,0.8,1.0,,,,0.625,1.0,1.0,0.625,1.0,1.0,0.5909090909090909,1.0,0.7,,0.125,,12.06896551724138,0.6666666666666666,0.3333333333333333,,0.1,0.07142857142857142,0.08333333333333333,0.09090909090909091,0.09615384615384616,0.07547169811320754,0.07692307692307693,,0.1,0.1111111111111111,0.125,,0.13333333333333333,0.09090909090909091,,0.5,0.2,0.75,0.8333333333333334,0.8333333333333334,0.8,0.125,,,0.125,,,,,,,,,1.0,1.0,,1.0,1.0,,,0.75,,0.593725,0.5626,0.7488333333333334,0.2,0.2,0.3076923076923077,0.5384615384615384,3.0250000000000004,,0.28431372549019607,,,,,,,,,,,2.0,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,6946.0,116,-37.0,229,231,84.0,93,31.0,460,6.0,16.0,,,1.0,3.0,1.0,2.0,7.0,1.0,3.0,1.0,3.0,7.0,1.0,3.0,8.0,25,4.0,10.0,2.0,30.0,271,,,2.0,,2.0,7.0,4.0,2.0,6.0,6.0,10.0,6.0,,1.0,6.0,3.0,2.0,7.0,5.0,12.0,3.0,6.0,29.0,2.0,3.0,,4.0,8.0,,12.0,5.0,17.0,1.0,3.0,1.0,2.0,4.0,,4.0,1.0,,5.0,1.0,1.0,8.0,,4.0,,2.0,,,,,,,,6.0,84.0,1.0,0.375,0.375,0.5,0.4,0.4444444444444444,0.32,,0.2857142857142857,0.4,,0.18181818181818182,0.40540540540540543,,0.23076923076923078,0.2857142857142857,0.08,0.125,15.671641791044776,0.8,,,0.09090909090909091,0.03571428571428571,0.16,0.06896551724137931,0.10619469026548672,0.04424778761061947,,0.05263157894736842,0.06451612903225806,0.09090909090909091,0.1388888888888889,0.05,0.0625,0.15,0.2,0.05,,0.45714285714285713,0.375,0.42857142857142855,0.3333333333333333,0.05714285714285714,0.5,0.5,0.2,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.2,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,0.5,0.2727272727272727,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.7428571428571429,0.5,0.5164264705882353,0.51915,0.48161000000000004,0.05405405405405406,0.07407407407407407,,0.2,6.352,27.089999999999996,0.36681222707423583,,,6.0,,,,1.0,,,,,,0.14285714285714285,0.14285714285714285,,,,4.0,,,1.0,2.0,1.0,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,4834.0,81,-28.0,155,160,46.0,47,23.0,315,10.0,16.0,1.0,3.0,3.0,4.0,7.0,12.0,8.0,,,,,1.0,,1.0,20.0,36,,1.0,16.0,56.0,183,3.0,5.0,,14.0,4.0,7.0,1.0,5.0,13.0,28.0,12.0,,2.0,1.0,,,6.0,1.0,1.0,2.0,,1.0,5.0,1.0,5.0,1.0,1.0,10.0,,11.0,7.0,18.0,2.0,1.0,1.0,,3.0,1.0,2.0,6.0,1.0,9.0,2.0,5.0,8.0,1.0,22.0,2.0,11.0,1.0,7.0,6.0,,1.0,7.0,4.0,13.0,46.0,2.0,0.7,0.7368421052631579,,,,0.5555555555555556,0.6,0.5714285714285714,0.5405405405405406,0.6,0.5,0.5957446808510638,0.7,0.5909090909090909,0.02702702702702703,0.16666666666666666,0.25,30.434782608695652,0.3333333333333333,,0.25,0.15625,0.08928571428571429,0.058823529411764705,0.047619047619047616,0.13580246913580246,0.07792207792207792,0.07407407407407407,,0.17647058823529413,0.06666666666666667,0.16666666666666666,0.25,0.08333333333333333,,0.25,0.2,0.5714285714285714,0.43243243243243246,0.625,0.8333333333333334,0.9,0.32432432432432434,0.5833333333333334,0.7,0.21621621621621623,,,,,0.02702702702702703,,,,0.6,0.3333333333333333,,0.5,0.75,,0.125,0.4594594594594595,,0.4807388888888889,0.5519666666666666,0.5071,0.2391304347826087,0.24444444444444444,0.25,0.23214285714285715,6.925000000000001,48.7,0.2967741935483871,,,,,,,3.0,,,,,,0.375,0.375,,,8.0,2.0,1.0,0.16666666666666666,,1.0,,,0.6666666666666666,,1.0,2.0,1.0,0.42857142857142855,,,,,True,,,,,,,,
754,1610612756,Jim Jackson,Jim Jackson,754,PHX,5147.0,86,-37.0,162,170,56.0,68,23.0,332,3.0,9.0,1.0,3.0,,1.0,3.0,5.0,5.0,3.0,6.0,3.0,2.0,6.0,1.0,1.0,7.0,19,5.0,12.0,2.0,31.0,210,1.0,3.0,2.0,8.0,,4.0,4.0,,3.0,,14.0,15.0,2.0,,6.0,2.0,2.0,4.0,4.0,8.0,2.0,3.0,20.0,,3.0,,1.0,5.0,1.0,7.0,3.0,10.0,2.0,3.0,1.0,2.0,,,,,,,,7.0,12.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,3.0,56.0,3.0,,,1.0,0.4166666666666667,0.4166666666666667,0.3684210526315789,0.3333333333333333,,0.46774193548387094,0.8,0.1875,0.484375,0.8,0.1875,0.3870967741935484,0.10526315789473684,0.2222222222222222,16.666666666666668,,0.125,,0.08064516129032258,0.04918032786885246,0.05555555555555555,,0.075,0.036585365853658534,0.13043478260869565,,,,0.037037037037037035,0.15384615384615385,0.09090909090909091,0.07142857142857142,,0.11764705882352941,1.0,0.2903225806451613,0.3333333333333333,0.42857142857142855,,0.16129032258064516,0.6,0.6,0.16129032258064516,0.1935483870967742,0.5,0.5,1.0,0.1935483870967742,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.2,0.125,,0.375,0.125,0.6774193548387096,0.3333333333333333,0.49715806451612915,0.5439625,0.48305624999999996,0.03125,0.05,0.25806451612903225,0.0967741935483871,7.563157894736841,24.08333333333334,0.345679012345679,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,0.25,0.2,0.2,0.3333333333333333,,,,,,1.0,2.0,,,,0.2,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,3183.0,53,-14.0,111,107,60.0,68,14.0,218,8.0,9.0,,,5.0,6.0,5.0,7.0,9.0,,,,3.0,8.0,1.0,4.0,17.0,25,3.0,8.0,6.0,49.0,130,1.0,1.0,1.0,5.0,8.0,12.0,4.0,5.0,24.0,,34.0,3.0,,1.0,7.0,3.0,,11.0,2.0,13.0,1.0,8.0,28.0,1.0,,,3.0,7.0,,10.0,1.0,11.0,1.0,2.0,2.0,,10.0,1.0,10.0,1.0,,11.0,1.0,,,,6.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,24.0,60.0,,,,0.3333333333333333,0.375,0.42857142857142855,0.68,1.0,0.6666666666666666,0.6515151515151515,1.25,0.59375,0.7,1.25,0.6666666666666666,0.24242424242424243,,,35.9375,0.9090909090909091,,,0.20588235294117646,,0.23076923076923078,0.07142857142857142,0.2127659574468085,0.02,,,,0.1,0.1875,0.125,0.3,0.2222222222222222,0.25,0.08333333333333333,1.0,0.2727272727272727,0.8888888888888888,0.8888888888888888,,0.21212121212121213,0.7142857142857143,0.7142857142857143,0.2727272727272727,,,,,0.24242424242424243,0.375,0.375,0.3333333333333333,,,0.5,0.375,0.8333333333333334,,0.25,0.5151515151515151,0.42857142857142855,0.4696984375,0.48562500000000003,0.49415937499999996,0.06060606060606061,0.08,0.10204081632653061,0.4897959183673469,8.751999999999999,27.7125,0.5405405405405406,1.0,1.0,6.0,1.0,1.0,1.0,4.0,,1.0,1.0,,0.25,0.4444444444444444,0.4444444444444444,,0.25,,6.0,,,,1.0,2.0,,,,,,,,,,,,True,,,,,,,,
962,1610612756,Walter McCarty,Walter McCarty,962,PHX,1044.0,17,-1.0,40,40,16.0,21,2.0,80,,,,,,,,1.0,,,,,,2.0,,,,1,,2.0,,,43,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,3.0,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,1.0,1.0,,,1.0,1.0,,16.0,,,,,,,,,,,,,,,,0.6666666666666666,,,6.976744186046512,,,,0.06666666666666667,,,,0.047619047619047616,,,,,,0.14285714285714285,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,0.4582833333333333,,,,,,,6.8,25.75,0.4,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,148.0,2,,5,6,,5,,11,,,,,,,,,1.0,,,,,,,,,1,,,,,8,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3694,,,,,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
