EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Arc3Assists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockedLongMidRange,BlockedShortMidRange,LongMidRangePctBlocked,OffThreePtRebounds,SelfOReb,Offensive Fouls,DefensiveGoaltends,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls,2pt And 1 Free Throw Trips,3SecondViolations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,on,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,670.0,11,-2.0,23,22,17,18,4.0,45,1.0,2.0,1.0,1.0,2.0,2.0,4.0,23.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,17,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.5,11.11111111111111,0.1,0.09090909090909091,0.125,1.0,0.5,1.0,1.0,1.0,1.0,0.58405,0.5997,0.3333333333333333,0.3333333333333333,0.5,0.45,0.7391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,4814.0,80,15.0,152,151,66,70,28.0,303,8.0,12.0,8.0,13.0,23.0,8.0,34.0,141.0,13.0,5.0,21.0,20.0,,8.0,8.0,25.0,3.0,5.0,12.0,4.0,21.0,66,,0.7692307692307693,0.8333333333333334,0.5652173913043478,0.52,0.5483870967741935,0.5526315789473685,,,17.679558011049725,0.11940298507462686,0.10666666666666667,0.13513513513513514,0.48,0.6666666666666666,0.6666666666666666,0.875,0.5333333333333333,0.56,0.48160833333333336,0.4988428571428572,0.13793103448275862,0.14814814814814814,0.6176470588235294,6.71304347826087,0.4342105263157895,1.0,3.0,5.0,2.0,5.0,3.0,6.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,8.0,2.0,6.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,14.0,1.0,17.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,3.0,0.3333333333333333,0.6153846153846154,0.3333333333333333,0.5333333333333333,0.5,0.08,0.5,0.2153846153846154,0.16666666666666666,0.2077922077922078,0.0625,0.14285714285714285,0.16666666666666666,0.3076923076923077,0.21428571428571427,0.2,0.14285714285714285,0.6,0.2,0.4,0.4,0.24,0.5,0.5,1.0,0.08,1.0,0.3333333333333333,0.625,0.13333333333333333,0.5808333333333334,0.11764705882352941,42.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,2923.0,49,1.0,92,82,30,27,13.0,174,3.0,4.0,,5.0,9.0,,22.0,91.0,1.0,,8.0,2.0,1.0,2.0,2.0,7.0,1.0,2.0,,,8.0,30,,0.2,0.2,0.5555555555555556,0.6470588235294118,0.6470588235294118,0.6666666666666666,0.1111111111111111,0.25,17.75700934579439,0.05,0.043478260869565216,,0.23529411764705882,0.75,1.0,,,0.7058823529411765,0.5111281249999999,0.46834999999999993,,,0.36363636363636365,8.5,0.32608695652173914,,,,,2.0,2.0,3.0,6.0,3.0,8.0,1.0,1.0,,2.0,1.0,5.0,8.0,,1.0,5.0,3.0,5.0,,2.0,12.0,,4.0,1.0,5.0,2.0,1.0,,,2.0,,,,,,1.0,1.0,0.5,0.6666666666666666,0.5,0.47058823529411764,1.0,0.11428571428571428,,0.09090909090909091,0.09090909090909091,0.07142857142857142,0.11764705882352941,,0.18181818181818182,,,,0.11764705882352941,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.35294117647058826,,,,0.5,0.4619,0.09090909090909091,27.537500000000005,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,9.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,0.75,0.5,0.4,0.5714285714285714,1.0,0.11764705882352941,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,9182.0,153,-4.0,290,280,117,123,47.0,570,3.0,9.0,4.0,16.0,44.0,8.0,40.0,285.0,24.0,8.0,26.0,8.0,4.0,1.0,1.0,10.0,7.0,19.0,12.0,3.0,26.0,117,5.0,0.25,0.25,0.36363636363636365,0.35555555555555557,0.39215686274509803,0.4482758620689655,0.09090909090909091,0.2222222222222222,17.784256559766764,0.007751937984496124,0.006944444444444444,,0.2,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.38923777777777774,0.37380416666666666,0.0625,0.06382978723404255,0.65,13.3,0.40344827586206894,,,2.0,,4.0,13.0,31.0,1.0,,1.0,1.0,6.0,2.0,4.0,9.0,,24.0,,,1.0,34.0,39.0,11.0,16.0,83.0,3.0,6.0,,9.0,4.0,1.0,4.0,1.0,10.0,3.0,2.0,,2.0,1.0,0.16666666666666666,0.375,0.16666666666666666,0.375,0.2857142857142857,0.022222222222222223,,0.0594059405940594,0.09090909090909091,0.06716417910447761,0.034482758620689655,,0.07692307692307693,0.1,0.023809523809523808,0.125,0.058823529411764705,0.5,0.08888888888888889,,,0.6888888888888889,0.41935483870967744,0.4482758620689655,0.23076923076923078,0.022222222222222223,,,0.5,,0.3248,0.1,28.5,,,,,,,,,,,,,,5.0,3.0,7.0,3.0,6.0,3.0,,,,,0.6,,,,,,,,,,,,,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,0.06451612903225806,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,4801.0,80,15.0,150,149,63,61,30.0,299,4.0,7.0,3.0,8.0,20.0,2.0,24.0,141.0,8.0,,7.0,6.0,2.0,3.0,4.0,15.0,3.0,7.0,3.0,1.0,7.0,63,1.0,0.375,0.5,0.4,0.4074074074074074,0.42857142857142855,0.3181818181818182,0.1,0.2857142857142857,17.391304347826086,0.04054054054054054,0.05,,0.25925925925925924,0.5714285714285714,0.8,0.5,0.2727272727272727,0.5185185185185185,0.46346296296296297,0.4468590909090909,0.03571428571428571,0.047619047619047616,0.2916666666666667,10.040000000000001,0.42,3.0,4.0,1.0,2.0,3.0,2.0,10.0,1.0,1.0,7.0,3.0,4.0,2.0,8.0,2.0,3.0,10.0,4.0,,1.0,7.0,7.0,3.0,4.0,14.0,2.0,9.0,,11.0,1.0,1.0,1.0,,4.0,,,,,,0.75,0.25,0.75,0.3181818181818182,0.8,0.25925925925925924,,0.15254237288135594,0.14285714285714285,0.1506849315068493,0.0625,0.11764705882352941,0.17391304347826086,0.09090909090909091,0.16,0.16666666666666666,0.125,,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.37037037037037035,0.2,0.2,0.5,0.037037037037037035,1.0,0.75,0.3333333333333333,0.09090909090909091,0.50475,0.3333333333333333,24.0,2.0,6.0,,1.0,2.0,,,2.0,,1.0,6.0,,,,,,,3.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.75,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,,,,,0.18181818181818182,0.5,,,,,2.0,,,2.0,,,,1.0,1.0,1.0,2.0,0.16666666666666666,0.25,0.06666666666666667,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,2882.0,48,3.0,89,78,9,8,10.0,167,1.0,3.0,,7.0,14.0,1.0,18.0,83.0,,,,12.0,2.0,1.0,1.0,9.0,4.0,9.0,3.0,1.0,,9,1.0,0.8571428571428571,1.0,0.5,0.5,0.5,,0.14285714285714285,0.3333333333333333,19.607843137254903,0.02857142857142857,0.023809523809523808,,0.17647058823529413,0.3333333333333333,0.5,,,0.35294117647058826,0.41643529411764707,,0.058823529411764705,0.07142857142857142,,10.707142857142857,0.10112359550561797,1.0,2.0,,3.0,7.0,3.0,4.0,3.0,,3.0,1.0,3.0,1.0,3.0,,,2.0,2.0,,3.0,1.0,2.0,1.0,,5.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,,3.0,1.0,5.0,4.0,5.0,5.0,0.3333333333333333,,0.3333333333333333,,0.375,0.17647058823529413,0.5,0.24,0.08333333333333333,0.1891891891891892,,0.08333333333333333,0.16666666666666666,0.4,0.25,,0.125,1.0,0.4117647058823529,0.42857142857142855,0.5,0.23529411764705882,0.75,0.75,1.0,0.17647058823529413,0.6666666666666666,0.5,,,0.45566666666666666,0.16666666666666666,25.466666666666665,,,,,,1.0,,1.0,,,3.0,,1.0,1.0,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,0.14285714285714285,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,6226.0,104,-10.0,198,192,66,65,33.0,390,7.0,14.0,7.0,18.0,47.0,6.0,45.0,193.0,17.0,3.0,14.0,26.0,5.0,3.0,4.0,9.0,,2.0,10.0,3.0,14.0,66,,0.7222222222222222,0.7647058823529411,0.3829787234042553,0.3979591836734694,0.41509433962264153,0.3333333333333333,0.10638297872340426,0.21428571428571427,26.180257510729614,0.03296703296703297,0.039603960396039604,0.061224489795918366,0.2857142857142857,0.5,0.6363636363636364,0.7142857142857143,0.3888888888888889,0.32653061224489793,0.4625040816326531,0.4725444444444445,0.058823529411764705,0.061224489795918366,0.3111111111111111,10.174468085106383,0.3333333333333333,1.0,1.0,2.0,5.0,14.0,6.0,19.0,,,2.0,3.0,4.0,,6.0,4.0,1.0,10.0,2.0,,,8.0,9.0,3.0,3.0,19.0,1.0,4.0,,5.0,3.0,1.0,5.0,,8.0,2.0,,,,,0.75,0.23529411764705882,0.75,0.3055555555555556,0.75,0.04081632653061224,,0.05714285714285714,0.05555555555555555,0.056818181818181816,,,,0.08333333333333333,0.10344827586206896,0.125,,,0.2857142857142857,0.35714285714285715,0.38461538461538464,0.3877551020408163,0.3157894736842105,0.3333333333333333,0.6666666666666666,,0.25,1.0,0.2857142857142857,,0.398,0.13333333333333333,22.8,1.0,2.0,,1.0,1.0,,,1.0,,1.0,3.0,,,1.0,,2.0,2.0,3.0,3.0,1.0,0.5,1.0,0.5,0.375,0.04081632653061224,0.5,0.5,1.0,,,,,0.05555555555555555,1.0,,,1.0,3.0,,,2.0,3.0,,,0.05263157894736842,1.0,,2.0,,0.1,0.2,,,,1.0,,0.07142857142857142,0.8,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,3217.0,54,-16.0,104,99,52,55,15.0,203,2.0,3.0,3.0,3.0,7.0,,15.0,111.0,6.0,,10.0,,1.0,,,5.0,,4.0,2.0,,10.0,52,1.0,,,0.42857142857142855,0.5769230769230769,0.5357142857142857,0.45454545454545453,0.14285714285714285,0.3333333333333333,14.87603305785124,,,,0.23076923076923078,0.6666666666666666,1.0,,0.3,0.6923076923076923,0.4716961538461539,0.49813,,,0.6666666666666666,9.557142857142859,0.5,,1.0,2.0,,1.0,1.0,3.0,3.0,2.0,6.0,,1.0,,,2.0,4.0,6.0,,,3.0,3.0,3.0,,1.0,6.0,2.0,3.0,,5.0,3.0,2.0,1.0,1.0,4.0,1.0,,,,,,0.3333333333333333,,0.5,,0.46153846153846156,,0.12,0.1111111111111111,0.11627906976744186,,,0.16666666666666666,,0.15384615384615385,0.18181818181818182,,,0.07692307692307693,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.23076923076923078,1.0,,0.6666666666666666,0.2,0.4221,,25.116666666666664,1.0,3.0,,1.0,2.0,2.0,1.0,3.0,,2.0,9.0,,2.0,,,2.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,0.75,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.2,0.5,0.5,0.6666666666666666,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,1566.0,26,-6.0,51,51,37,45,7.0,102,1.0,1.0,,1.0,3.0,,2.0,54.0,1.0,,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,37,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,5.0,0.05,0.043478260869565216,0.1111111111111111,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,0.40506666666666663,0.3813,,,,8.366666666666667,0.7254901960784313,1.0,1.0,,,1.0,,1.0,,,,1.0,2.0,,2.0,,,,,,,,,,,,,2.0,1.0,3.0,,,,,,,,,,,0.5,,0.5,,0.5,,0.3333333333333333,0.14285714285714285,,0.08,,,0.25,,0.16666666666666666,,,,0.3333333333333333,,,0.3333333333333333,,,,,0.5,1.0,,,0.46375,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,1256.0,21,-10.0,42,40,32,40,7.0,82,,,,2.0,7.0,1.0,5.0,49.0,3.0,,2.0,,,1.0,1.0,4.0,2.0,3.0,1.0,,2.0,32,1.0,,,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.3333333333333333,,,16.3265306122449,0.058823529411764705,0.05263157894736842,0.1,,,,,,,0.36355714285714286,0.3505,,,0.4,13.785714285714286,0.7619047619047619,,,,2.0,3.0,,4.0,,,,1.0,2.0,1.0,3.0,1.0,,4.0,2.0,,,1.0,1.0,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,0.3333333333333333,0.25,,0.11764705882352941,,,0.3333333333333333,,0.25,,,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5714285714285714,,,,,,,,,0.3832,0.6,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,
