EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyPoints,Fg2aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,2pt And 1 Free Throw Trips,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveMakes,HeaveAttempts,SelfOReb,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,on,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,3932.0,66,-1.0,123,123,49,37,12.0,246,2.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,8.0,1.0,2.0,6.0,128,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,6.0,1.0,5.0,4.0,9.0,1.0,10.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,7.0,2.0,1.0,49,0.5,0.5,0.25,0.2222222222222222,0.3,0.1111111111111111,9.420289855072465,1.0,0.12121212121212122,0.023255813953488372,0.29411764705882354,0.18,0.02,0.07142857142857142,0.07692307692307693,0.2857142857142857,0.07692307692307693,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.5,0.3333333333333333,0.4444444444444444,0.45903888888888894,0.53915,0.39618333333333333,0.1,0.1111111111111111,9.7875,23.5,0.3983739837398374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
120,1610612748,Steven Smith,Steven Smith,120,MIA,246.0,4,6.0,9,8,4,2,,17,,,,,2.0,,,,2.0,,,,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,22.22222222222222,,,,,,,,,,,,,,,,,,1.0,,,,,0.3811,,0.3743,,,17.700000000000003,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,2298.0,38,-7.0,69,74,41,41,8.0,143,1.0,2.0,1.0,2.0,6.0,,,4.0,10.0,,,8.0,73,1.0,4.0,,8.0,,,,,,1.0,1.0,4.0,6.0,1.0,7.0,,,,,,1.0,,7.0,8.0,,,41,1.0,1.0,0.4,0.4,0.4,,14.102564102564102,,0.17391304347826086,0.041666666666666664,0.1111111111111111,0.15625,0.03125,,0.18181818181818182,,0.2,0.14285714285714285,,0.2,0.5,0.5,1.0,0.2,0.6,,1.0,,0.2,0.39549,0.6001,0.430875,,,12.290000000000001,,0.5942028985507246,1.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.75,1.0,0.75,1.0,0.75,0.2,1.0,0.25,0.0625,0.5,0.5,1.0,1.0,1.0,0.25,1.0,0.25,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,15704.0,262,-9.0,482,485,182,169,49.0,967,8.0,17.0,1.0,14.0,37.0,6.0,2.0,36.0,68.0,19.0,17.0,110.0,512,1.0,24.0,9.0,16.0,56.0,16.0,25.0,4.0,59.0,1.0,1.0,14.0,15.0,1.0,16.0,6.0,3.0,3.0,7.0,5.0,14.0,3.0,6.0,34.0,21.0,6.0,182,0.2222222222222222,0.22857142857142856,0.5294117647058824,0.5344827586206896,0.5618556701030928,0.21839080459770116,20.74766355140187,0.5,0.08588957055214724,0.006369426751592357,0.015873015873015872,0.06637168141592921,0.005050505050505051,,0.13725490196078433,,0.09722222222222222,0.025,,0.19540229885057472,0.47058823529411764,0.6666666666666666,0.125,0.16091954022988506,0.42528735632183906,0.06896551724137931,1.0,0.06060606060606061,0.41379310344827586,0.44587011494252876,0.5558,0.4278772727272727,0.06451612903225806,0.08108108108108109,12.007352941176473,24.68421052631579,0.3775933609958506,1.0,2.0,6.0,19.0,1.0,2.0,16.0,52.0,7.0,,1.0,7.0,,1.0,,1.0,52.0,6.0,1.0,0.6666666666666666,1.0,0.6212121212121212,1.0,0.65,0.10294117647058823,0.07142857142857142,,,0.5135135135135135,0.5277777777777778,0.3157894736842105,1.0,,0.18181818181818182,0.3333333333333333,0.01818181818181818,0.4727272727272727,9.0,3.0,1.0,4.0,13.0,2.0,7.0,7.0,3.0,11.0,21.0,2.0,13.0,4.0,9.0,8.0,1.0,8.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.3684210526315789,0.3333333333333333,0.3684210526315789,0.29411764705882354,0.02702702702702703,0.023809523809523808,1.0,0.6428571428571429,0.6923076923076923,0.1111111111111111,0.5,0.5,1.0,0.14942528735632185,0.3076923076923077,0.3076923076923077,1.0,0.5,0.21212121212121213,0.2857142857142857,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,7751.0,129,-16.0,236,238,87,86,20.0,474,14.0,18.0,6.0,3.0,4.0,,,16.0,25.0,,9.0,41.0,261,6.0,5.0,,20.0,12.0,2.0,2.0,1.0,4.0,5.0,5.0,17.0,29.0,8.0,37.0,2.0,1.0,1.0,,,7.0,1.0,6.0,22.0,19.0,7.0,87,0.625,0.8333333333333334,0.64,0.64,0.6029411764705882,,15.769230769230768,,0.20481927710843373,0.06944444444444445,0.16666666666666666,0.19469026548672566,0.0851063829787234,0.0625,0.17857142857142858,0.3,0.17142857142857143,0.16666666666666666,0.16666666666666666,0.72,0.7777777777777778,0.8235294117647058,0.6428571428571429,0.12,0.16,,1.0,,0.72,0.505808,0.5608500000000001,0.42306,0.22580645161290322,0.22580645161290322,3.8280000000000003,,0.3686440677966102,6.0,2.0,2.0,2.0,6.0,14.0,3.0,13.0,2.0,7.0,,7.0,3.0,15.0,12.0,15.0,13.0,4.0,1.0,0.6,1.0,0.6,0.875,0.65,0.08,0.3333333333333333,0.6363636363636364,0.02702702702702703,0.5,0.5,0.5,1.0,0.16666666666666666,0.4,1.0,0.34146341463414637,0.3170731707317073,,,,,,,,,,7.0,,8.0,,,,,,1.0,,,2.0,,1.0,,3.0,,5.0,,,,,,0.05555555555555555,,0.15789473684210525,0.3333333333333333,,,,,,,,,,,,,,,2.0,3.0,1.0,3.0,3.0,4.0,0.13636363636363635,0.09090909090909091,0.18181818181818182,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,9911.0,165,13.0,306,306,128,119,35.0,612,9.0,13.0,2.0,1.0,6.0,5.0,3.0,10.0,20.0,18.0,5.0,43.0,316,3.0,5.0,11.0,6.0,14.0,9.0,9.0,4.0,18.0,3.0,5.0,12.0,18.0,6.0,24.0,6.0,4.0,2.0,2.0,,3.0,1.0,8.0,19.0,6.0,2.0,128,0.3,0.375,0.5,0.5,0.5256410256410257,0.47368421052631576,12.209302325581396,0.6666666666666666,0.11650485436893204,0.030303030303030304,0.11363636363636363,0.11564625850340136,0.048,,0.06896551724137931,0.10714285714285714,0.15217391304347827,0.19230769230769232,,0.34210526315789475,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.02631578947368421,0.15789473684210525,0.13157894736842105,0.5,0.1875,0.8157894736842105,0.5375175675675674,0.5445500000000001,0.5476266666666666,0.05263157894736842,0.1,6.265000000000001,25.305555555555557,0.41830065359477125,2.0,3.0,3.0,,3.0,7.0,4.0,23.0,,1.0,,1.0,,4.0,2.0,4.0,23.0,2.0,1.0,0.8,0.75,0.625,0.875,0.6470588235294118,,,0.058823529411764705,0.06818181818181818,,,,1.0,,0.1875,1.0,0.16279069767441862,0.5348837209302325,1.0,1.0,,5.0,13.0,4.0,8.0,6.0,4.0,3.0,15.0,4.0,11.0,4.0,,,,5.0,,2.0,1.0,,,2.0,1.0,,3.0,,0.8333333333333334,0.3333333333333333,0.36363636363636365,0.29411764705882354,,,,0.75,1.0,1.0,,0.2,0.2,1.0,0.34210526315789475,0.38461538461538464,0.38461538461538464,0.8,,0.5,0.5,0.36363636363636365,1.0,3.0,2.0,2.0,,,0.11538461538461539,0.10526315789473684,0.14285714285714285,1.0,1.0,3.0,1.0,1.0,2.0,0.09523809523809523,0.25,,,,,,,,,,,,True,,,,,,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,5922.0,99,-30.0,175,179,60,54,16.0,354,,,,,18.0,5.0,1.0,7.0,18.0,21.0,1.0,42.0,200,1.0,7.0,8.0,8.0,6.0,5.0,5.0,2.0,10.0,1.0,2.0,3.0,7.0,1.0,8.0,,,,,,1.0,,10.0,14.0,2.0,1.0,60,0.5714285714285714,0.5714285714285714,0.3888888888888889,0.5256410256410257,0.525,0.5384615384615384,21.354166666666668,,0.04838709677419355,0.017241379310344827,0.09523809523809523,0.060240963855421686,0.012195121951219513,,0.10526315789473684,0.08333333333333333,,0.07692307692307693,0.125,,,,,,0.46153846153846156,0.1282051282051282,,0.06666666666666667,0.5384615384615384,0.4483307692307692,0.39725,0.4311166666666667,0.025,0.05263157894736842,17.966666666666665,24.447619047619046,0.34285714285714286,,,,7.0,1.0,5.0,2.0,14.0,1.0,2.0,,1.0,,1.0,,1.0,14.0,1.0,1.0,0.2857142857142857,0.8333333333333334,0.43333333333333335,0.8333333333333334,0.4375,0.05555555555555555,,0.16666666666666666,0.034482758620689655,0.3888888888888889,0.4117647058823529,0.5714285714285714,,,,,0.11904761904761904,0.3333333333333333,,1.0,,8.0,16.0,3.0,7.0,9.0,3.0,1.0,21.0,,16.0,8.0,,,,3.0,,,,,1.0,,,,1.0,,0.7777777777777778,0.42857142857142855,0.375,0.42857142857142855,,0.05555555555555555,,1.0,,,,0.2,0.2,1.0,0.41025641025641024,0.5,0.5,0.75,,0.4666666666666667,0.42857142857142855,0.5,,,,1.0,,,,,,1.0,2.0,6.0,,,,,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,,,,,True,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,10587.0,176,7.0,328,330,125,129,35.0,658,17.0,27.0,4.0,13.0,47.0,,,47.0,87.0,5.0,36.0,133.0,349,7.0,33.0,5.0,22.0,72.0,18.0,23.0,3.0,51.0,2.0,6.0,11.0,17.0,4.0,21.0,7.0,4.0,3.0,9.0,5.0,13.0,4.0,5.0,9.0,44.0,19.0,125,0.23404255319148937,0.2391304347826087,0.5402298850574713,0.5271739130434783,0.59375,0.05434782608695652,34.24657534246575,0.6923076923076923,0.0990990990990991,0.019417475728155338,0.15,0.11258278145695365,0.03125,,0.09090909090909091,,0.1568627450980392,0.14285714285714285,0.16666666666666666,0.29347826086956524,0.6296296296296297,0.7083333333333334,0.23529411764705882,0.14130434782608695,0.5108695652173914,,0.5714285714285714,,0.34782608695652173,0.435265934065934,0.47100000000000003,0.4252189189189189,0.17757009345794392,0.18627450980392157,11.356321839080458,29.919999999999998,0.38109756097560976,3.0,8.0,9.0,25.0,4.0,10.0,18.0,58.0,3.0,,2.0,4.0,,6.0,3.0,7.0,58.0,2.0,0.5714285714285714,0.5454545454545454,0.5714285714285714,0.5131578947368421,0.625,0.5918367346938775,0.034482758620689655,,,0.03636363636363636,0.5319148936170213,0.5319148936170213,0.24,0.75,0.3333333333333333,0.23684210526315788,0.8888888888888888,0.07518796992481203,0.43609022556390975,5.0,,,1.0,5.0,1.0,5.0,1.0,1.0,19.0,3.0,2.0,4.0,1.0,5.0,2.0,3.0,14.0,1.0,4.0,,1.0,2.0,,5.0,,2.0,,1.0,0.2,0.2,0.25,0.1111111111111111,,,0.2857142857142857,0.38461538461538464,0.38461538461538464,0.2,,,,0.05434782608695652,0.2,0.2,1.0,,0.13157894736842105,0.2,0.25,2.0,2.0,4.0,3.0,,,0.08,0.0625,0.1111111111111111,,,,,1.0,1.0,0.02631578947368421,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,
363,1610612748,Christian Laettner,Christian Laettner,363,MIA,3783.0,63,-6.0,117,123,51,55,6.0,240,3.0,5.0,,1.0,4.0,,,4.0,10.0,1.0,,8.0,124,1.0,2.0,1.0,6.0,2.0,3.0,4.0,,9.0,2.0,2.0,4.0,10.0,2.0,12.0,3.0,1.0,2.0,2.0,2.0,2.0,,2.0,6.0,,,51,0.75,0.75,0.4,0.36363636363636365,0.36363636363636365,0.09090909090909091,10.56910569105691,1.0,0.10256410256410256,0.05714285714285714,0.18181818181818182,0.12,0.046511627906976744,,0.09090909090909091,0.1111111111111111,0.10526315789473684,,0.4,0.45454545454545453,0.6,0.75,0.6666666666666666,0.09090909090909091,0.36363636363636365,,,,0.5454545454545454,0.48673,0.404,0.59535,,,8.690000000000001,57.7,0.4358974358974359,,1.0,1.0,1.0,,,2.0,4.0,2.0,4.0,,,1.0,,,,4.0,2.0,,1.0,,0.6666666666666666,,0.6666666666666666,0.2,,0.4,0.11764705882352941,0.25,0.3333333333333333,1.0,,,0.3333333333333333,1.0,,0.5,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,0.09090909090909091,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,2103.0,35,-1.0,69,70,20,20,7.0,139,,,,,3.0,2.0,1.0,2.0,3.0,6.0,1.0,14.0,72,,1.0,1.0,,4.0,1.0,2.0,,5.0,,,3.0,4.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,20,,,0.6666666666666666,0.7222222222222222,0.7,0.6666666666666666,14.285714285714285,1.0,0.1111111111111111,,,0.07692307692307693,,,,,0.375,,,,,,,,0.3333333333333333,0.2222222222222222,,0.5,0.6666666666666666,0.5023277777777778,,0.463275,,,18.7,24.883333333333336,0.2898550724637681,,,,2.0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,0.16666666666666666,,,0.5,,0.6666666666666666,0.6666666666666666,,,,,,,0.07142857142857142,,,,3.0,4.0,,,3.0,,1.0,6.0,,4.0,3.0,1.0,,1.0,1.0,,,,,,,1.0,,,,0.6666666666666666,0.5,,0.5,,,,,,,,,,,0.4444444444444444,0.75,0.75,0.6666666666666666,,,,0.75,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
