EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Travels,Loose Ball Fouls,3SecondViolations,OffAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceFtPoints,ShortMidRangePctAssisted,Corner3FGM,FTDefRebounds,Technical Free Throw Trips,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,BlockedLongMidRange,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceTurnovers,Clear Path Fouls,Defensive 3 Seconds Violations,on
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,2603.0,43,-11,85,82,32.0,27.0,16,167,2.0,3.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,3,11,1.0,8.0,2.0,11,105,2.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,5.0,32.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,0.2,0.125,0.2727272727272727,0.5,0.23684210526315788,0.5,0.35714285714285715,0.275,0.5,0.35714285714285715,0.42105263157894735,21.359223300970875,1.0,0.15384615384615385,0.04081632653061224,0.1,0.3333333333333333,0.07692307692307693,0.15789473684210525,0.6666666666666666,0.6666666666666666,0.5,0.42105263157894735,0.125,0.125,0.15789473684210525,0.2631578947368421,0.2,0.2,1.0,0.3333333333333333,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.5714285714285714,0.25,0.5789473684210527,0.2,0.4622315789473684,0.4283,0.43665000000000004,0.05,0.08333333333333333,0.2727272727272727,0.45454545454545453,14.3,24.650000000000002,0.3764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,11090.0,185,-25,354,350,126.0,105.0,55,704,13.0,18.0,2.0,4.0,12.0,36.0,4.0,,4.0,17.0,2.0,6.0,3.0,11.0,28,62,4.0,21.0,20.0,88,427,4.0,2.0,6.0,8.0,8.0,18.0,3.0,11.0,38.0,16.0,40.0,6.0,17.0,4.0,27.0,33.0,13.0,9.0,72.0,,3.0,18.0,1.0,6.0,4.0,7.0,4.0,3.0,11.0,2.0,11.0,25.0,7.0,38.0,126.0,4.0,0.2857142857142857,0.2857142857142857,0.5,0.19047619047619047,0.3333333333333333,0.2727272727272727,0.19047619047619047,0.45161290322580644,0.4444444444444444,0.40963855421686746,0.4,0.43103448275862066,0.4631578947368421,0.4,0.5,0.25301204819277107,25.35885167464115,0.6363636363636364,,0.011049723756906077,,,0.022222222222222223,0.21686746987951808,0.7222222222222222,0.8666666666666667,0.23076923076923078,0.43373493975903615,0.3333333333333333,0.34285714285714286,0.04819277108433735,0.20481927710843373,0.23529411764705882,0.23529411764705882,0.5,0.6,0.3333333333333333,1.0,0.13793103448275862,0.5,,0.3793103448275862,0.2727272727272727,0.46987951807228917,0.23529411764705882,0.4615572289156627,0.4147357142857143,0.43262586206896547,0.07865168539325842,0.10294117647058823,0.09090909090909091,0.4318181818181818,11.688709677419356,25.185714285714283,0.3559322033898305,3.0,8.0,1.0,13.0,6.0,5.0,6.0,5.0,1.0,5.0,2.0,1.0,7.0,8.0,15.0,2.0,2.0,4.0,7.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,0.25,0.08064516129032258,0.16666666666666666,0.125,0.027777777777777776,0.125,0.07272727272727272,0.015748031496062992,0.1590909090909091,0.09740259740259741,0.038461538461538464,0.014925373134328358,0.0625,0.13953488372093023,0.16216216216216217,0.14285714285714285,0.5,0.0963855421686747,0.375,0.42857142857142855,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1730,1610612758,Brian Skinner,Brian Skinner,1730,SAC,1943.0,32,-15,58,55,13.0,28.0,11,113,3.0,7.0,,,,,,,,,,,,,3,7,,,,6,67,3.0,,,2.0,,,,,,2.0,4.0,,,,1.0,1.0,,1.0,2.0,1.0,4.0,6.0,,1.0,1.0,,,,5.0,1.0,3.0,,,,13.0,1.0,0.3333333333333333,0.5,,,,,,0.42857142857142855,,0.42857142857142855,0.3333333333333333,,0.42857142857142855,0.3333333333333333,,,16.666666666666668,,0.2,0.11764705882352941,,0.5,,1.0,0.42857142857142855,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,0.5476428571428571,0.5672666666666667,,,,0.3333333333333333,,0.7142857142857143,,0.22413793103448276,,,1.0,,,3.0,,,,,3.0,,,2.0,2.0,,1.0,5.0,1.0,1.0,,,3.0,3.0,3.0,1.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,,,,0.06451612903225806,0.10344827586206896,,0.05128205128205128,,,,,,,0.3333333333333333,,,,,1.0,3.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.2222222222222222,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,1678.0,28,-3,56,52,32.0,13.0,8,108,2.0,5.0,,,,2.0,,,,,,,,,5,11,,,11.0,21,69,4.0,,,3.0,2.0,4.0,,,10.0,8.0,2.0,,,,1.0,2.0,,1.0,5.0,,4.0,6.0,1.0,,,,,,2.0,3.0,8.0,14.0,5.0,10.0,32.0,,0.8,1.0,,,,,,0.45454545454545453,0.5,0.45454545454545453,0.25,0.5,0.5833333333333334,0.3,0.625,,30.3030303030303,,,0.14814814814814814,,,0.25,0.45454545454545453,0.4,0.5,0.5,0.18181818181818182,,,,,,,,,,,,,,,,0.45454545454545453,,0.4784636363636364,0.5120250000000001,0.37702500000000005,0.3125,0.3125,0.14285714285714285,0.47619047619047616,5.427272727272727,,0.5714285714285714,3.0,4.0,1.0,6.0,,2.0,1.0,,1.0,,4.0,,,2.0,2.0,,,2.0,1.0,2.0,,2.0,,,,,0.25,0.18181818181818182,0.2,0.25,,,0.16666666666666666,0.16,,0.1,,0.08333333333333333,,0.16666666666666666,,,,0.36363636363636365,0.75,1.0,,1.0,3.0,2.0,,1.0,,0.3,0.3333333333333333,0.75,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,12108.0,202,-26,386,381,138.0,118.0,59,767,13.0,17.0,4.0,5.0,13.0,29.0,6.0,2.0,8.0,24.0,2.0,4.0,4.0,9.0,28,53,11.0,30.0,21.0,110,459,10.0,2.0,4.0,25.0,9.0,16.0,4.0,11.0,40.0,34.0,22.0,33.0,24.0,8.0,7.0,7.0,2.0,5.0,14.0,1.0,6.0,26.0,,4.0,3.0,2.0,2.0,,2.0,8.0,15.0,22.0,7.0,40.0,138.0,1.0,0.6071428571428571,0.68,1.0,0.36666666666666664,0.5,0.36363636363636365,0.36666666666666664,0.5283018867924528,0.5625,0.536144578313253,0.7857142857142857,0.5555555555555556,0.5769230769230769,0.8333333333333334,0.609375,0.3614457831325301,20.43956043956044,1.0,0.017543859649122806,0.030456852791878174,0.023255813953488372,,,0.20481927710843373,0.7647058823529411,0.8125,0.7692307692307693,0.3493975903614458,0.4482758620689655,0.4482758620689655,0.07228915662650602,0.2891566265060241,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,1.0,0.18518518518518517,0.8,0.07407407407407407,0.3333333333333333,0.4444444444444444,0.5662650602409639,0.3333333333333333,0.4772427710843374,0.4522777777777778,0.47117222222222216,0.07865168539325842,0.11864406779661017,0.22727272727272727,0.36363636363636365,11.473584905660378,25.166666666666664,0.35751295336787564,2.0,7.0,8.0,10.0,,2.0,,,,,5.0,,5.0,13.0,20.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,,0.8,0.03773584905660377,0.058823529411764705,0.14285714285714285,,,0.10743801652892562,0.03571428571428571,0.10416666666666667,0.10650887573964497,,0.04054054054054054,0.14705882352941177,0.0784313725490196,0.0975609756097561,0.14285714285714285,,0.08433734939759036,0.2857142857142857,0.3333333333333333,0.5384615384615384,3.0,3.0,6.0,,1.0,,0.05555555555555555,0.1111111111111111,0.21428571428571427,1.0,3.0,,3.0,2.0,5.0,0.2,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,True
1749,1610612758,Cuttino Mobley,Cuttino Mobley,1749,SAC,8680.0,145,-31,277,275,105.0,87.0,43,552,5.0,11.0,2.0,4.0,11.0,18.0,7.0,5.0,5.0,17.0,1.0,1.0,1.0,4.0,22,40,7.0,24.0,4.0,69,318,7.0,2.0,4.0,14.0,10.0,16.0,3.0,9.0,32.0,10.0,34.0,15.0,16.0,5.0,6.0,7.0,3.0,2.0,15.0,2.0,4.0,12.0,1.0,5.0,1.0,4.0,4.0,,6.0,4.0,12.0,6.0,3.0,32.0,105.0,4.0,0.22727272727272727,0.25,0.7142857142857143,0.2916666666666667,0.5,0.3333333333333333,0.30434782608695654,0.55,0.625,0.5078125,0.6363636363636364,0.58,0.5227272727272727,0.6363636363636364,0.5925925925925926,0.375,21.88449848024316,0.6666666666666666,0.04878048780487805,0.027210884353741496,0.03333333333333333,0.09090909090909091,0.03333333333333333,0.171875,0.45454545454545453,0.625,0.2,0.28125,0.6111111111111112,0.6111111111111112,0.109375,0.265625,0.29411764705882354,0.29411764705882354,0.6,0.09090909090909091,1.0,1.0,0.16,0.5,0.2,0.16,0.25,0.546875,0.3125,0.4845206349206349,0.5787277777777778,0.46294799999999997,0.046153846153846156,0.07317073170731707,0.2028985507246377,0.463768115942029,10.455,25.98333333333333,0.37906137184115524,6.0,11.0,4.0,3.0,6.0,4.0,1.0,,1.0,1.0,2.0,,2.0,5.0,8.0,4.0,,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,0.5714285714285714,0.1,0.2727272727272727,0.09090909090909091,,,0.05319148936170213,0.018867924528301886,0.05714285714285714,0.05426356589147287,,,0.034482758620689655,0.075,0.06666666666666667,,0.5,0.171875,0.5454545454545454,0.6,0.36363636363636365,2.0,3.0,4.0,1.0,1.0,,0.06451612903225806,0.04,0.2727272727272727,0.6666666666666666,,,2.0,1.0,,0.14285714285714285,0.2857142857142857,0.2857142857142857,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,1.0,0.4,,,,True
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,7253.0,121,-16,235,233,75.0,62.0,33,468,6.0,8.0,1.0,1.0,8.0,17.0,,,,2.0,,1.0,,1.0,18,32,,2.0,10.0,46,285,,,1.0,4.0,1.0,9.0,,1.0,5.0,24.0,12.0,,2.0,,8.0,14.0,5.0,3.0,34.0,3.0,7.0,18.0,1.0,1.0,1.0,3.0,3.0,,8.0,11.0,17.0,14.0,6.0,5.0,75.0,4.0,0.6666666666666666,0.6666666666666666,,,,,,0.5625,0.1111111111111111,0.5294117647058824,,0.1,0.575,0.6666666666666666,0.19230769230769232,0.058823529411764705,17.71217712177122,0.375,0.07317073170731707,0.05982905982905983,0.06451612903225806,0.1,0.07692307692307693,0.23529411764705882,0.75,0.8571428571428571,0.5,0.5,0.47058823529411764,0.47058823529411764,,0.058823529411764705,,,,1.0,,,0.1,1.0,,0.1,,0.29411764705882354,,0.4368235294117647,0.2964,0.40383,0.15789473684210525,0.16666666666666666,0.08695652173913043,0.10869565217391304,12.0,25.05,0.3191489361702128,4.0,7.0,,3.0,,2.0,6.0,4.0,2.0,,4.0,,2.0,9.0,11.0,,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,0.0625,0.125,0.14285714285714285,,,0.14285714285714285,0.05263157894736842,0.06451612903225806,0.11702127659574468,,0.045454545454545456,0.06666666666666667,0.20689655172413793,0.038461538461538464,0.2,0.6666666666666666,0.20588235294117646,0.5714285714285714,0.6666666666666666,0.875,,,,1.0,2.0,,0.14285714285714285,0.10526315789473684,,,4.0,0.5,,,,,,,,,,,,,,1.0,,,,,,,,True
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,8720.0,145,-30,277,278,97.0,68.0,39,555,14.0,22.0,6.0,8.0,5.0,13.0,,,,,,,,,21,42,,,12.0,54,334,10.0,,,13.0,8.0,12.0,,,22.0,16.0,26.0,,,,6.0,11.0,2.0,4.0,27.0,2.0,17.0,42.0,1.0,4.0,3.0,4.0,2.0,2.0,8.0,7.0,22.0,17.0,5.0,22.0,97.0,5.0,0.38095238095238093,0.4444444444444444,,,,,,0.5,0.6666666666666666,0.5,0.6,0.6666666666666666,0.5294117647058824,0.5909090909090909,0.6875,,17.956656346749227,0.5,0.05128205128205128,0.11678832116788321,0.034482758620689655,0.1,0.047619047619047616,0.5238095238095238,0.6363636363636364,0.6363636363636364,0.35714285714285715,0.30952380952380953,0.38461538461538464,0.38461538461538464,,,,,,,,,0.6666666666666666,0.75,,,,0.5238095238095238,,0.4733761904761905,0.50389,0.4951083333333333,0.10638297872340426,0.10638297872340426,0.24074074074074073,0.4074074074074074,7.264285714285713,,0.35018050541516244,2.0,7.0,6.0,6.0,,,5.0,3.0,2.0,,14.0,1.0,5.0,17.0,25.0,1.0,1.0,4.0,3.0,1.0,,4.0,2.0,2.0,2.0,1.0,0.6,,,,,0.1111111111111111,0.19318181818181818,0.14285714285714285,0.1388888888888889,0.1774193548387097,0.19047619047619047,0.1111111111111111,0.15384615384615385,0.14705882352941177,0.12903225806451613,0.2,0.5,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.6,4.0,7.0,6.0,1.0,4.0,,0.17391304347826086,0.2857142857142857,0.7,0.5714285714285714,1.0,,,3.0,,0.42857142857142855,,,,,,,,,,,,,,,2.0,1.0,1.0,True
731,1610612758,Greg Ostertag,Greg Ostertag,731,SAC,1525.0,25,3,44,46,11.0,10.0,9,90,2.0,2.0,,,,,,,,,,,,,3,3,,,,6,46,1.0,,,2.0,,,,,,4.0,2.0,,,,,,,,,2.0,4.0,9.0,,1.0,,2.0,,2.0,2.0,4.0,4.0,,,,11.0,,0.6666666666666666,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,9.09090909090909,1.0,0.2222222222222222,0.15384615384615385,0.16666666666666666,0.3333333333333333,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5393,0.5681,,,,0.3333333333333333,,1.4000000000000001,,0.25,1.0,1.0,1.0,,,,,,,,2.0,,,4.0,5.0,1.0,,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,0.19047619047619047,0.11764705882352941,,0.17391304347826086,,,0.16666666666666666,0.2,,,1.0,0.3333333333333333,1.0,1.0,,1.0,1.0,2.0,,,,0.4,0.2,1.0,1.0,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,True
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,2857.0,48,16,93,89,42.0,48.0,16,182,2.0,5.0,,1.0,1.0,2.0,,,,,,,,,3,12,,,3.0,9,103,3.0,,,2.0,,2.0,,,3.0,2.0,4.0,,,,2.0,3.0,1.0,1.0,7.0,2.0,4.0,9.0,,2.0,2.0,,,,,7.0,10.0,4.0,1.0,3.0,42.0,3.0,0.3333333333333333,0.5,,,,,,0.25,,0.25,0.3333333333333333,,0.32142857142857145,0.3333333333333333,0.375,,12.612612612612612,,0.11764705882352941,0.08888888888888889,0.14285714285714285,,,0.4166666666666667,0.4,0.5,,0.16666666666666666,0.5,0.5,,,,,,,,,0.5,,,,,0.4166666666666667,,0.4594916666666667,0.566,0.46355,0.07692307692307693,0.07692307692307693,0.2222222222222222,0.3333333333333333,5.983333333333333,,0.45161290322580644,,5.0,1.0,3.0,,3.0,1.0,1.0,,,2.0,,,4.0,5.0,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.2,0.4,,,0.16,0.07142857142857142,,0.11428571428571428,,0.15384615384615385,,0.18181818181818182,,,1.0,0.4166666666666667,,,1.0,1.0,2.0,2.0,,,,,0.2857142857142857,0.6666666666666666,0.5,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,True
