EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,SelfOReb,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,Travels,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceTurnovers,on,LongMidRangePctBlocked
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,8496.0,142,-35,265,268,90,96,35.0,533,6.0,22.0,1.0,5.0,3.0,10.0,7.0,16.0,7.0,21.0,2.0,1.0,1.0,4.0,13.0,2.0,2.0,5.0,20.0,59.0,4.0,15.0,23.0,75.0,299,2.0,6.0,3.0,1.0,5.0,8.0,20.0,2.0,6.0,17.0,39.0,18.0,22.0,9.0,3.0,2.0,13.0,4.0,1.0,15.0,4.0,19.0,4.0,4.0,4.0,7.0,42.0,1.0,3.0,5.0,14.0,2.0,21.0,4.0,25.0,8.0,5.0,3.0,6.0,1.0,4.0,6.0,2.0,12.0,3.0,8.0,14.0,5.0,28.0,3.0,3.0,11.0,3.0,39.0,90,0.45,0.47368421052631576,0.75,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.3389830508474576,0.3333333333333333,0.4,0.35135135135135137,0.2222222222222222,0.4230769230769231,0.43529411764705883,0.25,0.5588235294117647,0.20270270270270271,0.01694915254237288,0.045454545454545456,31.596091205211728,0.5,0.13333333333333333,0.1728395061728395,0.029411764705882353,0.2,0.027777777777777776,0.1792452830188679,0.028985507246376812,0.03333333333333333,0.07692307692307693,0.041666666666666664,0.07692307692307693,0.10344827586206896,0.34615384615384615,0.25,0.2972972972972973,0.2727272727272727,0.2857142857142857,0.16666666666666666,0.21621621621621623,0.4375,0.4375,0.5714285714285714,0.28378378378378377,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.02702702702702703,0.17567567567567569,0.3076923076923077,0.3076923076923077,0.75,0.5555555555555556,0.2,0.1111111111111111,0.2222222222222222,0.38461538461538464,0.3,0.038461538461538464,0.19230769230769232,0.4,0.5,0.3076923076923077,0.4676,0.5271333333333333,0.4751499999999999,0.13414634146341464,0.16417910447761194,0.06666666666666667,0.52,8.896610169491526,25.266666666666662,0.33962264150943394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,6106.0,102,-10,196,195,81,83,23.0,391,10.0,13.0,1.0,1.0,1.0,2.0,,6.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,,,1.0,11.0,22.0,2.0,8.0,15.0,43.0,215,1.0,4.0,2.0,2.0,4.0,1.0,4.0,,4.0,5.0,7.0,18.0,4.0,6.0,,,3.0,1.0,3.0,6.0,3.0,9.0,2.0,4.0,1.0,1.0,21.0,5.0,,1.0,4.0,5.0,10.0,5.0,15.0,2.0,1.0,1.0,4.0,,2.0,1.0,2.0,5.0,1.0,3.0,9.0,1.0,21.0,1.0,,11.0,,7.0,81,0.8181818181818182,0.8181818181818182,1.0,0.25,,0.25,0.5,0.25,0.25,0.4666666666666667,0.16666666666666666,0.125,0.5375,0.2857142857142857,0.3181818181818182,0.26666666666666666,0.13636363636363635,,20.08928571428571,0.8,0.4166666666666667,0.06666666666666667,,0.05555555555555555,0.17857142857142858,0.0641025641025641,0.056179775280898875,,,0.21052631578947367,0.08695652173913043,0.09523809523809523,,,0.43333333333333335,0.7692307692307693,0.7692307692307693,0.9,0.2,,,,0.1,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.1,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.3333333333333333,,0.25,0.5,0.375,0.125,,0.7,0.3333333333333333,0.5476766666666666,0.62685,0.5055375,0.275,0.34375,0.09302325581395349,0.16279069767441862,4.345454545454545,23.700000000000003,0.413265306122449,1.0,1.0,1.0,2.0,2.0,0.5,0.1111111111111111,0.16666666666666666,0.07142857142857142,0.2,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,6042.0,101,-31,190,192,58,67,25.0,382,2.0,2.0,2.0,2.0,,,,,2.0,10.0,,,,,,,,,4.0,12.0,,,3.0,11.0,211,2.0,3.0,,,4.0,,4.0,,,1.0,1.0,4.0,4.0,,,4.0,,,,,1.0,1.0,1.0,,,,3.0,1.0,5.0,4.0,7.0,1.0,12.0,6.0,18.0,1.0,,1.0,,,,2.0,,2.0,,4.0,12.0,1.0,8.0,,,3.0,1.0,1.0,58,0.5,1.0,,,,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,0.34375,0.6666666666666666,0.08333333333333333,,,,8.219178082191782,,0.09090909090909091,0.11864406779661017,0.06944444444444445,0.19047619047619047,0.034482758620689655,0.1375,0.0594059405940594,0.1111111111111111,0.0625,,0.19047619047619047,0.14285714285714285,,0.17647058823529413,0.16666666666666666,1.0,1.0,,,,,,0.8333333333333334,0.2,0.2,1.0,,,,,,0.6666666666666666,1.0,,,,,,,,0.16666666666666666,,0.41832500000000006,0.4892666666666667,0.39565000000000006,0.2,0.2,0.36363636363636365,0.09090909090909091,14.866666666666669,,0.30526315789473685,,,,1.0,3.0,,0.1,0.25,,,,,,1.0,1.0,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,True,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,9273.0,155,-36,290,292,102,110,37.0,582,9.0,14.0,6.0,8.0,6.0,8.0,8.0,15.0,10.0,19.0,,,,,,,,,27.0,48.0,,,19.0,73.0,327,9.0,12.0,,1.0,19.0,8.0,18.0,,,10.0,26.0,42.0,12.0,,,8.0,,,1.0,3.0,4.0,7.0,4.0,,1.0,2.0,18.0,4.0,6.0,8.0,8.0,4.0,20.0,10.0,30.0,1.0,,1.0,2.0,,,4.0,2.0,6.0,4.0,10.0,20.0,2.0,24.0,,,7.0,5.0,26.0,102,0.7777777777777778,0.9130434782608695,,,,,0.5625,0.75,0.4444444444444444,0.5625,0.75,0.4444444444444444,0.6083333333333333,0.7307692307692307,0.5652173913043478,,0.020833333333333332,0.07142857142857142,19.70149253731343,0.3333333333333333,0.23529411764705882,0.09302325581395349,0.05714285714285714,0.27586206896551724,0.09090909090909091,0.1391304347826087,0.06711409395973154,0.125,0.037037037037037035,0.1,0.14285714285714285,0.1,0.03571428571428571,0.3181818181818182,0.2916666666666667,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.3125,0.5333333333333333,0.5333333333333333,0.875,0.3958333333333333,0.5263157894736842,0.5263157894736842,0.9,,,,,,0.6666666666666666,0.75,,,0.4444444444444444,0.75,,,,0.2916666666666667,,0.44457083333333336,0.4995555555555556,0.4714222222222222,0.12727272727272726,0.12727272727272726,0.2602739726027397,0.3561643835616438,10.05625,,0.35172413793103446,,,,1.0,2.0,,0.07142857142857142,0.14285714285714285,,,,,0.3333333333333333,1.0,1.0,0.021739130434782608,1.0,2.0,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,True,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,8502.0,142,-44,267,267,87,99,35.0,534,8.0,11.0,1.0,2.0,3.0,3.0,3.0,8.0,1.0,11.0,4.0,,2.0,8.0,19.0,2.0,3.0,8.0,12.0,30.0,9.0,23.0,5.0,56.0,304,2.0,5.0,2.0,,7.0,5.0,10.0,3.0,10.0,3.0,22.0,4.0,20.0,27.0,,,19.0,8.0,,19.0,3.0,22.0,3.0,8.0,4.0,7.0,47.0,3.0,7.0,3.0,15.0,1.0,19.0,10.0,29.0,10.0,6.0,4.0,3.0,3.0,3.0,4.0,,7.0,2.0,5.0,10.0,,10.0,,1.0,1.0,2.0,22.0,87,0.16666666666666666,0.16666666666666666,1.0,0.391304347826087,0.3,0.391304347826087,0.4,0.4,0.5,0.4811320754716981,0.5,0.475,0.49122807017543857,0.5,0.4782608695652174,0.4339622641509434,,,20.711974110032365,0.42857142857142855,0.07142857142857142,0.189873417721519,0.07142857142857142,0.11538461538461539,0.07142857142857142,0.17142857142857143,0.07142857142857142,0.10714285714285714,,0.06896551724137931,0.11538461538461539,0.25,0.2,0.09090909090909091,0.20754716981132076,0.7272727272727273,0.7272727272727273,0.125,0.1509433962264151,0.375,0.375,0.3333333333333333,0.20754716981132076,0.09090909090909091,0.09090909090909091,,0.07547169811320754,0.3584905660377358,0.42105263157894735,0.4444444444444444,1.0,0.2857142857142857,0.5,,0.2857142857142857,0.15,1.0,0.1,0.4,0.375,0.6415094339622641,0.42105263157894735,0.5048405660377359,0.486,0.5082725,0.03636363636363636,0.03225806451612903,0.125,0.39285714285714285,9.17,24.452173913043477,0.3258426966292135,1.0,,3.0,,2.0,,0.07692307692307693,0.25,0.0967741935483871,0.25,0.25,1.0,,,,0.09090909090909091,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.043478260869565216,0.05263157894736842,0.5,1.0,0.041666666666666664,,,,True,
696,1610612751,Travis Best,Travis Best,696,NJN,2991.0,50,-5,90,95,37,52,8.0,185,6.0,8.0,1.0,1.0,2.0,3.0,,,1.0,1.0,4.0,1.0,2.0,,2.0,,,1.0,7.0,9.0,,6.0,2.0,16.0,110,1.0,1.0,1.0,,2.0,2.0,3.0,,3.0,,4.0,8.0,6.0,,,2.0,1.0,,2.0,3.0,2.0,5.0,1.0,1.0,2.0,,12.0,1.0,1.0,,1.0,2.0,3.0,2.0,5.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,4.0,,2.0,1.0,1.0,1.0,,4.0,37,0.5714285714285714,0.6666666666666666,,,,,0.7777777777777778,1.0,0.6666666666666666,0.4666666666666667,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4,0.2222222222222222,0.25,18.181818181818183,0.6666666666666666,0.3333333333333333,0.041666666666666664,0.05,,0.06666666666666667,0.03125,0.05714285714285714,0.16666666666666666,,0.1,,,0.09090909090909091,,0.5333333333333333,0.75,1.0,0.5,,,,,0.06666666666666667,1.0,1.0,1.0,0.26666666666666666,0.13333333333333333,,,,0.5,1.0,0.5,,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,,0.9333333333333333,,0.5894,0.5055,0.63814,0.06666666666666667,0.1111111111111111,0.125,0.25,1.7999999999999998,32.15,0.4111111111111111,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,3138.0,52,-13,96,96,29,18,13.0,192,,3.0,,,,2.0,1.0,2.0,,2.0,1.0,,,1.0,3.0,,,,1.0,7.0,1.0,4.0,2.0,7.0,111,,,,,,1.0,3.0,,,,2.0,,2.0,3.0,,,3.0,1.0,,2.0,,2.0,,1.0,,1.0,4.0,1.0,1.0,1.0,4.0,,5.0,2.0,7.0,1.0,,1.0,,2.0,,4.0,,4.0,,3.0,5.0,1.0,2.0,,,1.0,,2.0,29,,,1.0,0.25,,0.25,0.14285714285714285,,0.3333333333333333,0.22727272727272727,,0.3333333333333333,0.2916666666666667,,0.3333333333333333,0.36363636363636365,,,14.035087719298247,,,0.13793103448275862,0.021739130434782608,0.09090909090909091,0.08333333333333333,0.125,0.034482758620689655,,0.1,0.125,,0.2222222222222222,0.15384615384615385,0.1111111111111111,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,,0.18181818181818182,,,,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,0.6666666666666666,,,,,0.6363636363636364,0.3333333333333333,0.47721818181818176,,0.47340000000000004,0.08333333333333333,0.125,,0.2857142857142857,8.214285714285714,24.275,0.3020833333333333,,,1.0,,,,,,0.1111111111111111,,,,,,,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,True,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,1817.0,30,-6,56,55,26,25,9.0,111,,,,,,,,,2.0,3.0,,,,2.0,7.0,1.0,1.0,3.0,2.0,3.0,2.0,7.0,,10.0,58,,,1.0,,,,1.0,1.0,3.0,,3.0,4.0,,6.0,,,7.0,2.0,,1.0,,1.0,,1.0,,,2.0,,,,1.0,2.0,3.0,,3.0,1.0,1.0,,,,,,,,,3.0,7.0,,,,,,,3.0,26,1.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.6666666666666666,,,0.5,,0.375,0.5,,0.375,0.7,,,14.705882352941176,,0.3333333333333333,0.08333333333333333,,,,0.05263157894736842,,,,,,0.25,,,,,,,,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,,0.7,0.2857142857142857,0.2857142857142857,1.0,,,,1.0,,,,0.75,0.3333333333333333,0.7,0.2857142857142857,0.47185499999999997,0.34155,0.47233749999999997,,,,0.3,19.2,24.785714285714285,0.4642857142857143,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,2365.0,39,-10,79,77,34,49,14.0,156,4.0,10.0,3.0,4.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,,1.0,2.0,3.0,,,,9.0,18.0,2.0,4.0,8.0,32.0,92,3.0,6.0,,,6.0,3.0,5.0,,1.0,4.0,10.0,2.0,16.0,6.0,,6.0,3.0,2.0,2.0,4.0,,4.0,,1.0,,3.0,8.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,9.0,1.0,1.0,,2.0,,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,8.0,,,2.0,2.0,10.0,34,0.1111111111111111,0.16666666666666666,1.0,0.5,,0.5,0.5,0.5,0.6,0.5454545454545454,0.5,0.5,0.6153846153846154,0.5,0.625,0.18181818181818182,0.1111111111111111,0.2,30.208333333333336,0.6666666666666666,0.125,0.1,0.09090909090909091,0.25,0.13333333333333333,0.125,0.10416666666666667,0.07692307692307693,0.125,0.2,,,0.2222222222222222,0.5,0.45454545454545453,0.4,0.5,,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.09090909090909091,0.5,0.5,1.0,0.045454545454545456,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,,,0.3333333333333333,0.5,0.16666666666666666,,,0.6363636363636364,0.6666666666666666,0.4690863636363636,0.47394,0.45309166666666667,0.08333333333333333,0.1,0.1875,0.3125,5.311111111111112,25.975,0.43037974683544306,,,1.0,,1.0,,,,0.1111111111111111,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,False,
2074,1610612751,Jabari Smith,Jabari Smith,2074,NJN,200.0,3,-7,8,7,6,7,,15,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
