EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,Fg3aBlocked,Travels,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceTurnovers,PtsUnassisted3s,HeaveMakes,FTOffRebounds,BlockedAtRim,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,Technical Free Throw Trips,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,3SecondViolations,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,OffensiveGoaltends,DefensiveGoaltends
1498,1610612760,Antonio Daniels,Antonio Daniels,1498,SEA,11165.0,186,3,338,349,147,158,43.0,687,8.0,11.0,2.0,4.0,9.0,14.0,5.0,19.0,2.0,9.0,2.0,1.0,4.0,22.0,44,2.0,9.0,37.0,87.0,376,2.0,2.0,2.0,2.0,6.0,8.0,18.0,1.0,4.0,24.0,43.0,2.0,42.0,6.0,1.0,8.0,2.0,25.0,6.0,31.0,5.0,1.0,18.0,2.0,5.0,68.0,2.0,2.0,12.0,1.0,15.0,2.0,17.0,1.0,9.0,7.0,2.0,3.0,2.0,1.0,3.0,2.0,6.0,3.0,2.0,8,1.0,1.0,41.0,1.0,10.0,1.0,10.0,43.0,147,4.0,0.045454545454545456,0.045454545454545456,1.0,0.2222222222222222,0.25,0.25,0.5,1.0,0.4444444444444444,0.4716981132075472,0.5,0.4318181818181818,0.5958904109589042,0.6,0.6142857142857143,0.16981132075471697,20.466321243523318,0.5,0.05263157894736842,0.10344827586206896,0.019801980198019802,0.037037037037037035,0.08235294117647059,0.013888888888888888,0.02857142857142857,0.02564102564102564,0.13333333333333333,0.058823529411764705,0.11538461538461539,0.05,0.03571428571428571,0.20754716981132076,0.7272727272727273,0.7272727272727273,0.2641509433962264,0.6428571428571429,0.6428571428571429,0.1111111111111111,0.3584905660377358,0.2631578947368421,0.2631578947368421,0.16981132075471697,0.2222222222222222,0.2222222222222222,1.0,0.5,0.18181818181818182,0.5,0.18181818181818182,0.25,0.37735849056603776,0.25,0.4387951923076923,0.3908666666666667,0.42518809523809525,0.1746031746031746,0.18518518518518517,0.1111111111111111,0.06896551724137931,0.4942528735632184,10.720454545454544,27.633333333333336,0.4349112426035503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1504,1610612760,Danny Fortson,Danny Fortson,1504,SEA,4858.0,81,-17,152,161,66,70,22.0,313,7.0,14.0,3.0,7.0,1.0,2.0,,,,,,,,8.0,16,,,10.0,26.0,176,3.0,6.0,,1.0,7.0,3.0,7.0,,,6.0,12.0,10.0,6.0,,,,,,,,,,,,,,3.0,4.0,5.0,3.0,12.0,4.0,16.0,,3.0,1.0,2.0,1.0,,,9.0,1.0,10.0,3.0,5.0,32,6.0,9.0,13.0,,6.0,,1.0,12.0,66,6.0,0.625,0.8333333333333334,,,,,0.5,0.5,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5909090909090909,0.5833333333333334,0.6,,18.285714285714285,0.1,0.42857142857142855,0.10204081632653061,0.057692307692307696,0.16666666666666666,0.1232876712328767,0.05970149253731343,0.0625,0.045454545454545456,0.0625,0.1875,0.058823529411764705,0.17647058823529413,,0.875,0.5,1.0,0.125,0.5,1.0,1.0,,,,,,,,,1.0,0.42857142857142855,,,0.875,,0.49455,0.44079999999999997,0.4605714285714286,0.2857142857142857,0.2857142857142857,,0.2692307692307692,0.46153846153846156,1.7875,,0.4342105263157895,2.0,5.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.06666666666666667,0.07142857142857142,0.1,0.14285714285714285,0.5714285714285714,0.8333333333333334,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,5635.0,94,-10,169,178,82,76,24.0,347,4.0,6.0,1.0,2.0,4.0,5.0,1.0,6.0,2.0,5.0,,1.0,2.0,9.0,17,2.0,8.0,18.0,42.0,203,2.0,3.0,,2.0,6.0,2.0,4.0,1.0,5.0,16.0,23.0,4.0,14.0,6.0,,5.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,2.0,7.0,2.0,11.0,3.0,14.0,,1.0,1.0,,4.0,,3.0,1.0,1.0,5.0,3.0,5.0,10,1.0,,20.0,,4.0,,6.0,23.0,82,1.0,0.2222222222222222,0.2222222222222222,1.0,0.25,0.2,0.25,0.5294117647058824,0.6666666666666666,0.5,0.48,0.6666666666666666,0.3888888888888889,0.6,0.75,0.6388888888888888,0.32,20.408163265306122,0.8,0.25,0.14,0.018518518518518517,0.08,0.12,0.0379746835443038,,,0.1111111111111111,0.15384615384615385,0.14285714285714285,0.10526315789473684,,0.24,0.6666666666666666,0.6666666666666666,0.2,0.8,1.0,,0.24,0.16666666666666666,0.16666666666666666,0.2,0.4,0.4,1.0,,0.2222222222222222,0.5,0.2222222222222222,0.5,0.56,0.4,0.44002800000000003,0.4918333333333333,0.4487111111111111,0.13793103448275862,0.19047619047619047,,0.14285714285714285,0.5476190476190477,10.1,24.450000000000003,0.48520710059171596,1.0,2.0,,1.0,2.0,,1.0,1.0,1.0,0.058823529411764705,,0.2,0.08,0.07692307692307693,0.10526315789473684,,0.25,0.6666666666666666,0.5,3.0,3.0,1.0,1.0,1.0,0.125,0.3333333333333333,1.0,1.0,0.12,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,3978.0,66,-14,127,127,56,50,17.0,254,1.0,1.0,1.0,1.0,,,2.0,3.0,2.0,11.0,1.0,2.0,5.0,3.0,4,2.0,12.0,1.0,13.0,148,,,1.0,,,1.0,1.0,2.0,6.0,1.0,9.0,6.0,,6.0,,11.0,2.0,1.0,,1.0,,,,1.0,,2.0,1.0,3.0,6.0,1.0,10.0,1.0,11.0,,2.0,,2.0,4.0,,4.0,,,4.0,1.0,3.0,4,,,2.0,,,,1.0,9.0,56,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.75,,1.0,0.375,,0.5714285714285714,0.38235294117647056,,0.5625,0.75,14.583333333333334,1.0,0.25,0.13953488372093023,0.03125,0.12,0.1323529411764706,0.0196078431372549,,,,0.14285714285714285,0.20833333333333334,0.14285714285714285,,0.0625,1.0,1.0,,,,,0.1875,0.6666666666666666,0.6666666666666666,0.6875,0.18181818181818182,0.18181818181818182,1.0,1.0,0.14285714285714285,1.0,0.7142857142857143,0.4,0.8125,0.18181818181818182,0.503896875,0.5517,0.5342642857142856,,,,,0.6923076923076923,14.85,25.208333333333332,0.4409448818897638,,,,,,,,,,,,,,0.16666666666666666,,,1.0,,,1.0,1.0,,,,,,,1.0,0.0625,,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,13011.0,217,4,397,410,170,183,54.0,807,32.0,48.0,13.0,19.0,3.0,8.0,1.0,4.0,1.0,1.0,,1.0,1.0,36.0,60,1.0,1.0,17.0,92.0,441,7.0,13.0,,5.0,19.0,15.0,24.0,1.0,1.0,11.0,44.0,56.0,16.0,,1.0,-1.0,,5.0,,5.0,,,2.0,,3.0,10.0,17.0,9.0,19.0,5.0,33.0,22.0,55.0,,3.0,1.0,2.0,4.0,,3.0,2.0,1.0,6.0,2.0,24.0,40,1.0,2.0,27.0,,13.0,,3.0,44.0,170,1.0,0.7777777777777778,0.9655172413793104,,1.0,1.0,,0.6,0.5384615384615384,0.625,0.6147540983606558,0.5384615384615384,0.66,0.6388888888888888,0.5277777777777778,0.6285714285714286,0.01639344262295082,17.142857142857142,0.6666666666666666,0.22727272727272727,0.14285714285714285,0.13821138211382114,0.14516129032258066,0.14358974358974358,0.12209302325581395,0.1951219512195122,0.08888888888888889,0.08823529411764706,0.19047619047619047,0.14035087719298245,0.1702127659574468,,0.7868852459016393,0.6666666666666666,0.7804878048780488,0.13114754098360656,0.375,0.42857142857142855,1.0,0.06557377049180328,0.25,0.25,0.01639344262295082,1.0,1.0,,,0.76,0.6842105263157895,0.04,1.0,0.8032786885245902,,0.5278916666666666,0.5365363636363636,0.5263708333333332,0.18840579710144928,0.19117647058823528,,0.20652173913043478,0.4782608695652174,2.4649999999999994,68.2,0.4282115869017632,7.0,11.0,14.0,8.0,4.0,5.0,5.0,4.0,5.0,0.13333333333333333,0.14583333333333334,0.125,0.08163265306122448,0.13513513513513514,0.05128205128205128,0.06666666666666667,0.75,0.8461538461538461,0.6363636363636364,,,,,5.0,,,1.0,1.0,,,,3.0,3.0,1.0,1.0,1.0,2.0,0.1,0.2,,,,,,,,,,,,,,True,,,,,,,,,
2436,1610612760,Flip Murray,Flip Murray,2436,SEA,1917.0,32,-3,53,59,28,30,7.0,112,1.0,5.0,,3.0,1.0,3.0,,,,2.0,,,1.0,2.0,8,,2.0,1.0,5.0,61,1.0,1.0,,,2.0,1.0,6.0,,1.0,,2.0,,4.0,,,2.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,1.0,,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3,,,2.0,,1.0,,,2.0,28,1.0,,,,,,,0.25,1.0,0.16666666666666666,0.2,1.0,0.14285714285714285,0.22727272727272727,1.0,0.14285714285714285,0.2,21.666666666666668,0.5,,0.047619047619047616,0.05,,0.037037037037037035,0.04,,,,,0.2,,,0.5,0.2,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,,,,,0.2,,,,,0.42857142857142855,,0.14285714285714285,,0.7,,0.4575,0.5625,0.4238428571428572,0.09090909090909091,0.1111111111111111,,0.4,0.4,4.824999999999999,24.8,0.5283018867924528,1.0,1.0,2.0,2.0,,,1.0,,1.0,0.25,0.4,,,0.14285714285714285,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
2557,1610612760,Luke Ridnour,Luke Ridnour,2557,SEA,5961.0,99,13,180,184,62,68,28.0,364,2.0,4.0,1.0,2.0,6.0,13.0,3.0,11.0,,2.0,,,1.0,11.0,28,1.0,5.0,12.0,37.0,192,1.0,3.0,,2.0,4.0,3.0,7.0,1.0,3.0,8.0,17.0,2.0,20.0,3.0,,2.0,,9.0,3.0,12.0,3.0,,5.0,4.0,,27.0,,2.0,7.0,,9.0,1.0,10.0,,3.0,2.0,1.0,3.0,,2.0,1.0,1.0,4.0,1.0,6.0,6,,,13.0,,2.0,,4.0,17.0,62,,0.09090909090909091,0.09090909090909091,1.0,0.2,0.3333333333333333,0.2,0.39285714285714285,0.3333333333333333,0.42857142857142855,0.3787878787878788,0.3333333333333333,0.45,0.46153846153846156,0.5,0.6071428571428571,0.15151515151515152,20.57416267942584,0.75,,0.11666666666666667,,0.06896551724137931,0.10112359550561797,0.011904761904761904,,,0.1,0.1,0.15,0.041666666666666664,,0.12121212121212122,0.5,0.6666666666666666,0.3939393939393939,0.46153846153846156,0.46153846153846156,,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.06060606060606061,,,,,0.2,0.5,0.1,,0.2727272727272727,,0.4030742424242424,0.25045,0.42795500000000003,0.05714285714285714,0.06666666666666667,,0.10810810810810811,0.4594594594594595,11.760714285714286,24.160000000000004,0.34444444444444444,,,,1.0,1.0,,4.0,,4.0,0.03571428571428571,0.25,,0.05555555555555555,,0.07692307692307693,0.2,,,,3.0,2.0,,1.0,3.0,,,0.75,0.3333333333333333,0.09090909090909091,,0.2,1.0,,,,3.0,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,True,,,,,,,,,
951,1610612760,Ray Allen,Ray Allen,951,SEA,9419.0,157,14,293,296,129,138,39.0,589,13.0,16.0,7.0,7.0,2.0,7.0,9.0,20.0,11.0,29.0,3.0,2.0,12.0,24.0,43,12.0,33.0,13.0,97.0,318,2.0,2.0,4.0,2.0,6.0,8.0,15.0,2.0,12.0,10.0,32.0,12.0,36.0,18.0,1.0,28.0,11.0,8.0,1.0,9.0,,1.0,7.0,1.0,,19.0,2.0,6.0,6.0,1.0,13.0,5.0,18.0,1.0,6.0,5.0,1.0,7.0,2.0,2.0,3.0,5.0,10.0,6.0,5.0,10,,1.0,16.0,,5.0,,3.0,32.0,129,2.0,0.25,0.25,0.5,0.36363636363636365,0.16666666666666666,0.375,0.5581395348837209,1.0,0.5333333333333333,0.5526315789473685,0.3333333333333333,0.4074074074074074,0.5783132530120482,0.42857142857142855,0.4696969696969697,0.4342105263157895,27.761194029850746,0.7,0.05263157894736842,0.06382978723404255,0.02564102564102564,0.12244897959183673,0.08391608391608392,0.0423728813559322,,0.037037037037037035,,0.1724137931034483,0.022222222222222223,0.16216216216216217,0.02857142857142857,0.21052631578947367,0.8125,0.8125,0.09210526315789473,0.2857142857142857,0.3333333333333333,0.5,0.2631578947368421,0.45,0.47368421052631576,0.3815789473684211,0.3793103448275862,0.39285714285714285,0.45454545454545453,0.5,0.25925925925925924,1.0,0.4444444444444444,0.16666666666666666,0.6447368421052632,0.39285714285714285,0.47461733333333334,0.5283499999999999,0.46637115384615385,0.0625,0.10638297872340426,,0.061855670103092786,0.32989690721649484,10.265116279069769,26.393939393939394,0.4402730375426621,1.0,1.0,,2.0,3.0,1.0,1.0,,1.0,0.046511627906976744,,0.14285714285714285,0.075,0.038461538461538464,0.03225806451612903,,0.07692307692307693,0.16666666666666666,1.0,4.0,,1.0,,1.0,0.030303030303030304,,1.0,0.4444444444444444,0.05263157894736842,,,,18.0,,,1.0,,,0.2222222222222222,1.0,,1.0,,0.25,0.25,1.0,,1.0,0.05,0.034482758620689655,0.16666666666666666,,True,,,,,,,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,4418.0,74,6,135,141,67,77,19.0,276,3.0,5.0,3.0,4.0,3.0,5.0,,3.0,,3.0,,,2.0,6.0,13,1.0,5.0,3.0,18.0,140,2.0,3.0,,,4.0,3.0,7.0,1.0,4.0,,9.0,2.0,10.0,3.0,,3.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,3.0,1.0,3.0,1.0,5.0,4.0,9.0,1.0,6.0,4.0,2.0,1.0,,1.0,3.0,,4.0,2.0,4.0,9,,2.0,5.0,,3.0,,,9.0,67,1.0,0.16666666666666666,0.25,1.0,0.2,0.25,0.2,0.46153846153846156,0.6666666666666666,0.42857142857142855,0.4166666666666667,0.6666666666666666,0.4090909090909091,0.45,0.6666666666666666,0.4090909090909091,0.2777777777777778,15.483870967741934,0.25,0.1111111111111111,0.06382978723404255,0.06382978723404255,0.06666666666666667,0.06451612903225806,0.05084745762711865,0.0625,0.07692307692307693,,0.09090909090909091,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.6,0.75,0.2777777777777778,0.6,0.6,0.3333333333333333,0.16666666666666666,,,0.16666666666666666,,,,,0.36363636363636365,0.75,0.18181818181818182,,0.5555555555555556,,0.47699722222222224,0.5320999999999999,0.5140863636363636,0.15,0.2,,0.2222222222222222,0.5,6.2846153846153845,24.020000000000003,0.4962962962962963,1.0,1.0,4.0,1.0,,1.0,,,,0.07692307692307693,0.2,,,0.05555555555555555,,,,0.3333333333333333,1.0,2.0,2.0,,,,,,,,0.1111111111111111,,0.18181818181818182,,,,1.0,,,0.16666666666666666,,1.0,1.0,,,0.5,0.5,1.0,0.5,,,,,,True,,,,,,,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,3064.0,51,21,92,96,26,40,12.0,188,2.0,3.0,,1.0,4.0,12.0,,1.0,,,,,,6.0,16,,,7.0,19.0,97,,1.0,,4.0,4.0,,4.0,,,4.0,4.0,8.0,4.0,,,,,,,,,,,,,,2.0,2.0,6.0,1.0,9.0,5.0,14.0,1.0,,,,,1.0,,4.0,,4.0,2.0,4.0,10,1.0,3.0,7.0,,2.0,,2.0,4.0,26,2.0,0.6666666666666666,0.6666666666666666,,,,,0.375,,,0.375,,,0.5,0.6666666666666666,0.3333333333333333,,21.49532710280374,,0.2,0.17142857142857143,0.07142857142857142,0.2,0.17777777777777778,0.11363636363636363,0.1111111111111111,,0.14285714285714285,0.14285714285714285,0.19047619047619047,,0.1111111111111111,0.1875,0.6666666666666666,0.6666666666666666,0.75,0.3333333333333333,0.36363636363636365,0.5,0.0625,,,,,,,,0.25,,,,0.1875,,0.40611875,0.4484,0.41037500000000005,0.11764705882352941,0.11764705882352941,,0.21052631578947367,0.21052631578947367,5.9125,,0.2826086956521739,,,,1.0,3.0,1.0,2.0,,2.0,0.0625,,0.08333333333333333,0.1875,0.09090909090909091,0.23076923076923078,0.5,1.0,,,,,,,1.0,,,0.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,,True,,,,,,,,,
