EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,FTDefRebounds,DefFTReboundPct,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,RecoveredBlocks,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,Corner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,PenaltyFg3Pct,Corner3Frequency,PenaltyArc3Accuracy,LostBallTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,HeaveAttempts,on,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,LostBallSteals,StepOutOfBoundsTurnovers,BlockedCorner3,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,2278.0,38,-12.0,78,75,35.0,38,9.0,153,2.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,10.0,1.0,2.0,8.0,89,1.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,5,3.0,8,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,35.0,0.3333333333333333,0.5,0.3,0.25,1.0,0.2727272727272727,0.25,0.5,0.3333333333333333,0.25,0.6666666666666666,0.09090909090909091,15.730337078651685,0.5,0.14814814814814814,0.037037037037037035,0.09090909090909091,0.13333333333333333,0.13157894736842105,0.07142857142857142,0.125,0.14285714285714285,0.07692307692307693,0.3333333333333333,0.18181818181818182,0.5,0.125,0.45454545454545453,0.4,0.4,0.5,0.18181818181818182,0.5,0.5,0.2727272727272727,0.09090909090909091,0.75,0.3333333333333333,0.5,1.0,0.5,0.5454545454545454,0.48252727272727275,0.5245666666666667,0.51895,0.25,0.5,8.180000000000001,27.2,0.44871794871794873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,2486.0,41,-15.0,79,81,36.0,30,11.0,160,,1.0,,,,,3.0,4.0,8.0,3.0,2.0,9.0,13.0,3.0,7.0,28.0,93,1.0,1.0,2.0,2.0,4.0,2.0,6.0,10.0,8.0,10.0,,3.0,4.0,4.0,,8.0,,,2.0,6.0,8,,8,,1.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,8.0,2.0,10.0,36.0,0.4444444444444444,0.4444444444444444,0.6923076923076923,1.0,0.5,0.65625,1.0,0.3333333333333333,0.7368421052631579,1.0,0.5555555555555556,0.1875,24.175824175824175,0.3333333333333333,0.17142857142857143,,0.18181818181818182,,0.17391304347826086,,,,0.06666666666666667,0.2857142857142857,0.23076923076923078,,,0.0625,,,,0.25,0.75,0.75,0.5,0.1875,,,,,0.3333333333333333,0.25,0.42956875,0.3654,0.4457333333333333,0.07142857142857142,0.35714285714285715,14.261538461538464,26.400000000000002,0.45569620253164556,6.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.15384615384615385,1.0,0.125,0.2,0.6666666666666666,0.75,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.17647058823529413,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,139.0,2,1.0,5,5,,5,,10,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,1,,1,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,3619.0,60,-27.0,121,122,62.0,57,15.0,243,2.0,6.0,,,,2.0,2.0,5.0,2.0,,,5.0,13.0,,5.0,15.0,144,,1.0,3.0,1.0,4.0,,3.0,5.0,6.0,4.0,,,2.0,3.0,,7.0,,3.0,2.0,7.0,11,4.0,15,,,,2.0,2.0,1.0,1.0,5.0,1.0,9.0,,5.0,62.0,0.6,0.6,0.38461538461538464,,0.25,0.38461538461538464,,0.25,0.4411764705882353,0.375,0.35714285714285715,,13.66906474820144,,0.14893617021276595,0.06666666666666667,0.125,,0.14285714285714285,0.046875,0.06666666666666667,,0.23809523809523808,0.1111111111111111,0.058823529411764705,,,0.46153846153846156,0.3333333333333333,0.4,0.5,0.38461538461538464,0.4,0.5,0.15384615384615385,,,,0.5,,,0.46153846153846156,0.4717076923076924,0.3728,0.49215,0.2,0.3333333333333333,5.915384615384616,,0.512396694214876,1.0,,,,,3.0,1.0,1.0,,,,2.0,1.0,5.0,2.0,2.0,2.0,1.0,,,,0.23076923076923078,0.16666666666666666,0.5,0.15384615384615385,0.5,0.5,1.0,1.0,,,,,0.29411764705882354,0.29411764705882354,2.0,0.6666666666666666,3.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.10526315789473684,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,3454.0,58,-16.0,118,116,61.0,56,15.0,234,3.0,7.0,,,2.0,6.0,,3.0,8.0,11.0,6.0,7.0,18.0,12.0,10.0,30.0,133,,1.0,,3.0,10.0,6.0,7.0,16.0,10.0,4.0,,11.0,5.0,6.0,,13.0,,1.0,1.0,6.0,7,1.0,8,,1.0,1.0,5.0,6.0,4.0,,3.0,3.0,10.0,2.0,16.0,61.0,0.7142857142857143,0.7142857142857143,0.3888888888888889,,0.3,0.3333333333333333,,0.28125,0.42424242424242425,,0.4166666666666667,0.4,28.676470588235293,0.16666666666666666,0.1276595744680851,0.022727272727272728,0.06666666666666667,,0.11290322580645161,0.016129032258064516,0.06666666666666667,,0.047619047619047616,0.1111111111111111,0.23529411764705882,,,0.23333333333333334,0.42857142857142855,0.6,0.3333333333333333,0.1,,,0.26666666666666666,0.36666666666666664,,,0.375,0.3333333333333333,0.375,0.6333333333333333,0.47914166666666674,0.3475,0.49304999999999993,,0.5333333333333333,9.88888888888889,25.700000000000003,0.5169491525423728,4.0,2.0,2.0,,2.0,2.0,3.0,2.0,,,,,2.0,3.0,1.0,1.0,2.0,,,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.2857142857142857,,0.07692307692307693,,0.5,0.5,1.0,0.18181818181818182,0.18181818181818182,,0.18181818181818182,0.0967741935483871,0.15789473684210525,,,,1.0,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.16666666666666666,0.03333333333333333,0.16666666666666666,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,1903.0,32,-26.0,65,67,39.0,36,9.0,132,2.0,2.0,,,,,,2.0,1.0,,,3.0,5.0,,4.0,10.0,82,,,1.0,1.0,3.0,,2.0,4.0,6.0,,,,,,,,,,4.0,1.0,5,,5,,1.0,,,1.0,,2.0,3.0,,8.0,3.0,4.0,39.0,1.0,1.0,0.6,,0.3333333333333333,0.6,,0.3333333333333333,0.5555555555555556,0.5,0.3333333333333333,,13.157894736842104,1.0,0.045454545454545456,,0.4444444444444444,,0.16129032258064516,,,,0.1,,,,,0.4,1.0,1.0,1.0,0.4,,,0.2,,,,,,,0.4,0.44370000000000004,,0.37873333333333337,0.1,0.4,7.4799999999999995,,0.6,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,0.5,,1.0,1.0,1.0,,,,,0.16666666666666666,0.16666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,935.0,16,-12.0,30,29,12.0,6,5.0,59,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,5.0,,1.0,5.0,38,2.0,2.0,4.0,1.0,3.0,,1.0,3.0,2.0,2.0,2.0,,,,,,,2.0,1.0,,1,2.0,3,,,,,,,1.0,1.0,,2.0,1.0,3.0,12.0,0.5,1.0,0.4,1.0,0.3333333333333333,0.4,1.0,0.3333333333333333,0.4166666666666667,1.0,0.375,,16.666666666666668,,,0.125,0.25,,0.07692307692307693,0.10526315789473684,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,,,0.2,,1.0,1.0,0.3333333333333333,1.0,,0.6,0.47931999999999997,0.53025,0.40663333333333335,0.8,0.6,4.34,,0.4,,,,,,1.0,,,,,,,,,2.0,1.0,2.0,,,,,0.2,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,2233.0,37,-25.0,75,77,47.0,38,9.0,152,1.0,2.0,,,1.0,1.0,,,11.0,9.0,6.0,4.0,13.0,9.0,4.0,18.0,91,,2.0,,3.0,6.0,6.0,2.0,11.0,,8.0,,9.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,3,2.0,5,,2.0,1.0,,2.0,1.0,,3.0,,4.0,,11.0,47.0,,,0.3076923076923077,,0.5,0.3181818181818182,,0.375,0.375,,0.4230769230769231,0.4090909090909091,30.232558139534884,1.0,0.06451612903225806,0.037037037037037035,0.1,0.07142857142857142,0.07317073170731707,0.04878048780487805,,0.07692307692307693,0.125,,,,,0.09090909090909091,0.5,0.5,,,,,0.5,0.4090909090909091,,,0.08333333333333333,1.0,0.5,0.5,0.4498,0.36235,0.4632416666666666,,0.6111111111111112,15.384615384615385,25.711111111111112,0.6266666666666667,3.0,2.0,2.0,6.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,2.0,,,,,1.0,0.2222222222222222,0.2222222222222222,0.15384615384615385,,0.18181818181818182,0.14285714285714285,,0.2727272727272727,0.3333333333333333,,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,0.08333333333333333,0.13333333333333333,,,,,,,,,,,0.07142857142857142,,,1.0,1.0,,,,,,,0.16666666666666666,,0.16666666666666666,1.0,,,,,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,554.0,9,-3.0,17,19,12.0,11,1.0,36,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,3.0,24,,,,,,,1.0,1.0,2.0,,,,1.0,2.0,,5.0,,,,1.0,1,,1,,,,,,,,,,2.0,1.0,1.0,12.0,1.0,1.0,1.0,,,1.0,,,0.75,,0.5,,10.526315789473685,,0.14285714285714285,,,,0.1111111111111111,,,,,0.25,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.4903,,,,0.3333333333333333,,,0.7058823529411765,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1610612764,Anthony Peeler,Anthony Peeler,324,WAS,494.0,8,,17,19,6.0,8,1.0,36,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,20,,,,,,1.0,,,,,,,1.0,1.0,,2.0,,,,1.0,1,,1,,,,,,,1.0,2.0,,,,,6.0,,,,,,,,,,,,0.5,11.11111111111111,,0.14285714285714285,,,,0.1111111111111111,,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,1.0,1.0,0.7328,,,,,,41.6,0.35294117647058826,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
