EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,HeaveMakes,HeaveAttempts,Fg3aBlocked,Corner3Assists,2pt And 1 Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,Clear Path Fouls,3SecondViolations,on
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,3497.0,58.0,-24.0,108.0,105,14.0,21.0,13.0,213,1.0,8.0,1.0,3.0,1.0,2.0,7.0,2.0,17.0,5.0,9.0,116,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,1.0,2.0,1.0,4.0,5.0,3.0,8.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,9.0,3.0,2.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,14.0,1.0,0.5,1.0,0.11764705882352941,0.3333333333333333,0.11764705882352941,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.5,0.4117647058823529,0.75,0.14285714285714285,21.951219512195124,0.3333333333333333,0.12121212121212122,0.044444444444444446,0.08333333333333333,0.07142857142857142,0.1111111111111111,0.05084745762711865,0.05,0.05,0.125,0.2,0.09090909090909091,0.11764705882352941,0.16666666666666666,1.0,0.47058823529411764,0.125,0.5,0.11764705882352941,0.5,0.5,1.0,0.4117647058823529,1.0,0.3333333333333333,0.47058823529411764,0.4687235294117647,0.53345,0.3914,0.19047619047619047,0.19047619047619047,0.2222222222222222,0.2222222222222222,8.270588235294117,0.12962962962962962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
185,1610612755,Chris Webber,Chris Webber,185,PHI,11040.0,184.0,-37.0,340.0,340,51.0,91.0,38.0,680,10.0,19.0,5.0,7.0,3.0,14.0,48.0,34.0,81.0,12.0,95.0,379,7.0,12.0,17.0,8.0,7.0,11.0,50.0,18.0,10.0,5.0,1.0,10.0,5.0,9.0,16.0,12.0,28.0,6.0,3.0,7.0,5.0,4.0,,2.0,,11.0,2.0,11.0,20.0,1.0,3.0,16.0,,6.0,1.0,,1.0,,11.0,51.0,1.0,0.7352941176470589,0.8620689655172413,0.41975308641975306,0.5833333333333334,0.4368421052631579,0.5833333333333334,0.46116504854368934,0.6071428571428571,0.34375,0.06172839506172839,0.15789473684210525,0.020833333333333332,29.61038961038961,0.6363636363636364,0.08411214953271028,0.08064516129032258,0.13157894736842105,0.023255813953488372,0.09655172413793103,0.0658682634730539,0.13157894736842105,0.031746031746031744,0.03571428571428571,0.06451612903225806,0.05714285714285714,0.12195121951219512,0.14814814814814814,,0.2,0.5263157894736842,0.625,0.14736842105263157,0.21428571428571427,0.23076923076923078,,0.5052631578947369,0.5833333333333334,0.7142857142857143,0.3473684210526316,0.43296052631578946,0.5070999999999999,0.39,0.0594059405940594,0.06896551724137931,0.17894736842105263,0.11578947368421053,11.876543209876544,0.15,21.0,1.0,2.0,4.0,12.0,3.0,5.0,14.0,3.0,2.0,3.0,15.0,12.0,4.0,10.0,4.0,14.0,4.0,8.0,2.0,32.0,1.0,2.0,5.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.35714285714285715,0.35714285714285715,0.25,0.18181818181818182,0.14736842105263157,0.07142857142857142,0.4,0.1,0.13043478260869565,0.09090909090909091,0.09803921568627451,0.5,0.4375,0.44680851063829785,0.9523809523809523,0.021052631578947368,0.5,0.5,1.0,0.12631578947368421,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2727272727272727,0.3333333333333333,25.442857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,4952.0,83.0,-31.0,154.0,156,20.0,47.0,20.0,310,2.0,2.0,,,,1.0,1.0,2.0,4.0,,7.0,157,,,,,,3.0,4.0,,,,,1.0,3.0,8.0,11.0,1.0,12.0,4.0,4.0,,,1.0,,,,1.0,,3.0,9.0,,,,,,,,,,3.0,20.0,1.0,1.0,1.0,0.5,,0.5,,0.5,,1.5,,,,4.571428571428571,,0.16,0.015625,0.16666666666666666,,0.16176470588235295,0.012048192771084338,0.043478260869565216,,,0.09090909090909091,0.21428571428571427,0.16,0.08333333333333333,,0.2857142857142857,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,,,0.7142857142857143,0.5581642857142858,,0.52185,,,,0.42857142857142855,7.5,0.12987012987012986,,1.0,3.0,,,,1.0,3.0,,,1.0,3.0,,,5.0,,5.0,,3.0,2.0,10.0,,,,,1.0,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,1.5,0.42857142857142855,,,,,0.3333333333333333,,1.0,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,23.433333333333337,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,8282.0,138.0,-26.0,259.0,256,40.0,54.0,26.0,515,,,,,,,4.0,1.0,4.0,1.0,24.0,293,,1.0,4.0,,,,2.0,,,,2.0,1.0,1.0,6.0,8.0,3.0,11.0,2.0,1.0,3.0,3.0,5.0,,,,8.0,,7.0,18.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,40.0,3.0,1.0,1.0,0.25,,0.42592592592592593,0.375,0.42592592592592593,0.375,,,,,12.068965517241379,0.375,0.07317073170731707,0.011111111111111112,0.03125,0.05714285714285714,0.06140350877192982,0.024,,,0.045454545454545456,0.125,,0.08823529411764706,0.047619047619047616,1.0,,,,,,,,0.14814814814814814,,,0.8518518518518519,0.497624074074074,0.57185,0.3648375,,,0.16666666666666666,,18.05,0.15444015444015444,1.0,,6.0,7.0,17.0,3.0,7.0,23.0,1.0,,4.0,18.0,17.0,7.0,6.0,2.0,8.0,2.0,3.0,2.0,18.0,,1.0,1.0,1.0,2.0,1.0,,,,,0.8571428571428571,0.30434782608695654,0.30434782608695654,,,0.8518518518518519,,0.3333333333333333,,0.1,,0.05555555555555555,,0.25,0.25,1.0,0.2222222222222222,,,,0.6296296296296297,0.4117647058823529,0.4117647058823529,0.8571428571428571,,0.75,0.4117647058823529,25.430434782608696,,1.0,,,0.25,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,0.3333333333333333,0.07692307692307693,0.25,0.5,0.5,,,,,,,,,,,,,,,,,True
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,14284.0,238.0,-47.0,433.0,437,61.0,109.0,50.0,870,21.0,42.0,,,10.0,17.0,38.0,47.0,97.0,26.0,156.0,479,2.0,5.0,8.0,11.0,4.0,17.0,18.0,76.0,,11.0,,,3.0,8.0,11.0,,11.0,10.0,8.0,11.0,8.0,10.0,3.0,3.0,1.0,21.0,1.0,4.0,12.0,,3.0,29.0,2.0,14.0,2.0,1.0,2.0,1.0,17.0,61.0,2.0,0.19148936170212766,0.19148936170212766,0.4845360824742268,0.4,0.5158730158730159,0.5833333333333334,0.5579710144927537,0.5833333333333334,0.4722222222222222,0.1134020618556701,0.19047619047619047,0.02631578947368421,32.31707317073171,0.5238095238095238,0.05673758865248227,,0.057692307692307696,,0.05699481865284974,,,,,0.05263157894736842,0.022727272727272728,0.0847457627118644,0.06060606060606061,0.5,0.3333333333333333,0.5,0.6176470588235294,0.1349206349206349,0.5882352941176471,0.6666666666666666,0.2,0.30158730158730157,,,0.5634920634920635,0.49208399999999997,0.37204,0.48138437500000003,0.10218978102189781,0.12962962962962962,0.05128205128205128,0.10897435897435898,8.730927835051547,0.14087759815242495,16.0,,5.0,12.0,24.0,3.0,12.0,29.0,1.0,5.0,5.0,18.0,22.0,11.0,36.0,14.0,50.0,8.0,16.0,18.0,114.0,,,,2.0,2.0,1.0,1.0,,,,0.5,0.41379310344827586,0.39285714285714285,0.45454545454545453,0.40625,0.23015873015873015,0.11764705882352941,,,,0.05263157894736842,,0.23809523809523808,0.42105263157894735,0.43243243243243246,0.125,0.03968253968253968,,,,0.19047619047619047,0.5,0.5217391304347826,0.5,,0.1875,0.5,26.19655172413793,,2.0,1.0,0.2,0.125,,,1.0,1.0,1.0,1.0,18.0,2.0,1.0,1.0,,,0.16666666666666666,1.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,0.034482758620689655,0.041666666666666664,0.3125,0.4,0.3333333333333333,,,True
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,11439.0,191.0,-26.0,345.0,351,41.0,87.0,40.0,696,12.0,19.0,3.0,6.0,1.0,5.0,9.0,16.0,33.0,6.0,47.0,384,3.0,7.0,6.0,1.0,3.0,5.0,20.0,12.0,4.0,3.0,2.0,6.0,7.0,8.0,15.0,8.0,23.0,14.0,10.0,2.0,2.0,3.0,1.0,,,5.0,2.0,6.0,12.0,1.0,,12.0,,5.0,5.0,2.0,5.0,3.0,5.0,41.0,2.0,0.625,0.7142857142857143,0.48484848484848486,0.42857142857142855,0.4880952380952381,0.42857142857142855,0.4895833333333333,0.42857142857142855,0.625,0.09090909090909091,0.15789473684210525,,13.486005089058523,0.4,0.07272727272727272,0.048,0.17073170731707318,0.043478260869565216,0.09933774834437085,0.04678362573099415,0.04878048780487805,0.03333333333333333,0.07142857142857142,0.06666666666666667,0.08571428571428572,0.06666666666666667,0.19230769230769232,0.6,0.4523809523809524,0.631578947368421,0.75,0.11904761904761904,0.2,0.2,,0.21428571428571427,0.8571428571428571,0.5,0.6666666666666666,0.5168130952380953,0.49800000000000005,0.65635,0.10638297872340426,0.13157894736842105,0.1276595744680851,0.10638297872340426,6.172727272727272,0.11884057971014493,3.0,3.0,7.0,,2.0,,3.0,9.0,,1.0,1.0,9.0,2.0,,9.0,5.0,14.0,5.0,3.0,5.0,33.0,,,1.0,4.0,2.0,,1.0,2.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.21428571428571427,,,,0.08333333333333333,0.13333333333333333,0.05,0.5833333333333334,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.42857142857142855,0.42857142857142855,1.0,0.047619047619047616,,,,0.3333333333333333,,,23.988888888888887,,1.0,,,0.5,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,0.5,1.0,,1.0,,True
2584,1610612755,Willie Green,Willie Green,2584,PHI,3542.0,59.0,-11.0,97.0,102,20.0,31.0,12.0,199,1.0,2.0,,,,1.0,5.0,5.0,8.0,3.0,16.0,112,,,1.0,2.0,3.0,5.0,2.0,8.0,,,1.0,2.0,2.0,3.0,5.0,3.0,8.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,5.0,,,4.0,,1.0,,,,,5.0,20.0,1.0,0.2,0.2,0.625,,0.4642857142857143,,0.5,0.5,0.5,,,,15.315315315315313,1.0,0.07692307692307693,0.0625,0.16666666666666666,0.07142857142857142,0.09803921568627451,0.06521739130434782,0.2222222222222222,,,0.08333333333333333,0.14285714285714285,,0.2857142857142857,,0.14285714285714285,0.5,0.5,0.07142857142857142,,,,0.35714285714285715,,,0.5714285714285714,0.4781192307692308,,0.3937,0.06666666666666667,0.1111111111111111,0.0625,0.3125,11.112499999999999,0.20618556701030927,4.0,1.0,5.0,,1.0,,1.0,6.0,1.0,1.0,1.0,3.0,,,2.0,,2.0,,,2.0,4.0,,,2.0,,,1.0,1.0,,,,1.0,0.16666666666666666,0.2,0.5,0.3333333333333333,0.42857142857142855,,,,,,0.2857142857142857,1.0,0.8,0.8,,0.35714285714285715,0.2,0.2,1.0,0.07142857142857142,,,,,,,31.95,,1.0,,,0.3333333333333333,,,,,,,,,,,0.14285714285714285,,,,,,,,1.0,,,,,,,,,,,,True
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,11365.0,189.0,-35.0,342.0,348,39.0,79.0,42.0,690,19.0,28.0,6.0,9.0,2.0,6.0,12.0,26.0,46.0,6.0,58.0,384,7.0,13.0,14.0,3.0,,6.0,38.0,14.0,8.0,4.0,4.0,14.0,7.0,35.0,45.0,18.0,63.0,2.0,1.0,5.0,1.0,4.0,,4.0,,9.0,,7.0,18.0,4.0,1.0,15.0,,7.0,7.0,,7.0,7.0,6.0,39.0,3.0,0.7307692307692307,0.8636363636363636,0.5652173913043478,0.5384615384615384,0.5652173913043478,0.5384615384615384,0.5471698113207547,0.5384615384615384,0.6,0.08695652173913043,0.07142857142857142,0.08333333333333333,15.776081424936386,0.5555555555555556,0.3153153153153153,0.10687022900763359,0.16666666666666666,0.08695652173913043,0.27450980392156865,0.1016949152542373,0.16279069767441862,0.08064516129032258,0.10714285714285714,0.22580645161290322,0.40625,0.3125,0.23076923076923078,1.0,0.6086956521739131,0.6785714285714286,0.7307692307692307,0.13043478260869565,0.3333333333333333,0.4,1.0,0.2608695652173913,0.6923076923076923,0.6666666666666666,0.6086956521739131,0.4938521739130434,0.5232,0.47259999999999996,0.1346153846153846,0.1346153846153846,0.2413793103448276,0.10344827586206896,5.767391304347826,0.11403508771929824,5.0,,,,,,,,,3.0,,,,,2.0,,2.0,,1.0,,4.0,,3.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,,,,1.0,1.0,,0.16666666666666666,0.42857142857142855,,0.07692307692307693,0.0625,0.0625,0.6842105263157895,0.4166666666666667,0.45454545454545453,0.8,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,0.05555555555555555,,,,2.0,2.0,,,,,,1.0,3.0,,,0.6666666666666666,1.0,,,2.0,True
915,1610612755,Rodney Rogers,Rodney Rogers,915,PHI,2934.0,49.0,2.0,85.0,87,17.0,26.0,9.0,172,2.0,3.0,1.0,1.0,,,2.0,3.0,5.0,5.0,20.0,89,2.0,2.0,4.0,1.0,2.0,5.0,6.0,,,,,,2.0,2.0,4.0,,4.0,,,1.0,,,,1.0,,1.0,,3.0,3.0,,,7.0,,3.0,2.0,,2.0,2.0,5.0,17.0,,1.0,1.0,0.6,1.0,0.5769230769230769,1.0,0.625,1.0,0.8333333333333334,,,,17.708333333333336,1.0,0.06451612903225806,,0.16666666666666666,,0.09302325581395349,,,,,,0.09090909090909091,0.08333333333333333,0.14285714285714285,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,,,,,0.15384615384615385,0.5,1.0,0.8461538461538461,0.4800153846153846,0.4384,0.3844,0.2,0.42857142857142855,0.2,0.25,7.540000000000001,0.2,1.0,,,3.0,8.0,1.0,3.0,8.0,,,1.0,9.0,8.0,3.0,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,1.0,,,1.0,0.375,0.375,,0.75,0.6153846153846154,,,,,0.2,,1.0,0.5,0.5,1.0,,,,,0.6153846153846154,0.375,0.375,1.0,1.0,0.5,0.375,25.575,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,True
2668,1610612755,Josh Davis,Josh Davis,2668,PHI,85.0,1.0,,2.0,3,2.0,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
