EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,FtPoints,PtsAssisted2s,AtRimAssists,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,FTDefRebounds,Travels,PenaltyTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,DefFTReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,LongMidRangePctAssisted,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,on,Corner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,SecondChanceTurnovers,HeaveAttempts,LostBallTurnovers,Loose Ball Fouls,OffensiveGoaltends,OffCorner3ReboundPct
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,849.0,14,-16.0,28,29,19,15.0,3,57,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,42,2.0,5.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,19,0.3333333333333333,0.4,0.2857142857142857,0.4,0.2857142857142857,0.4,0.14285714285714285,0.16666666666666666,0.5,21.875,0.16666666666666666,0.09090909090909091,0.3333333333333333,0.2222222222222222,0.07142857142857142,0.3333333333333333,0.5,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,0.14285714285714285,0.4,0.42857142857142855,0.47712857142857146,0.47272,1.0,10.049999999999999,25.4,0.6785714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,762.0,13,,23,23,5,,1,46,2.0,,,1.0,,2.0,,2.0,5.0,,6.0,22,,1.0,,2.0,,,2.0,1.0,3.0,1.0,,1.0,7.0,,2.0,1.0,3.0,,3.0,2.0,,,5,0.4,,0.4,,0.5,,,,,28.0,0.1,,0.4,0.2,,,,,0.4,0.2,,,0.4,,,,,0.4,0.5062,0.4271,,9.92,,0.21739130434782608,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,2325.0,39,-4.0,68,71,30,16.0,10,139,3.0,1.0,,,,1.0,6.0,2.0,4.0,8.0,22.0,90,1.0,1.0,13.0,2.0,6.0,,1.0,,1.0,,1.0,,2.0,,2.0,,3.0,,3.0,1.0,,13.0,30,0.5,1.0,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.7222222222222222,0.6666666666666666,,,19.753086419753085,,,0.18181818181818182,0.07142857142857142,,,,,0.25,,,,0.08333333333333333,,,0.5,0.16666666666666666,0.9166666666666666,0.49818749999999995,0.541875,0.5909090909090909,4.375,24.5,0.4411764705882353,2.0,6.0,2.0,,1.0,1.0,1.0,5.0,,7.0,3.0,,,,0.5,0.5,,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,0.5,1.0,2.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,5.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.16666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,2923.0,49,-9.0,89,91,44,30.0,12,180,12.0,7.0,3.0,4.0,2.0,4.0,,12.0,20.0,,28.0,113,8.0,12.0,20.0,16.0,,1.0,1.0,,1.0,,1.0,,2.0,5.0,3.0,4.0,7.0,7.0,14.0,1.0,1.0,20.0,44,0.6,0.6666666666666666,0.6,0.6666666666666666,0.6086956521739131,0.7142857142857143,,0.05,0.08333333333333333,24.038461538461537,0.18181818181818182,0.16129032258064516,0.21428571428571427,0.19444444444444445,0.16279069767441862,0.25,0.1111111111111111,0.3333333333333333,0.6,0.2,0.75,0.75,0.2,0.5,0.5,,0.5833333333333334,0.6,0.5216149999999999,0.5298999999999999,0.7142857142857143,4.54,,0.4943820224719101,7.0,4.0,8.0,,,1.0,2.0,3.0,,7.0,3.0,,,,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.125,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.13636363636363635,0.13636363636363635,4.0,,,,,,,1.0,9.0,,,4.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,0.5625,,,,,,0.5714285714285714,,,,,0.32142857142857145,4.0,6.0,4.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.14285714285714285,0.14285714285714285,0.6666666666666666,1.0,0.6666666666666666,0.25,0.65554,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,894.0,15,-9.0,26,28,21,8.0,3,54,,,,,1.0,1.0,,1.0,1.0,,4.0,42,1.0,1.0,4.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,4.0,21,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.8965517241379315,0.14285714285714285,,,0.125,,,0.5,,,,,,1.0,1.0,1.0,,,,0.3425,0.3425,1.0,20.8,,0.8076923076923077,,2.0,2.0,,,,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,1078.0,18,-14.0,32,33,21,14.0,6,65,,,,,1.0,2.0,1.0,1.0,2.0,2.0,4.0,45,1.0,1.0,4.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,,1.0,,1.0,,,4.0,21,0.5,1.0,0.25,0.5,0.4,0.6666666666666666,0.5,,,17.94871794871795,,,0.25,0.07692307692307693,,,,,,,,,0.5,0.5,0.5,0.25,,0.5,0.47511250000000005,0.438275,1.0,19.65,23.75,0.65625,,2.0,2.0,1.0,,,2.0,,,2.0,,,,,1.0,1.0,,0.5,,,,,,,1.0,,,,1.0,,,,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,0.25,,,,,,0.5,,,,,,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,659.0,11,-16.0,21,22,2,4.0,2,43,2.0,,,1.0,,1.0,,1.0,4.0,,2.0,32,,,,2.0,,1.0,,,,,,,,2.0,1.0,,1.0,2.0,3.0,1.0,,,2,0.25,,0.25,,0.25,,,0.25,,20.833333333333336,,0.2857142857142857,0.25,0.125,0.2,,,0.3333333333333333,0.5,0.25,,,0.25,,,,,0.5,0.457625,,,6.875,,0.09523809523809523,1.0,,,,1.0,,1.0,3.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,0.5,,,,,1.0,,,0.5916,,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,1522.0,25,7.0,49,49,32,30.0,7,98,3.0,1.0,1.0,2.0,,1.0,3.0,2.0,6.0,3.0,11.0,62,,3.0,7.0,4.0,3.0,1.0,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,7.0,32,0.3333333333333333,,0.5555555555555556,0.5,0.55,0.5,0.3333333333333333,0.16666666666666666,,21.05263157894737,0.2857142857142857,0.06666666666666667,,0.15384615384615385,0.05263157894736842,0.125,0.3333333333333333,,0.3333333333333333,0.2222222222222222,0.5,1.0,0.1111111111111111,,,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.45722222222222225,0.44898333333333335,0.6363636363636364,4.6000000000000005,25.03333333333333,0.6530612244897959,1.0,1.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,0.1,0.14285714285714285,,,,2.0,2.0,3.0,2.0,,5.0,2.0,3.0,1.0,6.0,2.0,,,1.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.25,,,0.6666666666666666,0.6666666666666666,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.45454545454545453,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.25,0.5,,,,0.3333333333333333,,,0.5,1.0,,0.4906,,0.5,,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,446.0,7,-9.0,15,15,8,7.0,1,30,,,,1.0,,,,,1.0,,,18,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,8,,,,,,,,,,6.25,0.25,,,0.14285714285714285,,,1.0,,,1.0,,,,,,,,,0.3786,,,8.2,,0.5333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,1083.0,18,18.0,33,32,13,11.0,6,65,4.0,1.0,1.0,2.0,2.0,4.0,,6.0,10.0,,13.0,28,1.0,2.0,2.0,4.0,,1.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,13,0.6,0.5,0.6,0.5,0.65,0.5,,0.1,0.25,24.390243902439025,0.125,0.07692307692307693,0.125,0.125,0.058823529411764705,,0.25,0.3333333333333333,0.4,0.2,0.5,0.5,0.4,0.5,0.5,,0.5,0.4,0.45136000000000004,0.49765,0.15384615384615385,8.76,,0.3939393939393939,3.0,1.0,8.0,,,,,2.0,,1.0,1.0,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,,,0.75,1.0,0.6666666666666666,0.1,0.1,1.0,,,,,,,,2.0,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,0.5,,,,,1.0,,,,,0.15384615384615385,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.2,,,,1.0,,,,0.3665,0.5,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2248,1610612763,Earl Watson,Earl Watson,2248,MEM,1916.0,32,10.0,56,57,20,10.0,7,113,3.0,2.0,,,1.0,3.0,4.0,4.0,6.0,4.0,10.0,60,2.0,2.0,4.0,6.0,4.0,,5.0,3.0,8.0,3.0,,1.0,19.0,2.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,4.0,20,0.6666666666666666,1.0,0.4,0.5,0.45454545454545453,0.5,0.4,,,18.46153846153846,0.1875,0.11764705882352941,0.09090909090909091,0.14814814814814814,0.07692307692307693,0.2857142857142857,,,0.3,,,,0.3,0.3333333333333333,0.3333333333333333,0.4,0.5,0.7,0.50363,0.5683625,0.4,8.466666666666667,24.825000000000003,0.35714285714285715,3.0,2.0,2.0,4.0,,,1.0,6.0,,2.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.4,0.14285714285714285,1.0,1.0,,0.09090909090909091,0.14285714285714285,2.0,,,,,2.0,,,4.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,0.5,,,0.4,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,0.25,,,1.0,1.0,,0.47919999999999996,1.0,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,158.0,3,-3.0,5,5,5,5.0,2,10,,,,,,,,,,,,11,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,6103.0,102,-25.0,206,205,35,84.0,25,411,9.0,,1.0,2.0,8.0,15.0,17.0,16.0,26.0,20.0,64.0,251,,,,24.0,17.0,2.0,13.0,5.0,18.0,4.0,3.0,5.0,41.0,,,5.0,6.0,,6.0,5.0,,,35,0.6153846153846154,,0.6739130434782609,,0.6847826086956522,,0.43478260869565216,0.07692307692307693,0.2222222222222222,22.97872340425532,0.08333333333333333,,,0.05813953488372093,,,0.11764705882352941,,0.1956521739130435,0.043478260869565216,0.5,0.5,0.32608695652173914,0.5333333333333333,0.5333333333333333,0.3695652173913043,,0.6304347826086957,0.5114377777777778,0.38295,,12.2,26.5,0.16990291262135923,7.0,2.0,8.0,5.0,5.0,4.0,8.0,7.0,,2.0,1.0,,,,0.25,0.25,0.045454545454545456,,0.7777777777777778,1.0,0.2857142857142857,0.021739130434782608,0.038461538461538464,,3.0,,8.0,,2.0,10.0,,2.0,,2.0,,18.0,8.0,1.0,,1.0,2.0,1.0,,3.0,0.6,0.5,,0.5,0.3333333333333333,0.08333333333333333,0.06521739130434782,0.47058823529411764,0.47058823529411764,0.625,,,1.0,,0.47058823529411764,0.03125,,1.0,1.0,2.0,,,,4.0,4.0,1.0,,0.5,0.3333333333333333,0.5,,,,0.09523809523809523,,,0.3333333333333333,,,0.5022,0.25,,,,,,1.0,,,,,,,,,False,2.0,1.0,12.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,804.0,13,-2.0,22,22,2,10.0,3,44,1.0,,1.0,2.0,,1.0,,2.0,4.0,,8.0,25,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,2,0.5,,0.5,,0.6666666666666666,1.0,,,,24.0,0.14285714285714285,,,0.1,,,,,0.25,0.5,0.5,0.5,0.25,,,,,0.25,0.44637499999999997,,0.25,8.25,,0.09090909090909091,1.0,4.0,2.0,,,,,,,4.0,1.0,,,,0.5,0.5,0.25,,1.0,1.0,,0.2,0.2,,,,,,,,,2.0,,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,0.25,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,0.3978,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,
1899,1610612763,James Posey,James Posey,1899,MEM,3709.0,62,-20.0,117,117,24,61.0,15,234,3.0,,,1.0,,2.0,6.0,2.0,6.0,7.0,17.0,141,,,3.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,,1.0,7.0,,6.0,1.0,9.0,1.0,10.0,1.0,1.0,3.0,24,0.3333333333333333,,0.5,,0.53125,0.5,0.5384615384615384,0.3333333333333333,0.3333333333333333,15.15151515151515,0.02857142857142857,,0.4,0.14,,,0.06666666666666667,0.4,0.23076923076923078,0.07692307692307693,,,0.15384615384615385,,,0.46153846153846156,,0.7692307692307693,0.48492307692307696,0.4674,0.17647058823529413,7.733333333333334,24.714285714285715,0.20512820512820512,2.0,4.0,2.0,1.0,,4.0,4.0,9.0,4.0,6.0,2.0,1.0,,1.0,0.5,0.5,,0.4,0.6666666666666666,1.0,0.5,0.13333333333333333,0.25,,1.0,,3.0,,1.0,3.0,1.0,3.0,,1.0,3.0,9.0,3.0,2.0,,3.0,2.0,,1.0,2.0,1.0,0.42857142857142855,,0.42857142857142855,0.75,0.4,0.07692307692307693,0.5,0.5,1.0,,,1.0,,0.5,0.17647058823529413,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,0.4454,,1.0,,,,,,,,,,,1.0,,,False,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,5463.0,91,-26.0,185,180,35,68.0,25,365,7.0,2.0,,2.0,5.0,9.0,13.0,9.0,18.0,15.0,44.0,230,1.0,3.0,17.0,6.0,13.0,2.0,8.0,2.0,10.0,1.0,1.0,4.0,22.0,,2.0,7.0,9.0,,9.0,,,17.0,35,0.5,0.3333333333333333,0.6363636363636364,0.85,0.6470588235294118,0.85,0.45454545454545453,0.1111111111111111,0.2857142857142857,17.209302325581397,0.12962962962962962,,0.1,0.12162162162162163,,,,0.16666666666666666,0.21212121212121213,0.06060606060606061,,,0.2727272727272727,0.5555555555555556,0.5555555555555556,0.3939393939393939,0.2,0.6666666666666666,0.4777469696969697,0.474575,0.38636363636363635,11.166666666666664,25.833333333333332,0.1891891891891892,4.0,2.0,12.0,3.0,,3.0,3.0,7.0,1.0,2.0,1.0,3.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.2631578947368421,0.07142857142857142,0.5714285714285714,0.8,0.25,0.029411764705882353,0.05263157894736842,1.0,2.0,2.0,7.0,4.0,5.0,8.0,,,5.0,7.0,,15.0,7.0,,,1.0,2.0,,,2.0,0.625,0.5333333333333333,0.7142857142857143,0.5333333333333333,,,0.06060606060606061,0.5384615384615384,0.5833333333333334,0.5714285714285714,0.5,0.2,0.5,0.8,0.5384615384615384,,,,,1.0,,,,,,1.0,,,,,,,,0.10526315789473684,,,,,,0.385775,1.0,,,,1.0,,1.0,,0.5,,,,2.0,1.0,0.3333333333333333,False,1.0,,9.0,1.0,,1.0,,0.5,0.5,1.0,,,,1.0,1.0,0.06666666666666667,0.07692307692307693,0.5,,,,,,
953,1610612763,Lorenzen Wright,Lorenzen Wright,953,MEM,4565.0,76,-9.0,149,148,13,47.0,17,297,11.0,,5.0,9.0,5.0,7.0,,16.0,27.0,,33.0,177,,1.0,1.0,14.0,,3.0,5.0,4.0,9.0,4.0,1.0,,22.0,5.0,6.0,5.0,13.0,6.0,19.0,1.0,1.0,1.0,13,0.5925925925925926,,0.5925925925925926,,0.5892857142857143,0.25,,0.1111111111111111,0.2727272727272727,17.857142857142858,0.10204081632653061,0.10204081632653061,0.3,0.15942028985507245,0.09230769230769231,0.07142857142857142,0.16666666666666666,0.375,0.4074074074074074,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.25925925925925924,0.7142857142857143,0.7142857142857143,,,0.4074074074074074,0.46727777777777774,0.3735,0.030303030303030304,7.422222222222223,,0.087248322147651,6.0,1.0,18.0,4.0,,1.0,2.0,9.0,,2.0,1.0,1.0,,1.0,0.5625,0.6428571428571429,0.1111111111111111,0.25,0.5454545454545454,0.75,0.5,0.03571428571428571,0.03571428571428571,,,,,,,,1.0,7.0,,,1.0,,,2.0,,,8.0,,,,,,,,0.5,0.25,,,,,,,,,,0.21212121212121213,3.0,5.0,3.0,6.0,4.0,1.0,,1.0,1.0,1.0,,0.5,0.5,0.5,0.0625,0.18181818181818182,0.09090909090909091,0.05263157894736842,,0.4,0.8333333333333334,0.6,,0.54728,0.8,,0.08333333333333333,,,,,,,,,,1.0,1.0,1.0,False,,,,,,,,,,,,,,,,,,,1.0,,,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,3805.0,63,-19.0,119,117,33,56.0,14,236,4.0,1.0,4.0,8.0,2.0,6.0,4.0,8.0,18.0,4.0,22.0,146,1.0,3.0,4.0,8.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,1.0,7.0,9.0,2.0,11.0,3.0,1.0,4.0,33,0.4444444444444444,0.3333333333333333,0.36363636363636365,0.2,0.44,0.3333333333333333,0.18181818181818182,0.05555555555555555,,19.11764705882353,0.20588235294117646,0.02,0.0625,0.16,0.01639344262295082,,0.2727272727272727,,0.18181818181818182,0.36363636363636365,0.5,0.5714285714285714,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.2,0.36363636363636365,0.4027666666666666,0.37253000000000003,0.18181818181818182,10.333333333333334,36.325,0.2773109243697479,2.0,6.0,8.0,,2.0,,1.0,9.0,,9.0,3.0,,,,0.5,0.5,0.25,0.06666666666666667,0.5,0.5,0.5,0.13043478260869565,0.15789473684210525,,,,,,2.0,,,2.0,,2.0,2.0,,,1.0,,1.0,7.0,2.0,2.0,,,,,,0.3333333333333333,0.16666666666666666,,,,,,,0.4,,,0.09090909090909091,,1.0,1.0,3.0,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.25,0.3333333333333333,,,0.43260000000000004,1.0,0.125,0.05555555555555555,,,,,,,,,,,,,False,,,,,,,1.0,,,,,1.0,0.2,,,,,,,1.0,,,,
