EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,PenaltyFG3M,PtsUnassisted3s,OffTwoPtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangePctAssisted,PtsPutbacks,SelfOReb,3SecondViolations,OffShortMidRangeReboundPct,SelfORebPct,PenaltyArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,939.0,16,-3,29,27,14,6.0,2.0,56,2.0,2.0,35,2.0,2.0,1.0,1,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,14,1.0,1.0,6.451612903225807,0.3333333333333333,0.1,0.07142857142857142,0.3333333333333333,1.0,1.0,1.0,0.4827586206896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,13344.0,222,-24,388,391,90,111.0,44.0,779,16.0,57.0,404,8.0,10.0,,14,21,1.0,22,9.0,5.0,5.0,15.0,4.0,10.0,20.0,1.0,2.0,21.0,3.0,10.0,90,0.5283018867924528,0.45454545454545453,14.95535714285714,,0.09523809523809523,0.11052631578947368,0.07692307692307693,0.06521739130434782,0.08823529411764706,0.17543859649122806,0.23195876288659795,7.0,11.0,2.0,6.0,4.0,14.0,3.0,5.0,1.0,2.0,7.0,2.0,13.0,31.0,5.0,12.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,10.0,16.0,15.0,7.0,2.0,2.0,37.0,12.0,49.0,9.0,3.0,17.0,6.0,14.0,110.0,1.0,7.0,4.0,10.0,2.0,6.0,4.0,1.0,1.0,1.0,7.0,3.0,2.0,1.0,3.0,1.0,2.0,0.38461538461538464,0.38461538461538464,1.0,0.4166666666666667,0.4166666666666667,0.41935483870967744,0.3333333333333333,0.47674418604651164,0.2,0.375,0.27906976744186046,0.06451612903225806,0.18181818181818182,0.6666666666666666,0.16279069767441862,0.02040816326530612,0.00510204081632653,0.08333333333333333,0.08928571428571429,0.11538461538461539,0.13793103448275862,0.21428571428571427,0.3333333333333333,0.2558139534883721,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.13953488372093023,0.3333333333333333,0.3333333333333333,0.32558139534883723,0.2857142857142857,0.2857142857142857,0.5,0.11627906976744186,0.6,0.6,1.0,0.16279069767441862,0.2857142857142857,0.2857142857142857,1.0,0.5,0.4,0.5348837209302325,0.2857142857142857,0.49385697674418605,0.6402,0.41441,0.05263157894736842,10.516129032258062,24.258333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,23676.0,395,-19,707,697,147,127.0,82.0,1404,32.0,164.0,709,11.0,22.0,,26,42,6.0,48,22.0,9.0,10.0,25.0,6.0,13.0,28.0,,1.0,41.0,20.0,22.0,147,0.5225806451612903,0.3448275862068966,22.194821208384713,,0.0948905109489051,0.09269662921348315,0.13095238095238096,0.12987012987012986,0.19047619047619047,0.13414634146341464,0.2079207920792079,28.0,48.0,5.0,13.0,6.0,27.0,6.0,15.0,1.0,12.0,34.0,3.0,39.0,88.0,18.0,49.0,5.0,9.0,1.0,3.0,4.0,16.0,8.0,46.0,32.0,48.0,34.0,12.0,15.0,20.0,5.0,25.0,1.0,4.0,10.0,4.0,6.0,55.0,1.0,7.0,13.0,15.0,2.0,8.0,7.0,1.0,3.0,2.0,1.0,6.0,3.0,1.0,6.0,3.0,3.0,0.5897435897435898,0.5897435897435898,0.8888888888888888,0.3673469387755102,0.3673469387755102,0.4431818181818182,0.25,0.48175182481751827,0.22916666666666666,0.1,0.35766423357664234,0.17045454545454544,0.1875,0.6,0.08536585365853659,0.011494252873563218,0.01729106628242075,,0.07017543859649122,0.09210526315789473,0.05084745762711865,0.17391304347826086,0.5,0.35036496350364965,0.5833333333333334,0.717948717948718,0.6785714285714286,0.0948905109489051,0.38461538461538464,0.5555555555555556,0.19708029197080293,0.2222222222222222,0.24,0.6666666666666666,0.10948905109489052,0.4,0.4,0.8333333333333334,0.24817518248175183,0.35294117647058826,0.35294117647058826,0.9166666666666666,0.07142857142857142,0.125,0.708029197080292,0.35294117647058826,0.4982047445255474,0.4674333333333333,0.48682916666666665,0.018292682926829267,7.5181818181818185,24.8734693877551,1.0,3.0,3.0,8.0,1.0,5.0,8.0,1.0,1.0,6.0,5.0,9.0,5.0,1.0,3.0,2.0,1.0,0.125,0.2,0.07142857142857142,0.3076923076923077,0.07407407407407407,0.45,0.019230769230769232,0.03296703296703297,0.020833333333333332,0.015384615384615385,0.21428571428571427,0.3333333333333333,1.0,0.5714285714285714,0.3333333333333333,0.375,0.20833333333333334,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,6950.0,116,12,196,197,52,48.0,17.0,393,2.0,27.0,192,1.0,3.0,,10,12,1.0,13,4.0,1.0,3.0,6.0,3.0,3.0,8.0,1.0,2.0,3.0,1.0,3.0,52,0.5625,0.375,13.761467889908255,,0.12048192771084337,0.11428571428571428,0.21052631578947367,0.043478260869565216,0.08333333333333333,0.1111111111111111,0.2653061224489796,3.0,7.0,2.0,2.0,,3.0,2.0,3.0,,3.0,8.0,1.0,5.0,12.0,5.0,11.0,1.0,,,,1.0,2.0,1.0,4.0,6.0,15.0,8.0,3.0,3.0,6.0,3.0,9.0,2.0,1.0,1.0,3.0,2.0,21.0,,2.0,3.0,3.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.4,0.4,1.0,0.45454545454545453,0.45454545454545453,0.4166666666666667,0.5,0.5434782608695652,0.3333333333333333,,0.4782608695652174,0.25,0.42857142857142855,0.5,0.09090909090909091,,0.011494252873563218,,0.0967741935483871,0.09090909090909091,,0.2857142857142857,1.0,0.30434782608695654,0.42857142857142855,0.75,0.3333333333333333,0.08695652173913043,1.0,1.0,0.13043478260869565,,,,0.13043478260869565,0.6666666666666666,0.6666666666666666,1.0,0.34782608695652173,0.375,0.375,1.0,,0.3333333333333333,0.782608695652174,0.375,0.527104347826087,0.3742,0.4376333333333333,,6.541666666666667,24.85454545454546,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,0.014925373134328358,0.05,,,,,,,,,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,28705.0,478,-26,847,842,178,166.0,100.0,1689,54.0,208.0,850,25.0,43.0,2.0,54,83,21.0,104,7.0,1.0,24.0,36.0,8.0,21.0,48.0,2.0,13.0,72.0,29.0,43.0,178,0.42276422764227645,0.43,28.95277207392197,0.06896551724137931,0.1651376146788991,0.1848341232227488,0.21649484536082475,0.12184873949579832,0.12340425531914893,0.20673076923076922,0.2101534828807556,29.0,62.0,29.0,89.0,19.0,57.0,,,,,3.0,1.0,77.0,208.0,,3.0,21.0,,7.0,17.0,9.0,35.0,1.0,106.0,48.0,,3.0,,24.0,20.0,9.0,29.0,6.0,3.0,13.0,1.0,6.0,67.0,8.0,24.0,6.0,12.0,2.0,7.0,5.0,5.0,1.0,,8.0,34.0,27.0,1.0,34.0,21.0,4.0,0.6883116883116883,0.7162162162162162,,,,0.3701923076923077,0.2571428571428571,0.36492890995260663,0.25,0.3269230769230769,0.014218009478672985,0.11538461538461539,0.16129032258064516,0.3333333333333333,0.25263157894736843,0.07407407407407407,0.04460093896713615,0.10714285714285714,0.08888888888888889,0.22105263157894736,0.30434782608695654,0.11538461538461539,0.6176470588235294,0.2938388625592417,0.46774193548387094,0.5576923076923077,0.7241379310344828,0.4218009478672986,0.3258426966292135,0.3815789473684211,0.27014218009478674,0.3333333333333333,0.3392857142857143,0.7894736842105263,,,,,0.014218009478672985,,,,,0.027777777777777776,0.3080568720379147,,0.4286642857142856,0.42107222222222224,0.42885142857142855,0.08173076923076923,8.920192307692304,30.233333333333334,2.0,9.0,6.0,15.0,,,,5.0,,,11.0,5.0,2.0,,2.0,6.0,1.0,,0.23809523809523808,0.23809523809523808,0.14606741573033707,0.017543859649122806,0.1724137931034483,0.03459119496855346,0.036036036036036036,0.017699115044247787,0.0625,0.42857142857142855,0.2222222222222222,,,0.4166666666666667,0.4,,,0.5862068965517241,6.0,2.0,2.0,0.05319148936170213,0.01834862385321101,,,,,,,,,True,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,23501.0,392,-46,698,690,138,120.0,86.0,1388,30.0,156.0,708,14.0,33.0,,21,33,3.0,36,10.0,3.0,8.0,20.0,4.0,9.0,26.0,1.0,1.0,32.0,8.0,33.0,138,0.5410447761194029,0.625,19.059405940594058,,0.08015267175572519,0.09037900874635568,0.024691358024691357,0.06153846153846154,0.1095890410958904,0.21153846153846154,0.1977077363896848,5.0,9.0,6.0,10.0,25.0,49.0,6.0,15.0,3.0,12.0,42.0,7.0,36.0,68.0,18.0,57.0,11.0,8.0,6.0,18.0,5.0,9.0,10.0,54.0,18.0,51.0,42.0,12.0,1.0,16.0,4.0,20.0,3.0,1.0,9.0,4.0,3.0,44.0,1.0,10.0,7.0,12.0,3.0,4.0,8.0,1.0,2.0,11.0,4.0,,,,,,1.0,0.75,0.75,0.9444444444444444,0.3157894736842105,0.3157894736842105,0.5294117647058824,0.5555555555555556,0.504,0.5,0.40476190476190477,0.456,0.014705882352941176,,0.6,0.12345679012345678,0.010416666666666666,0.008241758241758242,,0.12280701754385964,0.07462686567164178,0.11290322580645161,0.15789473684210525,,0.072,0.5555555555555556,0.5555555555555556,0.8,0.08,0.6,0.6,0.392,0.5102040816326531,0.5208333333333334,0.76,0.12,0.4,0.4,1.0,0.336,0.2857142857142857,0.2926829268292683,0.9166666666666666,0.15789473684210525,0.3684210526315789,0.528,0.2857142857142857,0.473532,0.47127500000000005,0.48465789473684207,0.11538461538461539,14.926470588235292,25.049122807017543,,1.0,1.0,2.0,1.0,3.0,5.0,6.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,,1.0,0.3,0.5454545454545454,0.3157894736842105,,0.02040816326530612,0.08,0.007462686567164179,,0.02040816326530612,0.013888888888888888,0.05263157894736842,,,0.2631578947368421,0.10526315789473684,0.5,0.15789473684210525,0.3333333333333333,0.6666666666666666,,1.0,,,0.014492753623188406,2.0,1.0,0.017543859649122806,0.023809523809523808,0.2857142857142857,,,,True,,,,,,,,,,
2592,1610612754,James Jones,James Jones,2592,IND,7061.0,118,11,202,202,50,62.0,22.0,404,2.0,26.0,187,,8.0,,7,12,1.0,13,4.0,1.0,2.0,3.0,1.0,2.0,12.0,,1.0,4.0,2.0,8.0,50,0.6190476190476191,0.6666666666666666,10.434782608695652,,0.08235294117647059,0.08490566037735849,0.09523809523809523,0.14285714285714285,0.25,0.3076923076923077,0.24752475247524752,,,,,3.0,7.0,1.0,4.0,,5.0,9.0,3.0,3.0,7.0,6.0,13.0,1.0,1.0,,,1.0,1.0,5.0,2.0,4.0,18.0,9.0,5.0,,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,,2.0,3.0,1.0,,1.0,,,,,,4.0,3.0,,4.0,3.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.46153846153846156,0.42857142857142855,1.0,0.6,0.6666666666666666,,0.65,,,0.3333333333333333,0.09523809523809523,,0.009900990099009901,,0.02631578947368421,0.15384615384615385,,0.2857142857142857,0.75,,,,,,,,0.35,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2,0.25,0.25,1.0,0.45,0.5555555555555556,0.5555555555555556,1.0,,0.5,0.65,0.5555555555555556,0.4751925,0.4314,0.5125333333333333,,17.45714285714286,24.953846153846158,,,,,,2.0,1.0,,2.0,,1.0,3.0,1.0,,1.0,1.0,,0.4,,,,,0.3,0.013157894736842105,,,,,,,0.5,,,0.3333333333333333,,,,,,0.034482758620689655,,2.0,,,,0.6666666666666666,1.0,1.0,0.07692307692307693,True,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,13915.0,232,6,418,414,74,52.0,54.0,832,12.0,76.0,402,4.0,15.0,,19,21,6.0,27,14.0,12.0,9.0,25.0,5.0,9.0,26.0,1.0,1.0,21.0,11.0,15.0,74,0.40860215053763443,0.39473684210526316,24.532224532224536,,0.11515151515151516,0.0995260663507109,0.12962962962962962,0.12087912087912088,0.1506849315068493,0.19736842105263158,0.17703349282296652,15.0,36.0,13.0,21.0,1.0,10.0,,4.0,,2.0,14.0,3.0,29.0,67.0,2.0,18.0,9.0,,,6.0,4.0,11.0,5.0,2.0,56.0,3.0,14.0,2.0,14.0,32.0,14.0,46.0,10.0,4.0,14.0,9.0,9.0,106.0,,2.0,2.0,16.0,6.0,12.0,4.0,1.0,,,2.0,3.0,2.0,,3.0,2.0,1.0,0.034482758620689655,0.03571428571428571,0.5,0.1111111111111111,0.1111111111111111,0.43283582089552236,0.36363636363636365,0.3764705882352941,0.34375,0.3333333333333333,0.21176470588235294,0.208955223880597,0.3055555555555556,0.64,0.043478260869565216,,0.02830188679245283,,0.08823529411764706,0.13953488372093023,0.02857142857142857,0.09090909090909091,0.6666666666666666,0.4235294117647059,0.4166666666666667,0.6,0.06666666666666667,0.24705882352941178,0.6190476190476191,0.65,0.11764705882352941,0.1,0.125,,0.047058823529411764,,,,0.16470588235294117,0.14285714285714285,0.14285714285714285,0.5,,0.1875,0.6352941176470588,0.14285714285714285,0.49597588235294127,0.44635,0.516625,0.07894736842105263,6.340298507462686,24.794444444444444,2.0,5.0,2.0,8.0,,2.0,,3.0,1.0,3.0,6.0,,,1.0,5.0,1.0,,0.2,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.2,,0.03870967741935484,0.016666666666666666,0.03636363636363636,,0.5555555555555556,0.4,,,0.5,0.25,0.125,,,2.0,5.0,,0.075,0.125,1.0,,,,0.3333333333333333,,,,True,,,,,,,,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,280.0,5,-12,9,8,4,2.0,,17,,,12,,,,1,1,,1,,,,2.0,,,,,,,,,4,,,33.333333333333336,,0.5,0.3333333333333333,0.5,,,,0.4444444444444444,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3478,,0.3478,,13.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,614.0,10,-12,19,18,2,,1.0,37,,2.0,25,,,,1,1,1.0,2,,,1.0,2.0,,1.0,2.0,,1.0,,,,2,0.2,,33.333333333333336,,0.14285714285714285,0.14285714285714285,,,,,0.10526315789473684,1.0,2.0,,3.0,,,,,,,,,1.0,5.0,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,0.2,,0.2,,,,0.2,,0.5,,,0.1,,0.5,,,,,0.4,0.5,0.5,1.0,0.6,,,,,,,,,,,,,,,,,0.4,,0.44364,0.5589,,,5.38,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,0.1111111111111111,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
