EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,NonShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,PtsUnassisted3s,LostBallSteals,Travels,Loose Ball Fouls,Technical Free Throw Trips,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedAtRim,BlockedShortMidRange,DefAtRimReboundPct,ShortMidRangePctAssisted,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,Defensive 3 Seconds Violations,on,FTOffRebounds,OffFTReboundPct,3SecondViolations,HeaveAttempts,SecondChanceTurnovers
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,2058.0,34,-7,62,62,9.0,8.0,14.0,124,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,8.0,1.0,10.0,74.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,5.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,0.3333333333333333,0.125,0.5,0.32142857142857145,0.75,0.375,0.35714285714285715,0.75,0.375,0.5714285714285714,19.48051948051948,1.0,0.058823529411764705,0.14285714285714285,0.04,0.05263157894736842,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.1111111111111111,0.14285714285714285,1.0,1.0,0.5,0.07142857142857142,1.0,1.0,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.2,0.2,1.0,0.5,1.0,1.0,0.25,0.5,0.5,0.7142857142857143,0.2,0.4810499999999999,0.394975,0.07142857142857142,0.16666666666666666,0.3,0.3,10.233333333333334,24.312500000000004,0.14516129032258066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1710,1610612758,Mike Bibby,Mike Bibby,1710,SAC,7915.0,132,-15,254,254,72.0,59.0,35.0,508,10.0,15.0,3.0,8.0,24.0,2.0,,3.0,14.0,2.0,5.0,1.0,6.0,22.0,47.0,3.0,16.0,15.0,68.0,311.0,5.0,2.0,5.0,12.0,8.0,1.0,6.0,19.0,14.0,30.0,9.0,14.0,3.0,17.0,3.0,20.0,2.0,7.0,7.0,43.0,,7.0,12.0,3.0,15.0,3.0,5.0,2.0,8.0,8.0,20.0,,5.0,19.0,72.0,3.0,0.3181818181818182,0.3333333333333333,1.0,0.1875,0.4,0.16666666666666666,0.1875,0.46808510638297873,0.42063492063492064,0.6,0.39285714285714285,0.4657534246575342,0.6,0.475,0.25396825396825395,27.64505119453925,0.625,0.10294117647058823,,0.11538461538461539,0.024193548387096774,,,0.1935483870967742,0.08571428571428572,0.23809523809523808,0.6666666666666666,0.7692307692307693,0.3,0.12698412698412698,0.375,0.375,0.38095238095238093,0.031746031746031744,0.2222222222222222,0.21428571428571427,0.21428571428571427,1.0,0.5,0.4,1.0,,0.42857142857142855,0.16666666666666666,0.49206349206349204,0.21428571428571427,0.47250079365079367,0.4458964285714285,0.07352941176470588,0.09615384615384616,0.17647058823529413,0.27941176470588236,10.914893617021276,25.3625,0.28346456692913385,1.0,2.0,3.0,9.0,3.0,4.0,8.0,2.0,3.0,1.0,3.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,2.0,5.0,0.6,0.5,0.06382978723404255,0.13333333333333333,0.041666666666666664,0.036585365853658534,0.1388888888888889,0.06666666666666667,0.05263157894736842,0.020833333333333332,0.045454545454545456,0.12903225806451613,0.2,0.375,0.391304347826087,0.4444444444444444,0.1,0.21428571428571427,0.6666666666666666,0.43851666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1749,1610612758,Cuttino Mobley,Cuttino Mobley,1749,SAC,5373.0,90,-24,174,175,55.0,42.0,23.0,349,4.0,7.0,1.0,3.0,15.0,3.0,2.0,2.0,12.0,1.0,1.0,,3.0,13.0,25.0,3.0,15.0,4.0,39.0,201.0,5.0,2.0,3.0,13.0,9.0,1.0,5.0,15.0,6.0,20.0,6.0,12.0,2.0,6.0,1.0,7.0,,4.0,2.0,15.0,1.0,4.0,5.0,3.0,8.0,1.0,3.0,,4.0,8.0,4.0,1.0,1.0,15.0,55.0,3.0,0.23076923076923078,0.2727272727272727,0.6666666666666666,0.2,0.6666666666666666,0.2,0.2,0.52,0.4375,0.75,0.4642857142857143,0.4634146341463415,0.75,0.5,0.375,22.5,0.75,0.08,0.037037037037037035,0.06756756756756757,0.03260869565217391,,0.14285714285714285,0.12,0.047619047619047616,0.175,0.5714285714285714,0.8,0.25,0.075,0.3333333333333333,0.5,0.375,0.075,0.3,0.16666666666666666,0.16666666666666666,0.5,0.125,1.0,1.0,0.14285714285714285,0.21428571428571427,,0.55,0.16666666666666666,0.49905,0.48745357142857143,0.025,0.04,0.3333333333333333,0.38461538461538464,11.924000000000001,24.626666666666665,0.3160919540229885,3.0,2.0,3.0,8.0,3.0,5.0,2.0,4.0,3.0,1.0,,2.0,1.0,5.0,2.0,,3.0,1.0,1.0,2.0,,1.0,0.6,0.5555555555555556,0.12,0.2857142857142857,,0.03076923076923077,0.041666666666666664,0.14285714285714285,,,0.08333333333333333,0.047619047619047616,,0.5333333333333333,0.5333333333333333,0.25,0.375,0.21428571428571427,0.6666666666666666,0.6014916666666666,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.25,0.5,1.0,0.5,,,,,,,,,,True,,,,,
1802,1610612758,Brad Miller,Brad Miller,1802,SAC,8332.0,139,-13,267,266,75.0,62.0,38.0,533,7.0,9.0,5.0,8.0,21.0,,,,2.0,,1.0,,1.0,23.0,38.0,,2.0,10.0,56.0,318.0,1.0,,1.0,6.0,9.0,,1.0,5.0,30.0,16.0,,2.0,,10.0,6.0,16.0,4.0,6.0,4.0,38.0,3.0,9.0,11.0,8.0,19.0,2.0,4.0,,9.0,21.0,14.0,2.0,6.0,5.0,75.0,4.0,0.6521739130434783,0.6521739130434783,,,,,,0.6052631578947368,0.575,0.5,0.1,0.6086956521739131,0.75,0.19230769230769232,0.05,17.799352750809064,0.4444444444444444,0.12,0.06666666666666667,0.0990990990990991,0.05970149253731343,0.05714285714285714,0.1,0.16666666666666666,0.14285714285714285,0.225,0.7777777777777778,0.875,0.5714285714285714,0.2,0.625,0.7142857142857143,0.525,,0.05,,,,0.5,,,,0.1,,0.275,,0.438595,0.40383,0.13636363636363635,0.14285714285714285,0.10714285714285714,0.08928571428571429,12.294736842105264,25.05,0.2808988764044944,,1.0,1.0,11.0,1.0,1.0,3.0,,2.0,2.0,,5.0,2.0,1.0,1.0,2.0,4.0,5.0,2.0,14.0,2.0,2.0,1.0,0.1111111111111111,0.05263157894736842,0.1111111111111111,,0.056179775280898875,0.05555555555555555,0.1111111111111111,,0.057692307692307696,0.08333333333333333,0.03225806451612903,0.2,0.5238095238095238,0.5238095238095238,0.8181818181818182,,0.1,1.0,0.36119999999999997,,,,,,4.0,,,1.0,2.0,,3.0,,3.0,2.0,0.125,0.6666666666666666,,,,,,,,,2.0,1.0,0.06666666666666667,0.4,,,,,,True,,,,,
722,1610612758,Corliss Williamson,Corliss Williamson,722,SAC,656.0,11,-12,19,19,,,2.0,38,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,5.0,,,2.0,4.0,28.0,1.0,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,,,,2.0,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,0.2,0.2,,,0.3333333333333333,,,,38.095238095238095,,0.3333333333333333,,0.125,,,,0.3333333333333333,,0.2,,,,0.2,1.0,1.0,0.6,,,,,,,,,,,,0.2,,0.42160000000000003,,0.16666666666666666,0.16666666666666666,,,10.92,,,,,,,,,,,1.0,,,,,,,,,2.0,,,2.0,,,,0.2,1.0,,,,,,,,,,,,,,,,0.3675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,7253.0,121,-16,235,233,75.0,62.0,33.0,468,7.0,9.0,2.0,4.0,16.0,6.0,2.0,4.0,13.0,1.0,2.0,2.0,4.0,18.0,29.0,7.0,19.0,14.0,71.0,285.0,7.0,1.0,2.0,16.0,6.0,2.0,6.0,17.0,22.0,14.0,21.0,13.0,4.0,6.0,,6.0,,2.0,4.0,12.0,1.0,9.0,13.0,4.0,17.0,,,,,11.0,15.0,1.0,5.0,17.0,75.0,,0.6111111111111112,0.6875,1.0,0.3684210526315789,0.5,0.3333333333333333,0.3684210526315789,0.6206896551724138,0.59375,0.8333333333333334,0.5,0.6388888888888888,0.8888888888888888,0.5666666666666667,0.3958333333333333,19.926199261992622,,0.14285714285714285,0.024390243902439025,0.1276595744680851,0.03418803418803419,0.03225806451612903,,0.10344827586206896,,0.1875,0.7777777777777778,0.875,0.8571428571428571,0.08333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.125,0.2708333333333333,0.3076923076923077,0.3076923076923077,1.0,0.2222222222222222,0.5,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5833333333333334,0.3076923076923077,0.4857000000000001,0.48353333333333337,0.09615384615384616,0.15151515151515152,0.22535211267605634,0.23943661971830985,11.33448275862069,25.226315789473684,0.3191489361702128,2.0,1.0,2.0,9.0,6.0,3.0,5.0,4.0,2.0,,,3.0,3.0,3.0,2.0,,,,,7.0,,2.0,0.8571428571428571,0.5,0.06896551724137931,0.1111111111111111,,0.039473684210526314,0.0967741935483871,0.07142857142857142,,0.045454545454545456,0.15789473684210525,0.11538461538461539,,0.5625,0.5625,0.5555555555555556,0.2222222222222222,0.16666666666666666,0.5,0.41422,2.0,3.0,,,,1.0,,1.0,,,2.0,,,,,0.25,,0.5,0.5,1.0,1.0,,,,,,,0.2,,1.0,0.16666666666666666,0.5,,,True,,,,,
1903,1610612758,Kenny Thomas,Kenny Thomas,1903,SAC,5838.0,97,-13,190,189,63.0,44.0,23.0,379,11.0,14.0,1.0,5.0,8.0,,,,,,,,,15.0,27.0,,,10.0,40.0,232.0,5.0,,,9.0,10.0,,,16.0,12.0,18.0,,,,4.0,3.0,7.0,1.0,2.0,2.0,17.0,1.0,12.0,19.0,7.0,26.0,,2.0,1.0,5.0,14.0,13.0,,5.0,16.0,63.0,3.0,0.4,0.46153846153846156,,,,,,0.5555555555555556,0.5555555555555556,0.8,0.6,0.5882352941176471,0.75,0.6666666666666666,,17.59259259259259,0.4,0.23076923076923078,0.03333333333333333,0.21518987341772153,0.07954545454545454,0.043478260869565216,,0.18181818181818182,,0.5185185185185185,0.7857142857142857,0.7857142857142857,0.45454545454545453,0.18518518518518517,0.2,0.2,0.2962962962962963,,,,,,,,,,,,0.5185185185185185,,0.4683962962962963,0.5031399999999999,0.15625,0.15625,0.225,0.4,7.066666666666667,,0.33157894736842103,4.0,5.0,7.0,3.0,4.0,6.0,4.0,4.0,,2.0,,6.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,,2.0,0.8,0.6,,,,0.10344827586206896,0.18518518518518517,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.29411764705882354,0.17391304347826086,0.25,0.375,0.375,0.3333333333333333,0.8,0.7,0.7142857142857143,0.5172399999999999,3.0,,,,,1.0,,1.0,1.0,3.0,,1.0,,1.0,1.0,,1.0,,,,0.75,,,,,1.0,,0.23076923076923078,,2.0,0.6666666666666666,,1.0,1.0,True,,,,,
2230,1610612758,Maurice Evans,Maurice Evans,2230,SAC,2382.0,40,19,77,75,17.0,18.0,10.0,152,2.0,4.0,1.0,1.0,,2.0,1.0,,1.0,,,,,3.0,5.0,2.0,3.0,1.0,13.0,87.0,1.0,,,,,1.0,1.0,3.0,4.0,2.0,6.0,1.0,,,1.0,1.0,1.0,,,3.0,,3.0,4.0,2.0,6.0,,,,,4.0,1.0,1.0,1.0,3.0,17.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.6,0.75,,1.5,0.8125,,1.5,0.375,9.090909090909092,,0.12,,0.11764705882352941,0.06060606060606061,,,0.09090909090909091,,0.5,0.5,0.6666666666666666,1.0,0.125,1.0,1.0,,0.25,0.125,,,,,,,1.0,,,0.875,,0.5921624999999999,0.50805,0.125,0.2,,0.23076923076923078,1.7,24.566666666666663,0.22077922077922077,1.0,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,0.2,0.25,,0.09090909090909091,0.1111111111111111,,0.25,0.07692307692307693,0.16666666666666666,0.14285714285714285,,,,,1.0,,,0.5449,,2.0,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,True,,,,,
2443,1610612758,Darius Songaila,Darius Songaila,2443,SAC,1492.0,25,4,47,47,8.0,12.0,10.0,94,1.0,1.0,,3.0,2.0,,,,,,,,,1.0,6.0,,,,2.0,51.0,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,,,4.0,,,,,8.0,,,,,,,,,0.16666666666666666,0.16666666666666666,,,0.16666666666666666,,,,10.344827586206897,,0.06666666666666667,0.07692307692307693,0.05263157894736842,0.03333333333333333,0.09090909090909091,,,,0.16666666666666666,1.0,1.0,,0.5,,,0.3333333333333333,,,,,,,,,,,,0.16666666666666666,,0.44206666666666666,,,,,,9.266666666666667,,0.1702127659574468,,,,,,,,,1.0,,,,,1.0,1.0,,,,,4.0,,,,,0.16666666666666666,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,1.0,,,,1.0,0.5,,,,True,,,,,
731,1610612758,Greg Ostertag,Greg Ostertag,731,SAC,295.0,5,8,8,8,1.0,3.0,2.0,16,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,3.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,10.0,,0.2,1.0,0.2,0.5,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.5726,,,,,,,,0.125,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
