EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SelfOReb,LostBallSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Arc3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Loose Ball Fouls,3SecondViolations,BlockedLongMidRange,on,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,7996.0,133,18,265,262,115,119,34.0,527,3.0,6.0,1.0,1.0,1.0,2.0,7.0,11.0,3.0,15.0,3.0,6.0,1.0,2.0,9.0,4.0,13.0,32,5.0,15.0,10.0,51.0,266,3.0,4.0,6.0,5.0,13.0,5.0,6.0,16.0,10.0,16.0,15.0,4.0,9.0,2.0,2.0,5.0,1.0,6.0,1.0,1.0,2.0,2.0,13.0,1.0,3.0,4.0,6.0,5.0,15.0,4.0,19.0,1.0,1.0,2.0,4.0,2.0,1.0,6.0,1.0,2.0,4.0,10.0,3.0,13.0,1.0,6.0,1.0,3.0,1.0,2.0,3.0,1.0,16.0,115,2.0,0.38461538461538464,0.45454545454545453,1.0,0.3333333333333333,0.3333333333333333,0.40625,0.75,0.38461538461538464,0.43617021276595747,0.75,0.2777777777777778,0.4811320754716981,0.75,0.38095238095238093,0.3191489361702128,0.0625,0.16666666666666666,0.09090909090909091,19.34426229508197,0.3333333333333333,0.3125,0.06896551724137931,0.03488372093023256,0.0851063829787234,0.022222222222222223,0.07462686567164178,0.030534351145038167,0.04,0.05263157894736842,0.023809523809523808,0.02857142857142857,0.03125,0.14285714285714285,0.058823529411764705,0.05714285714285714,0.16666666666666666,0.3333333333333333,0.1276595744680851,0.5,0.6,0.3333333333333333,0.23404255319148937,0.6363636363636364,0.7,0.2857142857142857,0.3191489361702128,0.2,0.2,0.6666666666666666,0.1276595744680851,0.5,0.5,1.0,0.19148936170212766,0.2222222222222222,0.2222222222222222,1.0,0.25,1.0,0.1111111111111111,0.5,0.05555555555555555,0.2222222222222222,0.44680851063829785,0.2222222222222222,0.45432978723404255,0.43196666666666667,0.4296916666666667,0.11538461538461539,0.16216216216216217,0.11764705882352941,0.3137254901960784,11.75,24.560000000000002,0.4339622641509434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,8751.0,146,-28,283,290,125,131,47.0,573,5.0,14.0,1.0,3.0,1.0,6.0,5.0,15.0,10.0,27.0,,2.0,,1.0,8.0,5.0,20.0,56,1.0,10.0,25.0,68.0,303,8.0,15.0,17.0,7.0,25.0,5.0,15.0,29.0,14.0,26.0,3.0,8.0,8.0,1.0,9.0,10.0,1.0,11.0,1.0,6.0,2.0,2.0,23.0,4.0,4.0,5.0,16.0,6.0,27.0,8.0,35.0,5.0,3.0,3.0,3.0,1.0,,6.0,,5.0,3.0,15.0,2.0,29.0,5.0,14.0,3.0,3.0,1.0,2.0,3.0,2.0,29.0,125,4.0,0.35,0.4375,1.0,0.1,0.1,0.35714285714285715,0.5333333333333333,0.28,0.32575757575757575,0.47058823529411764,0.23333333333333334,0.4358974358974359,0.5,0.3918918918918919,0.15151515151515152,0.16071428571428573,0.42857142857142855,0.2,24.85207100591716,0.5,0.46153846153846156,0.15841584158415842,0.037037037037037035,0.11904761904761904,0.07692307692307693,0.14685314685314685,0.05,0.058823529411764705,0.034482758620689655,0.022222222222222223,0.075,0.125,0.16666666666666666,0.1891891891891892,0.15625,,0.6666666666666666,0.21212121212121213,0.35714285714285715,0.625,0.2,0.22727272727272727,0.3333333333333333,0.4166666666666667,0.4,0.4090909090909091,0.37037037037037035,0.37037037037037035,0.4,0.030303030303030304,,,,0.12121212121212122,0.125,0.125,1.0,0.17647058823529413,0.3333333333333333,0.2,0.16666666666666666,,0.16666666666666666,0.36363636363636365,0.125,0.4523378787878789,0.45120909090909084,0.45211166666666674,0.18666666666666668,0.2153846153846154,0.25,0.4264705882352941,11.110714285714284,25.44,0.4416961130742049,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.08333333333333333,0.027777777777777776,0.058823529411764705,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,5723.0,95,-30,175,182,78,86,27.0,357,4.0,5.0,1.0,1.0,4.0,4.0,,1.0,,,,,,,,,4.0,6,,,3.0,11.0,202,1.0,1.0,2.0,4.0,4.0,,3.0,11.0,6.0,2.0,,2.0,,,2.0,3.0,2.0,5.0,2.0,1.0,,2.0,12.0,2.0,4.0,4.0,7.0,2.0,13.0,7.0,20.0,2.0,1.0,2.0,1.0,,,3.0,,2.0,11.0,17.0,1.0,4.0,,,2.0,2.0,2.0,,2.0,1.0,11.0,78,4.0,0.75,1.0,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6875,1.0,0.9166666666666666,,0.3333333333333333,0.2,1.0,5.339805825242719,0.6666666666666666,0.2222222222222222,0.11475409836065574,0.0625,0.16,0.06666666666666667,0.12790697674418605,0.06382978723404255,,0.10526315789473684,0.06451612903225806,0.08695652173913043,0.10526315789473684,0.08333333333333333,0.13333333333333333,0.15,0.2,0.5,0.8333333333333334,0.8,1.0,0.75,0.16666666666666666,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,0.8333333333333334,,0.5060666666666668,0.6343,0.5578000000000001,,,0.18181818181818182,1.0,1.2,,0.44571428571428573,,,,,,1.0,2.0,,,,,,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,11824.0,197,-18,392,390,194,183,55.0,782,13.0,24.0,2.0,3.0,9.0,16.0,2.0,7.0,8.0,23.0,3.0,7.0,2.0,5.0,30.0,14.0,23.0,54,8.0,37.0,37.0,107.0,422,3.0,4.0,7.0,11.0,24.0,16.0,27.0,64.0,24.0,22.0,6.0,2.0,30.0,5.0,6.0,17.0,6.0,23.0,1.0,4.0,1.0,12.0,52.0,,6.0,5.0,9.0,,14.0,6.0,20.0,7.0,5.0,8.0,11.0,6.0,1.0,19.0,2.0,8.0,5.0,18.0,3.0,46.0,5.0,14.0,8.0,1.0,1.0,,4.0,3.0,64.0,194,6.0,0.5217391304347826,0.5454545454545454,0.25,0.21621621621621623,0.21621621621621623,0.42592592592592593,0.75,0.4583333333333333,0.38461538461538464,0.42857142857142855,0.4625,0.4724770642201835,0.4375,0.5849056603773585,0.4065934065934066,0.1111111111111111,0.16666666666666666,0.2857142857142857,27.729257641921397,0.42105263157894735,,0.06870229007633588,0.043795620437956206,0.08196721311475409,,0.07291666666666667,0.030456852791878174,0.06818181818181818,0.030303030303030304,0.03333333333333333,,0.020833333333333332,0.03125,0.13725490196078433,0.08695652173913043,0.06666666666666667,0.75,0.26373626373626374,0.5416666666666666,0.65,0.46153846153846156,0.07692307692307693,0.2857142857142857,0.4,1.0,0.25274725274725274,0.34782608695652173,0.34782608695652173,0.5,0.07692307692307693,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.32967032967032966,0.16666666666666666,0.16666666666666666,0.2,0.42857142857142855,0.6666666666666666,0.4,0.5625,0.05,0.35,0.6703296703296703,0.16666666666666666,0.48230659340659343,0.47910714285714284,0.50707875,0.1485148514851485,0.2222222222222222,0.06542056074766354,0.5981308411214953,8.953703703703704,25.262162162162156,0.49489795918367346,1.0,2.0,3.0,1.0,4.0,2.0,2.0,,,0.07692307692307693,0.14285714285714285,0.2857142857142857,,,1.0,4.0,5.0,18.0,5.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,0.3125,0.5,0.2857142857142857,0.02631578947368421,,,,,,,,,True,,,,,,,,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,13146.0,219,-41,431,435,207,200,61.0,866,4.0,10.0,,1.0,3.0,7.0,5.0,14.0,21.0,43.0,3.0,7.0,2.0,8.0,27.0,14.0,30.0,67,11.0,34.0,21.0,114.0,470,2.0,7.0,5.0,12.0,27.0,16.0,14.0,44.0,26.0,34.0,27.0,,26.0,8.0,4.0,11.0,2.0,13.0,2.0,7.0,3.0,1.0,28.0,1.0,2.0,7.0,15.0,1.0,23.0,3.0,26.0,7.0,3.0,8.0,4.0,4.0,1.0,12.0,3.0,4.0,4.0,19.0,2.0,25.0,,6.0,6.0,,,,,,44.0,207,6.0,0.43333333333333335,0.43333333333333335,0.8181818181818182,0.3235294117647059,0.3333333333333333,0.44776119402985076,0.2857142857142857,0.4444444444444444,0.4603960396039604,0.2,0.3488372093023256,0.5,0.22727272727272727,0.43137254901960786,0.33663366336633666,0.05970149253731343,0.1,,24.850894632206757,0.6666666666666666,0.045454545454545456,0.10067114093959731,0.013157894736842105,0.10294117647058823,0.014285714285714285,0.10138248847926268,0.013513513513513514,,0.02631578947368421,0.014285714285714285,0.017857142857142856,0.09090909090909091,0.16216216216216217,0.07017543859649122,0.11764705882352941,0.058823529411764705,,0.09900990099009901,0.4,0.4444444444444444,,0.13861386138613863,0.35714285714285715,0.35714285714285715,0.4,0.42574257425742573,0.4883720930232558,0.525,0.5238095238095238,0.06930693069306931,0.42857142857142855,0.42857142857142855,1.0,0.26732673267326734,0.2962962962962963,0.3076923076923077,0.75,0.1,,0.16279069767441862,0.42857142857142855,0.046511627906976744,0.32558139534883723,0.43564356435643564,0.3076923076923077,0.4359210000000001,0.39586875,0.4454999999999999,0.056074766355140186,0.0821917808219178,0.043859649122807015,0.38596491228070173,14.58955223880597,25.894117647058824,0.4802784222737819,,3.0,3.0,1.0,,4.0,4.0,,,,,0.3,,,,2.0,2.0,6.0,,1.0,,1.0,,,,,0.125,,0.14285714285714285,,1.0,1.0,0.029411764705882353,0.06976744186046512,0.037037037037037035,,,,True,,,,,,,,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,3031.0,51,-36,103,106,64,49,11.0,209,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,3,,,5.0,7.0,136,,1.0,,1.0,1.0,,5.0,7.0,,2.0,,,,,,1.0,1.0,2.0,,1.0,,,5.0,,2.0,3.0,2.0,,5.0,2.0,7.0,1.0,1.0,3.0,3.0,2.0,,6.0,,3.0,5.0,9.0,1.0,6.0,,2.0,1.0,4.0,2.0,2.0,4.0,3.0,7.0,64,2.0,,,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.5833333333333334,,0.875,,,,,10.344827586206897,0.5,,0.05714285714285714,0.07142857142857142,0.1875,,0.09803921568627451,0.05128205128205128,0.09090909090909091,0.1,,,0.07142857142857142,0.125,,0.3,,0.75,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,,,,,,0.3333333333333333,,0.4248,0.5756,0.3782,0.4,0.4,,1.0,9.799999999999999,,0.6213592233009708,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,5118.0,85,-23,167,164,93,80,25.0,331,8.0,15.0,3.0,5.0,1.0,7.0,2.0,4.0,1.0,1.0,,,,,,,11.0,20,,,9.0,31.0,179,4.0,6.0,9.0,2.0,10.0,,4.0,8.0,12.0,10.0,,4.0,,,2.0,,,,,,,,,1.0,7.0,8.0,6.0,3.0,17.0,8.0,25.0,,,3.0,2.0,3.0,1.0,5.0,2.0,3.0,10.0,17.0,,18.0,2.0,6.0,4.0,4.0,2.0,2.0,4.0,3.0,8.0,93,3.0,0.5454545454545454,0.6666666666666666,,,,0.55,0.6666666666666666,0.2,0.55,0.6666666666666666,0.2,0.5535714285714286,0.6428571428571429,0.2857142857142857,,0.1,0.13333333333333333,,16.751269035532996,0.6,0.3,0.11538461538461539,0.10606060606060606,0.25,0.038461538461538464,0.16666666666666666,0.08695652173913043,0.05,0.16666666666666666,0.11764705882352941,,0.15,0.06666666666666667,0.11764705882352941,0.3076923076923077,,0.75,0.75,0.5333333333333333,0.6153846153846154,0.625,0.2,0.5,0.5,,0.05,1.0,1.0,1.0,,,,,,,,,0.8333333333333334,0.6,0.7,0.14285714285714285,,,0.75,,0.5239550000000001,0.49378,0.47215000000000007,0.25,0.25,0.2903225806451613,0.25806451612903225,2.9550000000000005,,0.5568862275449101,,,,1.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,True,,,,,,,,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,2233.0,37,-25,75,77,47,38,9.0,152,,3.0,,,,2.0,,3.0,1.0,2.0,,,,,,,1.0,8,,,5.0,7.0,91,,1.0,3.0,1.0,4.0,,3.0,5.0,2.0,,,,,,2.0,,1.0,1.0,,,,,3.0,,2.0,1.0,4.0,1.0,6.0,2.0,8.0,,,,2.0,,,2.0,,1.0,1.0,5.0,1.0,8.0,,4.0,,2.0,2.0,,2.0,1.0,5.0,47,1.0,1.0,1.0,,,,0.125,,0.25,0.125,,0.25,0.2916666666666667,0.375,0.35714285714285715,,0.25,,0.3333333333333333,16.27906976744186,,1.0,0.12903225806451613,0.07407407407407407,0.1,,0.12195121951219512,0.04878048780487805,,,0.14285714285714285,,0.25,,,0.14285714285714285,,0.5,0.375,,,,0.375,,,,0.25,0.5,1.0,1.0,,,,,,,,,,,0.5,,,,0.375,,0.4563125,0.3728,0.49215,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.7142857142857143,6.5625,,0.6266666666666667,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,2.0,,,True,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,5525.0,92,4,175,178,58,54,29.0,353,8.0,10.0,4.0,5.0,2.0,2.0,1.0,6.0,,,,,,,,,9.0,16,,,9.0,27.0,180,4.0,5.0,13.0,3.0,4.0,,4.0,10.0,8.0,10.0,,8.0,,,2.0,3.0,1.0,4.0,,,,3.0,9.0,3.0,11.0,2.0,10.0,,12.0,14.0,26.0,2.0,1.0,3.0,,,,3.0,2.0,2.0,7.0,9.0,,12.0,4.0,7.0,1.0,7.0,3.0,3.0,7.0,2.0,10.0,58,1.0,0.4444444444444444,0.8,,,,0.5625,0.8,0.75,0.5625,0.8,0.75,0.675,0.9285714285714286,0.8333333333333334,,0.125,0.1,0.16666666666666666,10.952380952380953,1.0,,0.15151515151515152,0.16666666666666666,0.07142857142857142,0.11538461538461539,0.1276595744680851,0.15217391304347827,0.0625,0.2857142857142857,0.13793103448275862,0.14285714285714285,0.15,0.05263157894736842,0.2222222222222222,0.10526315789473684,,0.2857142857142857,0.625,0.8,0.8888888888888888,0.5,0.375,0.16666666666666666,0.2,,,,,,,,,,,,,,1.0,0.8,0.5,1.0,,,0.625,,0.53454375,0.58378,0.544425,0.3684210526315789,0.3684210526315789,0.48148148148148145,0.37037037037037035,3.1875,,0.3314285714285714,,,,5.0,1.0,1.0,3.0,,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,True,,,,,,,,
2581,1610612764,Steve Blake,Steve Blake,2581,WAS,614.0,10,4,21,19,5,12,,40,,,,,,,,,1.0,2.0,,,,,,,1.0,2,,,,2.0,15,,,,,,,,,,2.0,,,,,,,2.0,2.0,,,,,6.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,5,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,,9.523809523809524,,,0.15384615384615385,,,,0.13333333333333333,,,,,,0.4,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,0.3585,,,,,,,17.45,,0.23809523809523808,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
