EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,AtRimAssists,Steals,BadPassSteals,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShortMidRangeAssists,SelfOReb,DeadBallTurnovers,Travels,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,BlockedLongMidRange,SecondChanceAtRimPctAssisted,BlockedAtRim,DefCorner3ReboundPct,SecondChanceTurnovers,on,LongMidRangePctBlocked,3SecondViolations,Blocked3s,BlockedArc3
1444,1610612741,Lawrence Funderburke,Lawrence Funderburke,1444,CHI,1291.0,22,18,45,45,22,23,6,90,1.0,1.0,1.0,1.0,1.0,3.0,43,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2,1.0,7,1.0,2.0,1.0,1.0,22,3.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,3.9215686274509802,0.07142857142857142,0.3333333333333333,0.11764705882352941,0.1111111111111111,0.5,1.0,1.0,1.0,1.0,1.0,0.583,0.3333333333333333,0.3333333333333333,1.8,0.4888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,1617.0,27,22,61,61,30,35,7,122,,2.0,1.0,3.0,6.0,17.0,58,,,3.0,9.0,2.0,1.0,2.0,,5.0,2.0,3.0,5.0,5,1.0,2,,7.0,1.0,9.0,30,,1.0,1.0,0.3333333333333333,0.7857142857142857,0.8,,1.125,14.492753623188406,0.21428571428571427,0.25,0.22727272727272727,0.25,0.2857142857142857,0.2857142857142857,,,,0.8571428571428571,0.4964,,0.5294117647058824,5.866666666666667,0.4918032786885246,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.75,1.0,0.75,1.5,0.5714285714285714,0.3333333333333333,0.5,0.16666666666666666,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.48255000000000003,0.2222222222222222,0.4,24.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,2342.0,39,23,79,77,41,42,13,156,3.0,4.0,10.0,13.0,4.0,24.0,68,,4.0,2.0,10.0,10.0,2.0,6.0,1.0,16.0,,4.0,6.0,9,2.0,8,1.0,5.0,1.0,10.0,41,3.0,0.5,0.5555555555555556,0.7692307692307693,0.7692307692307693,0.8,0.6666666666666666,0.8333333333333334,17.204301075268816,0.15384615384615385,,0.10526315789473684,0.07692307692307693,,0.3076923076923077,0.75,0.75,,0.3076923076923077,0.44026923076923075,0.16666666666666666,0.4166666666666667,10.123076923076923,0.5189873417721519,3.0,2.0,3.0,,,,,,,,,,,3.0,,,,,,,4.0,1.0,1.0,1.0,,,2.0,,,,,0.8,,,,0.3,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,1.0,,,,,,0.46512000000000003,0.14285714285714285,0.14285714285714285,,2.0,2.0,2.0,5.0,6.0,2.0,4.0,5.0,10.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.6666666666666666,0.25,0.041666666666666664,0.08333333333333333,0.05555555555555555,0.25,0.1,0.46153846153846156,0.8333333333333334,0.8333333333333334,0.6,0.6666666666666666,0.4,1.0,0.5990666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,3700.0,62,28,130,131,78,72,21,261,7.0,14.0,7.0,16.0,16.0,30.0,126,4.0,14.0,10.0,16.0,4.0,2.0,3.0,,7.0,2.0,7.0,12.0,22,5.0,10,,18.0,2.0,16.0,78,4.0,0.2857142857142857,0.6666666666666666,0.4375,0.4375,0.6,0.7,0.5,17.532467532467532,0.14285714285714285,0.09523809523809523,0.12857142857142856,0.10714285714285714,0.11764705882352941,0.875,0.5,0.5833333333333334,0.2857142857142857,0.875,0.4872000000000001,0.4666666666666667,0.5333333333333333,2.7062500000000003,0.6,7.0,,1.0,,,,,,,,,,,8.0,,,,,,2.0,1.0,,1.0,1.0,,,7.0,,,,,0.3,,0.125,0.14285714285714285,0.21428571428571427,0.0625,,,,,,,,,,,,0.875,,,,,,0.48334,0.30434782608695654,0.30434782608695654,,5.0,3.0,9.0,,1.0,5.0,3.0,10.0,10.0,8.0,1.0,2.0,8.0,,3.0,10.0,1.0,,,2.0,,0.625,0.3,0.625,,1.0,,0.1951219512195122,0.09523809523809523,0.16129032258064516,0.18181818181818182,0.06666666666666667,0.0625,,,,0.7142857142857143,0.9,0.3333333333333333,0.4965625,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.23076923076923078,0.17647058823529413,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,4515.0,75,26,158,157,92,91,26,315,,1.0,5.0,19.0,3.0,52.0,162,,6.0,3.0,25.0,6.0,8.0,10.0,4.0,22.0,1.0,3.0,4.0,5,4.0,14,,5.0,1.0,25.0,92,7.0,0.6,0.6,0.2631578947368421,0.4803921568627451,0.49056603773584906,0.5,0.44642857142857145,32.4468085106383,0.05660377358490566,0.045454545454545456,0.05333333333333334,0.1,0.05555555555555555,0.0196078431372549,,,,0.6470588235294118,0.45015800000000006,0.11538461538461539,0.4807692307692308,16.442105263157895,0.5822784810126582,,5.0,15.0,4.0,8.0,2.0,3.0,9.0,24.0,4.0,13.0,13.0,32.0,1.0,6.0,16.0,30.0,23.0,9.0,,2.0,,1.0,3.0,,,,0.7692307692307693,0.40625,0.375,0.41935483870967744,0.4230769230769231,0.6274509803921569,,,,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.6,0.1568627450980392,0.5,0.5714285714285714,1.0,0.47058823529411764,0.375,0.391304347826087,0.6666666666666666,,0.11538461538461539,0.6666666666666666,0.5,0.3076923076923077,0.391304347826087,0.420808,0.019230769230769232,,26.246875,,,,,3.0,,2.0,10.0,4.0,,2.0,1.0,,,,1.0,3.0,4.0,2.0,8.0,,,0.2,0.5,0.5,,,,0.038461538461538464,0.0136986301369863,,,0.058823529411764705,,,,,,,0.44025000000000003,3.0,,4.0,,3.0,,,,,,,,0.14285714285714285,,,,1.0,2.0,4.0,2.0,5.0,9.0,1.0,2.0,1.0,2.0,5.0,1.0,0.4,0.0625,0.125,0.041666666666666664,0.16666666666666666,0.6666666666666666,0.5,1.0,0.030303030303030304,,,,,,,,True,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,2167.0,36,-3,77,74,39,31,12,151,3.0,4.0,5.0,11.0,5.0,21.0,86,1.0,1.0,2.0,11.0,2.0,3.0,7.0,1.0,18.0,1.0,3.0,4.0,6,1.0,2,,9.0,1.0,11.0,39,,0.2,0.2,0.45454545454545453,0.5,0.5526315789473685,0.5,0.55,23.333333333333332,0.10344827586206896,0.1111111111111111,0.10526315789473684,0.11764705882352941,0.14285714285714285,0.25,0.75,0.75,,0.5625,0.49979062500000004,0.047619047619047616,0.5238095238095238,11.281818181818181,0.5064935064935064,,1.0,5.0,,,,,2.0,5.0,1.0,2.0,2.0,5.0,,1.0,2.0,6.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,,5.0,1.0,0.4,0.5,0.4,0.5625,0.3125,0.09090909090909091,,,0.3125,0.2,0.2,1.0,,,,,0.3125,0.4,0.4,1.0,,,,0.25,0.5,0.4,0.49373124999999995,0.2777777777777778,0.38461538461538464,25.660000000000004,,2.0,3.0,1.0,2.0,,3.0,6.0,8.0,,2.0,,,2.0,,2.0,1.0,,,2.0,3.0,,0.5,,,,0.3333333333333333,,,,,,0.125,0.5,1.0,,,0.375,0.6666666666666666,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,0.16666666666666666,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,1.0,0.5,,,,,,True,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,2390.0,40,3,81,82,41,40,14,163,4.0,4.0,5.0,7.0,1.0,11.0,91,,4.0,1.0,5.0,4.0,,1.0,,3.0,,5.0,7.0,9,2.0,5,,2.0,,5.0,41,1.0,0.4,0.5,0.7142857142857143,0.5555555555555556,0.55,1.0,0.4166666666666667,12.121212121212121,0.19230769230769232,,0.13513513513513514,0.25,,0.4444444444444444,1.0,1.0,0.5,0.6666666666666666,0.5465333333333333,0.36363636363636365,0.45454545454545453,7.771428571428571,0.5061728395061729,2.0,1.0,2.0,,2.0,,2.0,,,,,,2.0,2.0,,2.0,,,,,1.0,,,,,,1.0,,,,,0.4,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,,,,,,1.0,0.4,,,,,0.4852,0.1,0.125,23.35,2.0,1.0,1.0,,1.0,2.0,2.0,3.0,6.0,2.0,1.0,,2.0,,2.0,2.0,,,,2.0,,1.0,0.6666666666666666,1.0,,0.4,,0.06896551724137931,,0.04878048780487805,0.14285714285714285,,0.1111111111111111,,,,1.0,0.2,1.0,0.6876,,,2.0,1.0,1.0,1.0,,1.0,1.0,,0.1,,,0.3333333333333333,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,0.5,,,,True,,,,
2876,1610612741,Jared Reiner,Jared Reiner,2876,CHI,281.0,5,-2,11,10,5,10,2,21,,,,1.0,,,11,,,,,,,,,,1.0,,1.0,2,,1,,,,,5,1.0,,,,,,,,7.142857142857142,,1.0,1.0,,1.0,,,,,,0.3219,,,14.0,0.45454545454545453,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3219,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,0.5,0.16666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
213,1610612741,Antonio Davis,Antonio Davis,213,CHI,1406.0,23,13,48,47,33,26,9,95,3.0,4.0,4.0,7.0,3.0,11.0,43,1.0,5.0,3.0,7.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,10,,4,1.0,5.0,1.0,7.0,33,1.0,0.5,1.0,0.5714285714285714,0.5714285714285714,0.6111111111111112,0.625,0.5833333333333334,20.689655172413794,0.09090909090909091,0.2222222222222222,0.12903225806451613,,0.125,0.5714285714285714,0.75,0.75,0.3333333333333333,0.5714285714285714,0.5253428571428571,0.45454545454545453,0.6363636363636364,4.8999999999999995,0.6875,3.0,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,2.0,,,,,0.5,,,,0.5,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,0.468525,0.25,0.25,,2.0,1.0,1.0,,2.0,2.0,2.0,4.0,4.0,4.0,,2.0,4.0,,,6.0,1.0,2.0,2.0,3.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,,,0.26666666666666666,0.2222222222222222,0.25,,0.16666666666666666,0.2857142857142857,,,,0.6666666666666666,0.25,1.0,0.5377666666666666,,,1.0,,1.0,1.0,,1.0,,,0.6,0.125,0.3333333333333333,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,True,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,854.0,14,7,26,28,14,22,6,54,,1.0,,3.0,,,25,,,,,,2.0,4.0,,10.0,,3.0,3.0,4,,1,,,,,14,1.0,,,,,,,,14.285714285714286,0.25,,0.1875,0.42857142857142855,,0.3333333333333333,,,,0.3333333333333333,0.42556666666666665,,,7.5,0.5384615384615384,,,1.0,,,,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.4016,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,1.0,,2.0,1.0,2.0,,,,,1.0,,,0.1111111111111111,,0.0625,,,0.3333333333333333,,,,,,,0.4016,1.0,1.0,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,
