EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,BadPassSteals,Travels,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,StepOutOfBoundsTurnovers,OffensiveGoaltends,OffArc3ReboundPct,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,on,3SecondViolations
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,744.0,12,-11,22,21,3.0,5.0,3.0,43,3.0,4.0,2.0,1.0,,,,3.0,4.0,6.0,27,2.0,1.0,4.0,,,,,2.0,2.0,2.0,2.0,4.0,,1.0,,,,1.0,1.0,,1.0,3.0,,2.0,,3.0,0.6666666666666666,1.0,0.75,0.75,0.6,24.0,1.0,0.25,0.25,0.2222222222222222,0.25,,,0.6666666666666666,0.25,0.25,,1.0,0.75,0.75,0.6666666666666666,,,,,,1.0,1.0,1.0,0.578925,0.61665,0.6283,,,1.575,0.13636363636363635,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,1.0,,2.0,,,,,1.0,1.0,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,0.3333333333333333,,1.0,,,1.0,,2.0,,,,2.0,,,,,,,,1.0,,0.5,0.5,0.5,,,,,0.5,,,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,True,
2770,1610612738,Justin Reed,Justin Reed,2770,BOS,53.0,1,-3,1,2,,2.0,,3,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,347.0,6,-5,10,8,,,,18,,,,,,,2.0,1.0,2.0,2.0,13,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,2.0,2.0,,,,,1.0,1.0,0.5,0.5,0.5,30.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3677,,,,,17.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,4996.0,83,-25,150,150,27.0,22.0,14.0,300,5.0,9.0,1.0,2.0,2.0,4.0,7.0,12.0,20.0,42.0,164,1.0,3.0,10.0,4.0,11.0,3.0,26.0,2.0,12.0,18.0,3.0,21.0,2.0,3.0,,1.0,,4.0,1.0,1.0,2.0,5.0,1.0,16.0,6.0,27.0,0.4166666666666667,0.4166666666666667,0.6,0.4090909090909091,0.5128205128205128,25.903614457831328,0.75,0.22641509433962265,0.03571428571428571,0.24285714285714285,0.038461538461538464,0.03571428571428571,0.058823529411764705,,0.22727272727272727,0.2777777777777778,0.11764705882352941,0.2727272727272727,0.5555555555555556,0.7142857142857143,0.4,0.12121212121212122,0.5,0.5,0.5,0.21212121212121213,1.0,0.4,0.6666666666666666,0.49420606060606065,,0.40889999999999993,0.1794871794871795,0.24,9.84,0.18,5.0,,1.0,1.0,12.0,,1.0,13.0,15.0,,1.0,5.0,14.0,3.0,12.0,1.0,2.0,7.0,1.0,4.0,3.0,5.0,1.0,3.0,1.0,,3.0,,1.0,1.0,1.0,,,1.0,1.0,,5.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.2,0.3333333333333333,0.3939393939393939,0.1,0.2222222222222222,,0.3333333333333333,0.29411764705882354,0.15384615384615385,0.16666666666666666,0.6,1.0,0.7142857142857143,0.7142857142857143,0.030303030303030304,,,,0.36363636363636365,0.08333333333333333,0.08333333333333333,1.0,,0.08333333333333333,0.11904761904761904,25.00769230769231,1.0,,2.0,1.0,1.0,3.0,,2.0,3.0,,,1.0,2.0,,,2.0,1.0,,,1.0,1.0,1.5,,0.045454545454545456,,0.4,1.0,0.4,,0.07142857142857142,0.07142857142857142,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,False,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,1667.0,28,-24,49,50,30.0,32.0,,99,,1.0,,,,,4.0,2.0,5.0,9.0,62,,2.0,,,1.0,,2.0,,3.0,3.0,,3.0,,,,,,,,,1.0,3.0,,4.0,1.0,30.0,,,0.4,0.5,0.5,18.367346938775512,,0.1875,,0.13043478260869565,,,,,0.2,0.2,,0.14285714285714285,,,,,,,,0.5714285714285714,,,0.42857142857142855,0.4858857142857143,,0.469925,0.125,0.16666666666666666,14.959999999999999,0.6122448979591837,2.0,,,1.0,2.0,,1.0,2.0,2.0,,1.0,6.0,4.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,6.0,,,0.5,0.5,0.5,0.625,0.6,0.2857142857142857,,,,,,,,,,0.5,0.5,,,,,0.2857142857142857,0.5,0.5,,,0.5,0.6666666666666666,24.9,,1.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,1.0,0.5,,,,,,,,,0.5,0.5,,,,,,3.0,,,,,,,,,,,,,,,,,,False,
2744,1610612738,Al Jefferson,Al Jefferson,2744,BOS,1703.0,28,-21,52,50,32.0,32.0,1.0,102,2.0,3.0,,1.0,2.0,5.0,,4.0,8.0,8.0,61,,5.0,4.0,,,,,,,3.0,,3.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,32.0,0.5,0.5,0.5,0.5,0.5,16.9811320754717,1.0,,,0.125,,,,,,,,0.375,0.6666666666666666,1.0,0.5,0.625,0.4,0.6666666666666666,0.5,,,0.2,0.375,0.4402875,,0.37646,,,5.05,0.6153846153846154,,,,,,,,,,,3.0,6.0,4.0,,,,3.0,,,,,3.0,,,,,,,,1.0,1.0,,,1.0,,,6.0,,,,,0.6,0.6,0.6,,0.375,0.3333333333333333,0.4,,0.375,,0.3333333333333333,0.4,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,False,
2753,1610612738,Delonte West,Delonte West,2753,BOS,2739.0,46,-37,81,82,33.0,30.0,6.0,163,,1.0,,1.0,3.0,3.0,3.0,4.0,7.0,8.0,96,,3.0,4.0,1.0,3.0,1.0,7.0,,1.0,2.0,1.0,3.0,,1.0,1.0,,,1.0,,1.0,1.0,7.0,,,,33.0,0.5,0.5,0.5714285714285714,0.4444444444444444,0.4444444444444444,11.494252873563218,1.0,0.038461538461538464,,0.05405405405405406,0.02702702702702703,,,,,0.09090909090909091,,0.1111111111111111,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.46468333333333334,,0.5359999999999999,,,11.299999999999999,0.4074074074074074,1.0,,1.0,,1.0,,,2.0,,,1.0,2.0,4.0,,1.0,,1.0,2.0,,,,1.0,,3.0,,,,,,,,,,,,1.0,2.0,4.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.14285714285714285,1.0,,,0.09090909090909091,,0.2,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,,0.1111111111111111,,,,,,0.25,23.85,,,,,,,,,,,2.0,1.0,3.0,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,False,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,4436.0,74,-16,135,135,56.0,52.0,11.0,270,3.0,6.0,1.0,3.0,1.0,3.0,3.0,5.0,12.0,13.0,150,1.0,6.0,6.0,,2.0,,4.0,1.0,6.0,6.0,2.0,8.0,,3.0,2.0,2.0,,5.0,,3.0,6.0,14.0,,7.0,3.0,56.0,0.6,0.75,0.4166666666666667,0.4166666666666667,0.43333333333333335,13.513513513513514,0.6,0.12244897959183673,0.02040816326530612,0.09523809523809523,0.03225806451612903,,0.0625,,0.1111111111111111,0.10526315789473684,,0.5,0.5,0.75,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.5,0.5,0.5244333333333333,0.623,0.5524333333333333,0.21428571428571427,0.21428571428571427,7.233333333333333,0.4148148148148148,1.0,,,,,,,,3.0,,3.0,9.0,4.0,,,,2.0,2.0,,2.0,,,,3.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,1.0,,9.0,5.0,,,,0.5,0.5,0.5,,0.16666666666666666,0.3333333333333333,,,,0.16666666666666666,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.6923076923076923,,1.0,,,1.0,,2.0,,,3.0,2.0,,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,,0.07692307692307693,,1.0,1.0,,,,0.15384615384615385,2.0,,,,,,0.1,0.6666666666666666,,,,,,,,,,,,,,False,
56,1610612738,Gary Payton,Gary Payton,56,BOS,4405.0,73,-21,133,135,27.0,22.0,14.0,268,11.0,18.0,2.0,5.0,3.0,10.0,,14.0,28.0,32.0,146,4.0,6.0,10.0,2.0,7.0,1.0,16.0,3.0,5.0,7.0,3.0,10.0,,2.0,1.0,,,2.0,,1.0,1.0,4.0,,2.0,2.0,27.0,0.35714285714285715,0.38461538461538464,0.5,0.5,0.5161290322580645,22.14765100671141,1.0,0.10204081632653061,0.06,0.1111111111111111,0.04285714285714286,0.07407407407407407,0.07142857142857142,,0.09523809523809523,0.1875,,0.5806451612903226,0.6111111111111112,0.7857142857142857,0.45454545454545453,0.3225806451612903,0.3,0.3,,,0.5,0.8333333333333334,0.6774193548387096,0.536616129032258,0.5842,0.5542833333333334,0.06451612903225806,0.07142857142857142,3.996428571428571,0.20300751879699247,,,1.0,1.0,2.0,,1.0,3.0,1.0,,4.0,9.0,18.0,3.0,2.0,1.0,4.0,5.0,1.0,4.0,,2.0,,4.0,3.0,,1.0,,2.0,,,,,,,,9.0,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.0967741935483871,0.14285714285714285,0.2222222222222222,,,0.14285714285714285,,0.2,,,,,0.03225806451612903,,,,0.06451612903225806,0.5,0.5,1.0,,0.5,0.28125,25.366666666666664,2.0,,,2.0,,4.0,,,1.0,2.0,1.0,,1.0,,,,,,,0.5,0.5,0.5,,,,,1.0,,,,0.125,4.0,,,,,,,0.8,,,,0.5,,,,,,,,,,False,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,4323.0,72,-13,132,130,26.0,18.0,14.0,262,5.0,11.0,1.0,,1.0,6.0,3.0,6.0,20.0,23.0,139,3.0,3.0,8.0,1.0,7.0,1.0,15.0,1.0,1.0,3.0,1.0,4.0,,4.0,3.0,3.0,,7.0,,2.0,,3.0,1.0,8.0,4.0,26.0,0.6666666666666666,0.6666666666666666,0.3,0.3333333333333333,0.3709677419354839,25.675675675675677,0.5714285714285714,0.021739130434782608,0.02040816326530612,0.016666666666666666,0.014285714285714285,,,0.1111111111111111,0.05,,,0.4074074074074074,0.45454545454545453,0.5555555555555556,0.8,0.2222222222222222,0.16666666666666666,0.16666666666666666,,0.1111111111111111,0.25,,0.6666666666666666,0.5148462962962963,0.493025,0.35947,0.12903225806451613,0.16666666666666666,6.245,0.19696969696969696,,1.0,2.0,1.0,5.0,,2.0,7.0,5.0,1.0,1.0,3.0,4.0,6.0,5.0,1.0,2.0,6.0,,4.0,1.0,,2.0,3.0,1.0,,1.0,1.0,,2.0,2.0,,,2.0,1.0,,3.0,,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.2,0.25,0.25925925925925924,0.1,0.18181818181818182,,0.6666666666666666,,,,,0.5,,,0.07407407407407407,0.5,0.5,1.0,0.18518518518518517,0.2,0.2,1.0,,0.2,0.13043478260869565,25.157142857142862,,,2.0,,2.0,5.0,,2.0,1.0,,1.0,,2.0,1.0,,,,,,,0.375,0.5,,,,,,0.4,,,0.21739130434782608,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,False,1.0
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,4050.0,68,-11,122,123,18.0,15.0,13.0,245,2.0,7.0,2.0,3.0,,,4.0,3.0,11.0,20.0,132,2.0,3.0,6.0,,2.0,,4.0,2.0,10.0,11.0,3.0,14.0,,1.0,1.0,2.0,,3.0,,,3.0,7.0,2.0,2.0,1.0,18.0,1.0,1.0,0.2727272727272727,0.5,0.5263157894736842,16.05839416058394,0.3333333333333333,0.2222222222222222,0.043478260869565216,0.19642857142857142,0.045454545454545456,0.041666666666666664,0.07692307692307693,,0.25,0.14285714285714285,,0.3888888888888889,0.2857142857142857,0.5,1.0,,,,,0.2222222222222222,1.0,1.0,0.7777777777777778,0.54875,0.46135,0.7359666666666667,0.05263157894736842,0.08333333333333333,8.063636363636363,0.14754098360655737,1.0,1.0,2.0,3.0,5.0,,4.0,7.0,2.0,,1.0,2.0,,12.0,5.0,3.0,3.0,2.0,,,1.0,1.0,,4.0,,,,,,6.0,5.0,1.0,,6.0,3.0,,2.0,,1.0,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.2727272727272727,0.42857142857142855,,,0.09090909090909091,0.2727272727272727,0.1,,0.5,0.25,0.25,0.1111111111111111,0.5,0.5,1.0,0.2777777777777778,0.6,0.6,1.0,,0.6,0.1,24.814285714285713,1.0,,,1.0,2.0,4.0,,,,,1.0,1.0,4.0,,,,,,,0.5,0.5,0.6666666666666666,,0.05,,1.0,0.5,,,,0.2,1.0,,,,,,0.0625,0.3333333333333333,,,,1.0,,,,,,,,,,False,
2770,1610612738,Justin Reed,Justin Reed,2770,BOS,1162.0,19,-15,34,36,34.0,36.0,1.0,70,1.0,2.0,,2.0,,,2.0,2.0,4.0,7.0,42,,4.0,,,,,,,,1.0,,1.0,,2.0,2.0,,,2.0,,2.0,1.0,2.0,,4.0,2.0,34.0,,,0.5,0.3333333333333333,0.4375,28.571428571428573,1.0,,,0.058823529411764705,,,,,,,,0.3333333333333333,0.5,0.5,,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.49900000000000005,,0.49900000000000005,0.25,0.3333333333333333,9.15,1.0,1.0,,1.0,,1.0,,,2.0,3.0,,2.0,7.0,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,7.0,1.0,,,,0.5,0.3333333333333333,0.4375,0.3333333333333333,,,,,0.16666666666666666,,,0.2,,0.5,0.5,0.16666666666666666,,,,0.16666666666666666,,,,,,1.0,23.75,,,1.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,1.0,,1.0,,,,,0.5,0.16666666666666666,,,,,,,,,,,,,False,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,892.0,15,-12,27,26,27.0,26.0,1.0,53,1.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,30,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,2.0,,2.0,,2.0,3.0,4.0,,1.0,1.0,27.0,,,1.0,1.0,1.5,10.714285714285714,,0.125,0.14285714285714285,0.07692307692307693,0.1,,,0.2,,0.2,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.6501,0.6501,0.6501,1.0,1.0,1.6,1.0,,,,,,,,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,1.0,1.0,1.5,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,3.0,,,1.0,2.0,,,,1.0,,,,,,1.0,1.0,1.5,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,False,
