EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,431.0,7,-7.0,12,17,10,16,2.0,29,21,1,10,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,51994.0,867,97.0,1521,1528,396,327,248.0,3049,1535,60,396,10.0,0.2603550295857988,70.0,130.0,23.0,35.0,21.0,30.0,13.0,34.0,6.0,17.0,2.0,1.0,89.0,181.0,2.0,43.0,221.0,27.0,41.0,15.0,69.0,23.0,42.0,1.0,17.0,63.0,114.0,64.0,40.0,2.0,18.0,20.0,5.0,25.0,4.0,1.0,12.0,3.0,5.0,55.0,16.0,69.0,30.0,111.0,23.0,164.0,85.0,249.0,10.0,39.0,21.0,18.0,15.0,7.0,10.0,1.0,8.0,1.0,3.0,25.0,5.0,4.0,29.0,1.0,3.0,92.0,7.0,38.0,12.0,53.0,2.0,2.0,42.0,2.0,9.0,55.0,34.0,1.0,1.0,1.0,63.0,0.6404494382022472,0.8260869565217391,0.49171270718232046,0.6585365853658537,0.5476190476190477,0.48633879781420764,0.6585365853658537,0.5348837209302325,0.4889380530973451,0.6509433962264151,0.5338983050847458,0.01092896174863388,0.09944751381215469,0.13076923076923078,0.029411764705882353,13.88888888888889,0.6,0.4423076923076923,0.20108695652173914,0.10747663551401869,0.16759776536312848,0.10738255033557047,0.19288645690834474,0.10745891276864729,0.10396039603960396,0.09844559585492228,0.11740890688259109,0.0967741935483871,0.125,0.1377551020408163,0.2653061224489796,0.215311004784689,0.19827586206896552,0.1111111111111111,0.1388888888888889,0.6181818181818182,0.7103825136612022,0.5384615384615384,0.6194690265486725,0.6714285714285714,0.18579234972677597,0.38235294117647056,0.3939393939393939,0.38461538461538464,0.09289617486338798,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.01092896174863388,0.8536585365853658,0.6571428571428571,0.17391304347826086,0.6976744186046512,0.7,0.023255813953488372,0.7213114754098361,0.5110796703296704,0.5293756756756757,0.5054720930232558,0.17757009345794392,0.1792452830188679,0.31221719457013575,0.2850678733031674,3.351381215469613,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,50480.0,841,115.0,1492,1476,377,306,227.0,2968,1497,61,377,9.0,0.2526809651474531,38.0,70.0,3.0,7.0,10.0,17.0,26.0,49.0,23.0,71.0,86.0,19.0,87.0,190.0,104.0,116.0,404.0,11.0,23.0,12.0,43.0,19.0,45.0,24.0,47.0,109.0,48.0,126.0,6.0,84.0,21.0,112.0,25.0,137.0,17.0,8.0,50.0,15.0,47.0,299.0,,20.0,21.0,50.0,1.0,72.0,20.0,92.0,7.0,19.0,10.0,9.0,29.0,21.0,12.0,2.0,8.0,1.0,1.0,41.0,2.0,4.0,25.0,4.0,4.0,129.0,8.0,45.0,15.0,4.0,1.0,1.0,1.0,,3.0,5.0,5.0,,,,109.0,0.27586206896551724,0.2857142857142857,0.45789473684210524,0.4782608695652174,0.4222222222222222,0.4897959183673469,0.5166666666666667,0.4492753623188406,0.5635838150289018,0.5972222222222222,0.5769230769230769,0.35374149659863946,0.11052631578947368,0.18571428571428572,0.10204081632653061,22.114285714285714,0.7073170731707317,0.016666666666666666,0.0946969696969697,0.03322259136212625,0.12280701754385964,,0.10157367668097282,0.026350461133069828,0.046875,0.03571428571428571,0.018691588785046728,,,0.06593406593406594,0.06206896551724138,0.14427860696517414,0.13274336283185842,0.10344827586206896,0.04861111111111111,1.0,0.23809523809523808,0.5428571428571428,0.6666666666666666,0.18421052631578946,0.16666666666666666,0.5306122448979592,0.5909090909090909,0.2692307692307692,0.24149659863945577,0.323943661971831,0.3382352941176471,0.43478260869565216,0.2925170068027211,0.23333333333333334,0.42857142857142855,,0.2463768115942029,0.5882352941176471,0.2753623188405797,0.5918367346938775,0.4830907534246575,0.4195068181818181,0.4583617647058823,0.13595166163141995,0.19823788546255505,0.10643564356435643,0.2698019801980198,9.203684210526317,25.400961538461537,5.0,18.0,1.0,2.0,5.0,33.0,3.0,6.0,6.0,38.0,3.0,7.0,8.0,84.0,30.0,2.0,33.0,2.0,3.0,17.0,0.7368421052631579,0.36538461538461536,0.42857142857142855,0.3333333333333333,0.37254901960784315,0.019230769230769232,0.04225352112676056,0.023255813953488372,0.061224489795918366,0.2777777777777778,0.2777777777777778,1.0,0.38372093023255816,0.39285714285714285,0.696969696969697,0.03333333333333333,0.2,0.5,1.0,0.07246376811594203,0.4,0.3157894736842105,0.39285714285714285,,,,,,,,,,True
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,55443.0,924,127.0,1637,1632,424,344,251.0,3269,1626,70,424,12.0,0.259010384850336,52.0,92.0,6.0,14.0,21.0,28.0,52.0,112.0,63.0,135.0,12.0,7.0,167.0,339.0,29.0,85.0,449.0,18.0,37.0,6.0,45.0,41.0,76.0,10.0,51.0,145.0,210.0,124.0,4.0,11.0,22.0,74.0,19.0,93.0,11.0,8.0,44.0,14.0,16.0,205.0,7.0,18.0,15.0,53.0,2.0,70.0,25.0,95.0,3.0,20.0,9.0,11.0,35.0,29.0,36.0,3.0,6.0,,2.0,71.0,6.0,24.0,13.0,5.0,17.0,106.0,16.0,43.0,15.0,3.0,,,2.0,1.0,,3.0,1.0,,,,145.0,0.6287425149700598,0.6363636363636364,0.49262536873156343,0.4864864864864865,0.5394736842105263,0.4945652173913043,0.4642857142857143,0.5465116279069767,0.5425790754257908,0.5,0.6473214285714286,0.07880434782608696,0.06489675516224189,0.14130434782608695,0.044642857142857144,25.104166666666668,0.49295774647887325,0.034482758620689655,0.0920138888888889,0.02702702702702703,0.078125,0.043209876543209874,0.08854166666666667,0.030193236714975844,0.03535353535353535,0.02336448598130841,0.023622047244094488,0.0392156862745098,0.05,0.08040201005025126,0.1032258064516129,0.0945945945945946,0.05737704918032787,0.11428571428571428,0.018072289156626505,0.3333333333333333,0.25,0.5652173913043478,0.6582278481012658,0.5769230769230769,0.30434782608695654,0.4642857142857143,0.48598130841121495,0.46153846153846156,0.36684782608695654,0.4666666666666667,0.48091603053435117,0.8095238095238095,0.03260869565217391,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.32558139534883723,0.75,0.08139534883720931,0.328804347826087,0.4549660762942779,0.4718069444444445,0.46268588235294117,0.1111111111111111,0.11748633879781421,0.10022271714922049,0.32293986636971045,10.31858407079646,25.062068965517245,5.0,17.0,3.0,1.0,3.0,5.0,1.0,2.0,3.0,10.0,1.0,5.0,4.0,30.0,,1.0,5.0,,11.0,3.0,1.0,0.3448275862068966,0.2,0.4,0.35714285714285715,,0.02962962962962963,,0.04619565217391304,0.29411764705882354,0.29411764705882354,1.0,0.4166666666666667,0.4166666666666667,1.0,0.07142857142857142,0.047619047619047616,0.5,1.0,0.03488372093023256,0.3333333333333333,0.42857142857142855,0.45454545454545453,1.0,1.0,0.03333333333333333,,,,,,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,61231.0,1021,134.0,1799,1805,478,412,282.0,3604,1793,50,478,6.0,0.26570316842690384,59.0,102.0,14.0,23.0,11.0,24.0,23.0,65.0,29.0,80.0,25.0,10.0,111.0,247.0,60.0,48.0,336.0,21.0,38.0,6.0,69.0,18.0,53.0,23.0,20.0,77.0,110.0,112.0,20.0,24.0,22.0,64.0,19.0,83.0,12.0,7.0,19.0,16.0,29.0,185.0,12.0,40.0,31.0,65.0,6.0,102.0,56.0,158.0,14.0,26.0,22.0,4.0,21.0,10.0,16.0,5.0,11.0,,1.0,37.0,3.0,13.0,24.0,3.0,4.0,60.0,5.0,26.0,6.0,9.0,,,9.0,,,9.0,5.0,4.0,,,77.0,0.4954954954954955,0.5445544554455446,0.4493927125506073,0.5526315789473685,0.33962264150943394,0.46905537459283386,0.65625,0.375,0.5029940119760479,0.6634615384615384,0.4375,0.19543973941368079,0.08906882591093117,0.12745098039215685,0.1076923076923077,17.516525023607176,0.5675675675675675,0.08695652173913043,0.10124610591900311,0.0546448087431694,0.14351851851851852,0.06557377049180328,0.11188811188811189,0.05683060109289618,0.07174887892376682,0.05309734513274336,0.04240282685512368,0.06140350877192982,0.07246376811594203,0.09292035398230089,0.0718562874251497,0.1285140562248996,0.15328467153284672,0.12658227848101267,0.0945945945945946,0.5555555555555556,0.3322475570032573,0.5784313725490197,0.6629213483146067,0.5423728813559322,0.21172638436482086,0.35384615384615387,0.39655172413793105,0.21739130434782608,0.26058631921824105,0.3625,0.3717948717948718,0.6206896551724138,0.08143322475570032,0.4791666666666667,0.6086956521739131,0.14285714285714285,0.3157894736842105,0.4583333333333333,0.13157894736842105,0.5276872964169381,0.48033676470588277,0.49520394736842105,0.4734473333333335,0.07926829268292683,0.09701492537313433,0.20535714285714285,0.22916666666666666,7.931174089068825,24.72166666666666,11.0,35.0,6.0,4.0,13.0,11.0,4.0,4.0,3.0,22.0,7.0,10.0,7.0,54.0,12.0,1.0,11.0,1.0,5.0,,0.8181818181818182,0.36666666666666664,0.7,0.30434782608695654,0.3728813559322034,0.016666666666666666,0.025,,0.11400651465798045,0.3142857142857143,0.3235294117647059,0.9090909090909091,0.44,0.44,0.7272727272727273,0.125,0.08333333333333333,1.0,1.0,0.17105263157894737,0.3076923076923077,0.3,0.4583333333333333,,,,3.0,4.0,0.02857142857142857,0.06779661016949153,0.5,1.0,True
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,4801.0,80,15.0,150,149,63,61,30.0,299,141,9,63,3.0,0.42,1.0,4.0,,,,1.0,,1.0,4.0,18.0,1.0,,5.0,23.0,1.0,5.0,15.0,,5.0,2.0,2.0,2.0,12.0,,5.0,9.0,2.0,8.0,,1.0,3.0,20.0,3.0,23.0,1.0,2.0,5.0,4.0,11.0,49.0,,1.0,1.0,3.0,,4.0,1.0,5.0,,3.0,1.0,2.0,4.0,2.0,1.0,,2.0,,,5.0,2.0,1.0,4.0,,,6.0,,1.0,2.0,2.0,,,,1.0,1.0,2.0,1.0,,,,9.0,0.2,0.2,0.21739130434782608,,0.16666666666666666,0.20833333333333334,,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.3,0.041666666666666664,0.13043478260869565,0.25,,17.391304347826086,0.8,,0.05084745762711865,0.013513513513513514,0.07142857142857142,,0.0547945205479452,0.0125,0.0625,,,,,0.08695652173913043,,0.04,0.16666666666666666,,,0.5,0.16666666666666666,0.25,0.3333333333333333,1.0,0.041666666666666664,,,,0.75,0.2222222222222222,0.25,,0.041666666666666664,,,,0.08333333333333333,,,0.20833333333333334,0.3756083333333333,0.31933999999999996,0.34589166666666665,0.04,0.041666666666666664,0.13333333333333333,0.6,14.182608695652174,28.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,True
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,12862.0,214,2.0,362,389,128,146,62.0,751,373,23,128,5.0,0.35359116022099446,9.0,18.0,,4.0,4.0,5.0,2.0,8.0,4.0,16.0,20.0,5.0,15.0,42.0,25.0,8.0,50.0,1.0,6.0,3.0,5.0,6.0,13.0,9.0,5.0,23.0,14.0,16.0,,20.0,3.0,26.0,4.0,30.0,4.0,,6.0,10.0,10.0,64.0,2.0,4.0,5.0,10.0,1.0,16.0,6.0,22.0,4.0,11.0,4.0,7.0,3.0,1.0,7.0,2.0,2.0,,,10.0,3.0,5.0,3.0,,2.0,11.0,1.0,4.0,2.0,5.0,,,2.0,3.0,,5.0,2.0,,,,23.0,0.4666666666666667,0.4666666666666667,0.35714285714285715,0.16666666666666666,0.46153846153846156,0.31343283582089554,0.1111111111111111,0.4090909090909091,0.3472222222222222,0.22727272727272727,0.46,0.373134328358209,0.07142857142857142,0.16666666666666666,,18.98148148148148,0.3,0.05555555555555555,0.08264462809917356,0.02857142857142857,0.08333333333333333,0.044444444444444446,0.08287292817679558,0.032432432432432434,,0.06896551724137931,0.031746031746031744,0.07692307692307693,,0.06666666666666667,0.08333333333333333,0.09615384615384616,0.05263157894736842,0.13636363636363635,0.1,0.4,0.26865671641791045,0.5,0.6,0.4444444444444444,0.11940298507462686,0.25,0.25,0.5,0.23880597014925373,0.25,0.25,0.5,0.29850746268656714,0.4444444444444444,,,0.22727272727272727,0.8,0.22727272727272727,0.6417910447761194,0.4720204545454545,0.49574285714285715,0.4420214285714286,0.05714285714285714,0.08888888888888889,0.1,0.46,9.000000000000002,26.144000000000002,1.0,5.0,1.0,1.0,4.0,3.0,,2.0,1.0,4.0,,3.0,2.0,12.0,,,3.0,,3.0,,1.0,0.16,,0.2222222222222222,0.16,,,,0.07462686567164178,0.2,0.2,1.0,0.15,0.15,1.0,0.1111111111111111,0.2222222222222222,,,0.18181818181818182,0.25,0.2,0.15,,,,,,,,,,True
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,22158.0,369,69.0,638,656,197,207,105.0,1294,622,59,197,8.0,0.30877742946708464,20.0,32.0,8.0,12.0,6.0,12.0,11.0,36.0,25.0,60.0,,,56.0,128.0,,19.0,131.0,12.0,24.0,7.0,31.0,13.0,35.0,,9.0,35.0,78.0,34.0,16.0,,10.0,7.0,5.0,12.0,5.0,,3.0,2.0,2.0,29.0,5.0,32.0,14.0,53.0,11.0,78.0,38.0,116.0,2.0,10.0,8.0,2.0,6.0,2.0,9.0,,4.0,,3.0,15.0,3.0,2.0,31.0,7.0,4.0,27.0,5.0,13.0,3.0,14.0,,,8.0,,6.0,14.0,10.0,2.0,,,35.0,0.6964285714285714,0.8125,0.4375,0.5,0.37142857142857144,0.4375,0.5,0.37142857142857144,0.4712230215827338,0.5535714285714286,0.4375,,0.078125,0.21875,0.027777777777777776,20.424403183023873,0.4,0.3793103448275862,0.2264957264957265,0.12167300380228137,0.17073170731707318,0.09259259259259259,0.2120253164556962,0.1167192429022082,0.07692307692307693,0.1728395061728395,0.1111111111111111,0.10344827586206896,0.08,0.26744186046511625,0.23333333333333334,0.18181818181818182,0.2,0.13513513513513514,0.03225806451612903,0.7142857142857143,0.25,0.625,0.8,0.4,0.28125,0.3055555555555556,0.3142857142857143,0.7272727272727273,0.46875,0.4166666666666667,0.43103448275862066,0.92,,0.5,0.6666666666666666,,0.34285714285714286,0.5,,0.25,0.42108984375,0.45600434782608695,0.4193542857142857,0.09558823529411764,0.09558823529411764,0.2366412213740458,0.26717557251908397,10.91484375,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,0.038461538461538464,,,True
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,278.0,5,8.0,10,12,7,9,,22,5,2,7,1.0,0.7,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.6446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,43953.0,733,103.0,1298,1285,283,195,191.0,2583,1286,83,283,6.0,0.21802773497688752,42.0,66.0,17.0,24.0,9.0,11.0,32.0,80.0,23.0,62.0,57.0,17.0,97.0,208.0,81.0,34.0,309.0,23.0,42.0,7.0,65.0,19.0,37.0,22.0,10.0,63.0,112.0,82.0,30.0,56.0,7.0,22.0,5.0,27.0,4.0,1.0,14.0,4.0,4.0,59.0,6.0,31.0,23.0,80.0,14.0,117.0,37.0,154.0,5.0,24.0,12.0,12.0,12.0,9.0,23.0,5.0,3.0,,,35.0,5.0,9.0,49.0,1.0,10.0,43.0,5.0,22.0,2.0,39.0,1.0,1.0,23.0,5.0,11.0,40.0,25.0,,2.0,1.0,63.0,0.5773195876288659,0.6829268292682927,0.46634615384615385,0.5476190476190477,0.5135135135135135,0.4757785467128028,0.5918367346938775,0.4491525423728814,0.5016233766233766,0.6132075471698113,0.4846153846153846,0.28027681660899656,0.03365384615384615,0.06060606060606061,0.025,22.62532981530343,0.34285714285714286,0.2916666666666667,0.17467248908296942,0.062,0.15333333333333332,0.03870967741935484,0.16940789473684212,0.05648854961832061,0.07317073170731707,0.08860759493670886,0.028089887640449437,0.03,0.05454545454545454,0.1518987341772152,0.2,0.1783783783783784,0.17,0.12,0.032679738562091505,0.625,0.22837370242214533,0.6363636363636364,0.6774193548387096,0.5476190476190477,0.2768166089965398,0.4,0.41025641025641024,0.5625,0.21453287197231835,0.3709677419354839,0.3770491803278688,0.6521739130434783,0.1972318339100346,0.4897959183673469,0.7083333333333334,0.17647058823529413,0.1864406779661017,0.8181818181818182,0.288135593220339,0.5086505190311419,0.46180295138888894,0.5016937499999999,0.4440146551724138,0.0718954248366013,0.09777777777777778,0.21035598705501618,0.20388349514563106,9.046153846153846,25.23827160493827,6.0,24.0,3.0,1.0,5.0,21.0,2.0,4.0,4.0,27.0,4.0,7.0,5.0,78.0,3.0,1.0,21.0,,3.0,,0.9629629629629629,0.3333333333333333,0.5714285714285714,0.22727272727272727,0.3375,,0.016129032258064516,,0.08304498269896193,0.25,0.25,1.0,0.3684210526315789,0.3684210526315789,0.9523809523809523,0.061224489795918366,0.08163265306122448,0.5,1.0,0.0847457627118644,0.2,0.23529411764705882,0.375,,2.0,,2.0,,,,0.6666666666666666,1.0,True
