EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,FG2A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,PenaltyOffPossExcludingTakeFouls,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,HeaveAttempts,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,22.0,-3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,33.333333333333336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2937,0.2937,0.2937,2.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,37996.0,75.0,1122.0,1108.0,246.0,153.0,174.0,2230.0,102.0,28.0,20.0,134.0,1130.0,33.0,26.0,50.0,65.0,189.0,8.0,246.0,13.646702047005308,0.11160714285714286,0.11245674740484429,0.11612903225806452,0.16,0.7555555555555555,0.8484848484848485,0.7407407407407407,0.762962962962963,0.5199540740740741,0.51637,0.5082925925925926,2.8253731343283586,0.2192513368983957,633.0,60.0,22.0,15.0,7.0,23.0,2.0,9.0,1.0,1.0,69.0,1.0,23.0,161.0,25.0,9.0,59.0,15.0,1.0,5.0,35.0,84.0,54.0,36.0,1.0,15.0,13.0,3.0,16.0,2.0,1.0,8.0,2.0,3.0,35.0,15.0,22.0,86.0,16.0,124.0,29.0,14.0,15.0,13.0,6.0,9.0,2.0,7.0,1.0,2.0,22.0,3.0,3.0,21.0,42.0,3.0,51.0,4.0,21.0,7.0,39.0,2.0,2.0,32.0,2.0,5.0,41.0,26.0,1.0,35.0,5.0,0.6086956521739131,0.8235294117647058,0.5149253731343284,0.7575757575757576,0.5769230769230769,0.5111111111111111,0.7575757575757576,0.5555555555555556,0.5062893081761006,0.7375,0.5,0.007407407407407408,0.11194029850746269,0.13725490196078433,0.043478260869565216,0.5909090909090909,0.45714285714285713,0.21608040201005024,0.1774193548387097,0.11538461538461539,0.20689655172413793,0.10948905109489052,0.10897435897435898,0.09411764705882353,0.15555555555555556,0.14925373134328357,0.25,0.25,0.1839080459770115,0.16216216216216217,0.6341463414634146,0.5882352941176471,0.6818181818181818,0.6333333333333333,0.17037037037037037,0.30434782608695654,0.3181818181818182,0.2857142857142857,0.06666666666666667,0.2222222222222222,0.2222222222222222,1.0,0.007407407407407408,0.7857142857142857,0.18181818181818182,0.75,0.037037037037037035,0.13815789473684212,0.1390728476821192,0.36645962732919257,0.21739130434782608,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,45208.0,108.0,1347.0,1312.0,294.0,196.0,200.0,2659.0,66.0,5.0,14.0,172.0,1332.0,19.0,36.0,16.0,16.0,82.0,5.0,294.0,21.55117609663064,0.03018867924528302,0.023494860499265784,0.04597701149425287,0.04065040650406504,0.2578125,0.19230769230769232,0.2692307692307692,0.5859375,0.48630820312499995,0.4305868421052632,0.46367788461538456,9.026162790697676,0.2182628062360802,753.0,36.0,2.0,8.0,24.0,43.0,23.0,63.0,69.0,13.0,83.0,84.0,103.0,350.0,9.0,12.0,36.0,16.0,16.0,41.0,91.0,34.0,132.0,6.0,69.0,21.0,104.0,22.0,126.0,15.0,7.0,50.0,13.0,41.0,274.0,,20.0,44.0,2.0,66.0,18.0,10.0,8.0,25.0,17.0,11.0,2.0,8.0,1.0,1.0,36.0,2.0,2.0,18.0,52.0,4.0,116.0,7.0,37.0,17.0,4.0,,,1.0,,3.0,4.0,4.0,,91.0,9.0,0.20481927710843373,0.2125,0.48255813953488375,0.47368421052631576,0.4444444444444444,0.482421875,0.46153846153846156,0.4807692307692308,0.5561056105610561,0.5625,0.6180555555555556,0.328125,0.12209302325581395,0.22727272727272727,0.09302325581395349,0.6944444444444444,0.04,0.0944206008583691,0.12578616352201258,,0.1024,0.029069767441860465,0.016304347826086956,,,0.07142857142857142,0.05128205128205128,0.143646408839779,0.1320754716981132,0.11320754716981132,1.0,0.5454545454545454,0.7058823529411765,0.19444444444444445,0.16796875,0.5581395348837209,0.6153846153846154,0.25,0.24609375,0.36507936507936506,0.3770491803278688,0.17391304347826086,0.26953125,0.4,,0.5714285714285714,0.25,0.12937062937062938,0.18316831683168316,0.10285714285714286,0.26,24.997619047619043,5.0,15.0,1.0,2.0,3.0,22.0,2.0,6.0,4.0,27.0,2.0,7.0,6.0,54.0,27.0,22.0,2.0,2.0,3.0,15.0,0.6666666666666666,0.32142857142857145,0.2857142857142857,0.375,0.32142857142857145,0.023809523809523808,0.031746031746031744,0.028985507246376812,0.05859375,0.3333333333333333,0.3333333333333333,1.0,0.3188405797101449,0.3283582089552239,0.5909090909090909,0.038461538461538464,0.23076923076923078,0.3333333333333333,1.0,0.057692307692307696,0.6666666666666666,0.3076923076923077,0.3188405797101449,,,,,,,,,,True,,,
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,2882.0,3.0,89.0,78.0,9.0,8.0,10.0,167.0,1.0,,,8.0,83.0,,1.0,,,4.0,,9.0,13.72549019607843,,,,,0.1111111111111111,,,0.2222222222222222,0.3844222222222222,,0.3804,15.175,0.10112359550561797,48.0,,,,,1.0,3.0,6.0,1.0,,3.0,1.0,,6.0,,,,1.0,,,2.0,2.0,4.0,,1.0,,11.0,1.0,12.0,1.0,,3.0,2.0,6.0,25.0,,1.0,3.0,,4.0,1.0,,1.0,2.0,2.0,2.0,,,,,4.0,1.0,,1.0,6.0,,2.0,,1.0,,1.0,,,,,1.0,1.0,,,2.0,,0.3333333333333333,0.3333333333333333,0.375,,1.0,0.3333333333333333,,1.0,0.3,,1.0,0.1111111111111111,,,,0.5,,0.12,0.08333333333333333,,0.10810810810810811,,,,,0.16666666666666666,0.2,,,0.125,,,,,0.1111111111111111,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.1111111111111111,,,,,0.1,0.1111111111111111,,0.3333333333333333,28.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,49434.0,116.0,1462.0,1437.0,313.0,219.0,213.0,2899.0,70.0,24.0,12.0,224.0,1442.0,43.0,38.0,33.0,39.0,173.0,5.0,313.0,21.688159437280188,0.0586145648312611,0.053061224489795916,0.07027027027027027,0.03125,0.22580645161290322,0.48,0.2,0.5032258064516129,0.4587224919093852,0.4962987804878048,0.44703305084745765,9.11919642857143,0.21409028727770177,824.0,45.0,17.0,10.0,35.0,86.0,27.0,68.0,62.0,17.0,107.0,86.0,38.0,339.0,24.0,8.0,68.0,20.0,22.0,12.0,67.0,128.0,86.0,30.0,61.0,9.0,26.0,6.0,32.0,5.0,1.0,16.0,5.0,5.0,70.0,6.0,28.0,91.0,15.0,134.0,26.0,13.0,13.0,14.0,11.0,24.0,5.0,3.0,,,38.0,6.0,9.0,55.0,95.0,11.0,52.0,6.0,25.0,4.0,43.0,1.0,1.0,26.0,5.0,12.0,44.0,28.0,2.0,67.0,8.0,0.5981308411214953,0.6956521739130435,0.47767857142857145,0.5581395348837209,0.5263157894736842,0.4854838709677419,0.6,0.4583333333333333,0.509009009009009,0.6181818181818182,0.5,0.27741935483870966,0.04017857142857143,0.05714285714285714,0.046511627906976744,0.3684210526315789,0.2830188679245283,0.1794871794871795,0.16,0.03488372093023256,0.1744868035190616,0.0782122905027933,0.03015075376884422,0.026785714285714284,0.05,0.14606741573033707,0.2222222222222222,0.18226600985221675,0.1826086956521739,0.11666666666666667,0.6363636363636364,0.6428571428571429,0.6818181818181818,0.5777777777777777,0.27741935483870966,0.4069767441860465,0.4268292682926829,0.6,0.21935483870967742,0.39705882352941174,0.40298507462686567,0.6296296296296297,0.2,0.7083333333333334,0.17647058823529413,0.8333333333333334,0.2833333333333333,0.07598784194528875,0.102880658436214,0.20058997050147492,0.1976401179941003,25.253488372093024,6.0,24.0,3.0,1.0,5.0,23.0,2.0,4.0,4.0,29.0,4.0,7.0,5.0,84.0,3.0,23.0,,3.0,2.0,,0.9655172413793104,0.3372093023255814,0.5714285714285714,0.22727272727272727,0.3411764705882353,,0.014705882352941176,,0.07741935483870968,0.25,0.25,1.0,0.3709677419354839,0.3709677419354839,0.9565217391304348,0.06,0.08,0.5,1.0,0.08333333333333333,0.2,0.23529411764705882,0.3770491803278688,2.0,1.0,1.0,2.0,0.6666666666666666,1.0,,,,True,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,46135.0,112.0,1367.0,1341.0,294.0,191.0,196.0,2708.0,81.0,15.0,22.0,274.0,1350.0,33.0,55.0,16.0,21.0,73.0,3.0,294.0,23.86934673366834,0.03018867924528302,0.03070175438596491,0.046242774566473986,0.02112676056338028,0.27181208053691275,0.40540540540540543,0.3548387096774194,0.3523489932885906,0.4567046979865772,0.4791935483870967,0.45508467741935493,10.075547445255474,0.2150694952450622,769.0,44.0,7.0,17.0,41.0,86.0,49.0,107.0,11.0,6.0,134.0,24.0,60.0,346.0,16.0,7.0,39.0,31.0,7.0,36.0,104.0,164.0,104.0,4.0,11.0,15.0,59.0,16.0,75.0,10.0,6.0,38.0,10.0,11.0,166.0,5.0,14.0,38.0,,52.0,10.0,6.0,4.0,23.0,18.0,28.0,2.0,5.0,,2.0,51.0,4.0,11.0,13.0,58.0,13.0,73.0,10.0,28.0,13.0,2.0,,,1.0,1.0,,2.0,1.0,,104.0,9.0,0.6119402985074627,0.6212121212121212,0.48905109489051096,0.48484848484848486,0.5636363636363636,0.4798657718120805,0.43243243243243246,0.5483870967741935,0.5227963525835866,0.475,0.64375,0.08053691275167785,0.05474452554744526,0.13580246913580246,0.023255813953488372,0.45098039215686275,,0.0811965811965812,0.0875,0.032467532467532464,0.08280254777070063,0.029239766081871343,0.016129032258064516,0.039603960396039604,0.018867924528301886,0.075,0.08333333333333333,0.0851063829787234,0.07476635514018691,0.11320754716981132,0.5,0.5432098765432098,0.6285714285714286,0.5909090909090909,0.28859060402684567,0.47674418604651164,0.4880952380952381,0.4146341463414634,0.35906040268456374,0.45794392523364486,0.4666666666666667,0.7959183673469388,0.03691275167785235,0.4666666666666667,0.42857142857142855,0.7727272727272727,0.0967741935483871,0.08860759493670886,0.0958904109589041,0.11271676300578035,0.30057803468208094,24.45,2.0,13.0,3.0,,1.0,4.0,,1.0,2.0,6.0,,4.0,2.0,18.0,,4.0,,8.0,6.0,2.0,1.0,0.25,,0.2857142857142857,0.25,,0.018691588785046728,,0.0436241610738255,0.15384615384615385,0.15384615384615385,1.0,0.36363636363636365,0.36363636363636365,1.0,0.08108108108108109,0.02702702702702703,,,0.016129032258064516,,0.3333333333333333,0.36363636363636365,,,,1.0,,,,,,True,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,43953.0,103.0,1298.0,1285.0,283.0,195.0,191.0,2583.0,78.0,16.0,18.0,172.0,1286.0,26.0,32.0,29.0,41.0,107.0,13.0,283.0,17.41424802110818,0.058,0.061068702290076333,0.07317073170731707,0.12264150943396226,0.3627906976744186,0.5,0.3829787234042553,0.5627906976744186,0.48705255813953524,0.49774999999999997,0.48583829787234045,7.374418604651162,0.21802773497688752,733.0,45.0,9.0,8.0,15.0,43.0,16.0,51.0,17.0,7.0,76.0,43.0,40.0,240.0,14.0,4.0,41.0,11.0,15.0,15.0,55.0,76.0,76.0,12.0,17.0,15.0,43.0,13.0,56.0,7.0,6.0,13.0,11.0,19.0,125.0,11.0,19.0,44.0,3.0,66.0,20.0,18.0,2.0,14.0,7.0,13.0,4.0,7.0,,1.0,27.0,3.0,8.0,17.0,36.0,3.0,48.0,4.0,23.0,3.0,5.0,,,5.0,,,5.0,3.0,,55.0,4.0,0.5,0.5428571428571428,0.4418604651162791,0.5384615384615384,0.34375,0.46511627906976744,0.578125,0.425531914893617,0.5063291139240507,0.5857142857142857,0.49107142857142855,0.2,0.0872093023255814,0.11538461538461539,0.09302325581395349,0.5185185185185185,0.0625,0.09606986899563319,0.12666666666666668,0.07096774193548387,0.10361842105263158,0.05063291139240506,0.05056179775280899,0.06,0.09090909090909091,0.08227848101265822,0.06956521739130435,0.12432432432432433,0.13,0.12,0.6,0.5769230769230769,0.6521739130434783,0.5777777777777777,0.2,0.3488372093023256,0.38461538461538464,0.13333333333333333,0.2372093023255814,0.3137254901960784,0.32653061224489793,0.625,0.07906976744186046,0.5625,0.1111111111111111,0.4444444444444444,0.14893617021276595,0.09829059829059829,0.12041884816753927,0.17083333333333334,0.22916666666666666,24.381395348837206,9.0,26.0,5.0,3.0,8.0,7.0,1.0,1.0,3.0,16.0,3.0,6.0,6.0,39.0,9.0,7.0,,4.0,3.0,,0.8125,0.37209302325581395,0.5,0.4,0.37209302325581395,,0.0392156862745098,,0.12093023255813953,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.15625,0.03125,1.0,1.0,0.1702127659574468,0.375,0.42857142857142855,0.4117647058823529,2.0,,,,0.4,1.0,1.0,2.0,0.02857142857142857,True,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,9722.0,23.0,279.0,286.0,70.0,64.0,41.0,565.0,16.0,3.0,2.0,34.0,268.0,6.0,6.0,4.0,6.0,16.0,1.0,70.0,19.51219512195122,0.043010752688172046,0.04225352112676056,,0.030303030303030304,0.2909090909090909,0.3333333333333333,0.2,0.6727272727272727,0.4873909090909091,0.49886666666666674,0.447295,8.31764705882353,0.25089605734767023,162.0,8.0,,,1.0,7.0,5.0,11.0,17.0,2.0,14.0,21.0,7.0,41.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,18.0,10.0,,17.0,3.0,17.0,3.0,20.0,3.0,,5.0,6.0,6.0,43.0,2.0,2.0,7.0,1.0,10.0,13.0,8.0,5.0,3.0,1.0,1.0,,2.0,,,4.0,1.0,,5.0,22.0,1.0,11.0,1.0,5.0,1.0,6.0,,,3.0,3.0,,6.0,2.0,,5.0,3.0,0.6428571428571429,0.6428571428571429,0.4117647058823529,0.16666666666666666,0.16666666666666666,0.3090909090909091,0.1111111111111111,0.1,0.3416666666666667,0.15,0.20833333333333334,0.38181818181818183,0.08823529411764706,0.0625,0.2857142857142857,0.75,0.08333333333333333,0.07291666666666667,0.045454545454545456,0.04081632653061224,0.06428571428571428,0.045454545454545456,0.08823529411764706,0.06451612903225806,,0.06451612903225806,0.05,0.08888888888888889,0.034482758620689655,0.06666666666666667,0.3333333333333333,0.5,0.5333333333333333,0.75,0.12727272727272726,0.14285714285714285,0.2,,0.2,0.45454545454545453,0.45454545454545453,0.6,0.3090909090909091,,,,0.2,0.0847457627118644,0.13157894736842105,0.07317073170731707,0.12195121951219512,25.452380952380953,,4.0,1.0,,2.0,2.0,,2.0,,2.0,,3.0,,6.0,,2.0,,,,,1.0,0.09523809523809523,,,0.09523809523809523,,,,0.07272727272727272,,,,0.11764705882352941,0.11764705882352941,1.0,0.1111111111111111,0.2222222222222222,,,0.2,,,0.11764705882352941,,,,,,,,,,True,,,
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,10610.0,29.0,308.0,301.0,50.0,56.0,35.0,609.0,14.0,1.0,2.0,60.0,286.0,8.0,6.0,9.0,13.0,56.0,2.0,50.0,23.428571428571427,0.08411214953271028,0.09027777777777778,0.08,0.07407407407407407,0.23333333333333334,0.125,0.3333333333333333,0.23333333333333334,0.42241333333333325,0.39983749999999996,0.3873666666666667,11.28,0.16233766233766234,177.0,6.0,,,3.0,15.0,19.0,31.0,,,28.0,,15.0,71.0,2.0,3.0,7.0,1.0,,5.0,7.0,42.0,14.0,2.0,,5.0,2.0,2.0,4.0,2.0,,2.0,,,10.0,4.0,6.0,28.0,9.0,43.0,8.0,5.0,3.0,7.0,3.0,7.0,,4.0,,,14.0,1.0,1.0,16.0,35.0,4.0,20.0,4.0,10.0,2.0,9.0,,,5.0,1.0,3.0,9.0,5.0,,7.0,2.0,0.75,0.7777777777777778,0.4666666666666667,0.25,0.16666666666666666,0.4666666666666667,0.25,0.16666666666666666,0.5220588235294118,0.35,0.3888888888888889,,0.08333333333333333,0.35714285714285715,,0.5,0.5625,0.27184466019417475,0.13636363636363635,0.10810810810810811,0.23129251700680273,0.125,0.047619047619047616,0.13043478260869565,0.07142857142857142,0.30952380952380953,0.2608695652173913,0.23684210526315788,0.17391304347826086,0.09523809523809523,0.5555555555555556,0.42857142857142855,0.6666666666666666,0.8333333333333334,0.25,0.2,0.2,0.3333333333333333,0.5166666666666667,0.6129032258064516,0.6129032258064516,0.7894736842105263,,,,,,0.15151515151515152,0.15151515151515152,0.09859154929577464,0.09859154929577464,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,True,,,
2648,1610612765,Ronald Dupree,Ronald Dupree,2648,DET,609.0,2.0,18.0,16.0,,9.0,1.0,34.0,1.0,,,2.0,16.0,,,1.0,1.0,1.0,,,15.789473684210526,0.3333333333333333,0.16666666666666666,,,0.5,,,0.5,0.5107999999999999,,,6.7,,10.0,1.0,,,,1.0,,,,,1.0,,,2.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,0.5,,,0.5,,,,0.5,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
