EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,FG3A,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PtsPutbacks,OffThreePtRebounds,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallOutOfBoundsTurnovers,SelfORebPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Technical Free Throw Trips,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,OffCorner3ReboundPct,FTOffRebounds,OffFTReboundPct,Corner3Assists,BlockedLongMidRange,SecondChanceAtRimPctAssisted,nba_id,year,playoffs,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3pt And 1 Free Throw Trips,HeaveAttempts,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,BlockedCorner3
123,1610612750,Robert Pack,Robert Pack,123,MIN,411.0,7.0,-24.0,14.0,16.0,9.0,5.0,2.0,30.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,31.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,18.75,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.4612,0.4612,0.3333333333333333,0.3333333333333333,1.0,12.633333333333336,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,1397.0,23.0,-16.0,51.0,51.0,28.0,11.0,7.0,102.0,1.0,1.0,,,,1.0,5.0,,2.0,68.0,,1.0,,,,,3.0,3.0,,,,,28.0,0.2,,0.2,,0.2,,,,10.344827586206897,0.2,1.0,1.0,,,,0.2,0.4109599999999999,0.4077,,,,6.58,0.5490196078431373,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.1666666666666666,0.2222222222222222,0.25,0.3333333333333333,0.2,0.2,1.0,0.8,0.3982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,2235.0,37.0,-34.0,76.0,79.0,46.0,24.0,9.0,155.0,,,,,2.0,1.0,5.0,11.0,13.0,105.0,1.0,4.0,9.0,11.0,,,1.0,1.0,12.0,,3.0,11.0,46.0,0.2,0.25,0.1666666666666666,0.2,0.5416666666666666,0.55,,,19.047619047619047,,,,0.3333333333333333,,,0.1666666666666666,0.43185,0.4423999999999999,0.3333333333333333,0.375,0.8461538461538461,10.920000000000002,0.6052631578947368,3.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,7.0,3.0,3.0,4.0,,1.0,1.0,0.75,0.08,0.1,0.0857142857142857,0.25,,,,,0.5,0.3974,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.75,0.1666666666666666,0.5,0.1153846153846153,0.09375,0.1666666666666666,0.1,0.5,0.3333333333333333,0.3333333333333333,1.0,0.1666666666666666,0.2,0.2307692307692307,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,2578.0,43.0,-40.0,87.0,91.0,46.0,25.0,11.0,178.0,2.0,3.0,1.0,1.0,3.0,3.0,7.0,7.0,13.0,121.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,8.0,8.0,,3.0,4.0,46.0,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.5909090909090909,0.5,0.1428571428571428,,12.371134020618555,0.4285714285714285,0.6666666666666666,1.0,0.4285714285714285,0.3333333333333333,1.0,0.4285714285714285,0.4679857142857143,0.4595666666666666,0.3,0.3,0.3076923076923077,9.485714285714286,0.5287356321839081,1.0,2.0,2.0,,,,,1.0,6.0,7.0,11.0,,,1.0,,0.3333333333333333,1.0,,0.2307692307692307,0.0833333333333333,0.1842105263157894,0.25,,0.3333333333333333,,,0.1428571428571428,0.58615,,,,,2.0,4.0,8.0,,3.0,,4.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,0.09375,0.1052631578947368,0.0666666666666666,0.0833333333333333,0.5,,,,,,0.6153846153846154,,2.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.1666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,1808.0,30.0,-27.0,62.0,64.0,28.0,5.0,6.0,126.0,3.0,4.0,,1.0,4.0,8.0,16.0,5.0,21.0,85.0,2.0,6.0,3.0,7.0,8.0,,1.0,3.0,9.0,1.0,4.0,7.0,28.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.525,0.3888888888888889,,,38.80597014925373,0.25,0.75,0.75,0.25,0.1666666666666666,,0.25,0.4311,0.4172166666666666,0.2105263157894736,0.2105263157894736,0.3333333333333333,9.5125,0.4516129032258064,8.0,,8.0,,,,,5.0,2.0,8.0,8.0,2.0,1.0,6.0,,0.5,0.5,0.3333333333333333,0.1176470588235294,0.4545454545454545,0.25,,,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.5,,3.0,,,,,,,,,1.0,,2.0,,4.0,1.0,,2.0,1.0,,,,,1.0,,,,,,0.375,0.375,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,0.5,0.5,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,438.0,7.0,-9.0,15.0,17.0,10.0,11.0,2.0,32.0,,,,,,,,,,23.0,,,,,,,1.0,2.0,,,,,10.0,,,,,,,,,5.88235294117647,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,1.0,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,0.1428571428571428,0.1428571428571428,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,778.0,13.0,-13.0,23.0,26.0,5.0,8.0,3.0,49.0,1.0,3.0,,,1.0,3.0,6.0,1.0,7.0,34.0,,1.0,,,2.0,1.0,,1.0,2.0,,1.0,,5.0,0.5,,0.5,,0.5,,0.1666666666666666,,34.61538461538461,0.5,0.3333333333333333,0.5,0.1666666666666666,,,0.5,0.4589,0.3511,0.1428571428571428,0.1428571428571428,,6.166666666666667,0.217391304347826,2.0,1.0,4.0,1.0,1.0,,2.0,,,1.0,2.0,1.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,1.0,0.3333333333333333,0.5516,2.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,0.5,0.1,0.0909090909090909,,,,1.0,1.0,0.5,,,,,,1.0,,,,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,996.0,17.0,-17.0,32.0,34.0,19.0,14.0,6.0,66.0,,,,,2.0,1.0,3.0,2.0,7.0,43.0,,1.0,2.0,5.0,,,,,2.0,,1.0,5.0,19.0,0.3333333333333333,,0.4166666666666667,0.375,0.5,0.5,,,18.91891891891892,,,,0.3333333333333333,,,0.5,0.4297249999999999,0.4389625,0.1428571428571428,0.25,0.7142857142857143,18.73333333333333,0.59375,1.0,,2.0,,1.0,,3.0,3.0,1.0,4.0,4.0,,,,,1.0,1.0,,0.0769230769230769,0.75,0.2352941176470588,,,0.1666666666666666,0.75,,0.1666666666666666,,,2.0,2.0,3.0,,,,3.0,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,0.3333333333333333,0.5,,24.8,,,1.0,,,,,,,,,,,,,0.5,0.5,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,1.0,1.0,1.0,0.25,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,2167.0,36.0,-16.0,73.0,75.0,37.0,20.0,9.0,148.0,2.0,3.0,1.0,2.0,4.0,4.0,9.0,4.0,15.0,90.0,3.0,6.0,2.0,11.0,6.0,,,2.0,6.0,1.0,3.0,11.0,37.0,0.4444444444444444,0.5,0.4230769230769231,0.5,0.4666666666666667,0.5,,,19.753086419753085,0.2307692307692307,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.2222222222222222,0.5,0.5384615384615384,0.5372807692307693,0.51755,0.2,0.2727272727272727,0.7333333333333333,11.566666666666666,0.5068493150684932,2.0,,2.0,6.0,7.0,2.0,15.0,,3.0,3.0,3.0,1.0,1.0,1.0,,0.25,0.25,1.0,0.12,,0.0833333333333333,0.125,0.1666666666666666,0.0909090909090909,,0.5,0.1538461538461538,,,,,4.0,,,,3.0,,,,1.0,,,,,1.0,,,,,0.3076923076923077,,,,,,,,,,,,,24.825000000000003,,,2.0,,,,,,,,2.0,,,,,0.5,0.5,,,,1.0,,,,,,1.0,3.0,,,,1.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.3076923076923077,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,82.0,1.0,-4.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,5.0,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,2002,True,,,,,,,,,,,,,,,,
