EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,DeadBallTurnovers,ShootingFouls,3SecondViolations,SecondChanceTsPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,LongMidRangePctBlocked,DefFTReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,OffThreePtRebounds,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,PenaltyArc3Accuracy,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedAtRim,OffFTReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,Blocked3s,BlockedArc3,on,PtsUnassisted3s,Fg3aBlocked,Offensive Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Travels,BlockedLongMidRange,nba_id,year,playoffs,SecondChanceCorner3FGA,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,DefensiveGoaltends,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveAttempts,BlockedCorner3
1503,1610612753,Tracy McGrady,Tracy McGrady,1503,ORL,2232.0,37.0,-1.0,74.0,73.0,20.0,39.0,7.0,147.0,3.0,8.0,1.0,3.0,6.0,4.0,9.0,1.0,1.0,10.0,23.0,1.0,1.0,21.0,70.0,1.0,1.0,4.0,1.0,2.0,14.0,6.0,1.0,1.0,5.0,5.0,4.0,1.0,10.0,1.0,1.0,5.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,20.0,1.0,0.7,0.7,0.4347826086956521,0.25,0.4166666666666667,0.2,0.42,0.1666666666666666,0.0416666666666666,0.0434782608695652,0.125,31.03448275862069,1.0,0.1428571428571428,0.0303030303030303,0.2,0.15,0.0238095238095238,0.125,0.125,0.375,1.0,0.0769230769230769,0.5,0.3333333333333333,0.375,0.4285714285714285,0.6666666666666666,0.25,0.5,0.5,0.6666666666666666,0.375,0.4444444444444444,0.4444444444444444,0.75,0.0416666666666666,0.2,0.2,0.375,0.4249624999999999,0.3718,0.4243599999999999,0.0833333333333333,0.0869565217391304,0.0952380952380952,9.565217391304348,24.7,0.2702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
1607,1610612753,Troy Hudson,Troy Hudson,1607,ORL,3344.0,56.0,4.0,108.0,108.0,27.0,53.0,11.0,216.0,4.0,9.0,4.0,1.0,4.0,1.0,5.0,3.0,2.0,6.0,18.0,3.0,5.0,17.0,106.0,2.0,3.0,8.0,2.0,9.0,6.0,6.0,3.0,,6.0,9.0,1.0,4.0,21.0,5.0,,4.0,4.0,5.0,9.0,,1.0,1.0,2.0,,2.0,3.0,1.0,3.0,,6.0,,,3.0,,,,,9.0,27.0,2.0,0.5,0.5,0.3333333333333333,0.375,0.2857142857142857,0.3,0.3541666666666667,0.375,0.1428571428571428,,,20.47244094488189,0.6666666666666666,0.0909090909090909,0.1063829787234042,,0.0714285714285714,0.0847457627118644,,0.1304347826086956,0.1111111111111111,,,,0.4285714285714285,0.4444444444444444,0.4444444444444444,0.25,0.1904761904761904,0.25,0.25,1.0,0.238095238095238,0.2,0.2,1.0,0.1428571428571428,0.4,0.2,0.5714285714285714,0.4612404761904762,0.474275,0.4404199999999999,,,0.5294117647058824,6.3,24.5,0.25,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.125,0.1333333333333333,0.1428571428571428,0.3333333333333333,0.5,0.0588235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
1720,1610612753,Michael Doleac,Michael Doleac,1720,ORL,1604.0,27.0,4.0,48.0,50.0,11.0,24.0,7.0,98.0,3.0,5.0,,,,2.0,8.0,,,5.0,13.0,,,10.0,45.0,3.0,,1.0,,,4.0,6.0,,2.0,,1.0,,,3.0,3.0,2.0,2.0,8.0,3.0,11.0,1.0,2.0,1.0,,,,1.0,1.0,7.0,1.0,,,,,,,,,,11.0,1.0,0.4,0.6666666666666666,0.3846153846153846,,0.3846153846153846,,0.3846153846153846,,,0.1538461538461538,0.2,24.13793103448276,,0.1333333333333333,0.1153846153846153,0.2857142857142857,0.1818181818181818,0.1,0.5,0.25,,,0.1666666666666666,,0.3846153846153846,0.6,0.75,,,,,,0.6153846153846154,0.25,0.2857142857142857,1.0,,,,0.3846153846153846,0.4843923076923077,0.5781333333333333,0.4176,,,,11.346153846153848,,0.2291666666666666,,,,,4.0,,1.0,,1.0,,1.0,5.0,,0.6666666666666666,0.1428571428571428,0.0588235294117647,,,0.4,2.0,3.0,2.0,4.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.125,0.6666666666666666,0.4,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,2282.0,38.0,4.0,75.0,73.0,19.0,21.0,7.0,148.0,,1.0,,,1.0,2.0,3.0,5.0,,2.0,5.0,6.0,1.0,17.0,73.0,2.0,,,,1.0,4.0,,5.0,,,1.0,,,3.0,,,,,,,,,,1.0,,1.0,1.0,,3.0,,2.0,,,1.0,,,,,1.0,19.0,1.0,1.0,1.0,0.4,,0.7272727272727273,,0.7083333333333334,0.5,0.5454545454545454,,,15.476190476190476,1.0,,,,,,,,,,,,0.0909090909090909,,,,0.0909090909090909,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.4545454545454545,,,0.6363636363636364,0.4470727272727272,0.3477,,,,0.0588235294117647,12.6,25.433333333333337,0.2533333333333333,,,,,2.0,1.0,1.0,1.0,,,,,,0.5,,,,,0.1176470588235294,,,1.0,,,,,0.5,0.5,,,,,,1.0,1.0,3.0,4.0,12.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.0909090909090909,1.0,1.0,1.0,0.6,0.6,1.0,0.6,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
244,1610612753,Dee Brown,Dee Brown,244,ORL,1183.0,20.0,-3.0,39.0,39.0,7.0,16.0,2.0,78.0,,,,,1.0,,,2.0,,,1.0,3.0,,6.0,43.0,,,,,,,,2.0,1.0,3.0,3.0,1.0,1.0,6.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,7.0,,,,,,0.75,,0.75,,0.75,1.0,,12.195121951219512,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,0.5,,,0.75,0.47595,,,,,,5.8,25.6,0.1794871794871795,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,6.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.25,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
353,1610612753,Darrell Armstrong,Darrell Armstrong,353,ORL,1610.0,27.0,7.0,51.0,53.0,21.0,34.0,9.0,104.0,3.0,3.0,1.0,1.0,2.0,,4.0,5.0,3.0,4.0,9.0,5.0,1.0,12.0,44.0,,1.0,2.0,3.0,6.0,,8.0,5.0,,1.0,1.0,,1.0,2.0,,,2.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,1.0,,2.0,,,1.0,,,,,6.0,21.0,1.0,,,0.4444444444444444,0.5,0.3928571428571428,0.5,0.4,0.5,0.3571428571428571,,,22.058823529411764,,0.0833333333333333,,,0.0666666666666666,0.027027027027027,,,0.2,,0.1111111111111111,,0.2142857142857142,1.0,1.0,,0.1428571428571428,0.5,0.5,,0.2857142857142857,,,,0.3571428571428571,0.2,0.6,0.5714285714285714,0.5022928571428571,0.52845,0.5385300000000001,,,0.5,10.244444444444444,25.160000000000004,0.4117647058823529,1.0,2.0,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,0.2,0.2,,,,,0.2,0.2,1.0,0.2,,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
448,1610612753,Bo Outlaw,Bo Outlaw,448,ORL,1916.0,32.0,1.0,56.0,62.0,11.0,44.0,7.0,118.0,4.0,4.0,,,,,1.0,,,4.0,5.0,,,8.0,60.0,1.0,,,,,4.0,4.0,,,2.0,3.0,,1.0,7.0,1.0,1.0,7.0,10.0,2.0,12.0,,,,,,,1.0,,2.0,,,,,,2.0,1.0,2.0,,,11.0,1.0,0.5,0.5,0.8,,0.8,,0.8,,,,,8.450704225352114,,0.2592592592592592,0.0333333333333333,0.1428571428571428,0.2352941176470588,0.027027027027027,,0.4166666666666667,0.2,,,,0.8,1.0,1.0,0.5,,,,,0.2,,,,,,,0.8,0.61488,0.5221,,,,,2.9,,0.1964285714285714,,,,,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,0.0666666666666666,,,0.25,1.0,1.0,1.0,,2.0,,,1.0,1.0,,0.5,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,1.0,1.0,1.0,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
2034,1610612753,Mike Miller,Mike Miller,2034,ORL,682.0,11.0,2.0,25.0,23.0,6.0,9.0,,48.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,3.0,4.0,1.0,,6.0,22.0,,,,1.0,,4.0,2.0,,,1.0,1.0,1.0,,2.0,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,6.0,1.0,0.6666666666666666,0.6666666666666666,0.75,,0.6,,0.6,,0.2,,,20.0,,0.1818181818181818,,,0.1666666666666666,,,0.1666666666666666,,,,1.0,0.2,1.0,1.0,1.0,0.4,0.5,0.5,,0.2,1.0,1.0,1.0,,,,0.4,0.43545,,0.44595,,,,9.725,24.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
680,1610612753,John Amaechi,John Amaechi,680,ORL,1064.0,18.0,-2.0,37.0,34.0,6.0,13.0,2.0,71.0,1.0,2.0,,,1.0,,,,,1.0,3.0,,3.0,5.0,40.0,,,,,,,2.0,,,1.0,2.0,,1.0,5.0,1.0,1.0,,1.0,1.0,2.0,,2.0,1.0,,,,,,1.0,,4.0,,2.0,,1.0,1.0,1.0,1.0,,6.0,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,,12.82051282051282,,,0.0833333333333333,0.2,0.0588235294117647,0.0714285714285714,0.3333333333333333,,,,,1.0,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.4298999999999999,,,0.4,0.4,,1.9666666666666668,,0.1621621621621621,,,,2.0,2.0,,1.0,1.0,,,,,,1.0,,,,,0.4,,,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
690,1610612753,Don Reid,Don Reid,690,ORL,155.0,3.0,,5.0,5.0,3.0,3.0,1.0,10.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,5.0,1.0,1.0,1.0,,2.0,,2.0,,,,,,,,1.0,,,1.0,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,2.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,12.5,,,0.25,,,0.4,0.3333333333333333,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,0.4233,0.4233,0.4233,,,1.0,,,0.6,1.0,,,,2.0,,,,,,,2.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1607,2001,True,,,,,,,,,,,,,,,,
