EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,OffThreePtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,Corner3Assists,Steals,BadPassSteals,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceFG2A,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,LostBallSteals,OffArc3ReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,PtsUnassisted3s,Fg2aBlocked,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsPutbacks,HeaveAttempts,Fg3aBlocked,SelfOReb,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Charge Fouls Drawn,BlockedLongMidRange,BlockedCorner3,3SecondViolations
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,544.0,9.0,1.0,18.0,17.0,5.0,7.0,2.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,13.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.6666666666666666,20.0,1.0,0.16666666666666666,0.25,0.2,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6716333333333333,0.8992,0.4,0.1,24.75,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,1315.0,22.0,,41.0,38.0,22.0,21.0,5.0,79.0,,,,,1.0,1.0,2.0,1.0,2.0,1.0,3.0,9.0,39.0,,1.0,5.0,,3.0,2.0,1.0,,,,,,4.0,5.0,6.0,,,1.0,4.0,5.0,22.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.75,0.5625,0.8333333333333334,0.6,19.565217391304348,,0.3333333333333333,,0.2,0.25,,,,,,0.2,0.4,0.5,0.5,1.0,,,0.6,0.5,0.43017000000000005,0.38665,0.5555555555555556,14.85,24.766666666666666,0.5365853658536586,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.125,0.07142857142857142,0.5,0.4,0.3333333333333333,0.5,0.2,0.2,1.0,1.0,0.5,1.0,0.375,0.6,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,1315.0,22.0,,41.0,38.0,22.0,21.0,5.0,79.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,5.0,39.0,1.0,1.0,5.0,,3.0,,,6.0,8.0,4.0,18.0,,1.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,22.0,,,,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,1.25,0.8333333333333334,1.25,0.3333333333333333,13.043478260869565,1.0,0.08333333333333333,,0.05,0.25,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,0.5,1.0,0.6666666666666666,,0.4847333333333333,0.53325,1.0,5.3500000000000005,23.7,0.5365853658536586,1.0,,,,,,,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200779,1610612749,Steve Novak,Steve Novak,200779,MIL,1315.0,22.0,,41.0,38.0,22.0,21.0,5.0,79.0,,,,,1.0,,5.0,1.0,1.0,1.0,6.0,5.0,39.0,1.0,1.0,5.0,2.0,3.0,5.0,,,,,,,2.0,3.0,3.0,,,,1.0,5.0,22.0,,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.35714285714285715,0.625,0.35714285714285715,0.625,0.8571428571428571,15.217391304347826,,0.16666666666666666,,0.1,,,,,,,0.14285714285714285,0.7142857142857143,,,,,,0.8571428571428571,,0.47528571428571426,0.4488,1.0,9.5,25.599999999999998,0.5365853658536586,1.0,,,,2.0,,,,1.0,3.0,,,,1.0,,,,1.0,,,,,,,,,0.3333333333333333,,0.5,,,,0.2,0.3333333333333333,,0.14285714285714285,,,,0.5,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201563,1610612749,Michael Beasley,Michael Beasley,201563,MIL,388.0,6.0,-2.0,12.0,13.0,4.0,7.0,1.0,25.0,2.0,2.0,,,,,,3.0,4.0,,,6.0,15.0,1.0,2.0,2.0,4.0,,,,,1.0,,3.0,2.0,,2.0,2.0,,,,,2.0,4.0,,0.6666666666666666,0.6666666666666666,,,,0.75,0.5,0.75,0.5,0.75,0.5,,30.769230769230766,,,0.5,0.4,,,0.5,1.0,1.0,0.5,,,,,,,,0.5,,0.597375,0.36565,0.3333333333333333,6.45,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203101,1610612749,Miles Plumlee,Miles Plumlee,203101,MIL,983.0,16.0,-5.0,29.0,27.0,18.0,14.0,4.0,56.0,2.0,2.0,1.0,1.0,,,,2.0,5.0,,,7.0,29.0,1.0,2.0,5.0,4.0,,,,,1.0,,3.0,,,,1.0,1.0,1.0,3.0,2.0,5.0,18.0,,1.0,1.0,,,,0.4,0.5,0.4,0.5,0.5,0.625,,30.3030303030303,0.3333333333333333,,,,,,0.4,1.0,1.0,1.0,,,,,,0.5,1.0,0.4,,0.53506,0.55975,0.7142857142857143,3.8600000000000003,,0.6206896551724138,3.0,,,,,3.0,2.0,2.0,,,3.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,0.5,,,,,,,1.0,0.6,,,,,,0.16666666666666666,0.16666666666666666,0.2857142857142857,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612749,Jason Terry,Jason Terry,1891,MIL,488.0,8.0,-4.0,15.0,13.0,9.0,8.0,3.0,28.0,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,2.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,0.4,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203953,1610612749,Jabari Parker,Jabari Parker,203953,MIL,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202328,1610612749,Greg Monroe,Greg Monroe,202328,MIL,109.0,2.0,5.0,4.0,3.0,4.0,3.0,,7.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,2.0,4.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,25.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,0.5279,0.5279,1.0,2.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612749,Mirza Teletovic,Mirza Teletovic,203141,MIL,109.0,2.0,5.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
