EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,LongMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShortMidRangeAssists,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Travels,BlockingFouls,Offensive Fouls,BlockingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,on,Blocked3s,BlockedCorner3,BlockedArc3
101141,1610612737,Ersan Ilyasova,Ersan Ilyasova,101141,ATL,2964.0,49,-13,97,95,13,2.0,13,192,7.0,11.0,2.0,3.0,3.0,5.0,1.0,3.0,4.0,10.0,16,1.0,7.0,7.0,30,106,2.0,3.0,1.0,5.0,1.0,1.0,2.0,12.0,8.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,9.0,2.0,2.0,3.0,5.0,8.0,4.0,12.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,5.0,1.0,5.0,1.0,7.0,1.0,4.0,1.0,2.0,13,0.6,0.75,1.0,0.14285714285714285,0.14285714285714285,0.625,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5769230769230769,0.8333333333333334,1.0,0.30434782608695654,0.14285714285714285,0.0625,0.09090909090909091,0.25,27.027027027027025,0.25,0.19230769230769232,0.06896551724137931,0.11538461538461539,0.09090909090909091,0.15384615384615385,0.0784313725490196,0.125,0.0625,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.125,0.1,0.1,0.4782608695652174,0.6363636363636364,0.7,0.5714285714285714,0.21739130434782608,0.6,0.6,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.17391304347826086,1.0,0.6666666666666666,0.782608695652174,0.5443369565217392,0.5757,0.3834,0.15384615384615385,0.21052631578947367,0.16666666666666666,0.06666666666666667,6.69375,24.75714285714286,0.13402061855670103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101181,1610612737,Jose Calderon,Jose Calderon,101181,ATL,5498.0,92,-24,179,180,27,22.0,25,359,4.0,5.0,,1.0,4.0,8.0,,2.0,7.0,8.0,13,2.0,9.0,1.0,23,183,1.0,3.0,,2.0,1.0,3.0,3.0,10.0,6.0,6.0,,7.0,,1.0,6.0,14.0,5.0,1.0,34.0,,4.0,5.0,4.0,9.0,4.0,13.0,1.0,,,5.0,,5.0,2.0,1.0,7.0,1.0,2.0,,2.0,,2.0,,,,3.0,27,0.625,0.625,1.0,0.2222222222222222,0.2222222222222222,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.25,0.5,0.16666666666666666,0.3,0.4090909090909091,0.1111111111111111,,,0.14285714285714285,14.084507042253522,0.7142857142857143,0.08163265306122448,0.058823529411764705,0.14285714285714285,,0.10714285714285714,0.038834951456310676,0.030303030303030304,,,0.11538461538461539,0.09090909090909091,,0.1111111111111111,0.25,0.09090909090909091,0.22727272727272727,0.8,0.8,0.5,0.36363636363636365,0.5,0.5,0.75,0.09090909090909091,,,,0.3181818181818182,0.16666666666666666,,0.6363636363636364,0.521765909090909,0.45245,0.4227875,,,0.08695652173913043,0.13043478260869565,11.907692307692308,25.04444444444444,0.15083798882681565,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,8.0,4.0,4.0,1.0,1.0,0.13636363636363635,0.2857142857142857,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.25,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,14985.0,250,-24,492,496,139,120.0,58,988,11.0,22.0,,3.0,4.0,13.0,2.0,13.0,20.0,21.0,50,11.0,33.0,19.0,94,470,2.0,7.0,2.0,9.0,7.0,15.0,27.0,24.0,18.0,27.0,,19.0,5.0,1.0,5.0,18.0,2.0,3.0,41.0,2.0,4.0,14.0,17.0,32.0,6.0,38.0,1.0,7.0,4.0,7.0,2.0,5.0,7.0,,14.0,9.0,21.0,1.0,22.0,,25.0,1.0,12.0,,27.0,139,0.5714285714285714,0.5714285714285714,0.8181818181818182,0.3333333333333333,0.34375,0.42,0.2857142857142857,0.4666666666666667,0.45180722891566266,0.35,0.3333333333333333,0.49473684210526314,0.4090909090909091,0.46551724137931033,0.39759036144578314,0.030303030303030304,0.1,0.13636363636363635,,19.53405017921147,0.5,0.11643835616438356,0.02531645569620253,0.12962962962962962,0.021052631578947368,0.1220472440944882,0.023715415019762844,0.03636363636363636,0.029411764705882353,,0.08620689655172414,0.11363636363636363,0.1590909090909091,0.10975609756097561,0.19230769230769232,0.023255813953488372,0.26506024096385544,0.5,0.5789473684210527,0.5454545454545454,0.1566265060240964,0.3076923076923077,0.3076923076923077,0.25,0.1566265060240964,0.15384615384615385,0.16666666666666666,0.5,0.24096385542168675,0.3,,0.6626506024096386,0.5112365853658536,0.49266666666666675,0.5186624999999999,0.1276595744680851,0.19672131147540983,0.09574468085106383,0.2872340425531915,7.688000000000001,25.29393939393939,0.28252032520325204,1.0,9.0,2.0,3.0,3.0,6.0,13.0,9.0,13.0,10.0,3.0,1.0,1.0,0.016666666666666666,0.45,0.45,0.8888888888888888,0.1,0.2,0.14285714285714285,0.47368421052631576,4.0,7.0,6.0,15.0,3.0,1.0,1.0,6.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,8.0,6.0,1.0,1.0,8.0,5.0,1.0,0.3333333333333333,0.13333333333333333,0.07692307692307693,0.1111111111111111,0.023255813953488372,0.625,0.18072289156626506,0.4,0.46153846153846156,0.8333333333333334,0.5,1.0,0.3333333333333333,0.5714285714285714,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,12282.0,205,-2,396,395,127,105.0,53,791,16.0,29.0,1.0,3.0,2.0,5.0,1.0,4.0,9.0,21.0,45,1.0,13.0,2.0,47,396,2.0,4.0,,4.0,6.0,14.0,14.0,24.0,18.0,3.0,2.0,8.0,11.0,1.0,7.0,15.0,5.0,2.0,37.0,4.0,1.0,14.0,14.0,28.0,6.0,34.0,1.0,4.0,3.0,6.0,2.0,4.0,4.0,,10.0,5.0,8.0,1.0,8.0,,6.0,2.0,2.0,,14.0,126,0.5714285714285714,0.6,1.0,0.07692307692307693,0.08333333333333333,0.4666666666666667,0.5,0.42857142857142855,0.3879310344827586,0.5,0.35294117647058826,0.39166666666666666,0.5,0.3684210526315789,0.22413793103448276,0.07692307692307693,0.24444444444444444,0.27586206896551724,,15.555555555555555,0.6,0.125,0.008547008547008548,0.1728395061728395,0.04938271604938271,0.14507772020725387,0.025252525252525252,,0.045454545454545456,0.06666666666666667,0.075,0.15151515151515152,0.15384615384615385,0.16129032258064516,0.21052631578947367,0.043478260869565216,0.5,0.5517241379310345,0.7619047619047619,0.75,0.08620689655172414,0.4,0.4,,0.06896551724137931,0.25,0.3333333333333333,1.0,0.15517241379310345,0.75,0.3333333333333333,0.7241379310344828,0.5785938596491228,0.5698333333333333,0.5822218750000001,0.034482758620689655,0.044444444444444446,0.0851063829787234,0.2978723404255319,4.2666666666666675,26.384615384615383,0.3207070707070707,,,,3.0,,3.0,2.0,,8.0,2.0,4.0,2.0,2.0,,,,,,,0.17647058823529413,,4.0,10.0,3.0,11.0,,,,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,,,2.0,,,,0.2727272727272727,0.25,,0.03333333333333333,,0.1896551724137931,0.2727272727272727,0.375,,,,0.5882352941176471,0.4,,2.0,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,True,,,
2743,1610612737,Kris Humphries,Kris Humphries,2743,ATL,41317.0,689,-67,1370,1371,357,342.0,153,2741,43.0,82.0,13.0,30.0,19.0,44.0,4.0,11.0,43.0,68.0,160,19.0,54.0,64.0,257,1434,13.0,32.0,14.0,43.0,18.0,32.0,81.0,92.0,44.0,57.0,20.0,43.0,11.0,1.0,10.0,29.0,9.0,1.0,68.0,19.0,33.0,64.0,72.0,146.0,59.0,205.0,6.0,15.0,13.0,13.0,2.0,7.0,15.0,1.0,28.0,37.0,69.0,8.0,76.0,,82.0,4.0,29.0,,81.0,356,0.6764705882352942,0.7931034482758621,1.0,0.35185185185185186,0.35185185185185186,0.425,0.40625,0.5625,0.45093457943925236,0.4142857142857143,0.574468085106383,0.5079051383399209,0.5,0.6328125,0.2523364485981308,0.018518518518518517,0.06875,0.0975609756097561,0.023255813953488372,18.14646791963707,0.4642857142857143,0.1945945945945946,0.08168316831683169,0.2379182156133829,0.07279693486590039,0.21283255086071987,0.07819548872180451,0.11805555555555555,0.07766990291262135,0.05454545454545454,0.14788732394366197,0.24770642201834864,0.20168067226890757,0.23557692307692307,0.2459016393442623,0.05263157894736842,0.38317757009345793,0.524390243902439,0.581081081081081,0.627906976744186,0.205607476635514,0.4318181818181818,0.4318181818181818,0.8421052631578947,0.0514018691588785,0.36363636363636365,0.36363636363636365,1.0,0.20093457943925233,0.8571428571428571,0.43333333333333335,0.6355140186915887,0.5326371495327102,0.5881192307692309,0.5615659574468086,0.12133891213389121,0.15675675675675677,0.16731517509727625,0.3151750972762646,7.499375000000003,24.981481481481485,0.2605839416058394,,15.0,3.0,12.0,3.0,15.0,27.0,15.0,19.0,9.0,9.0,14.0,12.0,0.045454545454545456,0.3488372093023256,0.35714285714285715,1.0,,0.08571428571428572,0.2553191489361702,0.3488372093023256,14.0,22.0,6.0,34.0,3.0,1.0,1.0,,,10.0,2.0,4.0,6.0,4.0,6.0,,11.0,4.0,21.0,17.0,1.0,3.0,21.0,11.0,5.0,0.3333333333333333,0.08823529411764706,,0.35714285714285715,0.08490566037735849,0.5238095238095238,0.1588785046728972,0.17647058823529413,0.1935483870967742,0.5,0.3333333333333333,1.0,0.46808510638297873,0.6363636363636364,0.06382978723404255,1.0,7.0,0.1794871794871795,1.0,5.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.4,0.15384615384615385,0.3333333333333333,0.4166666666666667,,,,,,,,,True,,,
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,10635.0,177,24,356,365,72,96.0,36,721,18.0,24.0,1.0,2.0,6.0,9.0,2.0,6.0,9.0,24.0,37,6.0,15.0,8.0,74,361,2.0,3.0,2.0,9.0,7.0,8.0,14.0,28.0,20.0,15.0,2.0,9.0,1.0,,3.0,8.0,2.0,1.0,19.0,3.0,2.0,9.0,11.0,22.0,5.0,27.0,,16.0,12.0,5.0,1.0,3.0,2.0,1.0,7.0,9.0,11.0,,8.0,,10.0,,5.0,,14.0,72,0.5833333333333334,0.6086956521739131,0.8333333333333334,0.4,0.4,0.6486486486486487,0.6666666666666666,0.875,0.6346153846153846,0.875,0.7,0.6491228070175439,0.9,0.7,0.28846153846153844,,0.02702702702702703,0.041666666666666664,,16.0,0.7142857142857143,0.11702127659574468,0.02247191011235955,0.125,0.04285714285714286,0.12048192771084337,0.031446540880503145,0.02857142857142857,0.05454545454545454,,0.08571428571428572,0.037037037037037035,0.21875,0.12280701754385964,0.13333333333333333,,0.46153846153846156,0.75,0.782608695652174,0.5555555555555556,0.17307692307692307,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.17307692307692307,0.5,0.5,0.75,0.5625615384615386,0.45904999999999996,0.56565,0.08771929824561403,0.11904761904761904,0.12162162162162163,0.1891891891891892,6.278378378378378,24.293333333333337,0.20224719101123595,,4.0,1.0,,1.0,2.0,,4.0,5.0,3.0,2.0,,,,0.4444444444444444,0.4444444444444444,0.75,,0.25,,0.4444444444444444,5.0,6.0,,4.0,2.0,1.0,1.0,3.0,,2.0,4.0,,2.0,,,,2.0,,,,,,,,,1.0,,,0.2857142857142857,0.047619047619047616,,0.07692307692307693,,,,1.0,1.0,0.6,0.8333333333333334,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,8053.0,134,-31,268,271,73,58.0,26,539,8.0,12.0,,,5.0,14.0,4.0,7.0,16.0,14.0,29,6.0,23.0,12.0,58,301,3.0,4.0,,6.0,3.0,9.0,16.0,8.0,20.0,18.0,,16.0,3.0,,2.0,12.0,2.0,,26.0,,,5.0,4.0,9.0,,9.0,,6.0,4.0,4.0,1.0,3.0,1.0,,5.0,9.0,14.0,1.0,17.0,3.0,15.0,3.0,8.0,,16.0,73,0.2857142857142857,0.2857142857142857,1.0,0.2608695652173913,0.2608695652173913,0.4827586206896552,0.75,0.3333333333333333,0.4423076923076923,0.75,0.3333333333333333,0.5,0.75,0.42105263157894735,0.4423076923076923,,0.10344827586206896,0.16666666666666666,,21.21212121212121,0.8,0.058823529411764705,,0.10869565217391304,,0.07894736842105263,,,,,0.03333333333333333,0.05555555555555555,0.1,0.10810810810810811,0.1111111111111111,,0.23076923076923078,0.6666666666666666,0.8,0.375,0.2692307692307692,0.35714285714285715,0.35714285714285715,0.2,0.1346153846153846,0.5714285714285714,0.5714285714285714,1.0,0.3076923076923077,,,0.6730769230769231,0.5105586538461538,0.3902666666666667,0.4632805555555556,0.14035087719298245,0.23529411764705882,0.10344827586206896,0.27586206896551724,10.117241379310345,25.343478260869563,0.27238805970149255,,2.0,,6.0,,9.0,4.0,2.0,10.0,5.0,3.0,1.0,1.0,,0.125,0.125,1.0,,,0.3333333333333333,0.125,2.0,3.0,1.0,3.0,3.0,,,,,,2.0,,1.0,,1.0,,,1.0,3.0,3.0,,,3.0,3.0,1.0,,0.3333333333333333,,,,1.0,0.057692307692307696,0.3333333333333333,0.5,,,,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,,,1.0,1.0,2.0,,,,,,,,0.2222222222222222,,0.3333333333333333,0.16666666666666666,,,,,,,,,True,,,
203501,1610612737,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,ATL,21222.0,354,-37,715,714,188,201.0,77,1429,29.0,46.0,2.0,4.0,11.0,31.0,4.0,10.0,71.0,46.0,91,26.0,81.0,18.0,188,775,5.0,8.0,1.0,20.0,9.0,19.0,37.0,54.0,38.0,72.0,2.0,71.0,9.0,2.0,11.0,39.0,9.0,2.0,89.0,1.0,3.0,8.0,13.0,22.0,4.0,26.0,1.0,11.0,8.0,14.0,3.0,9.0,8.0,,22.0,9.0,20.0,2.0,27.0,4.0,24.0,1.0,8.0,,37.0,187,0.5869565217391305,0.6,0.9230769230769231,0.32098765432098764,0.32098765432098764,0.5054945054945055,0.625,0.47368421052631576,0.4941860465116279,0.59375,0.4342105263157895,0.5164835164835165,0.5882352941176471,0.4625,0.47093023255813954,0.024691358024691357,0.0989010989010989,0.13043478260869565,0.028169014084507043,25.341614906832294,0.6363636363636364,0.06914893617021277,0.014285714285714285,0.06015037593984962,0.007246376811594203,0.06542056074766354,0.011494252873563218,0.013888888888888888,0.009259259259259259,,0.02666666666666667,0.06779661016949153,0.12962962962962962,0.06796116504854369,0.03333333333333333,0.011494252873563218,0.26744186046511625,0.6304347826086957,0.725,0.5862068965517241,0.18023255813953487,0.3548387096774194,0.3548387096774194,0.6363636363636364,0.05813953488372093,0.4,0.4,1.0,0.4127906976744186,0.25,0.5,0.7383720930232558,0.5342611111111113,0.4711038461538462,0.5260216216216216,0.06077348066298342,0.08163265306122448,0.10638297872340426,0.19680851063829788,8.212087912087911,25.193827160493832,0.2629370629370629,1.0,22.0,7.0,15.0,8.0,19.0,4.0,22.0,28.0,14.0,11.0,1.0,1.0,0.023529411764705882,0.30985915492957744,0.3188405797101449,0.9090909090909091,0.0625,0.4375,0.39473684210526316,0.30985915492957744,5.0,13.0,6.0,14.0,4.0,3.0,3.0,6.0,,1.0,3.0,2.0,5.0,,4.0,1.0,,,3.0,2.0,1.0,,3.0,2.0,3.0,0.375,0.21428571428571427,,0.07142857142857142,,0.6666666666666666,0.08139534883720931,0.42857142857142855,0.5454545454545454,0.5,0.42857142857142855,1.0,0.34210526315789475,0.38461538461538464,0.10526315789473684,3.0,,,1.0,4.0,5.0,1.0,1.0,1.0,,,,,0.2631578947368421,0.5,0.25,0.26666666666666666,1.0,3.0,0.03614457831325301,,,,,,True,,,
2399,1610612737,Mike Dunleavy,Mike Dunleavy,2399,ATL,10598.0,177,-38,350,345,120,117.0,37,695,9.0,13.0,2.0,3.0,3.0,10.0,4.0,6.0,20.0,12.0,24,13.0,26.0,5.0,68,378,2.0,3.0,,10.0,4.0,6.0,12.0,18.0,6.0,39.0,2.0,20.0,2.0,,3.0,12.0,2.0,1.0,27.0,5.0,4.0,11.0,12.0,23.0,9.0,32.0,1.0,5.0,5.0,2.0,1.0,1.0,2.0,,4.0,6.0,14.0,2.0,9.0,1.0,6.0,,1.0,,12.0,120,0.75,0.8181818181818182,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.63,0.7142857142857143,0.5,0.6415094339622641,0.7142857142857143,0.5,0.52,,0.08333333333333333,0.07692307692307693,,14.249363867684478,0.5,0.13793103448275862,0.034782608695652174,0.14473684210526316,0.078125,0.1411042944785276,0.05027932960893855,0.024390243902439025,0.057692307692307696,0.16666666666666666,0.0625,0.07407407407407407,0.2857142857142857,0.11320754716981132,0.21739130434782608,0.043478260869565216,0.26,0.6923076923076923,0.75,0.7777777777777778,0.2,0.3,0.3333333333333333,0.6666666666666666,0.12,0.6666666666666666,0.6666666666666666,1.0,0.4,0.42857142857142855,0.6666666666666666,0.78,0.5410679999999999,0.5395,0.5785454545454546,0.038461538461538464,0.04,0.14705882352941177,0.17647058823529413,8.9125,24.87307692307692,0.34285714285714286,1.0,9.0,3.0,3.0,4.0,5.0,1.0,9.0,9.0,4.0,3.0,1.0,,0.02127659574468085,0.45,0.45,1.0,0.14285714285714285,0.42857142857142855,0.2727272727272727,0.45,4.0,5.0,,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.5,,,,0.07407407407407407,1.0,0.02,,,,0.3333333333333333,1.0,0.45454545454545453,0.8,0.18181818181818182,2.0,,,1.0,,1.0,,,,,,,,0.2,,0.5,,,1.0,0.037037037037037035,1.0,0.1,1.0,1.0,,True,,,
1627098,1610612737,Malcolm Delaney,Malcolm Delaney,1627098,ATL,22589.0,376,-23,742,745,175,176.0,77,1487,6.0,14.0,1.0,2.0,29.0,62.0,1.0,9.0,29.0,36.0,84,10.0,38.0,24.0,126,775,5.0,10.0,2.0,12.0,8.0,23.0,31.0,18.0,54.0,27.0,,28.0,9.0,,29.0,68.0,26.0,3.0,165.0,1.0,4.0,18.0,20.0,38.0,5.0,43.0,1.0,16.0,12.0,23.0,1.0,18.0,11.0,1.0,34.0,12.0,31.0,3.0,39.0,7.0,32.0,1.0,9.0,,29.0,174,0.25,0.25,0.9,0.2631578947368421,0.2702702702702703,0.42857142857142855,0.5,0.34782608695652173,0.4180327868852459,0.4166666666666667,0.36764705882352944,0.45588235294117646,0.46153846153846156,0.3974358974358974,0.3114754098360656,,0.10714285714285714,0.2857142857142857,,20.506634499396867,0.6764705882352942,0.10050251256281408,0.018779342723004695,0.13333333333333333,0.007042253521126761,0.11377245508982035,0.014084507042253521,0.016129032258064516,0.009345794392523364,,0.07042253521126761,0.1076923076923077,0.12698412698412698,0.14018691588785046,0.10714285714285714,0.015873015873015872,0.11475409836065574,0.42857142857142855,0.6,,0.5081967213114754,0.46774193548387094,0.48333333333333334,0.3103448275862069,0.07377049180327869,0.1111111111111111,0.1111111111111111,1.0,0.23770491803278687,0.16666666666666666,0.5,0.4262295081967213,0.45377833333333334,0.45167,0.41084375000000006,0.07633587786259542,0.09782608695652174,0.09523809523809523,0.24603174603174602,14.788095238095242,26.08421052631579,0.2358490566037736,,9.0,2.0,11.0,2.0,11.0,6.0,9.0,39.0,27.0,8.0,5.0,3.0,0.011363636363636364,0.3103448275862069,0.3103448275862069,0.8888888888888888,,0.16666666666666666,0.3235294117647059,0.32142857142857145,,2.0,1.0,8.0,,,,3.0,1.0,,4.0,2.0,5.0,1.0,10.0,1.0,,5.0,,,,,,,4.0,,0.375,,,0.031746031746031744,,0.06557377049180328,0.125,0.2,,,,0.058823529411764705,,,4.0,,,,3.0,3.0,1.0,4.0,2.0,1.0,,,1.0,0.2727272727272727,,,0.2727272727272727,,1.0,0.02564102564102564,,0.03225806451612903,,,2.0,True,,,
