EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,OffFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,DefensiveGoaltends,3SecondViolations,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Arc3PctBlocked,on
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,34958.0,583,187,1198,1145,533,404,128,2343,13.0,22,1.0,7.0,13.0,21.0,43.0,52.0,96.0,5.0,11.0,5.0,10.0,36.0,93.0,5.0,13.0,47.0,86,161,41.0,104.0,88.0,383,1239,5.0,10.0,5.0,3.0,13.0,32.0,73.0,18.0,57.0,79.0,197.0,18,154.0,60.0,63.0,1.0,92.0,36.0,5.0,95.0,58.0,153.0,42.0,16.0,60.0,11.0,24.0,364.0,5.0,3.0,35.0,37.0,1.0,73,8.0,81,2.0,36.0,17.0,19.0,31.0,4.0,20.0,14.0,5.0,11.0,1.0,1.0,45.0,1.0,19.0,10.0,1.0,53.0,1.0,2.0,1.0,86.0,1.0,2.0,3.0,4.0,100.0,4.0,1.0,11.0,18.0,3.0,25.0,1.0,1.0,1.0,1.0,191.0,521,19.0,22.0,0.10465116279069768,0.10465116279069768,0.4878048780487805,0.3942307692307692,0.3157894736842105,0.39805825242718446,0.5341614906832298,0.5,0.4383561643835616,0.5566037735849056,0.3333333333333333,0.45384615384615384,0.6111111111111112,0.38235294117647056,0.5654761904761905,0.39245283018867927,0.031055900621118012,0.13636363636363635,0.023255813953488372,0.010416666666666666,26.31184407796102,0.6888888888888889,0.018518518518518517,0.12052117263843648,0.01,0.17326732673267325,0.024630541871921183,0.14145383104125736,0.015904572564612324,0.02531645569620253,0.0070921985815602835,0.019230769230769232,0.0425531914893617,0.09302325581395349,0.08035714285714286,0.1834862385321101,0.16129032258064516,0.2127659574468085,0.015873015873015872,1.0,0.0830188679245283,0.5909090909090909,0.6842105263157895,0.23076923076923078,0.16226415094339622,0.4883720930232558,0.5,0.3622641509433962,0.5416666666666666,0.5473684210526316,0.11538461538461539,0.04150943396226415,0.45454545454545453,0.45454545454545453,1.0,0.35094339622641507,0.3870967741935484,0.3870967741935484,0.4166666666666667,0.06666666666666667,0.3333333333333333,0.1,0.5384615384615384,0.07692307692307693,0.5,0.36153846153846153,0.2765957446808511,0.47547169811320755,0.391304347826087,0.45315513307984784,0.4540833333333333,0.456998828125,0.07473309608540925,0.10285714285714286,0.02830188679245283,0.033942558746736295,0.5143603133159269,13.28944099378882,25.84711538461539,0.44490818030050083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101109,1610612746,Raymond Felton,Raymond Felton,101109,LAC,79534.0,1326,-174,2653,2638,837,738,254,5291,80.0,137,11.0,19.0,35.0,18.0,51.0,31.0,83.0,13.0,21.0,2.0,4.0,20.0,87.0,3.0,6.0,34.0,129,271,33.0,108.0,42.0,399,2934,14.0,23.0,4.0,2.0,33.0,35.0,74.0,8.0,38.0,19.0,113.0,54,204.0,75.0,24.0,4.0,83.0,20.0,18.0,77.0,51.0,128.0,41.0,10.0,51.0,10.0,16.0,307.0,9.0,14.0,55.0,81.0,8.0,144,25.0,169,5.0,53.0,36.0,17.0,46.0,12.0,26.0,21.0,3.0,20.0,2.0,3.0,67.0,1.0,13.0,57.0,1.0,103.0,,2.0,,55.0,1.0,2.0,7.0,4.0,55.0,4.0,,,21.0,1.0,7.0,15.0,2.0,18.0,11.0,108.0,827,5.0,4.0,0.20930232558139536,0.21428571428571427,0.7575757575757576,0.3055555555555556,0.21052631578947367,0.3173076923076923,0.47601476014760147,0.6086956521739131,0.47297297297297297,0.470976253298153,0.5740740740740741,0.41964285714285715,0.4938118811881188,0.5892857142857143,0.45934959349593496,0.2849604221635884,0.06642066420664207,0.0948905109489051,0.09803921568627451,,16.01496089765386,0.6865671641791045,0.09090909090909091,0.10279187817258884,0.01907356948228883,0.12557077625570776,0.017543859649122806,0.11092985318107668,0.018444266238973536,0.016483516483516484,0.011363636363636364,0.016666666666666666,0.021505376344086023,0.07563025210084033,0.10218978102189781,0.12681159420289856,0.13218390804597702,0.1,0.02631578947368421,0.6111111111111112,0.36147757255936674,0.583941605839416,0.6451612903225806,0.225,0.1345646437994723,0.35294117647058826,0.391304347826087,0.21899736147757257,0.37349397590361444,0.37349397590361444,0.12903225806451613,0.055408970976253295,0.6190476190476191,0.6190476190476191,1.0,0.22955145118733508,0.22988505747126436,0.22988505747126436,0.6,0.4074074074074074,0.1111111111111111,0.3125,0.5428571428571428,0.03571428571428571,0.5,0.30357142857142855,0.17647058823529413,0.6464379947229552,0.24096385542168675,0.47838766756032175,0.5080894736842104,0.4531834862385321,0.055415617128463476,0.07291666666666667,0.009174311926605505,0.08270676691729323,0.2832080200501253,8.44169741697417,26.873148148148143,0.31549189596683,7.0,1.0,1.0,1.0,6.0,2.0,3.0,3.0,5.0,8.0,0.25,0.02564102564102564,0.027777777777777776,0.2777777777777778,0.6363636363636364,0.037037037037037035,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True
101138,1610612746,Brandon Bass,Brandon Bass,101138,LAC,29144.0,486,-125,967,961,276,269,91,1928,60.0,91,25.0,17.0,22.0,16.0,30.0,13.0,32.0,,1.0,,,1.0,2.0,,1.0,2.0,89,153,1.0,3.0,69.0,250,1132,14.0,29.0,,12.0,40.0,26.0,39.0,1.0,2.0,17.0,72.0,118,60.0,3.0,,,2.0,1.0,14.0,7.0,8.0,15.0,7.0,1.0,4.0,1.0,2.0,38.0,7.0,34.0,29.0,39.0,6.0,74,41.0,115,5.0,13.0,7.0,6.0,15.0,3.0,5.0,14.0,1.0,10.0,1.0,2.0,29.0,6.0,9.0,17.0,,37.0,1.0,4.0,3.0,63.0,,6.0,,1.0,80.0,12.0,,,44.0,,2.0,10.0,5.0,10.0,5.0,72.0,274,3.0,2.0,0.6629213483146067,0.7468354430379747,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5816993464052288,0.4827586206896552,0.6666666666666666,0.5801282051282052,0.4827586206896552,0.6707317073170732,0.6578947368421053,0.5714285714285714,0.7346938775510204,0.019230769230769232,0.0915032679738562,0.15384615384615385,,,20.448179271708682,0.5172413793103449,0.17647058823529413,0.13978494623655913,0.12014134275618374,0.18125,0.042682926829268296,0.1548974943052392,0.09172259507829977,0.11688311688311688,0.0784313725490196,0.046153846153846156,0.029411764705882353,0.10309278350515463,0.17391304347826086,0.14444444444444443,0.19852941176470587,0.08333333333333333,0.09803921568627451,0.5,0.5833333333333334,0.6593406593406593,0.7792207792207793,0.7,0.19230769230769232,0.5333333333333333,0.5333333333333333,0.20512820512820512,0.40625,0.40625,0.5384615384615384,0.00641025641025641,,,,0.01282051282051282,0.5,0.5,1.0,0.8620689655172413,,0.5365853658536586,0.7727272727272727,,,0.04878048780487805,0.5,0.6025641025641025,0.5,0.5422108974358975,0.5794440000000001,0.5369426829268292,0.23404255319148937,0.23783783783783785,,0.16,0.288,6.1725490196078425,29.2,0.2854188210961737,13.0,,,,20.0,,,,3.0,2.0,,,0.16346153846153846,0.625,0.52,,,,1.0,0.15384615384615385,,,,,,,,,,,,,,True
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,9891.0,165,19,327,317,64,60,32,644,3.0,4,,,,4.0,4.0,2.0,7.0,4.0,6.0,,,6.0,18.0,3.0,2.0,4.0,9,15,10.0,24.0,6.0,54,348,,,3.0,,,1.0,2.0,2.0,4.0,2.0,10.0,12,6.0,30.0,,,18.0,6.0,,4.0,6.0,10.0,3.0,3.0,2.0,,2.0,26.0,,1.0,6.0,18.0,8.0,32,1.0,33,,1.0,,1.0,3.0,1.0,1.0,4.0,,2.0,,2.0,7.0,1.0,1.0,21.0,,28.0,,2.0,1.0,10.0,1.0,,,,7.0,1.0,,,2.0,,2.0,3.0,2.0,4.0,4.0,10.0,64,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4166666666666667,0.5,0.4166666666666667,0.6,,0.5,0.6153846153846154,,0.6666666666666666,0.6428571428571429,,0.7142857142857143,0.6153846153846154,,,,,13.535911602209945,0.42857142857142855,0.4444444444444444,0.18947368421052632,0.013513513513513514,0.10909090909090909,,0.16,0.006896551724137931,,,,,0.1724137931034483,0.22857142857142856,0.16129032258064516,0.11904761904761904,0.07692307692307693,,1.0,0.10256410256410256,0.75,0.75,0.6666666666666666,0.10256410256410256,1.0,1.0,0.1794871794871795,0.2857142857142857,0.2857142857142857,1.0,0.15384615384615385,0.6666666666666666,0.6666666666666666,1.0,0.46153846153846156,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,0.6666666666666666,0.5,0.717948717948718,0.3333333333333333,0.49733717948717954,0.517725,0.4792666666666667,0.05,0.125,,,0.18518518518518517,11.719999999999999,25.337500000000002,0.19571865443425077,,,,,,,1.0,1.0,,1.0,,,0.041666666666666664,0.5,,,,,,,,,,,,,,,,,,,,True
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,129422.0,2157,22,4358,4289,1594,1295,432,8647,59.0,111,10.0,28.0,49.0,57.0,137.0,127.0,300.0,23.0,63.0,10.0,26.0,93.0,259.0,14.0,36.0,98.0,243,548,116.0,322.0,174.0,1008,4752,15.0,28.0,22.0,20.0,59.0,77.0,173.0,46.0,124.0,74.0,366.0,102,384.0,213.0,135.0,7.0,250.0,91.0,16.0,149.0,65.0,214.0,44.0,21.0,112.0,21.0,16.0,493.0,5.0,11.0,51.0,56.0,5.0,112,17.0,129,9.0,61.0,45.0,16.0,86.0,25.0,52.0,48.0,9.0,34.0,8.0,,134.0,8.0,48.0,48.0,2.0,115.0,1.0,5.0,5.0,163.0,,2.0,9.0,5.0,203.0,15.0,3.0,15.0,66.0,9.0,25.0,10.0,5.0,14.0,8.0,360.0,1573,16.0,19.0,0.20987654320987653,0.21338912133891214,0.6120689655172413,0.36024844720496896,0.3709677419354839,0.3619047619047619,0.44343065693430656,0.5357142857142857,0.44508670520231214,0.4793103448275862,0.39,0.49158249158249157,0.5236344537815126,0.4830508474576271,0.5417910447761194,0.3701149425287356,0.029197080291970802,0.05405405405405406,0.058394160583941604,0.006666666666666667,22.475165562913908,0.6417910447761194,0.03289473684210526,0.04501607717041801,0.00950734658599827,0.06995884773662552,0.006265664160401002,0.05423213380638622,0.008184143222506393,0.009771986970684038,0.004464285714285714,0.007836990595611285,,0.046153846153846156,0.03044496487119438,0.0585480093676815,0.06770833333333333,0.0784313725490196,0.019230769230769232,0.5714285714285714,0.12758620689655173,0.5315315315315315,0.5619047619047619,0.2542372881355932,0.15747126436781608,0.41605839416058393,0.4418604651162791,0.3448275862068966,0.42333333333333334,0.4261744966442953,0.1968503937007874,0.07241379310344828,0.36507936507936506,0.3709677419354839,0.9130434782608695,0.29770114942528736,0.3590733590733591,0.3590733590733591,0.5376344086021505,0.2,0.28,0.16498316498316498,0.5714285714285714,0.08754208754208755,0.38461538461538464,0.32996632996632996,0.3673469387755102,0.49770114942528737,0.364,0.45308578088578105,0.49214310344827594,0.451022048611111,0.08090614886731391,0.11018363939899833,0.027439024390243903,0.05853174603174603,0.3630952380952381,12.658394160583939,26.40931677018634,0.36576411197797154,8.0,8.0,3.0,3.0,8.0,1.0,4.0,4.0,,5.0,0.13636363636363635,0.007194244604316547,0.014925373134328358,0.19298245614035087,0.8,0.16,0.21428571428571427,0.6666666666666666,1.0,0.375,2.0,1.0,0.003105590062111801,0.015873015873015872,,,,,,,,,,True
201578,1610612746,Marreese Speights,Marreese Speights,201578,LAC,70787.0,1180,-17,2355,2329,723,634,220,4684,85.0,139,48.0,21.0,37.0,23.0,63.0,16.0,41.0,16.0,32.0,7.0,16.0,74.0,223.0,6.0,24.0,62.0,124,243,90.0,255.0,112.0,630,2528,27.0,56.0,6.0,29.0,89.0,30.0,61.0,31.0,78.0,32.0,185.0,170,78.0,264.0,6.0,3.0,220.0,74.0,24.0,32.0,27.0,59.0,19.0,8.0,23.0,2.0,7.0,145.0,23.0,56.0,68.0,167.0,31.0,266,79.0,345,12.0,21.0,13.0,8.0,27.0,9.0,20.0,37.0,8.0,7.0,,3.0,64.0,7.0,15.0,115.0,24.0,210.0,3.0,14.0,11.0,139.0,34.0,20.0,2.0,4.0,127.0,9.0,,,55.0,1.0,12.0,37.0,30.0,39.0,18.0,183.0,720,11.0,8.0,0.6854838709677419,0.794392523364486,0.9777777777777777,0.35294117647058826,0.3974358974358974,0.35714285714285715,0.5102880658436214,0.48214285714285715,0.4918032786885246,0.5200803212851406,0.4838709677419355,0.5503597122302158,0.5655296229802513,0.5705128205128205,0.589171974522293,0.5120481927710844,0.09876543209876543,0.1079136690647482,0.12698412698412698,0.024390243902439025,23.88117283950617,0.421875,0.3974358974358974,0.2303448275862069,0.09046849757673667,0.18230563002680966,0.046464646464646465,0.21402550091074682,0.07091561938958707,0.08982035928143713,0.0319634703196347,0.0379746835443038,0.08,0.21428571428571427,0.2716049382716049,0.20491803278688525,0.1672473867595819,0.23255813953488372,0.047058823529411764,0.46153846153846156,0.2791164658634538,0.6115107913669064,0.6854838709677419,0.6823529411764706,0.12650602409638553,0.36507936507936506,0.41818181818181815,0.0823293172690763,0.3902439024390244,0.4,0.6875,0.0642570281124498,0.5,0.5,0.9375,0.44779116465863456,0.33183856502242154,0.33183856502242154,0.9864864864864865,0.7741935483870968,0.0967741935483871,0.26618705035971224,0.5675675675675675,0.11510791366906475,0.4375,0.4460431654676259,0.3870967741935484,0.7911646586345381,0.33636363636363636,0.5182553643724694,0.5343285714285715,0.51684375,0.10275229357798166,0.1903114186851211,0.00390625,0.14126984126984127,0.29365079365079366,5.966666666666665,25.90313725490196,0.3070063694267516,26.0,,2.0,2.0,34.0,,2.0,1.0,,7.0,0.3333333333333333,,0.1459227467811159,0.6956521739130435,0.5416666666666666,,0.3333333333333333,1.0,4.0,0.11538461538461539,,,,,1.0,2.0,1.0,,,,,,,True
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,53454.0,891,75,1810,1783,751,578,198,3593,147.0,191,66.0,59.0,76.0,2.0,9.0,,,,,,,,2.0,1.0,,1.0,149,200,,2.0,90.0,388,1997,36.0,69.0,1.0,23.0,95.0,59.0,78.0,,1.0,65.0,183.0,226,72.0,,,,2.0,,5.0,14.0,11.0,25.0,7.0,4.0,5.0,1.0,8.0,61.0,33.0,77.0,112.0,149.0,37.0,298,111.0,409,11.0,17.0,11.0,6.0,19.0,6.0,13.0,27.0,3.0,6.0,,1.0,46.0,6.0,18.0,41.0,1.0,93.0,,19.0,9.0,139.0,,20.0,1.0,2.0,191.0,18.0,,,57.0,1.0,46.0,36.0,28.0,36.0,14.0,183.0,743,12.0,19.0,0.7583892617449665,0.9576271186440678,,,,,0.745,0.5217391304347826,0.7564102564102564,0.7376237623762376,0.5142857142857142,0.7468354430379747,0.6736111111111112,0.5163043478260869,0.6354166666666666,0.009900990099009901,0.025,0.020942408376963352,0.1111111111111111,,16.45320197044335,0.41304347826086957,0.5522388059701493,0.30721649484536084,0.1590909090909091,0.3446153846153846,0.11956521739130435,0.32222222222222224,0.14473684210526316,0.1532258064516129,0.12037037037037036,0.1288888888888889,0.0784313725490196,0.23776223776223776,0.36024844720496896,0.3149171270718232,0.3448275862068966,0.34375,0.2391304347826087,0.3888888888888889,0.9455445544554455,0.7696335078534031,0.786096256684492,0.7619047619047619,0.04455445544554455,0.2222222222222222,0.25,,,,,,,,,0.009900990099009901,,,,0.9428571428571428,0.014285714285714285,0.9620253164556962,0.7763157894736842,,,0.012658227848101266,,0.9554455445544554,,0.7131566831683169,0.6341211864406779,0.7134924050632911,0.2396694214876033,0.2384937238493724,0.3333333333333333,0.24484536082474226,0.47164948453608246,1.043,24.85,0.4149171270718232,35.0,,,,62.0,1.0,,,,8.0,,0.010869565217391304,0.2222222222222222,0.5,0.5303030303030303,,,,1.0,0.02857142857142857,,,,,,4.0,2.0,1.0,,,,,,True
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,46666.0,778,155,1598,1557,813,569,177,3155,98.0,149,29.0,60.0,77.0,22.0,56.0,43.0,101.0,7.0,13.0,3.0,5.0,8.0,29.0,2.0,4.0,13.0,163,306,15.0,42.0,131.0,502,1754,25.0,37.0,2.0,16.0,66.0,83.0,138.0,7.0,18.0,81.0,268.0,144,182.0,45.0,,,29.0,8.0,12.0,58.0,42.0,100.0,25.0,17.0,40.0,7.0,11.0,242.0,16.0,33.0,40.0,94.0,22.0,156,53.0,209,13.0,17.0,8.0,9.0,36.0,4.0,24.0,16.0,3.0,12.0,1.0,2.0,52.0,4.0,25.0,32.0,3.0,62.0,2.0,5.0,3.0,156.0,3.0,6.0,4.0,5.0,182.0,19.0,,,79.0,,22.0,10.0,7.0,10.0,7.0,268.0,800,12.0,17.0,0.44171779141104295,0.48,1.0,0.35714285714285715,0.3888888888888889,0.35714285714285715,0.5326797385620915,0.6756756756756757,0.6014492753623188,0.5330459770114943,0.6410256410256411,0.5993589743589743,0.5837209302325581,0.673469387755102,0.6473429951690821,0.1206896551724138,0.0392156862745098,0.04697986577181208,0.08928571428571429,,26.80067001675042,0.6923076923076923,0.39285714285714285,0.23267326732673269,0.08312342569269521,0.14652014652014653,0.06177606177606178,0.19793205317577547,0.07469512195121951,0.06666666666666667,0.050314465408805034,0.052884615384615384,0.09803921568627451,0.15833333333333333,0.23943661971830985,0.2887323943661972,0.16113744075829384,0.0967741935483871,0.08387096774193549,0.7,0.4281609195402299,0.6577181208053692,0.6901408450704225,0.46938775510204084,0.16091954022988506,0.39285714285714285,0.43137254901960786,0.29022988505747127,0.42574257425742573,0.42574257425742573,0.5348837209302325,0.03735632183908046,0.5384615384615384,0.5384615384615384,1.0,0.08333333333333333,0.27586206896551724,0.27586206896551724,1.0,0.7435897435897436,0.05128205128205128,0.4935897435897436,0.7792207792207793,0.03205128205128205,0.6,0.08333333333333333,0.3076923076923077,0.5488505747126436,0.27586206896551724,0.49873103448275863,0.604908064516129,0.5124650641025641,0.19362745098039216,0.21584699453551912,,0.13147410358565736,0.5338645418326693,8.340522875816994,25.028571428571425,0.5087609511889862,23.0,,,,26.0,4.0,,,,3.0,,0.05714285714285714,0.13533834586466165,0.13636363636363635,0.7931034482758621,,,,1.0,0.21739130434782608,,,,,,,,,,,,,,True
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,42345.0,706,-39,1416,1416,421,373,125,2832,16.0,23,6.0,4.0,5.0,6.0,10.0,15.0,33.0,12.0,42.0,,7.0,13.0,57.0,2.0,3.0,18.0,37,66,25.0,99.0,11.0,160,1497,8.0,16.0,4.0,1.0,20.0,9.0,17.0,3.0,25.0,8.0,35.0,56,18.0,75.0,,1.0,56.0,13.0,3.0,14.0,8.0,22.0,6.0,2.0,7.0,3.0,4.0,52.0,9.0,10.0,42.0,90.0,10.0,142,19.0,161,3.0,25.0,17.0,8.0,10.0,2.0,8.0,6.0,3.0,2.0,1.0,,16.0,2.0,6.0,47.0,3.0,73.0,,1.0,,17.0,,7.0,2.0,1.0,16.0,1.0,,,5.0,1.0,2.0,26.0,16.0,27.0,13.0,35.0,416,5.0,2.0,0.7567567567567568,0.8484848484848485,1.0,0.25252525252525254,0.12,0.25510204081632654,0.5606060606060606,0.5,0.5294117647058824,0.45151515151515154,0.475,0.32142857142857145,0.46511627906976744,0.5,0.3804347826086957,0.6,0.045454545454545456,0.13043478260869565,,,12.129032258064516,0.625,0.2631578947368421,0.20270270270270271,0.025906735751295335,0.18340611353711792,0.03125,0.1961367013372957,0.028189910979228485,0.06363636363636363,0.00684931506849315,0.03982300884955752,,0.17557251908396945,0.20496894409937888,0.2236842105263158,0.17679558011049723,0.20833333333333334,0.03125,0.48148148148148145,0.1393939393939394,0.6956521739130435,0.8,0.75,0.06060606060606061,0.6,0.6,0.2,0.45454545454545453,0.45454545454545453,0.7333333333333333,0.2545454545454545,0.2857142857142857,0.2926829268292683,1.0,0.34545454545454546,0.22807017543859648,0.22807017543859648,1.0,0.3,0.1,0.11904761904761904,0.8,0.16666666666666666,,0.42857142857142855,0.16666666666666666,0.7393939393939394,0.23214285714285715,0.5315798136645963,0.43933333333333335,0.5137349999999999,0.03529411764705882,0.07142857142857142,0.01,0.125,0.21875,11.230303030303029,25.169696969696975,0.297316384180791,4.0,2.0,,1.0,8.0,,1.0,1.0,2.0,8.0,0.25,,0.015384615384615385,0.8333333333333334,0.6666666666666666,0.1,,,,0.5,,1.0,0.010101010101010102,0.023809523809523808,,,,,1.0,0.5,1.0,,,True
101187,1610612746,Alan Anderson,Alan Anderson,101187,LAC,16133.0,269,-57,533,535,114,155,48,1068,11.0,15,1.0,1.0,1.0,1.0,6.0,2.0,11.0,4.0,16.0,2.0,6.0,8.0,21.0,2.0,,3.0,14,32,12.0,37.0,8.0,72,596,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,9.0,1.0,9.0,14,14.0,33.0,3.0,,21.0,8.0,,9.0,1.0,10.0,1.0,,8.0,,1.0,21.0,1.0,1.0,5.0,14.0,,19,2.0,21,1.0,3.0,3.0,,1.0,1.0,1.0,4.0,1.0,,,1.0,5.0,,,16.0,3.0,30.0,,1.0,,14.0,,,,1.0,11.0,2.0,,,5.0,1.0,,,,,,9.0,114,4.0,,0.5,0.5,0.9166666666666666,0.32432432432432434,0.2222222222222222,0.32432432432432434,0.4375,1.0,0.5,0.463768115942029,0.3333333333333333,0.36363636363636365,0.4931506849315068,0.3333333333333333,0.4090909090909091,0.5362318840579711,,,,,13.425129087779691,0.2,,0.10687022900763359,0.006802721088435374,0.04504504504504504,0.009009009009009009,0.07851239669421488,0.007751937984496124,,,0.012345679012345678,,0.07142857142857142,0.04878048780487805,0.1875,0.0449438202247191,0.045454545454545456,0.024390243902439025,,0.21739130434782608,0.7333333333333333,0.7333333333333333,0.45454545454545453,0.08695652173913043,0.16666666666666666,0.16666666666666666,0.15942028985507245,0.18181818181818182,0.18181818181818182,1.0,0.2318840579710145,0.25,0.25,1.0,0.30434782608695654,0.38095238095238093,0.38095238095238093,0.875,0.3333333333333333,0.6666666666666666,0.09090909090909091,1.0,0.5454545454545454,0.3333333333333333,0.2727272727272727,,0.7536231884057971,0.38095238095238093,0.5067,0.5324833333333333,0.5148954545454546,0.0821917808219178,0.14285714285714285,0.02631578947368421,0.027777777777777776,0.125,8.971874999999999,24.637837837837843,0.21388367729831145,1.0,,,,,,,,,,,,0.018867924528301886,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,True
