EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,FG3M,FtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,SelfOReb,LostBallSteals,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFtPoints,Fg2aBlocked,FTOffRebounds,BlockingFouls,Charge Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BlockingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,HeaveAttempts,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101249,1610612750,John Lucas III,John Lucas III,101249,MIN,640.0,11,12.0,23,23,19,23,2,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,14,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,19,0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,16.0,0.25,1.0,1.0,0.25,0.25,0.25,0.3333333333333333,1.0,0.3333333333333333,0.5,0.406575,0.4341,1.0,10.066666666666666,24.9,0.8260869565217391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,3624.0,60,45.0,121,123,52,61,16,244,1.0,2.0,,,,5.0,4.0,,3.0,7.0,4.0,16.0,104,1.0,2.0,,2.0,6.0,4.0,14.0,18.0,1.0,40.0,3.0,3.0,2.0,52,0.42857142857142855,0.5,0.5454545454545454,0.5,0.6153846153846154,0.5,0.36363636363636365,13.380281690140846,0.18181818181818182,0.5,0.5,,0.45454545454545453,0.36363636363636365,,,,0.5454545454545454,0.4802863636363636,0.37255000000000005,0.125,14.042857142857143,25.35,0.4297520661157025,2.0,2.0,2.0,4.0,6.0,2.0,4.0,2.0,2.0,12.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0,2.0,9.0,5.0,1.0,2.0,1.0,3.0,6.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.14285714285714285,0.12,0.023255813953488372,0.11538461538461539,0.07142857142857142,0.11764705882352941,0.03508771929824561,0.07692307692307693,0.08333333333333333,0.375,0.14285714285714285,0.4,0.4,0.5,0.5,1.0,0.5,0.15384615384615385,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627739,1610612750,Kris Dunn,Kris Dunn,1627739,MIN,6105.0,102,3.0,198,208,65,83,24,406,2.0,4.0,,1.0,7.0,11.0,5.0,1.0,10.0,22.0,8.0,24.0,213,2.0,5.0,1.0,4.0,18.0,5.0,5.0,9.0,1.0,22.0,5.0,1.0,4.0,65,0.45454545454545453,0.4,0.38333333333333336,0.3333333333333333,0.3870967741935484,0.3333333333333333,0.26666666666666666,16.086956521739133,0.13333333333333333,0.5,0.5,0.23333333333333334,0.36666666666666664,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.4,0.44524500000000006,0.388125,0.16666666666666666,12.52272727272727,24.9375,0.3282828282828283,4.0,,1.0,1.0,3.0,,4.0,4.0,,4.0,,1.0,1.0,5.0,3.0,1.0,9.0,2.0,11.0,4.0,1.0,1.0,2.0,3.0,6.0,3.0,10.0,15.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.125,0.125,0.6666666666666666,0.09090909090909091,0.06818181818181818,0.015151515151515152,0.12195121951219512,0.030303030303030304,0.09411764705882353,0.020202020202020204,,,,0.0625,0.36363636363636365,0.36363636363636365,,,,,0.06451612903225806,0.08695652173913043,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.1,0.1111111111111111,1.0,1.0,1.0,0.037037037037037035,0.125,0.14285714285714285,0.3333333333333333,0.058823529411764705,0.5,0.5714285714285714,0.5714285714285714,0.1,0.3333333333333333,0.3333333333333333,1.0,0.4508,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,2276.0,38,6.0,76,78,41,34,10,154,2.0,3.0,1.0,1.0,3.0,,6.0,6.0,3.0,6.0,8.0,15.0,73,2.0,4.0,7.0,12.0,2.0,6.0,1.0,1.0,1.0,2.0,,,12.0,41,0.5,0.5,0.42857142857142855,0.45454545454545453,0.5,0.5,0.5714285714285714,17.97752808988764,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.21428571428571427,,0.42857142857142855,0.09090909090909091,1.0,0.5454545454545454,0.7857142857142857,0.5245428571428572,0.4696272727272728,0.8,4.083333333333333,24.875,0.5394736842105263,,1.0,2.0,3.0,6.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,,,,1.0,1.0,1.0,,,,2.0,3.0,1.0,,,,1.0,0.25,0.25,1.0,0.16666666666666666,0.10526315789473684,0.043478260869565216,0.1,0.0625,0.10344827586206896,0.05128205128205128,0.125,,0.25,0.1,,,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.07142857142857142,0.16666666666666666,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,,,,1.0,,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.2,0.08333333333333333,,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5,0.5,1.0,0.56735,0.13333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.09090909090909091,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203940,1610612750,Adreian Payne,Adreian Payne,203940,MIN,8116.0,135,9.0,266,272,111,129,35,538,10.0,19.0,6.0,9.0,8.0,12.0,13.0,7.0,20.0,39.0,15.0,63.0,275,12.0,17.0,9.0,35.0,14.0,13.0,6.0,7.0,1.0,15.0,8.0,6.0,35.0,111,0.5128205128205128,0.7058823529411765,0.4537037037037037,0.5769230769230769,0.5,0.5833333333333334,0.2777777777777778,22.683706070287542,0.35185185185185186,0.5263157894736842,0.5555555555555556,0.14814814814814814,0.2222222222222222,0.24074074074074073,0.34615384615384615,0.6666666666666666,0.2692307692307692,0.6296296296296297,0.5084407407407407,0.49075384615384626,0.5555555555555556,7.848717948717949,24.986666666666665,0.41729323308270677,6.0,3.0,3.0,14.0,9.0,3.0,1.0,1.0,,5.0,,,6.0,8.0,11.0,5.0,24.0,9.0,33.0,5.0,,4.0,3.0,1.0,8.0,4.0,18.0,32.0,2.0,13.0,19.0,8.0,6.0,5.0,7.0,1.0,0.2,0.2,0.625,0.38461538461538464,0.15714285714285714,0.06741573033707865,0.17391304347826086,,0.16379310344827586,0.04411764705882353,0.07692307692307693,,0.18181818181818182,0.2,0.5,0.5,0.23076923076923078,0.23076923076923078,1.0,0.23076923076923078,0.14285714285714285,0.1702127659574468,4.0,,2.0,3.0,9.0,9.0,26.0,2.0,1.0,2.0,1.0,,,3.0,0.65,0.6842105263157895,0.3333333333333333,0.25,0.32142857142857145,,,0.18181818181818182,0.09090909090909091,0.03333333333333333,0.6,0.5,0.5,0.037037037037037035,,,,0.5418,0.14285714285714285,5.0,,2.0,3.0,2.0,3.0,2.0,5.0,,,0.2222222222222222,0.4166666666666667,0.25,0.07692307692307693,,0.2857142857142857,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.02564102564102564,0.05263157894736842,0.3,0.12903225806451613,0.06666666666666667,0.5714285714285714,1.0,0.5,0.4,0.5,0.0625,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201941,1610612750,Jordan Hill,Jordan Hill,201941,MIN,989.0,16,16.0,32,31,13,26,4,63,1.0,1.0,,,,2.0,,,1.0,3.0,,4.0,19,,,,2.0,2.0,,,,,,,,2.0,13,0.3333333333333333,,0.3333333333333333,,0.5,1.0,,13.88888888888889,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,0.3333333333333333,0.5592,,0.5,10.533333333333333,,0.40625,,,,2.0,,,,,,,,1.0,2.0,,2.0,,2.0,3.0,5.0,1.0,,,,1.0,1.0,,2.0,2.0,,1.0,2.0,,,,,,,,1.0,,0.13333333333333333,0.2,,0.2,0.09523809523809523,0.2,0.3333333333333333,,,,,,,,,,,,,,,1.0,2.0,2.0,,2.0,,,,,,,,,0.5,0.5,0.5,,0.3333333333333333,0.25,,,,,,,,,,0.6426,0.5,1.0,,,,,,,2.0,1.0,1.0,,0.5,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,4907.0,82,26.0,161,165,66,78,18,326,15.0,19.0,4.0,6.0,14.0,4.0,2.0,,23.0,37.0,3.0,64.0,148,6.0,14.0,,18.0,18.0,2.0,2.0,3.0,1.0,7.0,3.0,3.0,18.0,66,0.6216216216216216,0.42857142857142855,0.575,0.42857142857142855,0.6666666666666666,0.5294117647058824,0.075,26.881720430107524,0.475,0.7894736842105263,0.7894736842105263,0.35,0.1,0.05,0.42857142857142855,0.6666666666666666,,0.55,0.5387200000000002,0.4771357142857143,0.28125,5.372972972972972,24.433333333333334,0.40993788819875776,2.0,,,18.0,,,1.0,1.0,,,1.0,4.0,5.0,7.0,3.0,,10.0,9.0,19.0,,1.0,,2.0,,2.0,2.0,2.0,4.0,1.0,14.0,21.0,12.0,2.0,1.0,2.0,,,,,,0.06666666666666667,0.09090909090909091,0.18421052631578946,0.16666666666666666,0.12048192771084337,0.11392405063291139,0.125,0.15789473684210525,0.06666666666666667,0.14814814814814814,0.5,0.5,,,,,0.2553191489361702,0.2727272727272727,6.0,,1.0,3.0,6.0,7.0,28.0,6.0,2.0,,,1.0,5.0,,0.6086956521739131,0.7,0.5,0.42857142857142855,0.4375,0.043478260869565216,0.2,0.09523809523809523,0.2727272727272727,0.13333333333333333,0.6666666666666666,0.42857142857142855,0.5,0.025,,,,0.4472375,0.109375,5.0,,,1.0,,1.0,,6.0,1.0,1.0,,0.7142857142857143,0.14285714285714285,,,,3.0,1.0,2.0,,,1.0,,,,,,2.0,,0.05405405405405406,,,0.125,,1.0,0.5,0.5,0.6,,,1.0,0.14285714285714285,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202332,1610612750,Cole Aldrich,Cole Aldrich,202332,MIN,2866.0,48,-5.0,91,95,19,26,13,186,3.0,7.0,2.0,2.0,3.0,,,,4.0,10.0,,9.0,111,2.0,2.0,,5.0,,,1.0,1.0,1.0,2.0,2.0,1.0,5.0,19,0.4,1.0,0.4,1.0,0.4090909090909091,0.8333333333333334,,10.377358490566037,0.7,0.42857142857142855,0.6,0.3,,,1.0,1.0,,0.7,0.53259,0.735,0.5555555555555556,2.9900000000000007,,0.2087912087912088,,,,1.0,,,,,,,,1.0,2.0,2.0,3.0,1.0,6.0,3.0,9.0,,,,,,,,1.0,2.0,,,2.0,1.0,2.0,2.0,2.0,,,,,1.0,0.21428571428571427,0.058823529411764705,0.09523809523809523,0.08333333333333333,0.14285714285714285,0.06521739130434782,,0.1111111111111111,0.3333333333333333,0.0625,,,,,,,0.09090909090909091,0.09090909090909091,1.0,,,,2.0,,8.0,,,1.0,,,,,1.0,1.0,,,,0.08333333333333333,,0.2,0.2,,1.0,0.3333333333333333,0.5,,,,,0.60005,,2.0,,,,,,,1.0,,,,1.0,,,,,,,3.0,,,,,,,,,2.0,,0.3,0.2857142857142857,,0.07692307692307693,,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,1869.0,31,-8.0,61,60,36,35,7,121,2.0,4.0,1.0,2.0,2.0,1.0,,,3.0,7.0,,9.0,64,2.0,4.0,,7.0,2.0,,,1.0,,3.0,,,7.0,36,0.42857142857142855,0.5,0.42857142857142855,0.5,0.5,0.5833333333333334,,16.901408450704228,0.5714285714285714,0.5,0.6666666666666666,0.2857142857142857,0.14285714285714285,,0.5,0.5,,0.5714285714285714,0.5725428571428571,0.6483,0.7777777777777778,5.142857142857143,,0.5901639344262295,,,,3.0,,,1.0,1.0,,,,,2.0,,6.0,1.0,7.0,2.0,9.0,1.0,1.0,,2.0,1.0,3.0,2.0,6.0,6.0,,2.0,4.0,1.0,3.0,2.0,3.0,,,,0.3333333333333333,0.5,0.2608695652173913,0.1,,,0.1935483870967742,0.06060606060606061,0.16666666666666666,,0.375,,,,,,,,0.125,0.125,1.0,,,,,,4.0,,1.0,,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,0.2222222222222222,,0.3333333333333333,0.5,0.5,0.5,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,2.0,,0.14285714285714285,0.25,,0.125,0.16666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201575,1610612750,Brandon Rush,Brandon Rush,201575,MIN,561.0,9,-13.0,19,19,12,10,1,38,,,,,,,,,,,2.0,,26,,,1.0,,,,,,,,,,,12,,,,,,,1.0,10.0,,,,,,,,,,1.0,0.625425,0.62175,,,23.05,0.631578947368421,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,0.125,,,,0.1111111111111111,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.2,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
