EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG2M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LostBallSteals,LostBallTurnovers,Travels,BlockingFouls,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Clear Path Fouls,StepOutOfBoundsTurnovers,on,3SecondViolations,3pt And 1 Free Throw Trips
101106,1610612742,Andrew Bogut,Andrew Bogut,101106,DAL,7752.0,129,-30,248,250,48.0,45,25,498,9.0,15.0,6.0,9.0,3.0,3.0,8.0,1.0,1.0,1.0,12.0,23,1.0,1.0,25.0,260,6.0,9.0,1.0,1.0,13.0,4.0,1.0,1.0,1.0,12.0,12.0,10.0,1.0,1.0,5.0,2.0,7.0,2.0,4.0,1.0,16.0,1.0,17.0,7.0,18,4.0,29,18.0,47,3.0,1.0,1.0,6.0,1.0,6.0,3.0,9.0,2.0,4.0,9.0,15.0,1.0,1.0,9.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,48.0,1.0,0.5,0.8571428571428571,0.5217391304347826,0.6666666666666666,0.5,0.6,0.4807692307692308,0.5416666666666666,0.0833333333333333,0.0416666666666666,0.0434782608695652,0.0666666666666666,12.589928057553958,0.6666666666666666,0.4,0.2686567164179104,0.2048192771084337,0.1891891891891892,0.0212765957446808,0.2403846153846154,0.1384615384615384,0.4090909090909091,0.1481481481481481,0.1176470588235294,0.025,0.1578947368421052,0.3157894736842105,0.3103448275862069,0.1935483870967742,0.1666666666666666,0.3,0.75,0.625,0.6,0.6428571428571429,0.4444444444444444,0.3333333333333333,0.375,0.375,0.6666666666666666,0.0416666666666666,0.9,0.6666666666666666,0.1666666666666666,0.1,0.6,0.2,0.6666666666666666,0.5056854166666668,0.515995,0.40041,0.04,0.0416666666666666,0.52,0.04,3.5217391304347827,25.2,0.1935483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101114,1610612742,Deron Williams,Deron Williams,101114,DAL,10802.0,180,-51,346,345,62.0,57,37,691,5.0,13.0,,,2.0,5.0,9.0,16.0,,1.0,21.0,51,18.0,16.0,73.0,409,2.0,2.0,,,4.0,14.0,2.0,4.0,27.0,4.0,38.0,,16.0,5.0,28.0,18.0,46.0,12.0,16.0,11.0,110.0,,1.0,3.0,3,1.0,7,1.0,8,,6.0,1.0,10.0,4.0,7.0,5.0,15.0,1.0,2.0,7.0,13.0,,,18.0,1.0,1.0,1.0,18.0,7.0,1.0,1.0,,1.0,1.0,27.0,62.0,1.0,0.0952380952380952,0.0952380952380952,0.4117647058823529,1.0,0.4130434782608695,1.0,0.461038961038961,1.0,0.7222222222222222,0.2608695652173913,0.0980392156862745,0.3076923076923077,23.711340206185568,0.6666666666666666,0.0909090909090909,0.0348837209302325,0.0088495575221238,0.0714285714285714,,0.046875,0.0056818181818181,0.0285714285714285,,,,0.0416666666666666,0.0344827586206896,0.0303030303030303,0.09375,,,1.0,0.1884057971014492,0.3846153846153846,0.5555555555555556,0.2,0.1304347826086956,0.5555555555555556,0.625,,0.2318840579710145,,,,,0.125,0.0625,0.4492753623188406,0.4645217391304347,0.36935,0.412746875,0.0921052631578947,0.1206896551724138,0.0547945205479452,0.3698630136986301,12.141176470588237,24.75,0.1791907514450867,1.0,11.0,29.0,2.0,2.0,1.0,1.0,3.0,5.0,10.0,1.0,12.0,3.0,3.0,6.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.8,0.2777777777777778,0.5,0.2777777777777778,0.7142857142857143,0.71875,0.1111111111111111,0.4202898550724637,0.3793103448275862,0.3793103448275862,0.0909090909090909,0.0289855072463768,1.0,1.0,1.0,0.1875,0.1875,0.6666666666666666,0.5,0.0625,1.0,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626147,1610612742,Justin Anderson,Justin Anderson,1626147,DAL,42564.0,709,-132,1369,1378,341.0,406,153,2747,58.0,93.0,14.0,19.0,28.0,15.0,43.0,89.0,10.0,22.0,74.0,155,122.0,70.0,329.0,1538,17.0,26.0,10.0,14.0,60.0,41.0,31.0,26.0,89.0,68.0,80.0,18.0,88.0,10.0,23.0,9.0,32.0,5.0,17.0,4.0,73.0,17.0,18.0,47.0,51,12.0,110,39.0,149,6.0,28.0,17.0,16.0,6.0,11.0,24.0,40.0,4.0,11.0,37.0,64.0,2.0,3.0,63.0,2.0,1.0,5.0,88.0,41.0,3.0,14.0,8.0,16.0,10.0,87.0,339.0,2.0,0.4594594594594595,0.5230769230769231,0.4774193548387097,0.6538461538461539,0.4675090252707581,0.6388888888888888,0.5189274447949527,0.6818181818181818,0.5174418604651163,0.4404332129963899,0.064516129032258,0.053763440860215,23.18181818181818,0.4,0.3157894736842105,0.1504424778761062,0.0446650124069478,0.2025862068965517,0.0580204778156996,0.1716287215411558,0.050287356321839,0.073170731707317,0.0413223140495867,0.0251572327044025,0.0583333333333333,0.0560747663551401,0.2,0.1889763779527559,0.2222222222222222,0.1346153846153846,0.04,0.625,0.335740072202166,0.6236559139784946,0.6590909090909091,0.5172413793103449,0.1552346570397112,0.3488372093023256,0.3846153846153846,0.2,0.3212996389891697,0.5277777777777778,0.7368421052631579,0.2142857142857142,0.2777777777777778,0.3888888888888889,0.3055555555555556,0.776173285198556,0.5320647272727271,0.5177347826086957,0.530269014084507,0.1369426751592356,0.2157894736842105,0.182370820668693,0.270516717325228,5.3393548387096805,25.31967213114755,0.2490869247626004,17.0,1.0,19.0,12.0,33.0,3.0,9.0,25.0,37.0,21.0,7.0,108.0,3.0,25.0,4.0,2.0,11.0,5.0,4.0,3.0,3.0,,5.0,0.972972972972973,0.3032786885245901,0.2258064516129032,0.3057851239669421,0.5121951219512195,0.4375,0.0930232558139534,0.0685920577617328,0.0526315789473684,0.0555555555555555,1.0,0.1191335740072202,0.3636363636363636,0.3636363636363636,1.0,0.2808988764044944,0.2840909090909091,0.96,0.6071428571428571,0.125,0.3333333333333333,0.2840909090909091,4.0,4.0,4.0,1.0,1.0,4.0,7.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,4.0,0.4,0.0081967213114754,0.0526315789473684,0.0112359550561797,0.1212121212121212,0.0566037735849056,0.4,1.0,0.1818181818181818,0.0161290322580645,,,,,,,,,,True,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,11871.0,198,-29,398,404,153.0,143,53,802,9.0,10.0,1.0,2.0,6.0,,2.0,13.0,4.0,4.0,9.0,16,23.0,5.0,38.0,452,1.0,2.0,4.0,1.0,9.0,8.0,7.0,3.0,21.0,12.0,6.0,2.0,12.0,3.0,3.0,6.0,9.0,2.0,1.0,1.0,24.0,2.0,6.0,5.0,8,2.0,15,8.0,23,,7.0,4.0,5.0,,2.0,1.0,6.0,,3.0,3.0,10.0,,1.0,9.0,,,3.0,10.0,6.0,,1.0,1.0,1.0,,21.0,151.0,,0.6666666666666666,0.75,0.5625,0.5,0.4230769230769231,0.6666666666666666,0.4418604651162791,0.6428571428571429,0.6176470588235294,0.5897435897435898,0.1875,0.1,10.76923076923077,0.8333333333333334,0.1538461538461538,0.0898876404494382,0.0576923076923076,0.078125,0.021505376344086,0.0849673202614379,0.0406091370558375,0.12,0.0256410256410256,0.05,0.0263157894736842,0.1153846153846153,0.1034482758620689,0.0588235294117647,0.0784313725490196,0.0769230769230769,,,0.2564102564102564,0.9,1.0,0.6666666666666666,0.0512820512820512,,,,0.3333333333333333,0.3333333333333333,0.5,,0.6666666666666666,0.4,0.2666666666666666,0.8461538461538461,0.5771750000000001,0.65941,0.61936,0.1395348837209302,0.3,0.2368421052631578,0.5526315789473685,5.700000000000001,25.6304347826087,0.3844221105527638,6.0,,4.0,2.0,10.0,,3.0,3.0,5.0,6.0,2.0,15.0,,3.0,4.0,1.0,3.0,3.0,,2.0,,,,1.0,0.217391304347826,0.2857142857142857,0.2272727272727272,0.75,0.6,1.0,0.1025641025641025,,,,0.2564102564102564,0.2,0.25,1.0,0.2307692307692307,0.2307692307692307,1.0,1.0,0.2,,0.25,2.0,2.0,2.0,1.0,2.0,,,,2.0,,,,,,1.0,,3.0,0.5,0.0869565217391304,,,,,0.5,1.0,0.5,,0.2,,,,,,,,,True,,
203084,1610612742,Harrison Barnes,Harrison Barnes,203084,DAL,21252.0,354,-104,681,677,142.0,194,62,1358,24.0,36.0,4.0,6.0,13.0,15.0,49.0,19.0,1.0,4.0,64.0,149,27.0,32.0,172.0,773,5.0,10.0,3.0,2.0,15.0,31.0,5.0,9.0,43.0,46.0,82.0,4.0,19.0,11.0,3.0,7.0,10.0,4.0,1.0,,27.0,6.0,6.0,18.0,24,2.0,44,13.0,57,1.0,5.0,3.0,15.0,1.0,5.0,4.0,19.0,2.0,4.0,7.0,13.0,1.0,,41.0,,3.0,,36.0,14.0,4.0,,,,,43.0,141.0,4.0,0.359375,0.3709677419354839,0.4295302013422818,0.5,0.3977272727272727,0.5,0.4427083333333333,0.5357142857142857,0.524390243902439,0.1534090909090909,0.0738255033557047,0.1944444444444444,27.984084880636605,0.7894736842105263,0.0909090909090909,0.1463414634146341,0.027906976744186,0.173076923076923,0.0458015267175572,0.1567164179104477,0.0346820809248554,0.0517241379310344,0.0298507462686567,0.0111111111111111,0.06,0.1698113207547169,0.0925925925925925,0.175438596491228,0.1506849315068493,0.2258064516129032,0.0104166666666666,,0.2045454545454545,0.6666666666666666,0.8275862068965517,0.4583333333333333,0.2784090909090909,0.3061224489795918,0.3260869565217391,0.1333333333333333,0.1079545454545454,0.4615384615384615,0.6666666666666666,,0.0769230769230769,0.3611111111111111,0.1111111111111111,0.3579545454545454,0.460268465909091,0.5078625000000001,0.4958972222222222,0.0744680851063829,0.0869565217391304,0.0872093023255814,0.25,10.756375838926177,25.048148148148147,0.2085168869309838,9.0,25.0,64.0,1.0,8.0,,1.0,3.0,4.0,17.0,,12.0,,3.0,3.0,2.0,2.0,10.0,,,3.0,2.0,,1.0,0.1481481481481481,,0.1481481481481481,0.5483870967741935,0.4722222222222222,0.0612244897959183,0.3636363636363636,0.390625,0.3968253968253968,0.4,0.0454545454545454,0.125,0.125,1.0,0.1578947368421052,0.1578947368421052,1.0,0.6923076923076923,0.0277777777777777,,0.1578947368421052,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,0.3333333333333333,,0.015625,,0.0769230769230769,,,,,,,1.0,2.0,0.1538461538461538,0.5,1.0,,,,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,5280.0,88,3,171,173,34.0,31,17,344,1.0,3.0,,,,7.0,13.0,11.0,1.0,1.0,16.0,32,13.0,11.0,55.0,191,,,1.0,,,5.0,2.0,4.0,12.0,20.0,12.0,,11.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,,,1.0,10,3.0,14,,14,,2.0,2.0,,,,1.0,1.0,,,3.0,4.0,,,11.0,,3.0,,11.0,4.0,1.0,3.0,2.0,3.0,2.0,12.0,34.0,1.0,0.625,0.625,0.5,,0.4888888888888889,,0.5408163265306123,,0.6666666666666666,0.2888888888888888,0.03125,0.3333333333333333,26.455026455026456,,0.75,0.1923076923076923,,0.0333333333333333,,0.1341463414634146,,,,,,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.0454545454545454,,,0.6666666666666666,0.0666666666666666,0.3333333333333333,0.5,,0.2888888888888888,0.5384615384615384,0.5384615384615384,0.4285714285714285,0.2444444444444444,,,,1.0,,0.1428571428571428,0.3555555555555555,0.4420822222222224,0.4731,0.4319714285714285,0.0833333333333333,0.1142857142857142,,0.2181818181818181,13.403125,25.09230769230769,0.1988304093567251,,8.0,16.0,1.0,2.0,,1.0,3.0,4.0,4.0,,12.0,,3.0,,,,,,,1.0,2.0,1.0,1.0,0.3076923076923077,,0.3076923076923077,0.8,0.5714285714285714,,0.3555555555555555,0.5,0.5,0.875,0.0444444444444444,0.5,0.5,1.0,0.2727272727272727,0.2727272727272727,1.0,,0.1428571428571428,,0.2727272727272727,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,
203552,1610612742,Seth Curry,Seth Curry,203552,DAL,21853.0,364,-54,688,696,149.0,187,70,1384,11.0,21.0,,1.0,7.0,12.0,21.0,46.0,4.0,9.0,37.0,70,55.0,11.0,154.0,748,1.0,6.0,5.0,2.0,13.0,12.0,10.0,2.0,27.0,24.0,50.0,,45.0,3.0,32.0,13.0,45.0,9.0,16.0,9.0,103.0,3.0,3.0,14.0,11,1.0,26,6.0,32,,20.0,15.0,8.0,,8.0,4.0,12.0,1.0,5.0,14.0,28.0,2.0,2.0,18.0,2.0,,2.0,13.0,3.0,1.0,2.0,1.0,2.0,2.0,27.0,148.0,1.0,0.3243243243243243,0.3243243243243243,0.5285714285714286,0.1666666666666666,0.572,0.5,0.5891472868217055,0.5416666666666666,0.5869565217391305,0.44,0.0428571428571428,0.1428571428571428,18.407310704960835,0.6666666666666666,0.0714285714285714,0.0643274853801169,0.0147783251231527,0.1076923076923077,0.02,0.0830564784053156,0.0169971671388102,0.0158730158730158,,0.0259740259740259,0.0245901639344262,0.0714285714285714,0.037037037037037,0.081967213114754,0.1122448979591836,0.09375,,1.0,0.168,0.5238095238095238,0.6111111111111112,0.1818181818181818,0.168,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.368,0.0909090909090909,,,0.3636363636363636,0.3181818181818182,0.4090909090909091,0.608,0.4790451612903226,0.481425,0.5008285714285714,0.03125,0.0416666666666666,0.0844155844155844,0.1753246753246753,10.85714285714286,26.027272727272724,0.2165697674418604,4.0,14.0,28.0,5.0,9.0,1.0,1.0,18.0,23.0,5.0,5.0,51.0,18.0,18.0,4.0,7.0,5.0,,1.0,3.0,,3.0,,0.7391304347826086,0.4181818181818181,0.5,0.4259259259259259,0.4166666666666667,0.5681818181818182,,0.224,0.5,0.5,0.4285714285714285,0.072,0.5555555555555556,0.5555555555555556,1.0,0.391304347826087,0.391304347826087,0.6666666666666666,0.5714285714285714,0.0454545454545454,1.0,0.4,2.0,4.0,3.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,2.0,0.6,,,,,,0.5,1.0,0.4444444444444444,0.0178571428571428,,1.0,1.0,0.0909090909090909,1.0,1.0,,,,True,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,6596.0,110,-29,204,210,33.0,29,27,414,4.0,10.0,,,2.0,5.0,11.0,22.0,1.0,5.0,14.0,33,23.0,11.0,69.0,219,4.0,6.0,1.0,2.0,10.0,6.0,5.0,2.0,10.0,4.0,24.0,,22.0,3.0,17.0,6.0,23.0,4.0,12.0,3.0,52.0,2.0,,6.0,3,,9,2.0,11,,3.0,2.0,6.0,2.0,1.0,2.0,8.0,1.0,2.0,,,,,14.0,1.0,,4.0,11.0,4.0,1.0,,,,,10.0,33.0,1.0,0.1428571428571428,0.1428571428571428,0.4242424242424242,0.6666666666666666,0.5178571428571429,0.5714285714285714,0.5573770491803278,0.625,0.4166666666666667,0.4107142857142857,0.0909090909090909,0.1,29.6137339055794,0.75,,0.0535714285714285,,0.1333333333333333,0.0377358490566037,0.0891089108910891,0.0178571428571428,,,,0.0454545454545454,,0.0625,0.0869565217391304,0.15,,,,0.1785714285714285,0.4,0.4444444444444444,0.5,0.1964285714285714,0.4545454545454545,0.5555555555555556,,0.3928571428571428,,,,0.1428571428571428,0.1818181818181818,0.4545454545454545,0.5892857142857143,0.4794491071428571,0.4418416666666666,0.4800681818181818,0.0666666666666666,0.1081081081081081,0.144927536231884,0.144927536231884,9.784848484848483,25.582608695652173,0.1617647058823529,1.0,5.0,12.0,,1.0,,,10.0,10.0,1.0,2.0,6.0,24.0,10.0,2.0,2.0,1.0,5.0,,,2.0,1.0,,0.2,0.4347826086956521,0.4,0.4347826086956521,0.1666666666666666,0.3636363636363636,0.1818181818181818,0.2142857142857142,0.4166666666666667,0.4166666666666667,,0.0178571428571428,,,,0.4545454545454545,0.4545454545454545,0.2,0.5,,,0.4545454545454545,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,True,,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,13644.0,227,-72,434,434,119.0,136,38,868,5.0,7.0,1.0,1.0,1.0,3.0,7.0,46.0,5.0,16.0,12.0,23,53.0,23.0,77.0,498,1.0,1.0,7.0,7.0,12.0,7.0,19.0,5.0,17.0,4.0,20.0,,46.0,,5.0,6.0,11.0,4.0,2.0,2.0,28.0,,,6.0,8,,14,,14,,7.0,3.0,4.0,,3.0,1.0,5.0,,,5.0,14.0,,,24.0,3.0,1.0,3.0,26.0,9.0,3.0,1.0,1.0,1.0,1.0,17.0,119.0,2.0,0.1666666666666666,0.1666666666666666,0.5217391304347826,1.0,0.3552631578947368,0.3125,0.4204545454545454,0.5,0.2857142857142857,0.6973684210526315,,,19.047619047619047,0.8,,0.0869565217391304,,0.0714285714285714,,0.0795454545454545,,,,,,0.1,0.0689655172413793,0.0909090909090909,0.0491803278688524,0.1304347826086956,,1.0,0.0921052631578947,0.7142857142857143,0.7142857142857143,0.2,0.0921052631578947,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.6052631578947368,0.125,1.0,1.0,0.625,0.0384615384615384,0.6153846153846154,0.7894736842105263,0.492792105263158,0.5887333333333333,0.5054096153846155,0.1058823529411764,0.28125,0.1558441558441558,0.2207792207792207,10.608695652173912,25.111320754716974,0.2741935483870967,1.0,4.0,9.0,1.0,7.0,,3.0,9.0,10.0,3.0,2.0,21.0,9.0,9.0,2.0,1.0,4.0,1.0,,2.0,2.0,3.0,,0.7,0.1886792452830188,0.1052631578947368,0.1886792452830188,0.4285714285714285,0.2307692307692307,,0.1184210526315789,0.4444444444444444,0.4444444444444444,,0.0921052631578947,0.1428571428571428,0.1428571428571428,1.0,0.1956521739130435,0.1956521739130435,0.6666666666666666,1.0,0.1153846153846153,,0.1956521739130435,1.0,2.0,1.0,,,,,1.0,,,,,,,,,2.0,0.1428571428571428,,,,,,0.2,,0.125,,,,2.0,0.25,,,,,,True,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,7495.0,125,-11,241,239,46.0,90,24,480,9.0,15.0,,1.0,3.0,,1.0,13.0,1.0,4.0,11.0,21,15.0,10.0,50.0,276,,1.0,1.0,,,5.0,5.0,2.0,13.0,6.0,16.0,,12.0,2.0,5.0,5.0,10.0,4.0,4.0,1.0,25.0,,2.0,3.0,9,,12,2.0,14,,8.0,1.0,2.0,,1.0,1.0,3.0,,,3.0,12.0,1.0,,12.0,3.0,,1.0,10.0,6.0,,,,,,13.0,46.0,,0.2727272727272727,0.2727272727272727,0.5238095238095238,,0.5555555555555556,,0.625,,0.5909090909090909,0.4166666666666667,0.0952380952380952,0.1333333333333333,16.044776119402986,0.6666666666666666,,0.140625,0.0259740259740259,0.088235294117647,,0.1224489795918367,0.0158730158730158,,0.0526315789473684,0.03125,,,,0.3461538461538461,0.08,0.1111111111111111,,,0.4166666666666667,0.6,0.6923076923076923,0.3333333333333333,0.0277777777777777,,,,0.3611111111111111,0.5,,,0.5,0.3,0.4,0.8333333333333334,0.52974,0.3482,0.5206649999999999,0.15,0.24,,0.26,5.757142857142857,25.966666666666665,0.1908713692946058,2.0,2.0,5.0,2.0,2.0,1.0,1.0,4.0,6.0,4.0,1.0,15.0,3.0,4.0,1.0,,7.0,1.0,,1.0,1.0,,,0.8333333333333334,0.4,0.2,0.4285714285714285,0.8,0.55,,0.1388888888888889,0.4,0.4,,0.0555555555555555,1.0,1.0,1.0,0.3076923076923077,0.3076923076923077,0.75,0.6666666666666666,0.1,1.0,0.3333333333333333,,,,1.0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,True,,
