EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,ShortMidRangeAssists,Travels,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,PtsUnassisted3s,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,Technical Free Throw Trips,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockingFoulsDrawn,3SecondViolations,on,FTOffRebounds,OffFTReboundPct,Charge Fouls,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips
1626184,1610612752,Chasson Randle,Chasson Randle,1626184,NYK,2920.0,49,-13.0,98,103,26,26,12,201,3,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,4,9,2.0,8.0,6.0,20,107,1.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,4.0,2,6.0,6.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,4.0,1.0,5,1.0,6,2.0,1.0,1.0,4.0,4.0,2.0,1.0,6.0,1.0,1.0,3.0,6.0,1.0,7.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,26,1.0,0.25,0.25,1.0,0.25,0.5,0.25,0.4444444444444444,1.0,0.4117647058823529,0.5,1.0,0.5,0.625,1.0,0.47058823529411764,0.1111111111111111,0.14285714285714285,23.008849557522126,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.029411764705882353,0.1,0.018867924528301886,0.06666666666666667,0.16666666666666666,0.14285714285714285,0.2,1.0,0.4117647058823529,0.42857142857142855,0.5,0.3333333333333333,0.058823529411764705,1.0,1.0,0.058823529411764705,0.11764705882352941,0.5,0.5,1.0,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.8823529411764706,0.16666666666666666,0.5587323529411764,0.6002833333333334,0.5658,0.15,0.25,0.25,0.2,3.9000000000000004,25.349999999999998,0.2653061224489796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626195,1610612752,Willy Hernangomez,Willy Hernangomez,1626195,NYK,9327.0,155,27.0,309,308,69,64,46,617,19,34,11.0,4.0,7.0,9.0,14.0,9.0,1.0,2.0,,1.0,1.0,,,32,57,2.0,3.0,19.0,89,324,15.0,,,7.0,25.0,7.0,10.0,9.0,26.0,32,32.0,6.0,1.0,1.0,6.0,9.0,5.0,14.0,4.0,1.0,5.0,33.0,17.0,22.0,2.0,34,19.0,53,6.0,3.0,3.0,6.0,3.0,4.0,,10.0,2.0,2.0,4.0,10.0,1.0,17.0,,1.0,24.0,10.0,3.0,,3.0,3.0,26.0,69,1.0,0.5,0.64,1.0,0.6666666666666666,,0.6666666666666666,0.5614035087719298,0.7,0.5833333333333334,0.6,0.7083333333333334,0.6267605633802817,0.6944444444444444,0.7647058823529411,0.05,0.10526315789473684,0.14705882352941177,22.375690607734807,0.6,0.5,0.28205128205128205,0.1574074074074074,0.25196850393700787,0.12582781456953643,0.175,0.2,0.5,0.19230769230769232,1.0,0.5666666666666667,0.5588235294117647,0.6551724137931034,0.3684210526315789,0.23333333333333334,0.6428571428571429,0.6923076923076923,0.15,0.03333333333333333,0.5,0.5,1.0,0.016666666666666666,1.0,1.0,1.0,0.7333333333333333,,,,,0.5833333333333334,0.5714285714285714,0.6166666666666667,1.0,0.5096716666666667,0.48900769230769237,0.5178875,0.14705882352941177,0.15384615384615385,0.2808988764044944,0.29213483146067415,5.287719298245615,24.233333333333334,0.22330097087378642,7.0,4.0,1.0,1.0,1.0,9.0,1.0,2.0,14.0,4.0,2.0,10.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,0.5,0.6,0.07142857142857142,0.20408163265306123,0.046511627906976744,0.16666666666666666,0.13157894736842105,0.058823529411764705,0.19444444444444445,0.23076923076923078,0.1,0.5555555555555556,0.4444444444444444,0.4444444444444444,1.0,0.6363636363636364,0.08333333333333333,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626254,1610612752,Maurice Ndour,Maurice Ndour,1626254,NYK,19883.0,331,-2.0,656,665,188,173,85,1321,25,40,13.0,11.0,16.0,5.0,18.0,21.0,1.0,2.0,,,5.0,,1.0,38,79,1.0,7.0,19.0,98,696,14.0,,1.0,3.0,13.0,14.0,29.0,6.0,37.0,56,20.0,3.0,5.0,,11.0,7.0,1.0,8.0,1.0,,5.0,17.0,16.0,23.0,6.0,42,22.0,64,15.0,8.0,7.0,9.0,7.0,3.0,,12.0,2.0,2.0,18.0,30.0,,22.0,,1.0,26.0,13.0,8.0,,8.0,4.0,36.0,186,2.0,0.7368421052631579,0.8,1.0,0.14285714285714285,,0.14285714285714285,0.4810126582278481,0.4827586206896552,0.45930232558139533,0.3333333333333333,0.5166666666666667,0.5,0.38235294117647056,0.5606060606060606,0.08139534883720931,0.13924050632911392,0.225,14.456233421750664,0.75,0.2857142857142857,0.13142857142857142,0.07272727272727272,0.1245674740484429,0.06790123456790123,0.08888888888888889,0.1038961038961039,0.08888888888888889,0.20754716981132076,0.5,0.46511627906976744,0.625,0.8064516129032258,0.76,0.20930232558139536,0.2777777777777778,0.2777777777777778,0.2441860465116279,0.023255813953488372,0.5,0.5,1.0,0.05813953488372093,,,,0.8666666666666667,,0.06666666666666667,,,0.5333333333333333,0.6875,0.5465116279069767,,0.5340133720930234,0.5576954545454545,0.5626983333333333,0.13541666666666666,0.14606741573033707,0.1326530612244898,0.37755102040816324,7.237974683544305,24.400000000000002,0.2865853658536585,5.0,8.0,1.0,,,5.0,1.0,1.0,6.0,1.0,6.0,13.0,3.0,1.0,2.0,1.0,,2.0,3.0,3.0,2.0,8.0,1.0,,1.0,0.35714285714285715,,0.11403508771929824,0.057692307692307696,0.05084745762711865,0.07042253521126761,0.06172839506172839,0.13580246913580246,0.06060606060606061,0.08571428571428572,0.6,0.38095238095238093,0.42105263157894735,0.75,0.38461538461538464,0.03333333333333333,,,1.0,1.0,1.0,1.0,0.09523809523809523,0.043478260869565216,0.4,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
1627758,1610612752,Ron Baker,Ron Baker,1627758,NYK,11750.0,196,36.0,386,388,145,120,49,774,6,19,1.0,1.0,9.0,,5.0,10.0,1.0,5.0,1.0,3.0,15.0,1.0,2.0,13,34,4.0,20.0,8.0,46,394,2.0,2.0,3.0,,6.0,2.0,13.0,4.0,17.0,10,16.0,9.0,14.0,3.0,5.0,23.0,12.0,35.0,9.0,3.0,12.0,82.0,1.0,14.0,1.0,28,1.0,29,6.0,3.0,3.0,10.0,9.0,2.0,2.0,12.0,,6.0,2.0,9.0,,13.0,1.0,1.0,12.0,4.0,1.0,,1.0,1.0,17.0,143,1.0,0.38461538461538464,0.38461538461538464,0.75,0.2,0.6666666666666666,0.21052631578947367,0.38235294117647056,0.15384615384615385,0.35185185185185186,0.6,0.2708333333333333,0.38333333333333336,0.6,0.3148148148148148,0.37037037037037035,0.14705882352941177,0.2631578947368421,16.252821670428894,0.8333333333333334,0.1,0.14893617021276595,0.007936507936507936,0.16265060240963855,0.005405405405405406,0.020833333333333332,0.125,0.09090909090909091,0.21875,1.0,0.35185185185185186,0.3157894736842105,0.42857142857142855,0.5,0.09259259259259259,,,0.18518518518518517,0.09259259259259259,0.2,0.2,1.0,0.2777777777777778,0.2,0.2,0.6666666666666666,0.2,0.2,0.4,0.5,1.0,0.375,0.1111111111111111,0.7222222222222222,0.21428571428571427,0.5214207547169812,0.48100000000000004,0.5338304347826086,0.06896551724137931,0.10526315789473684,0.13043478260869565,0.3695652173913043,7.482352941176471,26.165000000000003,0.3756476683937824,,7.0,2.0,3.0,9.0,,3.0,11.0,,8.0,,13.0,1.0,,1.0,,1.0,,,,2.0,1.0,,2.0,0.2727272727272727,,,0.18055555555555555,,,,,0.19230769230769232,0.15,0.03225806451612903,,0.7,0.7,0.2857142857142857,,0.08333333333333333,0.375,0.3333333333333333,,3.0,,,,,,,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,
203200,1610612752,Justin Holiday,Justin Holiday,203200,NYK,12018.0,200,2.0,399,399,111,104,50,798,10,18,2.0,4.0,7.0,4.0,7.0,16.0,7.0,15.0,1.0,7.0,23.0,,,19,41,14.0,38.0,9.0,89,417,4.0,,1.0,,6.0,7.0,12.0,2.0,34.0,26,12.0,42.0,23.0,7.0,1.0,10.0,1.0,11.0,1.0,,7.0,23.0,,13.0,1.0,28,1.0,29,9.0,5.0,4.0,3.0,3.0,7.0,1.0,10.0,,3.0,3.0,9.0,1.0,9.0,1.0,,11.0,5.0,5.0,1.0,5.0,4.0,34.0,111,,0.6842105263157895,0.7222222222222222,1.0,0.3684210526315789,,0.3684210526315789,0.4634146341463415,0.5833333333333334,0.5063291139240507,0.6,0.7272727272727273,0.5297619047619048,0.6,0.7391304347826086,0.4810126582278481,0.024390243902439025,0.05555555555555555,20.704845814977972,0.3,0.07692307692307693,0.12380952380952381,,0.15517241379310345,0.005050505050505051,,0.16279069767441862,0.0967741935483871,0.0967741935483871,0.8,0.22784810126582278,0.5555555555555556,0.5882352941176471,0.7,0.08860759493670886,0.5714285714285714,0.5714285714285714,0.20253164556962025,0.189873417721519,0.4666666666666667,0.4666666666666667,1.0,0.2911392405063291,0.30434782608695654,0.30434782608695654,1.0,0.4,0.2,,,,0.3181818181818182,0.5714285714285714,0.7088607594936709,0.30434782608695654,0.5317132911392404,0.49227499999999996,0.5448795454545455,0.060240963855421686,0.1111111111111111,0.06741573033707865,0.38202247191011235,9.812195121951216,24.378947368421045,0.2781954887218045,1.0,5.0,4.0,3.0,6.0,3.0,6.0,10.0,2.0,2.0,1.0,14.0,1.0,4.0,,,,1.0,,1.0,1.0,3.0,,1.0,0.6,0.75,,0.2028985507246377,0.015151515151515152,,,,0.16,0.3157894736842105,0.022727272727272728,0.5,0.3125,0.3125,0.8,0.5,0.18181818181818182,0.2727272727272727,0.5,3.0,1.0,,,,0.05555555555555555,,0.75,,,,,,1.0,,,,,,,,,,,,True,,,,,,,
201584,1610612752,Courtney Lee,Courtney Lee,201584,NYK,9340.0,156,9.0,302,301,43,43,37,603,8,18,5.0,,2.0,7.0,14.0,18.0,1.0,4.0,1.0,4.0,11.0,1.0,1.0,26,50,5.0,15.0,4.0,71,306,7.0,1.0,2.0,,11.0,2.0,5.0,2.0,15.0,16,36.0,15.0,11.0,4.0,6.0,5.0,5.0,10.0,1.0,4.0,2.0,25.0,3.0,10.0,1.0,12,4.0,16,8.0,6.0,2.0,7.0,5.0,2.0,,9.0,,2.0,4.0,6.0,,5.0,,,7.0,3.0,,,,,13.0,41,,0.3076923076923077,0.32,1.0,0.3333333333333333,0.5,0.3333333333333333,0.52,0.4,0.5153846153846153,0.6111111111111112,0.7222222222222222,0.5220588235294118,0.6111111111111112,0.75,0.23076923076923078,0.12,0.3333333333333333,22.318840579710145,0.7777777777777778,0.125,0.11235955056179775,0.027777777777777776,0.07857142857142857,0.027210884353741496,0.025,0.04878048780487805,0.058823529411764705,0.22580645161290322,,0.27692307692307694,0.4444444444444444,0.6666666666666666,0.375,0.2153846153846154,0.5,0.5,0.27692307692307694,0.06153846153846154,0.25,0.25,1.0,0.16923076923076924,0.36363636363636365,0.36363636363636365,1.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,1.0,1.0,0.2222222222222222,,0.5076923076923077,0.36363636363636365,0.4935123076923077,0.5085833333333333,0.47006666666666663,0.04477611940298507,0.057692307692307696,0.15492957746478872,0.2112676056338028,9.438,24.633333333333333,0.1423841059602649,2.0,11.0,,3.0,4.0,4.0,3.0,4.0,2.0,,1.0,1.0,,2.0,2.0,,,,,1.0,1.0,,,,0.75,0.5714285714285714,,0.0196078431372549,0.02564102564102564,,0.05405405405405406,0.034482758620689655,,0.05263157894736842,,0.14285714285714285,0.6111111111111112,0.6111111111111112,0.36363636363636365,0.4,,0.4444444444444444,0.75,,3.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,4614.0,77,-21.0,148,150,25,45,23,298,4,5,3.0,1.0,1.0,4.0,12.0,23.0,,1.0,1.0,3.0,13.0,,1.0,16,40,3.0,14.0,13.0,54,188,6.0,,2.0,3.0,11.0,1.0,4.0,2.0,7.0,14,18.0,6.0,12.0,3.0,1.0,5.0,1.0,6.0,1.0,,4.0,13.0,2.0,5.0,1.0,10,3.0,13,1.0,1.0,,2.0,,2.0,,4.0,,1.0,5.0,7.0,,10.0,,,14.0,7.0,3.0,,3.0,2.0,7.0,23,,0.4375,0.5,0.6666666666666666,0.21428571428571427,,0.23076923076923078,0.4,0.25,0.37962962962962965,0.5,0.3125,0.44166666666666665,0.55,0.3888888888888889,0.25925925925925924,0.025,,35.95505617977528,0.5,0.25,0.11363636363636363,0.03389830508474576,0.13432835820895522,0.038461538461538464,,0.22727272727272727,,,0.6666666666666666,0.09259259259259259,0.8,0.8,0.25,0.2222222222222222,0.3333333333333333,0.36363636363636365,0.42592592592592593,0.018518518518518517,,,,0.24074074074074073,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.375,0.125,0.125,,,0.125,1.0,0.35185185185185186,0.25,0.4501245283018869,0.5101916666666667,0.4626928571428572,0.11666666666666667,0.15217391304347827,0.2037037037037037,0.12962962962962962,13.482499999999998,27.250000000000004,0.16891891891891891,3.0,8.0,,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,,1.0,2.0,,1.0,,,1.0,,3.0,,,0.25,0.6666666666666666,0.08333333333333333,0.17391304347826086,0.05263157894736842,0.1111111111111111,,0.05555555555555555,,0.5,,0.25,0.34782608695652173,0.34782608695652173,0.625,1.0,,0.5,0.25,,,,,,,0.3333333333333333,,,3.0,1.0,,,,1.0,,,,,,,,,,,True,,,,,,,
1627850,1610612752,Marshall Plumlee,Marshall Plumlee,1627850,NYK,1790.0,30,8.0,58,66,39,38,8,124,3,4,1.0,2.0,2.0,1.0,1.0,,,,,,,,,4,5,,,3.0,11,64,1.0,,,,2.0,3.0,3.0,3.0,9.0,2,6.0,,,,1.0,,1.0,1.0,,1.0,,3.0,5.0,2.0,,4,5.0,9,2.0,2.0,,3.0,1.0,1.0,,4.0,1.0,2.0,1.0,1.0,,2.0,,,3.0,1.0,1.0,,1.0,,9.0,39,,0.25,0.3333333333333333,,,,,0.8,1.0,0.8,1.0,1.0,0.9166666666666666,1.0,1.125,,0.2,0.25,14.705882352941176,0.75,,0.16666666666666666,0.29411764705882354,0.17391304347826086,0.18518518518518517,0.2,,0.3333333333333333,0.25,,0.8,0.75,1.0,0.3333333333333333,0.2,1.0,1.0,,,,,,,,,,1.0,,,,,0.6666666666666666,1.0,0.8,,0.6532600000000001,0.5546,0.6365666666666666,0.2,0.2,0.18181818181818182,0.8181818181818182,2.1399999999999997,,0.6724137931034483,1.0,,,,,1.0,,,2.0,,,2.0,,,2.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,0.18181818181818182,,0.3333333333333333,0.5,,0.125,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,
1627851,1610612752,Mindaugas Kuzminskas,Mindaugas Kuzminskas,1627851,NYK,5366.0,89,21.0,182,187,94,65,24,369,9,14,3.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,8.0,18.0,1.0,1.0,11,20,9.0,20.0,8.0,57,177,4.0,2.0,2.0,4.0,16.0,1.0,7.0,8.0,25.0,10,12.0,21.0,18.0,8.0,2.0,3.0,1.0,4.0,,1.0,1.0,9.0,3.0,,,2,3.0,5,3.0,2.0,1.0,2.0,1.0,2.0,,4.0,,2.0,3.0,6.0,1.0,14.0,,1.0,12.0,4.0,,,,,25.0,94,1.0,0.45454545454545453,0.5555555555555556,0.7777777777777778,0.45,1.0,0.45,0.55,0.14285714285714285,0.6125,1.0,0.53125,0.6195652173913043,1.0,0.5952380952380952,0.5,0.1,0.14285714285714285,24.154589371980677,0.5,,,0.05660377358490566,0.024691358024691357,0.03529411764705882,0.07407407407407407,,,,,0.35,0.6428571428571429,0.75,0.5555555555555556,0.075,0.3333333333333333,0.3333333333333333,0.075,0.05,0.5,0.5,1.0,0.45,0.4444444444444444,0.47058823529411764,0.75,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,0.25,0.25,0.85,0.4444444444444444,0.57038125,0.592925,0.516203125,0.09090909090909091,0.16666666666666666,0.2807017543859649,0.43859649122807015,4.775,25.54,0.5164835164835165,3.0,1.0,1.0,4.0,8.0,3.0,5.0,9.0,4.0,2.0,,2.0,1.0,,1.0,,,,1.0,,2.0,,,2.0,0.5555555555555556,0.75,,0.05555555555555555,,0.09090909090909091,,,0.07142857142857142,,0.058823529411764705,,0.3333333333333333,0.3333333333333333,,1.0,0.0625,0.5,0.5,1.0,,1.0,,,,0.3333333333333333,1.0,1.0,6.0,,1.0,1.0,,,,1.0,0.05,0.05555555555555555,,,,,,,True,,,,,,,
2756,1610612752,Sasha Vujacic,Sasha Vujacic,2756,NYK,4678.0,78,-12.0,154,165,61,62,18,319,1,3,,1.0,2.0,,1.0,11.0,1.0,3.0,,4.0,11.0,1.0,3.0,4,15,5.0,14.0,7.0,30,170,,1.0,3.0,1.0,4.0,3.0,5.0,4.0,19.0,2,6.0,12.0,11.0,4.0,1.0,8.0,3.0,11.0,1.0,2.0,3.0,25.0,1.0,2.0,,7,1.0,8,6.0,5.0,1.0,2.0,2.0,,,2.0,,,6.0,8.0,,4.0,,,9.0,1.0,,,,,19.0,61,,0.25,0.25,0.8,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.26666666666666666,0.6,0.39655172413793105,0.5,0.625,0.45454545454545453,0.5,0.6333333333333333,0.4827586206896552,0.06666666666666667,0.3333333333333333,20.114942528735632,1.0,,0.05555555555555555,0.0196078431372549,0.11864406779661017,0.013333333333333334,0.043478260869565216,0.07142857142857142,,0.07692307692307693,,0.10344827586206896,0.3333333333333333,0.5,,0.034482758620689655,,,0.3793103448275862,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.3793103448275862,0.36363636363636365,0.36363636363636365,0.75,,,1.0,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5862068965517241,0.36363636363636365,0.49592931034482757,0.5563499999999999,0.5324291666666666,0.06451612903225806,0.0625,0.13333333333333333,0.6333333333333333,15.740000000000002,25.199999999999996,0.3961038961038961,,3.0,1.0,3.0,6.0,,3.0,7.0,,3.0,,5.0,,,,,1.0,,,,2.0,,,1.0,0.42857142857142855,,,0.21739130434782608,,,,,0.23529411764705882,0.16666666666666666,,,0.2727272727272727,0.2727272727272727,0.3333333333333333,,0.08333333333333333,0.5,0.5,,2.0,,,,,,,,3.0,,,,,,,,,,1.0,0.06666666666666667,,,,,True,,,,,,,
